EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,Technical Free Throw Trips,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,SecondChanceCorner3FGA,SecondChanceFG3A,StepOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,BlockedShortMidRange,OffShortMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeAssists,OffCorner3ReboundPct,DefCorner3ReboundPct,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGA,SecondChanceFtPoints,PtsUnassisted3s,ShortMidRangeAssists,LostBallTurnovers,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,BlockingFouls,BlockingFoulsDrawn,ShortMidRangePctBlocked,Offensive Fouls,Charge Fouls Drawn,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceTurnovers,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,HeaveAttempts,Fg3aBlocked,Charge Fouls,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,HeaveMakes,BlockedLongMidRange,Arc3PctBlocked,Clear Path Fouls,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,BlockedCorner3
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,1298.0,22,12.0,44,42,21,28,6.0,86,3.0,4.0,1.0,2.0,1.0,5.0,1.0,4.0,5.0,13,3.0,13.0,31,1.0,1.0,6,3.0,5.0,4.0,6.0,1.0,4.0,3.0,7.0,1.0,2.0,4.0,17.0,2.0,1.0,2.0,3,2.0,5,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1,1.0,3.0,1.0,1.0,5.0,21,1.0,0.4,0.4,0.38461538461538464,0.16666666666666666,0.38461538461538464,0.16666666666666666,0.42857142857142855,0.2857142857142857,0.07692307692307693,0.25,27.777777777777775,0.2,0.09523809523809523,0.2,0.2,0.07142857142857142,0.125,0.14285714285714285,0.16666666666666666,0.25,0.25,0.14285714285714285,0.3076923076923077,0.75,1.0,0.6666666666666666,0.38461538461538464,0.2,0.2,0.3076923076923077,0.25,0.25,0.3333333333333333,0.5,0.3076923076923077,0.48423076923076924,0.48089999999999994,0.38461538461538464,10.353846153846153,0.4772727272727273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1536,1610612746,Stephen Jackson,Stephen Jackson,1536,LAC,6407.0,107,25.0,215,212,79,64,19.0,427,2.0,6.0,1.0,1.0,2.0,2.0,1.0,4.0,5.0,12,2.0,15.0,201,1.0,1.0,2,2.0,7.0,4.0,6.0,,3.0,2.0,5.0,2.0,,3.0,12.0,,1.0,6.0,8,2.0,10,,6.0,2.0,5.0,2.0,6.0,2.0,2.0,11,7.0,4.0,,2.0,7.0,79,2.0,0.4,0.5,0.4166666666666667,0.5,0.25,0.35714285714285715,0.26785714285714285,0.3888888888888889,,,14.285714285714286,0.1016949152542373,,0.03571428571428571,0.08045977011494253,0.011494252873563218,,,0.05555555555555555,0.13636363636363635,0.041666666666666664,,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.5,0.07692307692307693,1.0,1.0,0.15384615384615385,0.25,0.25,0.14285714285714285,1.0,0.7692307692307693,0.5221980769230768,0.4895,0.4666666666666667,7.766666666666666,0.3674418604651163,1.0,1.0,5.0,1.0,1.0,9.0,1.0,4.0,1.0,14.0,1.0,2.0,1.0,5.0,3.0,2.0,9.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07142857142857142,0.2,0.07142857142857142,1.0,1.0,1.0,0.5384615384615384,0.16666666666666666,0.25,0.14285714285714285,0.03333333333333333,0.045454545454545456,0.10526315789473684,1.0,1.0,0.19230769230769232,0.34615384615384615,0.1111111111111111,0.1111111111111111,1.0,1.0,1.0,0.14285714285714285,0.5714285714285714,0.25,0.1111111111111111,0.5231,0.13333333333333333,24.599999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1712,1610612746,Antawn Jamison,Antawn Jamison,1712,LAC,1516.0,25,1.0,49,47,8,5,4.0,96,1.0,1.0,1.0,1.0,3.0,3.0,,,4.0,4,,14.0,45,,1.0,1,,2.0,4.0,4.0,,,,,,,,,1.0,,2.0,2,1.0,3,,,,2.0,,2.0,,1.0,1,2.0,3.0,,,2.0,8,,0.5,0.5,1.0,1.0,0.7,1.0,0.6363636363636364,1.0,,,24.528301886792452,0.11764705882352941,0.1,,0.09523809523809523,0.05,,,0.3333333333333333,0.16666666666666666,,,0.1,1.0,1.0,1.0,0.3,1.0,1.0,,,,1.0,1.0,0.7,0.508775,0.7115,0.14285714285714285,7.6499999999999995,0.16326530612244897,,,1.0,,2.0,5.0,,,2.0,6.0,,,,,6.0,,5.0,2.0,,,,,,,,1.0,,,1.0,,1.0,,,1.0,0.3333333333333333,,0.3333333333333333,,,,0.6,,,,,,,,,0.1,0.5,0.4,0.4,1.0,,,,,,0.4,,,25.849999999999998,1.0,1.0,1.0,1.0,2.0,1.0,0.25,0.3333333333333333,1.0,0.18181818181818182,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,2726.0,45,,89,90,22,25,6.0,179,4.0,6.0,1.0,2.0,,1.0,,,4.0,7,2.0,10.0,87,3.0,1.0,2,,2.0,6.0,2.0,,3.0,,3.0,,,2.0,6.0,4.0,2.0,7.0,9,5.0,14,,1.0,1.0,5.0,1.0,5.0,2.0,3.0,4,2.0,3.0,,,2.0,22,,0.75,1.0,0.5714285714285714,0.5,0.5714285714285714,0.5,0.625,0.5,,,13.402061855670103,0.2413793103448276,0.14814814814814814,0.2222222222222222,0.23684210526315788,0.13513513513513514,,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.14285714285714285,,0.8571428571428571,0.6666666666666666,0.6666666666666666,0.75,0.14285714285714285,,,,,,1.0,0.5,0.8571428571428571,0.6090428571428571,0.62735,0.2,2.814285714285714,0.24719101123595505,1.0,2.0,,,,,,,,,1.0,2.0,,,,2.0,,,1.0,,,,,2.0,,2.0,,,4.0,3.0,4.0,2.0,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,0.1,,0.42857142857142855,0.5,,,,,,,0.6666666666666666,0.5,,,,,0.5588000000000001,0.2,,,,,1.0,2.0,1.0,0.2222222222222222,,,0.25,0.25,1.0,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
2037,1610612746,Jamal Crawford,Jamal Crawford,2037,LAC,3401.0,57,-5.0,113,113,44,48,11.0,226,4.0,5.0,1.0,1.0,2.0,8.0,3.0,7.0,9.0,20,10.0,37.0,112,1.0,1.0,4,6.0,17.0,8.0,10.0,1.0,4.0,1.0,5.0,1.0,,3.0,11.0,,3.0,1.0,5,,5,,4.0,2.0,3.0,,5.0,2.0,,2,8.0,15.0,,1.0,17.0,44,1.0,0.4444444444444444,0.4444444444444444,0.45,0.25,0.5,0.6875,0.5441176470588235,0.6538461538461539,0.05,,30.708661417322833,0.03333333333333333,,0.1875,0.08695652173913043,,,,,0.09090909090909091,0.21428571428571427,,0.18518518518518517,0.8,0.8,0.75,0.2962962962962963,0.25,0.25,0.25925925925925924,0.42857142857142855,0.5,0.125,1.0,0.4444444444444444,0.4700185185185185,0.49100625000000003,0.4594594594594595,9.72,0.3893805309734513,1.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,3.0,7.0,1.0,3.0,3.0,4.0,6.0,,5.0,1.0,,,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,1.0,0.6666666666666666,0.42857142857142855,0.75,0.42857142857142855,1.0,0.5,0.75,0.25925925925925924,0.4,0.3333333333333333,,,,,,0.3333333333333333,0.07407407407407407,0.18518518518518517,0.2,0.2,,0.5,1.0,0.25,0.25,0.5,0.2,0.60025,0.08108108108108109,26.228571428571424,,1.0,,1.0,7.0,,,,,0.21212121212121213,0.2692307692307692,,,,2.0,2.0,1.0,1.0,3.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
201954,1610612746,Darren Collison,Darren Collison,201954,LAC,5275.0,88,16.0,176,174,60,39,14.0,350,12.0,15.0,6.0,8.0,,2.0,2.0,11.0,14.0,28,19.0,53.0,170,1.0,7.0,11,8.0,25.0,4.0,24.0,1.0,8.0,7.0,15.0,4.0,3.0,6.0,37.0,2.0,3.0,6.0,9,4.0,13,,6.0,4.0,2.0,1.0,5.0,2.0,4.0,9,16.0,21.0,1.0,4.0,25.0,60,3.0,0.14285714285714285,0.14285714285714285,0.5,0.6363636363636364,0.5151515151515151,0.6538461538461539,0.6190476190476191,0.7352941176470589,0.03571428571428571,,24.60732984293194,0.11764705882352941,0.05128205128205128,0.13043478260869565,0.12162162162162163,0.0625,,0.10526315789473684,0.16666666666666666,0.05,0.15,,0.45454545454545453,0.8,0.8,0.16666666666666666,0.06060606060606061,,,0.3333333333333333,0.18181818181818182,0.18181818181818182,0.6153846153846154,0.75,0.6060606060606061,0.5422681818181818,0.5320692307692307,0.4716981132075472,9.000000000000002,0.3409090909090909,,1.0,2.0,,1.0,3.0,1.0,2.0,2.0,5.0,,,1.0,2.0,6.0,,3.0,1.0,2.0,,,2.0,3.0,,1.0,1.0,1.0,2.0,,,,,,1.0,0.4,0.5,0.4,,,,0.15151515151515152,0.6,,,0.08,0.05263157894736842,0.15789473684210525,,,0.06060606060606061,0.09090909090909091,0.3333333333333333,0.3333333333333333,1.0,1.0,,,0.15384615384615385,0.5,0.3333333333333333,,,25.74,,,,2.0,7.0,,,,,0.18421052631578946,0.21212121212121213,1.0,0.16666666666666666,,1.0,,,,,1.0,2.0,,0.5,0.5,1.0,,,,1.0,2.0,0.5,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
201162,1610612746,Jared Dudley,Jared Dudley,201162,LAC,2201.0,37,29.0,73,75,29,24,6.0,148,1.0,1.0,,,,1.0,,2.0,1.0,4,5.0,13.0,54,1.0,,1,1.0,4.0,,2.0,1.0,,1.0,1.0,,1.0,,3.0,1.0,3.0,4.0,7,1.0,8,1.0,,,1.0,,1.0,,1.0,2,3.0,6.0,,1.0,4.0,29,1.0,,,0.25,,0.6666666666666666,0.75,0.7222222222222222,0.6666666666666666,0.25,,12.345679012345679,0.21052631578947367,0.05,0.25,0.22580645161290322,0.034482758620689655,,,0.3333333333333333,0.25,0.2,0.5,0.16666666666666666,1.0,1.0,,0.16666666666666666,,,0.3333333333333333,,,,,0.5,0.4756333333333333,0.37684999999999996,0.3076923076923077,11.3,0.3972602739726027,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,6.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,,0.5,1.0,1.0,0.6688,0.15384615384615385,23.7,,,,,2.0,,0.16666666666666666,,,0.25,0.3333333333333333,,,0.5,1.0,,,,,,,0.5,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
2584,1610612746,Willie Green,Willie Green,2584,LAC,3475.0,58,28.0,119,116,39,20,9.0,235,3.0,3.0,1.0,1.0,,1.0,2.0,5.0,5.0,9,2.0,24.0,110,2.0,1.0,3,2.0,4.0,2.0,8.0,,1.0,2.0,3.0,2.0,,,8.0,1.0,4.0,5.0,9,1.0,10,,3.0,1.0,1.0,,6.0,1.0,2.0,4,1.0,2.0,,,4.0,39,,0.2,0.25,0.5555555555555556,0.3333333333333333,0.7333333333333333,0.25,0.75,0.4,,,17.05426356589147,0.14285714285714285,0.034482758620689655,0.2857142857142857,0.1836734693877551,0.023255813953488372,0.1111111111111111,,,0.3333333333333333,0.18181818181818182,,0.2,1.0,1.0,0.3333333333333333,0.06666666666666667,,,0.3333333333333333,0.4,0.4,0.25,1.0,0.6,0.5016933333333333,0.544125,0.16666666666666666,12.600000000000001,0.3277310924369748,1.0,1.0,2.0,,2.0,4.0,,1.0,4.0,6.0,1.0,2.0,,1.0,12.0,2.0,4.0,2.0,,,,2.0,5.0,,4.0,,,,1.0,1.0,1.0,1.0,,1.0,0.6666666666666666,,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.4,0.8333333333333334,,,,,0.07692307692307693,1.0,,0.13333333333333333,0.26666666666666666,0.5,0.5,1.0,0.3333333333333333,1.0,,0.25,,0.5,0.49806666666666666,0.08333333333333333,24.683333333333334,,1.0,1.0,,1.0,,,,,0.0625,0.1,1.0,,0.6666666666666666,2.0,,1.0,,,,1.0,,1.0,1.0,1.0,,0.3333333333333333,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
201933,1610612746,Blake Griffin,Blake Griffin,201933,LAC,1717.0,29,5.0,58,56,14,11,7.0,114,5.0,8.0,2.0,5.0,1.0,2.0,,2.0,6.0,12,9.0,21.0,50,3.0,2.0,6,,4.0,8.0,4.0,,,1.0,1.0,,1.0,,3.0,2.0,2.0,3.0,6,3.0,9,1.0,,,1.0,1.0,2.0,1.0,,1,9.0,9.0,,,4.0,14,,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.5,0.3333333333333333,0.65625,0.3333333333333333,,,26.865671641791042,0.17647058823529413,0.09523809523809523,0.25,0.2,0.10714285714285714,0.2,,,0.2,0.2857142857142857,0.16666666666666666,0.6666666666666666,0.625,0.625,0.6,0.16666666666666666,0.5,0.5,0.16666666666666666,,,0.8333333333333334,0.4,0.6666666666666666,0.5517916666666666,0.5446,0.19047619047619047,4.691666666666666,0.2413793103448276,,3.0,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,0.5,1.0,,0.14285714285714285,0.16666666666666666,0.3333333333333333,,,,,,,,1.0,,,,,,0.53575,,,,,,1.0,5.0,,0.14285714285714285,1.0,,0.3125,0.3125,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
2440,1610612746,Matt Barnes,Matt Barnes,2440,LAC,1730.0,29,8.0,60,60,25,18,7.0,120,2.0,3.0,1.0,1.0,,,1.0,1.0,3.0,4,,18.0,65,,1.0,1,,11.0,6.0,,,2.0,,2.0,,,2.0,4.0,,2.0,,2,,2,,2.0,1.0,1.0,,3.0,1.0,2.0,5,,,,,11.0,25,,1.0,1.0,0.75,1.0,0.8181818181818182,0.9166666666666666,0.8181818181818182,0.9166666666666666,,,20.588235294117645,,,0.2222222222222222,0.1,,,,,,0.25,,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,,,,0.09090909090909091,1.0,1.0,0.16666666666666666,1.0,0.9090909090909091,0.5553454545454546,0.5566749999999999,0.6111111111111112,6.375,0.4166666666666667,,,2.0,1.0,3.0,5.0,3.0,4.0,4.0,7.0,,3.0,3.0,5.0,12.0,,5.0,3.0,,,,1.0,2.0,,2.0,1.0,,,2.0,2.0,2.0,1.0,,1.0,0.5714285714285714,0.6,0.5714285714285714,,0.75,0.75,0.6363636363636364,0.6666666666666666,,,,,,0.5,1.0,0.18181818181818182,0.45454545454545453,0.6,0.6,1.0,,,0.16666666666666666,0.6666666666666666,0.75,0.6,0.6198,0.16666666666666666,24.62857142857143,1.0,2.0,,,,,,,0.5,,,,,,1.0,,1.0,,,,,,0.5,0.5,1.0,,0.5,,,,,,,1.0,1.0,1.0,0.5,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,
