EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,FoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyPoints,PtsUnassisted3s,NonHeaveArc3FGM,FTDefRebounds,Travels,ShootingFouls,BlockingFouls,PenaltyPointsExcludingTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,DefFTReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,FtPoints,SecondChanceFG2M,SecondChanceFtPoints,PenaltyFtPoints,PtsPutbacks,OffThreePtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Technical Free Throw Trips,HeaveAttempts,FTOffRebounds,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,OffFTReboundPct,on,Fg3aBlocked,Charge Fouls Drawn,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,3SecondViolations,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,HeaveMakes,DefensiveGoaltends,OffensiveGoaltends,BlockedCorner3
101109,1610612752,Raymond Felton,Raymond Felton,101109,NYK,3975.0,66.0,-4,123.0,120,29.0,52,10.0,243,3.0,6.0,1.0,2.0,6.0,4.0,8.0,2.0,3.0,2.0,2.0,9.0,20.0,2.0,5.0,24.0,142,2.0,2.0,6.0,12.0,6.0,2.0,2.0,4.0,4.0,8.0,3.0,1.0,2.0,1.0,1.0,20.0,1.0,2.0,2.0,4.0,1.0,5.0,3.0,1.0,2.0,4.0,1.0,2.0,3.0,6.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,29.0,2.0,0.3333333333333333,0.3333333333333333,1.0,0.4,0.4,0.45,0.48,0.48,0.2,0.1,0.16666666666666666,0.16666666666666666,22.794117647058822,0.6666666666666666,0.05263157894736842,0.027777777777777776,0.1,0.06896551724137931,0.017857142857142856,0.06666666666666667,0.1,0.11764705882352941,1.0,0.24,0.5,0.6,0.3333333333333333,0.24,0.3333333333333333,0.4,0.5,0.32,0.5,0.5,0.25,0.12,0.6666666666666666,0.6666666666666666,1.0,0.08,0.25,0.5,0.44,0.43918199999999996,0.377675,10.495000000000001,24.380000000000003,0.23577235772357724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1897,1610612752,Metta World Peace,Metta World Peace,1897,NYK,3358.0,56.0,4,126.0,126,47.0,79,13.0,252,,1.0,,,1.0,3.0,5.0,1.0,2.0,5.0,2.0,3.0,7.0,3.0,7.0,15.0,122,1.0,3.0,4.0,2.0,6.0,5.0,,2.0,1.0,3.0,1.0,,1.0,1.0,,7.0,1.0,1.0,2.0,4.0,1.0,5.0,4.0,1.0,3.0,3.0,2.0,1.0,1.0,4.0,4.0,6.0,,1.0,,,,,45.0,3.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5357142857142857,0.5357142857142857,0.5,,,,13.13868613138686,0.75,0.06451612903225806,0.03125,0.047619047619047616,0.057692307692307696,0.022727272727272728,0.1111111111111111,,0.06666666666666667,,0.07142857142857142,,,,0.07142857142857142,,,,0.35714285714285715,0.6,0.6,0.6666666666666666,0.14285714285714285,0.5,0.5,1.0,0.35714285714285715,,0.5,0.5714285714285714,0.4938464285714286,0.5468875,14.87142857142857,24.2,0.373015873015873,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,8.0,3.0,2.0,1.0,1.0,2.0,1.0,8.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.2,0.09090909090909091,0.09090909090909091,0.4,0.4,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,0.25,1.0,0.5,0.4,0.5861833333333334,0.4,0.5333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
202332,1610612752,Cole Aldrich,Cole Aldrich,202332,NYK,19797.0,330.0,-16,642.0,646,204.0,325,83.0,1288,21.0,37.0,9.0,12.0,24.0,,,,,,,33.0,61.0,,,92.0,699,13.0,,36.0,30.0,,,4.0,9.0,5.0,14.0,3.0,2.0,6.0,,3.0,33.0,29.0,36.0,46.0,92.0,37.0,129.0,8.0,5.0,3.0,7.0,2.0,11.0,5.0,18.0,5.0,40.0,5.0,21.0,29.0,26.0,30.0,15.0,201.0,5.0,0.5454545454545454,0.782608695652174,,,,0.5409836065573771,0.5409836065573771,0.6133333333333333,,0.06557377049180328,0.08108108108108109,0.041666666666666664,12.653061224489797,0.3888888888888889,0.24598930481283424,0.13488372093023257,0.32142857142857145,0.27424749163879597,0.12374581939799331,0.11392405063291139,0.23170731707317074,0.3625,0.5,0.6065573770491803,0.5675675675675675,0.6176470588235294,0.6190476190476191,0.39344262295081966,0.5,0.5217391304347826,0.4166666666666667,,,,,,,,,,0.6923076923076923,,0.6065573770491803,0.4933295081967214,0.5251230769230769,3.391803278688524,,0.3177570093457944,14.0,,,,,,,,,18.0,,,27.0,7.0,,32.0,,,10.0,3.0,24.0,4.0,32.0,,,0.5384615384615384,0.6111111111111112,0.5384615384615384,0.675,0.6956521739130435,0.5,0.23529411764705882,0.2777777777777778,,,,0.7777777777777778,,,,,,,,,,,0.5192133333333333,0.29347826086956524,0.34782608695652173,8.0,4.0,26.0,11.0,5.0,18.0,20.0,8.0,5.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,30.0,2.0,13.0,3.0,1.0,1.0,3.0,2.0,3.0,0.6111111111111112,0.09523809523809523,0.15492957746478872,0.13846153846153847,0.06451612903225806,0.18181818181818182,0.21875,0.20833333333333334,0.5714285714285714,0.125,0.4444444444444444,0.18055555555555555,0.18055555555555555,,,,,,,True,,,,,,,,,,,,,,,
202719,1610612752,Jeremy Tyler,Jeremy Tyler,202719,NYK,6783.0,113.0,-20,235.0,230,113.0,129,30.0,465,9.0,14.0,7.0,8.0,17.0,4.0,9.0,,,,,21.0,40.0,,,55.0,251,18.0,,12.0,30.0,,,1.0,2.0,2.0,4.0,1.0,1.0,1.0,,1.0,10.0,7.0,7.0,10.0,18.0,8.0,26.0,2.0,,2.0,6.0,2.0,3.0,4.0,9.0,3.0,17.0,1.0,15.0,,,,,113.0,1.0,0.2857142857142857,0.375,,,,0.525,0.525,0.5392156862745098,,0.025,0.07142857142857142,,22.55639097744361,0.6666666666666666,0.16129032258064516,0.08974358974358974,0.17073170731707318,0.1650485436893204,0.08333333333333333,0.037037037037037035,0.19230769230769232,0.14285714285714285,,0.35,0.6428571428571429,0.6923076923076923,0.2222222222222222,0.425,0.47058823529411764,0.47058823529411764,0.125,0.225,0.4444444444444444,0.4444444444444444,0.75,,,,,,0.3888888888888889,,0.35,0.43424499999999994,0.46791666666666676,8.59,,0.4808510638297872,6.0,,,,,,,,,8.0,,,10.0,11.0,,31.0,,,1.0,2.0,9.0,,31.0,,,0.6111111111111112,0.625,0.6111111111111112,0.625,0.62,0.125,0.058823529411764705,0.21052631578947367,,,,0.75,,,,,,,,,,,0.4855428571428571,0.18181818181818182,0.5636363636363636,4.0,6.0,13.0,5.0,,9.0,10.0,1.0,2.0,,,1.0,,2.0,,2.0,,23.0,1.0,9.0,3.0,,,,,3.0,0.625,0.05555555555555555,0.20833333333333334,0.037037037037037035,0.06666666666666667,,0.23076923076923078,0.1111111111111111,0.6666666666666666,,0.8571428571428571,0.1875,0.1875,,,,,,,True,,,,,,,,,,,,,,,
203143,1610612752,Pablo Prigioni,Pablo Prigioni,203143,NYK,7466.0,124.0,13,224.0,227,48.0,74,36.0,451,1.0,2.0,,,1.0,2.0,6.0,1.0,1.0,11.0,,3.0,9.0,6.0,12.0,25.0,230,2.0,,2.0,4.0,15.0,11.0,,19.0,3.0,22.0,3.0,,9.0,3.0,7.0,47.0,1.0,1.0,3.0,4.0,2.0,6.0,4.0,2.0,2.0,5.0,4.0,,1.0,5.0,1.0,11.0,,3.0,,,,,48.0,1.0,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.5,0.5,0.3333333333333333,0.5714285714285714,0.5714285714285714,0.5714285714285714,,,,9.81132075471698,1.0,0.041666666666666664,0.01098901098901099,0.02857142857142857,0.037383177570093455,0.016,0.02631578947368421,0.058823529411764705,0.037037037037037035,,0.09523809523809523,0.5,0.5,1.0,0.047619047619047616,,,,0.2857142857142857,0.3333333333333333,0.3333333333333333,,0.047619047619047616,1.0,1.0,,0.5238095238095238,,,0.6666666666666666,0.5067809523809524,0.40705,12.32222222222222,25.166666666666668,0.21428571428571427,,1.0,1.0,,,5.0,1.0,2.0,,,2.0,3.0,6.0,,,,3.0,5.0,,,5.0,,,0.6666666666666666,,,1.0,,1.0,,,0.043478260869565216,,0.45454545454545453,0.45454545454545453,1.0,,0.3333333333333333,1.0,,0.6666666666666666,0.5,1.0,,,,0.45454545454545453,0.53685,0.24,,,,1.0,,,,,1.0,,,,1.0,,,,2.0,,1.0,,,,,,,,,,0.029411764705882353,,,0.037037037037037035,,,,,,,,,1.0,,,,,,True,,,,,,,,,,,,,,,
200769,1610612752,Shannon Brown,Shannon Brown,200769,NYK,4157.0,69.0,-10,142.0,140,64.0,82,16.0,282,6.0,8.0,3.0,,,2.0,6.0,,,,,8.0,14.0,,,18.0,148,5.0,,6.0,10.0,,,,1.0,1.0,2.0,1.0,,,,1.0,5.0,2.0,4.0,2.0,6.0,2.0,8.0,5.0,1.0,4.0,3.0,2.0,3.0,1.0,6.0,1.0,6.0,1.0,5.0,,,,,64.0,,0.375,0.5,,,,0.5714285714285714,0.5714285714285714,0.6,,,,,13.291139240506329,0.5,0.05,0.043478260869565216,0.14285714285714285,0.08823529411764706,0.03571428571428571,0.058823529411764705,0.058823529411764705,0.16666666666666666,,0.5714285714285714,0.75,0.75,0.3333333333333333,,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.5,,,,,,0.6,,0.5714285714285714,0.53335,0.49598,8.535714285714285,,0.4507042253521127,2.0,,,,,,,,,3.0,,,6.0,3.0,,8.0,,,,,3.0,,8.0,,,0.6,1.0,0.6,1.0,0.6666666666666666,,,0.07142857142857142,,,,0.6666666666666666,,,,,,,,,,,0.5897666666666667,0.3333333333333333,0.4444444444444444,2.0,2.0,2.0,3.0,,2.0,4.0,,,,1.0,,,,,1.0,,2.0,,,1.0,,,,,1.0,1.0,,0.07142857142857142,,,,0.1,,1.0,0.5,0.6666666666666666,,,,,,,,,True,,,,,,,,,,,,,,,
202697,1610612752,Iman Shumpert,Iman Shumpert,202697,NYK,8648.0,144.0,1,261.0,267,48.0,111,40.0,528,4.0,8.0,2.0,,6.0,5.0,13.0,3.0,8.0,8.0,1.0,9.0,27.0,4.0,16.0,33.0,285,7.0,2.0,6.0,12.0,12.0,8.0,,8.0,5.0,13.0,3.0,2.0,3.0,1.0,4.0,31.0,2.0,5.0,8.0,13.0,5.0,18.0,6.0,3.0,3.0,,,4.0,,4.0,,13.0,,7.0,,,,,47.0,3.0,0.3333333333333333,0.375,1.0,0.25,0.25,0.3333333333333333,0.3488372093023256,0.358695652173913,0.37209302325581395,,,,16.286644951140065,,0.1038961038961039,0.021052631578947368,0.10204081632653061,0.10317460317460317,0.03571428571428571,0.027777777777777776,0.11764705882352941,0.08571428571428572,,0.18604651162790697,0.5,0.5,0.25,0.13953488372093023,,,,0.3023255813953488,0.38461538461538464,0.38461538461538464,0.4,0.18604651162790697,0.375,0.375,1.0,0.18604651162790697,0.2222222222222222,0.1111111111111111,0.5581395348837209,0.48659534883720923,0.45386111111111105,12.08888888888889,24.499999999999996,0.1839080459770115,4.0,1.0,1.0,,1.0,1.0,1.0,2.0,,6.0,2.0,3.0,12.0,,,1.0,,1.0,,1.0,3.0,,1.0,0.6666666666666666,,,0.5555555555555556,,0.6,0.05,,0.08695652173913043,0.1,0.125,0.125,1.0,0.4444444444444444,0.1111111111111111,1.0,1.0,0.2222222222222222,0.5,1.0,0.1111111111111111,,,0.125,0.51766,0.36363636363636365,0.030303030303030304,2.0,,3.0,2.0,2.0,1.0,2.0,3.0,,3.0,,1.0,,,1.0,1.0,,6.0,,3.0,,,,,,,0.3333333333333333,0.06666666666666667,0.03333333333333333,,0.06060606060606061,0.08333333333333333,0.14285714285714285,,0.5,,,0.06521739130434782,0.1,,,,,,,True,,,,,,,,,,,,,,,
203501,1610612752,Tim Hardaway Jr.,Tim Hardaway Jr.,203501,NYK,16659.0,278.0,-44,540.0,544,185.0,287,71.0,1084,15.0,29.0,7.0,1.0,12.0,10.0,21.0,5.0,13.0,41.0,13.0,26.0,62.0,19.0,54.0,138.0,607,19.0,16.0,16.0,36.0,42.0,40.0,4.0,8.0,4.0,12.0,2.0,2.0,7.0,,1.0,28.0,3.0,8.0,8.0,16.0,5.0,21.0,12.0,7.0,5.0,6.0,3.0,,3.0,6.0,2.0,17.0,,24.0,1.0,,1.0,1.0,182.0,4.0,0.3076923076923077,0.32,0.7368421052631579,0.35185185185185186,0.3584905660377358,0.41935483870967744,0.4698275862068966,0.5230769230769231,0.46551724137931033,0.06451612903225806,0.13793103448275862,,21.900161030595815,1.0,0.05228758169934641,0.015625,0.0851063829787234,0.06477732793522267,0.019305019305019305,0.014084507042253521,0.045454545454545456,0.043478260869565216,1.0,0.25,0.5172413793103449,0.6,0.26666666666666666,0.10344827586206896,0.08333333333333333,0.08333333333333333,,0.1810344827586207,0.47619047619047616,0.47619047619047616,0.4,0.11206896551724138,0.38461538461538464,0.38461538461538464,0.8,0.35344827586206895,0.2,0.37142857142857144,0.7155172413793104,0.5305686956521739,0.5202970588235294,8.40322580645161,25.914814814814818,0.3425925925925926,1.0,,,2.0,3.0,14.0,2.0,6.0,6.0,5.0,2.0,6.0,10.0,7.0,8.0,51.0,15.0,14.0,,,10.0,,50.0,0.3333333333333333,0.5,0.3684210526315789,0.36363636363636365,0.5428571428571428,0.4166666666666667,0.5930232558139535,,0.044444444444444446,0.07142857142857142,0.34146341463414637,0.34146341463414637,0.7142857142857143,0.09090909090909091,,,,0.5454545454545454,0.3333333333333333,0.5,0.08571428571428572,0.6666666666666666,0.46153846153846156,0.35,0.5039611111111112,0.07246376811594203,0.3695652173913043,1.0,4.0,29.0,1.0,2.0,13.0,2.0,2.0,1.0,,,1.0,,1.0,,,,33.0,3.0,14.0,3.0,,,1.0,,2.0,0.2,0.029850746268656716,0.01639344262295082,0.016666666666666666,0.0196078431372549,0.0625,0.2,0.015151515151515152,1.0,,0.5714285714285714,0.11023622047244094,0.1917808219178082,2.0,1.0,,,,,True,,,,,,,,,,,,,,,
2405,1610612752,Amar'e Stoudemire,Amar'e Stoudemire,2405,NYK,4211.0,70.0,-3,130.0,130,18.0,36,17.0,260,9.0,14.0,1.0,3.0,5.0,3.0,12.0,,,,,15.0,31.0,,,40.0,128,3.0,,16.0,14.0,,,1.0,,1.0,1.0,1.0,,,,,3.0,7.0,1.0,9.0,10.0,8.0,18.0,1.0,1.0,,,,4.0,,4.0,,3.0,,14.0,2.0,1.0,2.0,1.0,18.0,,0.5333333333333333,0.5714285714285714,,,,0.4838709677419355,0.4838709677419355,0.5405405405405406,,0.03225806451612903,0.07142857142857142,,26.451612903225804,,0.2571428571428571,0.14,0.041666666666666664,0.1694915254237288,0.10666666666666667,,0.3125,0.058823529411764705,0.5,0.45161290322580644,0.6428571428571429,0.6923076923076923,0.4444444444444444,0.16129032258064516,0.6,0.6,0.3333333333333333,0.3870967741935484,0.25,0.25,1.0,,,,,,0.3333333333333333,,0.45161290322580644,0.4550870967741935,0.5025333333333334,9.61290322580645,,0.13846153846153847,5.0,,,,,,,,,5.0,,,7.0,2.0,,5.0,,,,1.0,1.0,,5.0,,,0.6666666666666666,0.4,0.6666666666666666,0.5,0.625,,0.1111111111111111,0.3,,,,1.0,,,,,,,,,,,0.53678,0.175,0.125,2.0,1.0,10.0,2.0,3.0,1.0,2.0,1.0,2.0,,2.0,1.0,,,,,,14.0,2.0,8.0,,,,1.0,,,0.4,0.04,0.25,0.23076923076923078,0.045454545454545456,,,0.13333333333333333,0.4,,1.0,0.21621621621621623,0.21621621621621623,,,,,,,True,,,,,,,,,,,,,,,
2546,1610612752,Carmelo Anthony,Carmelo Anthony,2546,NYK,4343.0,72.0,4,130.0,135,36.0,68,16.0,265,3.0,6.0,1.0,5.0,7.0,13.0,21.0,,1.0,11.0,2.0,21.0,34.0,7.0,12.0,82.0,156,12.0,2.0,12.0,30.0,9.0,11.0,3.0,3.0,2.0,5.0,,2.0,2.0,1.0,,12.0,1.0,3.0,5.0,8.0,1.0,9.0,1.0,,1.0,1.0,,1.0,1.0,2.0,,6.0,1.0,13.0,,,,,36.0,2.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.5833333333333334,0.5833333333333334,0.6176470588235294,0.6847826086956522,0.7407407407407407,0.2608695652173913,0.08823529411764706,0.3333333333333333,0.14285714285714285,38.095238095238095,0.5,0.1,0.02702702702702703,0.17647058823529413,0.11940298507462686,0.016129032258064516,,0.037037037037037035,0.14285714285714285,,0.13043478260869565,0.5,0.75,0.6666666666666666,0.15217391304347827,0.7142857142857143,0.8333333333333334,,0.45652173913043476,0.6190476190476191,0.6190476190476191,0.3076923076923077,0.021739130434782608,,,,0.2391304347826087,0.07142857142857142,0.14285714285714285,0.391304347826087,0.4584826086956522,0.4157107142857143,12.66764705882353,25.200000000000003,0.27692307692307694,1.0,,,,,7.0,2.0,2.0,1.0,3.0,2.0,2.0,8.0,8.0,1.0,24.0,12.0,7.0,,,1.0,,24.0,1.0,0.5,0.6666666666666666,0.8,0.6785714285714286,0.8,0.7058823529411765,,,0.3333333333333333,0.6363636363636364,0.6363636363636364,0.42857142857142855,0.2,,,,0.4,1.0,0.5,,,0.5,0.6363636363636364,0.49803,0.0975609756097561,0.2926829268292683,,1.0,19.0,1.0,,5.0,,,1.0,,,,,1.0,1.0,,,20.0,2.0,9.0,1.0,,,,,1.0,0.3333333333333333,,0.08333333333333333,,,,0.3333333333333333,0.07142857142857142,,,1.0,0.16981132075471697,0.21951219512195122,2.0,,,,,,True,,,,,,,,,,,,,,,
