EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,PenaltyCorner3FGA,FtPoints,PenaltyFtPoints,PtsUnassisted2s,Corner3Assists,LostBallTurnovers,PenaltyTurnovers,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,AtRimPctBlocked,Corner3Frequency,PenaltyCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChancePoints,PenaltyFG3M,PtsUnassisted3s,OffThreePtRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffCorner3ReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyCorner3Accuracy,SecondChancePointsPct,ShortMidRangeFGM,SecondChanceArc3FGM,PenaltyArc3FGM,HeaveAttempts,BlockingFouls,Charge Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,LongMidRangePctBlocked,OffLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3PctAssisted,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,2pt And 1 Free Throw Trips,3SecondViolations,Defensive 3 Seconds Violations,OffArc3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceFtPoints,PtsPutbacks,FTOffRebounds,OffFTReboundPct,OffAtRimReboundPct,Loose Ball Fouls,BlockedShortMidRange,Offensive Fouls,SecondChanceAtRimPctAssisted,OffensiveGoaltends,on,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,SecondChanceArc3PctAssisted,3pt And 1 Free Throw Trips,Corner3PctBlocked,HeaveMakes,Clear Path Fouls
201177,1610612766,Josh McRoberts,Josh McRoberts,201177,CHA,6591.0,110,-43,206,206,35,16.0,19.0,412,3.0,6.0,1.0,1.0,1.0,2.0,3.0,4.0,6.0,13.0,1.0,3.0,6.0,12.0,6.0,13.0,30.0,255,1.0,1.0,1.0,1.0,3.0,2.0,12.0,18.0,13.0,6.0,1.0,1.0,10.0,7.0,17.0,7.0,2.0,3.0,5.0,41.0,1.0,4.0,10.0,1.0,15.0,1.0,16.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,35,1.0,1.0,1.0,0.46153846153846156,0.46153846153846156,0.5,1.0,0.6,0.25,0.6,0.25,0.52,0.07692307692307693,0.08333333333333333,0.5,0.07692307692307693,12.499999999999998,0.3333333333333333,0.5,0.17857142857142858,0.015384615384615385,0.11764705882352941,0.15555555555555556,0.01,0.09090909090909091,0.043478260869565216,0.5555555555555556,0.16666666666666666,0.1111111111111111,0.14285714285714285,0.24,0.5,0.5,1.0,0.08,0.16,0.75,0.75,1.0,0.52,0.46153846153846156,0.5,1.0,0.5,0.5,0.25,1.0,0.75,0.76,0.46153846153846156,0.502892,0.451975,0.5177125,0.06666666666666667,7.858333333333334,25.799999999999997,0.16990291262135923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
201196,1610612766,Ramon Sessions,Ramon Sessions,201196,CHA,2199.0,37,-34,73,73,45,16.0,9.0,146,3.0,6.0,1.0,1.0,3.0,1.0,,,,1.0,,,3.0,7.0,,2.0,15.0,99,1.0,,1.0,3.0,1.0,5.0,4.0,,1.0,,2.0,,3.0,2.0,5.0,1.0,1.0,,2.0,12.0,1.0,,1.0,,1.0,1.0,2.0,1.0,,,,,1.0,,,6.0,,,,,,5.0,45,0.6666666666666666,0.6666666666666666,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.25,0.5357142857142857,0.4166666666666667,0.2222222222222222,,0.2857142857142857,1.0,,18.072289156626507,1.0,,0.05,0.05263157894736842,,0.037037037037037035,0.029411764705882353,0.25,,,0.16666666666666666,,,0.6666666666666666,0.5,0.6,0.6666666666666666,0.1111111111111111,,,,,0.1111111111111111,,,,1.0,,0.75,0.3333333333333333,,0.8888888888888888,,0.5164277777777778,,0.5141,0.3333333333333333,2.885714285714286,24.450000000000003,0.6164383561643836,1.0,1.0,9.0,3.0,2.0,1.0,1.0,1.0,1.0,10.0,5.0,0.16666666666666666,0.1111111111111111,0.25,0.35714285714285715,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
201945,1610612766,Gerald Henderson,Gerald Henderson,201945,CHA,4874.0,81,-40,154,154,27,24.0,18.0,308,3.0,6.0,,,,4.0,8.0,16.0,,2.0,,1.0,11.0,26.0,1.0,4.0,28.0,187,3.0,2.0,2.0,3.0,3.0,9.0,12.0,,2.0,,2.0,,8.0,,8.0,,5.0,2.0,1.0,16.0,,5.0,1.0,,6.0,2.0,8.0,3.0,,2.0,3.0,,6.0,1.0,7.0,6.0,,,,,,9.0,27,0.5454545454545454,0.5454545454545454,,0.25,0.25,0.4230769230769231,0.6666666666666666,0.4166666666666667,0.5833333333333334,0.4375,0.6428571428571429,0.13333333333333333,,0.07692307692307693,0.25,,21.839080459770116,0.5,,0.027777777777777776,,0.18518518518518517,0.09523809523809523,0.02531645569620253,,,,0.06666666666666667,0.22727272727272727,,0.2,0.5,0.6,0.6666666666666666,0.13333333333333333,0.5333333333333333,0.5,0.5,0.5,0.06666666666666667,,,,,,,,0.16666666666666666,0.3333333333333333,,0.43437,0.43901249999999997,0.4086416666666666,0.32142857142857145,12.500000000000002,25.225,0.17532467532467533,2.0,2.0,3.0,2.0,10.0,,1.0,1.0,,4.0,1.0,0.16666666666666666,0.06666666666666667,0.3333333333333333,0.03225806451612903,0.037037037037037035,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.5,0.5,0.07692307692307693,0.25,0.06666666666666667,0.5,0.5,0.4,0.5,0.5,0.17857142857142858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
2457,1610612766,Jannero Pargo,Jannero Pargo,2457,CHA,14504.0,242,-51,470,475,150,117.0,51.0,945,,5.0,,,2.0,4.0,24.0,49.0,18.0,50.0,3.0,16.0,28.0,58.0,24.0,60.0,136.0,529,3.0,4.0,11.0,19.0,19.0,45.0,24.0,48.0,49.0,18.0,3.0,1.0,29.0,23.0,52.0,17.0,18.0,4.0,7.0,127.0,1.0,10.0,9.0,,19.0,1.0,20.0,16.0,7.0,11.0,10.0,,26.0,7.0,17.0,12.0,1.0,1.0,1.0,1.0,,45.0,150,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.4,0.4067796610169492,0.4827586206896552,0.5789473684210527,0.5423728813559322,0.5263157894736842,0.5491803278688525,0.5375,0.5084745762711864,0.016666666666666666,0.05172413793103448,,0.02,27.977315689981097,0.6153846153846154,,0.06976744186046512,0.006993006993006993,0.12345679012345678,0.09047619047619047,0.004310344827586207,,0.05660377358490566,0.06451612903225806,0.08888888888888889,0.1111111111111111,0.16666666666666666,0.0423728813559322,,,,0.03389830508474576,0.4152542372881356,0.4897959183673469,0.5106382978723404,0.4166666666666667,0.423728813559322,0.36,0.3673469387755102,0.5555555555555556,,0.42857142857142855,0.05263157894736842,,0.42105263157894735,0.5508474576271186,0.3673469387755102,0.4685162393162394,0.47337000000000007,0.4675027027027028,0.33088235294117646,16.108620689655176,26.019999999999996,0.3191489361702128,10.0,3.0,8.0,5.0,32.0,6.0,5.0,12.0,,11.0,2.0,0.2,0.0847457627118644,0.07894736842105263,0.024793388429752067,0.03333333333333333,6.0,1.0,1.0,1.0,2.0,2.0,10.0,6.0,24.0,,,14.0,6.0,8.0,1.0,4.0,,3.0,1.0,1.0,0.5,0.3157894736842105,0.6666666666666666,0.7142857142857143,0.7142857142857143,,,,0.6,0.6,0.14285714285714285,1.0,0.3333333333333333,0.07352941176470588,4.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.04081632653061224,0.012987012987012988,1.0,1.0,1.0,0.5,1.0,1.0,0.3333333333333333,0.3125,0.01639344262295082,,,,,,,,,,,,,,,,,True,,,,,,,,,,
2744,1610612766,Al Jefferson,Al Jefferson,2744,CHA,3307.0,55,-50,108,112,37,33.0,9.0,220,13.0,14.0,2.0,6.0,7.0,12.0,1.0,12.0,,1.0,,,20.0,38.0,,1.0,42.0,145,5.0,,6.0,11.0,,13.0,16.0,,1.0,,2.0,,2.0,2.0,4.0,1.0,1.0,,1.0,10.0,,5.0,9.0,,14.0,2.0,16.0,2.0,,1.0,3.0,2.0,5.0,1.0,1.0,4.0,,1.0,1.0,1.0,,13.0,37,0.4,0.4,,,,0.5263157894736842,0.5454545454545454,0.5128205128205128,0.5454545454545454,0.525,0.5909090909090909,0.02564102564102564,,0.05263157894736842,0.08333333333333333,,37.81512605042017,0.4,,0.36,,0.35714285714285715,0.358974358974359,0.03636363636363636,,0.625,0.16666666666666666,0.2727272727272727,0.25,1.0,0.358974358974359,0.9285714285714286,1.0,0.23076923076923078,0.3076923076923077,0.3076923076923077,0.08333333333333333,0.08333333333333333,1.0,0.02564102564102564,,,,0.4,,0.6363636363636364,0.8571428571428571,,0.38461538461538464,,0.44043076923076924,0.4643,0.4713818181818182,0.30952380952380953,9.205263157894736,26.2,0.3425925925925926,,,2.0,1.0,24.0,1.0,1.0,2.0,,5.0,4.0,0.07142857142857142,,,0.1,0.10256410256410256,,,,,2.0,,4.0,,,2.0,,1.0,,1.0,,,,,,,,,0.4,0.4,0.4,0.11764705882352941,,,,,,,,0.09523809523809523,6.0,,,,,,,,,,,,,0.5,0.5454545454545454,0.6666666666666666,,,,,,1.0,3.0,1.0,1.0,0.14285714285714285,0.5,,,,,,,,,,,True,,,,,,,,,,
201229,1610612766,Anthony Tolliver,Anthony Tolliver,201229,CHA,8935.0,149,31,288,287,68,80.0,35.0,575,4.0,5.0,1.0,1.0,1.0,,2.0,4.0,9.0,23.0,1.0,4.0,6.0,9.0,13.0,34.0,56.0,291,2.0,2.0,2.0,2.0,8.0,12.0,4.0,39.0,23.0,9.0,,,1.0,5.0,6.0,3.0,1.0,,,17.0,1.0,5.0,7.0,1.0,13.0,4.0,17.0,1.0,,1.0,,,1.0,5.0,7.0,11.0,2.0,1.0,1.0,1.0,,12.0,68,0.3333333333333333,0.5,1.0,0.38235294117647056,0.38235294117647056,0.6666666666666666,1.0,0.5930232558139535,0.5,0.6222222222222222,0.5454545454545454,0.7906976744186046,,,,,14.067278287461773,1.0,0.16666666666666666,0.07954545454545454,0.012658227848101266,0.09615384615384616,0.08571428571428572,0.02142857142857143,,0.08108108108108109,0.05263157894736842,0.09375,0.1,0.08333333333333333,0.11627906976744186,0.8,0.8,0.25,,0.09302325581395349,0.5,0.5,0.5,0.5348837209302325,0.391304347826087,0.391304347826087,1.0,0.25,0.25,0.1,1.0,0.4,0.9069767441860465,0.391304347826087,0.5336360465116279,0.57885,0.5037649999999999,0.21428571428571427,9.433333333333334,25.279411764705884,0.2361111111111111,11.0,4.0,5.0,2.0,8.0,2.0,,,,6.0,4.0,,0.2558139534883721,0.4,0.08888888888888889,0.36363636363636365,4.0,1.0,1.0,1.0,2.0,1.0,9.0,2.0,,2.0,,3.0,3.0,,,,,1.0,,,0.5,0.25,1.0,0.875,0.9,0.03278688524590164,0.0625,,0.36363636363636365,0.36363636363636365,0.25,1.0,0.25,0.16071428571428573,,,1.0,,1.0,2.0,,,,1.0,,,,,,,1.0,1.0,,0.25,,1.0,2.0,,,0.022222222222222223,1.0,2.0,4.0,1.0,0.16666666666666666,0.041666666666666664,,,,,,True,,,,,,,,,,
201604,1610612766,Chris Douglas-Roberts,Chris Douglas-Roberts,201604,CHA,7942.0,132,-5,258,262,103,72.0,26.0,520,4.0,10.0,2.0,3.0,4.0,3.0,,2.0,6.0,13.0,,5.0,6.0,15.0,10.0,24.0,55.0,283,2.0,,4.0,6.0,9.0,28.0,6.0,30.0,13.0,6.0,,,3.0,4.0,7.0,2.0,,1.0,2.0,18.0,3.0,5.0,5.0,,10.0,3.0,13.0,6.0,,1.0,1.0,,7.0,,5.0,15.0,1.0,3.0,2.0,3.0,,28.0,103,0.5,0.6,1.0,0.4166666666666667,0.4166666666666667,0.4,0.6666666666666666,0.5384615384615384,0.7666666666666667,0.5978260869565217,0.7777777777777778,0.6153846153846154,,,,,18.27586206896552,0.8571428571428571,,0.060240963855421686,0.0410958904109589,0.10869565217391304,0.07751937984496124,0.023622047244094488,,,0.09523809523809523,0.1111111111111111,0.08571428571428572,0.18181818181818182,0.2564102564102564,0.4,0.4,0.5,0.07692307692307693,0.05128205128205128,,,,0.3333333333333333,0.46153846153846156,0.46153846153846156,1.0,1.0,,0.26666666666666666,0.75,0.3333333333333333,0.8717948717948718,0.46153846153846156,0.5286858974358976,0.5505,0.5200933333333333,0.509090909090909,5.233333333333332,24.441666666666666,0.3992248062015504,11.0,4.0,13.0,5.0,6.0,2.0,5.0,3.0,,15.0,5.0,,0.28205128205128205,0.26666666666666666,0.13333333333333333,0.25,4.0,,,3.0,1.0,,2.0,5.0,,,,6.0,5.0,1.0,,2.0,,3.0,1.0,1.0,,0.5555555555555556,0.5,0.5,0.5,,,,0.36363636363636365,0.36363636363636365,,,0.75,0.03636363636363636,2.0,,2.0,,,,,1.0,2.0,,,0.04878048780487805,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,1.0,,,0.4,0.04,1.0,,,1.0,,0.5,,2.0,,,0.03571428571428571,1.0,1.0,,,,True,,,,,,,,,,
202687,1610612766,Bismack Biyombo,Bismack Biyombo,202687,CHA,9566.0,159,1,302,302,84,47.0,32.0,604,11.0,16.0,5.0,5.0,5.0,5.0,,2.0,,,,,14.0,23.0,,,39.0,326,6.0,,5.0,7.0,,12.0,16.0,,,,2.0,,2.0,1.0,3.0,,1.0,1.0,,7.0,9.0,18.0,20.0,2.0,40.0,16.0,56.0,2.0,,,2.0,1.0,4.0,5.0,16.0,18.0,8.0,13.0,10.0,13.0,5.0,12.0,84,0.5714285714285714,0.8,,,,0.6086956521739131,0.7142857142857143,0.6086956521739131,0.7142857142857143,0.609375,0.6,,,0.08695652173913043,,,10.619469026548671,0.5,0.5,0.2247191011235955,0.10227272727272728,0.2903225806451613,0.25165562913907286,0.10344827586206896,,0.225,0.2608695652173913,0.19230769230769232,0.2765957446808511,0.3333333333333333,0.6956521739130435,0.6875,0.7857142857142857,0.6363636363636364,0.21739130434782608,0.08695652173913043,,,,,,,,0.8333333333333334,,0.7142857142857143,1.0,,0.6956521739130435,,0.5010782608695652,0.5913166666666667,0.5315285714285715,0.3076923076923077,4.052173913043479,,0.2781456953642384,,,11.0,2.0,12.0,1.0,2.0,1.0,,18.0,6.0,0.125,,,0.20689655172413793,0.20689655172413793,,,,,5.0,,10.0,,,6.0,1.0,,,,,3.0,,,3.0,3.0,,,0.8333333333333334,0.8333333333333334,0.7142857142857143,0.10526315789473684,0.1875,0.14285714285714285,,,,,,0.2564102564102564,3.0,,,,4.0,,,,4.0,1.0,,0.10416666666666667,0.3076923076923077,0.6,0.6,0.3333333333333333,,,,,,5.0,,,,0.07317073170731707,1.0,,8.0,1.0,0.07142857142857142,0.14285714285714285,3.0,3.0,1.0,0.2,,True,,,,,,,,,,
203469,1610612766,Cody Zeller,Cody Zeller,203469,CHA,5640.0,94,-15,188,191,71,61.0,21.0,379,8.0,19.0,5.0,4.0,7.0,1.0,2.0,16.0,,,,,10.0,36.0,,,42.0,184,6.0,,4.0,9.0,,23.0,16.0,,,,3.0,,1.0,1.0,2.0,,,,1.0,5.0,4.0,1.0,9.0,,10.0,7.0,17.0,2.0,1.0,2.0,5.0,1.0,7.0,7.0,11.0,17.0,1.0,3.0,3.0,3.0,1.0,23.0,71,0.8,0.8,,,,0.2777777777777778,0.4444444444444444,0.2777777777777778,0.4444444444444444,0.42857142857142855,0.6764705882352942,,,0.08333333333333333,,,26.168224299065418,0.2857142857142857,,0.15,0.06349206349206349,0.03125,0.10869565217391304,0.06315789473684211,0.16666666666666666,0.11538461538461539,0.2,0.14285714285714285,,0.14285714285714285,0.5277777777777778,0.42105263157894735,0.5,0.75,0.027777777777777776,0.4444444444444444,0.125,0.125,1.0,,,,,0.8333333333333334,,0.7777777777777778,0.5714285714285714,,0.5277777777777778,,0.49165000000000003,0.582475,0.5797888888888889,0.5476190476190477,9.463888888888889,,0.3776595744680851,,,22.0,15.0,4.0,1.0,,4.0,,28.0,13.0,0.15789473684210525,,,0.2765957446808511,0.2765957446808511,,,,,2.0,,6.0,,,2.0,1.0,,,,,1.0,,1.0,2.0,2.0,,,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.0625,0.08333333333333333,0.043478260869565216,,,,,,0.14285714285714285,,,,,1.0,,,,3.0,,,0.08333333333333333,1.0,,,,,,,,,2.0,2.0,,,0.05,0.4,2.0,,1.0,0.14285714285714285,,1.0,,2.0,1.0,1.0,True,,,,,,,,,,
2732,1610612766,Ben Gordon,Ben Gordon,2732,CHA,1118.0,19,1,35,37,4,14.0,6.0,72,1.0,3.0,1.0,,2.0,2.0,,3.0,1.0,4.0,,,1.0,8.0,1.0,5.0,5.0,38,1.0,,,2.0,,,,3.0,4.0,1.0,1.0,,2.0,1.0,3.0,1.0,1.0,,1.0,7.0,1.0,,,,,1.0,1.0,,,,,,,1.0,1.0,2.0,,,,,,,4,,,1.0,0.2,0.2,0.125,,0.19230769230769232,,0.19230769230769232,,0.38461538461538464,,0.125,,,30.232558139534884,,,,0.07692307692307693,,,0.043478260869565216,,,,,,,0.23076923076923078,0.3333333333333333,0.5,,0.15384615384615385,0.23076923076923078,,,,0.3076923076923077,0.25,0.25,1.0,1.0,,1.0,,,0.6153846153846154,0.25,0.5146730769230768,0.6469,0.65585,,9.674999999999999,24.580000000000002,0.11428571428571428,1.0,,,,2.0,,,,,,,0.3333333333333333,0.07692307692307693,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,True,,,,,,,,,,
