EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,OffFTReboundPct,Charge Fouls,3SecondViolations,SecondChanceAtRimPctAssisted,Charge Fouls Drawn,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,HeaveMakes,DefensiveGoaltends,OffensiveGoaltends,on,Clear Path Fouls,BlockedCorner3
2405,1610612752,Amar'e Stoudemire,Amar'e Stoudemire,2405,NYK,61900.0,1032,-102,1919,1893,375,458,212.0,3812,129.0,191.0,30.0,51.0,23.0,29.0,35.0,76.0,48.0,104.0,,,,,,,,,,,,212.0,371.0,,,118.0,542.0,2155,35.0,64.0,,,15.0,85.0,36.0,53.0,,,40.0,112.0,248.0,176.0,,,42.0,,,,23.0,,7.0,12.0,19.0,11.0,1.0,3.0,,4.0,50.0,22.0,54.0,46.0,84.0,11.0,141.0,79.0,220.0,16.0,17.0,9.0,8.0,13.0,1.0,2.0,40.0,8.0,11.0,11.0,53.0,6.0,6.0,53.0,6.0,116.0,11.0,11.0,133.0,10.0,6.0,2.0,153.0,15.0,72.0,12.0,27.0,23.0,,4.0,27.0,16.0,,112.0,372,11.0,11.0,0.5849056603773585,0.6492146596858639,,,,,,0.5714285714285714,0.546875,0.6792452830188679,0.5714285714285714,0.546875,0.6792452830188679,0.615909090909091,0.5985915492957746,0.7,,,0.06199460916442048,0.08376963350785341,0.09210526315789473,,,22.855818266110337,0.24528301886792453,0.19298245614035087,0.1486725663716814,0.08940397350993377,0.15916955017301038,0.0718954248366013,0.1522248243559719,0.08351648351648351,0.15976331360946747,0.055944055944055944,0.06506849315068493,0.08502024291497975,0.01694915254237288,0.18181818181818182,0.14285714285714285,0.1188118811881188,0.15668202764976957,0.16666666666666666,0.11940298507462686,0.5925925925925926,0.5148247978436657,0.675392670157068,0.7371428571428571,0.5813953488372093,0.20485175202156333,0.4605263157894737,0.5072463768115942,0.2571428571428571,0.2803234501347709,0.46153846153846156,0.46153846153846156,0.8333333333333334,,,,,,,,,0.796875,0.5882352941176471,,,,,0.5471698113207547,0.7931034482758621,,,,,0.5148247978436657,,0.4977725067385445,0.5327770833333332,0.5111830188679245,0.16822429906542055,0.16822429906542055,0.15682656826568267,0.2066420664206642,7.345552560646898,,0.19541427826993227,3.0,0.06976744186046512,3.0,3.0,0.13333333333333333,4.0,,,,,,,,,,,,,2.0,,True,,
203143,1610612752,Pablo Prigioni,Pablo Prigioni,203143,NYK,41192.0,687,23,1271,1277,256,329,144.0,2548,8.0,15.0,,,1.0,3.0,1.0,5.0,1.0,3.0,10.0,19.0,,1.0,1.0,23.0,63.0,2.0,6.0,,10.0,10.0,23.0,33.0,82.0,5.0,124.0,1394,,2.0,2.0,6.0,1.0,7.0,1.0,5.0,1.0,11.0,,5.0,4.0,16.0,60.0,39.0,,2.0,61.0,23.0,1.0,,78.0,57.0,135.0,44.0,13.0,36.0,6.0,36.0,327.0,8.0,13.0,25.0,30.0,3.0,58.0,21.0,79.0,2.0,37.0,21.0,16.0,26.0,4.0,18.0,9.0,,8.0,2.0,35.0,1.0,7.0,23.0,1.0,67.0,1.0,,33.0,1.0,8.0,1.0,5.0,,2.0,,1.0,1.0,,,1.0,1.0,,5.0,254,9.0,,0.2,0.2,0.6060606060606061,0.4024390243902439,0.3333333333333333,0.09090909090909091,0.4125,0.43478260869565216,,0.2,0.5666666666666667,0.375,0.15625,0.5747663551401869,0.375,0.15625,0.780952380952381,,0.043478260869565216,0.06666666666666667,,,,9.93006993006993,0.7428571428571429,0.09375,0.08670520231213873,0.03651685393258427,0.13736263736263737,0.03292181069958848,0.10416666666666667,0.035058430717863104,0.038834951456310676,0.06172839506172839,0.023255813953488372,0.03553299492385787,0.021739130434782608,0.07352941176470588,0.08,0.10909090909090909,0.1510791366906475,0.09302325581395349,0.034482758620689655,1.0,0.14285714285714285,0.5333333333333333,0.5714285714285714,0.25,0.047619047619047616,0.2,0.2,,0.02857142857142857,0.3333333333333333,0.3333333333333333,,0.18095238095238095,0.5263157894736842,0.5263157894736842,1.0,0.6,0.36507936507936506,0.36507936507936506,0.43478260869565216,,,,0.75,0.3333333333333333,0.5,0.1875,0.3333333333333333,0.0625,1.0,0.625,,0.9238095238095239,0.3770491803278688,0.5485480582524271,0.4913625,0.4822299999999999,0.018691588785046728,0.08,0.056451612903225805,0.04032258064516129,5.400000000000001,25.52926829268292,0.2014162077104642,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,True,,
203315,1610612752,Toure' Murry,Toure' Murry,203315,NYK,9360.0,156,-48,297,297,80,112,41.0,594,12.0,21.0,,,2.0,4.0,2.0,10.0,3.0,12.0,1.0,3.0,,,,2.0,5.0,,,2.0,2.0,17.0,43.0,3.0,8.0,8.0,51.0,335,,1.0,,,,,4.0,12.0,2.0,2.0,4.0,18.0,10.0,24.0,6.0,3.0,,,5.0,2.0,6.0,,11.0,5.0,16.0,5.0,,10.0,1.0,,37.0,,3.0,6.0,7.0,,13.0,3.0,16.0,,5.0,2.0,3.0,4.0,7.0,2.0,9.0,1.0,2.0,1.0,13.0,,5.0,13.0,1.0,24.0,1.0,,15.0,,1.0,,16.0,2.0,8.0,1.0,,,,,,,,18.0,79,3.0,1.0,0.29411764705882354,0.29411764705882354,0.6666666666666666,0.375,,1.0,0.375,0.3953488372093023,,0.3333333333333333,0.4215686274509804,,0.5,0.4396551724137931,,0.5294117647058824,0.1568627450980392,,0.13953488372093023,0.19047619047619047,0.1,0.08333333333333333,,20.821114369501466,0.3076923076923077,,0.08860759493670886,0.03225806451612903,0.09375,,0.09090909090909091,0.022727272727272728,0.07142857142857142,,0.029411764705882353,,,0.09375,0.05555555555555555,0.10344827586206896,0.10638297872340426,0.058823529411764705,,,0.4117647058823529,0.5714285714285714,0.7058823529411765,0.4166666666666667,0.19607843137254902,0.2,0.2222222222222222,,0.23529411764705882,0.25,0.2727272727272727,,0.058823529411764705,0.3333333333333333,0.3333333333333333,1.0,0.09803921568627451,0.4,0.4,0.5,,,,,,,0.2857142857142857,0.5,,,0.14285714285714285,1.0,0.5686274509803921,0.4,0.5331803921568626,0.4326,0.48750714285714286,0.14035087719298245,0.16326530612244897,,0.35294117647058826,8.076744186046511,24.1125,0.26936026936026936,,,,,,,,,,,,,,,,,,,,,True,,
200769,1610612752,Shannon Brown,Shannon Brown,200769,NYK,1191.0,20,4,38,41,26,28,3.0,79,1.0,1.0,,,1.0,1.0,,,,2.0,,,,,,,,,,,,1.0,3.0,,,4.0,6.0,46,,,,,,,1.0,3.0,,,2.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,2.0,,1.0,1.0,,2.0,,,,,2.0,,2.0,,,1.0,,1.0,,,2.0,,,,4.0,,,2.0,,,,,,,,4.0,26,,,1.0,1.0,,,,,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.6,,0.5,,,,,,,,14.285714285714286,1.0,,,0.14285714285714285,,,,0.09090909090909091,,,0.16666666666666666,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,,,,,0.3333333333333333,,0.5009666666666667,,0.5009666666666667,,,,0.6666666666666666,13.100000000000001,,0.6842105263157895,1.0,0.25,,,,,,,,,,,,,,,,,,,True,,
201947,1610612752,Earl Clark,Earl Clark,201947,NYK,367.0,6,4,14,12,8,12,,26,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,11,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,8,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,7.142857142857142,,,,,0.5,,0.14285714285714285,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.3485,,,,,,,3.7,,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,True,,
202332,1610612752,Cole Aldrich,Cole Aldrich,202332,NYK,6846.0,114,10,213,218,43,91,25.0,431,7.0,9.0,2.0,2.0,,,3.0,10.0,,,,,,,,,,,,,,10.0,19.0,,,8.0,28.0,233,2.0,2.0,,,,4.0,,,,,4.0,4.0,14.0,6.0,,,4.0,,,,,,2.0,2.0,4.0,1.0,1.0,2.0,,,10.0,3.0,8.0,11.0,20.0,3.0,34.0,11.0,45.0,2.0,2.0,2.0,,1.0,,,1.0,,1.0,,2.0,1.0,,10.0,3.0,15.0,,1.0,4.0,,,1.0,8.0,,3.0,1.0,14.0,13.0,,1.0,14.0,7.0,,4.0,42,2.0,1.0,0.7,0.875,,,,,,0.5263157894736842,1.0,,0.5263157894736842,1.0,,0.6086956521739131,1.0,1.0,,,,,,,,10.373443983402488,0.5,0.375,0.28169014084507044,0.12307692307692308,0.3055555555555556,0.08108108108108109,0.2897196261682243,0.10784313725490197,0.12,0.05555555555555555,0.18181818181818182,0.037037037037037035,0.2,0.21621621621621623,0.375,0.3333333333333333,0.28,0.36363636363636365,0.2222222222222222,0.5,0.47368421052631576,0.7777777777777778,0.7777777777777778,0.7142857142857143,0.5263157894736842,0.3,0.3,0.6666666666666666,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,0.47368421052631576,,0.47363157894736835,0.634,,0.13636363636363635,0.13636363636363635,0.14285714285714285,0.14285714285714285,3.7473684210526326,,0.20187793427230047,,,,,,,,,,,,,,,,,,,,,True,,
2757,1610612752,Beno Udrih,Beno Udrih,2757,NYK,21734.0,362,-50,693,679,153,210,84.0,1372,10.0,17.0,,,2.0,4.0,9.0,20.0,12.0,34.0,6.0,11.0,1.0,,2.0,5.0,13.0,,1.0,1.0,2.0,31.0,71.0,11.0,24.0,15.0,110.0,765,1.0,7.0,,2.0,2.0,4.0,6.0,11.0,1.0,4.0,7.0,22.0,22.0,40.0,30.0,3.0,,,13.0,5.0,4.0,,47.0,19.0,66.0,11.0,8.0,24.0,6.0,17.0,151.0,2.0,2.0,10.0,17.0,3.0,30.0,4.0,34.0,,15.0,9.0,6.0,16.0,1.0,9.0,6.0,3.0,7.0,1.0,22.0,,4.0,19.0,2.0,28.0,1.0,,21.0,,5.0,,16.0,,4.0,4.0,2.0,2.0,,,2.0,,,22.0,151,7.0,4.0,0.3548387096774194,0.3548387096774194,0.9090909090909091,0.4583333333333333,,0.25,0.4583333333333333,0.43661971830985913,0.14285714285714285,0.5454545454545454,0.5,0.1111111111111111,0.5,0.5339805825242718,0.2,0.5789473684210527,0.25263157894736843,,0.056338028169014086,0.17647058823529413,,0.029411764705882353,,15.74307304785894,0.7272727272727273,0.10714285714285714,0.08717948717948718,0.007905138339920948,0.10416666666666667,0.017391304347826087,0.09278350515463918,0.010869565217391304,,0.01639344262295082,0.008695652173913044,0.021505376344086023,,0.03125,0.14285714285714285,0.08196721311475409,0.10294117647058823,0.10714285714285714,,,0.17894736842105263,0.5882352941176471,0.7142857142857143,0.4,0.21052631578947367,0.45,0.45,0.2222222222222222,0.35789473684210527,0.35294117647058826,0.36363636363636365,0.4166666666666667,0.11578947368421053,0.5454545454545454,0.5454545454545454,1.0,0.1368421052631579,0.38461538461538464,0.38461538461538464,0.8,,,0.1111111111111111,0.1111111111111111,,,0.26666666666666666,0.5,0.13333333333333333,,0.13333333333333333,0.5,0.43157894736842106,0.38461538461538464,0.4650942105263157,0.4014666666666667,0.4499033333333334,0.04040404040404041,0.05333333333333334,0.03636363636363636,0.2,11.915492957746476,24.195833333333336,0.22077922077922077,,,,,,,,,,,,,,,,,,,,,True,,
203147,1610612752,Chris Smith,Chris Smith,203147,NYK,36.0,1,-1,2,1,2,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,
101109,1610612752,Raymond Felton,Raymond Felton,101109,NYK,45861.0,764,-59,1435,1435,217,287,179.0,2870,43.0,80.0,4.0,7.0,9.0,15.0,8.0,35.0,29.0,70.0,2.0,9.0,,1.0,3.0,21.0,73.0,2.0,8.0,2.0,12.0,80.0,185.0,23.0,82.0,25.0,254.0,1550,6.0,13.0,2.0,8.0,1.0,19.0,14.0,32.0,3.0,15.0,6.0,43.0,42.0,118.0,42.0,27.0,6.0,1.0,72.0,21.0,9.0,1.0,93.0,37.0,130.0,29.0,8.0,56.0,17.0,20.0,297.0,11.0,12.0,19.0,33.0,1.0,53.0,23.0,76.0,3.0,23.0,13.0,10.0,32.0,9.0,18.0,16.0,1.0,14.0,1.0,48.0,3.0,8.0,19.0,1.0,48.0,1.0,2.0,45.0,4.0,10.0,1.0,35.0,2.0,17.0,1.0,10.0,6.0,2.0,2.0,10.0,5.0,,43.0,217,8.0,1.0,0.2625,0.2727272727272727,0.6086956521739131,0.2804878048780488,0.25,0.2,0.2839506172839506,0.43243243243243246,0.46153846153846156,0.4375,0.4288389513108614,0.42857142857142855,0.39361702127659576,0.4469964664310954,0.4318181818181818,0.4215686274509804,0.30711610486891383,0.012195121951219513,0.04864864864864865,0.0625,0.11428571428571428,,0.0136986301369863,20.072771376591877,0.6666666666666666,0.03571428571428571,0.07482993197278912,0.024439918533604887,0.08878504672897196,0.044897959183673466,0.07938931297709924,0.03125,0.033783783783783786,0.03389830508474576,0.013333333333333334,0.030456852791878174,0.10416666666666667,0.04938271604938271,0.07092198581560284,0.10869565217391304,0.10179640718562874,0.0425531914893617,0.019867549668874173,0.5,0.299625468164794,0.5375,0.5733333333333334,0.27906976744186046,0.13108614232209737,0.22857142857142856,0.25806451612903225,0.125,0.26217228464419473,0.4142857142857143,0.4142857142857143,0.27586206896551724,0.033707865168539325,0.2222222222222222,0.2222222222222222,1.0,0.27340823970037453,0.2876712328767123,0.2916666666666667,0.5714285714285714,0.3333333333333333,0.5714285714285714,,0.38095238095238093,0.25,,0.3191489361702128,0.6,0.06382978723404255,0.3333333333333333,0.2553191489361702,0.16666666666666666,0.6067415730337079,0.2916666666666667,0.5070479323308271,0.48591923076923066,0.479079347826087,0.06028368794326241,0.085,0.07480314960629922,0.16929133858267717,9.236216216216217,25.507317073170732,0.15121951219512195,,,,,0.25,1.0,,,,1.0,,,,,,1.0,,,,,False,,
1897,1610612752,Metta World Peace,Metta World Peace,1897,NYK,15446.0,257,26,521,512,157,205,64.0,1033,17.0,25.0,4.0,5.0,4.0,4.0,6.0,17.0,7.0,16.0,4.0,15.0,1.0,2.0,7.0,9.0,21.0,1.0,2.0,1.0,5.0,30.0,58.0,13.0,36.0,6.0,105.0,520,4.0,8.0,2.0,3.0,1.0,15.0,9.0,13.0,3.0,12.0,1.0,28.0,20.0,40.0,30.0,9.0,4.0,,21.0,9.0,4.0,,5.0,6.0,11.0,6.0,,2.0,2.0,1.0,28.0,3.0,6.0,6.0,16.0,5.0,27.0,10.0,37.0,,19.0,8.0,11.0,8.0,3.0,4.0,8.0,1.0,4.0,3.0,16.0,2.0,7.0,7.0,1.0,25.0,5.0,,13.0,2.0,,,8.0,2.0,5.0,,4.0,1.0,,3.0,4.0,2.0,,28.0,155,8.0,,0.3333333333333333,0.35714285714285715,0.7692307692307693,0.3611111111111111,0.6666666666666666,0.25,0.3611111111111111,0.5172413793103449,0.5,0.6923076923076923,0.526595744680851,0.6363636363636364,0.54,0.5412371134020618,0.6818181818181818,0.56,0.3829787234042553,,0.06896551724137931,0.12,0.058823529411764705,,,18.991596638655462,0.5,0.45454545454545453,0.10810810810810811,0.03773584905660377,0.075,0.037037037037037035,0.09649122807017543,0.0375,0.034482758620689655,0.058823529411764705,0.02,0.034482758620689655,0.043478260869565216,0.08928571428571429,0.1111111111111111,0.1276595744680851,0.08196721311475409,0.05263157894736842,,0.5,0.26595744680851063,0.68,0.7727272727272727,0.23529411764705882,0.18085106382978725,0.35294117647058826,0.375,0.3333333333333333,0.1702127659574468,0.4375,0.4375,0.5714285714285714,0.1595744680851064,0.26666666666666666,0.26666666666666666,1.0,0.22340425531914893,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.45454545454545453,0.8,0.09090909090909091,0.18181818181818182,0.5,1.0,0.16,1.0,0.28,0.2857142857142857,0.2,0.2,0.648936170212766,0.42857142857142855,0.5038393617021276,0.5238,0.485078,0.05154639175257732,0.08196721311475409,0.14285714285714285,0.26666666666666666,8.355172413793102,24.475000000000005,0.30134357005758156,1.0,0.06666666666666667,,1.0,0.25,,,,1.0,,,,1.0,1.0,,,,,,,False,,
200745,1610612752,Andrea Bargnani,Andrea Bargnani,200745,NYK,36881.0,615,-104,1140,1145,123,194,148.0,2285,27.0,50.0,7.0,11.0,3.0,4.0,22.0,52.0,39.0,88.0,1.0,2.0,,,,14.0,60.0,1.0,4.0,,4.0,88.0,190.0,15.0,62.0,33.0,254.0,1279,8.0,19.0,1.0,4.0,2.0,21.0,7.0,13.0,,4.0,7.0,21.0,134.0,42.0,45.0,,12.0,,60.0,14.0,9.0,,19.0,8.0,27.0,6.0,2.0,5.0,2.0,12.0,62.0,6.0,18.0,21.0,38.0,4.0,63.0,28.0,91.0,2.0,8.0,6.0,2.0,13.0,4.0,6.0,21.0,3.0,7.0,7.0,34.0,2.0,3.0,15.0,3.0,45.0,6.0,6.0,43.0,1.0,5.0,,38.0,2.0,18.0,2.0,24.0,14.0,1.0,9.0,24.0,16.0,,21.0,123,1.0,1.0,0.7613636363636364,0.8170731707317073,1.0,0.24193548387096775,0.25,,0.24193548387096775,0.4631578947368421,0.42105263157894735,0.5384615384615384,0.4384920634920635,0.41304347826086957,0.4117647058823529,0.4703703703703704,0.4375,0.5,0.24603174603174602,,0.04736842105263158,0.1,0.07692307692307693,,,23.135464231354643,0.38235294117647056,0.18181818181818182,0.10584958217270195,0.04215456674473068,0.12883435582822086,0.034482758620689655,0.11302681992337164,0.03993344425956739,0.05925925925925926,0.03225806451612903,0.035175879396984924,0.013245033112582781,0.17391304347826086,0.12781954887218044,0.0970873786407767,0.08943089430894309,0.12396694214876033,0.14285714285714285,0.014285714285714285,0.6666666666666666,0.1984126984126984,0.54,0.6,0.48148148148148145,0.20634920634920634,0.4230769230769231,0.4583333333333333,0.9090909090909091,0.3492063492063492,0.4431818181818182,0.4431818181818182,0.8717948717948718,0.007936507936507936,0.5,0.5,1.0,0.23809523809523808,0.23333333333333334,0.23333333333333334,1.0,0.4782608695652174,0.6363636363636364,,0.17391304347826086,0.25,1.0,0.23529411764705882,0.75,,,0.23529411764705882,,0.4444444444444444,0.23333333333333334,0.4826396825396823,0.51375,0.46858529411764704,0.06716417910447761,0.08737864077669903,0.08267716535433071,0.08267716535433071,11.197894736842105,25.217741935483875,0.10789473684210527,4.0,0.2222222222222222,1.0,,,3.0,,,,,,,,,,,,,,,False,1.0,
202697,1610612752,Iman Shumpert,Iman Shumpert,202697,NYK,67802.0,1130,19,2086,2104,295,442,271.0,4190,34.0,61.0,11.0,22.0,1.0,6.0,3.0,20.0,31.0,80.0,20.0,47.0,8.0,2.0,5.0,26.0,81.0,4.0,11.0,,4.0,68.0,161.0,46.0,128.0,21.0,295.0,2226,12.0,26.0,11.0,19.0,1.0,58.0,5.0,21.0,2.0,9.0,14.0,30.0,36.0,100.0,108.0,30.0,16.0,1.0,80.0,26.0,9.0,1.0,54.0,29.0,83.0,23.0,6.0,30.0,4.0,20.0,195.0,14.0,27.0,43.0,87.0,15.0,145.0,41.0,186.0,2.0,47.0,29.0,18.0,23.0,11.0,13.0,31.0,5.0,10.0,5.0,54.0,4.0,3.0,42.0,1.0,106.0,3.0,4.0,50.0,4.0,14.0,3.0,28.0,3.0,9.0,7.0,7.0,3.0,1.0,3.0,7.0,5.0,,30.0,295,12.0,6.0,0.2647058823529412,0.3,0.782608695652174,0.359375,0.5789473684210527,0.2222222222222222,0.36220472440944884,0.422360248447205,0.46153846153846156,0.23809523809523808,0.4740484429065744,0.6333333333333333,0.26666666666666666,0.48841059602649006,0.6304347826086957,0.38461538461538464,0.4429065743944637,0.0078125,0.055900621118012424,0.14754098360655737,,,0.012345679012345678,14.802494802494802,0.42592592592592593,0.2830188679245283,0.13302752293577982,0.037241379310344824,0.13694267515923567,0.041791044776119404,0.13429752066115702,0.038679245283018866,0.027522935779816515,0.023121387283236993,0.05089820359281437,0.03676470588235294,0.06349206349206349,0.1013215859030837,0.1523809523809524,0.14746543778801843,0.11914893617021277,0.189873417721519,0.0125,0.7142857142857143,0.21107266435986158,0.5573770491803278,0.6538461538461539,0.3235294117647059,0.06920415224913495,0.15,0.15,,0.2768166089965398,0.3875,0.3875,0.22580645161290322,0.16262975778546712,0.425531914893617,0.425531914893617,0.8,0.28027681660899656,0.32098765432098764,0.325,0.7692307692307693,0.4888888888888889,0.5,0.17777777777777778,0.24444444444444444,0.36363636363636365,1.0,0.2,0.16666666666666666,0.16666666666666666,0.4,0.13333333333333333,,0.6539792387543253,0.325,0.523593923611111,0.5509758620689655,0.47731206896551714,0.030508474576271188,0.05389221556886228,0.19661016949152543,0.1016949152542373,11.016770186335405,24.624218749999997,0.1414189837008629,,,,,0.09090909090909091,2.0,,,7.0,,,,0.875,0.7142857142857143,,3.0,,,,,False,,
