EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG2M,PenaltyFG3A,NonHeaveArc3FGA,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,PenaltyTurnovers,ShootingFouls,BlockingFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,FG3APct,OffThreePtReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,Avg3ptShotDistance,Corner3Assists,SelfOReb,LostBallTurnovers,Technical Free Throw Trips,OffShortMidRangeReboundPct,SelfORebPct,FTDefRebounds,SecondChanceTurnovers,Offensive Fouls,BlockedAtRim,ShortMidRangePctBlocked,DefFTReboundPct,OffArc3ReboundPct,Corner3FGA,BadPassSteals,Corner3Frequency,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,PtsPutbacks,Charge Fouls,OffAtRimReboundPct,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,Arc3PctAssisted,SecondChanceArc3FGA,StepOutOfBoundsTurnovers,BlockedLongMidRange,SecondChanceArc3Frequency,on,HeaveAttempts,FTOffRebounds,BlockingFouls,Charge Fouls Drawn,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Blocked3s,BlockedArc3,SecondChanceFg3Pct,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Clear Path Fouls,OffensiveGoaltends,DefensiveGoaltends,BlockedCorner3,HeaveMakes
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,1455.0,24,5.0,46,45,8.0,4.0,4.0,91,3.0,5.0,1.0,2.0,3.0,3.0,2.0,3.0,8.0,11.0,8.0,24.0,51,1.0,2.0,1.0,3.0,1.0,4.0,4.0,14.0,2.0,1.0,5.0,5.0,2.0,3.0,10.0,2.0,1.0,6.0,7.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,10.0,2.0,9.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,8.0,1.0,0.875,0.875,0.7272727272727273,0.5,0.7272727272727273,0.5,0.8,0.75,0.6666666666666666,0.0909090909090909,0.2,32.6530612244898,1.0,0.3157894736842105,0.1538461538461538,0.25,0.3043478260869565,0.1176470588235294,0.4,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.4545454545454545,0.6,0.75,1.0,0.2727272727272727,1.0,1.0,0.6666666666666666,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,1.0,0.5,1.0,0.4545454545454545,0.4612,0.39605,0.4113,0.2857142857142857,0.2857142857142857,0.125,0.1666666666666666,7.754545454545453,0.1739130434782608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
200769,1610612759,Shannon Brown,Shannon Brown,200769,SAS,6180.0,103,-31.0,205,207,62.0,34.0,18.0,412,5.0,10.0,1.0,2.0,,2.0,3.0,14.0,8.0,26.0,7.0,23.0,228,1.0,3.0,,2.0,7.0,3.0,7.0,14.0,2.0,2.0,4.0,5.0,1.0,2.0,11.0,,4.0,8.0,12.0,1.0,13.0,2.0,2.0,8.0,12.0,1.0,5.0,1.0,9.0,1.0,3.0,2.0,,,,,7.0,61.0,2.0,0.875,0.875,0.3076923076923077,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.359375,0.3333333333333333,0.35,0.0769230769230769,0.2,17.621145374449338,0.25,0.0952380952380952,,0.1666666666666666,0.1111111111111111,0.0104166666666666,,0.12,0.0714285714285714,0.0967741935483871,,,0.3571428571428571,0.5,0.625,0.8,0.0714285714285714,,,,0.5,0.2142857142857142,0.2142857142857142,1.0,0.6666666666666666,0.5,1.0,0.4285714285714285,0.5076250000000001,0.6031666666666667,0.58983125,0.1,0.1071428571428571,0.0869565217391304,0.3043478260869565,10.569230769230767,0.3024390243902439,2.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,3.0,2.0,8.0,1.0,0.2857142857142857,0.25,0.0714285714285714,0.0384615384615384,0.125,0.4,0.0714285714285714,0.5,0.5,0.125,25.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
201158,1610612759,Marco Belinelli,Marco Belinelli,201158,SAS,2396.0,40,-19.0,79,81,36.0,23.0,5.0,160,3.0,4.0,1.0,1.0,,1.0,1.0,3.0,4.0,8.0,,8.0,96,1.0,2.0,,2.0,2.0,,2.0,6.0,2.0,,1.0,2.0,1.0,,5.0,1.0,,2.0,2.0,1.0,3.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,2.0,36.0,,0.75,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,10.714285714285715,1.0,0.0666666666666666,0.0416666666666666,,0.054054054054054,0.0277777777777777,,,0.1,0.1111111111111111,,,0.5,0.75,0.75,0.6666666666666666,0.125,,,,0.375,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,,0.5,0.5450125,0.4962,0.5027,,,0.25,0.25,8.450000000000001,0.4556962025316455,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,1.0,,0.5,0.5,,,,,,0.5,1.0,,,1.0,1.0,1.0,1.0,0.1111111111111111,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
201965,1610612759,Jeff Ayres,Jeff Ayres,201965,SAS,2992.0,50,-26.0,101,105,33.0,15.0,9.0,206,2.0,4.0,,,,1.0,,,2.0,5.0,2.0,6.0,111,,,,,3.0,,4.0,4.0,,2.0,4.0,4.0,1.0,2.0,8.0,3.0,2.0,2.0,5.0,4.0,9.0,4.0,4.0,7.0,12.0,3.0,4.0,1.0,4.0,,2.0,,1.0,,1.0,1.0,4.0,33.0,,1.0,1.0,0.4,,0.4,,0.4285714285714285,,0.6666666666666666,0.4,0.25,12.173913043478262,0.5714285714285714,0.0465116279069767,0.0769230769230769,0.1428571428571428,0.0701754385964912,0.0769230769230769,0.0666666666666666,0.1,0.0625,,0.25,1.0,0.8,0.5,0.6666666666666666,1.0,0.2,,,,,,,,,,,0.8,0.62032,,0.6497333333333333,0.2857142857142857,0.2857142857142857,,0.6666666666666666,2.58,0.3267326732673267,2.0,3.0,,,,2.0,,,,,1.0,1.0,,,,3.0,1.0,1.0,2.0,7.0,,0.6666666666666666,0.6666666666666666,,0.0769230769230769,,,,1.0,0.6666666666666666,,,,,,,0.1666666666666666,,1.0,2.0,1.0,1.0,1.0,0.25,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,974.0,16,-5.0,31,33,5.0,4.0,1.0,64,4.0,4.0,,,1.0,2.0,1.0,2.0,6.0,8.0,,12.0,36,,,,,2.0,,4.0,4.0,8.0,,3.0,4.0,2.0,1.0,9.0,,,2.0,2.0,,2.0,1.0,,2.0,,,,,,,,,,,,,4.0,5.0,,0.3333333333333333,0.3333333333333333,0.75,,0.5454545454545454,,0.5454545454545454,,1.0,,,40.625,0.5,0.125,,,0.1052631578947368,,,,0.1666666666666666,0.1428571428571428,,,0.3636363636363636,1.0,1.0,0.5,0.1818181818181818,0.5,0.5,,0.1818181818181818,0.5,0.5,,,,,0.6363636363636364,0.5883409090909091,,0.7412000000000001,,,,0.3333333333333333,6.7125,0.1612903225806451,2.0,2.0,,,3.0,2.0,,,1.0,,,,1.0,,,1.0,,1.0,1.0,,,1.0,1.0,0.2727272727272727,,,,,1.0,1.0,,23.133333333333336,1.0,,1.0,,,,,,,,,,,3.0,1.0,0.2727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
201986,1610612759,Nando De Colo,Nando De Colo,201986,SAS,965.0,16,,33,35,27.0,7.0,3.0,68,,,,,,,,1.0,,1.0,3.0,3.0,34,,,,,1.0,3.0,3.0,,,,,,,,,1.0,,2.0,2.0,1.0,3.0,,,1.0,,,2.0,,4.0,,,2.0,,,,,1.0,26.0,1.0,,,,,,,0.5,,0.5,,,10.526315789473683,,0.125,0.0714285714285714,,0.0952380952380952,0.0666666666666666,0.25,,0.1666666666666666,0.1666666666666666,,,,,,,,,,,1.0,,,,,,,,0.3712,,0.3712,,,,1.0,20.0,0.8181818181818182,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,3488.0,58,-18.0,120,121,27.0,20.0,12.0,241,4.0,6.0,1.0,1.0,3.0,8.0,6.0,11.0,13.0,25.0,6.0,44.0,132,1.0,1.0,,2.0,3.0,3.0,13.0,6.0,20.0,2.0,3.0,3.0,3.0,,6.0,1.0,2.0,5.0,8.0,2.0,10.0,1.0,1.0,2.0,3.0,,7.0,,6.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,13.0,26.0,1.0,0.2307692307692307,0.2307692307692307,0.52,1.0,0.475,0.5,0.5238095238095238,0.5,0.7222222222222222,0.08,0.1666666666666666,32.83582089552239,0.5,0.1162790697674418,0.024390243902439,0.1333333333333333,0.1206896551724138,0.0344827586206896,,0.0714285714285714,,0.25,0.125,0.5,0.15,0.6666666666666666,0.8,,0.2,0.375,0.4285714285714285,0.6666666666666666,0.275,0.5454545454545454,0.5454545454545454,0.1666666666666666,0.5,1.0,,0.525,0.4884725,0.62595,0.5961000000000001,0.073170731707317,0.0769230769230769,0.0454545454545454,0.2954545454545454,11.532,0.225,2.0,2.0,11.0,4.0,15.0,2.0,5.0,11.0,,,,1.0,1.0,,1.0,1.0,,,,3.0,,0.6666666666666666,0.625,0.375,0.0588235294117647,,0.1428571428571428,0.275,0.25,1.0,0.5,24.82,,,,,0.0588235294117647,,1.0,1.0,,,0.125,0.1428571428571428,0.0769230769230769,4.0,1.0,0.1,1.0,1.0,1.0,3.0,2.0,4.0,1.0,2.0,3.0,9.0,3.0,1.0,1.0,1.0,0.25,0.2666666666666666,0.4,0.2666666666666666,0.0666666666666666,0.0909090909090909,0.25,0.25,1.0,0.2727272727272727,0.3,0.5,0.125,0.5,0.2727272727272727,0.0666666666666666,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
203382,1610612759,Aron Baynes,Aron Baynes,203382,SAS,1255.0,21,9.0,45,44,10.0,,5.0,89,1.0,3.0,1.0,2.0,,1.0,1.0,1.0,2.0,5.0,1.0,5.0,43,1.0,2.0,,2.0,2.0,,,2.0,2.0,,2.0,2.0,,1.0,4.0,4.0,1.0,4.0,6.0,4.0,10.0,1.0,1.0,3.0,2.0,,3.0,,2.0,,1.0,,1.0,,1.0,1.0,,10.0,,0.5,1.0,0.4,0.5,0.4,0.5,0.4166666666666667,0.5,,,,17.307692307692307,0.3333333333333333,0.2666666666666666,0.2666666666666666,0.1666666666666666,0.238095238095238,0.2105263157894736,,0.1428571428571428,0.3333333333333333,0.4,0.25,1.0,0.6,0.3333333333333333,0.3333333333333333,,0.2,,,,0.2,1.0,1.0,1.0,1.0,0.5,,0.6,0.5474,0.5388999999999999,0.6606,0.1666666666666666,0.1666666666666666,0.4,,5.859999999999999,0.2222222222222222,,2.0,,,,,,,,,1.0,,1.0,1.0,,2.0,,1.0,2.0,1.0,,,,,,,,,1.0,,,,,,,,0.3333333333333333,,1.0,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.4285714285714285,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2564,1610612759,Boris Diaw,Boris Diaw,2564,SAS,1859.0,31,-7.0,64,63,10.0,5.0,7.0,127,4.0,5.0,1.0,1.0,1.0,4.0,,1.0,5.0,10.0,2.0,12.0,76,1.0,2.0,,2.0,,,,2.0,8.0,1.0,1.0,2.0,1.0,,5.0,3.0,2.0,,2.0,3.0,5.0,3.0,2.0,4.0,2.0,1.0,3.0,,3.0,1.0,2.0,,1.0,1.0,1.0,,,9.0,,0.2,0.25,0.5,0.5,0.5,0.5,0.5454545454545454,0.5,,0.1,,20.833333333333336,0.75,,0.1428571428571428,0.3333333333333333,0.0714285714285714,0.1071428571428571,,,,,0.5,,0.5,0.8,0.8,0.25,0.4,0.25,0.3333333333333333,,0.1,,,,0.5,1.0,,0.5,0.51478,0.5469999999999999,,0.1818181818181818,0.1818181818181818,0.1666666666666666,,4.66,0.15625,,,,,,,,,1.0,,,,2.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,0.5,0.25,,,1.0,,0.25,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,0.1428571428571428,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,2920.0,49,-13.0,96,97,30.0,19.0,10.0,193,,,,,2.0,6.0,1.0,1.0,3.0,7.0,4.0,13.0,101,,1.0,,,3.0,2.0,4.0,4.0,2.0,,,,,,,,3.0,9.0,13.0,,13.0,1.0,1.0,1.0,2.0,1.0,3.0,,4.0,,2.0,,1.0,,1.0,,4.0,30.0,,0.6666666666666666,0.6666666666666666,0.4285714285714285,,0.45,,0.5416666666666666,,0.4,,,12.149532710280374,1.0,0.2368421052631578,,0.2142857142857142,0.2307692307692307,,,0.25,0.25,0.2222222222222222,0.2857142857142857,,,,,,0.6,0.3333333333333333,0.3333333333333333,0.5,0.1,1.0,1.0,1.0,,,,0.3,0.4230950000000001,0.3729,0.410975,0.1666666666666666,0.2222222222222222,,0.3076923076923077,9.5,0.3125,,,3.0,1.0,3.0,1.0,1.0,3.0,,,,,1.0,,,,,,,1.0,,0.3333333333333333,0.25,0.3,,,0.1428571428571428,0.3,,,0.25,26.166666666666668,,,,,,,1.0,,,1.0,,0.25,,,1.0,,,,,1.0,,1.0,,,3.0,,1.0,,,,1.0,0.3333333333333333,,0.3333333333333333,,,,,,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,,,,,1.0,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
