EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PlusMinus,ShortMidRangeFGM,SecondChanceFtPoints,Fg2aBlocked,AtRimAssists,FTDefRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedAtRim,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ShortMidRangeAssists,SelfOReb,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG3APct,DefCorner3ReboundPct,SelfORebPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyArc3FGA,PenaltyFG3A,LostBallSteals,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,PenaltyArc3Frequency,LongMidRangePctBlocked,Blocked3s,BlockedArc3,PenaltyArc3FGM,PenaltyFG3M,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,on,Corner3Assists,Travels,Charge Fouls,Charge Fouls Drawn,BlockedLongMidRange,3SecondViolations,Defensive 3 Seconds Violations,PtsUnassisted3s,BlockingFoulsDrawn,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Fg3aBlocked,StepOutOfBoundsTurnovers,BlockingFouls,OffensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,HeaveAttempts,DefensiveGoaltends,SecondChanceCorner3FGM,HeaveMakes,Clear Path Fouls,3pt And 1 Free Throw Trips,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3
1737,1610612741,Nazr Mohammed,Nazr Mohammed,1737,CHI,2675.0,45.0,80,81.0,19,22.0,13.0,161,3.0,7.0,1.0,5.0,1.0,3.0,2.0,1.0,2.0,4.0,11.0,1.0,9.0,81.0,1.0,5.0,2.0,2.0,6.0,1.0,5.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,6.0,8.0,8.0,16.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,19.0,0.5,0.6666666666666666,0.36363636363636365,0.2,0.3333333333333333,0.36363636363636365,0.2,0.3333333333333333,0.375,0.2,0.35714285714285715,14.893617021276597,1.0,0.5,0.2222222222222222,0.17647058823529413,0.2857142857142857,0.16666666666666666,0.23529411764705882,0.175,0.1,0.2857142857142857,0.1,1.0,0.2857142857142857,0.2,0.2,0.2857142857142857,1.0,0.6363636363636364,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.18181818181818182,0.18181818181818182,0.5,0.5,1.0,0.2,0.5,0.3333333333333333,0.6363636363636364,0.4441636363636363,0.4843,0.41406666666666664,0.08333333333333333,0.08333333333333333,0.2222222222222222,0.5555555555555556,5.99090909090909,0.2375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201858,1610612741,Cartier Martin,Cartier Martin,201858,CHI,234.0,4.0,6,7.0,6,,,13,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,2.0,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,0.5,,,,0.5,,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,1.0,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201959,1610612741,Taj Gibson,Taj Gibson,201959,CHI,3437.0,57.0,96,96.0,15,17.0,14.0,192,8.0,13.0,1.0,2.0,2.0,2.0,9.0,5.0,10.0,18.0,32.0,15.0,51.0,109.0,2.0,3.0,6.0,2.0,4.0,,4.0,24.0,12.0,,1.0,1.0,2.0,1.0,,5.0,1.0,3.0,,1.0,5.0,7.0,4.0,11.0,,,,4.0,,1.0,5.0,14.0,17.0,9.0,1.0,,1.0,1.0,4.0,15.0,0.6666666666666666,0.6666666666666666,0.5625,0.6666666666666666,0.5,0.5625,0.6666666666666666,0.5,0.6375,0.75,0.5,38.93805309734513,,,0.1388888888888889,0.08571428571428572,0.08333333333333333,0.16666666666666666,0.125,0.0975609756097561,0.08333333333333333,0.1111111111111111,0.07142857142857142,,0.2,0.3333333333333333,0.05,0.125,1.0,0.40625,0.6153846153846154,0.7272727272727273,0.75,0.28125,0.3125,0.5,0.5,0.6666666666666666,0.5,0.5,1.0,0.40625,0.488146875,0.57005,0.560625,0.225,0.225,0.11764705882352941,0.0784313725490196,8.490625,0.15625,5.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,0.0625,0.15384615384615385,1.0,0.2,0.5555555555555556,0.5555555555555556,0.4,0.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203503,1610612741,Tony Snell,Tony Snell,203503,CHI,3328.0,55.0,98,101.0,27,30.0,15.0,199,4.0,6.0,2.0,2.0,1.0,2.0,2.0,,1.0,5.0,9.0,1.0,23.0,105.0,2.0,2.0,7.0,2.0,3.0,1.0,5.0,,10.0,4.0,2.0,2.0,4.0,2.0,,10.0,,3.0,,4.0,4.0,8.0,3.0,11.0,2.0,2.0,,4.0,,,2.0,1.0,1.0,,,,,,5.0,27.0,,,0.5555555555555556,1.0,0.6666666666666666,0.7333333333333333,0.875,0.6666666666666666,0.7333333333333333,0.875,0.6666666666666666,16.8141592920354,0.5,,0.11764705882352941,0.06976744186046512,0.25,,0.16,0.061224489795918366,0.07142857142857142,0.125,,,,0.25,0.15,0.25,,0.4,0.6666666666666666,0.6666666666666666,,0.13333333333333333,0.06666666666666667,,,0.5,1.0,0.6666666666666666,0.5,0.8,0.5539133333333334,0.5536166666666666,0.5032,,,0.30434782608695654,0.21739130434782608,4.644444444444445,0.2755102040816326,-9.0,1.0,,,1.0,,2.0,2.0,1.0,2.0,,,,,,,,,0.5,0.5,,,,1.0,4.0,5.0,1.0,2.0,4.0,6.0,1.0,2.0,12.0,5.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,0.4,0.25,0.3333333333333333,0.06666666666666667,0.3333333333333333,0.8,0.8,1.0,0.5,0.5,1.0,0.8,24.349999999999998,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2229,1610612741,Mike James,Mike James,2229,CHI,4625.0,77.0,133,135.0,33,35.0,19.0,268,,2.0,,,,1.0,7.0,1.0,7.0,4.0,16.0,,11.0,149.0,,2.0,,1.0,6.0,,2.0,,8.0,,15.0,2.0,17.0,2.0,5.0,36.0,,,,,7.0,7.0,,7.0,4.0,3.0,1.0,5.0,,6.0,11.0,5.0,2.0,1.0,,,,,2.0,32.0,,,0.25,,0.16666666666666666,0.2619047619047619,,0.125,0.25,,0.125,17.419354838709676,0.8,,0.1590909090909091,,,,0.11475409836065574,,,,,,0.23076923076923078,0.16666666666666666,0.12,,,0.09523809523809523,,,,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.14285714285714285,,,0.125,,0.3333333333333333,0.4132380952380952,0.40275,0.37118125,0.045454545454545456,0.058823529411764705,,0.18181818181818182,11.956249999999999,0.24812030075187969,-8.0,3.0,,2.0,7.0,,2.0,1.0,1.0,1.0,1.0,,,,0.125,0.5,,,0.42857142857142855,0.5,,,,,1.0,5.0,,,1.0,5.0,,,3.0,5.0,1.0,3.0,,,1.0,2.0,,1.0,0.2,,0.2,0.23809523809523808,,,,0.23809523809523808,0.2,0.2,1.0,,,,0.2,25.520000000000003,2.0,2.0,1.0,1.0,0.14285714285714285,0.25,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203513,1610612741,Erik Murphy,Erik Murphy,203513,CHI,646.0,11.0,20,22.0,17,18.0,3.0,42,,,,,,,2.0,,1.0,,3.0,,,18.0,,,,,2.0,,,,,,,,,,,,,,,,1.0,2.0,,2.0,1.0,,1.0,1.0,,1.0,2.0,,,,,,,,,17.0,,,,,,,,,,,,17.391304347826086,1.0,,0.16666666666666666,,,,0.1111111111111111,,,,,,,,0.3333333333333333,,,,,,,0.6666666666666666,0.3333333333333333,,,,,,,,0.3815,,0.4072,,,,,12.766666666666666,0.85,-8.0,,,1.0,,1.0,,,,,1.0,,,,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202710,1610612741,Jimmy Butler,Jimmy Butler,202710,CHI,1522.0,25.0,43,42.0,4,,8.0,85,,1.0,,1.0,,1.0,,1.0,2.0,1.0,3.0,,2.0,47.0,,1.0,,,1.0,,,,2.0,,1.0,,1.0,,,2.0,,2.0,,,,,2.0,2.0,,,,,,1.0,1.0,,,,,,,,,3.0,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,5.88235294117647,,,,0.1111111111111111,,,,0.09523809523809523,,0.25,0.14285714285714285,,,,,,,0.3333333333333333,,,,,0.6666666666666666,0.5,0.5,1.0,,1.0,,0.3333333333333333,0.41663333333333336,0.4605,0.4605,,,,,12.6,0.09302325581395349,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203104,1610612741,Marquis Teague,Marquis Teague,203104,CHI,700.0,12.0,23,24.0,16,22.0,3.0,47,,2.0,,1.0,,2.0,1.0,,1.0,,4.0,,,22.0,,1.0,,,4.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,2.0,2.0,2.0,,,,,1.0,1.0,,16.0,,,,,,,,,,,,19.23076923076923,1.0,,0.16666666666666666,,,,0.1,,,,,,,,0.3333333333333333,,1.0,0.5,,,,0.25,0.25,,,1.0,,0.5,,0.5,0.433625,0.6566,0.433625,,,,,7.15,0.6956521739130435,-12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2399,1610612741,Mike Dunleavy,Mike Dunleavy,2399,CHI,2479.0,41.0,70,71.0,8,12.0,8.0,141,,,,,,,4.0,1.0,4.0,3.0,8.0,2.0,20.0,90.0,,1.0,,,1.0,,3.0,6.0,,,2.0,,2.0,,,4.0,,,,2.0,3.0,5.0,,5.0,1.0,1.0,,2.0,,,3.0,2.0,3.0,,,,,,3.0,7.0,1.0,1.0,0.375,,,0.6428571428571429,,0.75,0.6666666666666666,,0.75,20.98765432098765,0.5,,0.17647058823529413,,0.2222222222222222,,0.19230769230769232,,,,,,,,0.3333333333333333,0.25,,,,,,0.2857142857142857,0.2857142857142857,0.25,0.25,,,,,0.42857142857142855,0.47315357142857145,0.365,0.494125,0.06666666666666667,,,0.15,13.675,0.11428571428571428,-5.0,2.0,,,,,2.0,1.0,,1.0,,,,,,,,,0.5,0.5,1.0,1.0,,,4.0,6.0,,,4.0,6.0,,,12.0,6.0,4.0,2.0,,1.0,,,,1.0,0.6666666666666666,,0.6666666666666666,0.42857142857142855,,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,,,,0.6666666666666666,24.95,1.0,1.0,1.0,,,0.5,,,,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736,1610612741,Luol Deng,Luol Deng,2736,CHI,1176.0,20.0,31,31.0,5,6.0,4.0,62,2.0,2.0,1.0,1.0,,,3.0,2.0,3.0,7.0,8.0,1.0,15.0,37.0,1.0,1.0,2.0,,1.0,,,10.0,4.0,,1.0,1.0,2.0,1.0,,5.0,,,,,1.0,1.0,,1.0,,,,,,,1.0,3.0,2.0,1.0,,,,,,5.0,0.7142857142857143,0.7142857142857143,0.875,1.0,,0.7777777777777778,1.0,,0.75,1.0,,26.31578947368421,,,0.09090909090909091,,,,0.08333333333333333,,,,,,0.3333333333333333,,,,,0.2222222222222222,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,,,0.3333333333333333,0.4449333333333333,0.6241,0.3659,0.1,0.1111111111111111,0.13333333333333333,,11.725000000000001,0.16129032258064516,6.0,3.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,,,,1.0,,,,1.0,,,,1.0,,1.0,,,,1.0,,,,,,0.1111111111111111,,,,0.1111111111111111,,,,,,,,25.3,1.0,1.0,,1.0,,0.5,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
