EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,FG3A,NonHeaveArc3FGA,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,FG3APct,Arc3Frequency,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,on,BlockedCorner3,HeaveMakes,Corner3PctBlocked
101106,1610612744,Andrew Bogut,Andrew Bogut,101106,GSW,87483.0,1458,266,2929,2932,377,521,326,5861,156.0,230.0,46.0,99.0,16.0,27.0,36.0,81.0,4.0,7.0,196.0,318,16.0,408,2941,46.0,104.0,2.0,94.0,21.0,37.0,3.0,45.0,280.0,112.0,78.0,14.0,62.0,25.0,87.0,17.0,8.0,34.0,9.0,19.0,199.0,17.0,135.0,1.0,80.0,311.0,18.0,409.0,153.0,562.0,17.0,41.0,23.0,18.0,37.0,8.0,26.0,43.0,11.0,1.0,3.0,80.0,6.0,12.0,88.0,2.0,165.0,2.0,1.0,8.0,21.0,75.0,5.0,9.0,16.0,2.0,48.0,4.0,20.0,6.0,97.0,2.0,2.0,71.0,26.0,99.0,68.0,2.0,2.0,2.0,6.0,45.0,376,10.0,4.0,0.7142857142857143,0.89171974522293,0.6163522012578616,0.4423076923076923,0.5675675675675675,0.6163522012578616,0.4423076923076923,0.5675675675675675,0.6,0.44761904761904764,0.5113636363636364,0.0440251572327044,0.034782608695652174,0.07407407407407407,12.662044015676816,0.4625,0.2903225806451613,0.0136986301369863,0.278673835125448,0.14705882352941177,0.23529411764705882,0.04176904176904177,0.26854395604395603,0.11471698113207547,0.16772151898734178,0.153125,0.11702127659574468,0.03896103896103896,0.050505050505050504,0.2013888888888889,0.32225063938618925,0.2906178489702517,0.24632352941176472,0.19117647058823528,0.1574074074074074,0.6868686868686869,0.7232704402515723,0.6782608695652174,0.7027027027027027,0.717948717948718,0.25471698113207547,0.4444444444444444,0.48,0.7222222222222222,0.0220125786163522,0.5714285714285714,0.5714285714285714,0.5,0.9519230769230769,0.46464646464646464,0.13043478260869565,0.7297297297297297,0.5925925925925926,0.7232704402515723,0.5714471698113207,0.5825,0.5580837837837838,0.059880239520958084,0.059880239520958084,0.23039215686274508,0.11029411764705882,3.1308176100628935,0.12871287128712872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
101135,1610612744,David Lee,David Lee,101135,GSW,137316.0,2289,467,4600,4576,933,1111,524,9176,324.0,519.0,70.0,119.0,66.0,101.0,149.0,348.0,40.0,113.0,513.0,980,231.0,1257,4632,81.0,147.0,33.0,195.0,87.0,163.0,53.0,227.0,698.0,328.0,112.0,94.0,90.0,57.0,147.0,32.0,25.0,57.0,18.0,15.0,351.0,63.0,114.0,5.0,107.0,315.0,39.0,461.0,182.0,643.0,27.0,48.0,32.0,16.0,81.0,19.0,40.0,71.0,41.0,,8.0,152.0,8.0,31.0,88.0,3.0,206.0,8.0,,20.0,20.0,213.0,,15.0,5.0,4.0,296.0,28.0,151.0,11.0,25.0,1.0,1.0,14.0,10.0,26.0,13.0,,1.0,3.0,4.0,225.0,927,18.0,10.0,0.6803118908382066,0.7636761487964989,0.523469387755102,0.5510204081632653,0.5337423312883436,0.5229357798165137,0.5510204081632653,0.5337423312883436,0.5636771300448431,0.5873493975903614,0.5790816326530612,0.09591836734693877,0.11560693641618497,0.09770114942528736,24.28133384438482,0.5328947368421053,0.32231404958677684,0.042735042735042736,0.19021739130434784,0.08011243851018975,0.1829059829059829,0.09402985074626866,0.18830879071842926,0.08456760630673674,0.10580912863070539,0.08498023715415019,0.04597701149425287,0.0823293172690763,0.12790697674418605,0.16299559471365638,0.20840336134453782,0.1927512355848435,0.17787418655097614,0.20161290322580644,0.07258064516129033,0.5,0.5290519877675841,0.6242774566473989,0.7058823529411765,0.7407407407407407,0.3547400611620795,0.4281609195402299,0.4745222929936306,0.4899328859060403,0.11518858307849134,0.35398230088495575,0.35398230088495575,0.9,0.8095238095238095,0.5882352941176471,0.22857142857142856,0.6196319018404908,0.6534653465346535,0.5300713557594292,0.5009973496432215,0.5489983050847457,0.5140901840490799,0.13677536231884058,0.13689936536718042,0.15513126491646778,0.1805887032617343,5.697755102040815,0.20282608695652174,1.0,1.0,1.0,5.0,1.0,0.0010193679918450561,0.0010193679918450561,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,118370.0,1973,484,4002,3960,777,927,453,7962,104.0,164.0,5.0,7.0,18.0,32.0,53.0,122.0,118.0,244.0,275.0,530,200.0,1230,4014,11.0,27.0,14.0,78.0,45.0,99.0,81.0,282.0,104.0,446.0,4.0,24.0,380.0,106.0,486.0,71.0,35.0,246.0,71.0,63.0,1078.0,7.0,25.0,,57.0,148.0,1.0,206.0,32.0,238.0,9.0,96.0,62.0,34.0,138.0,28.0,108.0,67.0,30.0,6.0,7.0,205.0,12.0,33.0,73.0,2.0,144.0,4.0,1.0,6.0,8.0,205.0,5.0,2.0,19.0,2.0,228.0,20.0,61.0,35.0,8.0,,,3.0,4.0,8.0,4.0,,,,1.0,278.0,772,19.0,27.0,0.1890909090909091,0.19047619047619047,0.5188679245283019,0.4074074074074074,0.45454545454545453,0.5478723404255319,0.5333333333333333,0.5180412371134021,0.5895813047711782,0.582089552238806,0.5851063829787234,0.045283018867924525,0.0975609756097561,0.06557377049180328,27.08654481391764,0.6731707317073171,0.010309278350515464,,0.10371408549404344,0.020374898125509373,0.11287128712871287,0.011844331641285956,0.10610766045548654,0.0176017601760176,0.0234192037470726,0.023310023310023312,0.013477088948787063,0.009153318077803204,0.01948051948051948,0.11055276381909548,0.10020040080160321,0.1018867924528302,0.12,0.08571428571428572,0.019271948608137045,0.5,0.17446808510638298,0.6341463414634146,0.7027027027027027,0.25,0.12978723404255318,0.4344262295081967,0.4649122807017544,0.09433962264150944,0.25957446808510637,0.48360655737704916,0.48360655737704916,0.17796610169491525,0.11666666666666667,0.7142857142857143,,0.16494845360824742,0.5625,0.6106382978723405,0.5032412393162393,0.5043066666666667,0.4914778645833335,0.07459677419354839,0.10683012259194395,0.06341463414634146,0.22926829268292684,11.281320754716981,0.19415292353823088,350.0,410.0,348.0,7.0,1.0,0.43617021276595747,0.3723404255319149,25.801463414634142,25.0,60.0,3.0,10.0,6.0,17.0,135.0,11.0,23.0,31.0,78.0,160.0,14.0,33.0,37.0,95.0,219.0,261.0,2.0,135.0,1.0,2.0,21.0,13.0,0.45625,0.3902439024390244,0.42424242424242425,0.3894736842105263,0.39215686274509803,0.0024390243902439024,0.002857142857142857,0.06382978723404255,0.4166666666666667,0.4166666666666667,0.84,0.38571428571428573,0.3868194842406877,0.3851851851851852,0.16666666666666666,0.3,1.0,0.38333333333333336,0.4782608695652174,0.6363636363636364,0.08762886597938144,0.35294117647058826,0.4020618556701031,0.3974358974358974,0.3879310344827586,0.030878859857482184,,True,,,
202348,1610612744,Jordan Crawford,Jordan Crawford,202348,GSW,6990.0,116,-29,229,224,49,42,27,453,4.0,8.0,,,1.0,1.0,7.0,15.0,2.0,14.0,13.0,37,4.0,45,261,,,,6.0,4.0,9.0,2.0,13.0,4.0,22.0,,,9.0,4.0,13.0,1.0,3.0,3.0,3.0,3.0,30.0,,,,4.0,5.0,,9.0,,9.0,,4.0,4.0,,5.0,2.0,4.0,7.0,1.0,,1.0,12.0,,4.0,2.0,1.0,8.0,,,,3.0,5.0,,,,,4.0,,2.0,,1.0,,,1.0,,1.0,,,,,,13.0,49,1.0,,0.15384615384615385,0.15384615384615385,0.35135135135135137,,0.4444444444444444,0.35964912280701755,1.0,0.5,0.3813559322033898,1.0,0.5416666666666666,,,,27.413127413127416,0.4166666666666667,,,0.058823529411764705,,0.14814814814814814,,0.08035714285714286,,,,,,,,0.08823529411764706,0.09090909090909091,0.15,0.14285714285714285,,,0.14035087719298245,0.5,0.5,0.25,0.2631578947368421,0.4666666666666667,0.4666666666666667,0.14285714285714285,0.24561403508771928,0.14285714285714285,0.14285714285714285,,,,,0.09090909090909091,1.0,0.49122807017543857,0.48639553571428584,0.518625,0.44785,0.03389830508474576,0.05128205128205128,0.13333333333333333,0.28888888888888886,10.805405405405406,0.21397379912663755,18.0,20.0,17.0,1.0,,0.3508771929824561,0.3157894736842105,27.095,1.0,2.0,1.0,1.0,,1.0,4.0,1.0,2.0,1.0,1.0,5.0,2.0,3.0,1.0,2.0,12.0,3.0,1.0,4.0,,,,,0.8,0.25,0.6666666666666666,0.5,0.2631578947368421,,,0.03508771929824561,0.5,0.5,1.0,0.2222222222222222,0.2222222222222222,0.75,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5,1.0,0.09090909090909091,,0.09090909090909091,1.0,0.23529411764705882,,,True,,,
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,116270.0,1938,477,3892,3871,767,881,443,7763,72.0,116.0,11.0,18.0,13.0,19.0,63.0,136.0,88.0,214.0,223.0,466,98.0,1018,3892,20.0,43.0,14.0,114.0,36.0,77.0,22.0,169.0,274.0,172.0,6.0,26.0,98.0,29.0,127.0,18.0,11.0,64.0,17.0,17.0,283.0,5.0,17.0,4.0,42.0,86.0,3.0,131.0,26.0,157.0,9.0,57.0,37.0,20.0,44.0,13.0,25.0,51.0,19.0,5.0,15.0,95.0,4.0,22.0,79.0,3.0,167.0,3.0,,5.0,6.0,121.0,5.0,3.0,4.0,4.0,127.0,6.0,53.0,8.0,21.0,,,9.0,10.0,21.0,11.0,,,,,169.0,761,13.0,6.0,0.6143497757847534,0.6227272727272727,0.47854077253218885,0.46511627906976744,0.4675324675324675,0.5430932703659976,0.5319148936170213,0.5,0.5608407079646017,0.5588235294117647,0.528125,0.055793991416309016,0.11206896551724138,0.07352941176470588,22.58137432188065,0.4631578947368421,0.028846153846153848,0.04040404040404041,0.06009783368273934,0.014084507042253521,0.0855397148676171,0.0088339222614841,0.06659729448491156,0.012408347433728144,0.022004889975550123,0.01182033096926714,0.008,0.009708737864077669,0.006493506493506494,0.07349081364829396,0.032692307692307694,0.07735849056603773,0.07474226804123711,0.1262135922330097,0.020594965675057208,0.5238095238095238,0.13695395513577333,0.6206896551724138,0.6990291262135923,0.6666666666666666,0.16056670602125148,0.4632352941176471,0.5,0.38095238095238093,0.2526564344746163,0.411214953271028,0.41706161137440756,0.7386363636363636,0.19148936170212766,0.6111111111111112,0.5454545454545454,0.1292517006802721,0.6842105263157895,0.5867768595041323,0.5041825059101652,0.5071760273972602,0.4875345890410959,0.0625,0.10331384015594541,0.11198428290766209,0.16601178781925344,11.597424892703863,0.19707091469681398,260.0,381.0,259.0,3.0,2.0,0.4498229043683589,0.3069657615112161,25.053018372703413,52.0,121.0,7.0,21.0,5.0,21.0,106.0,13.0,30.0,20.0,49.0,158.0,20.0,51.0,25.0,70.0,447.0,27.0,1.0,106.0,2.0,1.0,4.0,3.0,0.9430379746835443,0.4146981627296588,0.39215686274509803,0.35714285714285715,0.41578947368421054,0.005249343832020997,0.007692307692307693,0.14285714285714285,0.4297520661157025,0.4297520661157025,0.9615384615384616,0.4076923076923077,0.4108527131782946,0.9339622641509434,0.22340425531914893,0.3333333333333333,0.8571428571428571,0.3191489361702128,0.43333333333333335,1.0,0.14285714285714285,0.23809523809523808,0.3333333333333333,0.40816326530612246,0.4092664092664093,0.007832898172323759,0.014018691588785047,True,,,
203084,1610612744,Harrison Barnes,Harrison Barnes,203084,GSW,63265.0,1054,35,2129,2109,549,593,242,4238,51.0,83.0,8.0,10.0,12.0,19.0,32.0,82.0,18.0,52.0,101.0,217,60.0,352,2205,12.0,27.0,8.0,35.0,25.0,55.0,21.0,113.0,106.0,96.0,12.0,16.0,39.0,18.0,57.0,14.0,4.0,28.0,8.0,3.0,132.0,9.0,18.0,1.0,34.0,69.0,7.0,110.0,28.0,138.0,7.0,31.0,16.0,15.0,14.0,2.0,8.0,22.0,6.0,,8.0,36.0,4.0,4.0,33.0,1.0,73.0,2.0,,3.0,5.0,64.0,1.0,2.0,6.0,2.0,83.0,3.0,39.0,4.0,8.0,,,6.0,2.0,8.0,4.0,,,,,113.0,547,15.0,4.0,0.5247524752475248,0.5578947368421052,0.46543778801843316,0.4444444444444444,0.45454545454545453,0.48026315789473684,0.421875,0.5679012345679012,0.5116279069767442,0.47297297297297297,0.601063829787234,0.07373271889400922,0.0963855421686747,0.08536585365853659,15.780730897009969,0.3888888888888889,0.1206896551724138,0.01694915254237288,0.09375,0.026986506746626688,0.12274368231046931,0.029315960912052116,0.1016781836130306,0.027720739219712527,0.04072398190045249,0.028112449799196786,0.01015228426395939,0.022026431718061675,0.05,0.0825242718446602,0.08679245283018867,0.10943396226415095,0.10952380952380952,0.16417910447761194,0.0457516339869281,0.5,0.2730263157894737,0.6144578313253012,0.68,0.6666666666666666,0.26973684210526316,0.3902439024390244,0.4266666666666667,0.28125,0.17105263157894737,0.34615384615384615,0.35294117647058826,0.5555555555555556,0.3125,0.8,0.375,0.2345679012345679,0.631578947368421,0.5592105263157895,0.5135291118421051,0.48373913043478256,0.5104851851851853,0.11470588235294117,0.1541501976284585,0.09943181818181818,0.3210227272727273,8.190322580645164,0.25786754344762797,47.0,87.0,47.0,2.0,,0.28618421052631576,0.15460526315789475,24.57356321839081,16.0,40.0,,2.0,7.0,11.0,14.0,1.0,3.0,7.0,15.0,30.0,1.0,5.0,14.0,26.0,87.0,3.0,,14.0,,,,,0.9666666666666667,0.3448275862068966,0.2,0.5384615384615384,0.3448275862068966,,,0.13157894736842105,0.4,0.4,1.0,0.2978723404255319,0.2978723404255319,0.9285714285714286,0.0625,,,0.09375,0.3333333333333333,1.0,0.13580246913580246,0.6363636363636364,0.18518518518518517,0.4666666666666667,0.2978723404255319,,0.019230769230769232,True,,,
2738,1610612744,Andre Iguodala,Andre Iguodala,2738,GSW,84151.0,1403,460,2807,2798,556,612,315,5605,68.0,98.0,4.0,8.0,15.0,25.0,13.0,42.0,23.0,55.0,104.0,195,60.0,400,2719,6.0,11.0,2.0,35.0,25.0,53.0,28.0,102.0,116.0,92.0,4.0,15.0,119.0,65.0,184.0,41.0,24.0,75.0,20.0,24.0,433.0,12.0,24.0,,42.0,100.0,9.0,151.0,36.0,187.0,5.0,64.0,44.0,20.0,45.0,7.0,30.0,32.0,15.0,2.0,9.0,77.0,6.0,12.0,37.0,,73.0,1.0,,3.0,4.0,85.0,,2.0,8.0,1.0,92.0,4.0,35.0,11.0,14.0,,,8.0,5.0,14.0,8.0,2.0,,,,100.0,551,5.0,9.0,0.5576923076923077,0.5686274509803921,0.5333333333333333,0.5454545454545454,0.4716981132075472,0.5362776025236593,0.5689655172413793,0.49333333333333335,0.5555555555555556,0.546875,0.53125,0.07692307692307693,0.10204081632653061,0.11904761904761904,13.763779527559056,0.5844155844155844,0.1267605633802817,,0.0970873786407767,0.02830188679245283,0.11634349030470914,0.03015075376884422,0.10208483105679367,0.028892455858747994,0.025089605734767026,0.029605263157894735,0.03018867924528302,0.033783783783783786,0.0196078431372549,0.07720588235294118,0.09498680738786279,0.11345646437994723,0.1076388888888889,0.1506849315068493,0.03333333333333333,0.5714285714285714,0.30914826498422715,0.6938775510204082,0.7727272727272727,0.7205882352941176,0.13249211356466878,0.30952380952380953,0.35135135135135137,0.3076923076923077,0.17350157728706625,0.41818181818181815,0.41818181818181815,0.21739130434782608,0.27586206896551724,0.5,0.5,0.3333333333333333,0.6,0.694006309148265,0.5401966772151896,0.5544295454545455,0.5274864864864865,0.10601719197707736,0.15486725663716813,0.0875,0.255,7.783076923076921,0.19807623797648735,72.0,122.0,71.0,3.0,1.0,0.38485804416403785,0.22712933753943218,25.104098360655737,21.0,50.0,4.0,7.0,1.0,7.0,23.0,3.0,11.0,7.0,15.0,44.0,7.0,18.0,8.0,22.0,123.0,9.0,1.0,23.0,,1.0,,2.0,0.9318181818181818,0.36065573770491804,0.3888888888888889,0.36363636363636365,0.36363636363636365,,,0.15772870662460567,0.42,0.42,1.0,0.3194444444444444,0.3194444444444444,0.8695652173913043,0.2413793103448276,0.5714285714285714,1.0,0.3793103448275862,0.2727272727272727,0.6666666666666666,0.09333333333333334,0.14285714285714285,0.2,0.4666666666666667,0.323943661971831,0.016260162601626018,,True,,,
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,33358.0,556,179,1113,1109,357,428,143,2222,22.0,43.0,9.0,20.0,4.0,10.0,1.0,13.0,8.0,22.0,31.0,78,20.0,160,1100,9.0,24.0,3.0,27.0,8.0,22.0,5.0,39.0,42.0,20.0,12.0,9.0,32.0,20.0,52.0,13.0,7.0,23.0,2.0,7.0,124.0,6.0,20.0,,31.0,51.0,11.0,93.0,26.0,119.0,2.0,32.0,15.0,17.0,10.0,5.0,8.0,10.0,2.0,,,20.0,3.0,3.0,24.0,3.0,66.0,1.0,,7.0,4.0,37.0,1.0,3.0,4.0,,31.0,1.0,12.0,4.0,17.0,1.0,1.0,10.0,4.0,18.0,15.0,1.0,,,,39.0,355,12.0,4.0,0.6774193548387096,0.84,0.3974358974358974,0.375,0.36363636363636365,0.5,0.4444444444444444,0.4857142857142857,0.5161290322580645,0.48214285714285715,0.4642857142857143,0.11538461538461539,0.11627906976744186,0.23076923076923078,13.70399373531715,0.5,0.2558139534883721,,0.13821138211382114,0.06289308176100629,0.20666666666666667,0.029411764705882353,0.1579961464354528,0.04980842911877394,0.056910569105691054,0.07692307692307693,0.054945054945054944,0.040268456375838924,,0.13392857142857142,0.1450381679389313,0.1349206349206349,0.1810344827586207,0.29411764705882354,0.0273972602739726,0.8333333333333334,0.30714285714285716,0.5116279069767442,0.5789473684210527,0.6363636363636364,0.09285714285714286,0.07692307692307693,0.1,,0.15714285714285714,0.36363636363636365,0.38095238095238093,0.875,0.7407407407407407,0.45,0.3333333333333333,0.2857142857142857,0.4,0.75,0.519832142857143,0.5456342105263158,0.48977714285714286,0.07947019867549669,0.1348314606741573,0.16875,0.24375,7.2333333333333325,0.32075471698113206,44.0,62.0,44.0,,3.0,0.44285714285714284,0.3142857142857143,25.098387096774193,9.0,18.0,2.0,2.0,,1.0,17.0,,1.0,6.0,12.0,26.0,2.0,3.0,6.0,13.0,72.0,6.0,,17.0,1.0,,,,0.9230769230769231,0.41935483870967744,0.6666666666666666,0.46153846153846156,0.41935483870967744,0.016129032258064516,0.022727272727272728,0.12857142857142856,0.5,0.5,0.8888888888888888,0.38636363636363635,0.3953488372093023,0.9411764705882353,0.07407407407407407,1.0,0.5,0.037037037037037035,,,0.02857142857142857,,0.34285714285714286,0.5,0.38636363636363635,,0.045454545454545456,True,,,
203145,1610612744,Kent Bazemore,Kent Bazemore,203145,GSW,2228.0,37,-36,73,78,19,30,6,151,2.0,3.0,1.0,1.0,,,,1.0,,,2.0,4,1.0,5,94,1.0,1.0,,2.0,,1.0,,,,4.0,2.0,1.0,,,,,,,,,,1.0,1.0,,1.0,3.0,,4.0,2.0,6.0,,,,,2.0,,1.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,12.0,,,,,2.0,,,,,2.0,,1.0,,,,,,,,,,,,,,19,2.0,,,,0.5,1.0,,0.3333333333333333,1.0,,0.35714285714285715,1.0,,0.25,,1.0,14.634146341463415,0.4,,,0.17647058823529413,0.034482758620689655,0.07142857142857142,0.3333333333333333,0.12903225806451613,0.0625,0.1,,,0.3333333333333333,,0.6666666666666666,,0.125,0.08333333333333333,,,,0.5,0.6666666666666666,0.6666666666666666,,0.16666666666666666,,,,,,,,1.0,1.0,,,,0.8333333333333334,0.5090666666666667,0.5758,0.3917,0.14285714285714285,0.2,0.4,,4.575,0.2602739726027397,2.0,2.0,2.0,,,0.3333333333333333,0.3333333333333333,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2581,1610612744,Steve Blake,Steve Blake,2581,GSW,8445.0,141,-7,281,273,61,81,29,554,,,,,,,1.0,1.0,5.0,7.0,6.0,8,,30,302,,,,,2.0,4.0,,7.0,8.0,4.0,,,16.0,4.0,20.0,2.0,2.0,7.0,6.0,3.0,44.0,,2.0,,5.0,8.0,,13.0,2.0,15.0,,3.0,1.0,2.0,4.0,1.0,3.0,2.0,1.0,,1.0,6.0,,,4.0,,14.0,,,1.0,,2.0,,,,,2.0,,,1.0,3.0,,,1.0,2.0,3.0,3.0,,,,,7.0,58,4.0,,0.6666666666666666,0.6666666666666666,0.75,,0.5,0.6521739130434783,,0.7,0.625,,0.5833333333333334,,,,9.554140127388534,0.6666666666666666,,,0.08695652173913043,0.022222222222222223,0.125,,0.09848484848484848,0.015384615384615385,0.07407407407407407,,,,,0.08333333333333333,0.08571428571428572,0.09090909090909091,0.16129032258064516,,,1.0,,,,,0.043478260869565216,1.0,1.0,1.0,0.30434782608695654,0.7142857142857143,0.7142857142857143,0.6,,,,,,0.6521739130434783,0.498395652173913,,0.40229,,,,0.23333333333333334,18.1,0.21708185053380782,10.0,15.0,10.0,,,0.6521739130434783,0.43478260869565216,25.006666666666668,2.0,5.0,,,,,4.0,,,1.0,1.0,6.0,,,1.0,1.0,15.0,3.0,,4.0,,,,,0.8333333333333334,0.4,,1.0,0.4,,,0.21739130434782608,0.4,0.4,1.0,0.4,0.4,0.75,,,,,,,,,0.2,1.0,0.4,,,True,,,
