EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,PlusMinus,DefPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,Minutes,OffPoss,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,TwoPtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,PenaltyTurnovers,BlockingFouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedLongMidRange,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyPointsPct,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,3SecondViolations,SecondChanceCorner3FGA,Charge Fouls,SecondChanceCorner3Frequency,HeaveAttempts,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,on,Fg3aBlocked,Charge Fouls Drawn,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,Blocked3s,BlockedArc3,Corner3PctBlocked,HeaveMakes,OffensiveGoaltends,BlockedCorner3
101109,1610612752,Raymond Felton,Raymond Felton,101109,NYK,4.0,-2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
200745,1610612752,Andrea Bargnani,Andrea Bargnani,200745,NYK,2999.0,1,95,31,190,98,50.0,95.0,12.0,14.0,5.0,8.0,2.0,3.0,1.0,1.0,3.0,1.0,5.0,4.0,1.0,1.0,7.0,16.0,4.0,4.0,18.0,2.0,3.0,1.0,1.0,5.0,2.0,1.0,10.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,5.0,3.0,1.0,9.0,4.0,13.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,6.0,2.0,5.0,6.0,3.0,3.0,2.0,1.0,3.0,3.0,12.0,0.7142857142857143,0.7142857142857143,0.4375,0.6666666666666666,0.35,0.5,0.391304347826087,0.5,0.2,0.0625,0.125,23.85321100917431,0.3333333333333333,0.2,0.15,0.09375,0.23809523809523808,0.09090909090909091,0.1951219512195122,0.09302325581395349,0.08333333333333333,0.1,0.1,0.5,0.1111111111111111,0.14285714285714285,0.25,0.29411764705882354,0.08333333333333333,1.0,0.4,0.625,0.7142857142857143,0.6,0.15,0.3333333333333333,0.3333333333333333,1.0,0.25,0.2,0.2,1.0,0.2,0.75,0.6666666666666666,0.5,0.25,0.3333333333333333,0.3333333333333333,0.6,0.50382,0.544,0.5133833333333334,0.13043478260869565,0.15789473684210525,0.2777777777777778,8.262500000000001,25.925,0.12631578947368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
203315,1610612752,Toure' Murry,Toure' Murry,203315,NYK,22341.0,-33,750,343,1497,795,372.0,747.0,244.0,94.0,24.0,44.0,,,12.0,11.0,37.0,16.0,36.0,8.0,,3.0,51.0,117.0,12.0,23.0,140.0,2.0,6.0,,3.0,7.0,41.0,4.0,36.0,66.0,8.0,11.0,12.0,49.0,,110.0,2.0,9.0,17.0,14.0,,31.0,13.0,44.0,1.0,18.0,12.0,16.0,34.0,1.0,20.0,46.0,,32.0,39.0,17.0,1.0,,,1.0,1.0,241.0,0.35294117647058826,0.36,0.4358974358974359,0.3333333333333333,0.45348837209302323,0.3333333333333333,0.47619047619047616,0.4375,0.09302325581395349,0.09401709401709402,0.13636363636363635,21.369539551357732,0.5294117647058824,,0.07179487179487179,0.03734439834024896,0.11486486486486487,0.027777777777777776,0.09037900874635568,0.03514376996805112,0.06172839506172839,0.038461538461538464,0.012195121951219513,0.06666666666666667,0.08,0.0784313725490196,0.057971014492753624,0.102803738317757,0.01639344262295082,1.0,0.34108527131782945,0.5454545454545454,0.631578947368421,0.4583333333333333,0.2868217054263566,0.2972972972972973,0.3142857142857143,0.18181818181818182,0.27906976744186046,0.4444444444444444,0.48484848484848486,0.3125,0.06201550387596899,,,,,0.26666666666666666,0.06666666666666667,0.43410852713178294,0.4941596899224806,0.46044999999999997,0.4667888888888887,0.11888111888111888,0.1297709923664122,0.05,9.340170940170939,24.491666666666664,0.32663989290495316,6.0,1.0,4.0,1.0,4.0,2.0,5.0,15.0,2.0,10.0,46.0,9.0,6.0,2.0,4.0,37.0,12.0,26.0,4.0,7.0,2.0,19.0,10.0,9.0,11.0,3.0,6.0,1.0,1.0,12.0,1.0,3.0,1.0,3.0,1.0,3.0,4.0,1.0,46.0,6.0,4.0,0.6,0.4166666666666667,0.5,0.4166666666666667,0.36585365853658536,0.4,0.4339622641509434,0.05405405405405406,0.08333333333333333,0.05263157894736842,0.017543859649122806,0.14634146341463414,0.031007751937984496,0.25,0.25,1.0,0.5,0.5,0.5,0.5,0.022222222222222223,0.6666666666666666,0.5,0.32857142857142857,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
203501,1610612752,Tim Hardaway Jr.,Tim Hardaway Jr.,203501,NYK,19670.0,-47,659,296,1315,706,328.0,656.0,210.0,84.0,19.0,29.0,2.0,2.0,8.0,4.0,14.0,7.0,19.0,43.0,4.0,10.0,30.0,62.0,58.0,38.0,182.0,3.0,6.0,4.0,2.0,11.0,19.0,14.0,20.0,40.0,43.0,2.0,5.0,17.0,3.0,39.0,1.0,1.0,11.0,6.0,1.0,18.0,2.0,20.0,1.0,4.0,3.0,3.0,7.0,,14.0,23.0,2.0,31.0,45.0,19.0,2.0,1.0,1.0,2.0,2.0,207.0,0.3333333333333333,0.3448275862068966,0.4838709677419355,0.5,0.6,0.45,0.644927536231884,0.5,0.48333333333333334,0.03225806451612903,0.034482758620689655,19.410977242302543,0.5714285714285714,0.03571428571428571,0.033707865168539325,0.004545454545454545,0.0873015873015873,0.015873015873015872,0.05592105263157895,0.007067137809187279,,,0.0136986301369863,0.08333333333333333,0.04477611940298507,0.020833333333333332,0.031746031746031744,0.10752688172043011,0.016666666666666666,1.0,0.24166666666666667,0.6551724137931034,0.6785714285714286,0.42105263157894735,0.11666666666666667,0.2857142857142857,0.3076923076923077,0.25,0.15833333333333333,0.3684210526315789,0.3684210526315789,0.14285714285714285,0.35833333333333334,0.2,1.0,0.5,0.4,0.24242424242424243,0.30303030303030304,0.725,0.5279691666666665,0.4940944444444444,0.5092818181818182,0.14814814814814814,0.24675324675324675,0.06043956043956044,8.338709677419354,25.04137931034483,0.3201219512195122,6.0,8.0,15.0,4.0,20.0,4.0,28.0,11.0,8.0,14.0,60.0,60.0,24.0,2.0,20.0,12.0,2.0,9.0,,3.0,,12.0,6.0,6.0,,,1.0,,,2.0,,1.0,,,1.0,4.0,3.0,,59.0,4.0,2.0,0.7142857142857143,0.4827586206896552,0.5714285714285714,0.4827586206896552,0.5789473684210527,0.696969696969697,0.7142857142857143,0.07142857142857142,,,,0.030303030303030304,0.125,0.5333333333333333,0.5333333333333333,0.875,0.46511627906976744,0.46511627906976744,0.65,0.75,0.12121212121212122,0.4,0.46511627906976744,0.32967032967032966,4.0,1.0,1.0,1.0,4.0,1.0,0.25,0.25,1.0,1.0,0.017241379310344827,,,,,,,,,,True,,,,,,,,,,,,
2405,1610612752,Amar'e Stoudemire,Amar'e Stoudemire,2405,NYK,8695.0,-34,273,71,544,298,145.0,271.0,70.0,32.0,25.0,39.0,7.0,11.0,7.0,4.0,10.0,4.0,9.0,,,,33.0,58.0,,16.0,82.0,7.0,12.0,,2.0,16.0,10.0,,30.0,36.0,,5.0,2.0,2.0,,6.0,2.0,10.0,6.0,15.0,1.0,22.0,14.0,36.0,2.0,5.0,1.0,13.0,18.0,2.0,9.0,22.0,6.0,17.0,23.0,10.0,4.0,2.0,2.0,4.0,2.0,70.0,0.45454545454545453,0.5357142857142857,0.5689655172413793,0.5833333333333334,0.5689655172413793,0.5833333333333334,0.5942028985507246,0.6153846153846154,,0.08620689655172414,0.1282051282051282,28.064516129032256,0.2777777777777778,0.08333333333333333,0.18072289156626506,0.11235955056179775,0.12244897959183673,0.07692307692307693,0.1590909090909091,0.10434782608695652,0.18181818181818182,0.125,0.03125,,0.25806451612903225,0.1,0.15625,0.10810810810810811,0.10526315789473684,0.5,0.6724137931034483,0.6410256410256411,0.7352941176470589,0.44,0.1724137931034483,0.4,0.4,0.25,0.15517241379310345,0.4444444444444444,0.4444444444444444,0.75,,0.9166666666666666,0.6363636363636364,,,0.7,,0.6724137931034483,0.4950120689655172,0.52421,0.48933,0.14925373134328357,0.14925373134328357,0.1951219512195122,5.06896551724138,,0.25830258302583026,7.0,,,,,,,9.0,,11.0,29.0,,,10.0,,,2.0,,,,2.0,5.0,1.0,4.0,,3.0,4.0,,3.0,3.0,,2.0,1.0,1.0,,1.0,2.0,,29.0,1.0,2.0,,,,,0.9,0.9,0.8055555555555556,,,0.125,0.09523809523809523,0.16666666666666666,,,,,,,,1.0,,,,0.35365853658536583,,,,,,,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,
2546,1610612752,Carmelo Anthony,Carmelo Anthony,2546,NYK,4192.0,22,139,47,278,132,70.0,139.0,43.0,19.0,4.0,7.0,2.0,3.0,,2.0,8.0,5.0,9.0,8.0,,4.0,11.0,24.0,10.0,9.0,40.0,3.0,5.0,1.0,3.0,9.0,4.0,5.0,8.0,14.0,8.0,,2.0,4.0,,10.0,1.0,4.0,4.0,7.0,2.0,13.0,6.0,19.0,2.0,3.0,2.0,2.0,5.0,,,4.0,1.0,11.0,10.0,4.0,4.0,4.0,,4.0,2.0,43.0,0.36363636363636365,0.4444444444444444,0.4583333333333333,0.6,0.45588235294117646,0.5,0.5131578947368421,0.5625,0.29411764705882354,,,27.044025157232703,0.6,0.3333333333333333,0.175,0.09090909090909091,0.12903225806451613,0.0625,0.15492957746478872,0.08333333333333333,0.25,,0.05555555555555555,,0.16666666666666666,0.09090909090909091,0.2727272727272727,0.12,0.1,0.5,0.20588235294117646,0.5714285714285714,0.5714285714285714,0.5,0.23529411764705882,0.25,0.25,,0.2647058823529412,0.5555555555555556,0.5555555555555556,0.4,0.23529411764705882,0.5,0.6666666666666666,,,,0.4444444444444444,0.5,0.4600308823529412,0.4341916666666666,0.4629277777777777,0.10810810810810811,0.14814814814814814,0.225,10.879166666666668,25.2,0.30935251798561153,,,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,6.0,6.0,3.0,4.0,3.0,2.0,2.0,1.0,,1.0,1.0,2.0,1.0,1.0,,,1.0,,,4.0,,1.0,,,1.0,1.0,1.0,,6.0,,1.0,0.6666666666666666,0.3,0.2,0.3,0.25,0.2777777777777778,0.3,,,0.2,0.07142857142857142,0.16666666666666666,0.058823529411764705,,,,0.375,0.375,0.6666666666666666,,0.1111111111111111,0.25,0.375,0.15,,,,,1.0,,,,,,,,1.0,1.0,0.16666666666666666,,,,,,True,,,,,,,,,,,,
2747,1610612752,JR Smith,JR Smith,2747,NYK,9360.0,-48,297,112,594,335,156.0,297.0,80.0,41.0,3.0,6.0,1.0,1.0,1.0,1.0,4.0,11.0,23.0,23.0,5.0,11.0,15.0,33.0,23.0,8.0,62.0,2.0,4.0,5.0,,13.0,6.0,11.0,4.0,26.0,22.0,1.0,6.0,17.0,5.0,40.0,,1.0,12.0,8.0,5.0,25.0,1.0,26.0,,6.0,5.0,2.0,8.0,,8.0,11.0,,12.0,16.0,4.0,,,,,,79.0,0.13333333333333333,0.13333333333333333,0.45454545454545453,0.5,0.48214285714285715,0.7222222222222222,0.49206349206349204,0.65,0.4107142857142857,0.030303030303030304,,20.821114369501466,0.75,0.35714285714285715,0.10126582278481013,0.010752688172043012,0.1875,,0.13986013986013987,0.007575757575757576,,,0.029411764705882353,,0.0625,0.05555555555555555,0.1724137931034483,0.19148936170212766,,,0.10714285714285714,0.5,0.5,0.3333333333333333,0.07142857142857142,0.25,0.3333333333333333,,0.4107142857142857,0.4782608695652174,0.4782608695652174,0.09090909090909091,0.4107142857142857,0.1111111111111111,1.0,,0.5555555555555556,0.058823529411764705,0.6470588235294118,0.5178571428571429,0.46093611111111105,0.5340857142857143,0.44872187500000005,0.08196721311475409,0.10810810810810811,0.20967741935483872,14.55151515151515,27.382608695652177,0.26936026936026936,,,,,8.0,3.0,8.0,3.0,3.0,5.0,20.0,24.0,,,8.0,11.0,1.0,9.0,1.0,1.0,,4.0,2.0,2.0,2.0,,1.0,,,,,1.0,1.0,1.0,,,2.0,,19.0,,1.0,1.0,0.34782608695652173,0.2727272727272727,0.36363636363636365,0.5,0.4411764705882353,0.47619047619047616,0.25,,,,0.17647058823529413,,,,,0.34782608695652173,0.34782608695652173,1.0,,,0.2727272727272727,0.36363636363636365,0.3225806451612903,,3.0,3.0,,1.0,1.0,0.6,0.6,1.0,,0.041666666666666664,,,,,1.0,,,,,True,,,,,,,,,,,,
1897,1610612752,Metta World Peace,Metta World Peace,1897,NYK,3502.0,11,128,80,259,120,58.0,131.0,48.0,16.0,1.0,1.0,,,,,1.0,3.0,5.0,5.0,1.0,2.0,4.0,7.0,7.0,2.0,19.0,,,2.0,1.0,7.0,1.0,3.0,4.0,4.0,5.0,,2.0,4.0,,10.0,,2.0,1.0,4.0,1.0,6.0,2.0,8.0,,3.0,2.0,1.0,4.0,,2.0,8.0,,3.0,4.0,2.0,,,,,,46.0,0.5,0.5,0.5714285714285714,,0.6071428571428571,1.5,0.59375,1.1666666666666667,0.5,,,13.698630136986301,0.75,0.16666666666666666,0.11764705882352941,0.05263157894736842,0.045454545454545456,,0.08928571428571429,0.04,0.07692307692307693,0.07142857142857142,,,0.09090909090909091,0.08333333333333333,0.18181818181818182,0.0625,,,0.07142857142857142,1.0,1.0,,0.07142857142857142,,,,0.35714285714285715,0.6,0.6,0.6666666666666666,0.35714285714285715,,,,0.5,,0.5,0.5714285714285714,0.5102392857142857,0.625875,0.5468875,0.125,0.2222222222222222,0.3684210526315789,14.757142857142858,24.2,0.366412213740458,,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,,8.0,6.0,3.0,,2.0,2.0,2.0,1.0,1.0,,,7.0,1.0,6.0,,,1.0,,1.0,4.0,1.0,,1.0,,,,,,8.0,5.0,,0.6666666666666666,0.42857142857142855,0.6666666666666666,0.42857142857142855,1.0,1.0,1.0,,,,,,0.14285714285714285,0.5,0.5,1.0,0.4,0.4,0.5,,0.25,0.5,0.4,0.42105263157894735,1.0,1.0,2.0,,,,1.0,1.0,1.0,1.0,,,1.0,,0.5,,1.0,1.0,1.0,,True,,,,,,,,,,,,
202332,1610612752,Cole Aldrich,Cole Aldrich,202332,NYK,8433.0,-13,298,201,595,321,141.0,297.0,134.0,38.0,10.0,16.0,6.0,10.0,5.0,4.0,6.0,,,,,,14.0,22.0,,8.0,36.0,7.0,11.0,,1.0,15.0,7.0,,10.0,18.0,,1.0,2.0,5.0,1.0,12.0,3.0,17.0,18.0,22.0,4.0,44.0,20.0,64.0,2.0,5.0,1.0,7.0,12.0,1.0,10.0,17.0,4.0,9.0,11.0,5.0,8.0,7.0,1.0,8.0,3.0,131.0,0.35714285714285715,0.7142857142857143,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6666666666666666,0.6818181818181818,,0.045454545454545456,0.0625,11.572700296735905,0.4166666666666667,0.4,0.3013698630136986,0.19101123595505617,0.3103448275862069,0.1111111111111111,0.3053435114503817,0.1724137931034483,0.21875,0.16129032258064516,0.19230769230769232,,0.28,0.25,0.35714285714285715,0.3684210526315789,0.2857142857142857,0.375,0.7272727272727273,0.625,0.6666666666666666,0.4,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.25,,,,,,0.9090909090909091,0.6,,,0.7142857142857143,,0.7272727272727273,0.5262,0.55103,0.49345714285714287,0.19230769230769232,0.19230769230769232,0.4166666666666667,2.8818181818181814,,0.4511784511784512,3.0,,,,,,,5.0,,8.0,18.0,,,14.0,,3.0,1.0,2.0,,1.0,,5.0,3.0,2.0,1.0,1.0,4.0,,1.0,4.0,,1.0,2.0,1.0,,1.0,1.0,,18.0,2.0,1.0,,,,,0.7142857142857143,0.7142857142857143,0.75,,,,0.14285714285714285,0.2,,,,,,,,0.6,,,,0.5,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
202697,1610612752,Iman Shumpert,Iman Shumpert,202697,NYK,5643.0,47,187,77,367,167,94.0,180.0,36.0,24.0,3.0,6.0,2.0,3.0,1.0,,2.0,,2.0,5.0,1.0,1.0,3.0,10.0,9.0,2.0,23.0,2.0,4.0,2.0,,7.0,2.0,2.0,2.0,4.0,4.0,1.0,2.0,11.0,1.0,24.0,1.0,3.0,6.0,6.0,4.0,16.0,4.0,20.0,,2.0,1.0,2.0,4.0,1.0,6.0,13.0,,4.0,6.0,1.0,,,,,,35.0,0.3333333333333333,0.5,0.3,0.5,0.5526315789473685,0.5833333333333334,0.5227272727272727,0.5833333333333334,0.47368421052631576,0.1,0.16666666666666666,12.682926829268293,0.5,0.3333333333333333,0.14634146341463414,0.05084745762711865,0.14285714285714285,0.07142857142857142,0.14457831325301204,0.0547945205479452,0.08333333333333333,0.05,,0.2,0.06666666666666667,0.2727272727272727,0.13333333333333333,0.06666666666666667,,,0.3157894736842105,0.5,0.6,0.3333333333333333,0.10526315789473684,,,,0.10526315789473684,,,,0.2631578947368421,0.5,0.6666666666666666,,0.16666666666666666,0.25,0.25,0.7894736842105263,0.5659333333333333,0.57459,0.5334333333333333,0.05,0.09090909090909091,0.30434782608695654,6.67,25.822222222222223,0.2,,3.0,4.0,1.0,2.0,,5.0,,,2.0,2.0,15.0,,2.0,2.0,9.0,1.0,7.0,,2.0,,6.0,1.0,5.0,2.0,,1.0,,,,1.0,,1.0,,,,2.0,,2.0,3.0,2.0,1.0,0.5555555555555556,,0.625,,,0.16666666666666666,,,,,0.3333333333333333,0.21052631578947367,0.75,0.75,1.0,0.4,0.4,1.0,,0.25,,0.5,0.08695652173913043,,,1.0,,,,0.5,,,,,,1.0,,0.16666666666666666,1.0,1.0,1.0,1.0,,True,,,,,,,,,,,,
