EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,FtPoints,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFtPoints,PtsUnassisted3s,HeaveAttempts,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,DefThreePtRebounds,FTDefRebounds,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,ThreePtShootingFoulsDrawn,BlockedAtRim,DefensiveGoaltends,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,BlockingFouls,OffensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,OffFTReboundPct,Corner3PctBlocked,on,Blocked3s,BlockedArc3,BlockedCorner3,3pt And 1 Free Throw Trips,HeaveMakes,Clear Path Fouls
201177,1610612766,Josh McRoberts,Josh McRoberts,201177,CHA,2507.0,42,8.0,83,89,20.0,24.0,11.0,172,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,6.0,2.0,5.0,7.0,3.0,7.0,19.0,90,1.0,1.0,2.0,1.0,1.0,2.0,2.0,6.0,4.0,9.0,2.0,6.0,3.0,6.0,2.0,8.0,2.0,3.0,3.0,18.0,2.0,1.0,5.0,5.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,20.0,1.0,0.6,0.75,1.0,0.42857142857142855,0.42857142857142855,0.7142857142857143,1.0,1.0,0.6785714285714286,1.0,0.3333333333333333,0.6785714285714286,1.0,0.3333333333333333,0.5,16.3265306122449,0.5,0.2,0.04,0.125,0.14705882352941177,0.07317073170731707,0.07692307692307693,0.09090909090909091,0.2,0.1,0.2,0.3,0.2857142857142857,1.0,1.0,0.5,0.07142857142857142,0.14285714285714285,0.5,0.5,1.0,0.07142857142857142,0.42857142857142855,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,1.0,0.6666666666666666,0.7857142857142857,0.5,0.5046607142857142,0.7734,0.4682833333333334,0.10526315789473684,0.10526315789473684,7.4142857142857155,26.428571428571423,0.24096385542168675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201196,1610612766,Ramon Sessions,Ramon Sessions,201196,CHA,38614.0,644,-12.0,1273,1271,412.0,369.0,177.0,2544,61.0,119.0,2.0,10.0,17.0,40.0,52.0,12.0,30.0,8.0,9.0,33.0,5.0,91.0,201.0,11.0,41.0,301.0,1300,3.0,17.0,11.0,22.0,63.0,8.0,83.0,54.0,128.0,27.0,,32.0,9.0,79.0,26.0,105.0,17.0,34.0,29.0,236.0,1.0,10.0,36.0,47.0,11.0,58.0,22.0,9.0,29.0,20.0,15.0,44.0,14.0,6.0,22.0,91.0,,1.0,83.0,412.0,3.0,0.2967032967032967,0.2967032967032967,0.8181818181818182,0.2682926829268293,0.275,0.4527363184079602,0.17647058823529413,0.3492063492063492,0.44421487603305787,0.13043478260869565,0.33098591549295775,0.5119453924914675,0.21153846153846154,0.46111111111111114,0.16942148760330578,22.795115332428765,0.6590909090909091,0.08144796380090498,0.01972386587771203,0.00980392156862745,0.07333333333333333,0.0180623973727422,0.016574585635359115,0.014285714285714285,,0.06164383561643835,0.07692307692307693,0.10240963855421686,0.49173553719008267,0.5126050420168067,0.5865384615384616,0.3114754098360656,0.21487603305785125,0.12396694214876033,0.4,0.4,0.3333333333333333,0.03305785123966942,0.13636363636363635,0.2727272727272727,0.2727272727272727,0.7777777777777778,0.43478260869565216,0.2,0.5633802816901409,0.425,0.07042253521126761,0.6611570247933884,0.28125,0.5222420833333332,0.51543,0.5134671428571429,0.036544850498338874,0.2757475083056478,5.724378109452735,26.17804878048781,0.3236449332285939,18.0,2.0,1.0,3.0,5.0,1.0,86.0,6.0,5.0,1.0,36.0,6.0,1.0,19.0,9.0,16.0,8.0,3.0,4.0,13.0,4.0,4.0,9.0,1.0,1.0,2.0,2.0,1.0,1.0,6.0,7.0,115.0,9.0,4.0,51.0,9.0,2.0,1.0,1.0,2.0,1.0,1.0,7.0,0.125,0.0945273631840796,0.12605042016806722,0.07692307692307693,0.075,0.05063291139240506,0.030534351145038167,0.015384615384615385,0.056,0.030303030303030304,0.03508771929824561,0.5,0.34615384615384615,0.375,0.2222222222222222,0.25,0.25,1.0,0.5,0.043478260869565216,0.21739130434782608,0.04225352112676056,0.2,0.1795774647887324,0.20987654320987653,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201604,1610612766,Chris Douglas-Roberts,Chris Douglas-Roberts,201604,CHA,25878.0,431,-34.0,839,856,265.0,299.0,102.0,1695,18.0,31.0,2.0,5.0,5.0,8.0,12.0,1.0,4.0,26.0,12.0,29.0,9.0,23.0,47.0,22.0,55.0,137.0,911,2.0,5.0,10.0,7.0,13.0,14.0,38.0,20.0,26.0,63.0,4.0,29.0,12.0,14.0,5.0,19.0,2.0,4.0,7.0,43.0,,6.0,17.0,30.0,6.0,36.0,14.0,5.0,7.0,3.0,6.0,13.0,4.0,9.0,30.0,26.0,,2.0,38.0,264.0,5.0,0.43478260869565216,0.47619047619047616,0.9545454545454546,0.4,0.4,0.48936170212765956,0.4,0.5384615384615384,0.5490196078431373,0.625,0.5925925925925926,0.5905172413793104,0.625,0.6129032258064516,0.5392156862745098,13.354037267080745,0.5384615384615384,0.05821917808219178,0.01910828025477707,,0.06965174129353234,0.014925373134328358,0.0392156862745098,,,0.07894736842105263,0.03409090909090909,0.05555555555555555,0.30392156862745096,0.5806451612903226,0.6,0.5555555555555556,0.11764705882352941,0.0392156862745098,0.25,0.25,,0.2549019607843137,0.28431372549019607,0.41379310344827586,0.42857142857142855,0.9166666666666666,0.625,0.4,0.2962962962962963,0.625,0.3333333333333333,0.8431372549019608,0.41379310344827586,0.5554882352941177,0.5533928571428571,0.5189777777777778,0.072992700729927,0.2773722627737226,4.851063829787234,24.63818181818182,0.31585220500595945,4.0,10.0,1.0,5.0,2.0,3.0,25.0,3.0,,6.0,6.0,3.0,,2.0,3.0,3.0,11.0,2.0,1.0,9.0,,1.0,4.0,1.0,,1.0,,1.0,1.0,3.0,1.0,32.0,3.0,,15.0,1.0,10.0,,2.0,10.0,5.0,,1.0,0.42857142857142855,0.0425531914893617,0.03225806451612903,0.08333333333333333,0.07142857142857142,0.1,,0.014925373134328358,0.12048192771084337,0.037037037037037035,0.019230769230769232,0.5,0.3333333333333333,0.36363636363636365,,0.38461538461538464,0.38461538461538464,1.0,,0.125,0.25,0.18518518518518517,0.3333333333333333,0.1391304347826087,0.2542372881355932,1.0,3.0,1.0,2.0,1.0,1.0,8.0,1.0,0.6666666666666666,0.01818181818181818,0.034482758620689655,1.0,1.0,0.5,1.0,0.6,0.017857142857142856,,,,,,,,True,,,,,,
203077,1610612766,Michael Kidd-Gilchrist,Michael Kidd-Gilchrist,203077,CHA,25988.0,433,-59.0,833,835,182.0,192.0,101.0,1668,29.0,48.0,4.0,8.0,2.0,6.0,11.0,8.0,28.0,3.0,,2.0,,38.0,87.0,,5.0,110.0,878,4.0,10.0,18.0,4.0,12.0,1.0,20.0,52.0,24.0,,8.0,2.0,,13.0,5.0,18.0,5.0,6.0,4.0,41.0,3.0,29.0,38.0,54.0,32.0,86.0,14.0,6.0,8.0,6.0,11.0,19.0,4.0,17.0,33.0,43.0,1.0,4.0,20.0,182.0,2.0,0.6842105263157895,0.7647058823529411,,,,0.4367816091954023,0.4,0.3333333333333333,0.41304347826086957,0.4,0.3076923076923077,0.4700854700854701,0.5625,0.47619047619047616,0.05434782608695652,14.330874604847207,0.42105263157894735,0.12025316455696203,0.0847953216374269,0.058823529411764705,0.12529550827423167,0.08142493638676845,0.08737864077669903,0.027777777777777776,0.13333333333333333,0.12844036697247707,0.125,0.10679611650485436,0.5217391304347826,0.6041666666666666,0.725,0.6206896551724138,0.11956521739130435,0.30434782608695654,0.2857142857142857,0.2857142857142857,1.0,0.03260869565217391,0.021739130434782608,,,,0.8,0.5,0.46153846153846156,0.3333333333333333,,0.5760869565217391,,0.5425559782608697,0.5686777777777778,0.5193153846153846,0.16363636363636364,0.18181818181818182,7.916091954022989,24.16,0.2184873949579832,1.0,,,1.0,,,34.0,,10.0,,12.0,,,8.0,,3.0,15.0,1.0,2.0,8.0,2.0,6.0,2.0,,1.0,2.0,1.0,1.0,1.0,4.0,1.0,55.0,5.0,,25.0,5.0,18.0,1.0,,18.0,12.0,,3.0,,0.09195402298850575,0.16666666666666666,,0.04,0.14018691588785046,0.08333333333333333,0.08387096774193549,0.1566265060240964,0.08333333333333333,0.043478260869565216,0.6666666666666666,0.09090909090909091,0.09090909090909091,,,,,,,,0.07692307692307693,,0.22321428571428573,0.2336448598130841,,,,,,,17.0,,,,,,,,,,,,,,,,,,True,,,,,,
203469,1610612766,Cody Zeller,Cody Zeller,203469,CHA,85003.0,1417,-87.0,2774,2794,874.0,895.0,349.0,5568,118.0,216.0,46.0,77.0,37.0,71.0,45.0,41.0,142.0,,,1.0,1.0,172.0,403.0,,1.0,490.0,2911,49.0,92.0,129.0,45.0,119.0,1.0,156.0,224.0,120.0,,76.0,1.0,,68.0,24.0,92.0,12.0,35.0,16.0,208.0,20.0,96.0,174.0,235.0,118.0,353.0,40.0,16.0,43.0,30.0,44.0,87.0,31.0,86.0,170.0,161.0,7.0,22.0,156.0,873.0,13.0,0.6511627906976745,0.835820895522388,,,,0.4267990074441687,0.532608695652174,0.37815126050420167,0.42574257425742573,0.532608695652174,0.375,0.4939516129032258,0.581081081081081,0.49056603773584906,0.0024752475247524753,18.356423173803524,0.4942528735632184,0.174,0.0903954802259887,0.07936507936507936,0.161698956780924,0.0882800608828006,0.08982035928143713,0.06741573033707865,0.10810810810810811,0.12535612535612536,0.19935691318327975,0.20118343195266272,0.5346534653465347,0.5462962962962963,0.6276595744680851,0.559322033898305,0.11138613861386139,0.35148514851485146,0.2887323943661972,0.29285714285714287,0.9512195121951219,,0.0024752475247524753,,,,0.8369565217391305,0.5974025974025974,0.5916666666666667,0.5211267605633803,0.008333333333333333,0.5371287128712872,,0.5142972772277228,0.5536525641025641,0.5257566666666665,0.26326530612244897,0.3183673469387755,8.34317617866005,26.2,0.3150684931506849,13.0,,,,,,146.0,,31.0,,66.0,,,43.0,12.0,17.0,43.0,18.0,14.0,24.0,9.0,2.0,13.0,2.0,10.0,12.0,1.0,19.0,16.0,9.0,4.0,200.0,17.0,,94.0,15.0,41.0,1.0,7.0,41.0,23.0,,13.0,,0.10669975186104218,0.12962962962962962,0.28888888888888886,0.2,0.12573099415204678,0.12043795620437957,0.07268722466960352,0.11787072243346007,0.1518987341772152,0.07567567567567568,0.5609756097560976,0.28888888888888886,0.40625,0.5384615384615384,,,,0.15217391304347827,,,,,0.19542619542619544,0.19583333333333333,,,,,,,33.0,4.0,,,,,,,,,,2.0,16.0,1.0,2.0,0.014084507042253521,0.020833333333333332,,True,,,,,,
201945,1610612766,Gerald Henderson,Gerald Henderson,201945,CHA,31356.0,523,-100.0,1019,1033,325.0,333.0,119.0,2052,20.0,38.0,1.0,4.0,7.0,11.0,42.0,36.0,90.0,11.0,6.0,14.0,4.0,70.0,170.0,9.0,25.0,211.0,1100,6.0,18.0,12.0,22.0,45.0,8.0,70.0,76.0,64.0,27.0,2.0,14.0,6.0,40.0,8.0,48.0,5.0,22.0,10.0,104.0,2.0,7.0,40.0,61.0,11.0,72.0,13.0,4.0,16.0,11.0,12.0,28.0,12.0,18.0,37.0,48.0,1.0,1.0,70.0,324.0,6.0,0.5428571428571428,0.5507246376811594,1.0,0.36,0.36,0.4117647058823529,0.3333333333333333,0.4888888888888889,0.4282051282051282,0.3157894736842105,0.44339622641509435,0.47045454545454546,0.3157894736842105,0.5234375,0.1282051282051282,21.397756686798964,0.5714285714285714,0.10230179028132992,0.016826923076923076,0.024691358024691357,0.10727969348659004,0.018108651911468814,0.017094017094017096,,0.10526315789473684,0.04285714285714286,0.1,0.16793893129770993,0.19487179487179487,0.5263157894736842,0.6666666666666666,0.55,0.2153846153846154,0.46153846153846156,0.4,0.4,0.6111111111111112,0.05641025641025641,0.07179487179487179,0.42857142857142855,0.42857142857142855,1.0,0.21052631578947367,0.25,0.20754716981132076,0.6363636363636364,0.07547169811320754,0.3230769230769231,0.42857142857142855,0.4728126288659794,0.44936944444444443,0.47125000000000006,0.05687203791469194,0.33175355450236965,11.937647058823528,24.96,0.31894013738959764,14.0,3.0,1.0,4.0,,,44.0,1.0,,1.0,23.0,,,10.0,3.0,8.0,16.0,5.0,2.0,9.0,2.0,3.0,5.0,,3.0,2.0,2.0,1.0,2.0,6.0,1.0,60.0,3.0,7.0,23.0,5.0,7.0,,2.0,7.0,5.0,,5.0,0.125,0.058823529411764705,0.21052631578947367,0.047619047619047616,0.16666666666666666,0.12213740458015267,0.019230769230769232,0.015384615384615385,0.12,0.12903225806451613,0.01904761904761905,0.7142857142857143,0.3333333333333333,0.35,0.35714285714285715,0.2727272727272727,0.2727272727272727,1.0,,0.05263157894736842,,0.07547169811320754,,0.10697674418604651,0.12105263157894737,,1.0,,,,,5.0,2.0,,,,,,,,0.25,,2.0,,,,,0.0625,,True,,,,,,
202689,1610612766,Kemba Walker,Kemba Walker,202689,CHA,52056.0,868,14.0,1703,1719,599.0,649.0,222.0,3422,36.0,79.0,3.0,5.0,10.0,26.0,72.0,53.0,148.0,4.0,35.0,105.0,42.0,117.0,299.0,36.0,109.0,435.0,1764,9.0,27.0,37.0,41.0,113.0,43.0,161.0,36.0,198.0,69.0,,96.0,35.0,138.0,25.0,163.0,16.0,63.0,57.0,351.0,,11.0,63.0,92.0,12.0,104.0,32.0,17.0,42.0,21.0,17.0,59.0,24.0,23.0,42.0,97.0,5.0,2.0,159.0,598.0,4.0,0.15384615384615385,0.15384615384615385,0.6388888888888888,0.3302752293577982,0.36,0.391304347826087,0.3333333333333333,0.36283185840707965,0.41911764705882354,0.375,0.3685897435897436,0.4713656387665198,0.45,0.43646408839779005,0.26715686274509803,26.240409207161125,0.711864406779661,0.09767441860465116,0.016666666666666666,,0.0971563981042654,0.013597033374536464,0.015873015873015872,,,0.0752212389380531,0.12060301507537688,0.1,0.19362745098039216,0.45569620253164556,0.5538461538461539,0.16666666666666666,0.17647058823529413,0.3627450980392157,0.3581081081081081,0.3732394366197183,0.11320754716981132,0.00980392156862745,0.25735294117647056,0.3333333333333333,0.33980582524271846,0.6285714285714286,0.1388888888888889,0.6,0.16666666666666666,0.38461538461538464,0.2692307692307692,0.46078431372549017,0.3645833333333333,0.46678178391959796,0.45208823529411774,0.43682919463087233,0.08505747126436781,0.3701149425287356,11.377926421404682,28.284403669724774,0.35173223722842045,28.0,1.0,1.0,1.0,8.0,11.0,93.0,9.0,10.0,11.0,46.0,39.0,9.0,25.0,9.0,18.0,19.0,10.0,7.0,15.0,8.0,6.0,21.0,,2.0,1.0,,1.0,,10.0,1.0,107.0,7.0,8.0,40.0,13.0,12.0,2.0,4.0,12.0,9.0,2.0,12.0,0.2558139534883721,0.08361204013377926,0.17721518987341772,0.06944444444444445,0.16129032258064516,0.09547738693467336,0.01675977653631285,0.017123287671232876,0.1,0.08163265306122448,0.03333333333333333,0.75,0.3888888888888889,0.417910447761194,0.21428571428571427,0.25,0.25,1.0,0.3333333333333333,0.027777777777777776,0.2222222222222222,0.00641025641025641,0.2619047619047619,0.09070294784580499,0.12048192771084337,,,3.0,3.0,2.0,,6.0,,0.3333333333333333,0.01834862385321101,0.01904761904761905,,,0.375,0.6666666666666666,,,1.0,,,,0.04054054054054054,0.016666666666666666,,True,,,,,,
203106,1610612766,Jeffery Taylor,Jeffery Taylor,203106,CHA,19201.0,320,-45.0,627,619,230.0,201.0,86.0,1246,25.0,43.0,2.0,4.0,10.0,15.0,12.0,7.0,22.0,19.0,2.0,16.0,6.0,34.0,77.0,9.0,35.0,110.0,642,4.0,8.0,10.0,14.0,25.0,15.0,43.0,50.0,18.0,27.0,2.0,15.0,2.0,10.0,3.0,13.0,2.0,5.0,4.0,29.0,1.0,5.0,15.0,26.0,6.0,32.0,3.0,,12.0,7.0,8.0,20.0,5.0,12.0,33.0,23.0,1.0,1.0,43.0,230.0,6.0,0.7352941176470589,0.7575757575757576,1.0,0.2571428571428571,0.2647058823529412,0.44155844155844154,0.5,0.56,0.42410714285714285,0.4444444444444444,0.5,0.44715447154471544,0.5,0.5119047619047619,0.3125,19.83356449375867,0.6,0.07177033492822966,0.02109704641350211,0.017857142857142856,0.08896797153024912,0.020477815699658702,0.047619047619047616,,0.05555555555555555,0.04285714285714286,0.047619047619047616,0.11842105263157894,0.38392857142857145,0.5813953488372093,0.7352941176470589,0.84,0.10714285714285714,0.19642857142857142,0.3181818181818182,0.3181818181818182,0.42857142857142855,0.16964285714285715,0.14285714285714285,0.125,0.125,1.0,0.4444444444444444,0.5,0.375,0.6666666666666666,0.15,0.6964285714285714,0.13333333333333333,0.5618558558558558,0.49418571428571434,0.572903846153846,0.09090909090909091,0.39090909090909093,7.337662337662339,25.10571428571428,0.3668261562998405,2.0,7.0,,9.0,1.0,1.0,15.0,1.0,2.0,4.0,3.0,,1.0,10.0,1.0,1.0,10.0,1.0,1.0,3.0,1.0,,5.0,,5.0,2.0,2.0,3.0,,7.0,1.0,24.0,2.0,,12.0,1.0,2.0,,1.0,2.0,1.0,,1.0,0.26666666666666666,0.12987012987012986,0.20930232558139536,0.08333333333333333,0.038461538461538464,0.1388888888888889,,0.010309278350515464,0.12727272727272726,0.17647058823529413,0.01818181818181818,0.5,0.16666666666666666,0.18181818181818182,0.5,0.3684210526315789,0.3888888888888889,1.0,1.0,,0.1111111111111111,0.225,0.16666666666666666,0.09836065573770492,0.13793103448275862,,3.0,,,1.0,,1.0,,,0.02857142857142857,,,,,,0.3333333333333333,,,4.0,,,,,0.05263157894736842,True,,,,,,
201229,1610612766,Anthony Tolliver,Anthony Tolliver,201229,CHA,28036.0,467,15.0,932,941,309.0,309.0,118.0,1873,7.0,10.0,1.0,2.0,2.0,2.0,3.0,1.0,5.0,34.0,28.0,63.0,14.0,9.0,18.0,43.0,97.0,160.0,972,1.0,2.0,10.0,3.0,4.0,26.0,47.0,12.0,6.0,129.0,2.0,63.0,28.0,11.0,4.0,15.0,3.0,8.0,1.0,34.0,4.0,3.0,23.0,43.0,9.0,52.0,7.0,2.0,5.0,5.0,4.0,9.0,4.0,16.0,29.0,18.0,3.0,3.0,47.0,309.0,3.0,0.6666666666666666,0.75,1.0,0.44329896907216493,0.44329896907216493,0.5,0.5,0.75,0.6391304347826087,0.5,0.7,0.6611570247933884,0.5555555555555556,0.734375,0.8434782608695652,12.275731822474032,0.5555555555555556,0.07348242811501597,0.009146341463414634,0.03773584905660377,0.08624708624708624,0.016129032258064516,0.009615384615384616,0.025974025974025976,0.06896551724137931,0.1262135922330097,0.041237113402061855,0.05309734513274336,0.08695652173913043,0.7,0.7777777777777778,0.5714285714285714,0.02608695652173913,0.043478260869565216,0.2,0.2,1.0,0.2956521739130435,0.5478260869565217,0.4444444444444444,0.45161290322580644,1.0,0.25,0.5,0.06666666666666667,1.0,0.4666666666666667,0.9304347826086956,0.4444444444444444,0.5463130434782609,0.5698166666666666,0.5526233333333334,0.0625,0.29375,6.866666666666667,25.028865979381447,0.3315450643776824,1.0,15.0,3.0,12.0,3.0,6.0,13.0,6.0,2.0,12.0,5.0,,,1.0,1.0,2.0,14.0,6.0,2.0,5.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,4.0,,16.0,1.0,,4.0,,8.0,1.0,1.0,8.0,4.0,,,0.46153846153846156,0.05555555555555555,0.1,,0.2608695652173913,0.1206896551724138,0.00980392156862745,0.00819672131147541,0.11363636363636363,0.14285714285714285,0.03333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,0.4411764705882353,0.4411764705882353,1.0,,0.375,0.375,0.4,0.42857142857142855,0.05785123966942149,0.19047619047619047,1.0,6.0,1.0,2.0,1.0,3.0,6.0,,0.3333333333333333,0.010309278350515464,0.015873015873015872,0.3333333333333333,1.0,0.3333333333333333,1.0,0.5,0.03,2.0,1.0,,,,0.07142857142857142,,True,,,,,,
2457,1610612766,Jannero Pargo,Jannero Pargo,2457,CHA,5640.0,94,-15.0,188,191,71.0,61.0,21.0,379,,,,,,,2.0,6.0,18.0,4.0,5.0,14.0,3.0,8.0,20.0,8.0,18.0,43.0,184,,,6.0,3.0,8.0,5.0,11.0,6.0,10.0,9.0,,13.0,5.0,15.0,7.0,22.0,6.0,10.0,3.0,51.0,,,4.0,7.0,,7.0,4.0,2.0,9.0,6.0,5.0,14.0,8.0,,4.0,6.0,1.0,,11.0,71.0,1.0,0.375,0.375,0.375,0.4444444444444444,0.47058823529411764,0.4,,0.375,0.5263157894736842,1.5,0.34615384615384615,0.5256410256410257,1.5,0.34615384615384615,0.47368421052631576,24.766355140186914,0.6428571428571429,0.06666666666666667,,,0.07608695652173914,,,,,0.038461538461538464,0.05,0.14285714285714285,,,,,0.05263157894736842,0.47368421052631576,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.10526315789473684,0.3684210526315789,0.35714285714285715,0.38461538461538464,,,,,,0.23076923076923078,0.47368421052631576,0.38461538461538464,0.45967297297297294,0.535425,0.45307500000000006,0.13953488372093023,0.2558139534883721,17.215000000000003,26.744444444444444,0.3776595744680851,2.0,3.0,1.0,2.0,1.0,,3.0,2.0,,1.0,2.0,15.0,1.0,,1.0,2.0,3.0,,,2.0,5.0,,3.0,,,,,,,2.0,,4.0,,2.0,1.0,,,,,,,,,0.2,,,,,0.09375,,,0.08,0.14285714285714285,,,1.0,1.0,0.5,0.75,0.75,1.0,,0.5,0.5,0.15384615384615385,,0.02564102564102564,0.047619047619047616,1.0,1.0,1.0,2.0,1.0,,,,1.0,0.05555555555555555,0.07142857142857142,1.0,1.0,1.0,,0.5,,,,,,,,,True,,,,,,
