EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,PenaltyFtPoints,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Charge Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,NonShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctBlocked,OffAtRimReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,FTOffRebounds,ThreePtShootingFoulsDrawn,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveMakes,Fg3aBlocked,BlockingFouls,Clear Path Fouls,Blocked3s,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,OffensiveGoaltends,BlockedCorner3,on
101236,1610612758,Chuck Hayes,Chuck Hayes,101236,SAC,5654.0,94,-4.0,189,189,75.0,39,23.0,378,5.0,8.0,4.0,6.0,1.0,3.0,3.0,13.0,8.0,21.0,1.0,17.0,195,5.0,8.0,1.0,11.0,2.0,8.0,4.0,8.0,8.0,8.0,5.0,1.0,1.0,1.0,2.0,4.0,8.0,4.0,12.0,1.0,17.0,12.0,29.0,2.0,7.0,6.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,7.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,75.0,0.5,1.0,0.38095238095238093,0.625,0.25,0.38095238095238093,0.625,0.25,0.40476190476190477,0.6875,0.25,0.23809523809523808,0.375,0.15384615384615385,11.415525114155251,0.5,1.0,0.16901408450704225,0.10526315789473684,0.15384615384615385,0.2222222222222222,0.16494845360824742,0.1276595744680851,0.1388888888888889,0.1111111111111111,0.14285714285714285,0.5,0.2631578947368421,0.16,0.1111111111111111,0.15789473684210525,0.14285714285714285,0.25,1.0,0.38095238095238093,0.625,1.0,0.2,0.6190476190476191,0.23076923076923078,0.2727272727272727,1.0,0.75,0.6666666666666666,0.375,0.3333333333333333,0.38095238095238093,0.42330476190476185,0.46808571428571427,0.4089375,0.047619047619047616,0.047619047619047616,0.6470588235294118,0.23529411764705882,4.957142857142857,0.3968253968253968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201574,1610612758,Jason Thompson,Jason Thompson,201574,SAC,67266.0,1121,-70.0,2191,2194,553.0,428,266.0,4385,75.0,112.0,30.0,52.0,18.0,27.0,47.0,111.0,147.0,294.0,49.0,343.0,2393,40.0,71.0,10.0,90.0,31.0,59.0,81.0,178.0,116.0,54.0,19.0,22.0,31.0,12.0,71.0,9.0,75.0,61.0,131.0,13.0,205.0,84.0,289.0,17.0,22.0,14.0,8.0,26.0,5.0,10.0,27.0,53.0,5.0,13.0,59.0,134.0,17.0,10.0,76.0,4.0,10.0,85.0,7.0,37.0,30.0,16.0,30.0,19.0,81.0,553.0,0.6054421768707483,0.7416666666666667,0.5,0.5633802816901409,0.5254237288135594,0.5,0.5633802816901409,0.5254237288135594,0.515015015015015,0.5844155844155844,0.5328947368421053,0.06462585034013606,0.08035714285714286,0.08108108108108109,15.390749601275918,0.49056603773584906,0.19402985074626866,0.19013062409288825,0.09328358208955224,0.1986970684039088,0.041474654377880185,0.1927710843373494,0.08227228207639568,0.099644128113879,0.04234527687296417,0.0449438202247191,0.02564102564102564,0.17318435754189945,0.22131147540983606,0.17293233082706766,0.20535714285714285,0.18072289156626506,0.13385826771653545,0.6333333333333333,0.38095238095238093,0.6696428571428571,0.7281553398058253,0.5733333333333334,0.37755102040816324,0.42342342342342343,0.46078431372549017,0.5106382978723404,0.7323943661971831,0.5769230769230769,0.4576271186440678,0.6666666666666666,0.38095238095238093,0.46628469387755106,0.531353125,0.4818915254237288,0.11419753086419752,0.11419753086419752,0.26239067055393583,0.23615160349854228,7.912925170068026,0.2523961661341853,25.0,71.0,19.0,9.0,7.0,2.0,7.0,3.0,16.0,2.0,4.0,3.0,4.0,2.0,9.0,1.0,13.0,1.0,2.0,3.0,13.0,6.0,0.014084507042253521,0.1574074074074074,0.24149659863945577,0.352112676056338,0.35714285714285715,0.88,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
202349,1610612758,Greivis Vasquez,Greivis Vasquez,202349,SAC,16445.0,274,-26.0,522,527,117.0,97,65.0,1049,9.0,12.0,1.0,2.0,,,15.0,42.0,30.0,68.0,8.0,98.0,575,3.0,5.0,1.0,19.0,4.0,11.0,15.0,14.0,46.0,4.0,9.0,46.0,57.0,25.0,125.0,,4.0,7.0,9.0,,16.0,4.0,20.0,2.0,3.0,3.0,,12.0,,7.0,3.0,15.0,1.0,2.0,6.0,18.0,,,8.0,,,9.0,1.0,2.0,1.0,1.0,1.0,1.0,15.0,117.0,0.23333333333333334,0.25,0.4411764705882353,0.6,0.36363636363636365,0.47368421052631576,0.9,0.3235294117647059,0.4897959183673469,0.9,0.39473684210526316,0.1323529411764706,0.25,0.14285714285714285,18.896321070234112,0.8,,0.047619047619047616,0.01932367149758454,0.1,,0.06177606177606178,0.015209125475285171,0.037037037037037035,0.014705882352941176,,,0.043478260869565216,,0.10144927536231885,0.0851063829787234,0.13043478260869565,0.044444444444444446,1.0,0.12631578947368421,0.75,1.0,0.2222222222222222,0.4421052631578947,0.35714285714285715,0.4166666666666667,0.26666666666666666,0.2,0.5,,,0.4105263157894737,0.4540308510638297,0.523225,0.424146875,0.020833333333333332,0.028985507246376812,0.19387755102040816,0.15306122448979592,8.923529411764704,0.22413793103448276,6.0,14.0,4.0,11.0,8.0,3.0,7.0,14.0,5.0,,1.0,,,,2.0,,,,,,,2.0,,,0.14736842105263157,0.42857142857142855,0.42857142857142855,0.16666666666666666,,1.0,10.0,26.0,4.0,5.0,1.0,6.0,10.0,27.0,4.0,5.0,1.0,6.0,18.0,12.0,1.0,25.0,10.0,1.0,2.0,0.6,0.37037037037037035,0.8,0.16666666666666666,0.38461538461538464,0.28421052631578947,0.010526315789473684,0.2736842105263158,0.38461538461538464,0.38461538461538464,0.6,0.5,0.8,0.25,0.35294117647058826,0.16666666666666666,0.4,26.366666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
202682,1610612758,Derrick Williams,Derrick Williams,202682,SAC,53500.0,892,-50.0,1770,1776,594.0,475,225.0,3546,58.0,95.0,14.0,27.0,11.0,27.0,16.0,53.0,87.0,197.0,106.0,325.0,1925,15.0,37.0,9.0,42.0,16.0,51.0,84.0,112.0,62.0,22.0,13.0,22.0,29.0,18.0,65.0,9.0,29.0,37.0,68.0,17.0,122.0,39.0,161.0,8.0,25.0,14.0,11.0,15.0,5.0,6.0,26.0,41.0,5.0,11.0,28.0,56.0,2.0,6.0,98.0,1.0,2.0,142.0,16.0,66.0,4.0,3.0,4.0,2.0,84.0,592.0,0.6436781609195402,0.7368421052631579,0.4416243654822335,0.40540540540540543,0.3137254901960784,0.4433198380566802,0.4230769230769231,0.4057971014492754,0.5258899676375405,0.4666666666666667,0.4883720930232558,0.06598984771573604,0.08421052631578947,0.07547169811320754,17.165277096615988,0.36585365853658536,0.25757575757575757,0.12477064220183487,0.04730831973898858,0.1434108527131783,0.04245283018867924,0.1307596513075965,0.04606060606060606,0.04807692307692308,0.03636363636363636,0.04142011834319527,0.046511627906976744,0.08391608391608392,0.11931818181818182,0.15486725663716813,0.12886597938144329,0.1875,0.06153846153846154,0.5,0.38461538461538464,0.6105263157894737,0.6666666666666666,0.6896551724137931,0.2145748987854251,0.3018867924528302,0.32653061224489793,0.4375,0.6923076923076923,0.5185185185185185,0.391304347826087,0.4074074074074074,0.5870445344129555,0.5102827235772358,0.5416242424242425,0.5123630434782608,0.22742474916387959,0.26720647773279355,0.12923076923076923,0.25846153846153846,7.348730964467006,0.33559322033898303,13.0,49.0,28.0,7.0,4.0,3.0,4.0,,9.0,1.0,2.0,3.0,4.0,,10.0,,1.0,,,,8.0,8.0,0.02040816326530612,0.05945945945945946,0.19838056680161945,0.2653061224489796,0.2708333333333333,0.6923076923076923,0.14285714285714285,17.0,8.0,33.0,1.0,2.0,6.0,14.0,15.0,50.0,1.0,2.0,8.0,18.0,36.0,9.0,,33.0,8.0,7.0,,0.8,0.3,0.5,0.4444444444444444,0.3,0.20242914979757085,0.06882591093117409,0.13360323886639677,0.24242424242424243,0.24242424242424243,0.625,0.05128205128205128,0.5,1.0,0.2028985507246377,0.42857142857142855,0.24242424242424243,24.819999999999997,7.0,2.0,4.0,1.0,2.0,0.013513513513513514,0.4117647058823529,0.4117647058823529,1.0,0.057971014492753624,0.5,0.038461538461538464,,,,,,,,,,,,,,,,,,True
203463,1610612758,Ben McLemore,Ben McLemore,203463,SAC,131211.0,2187,-206.0,4312,4315,1314.0,1072,547.0,8627,98.0,171.0,13.0,28.0,30.0,49.0,9.0,60.0,160.0,382.0,115.0,720.0,4742,21.0,45.0,8.0,74.0,47.0,99.0,229.0,198.0,122.0,26.0,40.0,66.0,82.0,38.0,180.0,12.0,40.0,65.0,107.0,10.0,182.0,53.0,235.0,9.0,45.0,31.0,14.0,55.0,9.0,27.0,41.0,96.0,2.0,34.0,102.0,201.0,8.0,8.0,123.0,1.0,2.0,143.0,11.0,53.0,17.0,14.0,18.0,12.0,227.0,1302.0,0.61875,0.673469387755102,0.418848167539267,0.4666666666666667,0.47474747474747475,0.44550810014727543,0.4925373134328358,0.4470899470899471,0.4831081081081081,0.5214285714285715,0.5135746606334841,0.10471204188481675,0.14035087719298245,0.25,16.868442292171103,0.5729166666666666,0.06535947712418301,0.0800299177262528,0.025789813023855575,0.11073253833049404,0.02575107296137339,0.0893970893970894,0.025780862667327716,0.013182674199623353,0.0297723292469352,0.026525198938992044,0.02247191011235955,0.04899135446685879,0.06263048016701461,0.11741682974559686,0.12155963302752294,0.07947019867549669,0.024390243902439025,0.6666666666666666,0.25184094256259204,0.5730994152046783,0.6666666666666666,0.6326530612244898,0.08836524300441827,0.15,0.2,0.5555555555555556,0.417910447761194,0.4642857142857143,0.25925925925925924,0.6122448979591837,0.6892488954344624,0.5156275297619053,0.4920026785714286,0.4992953551912567,0.07862068965517241,0.125,0.10277777777777777,0.31805555555555554,9.605759162303661,0.3047309833024119,53.0,151.0,60.0,16.0,10.0,6.0,15.0,13.0,28.0,7.0,7.0,2.0,10.0,5.0,15.0,,3.0,1.0,,1.0,12.0,13.0,0.006622516556291391,0.035634743875278395,0.22238586156111928,0.3509933774834437,0.35333333333333333,0.6037735849056604,0.07692307692307693,81.0,61.0,216.0,5.0,16.0,19.0,71.0,95.0,297.0,8.0,22.0,25.0,90.0,270.0,15.0,5.0,210.0,60.0,3.0,6.0,0.9473684210526315,0.31986531986531985,0.36363636363636365,0.2777777777777778,0.3219178082191781,0.4374079528718704,0.11929307805596466,0.3181148748159057,0.2824074074074074,0.2837209302325581,0.9344262295081968,0.23880597014925373,0.3125,1.0,0.37566137566137564,0.2676056338028169,0.2857142857142857,25.48956228956229,34.0,6.0,19.0,1.0,4.0,0.006666666666666667,0.41975308641975306,0.43037974683544306,0.9705882352941176,0.10052910052910052,0.3157894736842105,0.013289036544850499,3.0,6.0,1.0,3.0,4.0,1.0,1.0,1.0,0.010101010101010102,0.024691358024691357,0.004629629629629629,0.08955223880597014,0.5,1.0,,,,True
202738,1610612758,Isaiah Thomas,Isaiah Thomas,202738,SAC,71409.0,1190,-107.0,2396,2393,760.0,625,302.0,4789,90.0,136.0,1.0,11.0,34.0,49.0,44.0,104.0,182.0,343.0,165.0,694.0,2642,11.0,29.0,15.0,61.0,59.0,117.0,264.0,86.0,278.0,4.0,27.0,180.0,223.0,88.0,489.0,6.0,20.0,33.0,40.0,2.0,75.0,27.0,102.0,7.0,35.0,20.0,15.0,63.0,21.0,37.0,40.0,103.0,6.0,38.0,41.0,87.0,1.0,3.0,167.0,5.0,5.0,198.0,13.0,53.0,6.0,3.0,6.0,1.0,255.0,752.0,0.23626373626373626,0.2388888888888889,0.5306122448979592,0.3793103448275862,0.5042735042735043,0.539795918367347,0.5348837209302325,0.4937106918238994,0.5945709281961471,0.5980392156862745,0.6004672897196262,0.07871720116618076,0.1323529411764706,0.0673076923076923,24.37522636725824,0.6116504854368932,0.023255813953488372,0.056022408963585436,0.024691358024691357,0.09850746268656717,0.021897810218978103,0.06959008579599618,0.023985239852398525,0.036101083032490974,0.01730103806228374,0.017777777777777778,0.04081632653061224,0.0446927374301676,0.03529411764705882,0.08214285714285714,0.09836065573770492,0.0989010989010989,0.0319634703196347,0.16666666666666666,0.27755102040816326,0.6617647058823529,0.7627118644067796,0.3333333333333333,0.21224489795918366,0.4230769230769231,0.4536082474226804,0.09090909090909091,0.2558139534883721,0.09090909090909091,0.3081761006289308,0.6938775510204082,0.5775510204081633,0.49210857142857145,0.46172027027027024,0.4914977987421384,0.10881801125703565,0.13838120104438642,0.08789625360230548,0.3804034582132565,8.781049562682222,0.31719532554257096,48.0,103.0,107.0,43.0,29.0,14.0,27.0,65.0,26.0,2.0,1.0,3.0,6.0,5.0,38.0,1.0,2.0,,,,5.0,31.0,0.019417475728155338,0.020491803278688523,0.21020408163265306,0.46601941747572817,0.4752475247524752,0.1875,,11.0,51.0,136.0,8.0,14.0,12.0,41.0,55.0,147.0,8.0,14.0,13.0,42.0,93.0,72.0,,136.0,51.0,6.0,18.0,0.5636363636363636,0.3741496598639456,0.5714285714285714,0.30952380952380953,0.3741496598639456,0.3,0.022448979591836733,0.27755102040816326,0.375,0.37777777777777777,0.5294117647058824,0.32558139534883723,0.5714285714285714,0.625,0.2578616352201258,0.2926829268292683,0.375,25.323129251700685,4.0,1.0,1.0,1.0,5.0,0.011764705882352941,0.36363636363636365,0.4,1.0,0.006289308176100629,1.0,0.03333333333333333,,,,2.0,4.0,,,,0.013605442176870748,0.09090909090909091,0.007352941176470588,,,,2.0,,,True
2422,1610612758,John Salmons,John Salmons,2422,SAC,6179.0,103,-20.0,199,204,62.0,81,26.0,403,2.0,4.0,,,1.0,1.0,3.0,7.0,9.0,21.0,1.0,31.0,218,,,,6.0,3.0,6.0,12.0,8.0,10.0,,1.0,7.0,9.0,3.0,20.0,,2.0,2.0,10.0,,12.0,2.0,14.0,,2.0,,2.0,1.0,,1.0,,1.0,,1.0,6.0,10.0,,,1.0,,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,12.0,62.0,0.4444444444444444,0.4444444444444444,0.42857142857142855,,0.5,0.5,1.5,0.75,0.5166666666666667,1.5,0.75,0.047619047619047616,0.25,,13.478260869565219,1.0,,0.14084507042253522,0.02564102564102564,0.07407407407407407,,0.12244897959183673,0.018691588785046728,,0.037037037037037035,,,0.21052631578947367,0.1111111111111111,0.12,0.05,0.14285714285714285,,0.5,0.13333333333333333,0.5,0.6666666666666666,1.0,0.23333333333333334,0.42857142857142855,0.42857142857142855,0.3333333333333333,,,0.125,1.0,0.43333333333333335,0.459875,0.52665,0.5105875,0.03333333333333333,0.047619047619047616,0.1935483870967742,0.3870967741935484,13.066666666666668,0.31155778894472363,4.0,10.0,,2.0,1.0,1.0,2.0,2.0,,,,,,,,,1.0,,,,1.0,,,0.047619047619047616,0.3333333333333333,0.4,0.4,0.25,,4.0,2.0,5.0,2.0,2.0,,,4.0,9.0,2.0,2.0,2.0,2.0,9.0,3.0,,5.0,2.0,,,0.75,0.4444444444444444,1.0,1.0,0.4444444444444444,0.3,0.13333333333333333,0.16666666666666666,0.4,0.4,0.5,1.0,1.0,0.5,,,0.4,24.15555555555555,2.0,2.0,2.0,,,,0.5,0.5,1.0,0.25,1.0,,,,,,,,,,,,,,,,,,,True
2566,1610612758,Travis Outlaw,Travis Outlaw,2566,SAC,26039.0,434,-28.0,864,854,398.0,274,107.0,1718,12.0,17.0,7.0,8.0,7.0,9.0,11.0,18.0,37.0,88.0,25.0,144.0,915,8.0,11.0,2.0,18.0,17.0,36.0,65.0,22.0,52.0,14.0,2.0,20.0,26.0,15.0,58.0,4.0,11.0,13.0,32.0,8.0,53.0,16.0,69.0,,8.0,7.0,1.0,8.0,2.0,6.0,6.0,14.0,1.0,5.0,20.0,37.0,1.0,2.0,22.0,,2.0,30.0,,7.0,10.0,6.0,10.0,5.0,64.0,392.0,0.2972972972972973,0.36666666666666664,0.42045454545454547,0.7272727272727273,0.4722222222222222,0.42805755395683454,0.5714285714285714,0.4262295081967213,0.4675324675324675,0.5625,0.4642857142857143,0.022727272727272728,,0.05555555555555555,16.95257315842583,0.5714285714285714,0.26666666666666666,0.12355212355212356,0.035830618892508145,0.09701492537313433,0.0380952380952381,0.11450381679389313,0.03640776699029126,0.05555555555555555,0.023255813953488372,0.045454545454545456,,0.09210526315789473,0.11702127659574468,0.15730337078651685,0.11458333333333333,0.05263157894736842,,0.5,0.1223021582733813,0.7058823529411765,0.7058823529411765,0.3333333333333333,0.12949640287769784,0.6111111111111112,0.6470588235294118,0.09090909090909091,0.5714285714285714,0.875,0.14754098360655737,0.7777777777777778,0.4892086330935252,0.45417028985507246,0.5144624999999999,0.43965833333333315,0.04794520547945205,0.07368421052631578,0.125,0.4513888888888889,12.993181818181823,0.46064814814814814,14.0,53.0,13.0,6.0,2.0,4.0,1.0,4.0,2.0,1.0,,,,,8.0,,4.0,1.0,,,4.0,7.0,0.018867924528301886,0.02857142857142857,0.381294964028777,0.2641509433962264,0.2692307692307692,0.42857142857142855,,9.0,13.0,42.0,,3.0,4.0,21.0,15.0,51.0,,3.0,6.0,25.0,39.0,6.0,,42.0,13.0,1.0,,0.8666666666666667,0.29411764705882354,,0.24,0.29411764705882354,0.3669064748201439,0.06474820143884892,0.302158273381295,0.30952380952380953,0.3170731707317073,0.8461538461538461,0.21428571428571427,,,0.3442622950819672,0.19047619047619047,0.30952380952380953,25.370588235294115,2.0,2.0,4.0,1.0,,0.02857142857142857,0.2222222222222222,0.2222222222222222,1.0,0.06557377049180328,0.5,,,,,1.0,,,,,0.0196078431372549,,0.023809523809523808,,,,,,,True
201601,1610612758,Luc Mbah a Moute,Luc Mbah a Moute,201601,SAC,8148.0,136,-17.0,261,262,52.0,60,32.0,523,7.0,14.0,2.0,4.0,2.0,4.0,1.0,4.0,11.0,22.0,5.0,30.0,307,2.0,4.0,,4.0,3.0,5.0,8.0,18.0,4.0,2.0,3.0,7.0,10.0,3.0,23.0,2.0,5.0,2.0,7.0,1.0,10.0,7.0,17.0,2.0,6.0,4.0,2.0,,,,2.0,2.0,1.0,,5.0,10.0,1.0,2.0,8.0,1.0,,5.0,1.0,2.0,2.0,,2.0,2.0,8.0,52.0,0.8181818181818182,0.9,0.5,0.5,0.6,0.5208333333333334,0.5,0.5,0.5769230769230769,0.5,0.5714285714285714,0.13636363636363635,0.14285714285714285,0.25,9.333333333333334,,0.125,0.09333333333333334,0.05,0.058823529411764705,0.06896551724137931,0.08256880733944955,0.05426356589147287,0.05,0.034482758620689655,0.09090909090909091,,0.16666666666666666,0.11764705882352941,0.034482758620689655,0.09090909090909091,,0.2222222222222222,1.0,0.5833333333333334,0.5,0.5833333333333334,0.8571428571428571,0.16666666666666666,0.25,0.3333333333333333,,1.0,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5272208333333334,0.5018666666666666,0.50795,0.08,0.08695652173913043,0.13333333333333333,0.26666666666666666,6.081818181818182,0.19923371647509577,3.0,4.0,2.0,3.0,3.0,,2.0,2.0,,,,,4.0,,1.0,1.0,1.0,,,,,1.0,,0.06451612903225806,0.16666666666666666,0.75,0.75,1.0,0.5,2.0,,,,,,,1.0,2.0,,,,1.0,3.0,,,,,,,1.0,0.5,,,0.5,0.08333333333333333,0.08333333333333333,,,,,,,,,,,23.049999999999997,1.0,,1.0,,,,0.5,0.5,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,True
201977,1610612758,Marcus Thornton,Marcus Thornton,201977,SAC,5174.0,86,-51.0,175,180,71.0,84,23.0,355,3.0,6.0,1.0,3.0,1.0,1.0,1.0,7.0,5.0,16.0,4.0,14.0,219,1.0,4.0,2.0,4.0,2.0,5.0,6.0,6.0,4.0,2.0,2.0,2.0,5.0,1.0,13.0,,5.0,2.0,5.0,,7.0,5.0,12.0,,2.0,,2.0,4.0,,4.0,1.0,5.0,,,3.0,9.0,,,5.0,,,4.0,,2.0,,,,,6.0,71.0,0.6,0.75,0.3125,0.25,0.4,0.22727272727272727,0.25,0.25,0.2916666666666667,0.4,0.3333333333333333,0.125,,0.2857142857142857,14.356435643564357,0.8,,0.09615384615384616,0.07352941176470588,0.09090909090909091,,0.0945945945945946,0.05434782608695652,,0.10526315789473684,,,0.10526315789473684,0.08,0.125,0.07692307692307693,0.1111111111111111,,,0.2727272727272727,0.5,0.5,0.6666666666666666,0.3181818181818182,0.14285714285714285,0.2,,0.75,0.3333333333333333,0.125,1.0,0.5454545454545454,0.49927045454545455,0.5392,0.48325,0.08333333333333333,0.1111111111111111,0.2857142857142857,0.42857142857142855,6.893750000000001,0.4057142857142857,1.0,3.0,2.0,3.0,1.0,2.0,,1.0,,,1.0,,1.0,,,,,,,,1.0,,,0.13636363636363635,0.13636363636363635,0.3333333333333333,0.3333333333333333,1.0,,,,6.0,,,,3.0,,6.0,,,,3.0,,,,6.0,,,,,,,,,0.2727272727272727,,0.2727272727272727,,,,,,,0.375,,,24.900000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
