EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,BlockingFouls,Offensive Fouls Drawn,Technical Free Throw Trips,Blocked3s,BlockedCorner3,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangePctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceArc3FGM,SecondChanceArc3FGA,HeaveAttempts,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,BlockingFoulsDrawn,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,DefensiveGoaltends,Fg3aBlocked,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,on,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedArc3,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,OffensiveGoaltends,Clear Path Fouls
101115,1610612739,Andrew Bynum,Andrew Bynum,101115,CLE,28797.0,480.0,-127.0,933,931,125.0,163.0,130.0,1864,31.0,66.0,19.0,36.0,4.0,10.0,41.0,108.0,13.0,29.0,85.0,203.0,32.0,202.0,1028.0,24.0,46.0,7.0,55.0,9.0,25.0,7.0,25.0,82.0,88.0,30.0,11.0,21.0,6.0,27.0,4.0,2.0,11.0,5.0,5.0,60.0,13.0,34.0,16.0,60.0,3.0,79.0,47.0,126.0,5.0,6.0,5.0,1.0,7.0,4.0,5.0,23.0,2.0,2.0,6.0,30.0,2.0,2.0,17.0,28.0,2.0,2.0,5.0,35.0,5.0,42.0,6.0,23.0,1.0,28.0,17.0,11.0,28.0,12.0,3.0,5.0,25.0,124.0,1.0,1.0,0.4823529411764706,0.5857142857142857,0.4187192118226601,0.5217391304347826,0.36,0.4187192118226601,0.5217391304347826,0.36,0.4570135746606334,0.55,0.4310344827586206,0.0541871921182266,0.0909090909090909,0.0462962962962962,23.283858998144712,0.2333333333333333,0.1363636363636363,0.1801801801801801,0.0899470899470899,0.1240310077519379,0.1140350877192982,0.1645021645021645,0.0955284552845528,0.1052631578947368,0.1052631578947368,0.0535714285714285,0.1012658227848101,0.1428571428571428,0.1470588235294117,0.1809523809523809,0.2063492063492063,0.1145833333333333,0.1515151515151515,0.0467289719626168,0.4285714285714285,0.3251231527093596,0.4696969696969697,0.5166666666666667,0.4516129032258064,0.5320197044334976,0.3796296296296296,0.3980582524271844,0.4390243902439024,0.1428571428571428,0.4482758620689655,0.4482758620689655,0.6923076923076923,0.782608695652174,0.5277777777777778,0.2105263157894736,0.4,0.4,0.3251231527093596,0.4720620689655172,0.5843342857142857,0.499396,0.1045454545454545,0.1045454545454545,0.2722772277227723,0.1237623762376237,7.284236453201969,0.1339764201500536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
101127,1610612739,Jarrett Jack,Jarrett Jack,101127,CLE,10861.0,181.0,-56.0,351,345,73.0,103.0,53.0,696,2.0,4.0,,,,,5.0,11.0,9.0,26.0,16.0,41.0,14.0,61.0,385.0,2.0,4.0,,7.0,3.0,10.0,8.0,20.0,4.0,28.0,,2.0,17.0,7.0,24.0,6.0,1.0,8.0,4.0,5.0,55.0,,2.0,8.0,8.0,1.0,17.0,2.0,19.0,1.0,3.0,2.0,1.0,10.0,3.0,8.0,4.0,2.0,,1.0,14.0,2.0,1.0,7.0,11.0,,,,14.0,,15.0,,6.0,1.0,1.0,1.0,,2.0,1.0,,,20.0,73.0,3.0,1.0,0.125,0.125,0.3902439024390244,0.5,0.3,0.4433962264150943,0.7,0.4285714285714285,0.5,0.7,0.5555555555555556,0.048780487804878,0.25,,18.271604938271604,0.7142857142857143,0.1111111111111111,0.0629921259842519,0.0148148148148148,0.1509433962264151,,0.0888888888888888,0.010752688172043,,0.0212765957446808,0.0212765957446808,,,0.0666666666666666,0.0833333333333333,0.0408163265306122,0.1764705882352941,0.1052631578947368,0.0333333333333333,0.5,0.0754716981132075,0.5,0.6666666666666666,0.5,0.2075471698113207,0.4545454545454545,0.4545454545454545,,0.490566037735849,0.3461538461538461,0.36,0.1111111111111111,,,,,,0.3018867924528302,0.4451754716981132,0.3933666666666666,0.4183142857142857,0.1016949152542373,0.1276595744680851,0.1147540983606557,0.3278688524590163,13.553658536585369,0.2079772079772079,3.0,5.0,1.0,1.0,1.0,1.0,2.0,7.0,1.0,3.0,5.0,12.0,1.0,1.0,2.0,4.0,12.0,3.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,0.8,0.4166666666666667,1.0,0.5,0.4166666666666667,0.2264150943396226,0.0384615384615384,0.0943396226415094,0.6,0.6,1.0,0.1320754716981132,0.2857142857142857,0.2857142857142857,0.5,0.2,1.0,1.0,0.0714285714285714,1.0,0.2142857142857142,0.3333333333333333,0.2857142857142857,24.33333333333333,,,,,,,,,,,,,,,True,,,,,,,,,
101139,1610612739,CJ Miles,CJ Miles,101139,CLE,15778.0,263.0,17.0,517,511,59.0,66.0,70.0,1028,7.0,18.0,2.0,4.0,1.0,2.0,9.0,13.0,8.0,18.0,24.0,49.0,10.0,115.0,531.0,4.0,8.0,,11.0,4.0,6.0,1.0,18.0,34.0,14.0,2.0,3.0,13.0,4.0,17.0,3.0,1.0,5.0,5.0,3.0,38.0,,6.0,5.0,17.0,2.0,24.0,6.0,30.0,3.0,12.0,6.0,6.0,11.0,2.0,10.0,7.0,1.0,2.0,1.0,18.0,1.0,3.0,17.0,25.0,,1.0,,14.0,,12.0,,5.0,1.0,6.0,4.0,2.0,6.0,3.0,,,18.0,59.0,1.0,1.0,0.7083333333333334,0.7391304347826086,0.4897959183673469,0.5,0.6666666666666666,0.5303030303030303,0.55,0.6538461538461539,0.5476190476190477,0.55,0.6428571428571429,0.0612244897959183,0.1111111111111111,0.0769230769230769,20.5,0.6111111111111112,0.1176470588235294,0.0918918918918919,0.03,0.0694444444444444,,0.0856031128404669,0.0225563909774436,0.0303030303030303,0.0389610389610389,0.0175438596491228,,,0.0350877192982456,0.1052631578947368,0.1267605633802817,0.0892857142857142,,0.0588235294117647,0.5,0.1818181818181818,0.3888888888888889,0.4375,0.5714285714285714,0.1313131313131313,0.6923076923076923,0.75,0.8888888888888888,0.1818181818181818,0.4444444444444444,0.4444444444444444,0.625,0.4,0.5,0.5,0.1538461538461538,0.5,0.6868686868686869,0.5252953608247423,0.53501875,0.533,0.048076923076923,0.0925925925925925,0.0956521739130434,0.1565217391304348,9.214285714285714,0.1141199226305609,4.0,10.0,,1.0,,,15.0,40.0,3.0,7.0,19.0,50.0,1.0,2.0,3.0,7.0,54.0,3.0,39.0,15.0,1.0,1.0,,,,0.9473684210526316,0.38,0.5,0.4285714285714285,0.3877551020408163,0.5050505050505051,,0.101010101010101,0.4,0.4,1.0,0.404040404040404,0.375,0.375,0.9333333333333332,0.1,,,,,0.5384615384615384,0.4285714285714285,0.3846153846153846,25.538,1.0,1.0,1.0,2.0,2.0,4.0,0.1,1.0,,,,,,,True,,,,,,,,,
201947,1610612739,Earl Clark,Earl Clark,201947,CLE,3325.0,55.0,-40.0,110,108,11.0,16.0,11.0,218,1.0,3.0,,,,,,,1.0,4.0,2.0,7.0,,10.0,129.0,,,,,,,,,4.0,,,1.0,1.0,,1.0,,,,,1.0,2.0,,,2.0,6.0,,8.0,,8.0,,1.0,,1.0,,1.0,,2.0,,,1.0,2.0,,,3.0,5.0,,1.0,,,,,,,,3.0,3.0,,3.0,1.0,,,,11.0,1.0,,1.0,1.0,0.2857142857142857,,,0.3571428571428571,,,0.3571428571428571,,,0.1428571428571428,0.3333333333333333,,13.223140495867767,,,0.1666666666666666,,0.1333333333333333,,0.1568627450980392,,,,,,,0.1538461538461538,0.125,0.2,0.1538461538461538,,,0.3333333333333333,0.2142857142857142,0.3333333333333333,0.5,1.0,,,,,0.2857142857142857,0.25,0.25,1.0,,,,,,0.7142857142857143,0.5140678571428572,0.57255,,,,,,11.214285714285714,0.1,1.0,2.0,,,,,1.0,5.0,,,2.0,7.0,,1.0,,,6.0,,5.0,1.0,,,,,,1.0,0.2857142857142857,,,0.2857142857142857,0.5,,0.1428571428571428,0.5,0.5,1.0,0.3571428571428571,0.2,0.2,1.0,,,,,,,,0.2,25.47142857142857,,1.0,,,,,1.0,,,,,,,,True,,,,,,,,,
202087,1610612739,Alonzo Gee,Alonzo Gee,202087,CLE,19850.0,331.0,-52.0,649,646,97.0,96.0,95.0,1295,15.0,23.0,2.0,5.0,1.0,2.0,3.0,12.0,1.0,9.0,19.0,44.0,13.0,72.0,701.0,2.0,8.0,2.0,6.0,2.0,6.0,3.0,13.0,22.0,16.0,2.0,5.0,6.0,6.0,12.0,3.0,3.0,,4.0,2.0,30.0,6.0,4.0,10.0,25.0,7.0,42.0,10.0,52.0,1.0,14.0,11.0,3.0,7.0,,5.0,4.0,2.0,,,11.0,1.0,2.0,10.0,25.0,,3.0,3.0,13.0,,16.0,,8.0,,2.0,2.0,,2.0,,,,13.0,96.0,1.0,,0.5789473684210527,0.6111111111111112,0.4318181818181818,0.25,0.3333333333333333,0.4538461538461538,0.25,0.5,0.4931506849315068,0.3333333333333333,0.5416666666666666,0.1136363636363636,0.1304347826086956,0.1666666666666666,11.111111111111112,0.6363636363636364,0.3888888888888889,0.1059322033898305,0.0151515151515151,0.108695652173913,0.0845070422535211,0.1067073170731707,0.0298507462686567,,0.0275229357798165,0.0136986301369863,0.0784313725490196,0.1,0.0945945945945946,0.1621621621621621,0.0681818181818181,0.1159420289855072,0.0869565217391304,0.03125,,0.3538461538461538,0.6521739130434783,0.75,0.6,0.1846153846153846,0.25,0.3,0.3333333333333333,0.1384615384615384,0.1111111111111111,0.1111111111111111,1.0,0.625,0.4,0.5,0.2,0.5,0.676923076923077,0.5605684615384616,0.44676,0.478585,0.1095890410958904,0.1538461538461538,0.0833333333333333,0.1805555555555555,6.822727272727272,0.1494607087827426,5.0,17.0,,,1.0,2.0,2.0,4.0,1.0,2.0,7.0,21.0,,,2.0,4.0,21.0,,4.0,2.0,,,,,,1.0,0.3333333333333333,,0.5,0.3333333333333333,0.3230769230769231,,0.2615384615384615,0.2941176470588235,0.2941176470588235,1.0,0.0615384615384615,0.5,0.5,1.0,,,,0.2,0.5,0.2,0.5,0.5,23.91428571428571,,,,1.0,,2.0,,,1.0,,,,,,True,,,,,,,,,
202681,1610612739,Kyrie Irving,Kyrie Irving,202681,CLE,24544.0,409.0,-131.0,794,800,97.0,131.0,105.0,1594,34.0,54.0,1.0,1.0,4.0,9.0,14.0,38.0,21.0,56.0,69.0,148.0,31.0,217.0,891.0,2.0,6.0,2.0,12.0,8.0,17.0,5.0,21.0,28.0,110.0,,9.0,54.0,13.0,67.0,6.0,7.0,16.0,26.0,12.0,147.0,3.0,2.0,10.0,17.0,,27.0,5.0,32.0,2.0,16.0,6.0,10.0,23.0,6.0,15.0,9.0,8.0,,,32.0,,2.0,12.0,19.0,1.0,,,38.0,,40.0,8.0,21.0,1.0,4.0,3.0,,4.0,2.0,,,21.0,96.0,1.0,1.0,0.2028985507246377,0.2028985507246377,0.4662162162162162,0.3333333333333333,0.4705882352941176,0.458128078817734,0.5,0.3636363636363636,0.4930875576036866,0.5454545454545454,0.4038461538461538,0.0608108108108108,0.1111111111111111,0.0526315789473684,27.24288840262582,0.71875,,0.0592334494773519,0.0061162079510703,0.0952380952380952,0.032258064516129,0.0688775510204081,0.0119047619047619,,0.0148148148148148,,0.0161290322580645,0.064516129032258,0.0219780219780219,0.0795454545454545,0.074074074074074,0.1012658227848101,0.0769230769230769,0.0194174757281553,0.5,0.2660098522167488,0.6296296296296297,0.7083333333333334,0.2058823529411764,0.1871921182266009,0.3684210526315789,0.3888888888888889,0.0714285714285714,0.2758620689655172,0.375,0.3818181818181818,0.2857142857142857,0.1,1.0,,0.4090909090909091,0.4444444444444444,0.5369458128078818,0.5178822660098522,0.4729875,0.553825,0.0972222222222222,0.1304347826086956,0.0552995391705069,0.0967741935483871,9.622297297297298,0.1221662468513853,4.0,12.0,2.0,3.0,,1.0,12.0,43.0,,4.0,16.0,55.0,2.0,4.0,,5.0,24.0,24.0,43.0,12.0,,2.0,4.0,,,0.5,0.2909090909090909,0.5,,0.2909090909090909,0.270935960591133,0.0178571428571428,0.0591133004926108,0.3333333333333333,0.3636363636363636,1.0,0.2118226600985221,0.2790697674418604,0.2926829268292683,0.3333333333333333,0.3,0.6666666666666666,1.0,0.0454545454545454,,0.1818181818181818,,0.2790697674418604,25.07636363636364,,1.0,,1.0,,2.0,0.1,,,3.0,1.0,0.0545454545454545,0.0833333333333333,0.0465116279069767,True,,,,,,,,,
202684,1610612739,Tristan Thompson,Tristan Thompson,202684,CLE,22413.0,374.0,-106.0,726,730,67.0,118.0,99.0,1456,29.0,54.0,9.0,19.0,1.0,3.0,30.0,67.0,5.0,15.0,64.0,136.0,26.0,154.0,809.0,10.0,28.0,7.0,27.0,6.0,11.0,7.0,19.0,68.0,60.0,10.0,16.0,10.0,5.0,15.0,3.0,2.0,8.0,1.0,1.0,35.0,9.0,29.0,25.0,57.0,3.0,85.0,38.0,123.0,4.0,6.0,2.0,4.0,8.0,,6.0,5.0,2.0,1.0,2.0,13.0,4.0,,9.0,21.0,,5.0,1.0,36.0,7.0,37.0,4.0,18.0,3.0,4.0,2.0,2.0,4.0,2.0,1.0,,17.0,66.0,2.0,1.0,0.53125,0.576271186440678,0.4705882352941176,0.3571428571428571,0.5454545454545454,0.4705882352941176,0.3571428571428571,0.5454545454545454,0.5032679738562091,0.4090909090909091,0.59375,0.1176470588235294,0.1851851851851851,0.0746268656716417,19.689737470167064,0.6153846153846154,0.1875,0.2167300380228136,0.098976109215017,0.2659574468085106,0.1058823529411764,0.2296918767507002,0.1005291005291005,0.1162790697674418,0.0909090909090909,0.0930232558139534,0.1296296296296296,0.064516129032258,0.2804878048780488,0.1481481481481481,0.22,0.217391304347826,0.4,0.0714285714285714,0.5,0.3970588235294117,0.5370370370370371,0.6590909090909091,0.4827586206896552,0.4926470588235294,0.4477611940298507,0.4838709677419355,0.5666666666666667,0.1102941176470588,0.3333333333333333,0.3571428571428571,0.6,0.6785714285714286,0.4736842105263157,,0.2727272727272727,0.3333333333333333,0.3970588235294117,0.500291911764706,0.5501590909090909,0.4869272727272727,0.12,0.12,0.1753246753246753,0.1233766233766233,6.3375,0.0922865013774104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0666666666666666,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,True,,,,,,,,,
203092,1610612739,Tyler Zeller,Tyler Zeller,203092,CLE,290.0,5.0,,10,8,2.0,,,18,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,
203461,1610612739,Anthony Bennett,Anthony Bennett,203461,CLE,2548.0,42.0,-2.0,83,80,22.0,20.0,14.0,163,,1.0,,1.0,,,,1.0,,2.0,,4.0,,3.0,85.0,,3.0,,,,1.0,,,,,,2.0,1.0,,1.0,,,1.0,,,2.0,1.0,1.0,3.0,4.0,,7.0,2.0,9.0,,3.0,2.0,1.0,1.0,,,,1.0,,,1.0,1.0,,1.0,5.0,,1.0,,,,,,,,2.0,,1.0,2.0,1.0,,,,22.0,,,,,,,,0.15,,,0.15,,,0.5,1.0,1.0,11.11111111111111,1.0,,0.1904761904761904,0.0277777777777777,0.2307692307692307,0.0769230769230769,0.2058823529411764,0.0408163265306122,0.1111111111111111,,,,0.3333333333333333,0.2,0.25,0.125,0.2,0.3333333333333333,,0.5,0.1,,,,0.1,,,,0.2,,,,0.25,,,,,0.7,0.482165,0.454325,0.3603,,,,,10.75,0.2650602409638554,,,,,,,1.0,6.0,,1.0,1.0,6.0,,1.0,,1.0,3.0,,6.0,1.0,1.0,,,,,1.0,0.1666666666666666,,,0.1666666666666666,0.6,,,,,,0.6,0.1666666666666666,0.1666666666666666,1.0,,,,,,0.5,,0.1666666666666666,25.96666666666667,,1.0,,,,,0.25,,,,1.0,,,,True,,,,,,,,,
2760,1610612739,Anderson Varejao,Anderson Varejao,2760,CLE,3201.0,53.0,-16.0,98,101,28.0,22.0,15.0,199,,3.0,,3.0,,2.0,2.0,4.0,3.0,4.0,5.0,11.0,2.0,12.0,108.0,,3.0,,,1.0,4.0,2.0,4.0,8.0,2.0,,,3.0,,3.0,,,,2.0,1.0,6.0,1.0,3.0,2.0,7.0,1.0,10.0,4.0,14.0,,2.0,2.0,,1.0,,1.0,1.0,,,,2.0,,1.0,2.0,5.0,,1.0,1.0,2.0,,2.0,,1.0,,2.0,1.0,,2.0,1.0,,,4.0,28.0,,,0.8,0.8,0.4545454545454545,,0.25,0.4545454545454545,,0.25,0.5,,0.4,,,,12.280701754385966,0.5,0.5,0.1627906976744186,0.0789473684210526,0.1111111111111111,0.0625,0.1475409836065573,0.074074074074074,,0.1428571428571428,0.1111111111111111,0.0666666666666666,,0.1666666666666666,0.25,0.0666666666666666,0.1538461538461538,,,0.5,0.2727272727272727,,,,0.3636363636363636,0.5,0.5,0.5,0.3636363636363636,0.75,0.75,1.0,1.0,,,0.5,,0.2727272727272727,0.4638363636363636,0.60415,0.503,0.0833333333333333,0.0833333333333333,,0.3333333333333333,9.99090909090909,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,True,,,,,,,,,
