EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,Arc3FGA,SecondChanceArc3FGA,FG3A,SecondChanceFG3A,PtsPutbacks,NonHeaveArc3FGA,ThreePtAssists,Assists,Corner3Assists,AssistPoints,DefThreePtRebounds,Loose Ball Fouls,BlockedShortMidRange,FG3APct,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,Arc3Frequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,Avg3ptShotDistance,Corner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,TwoPtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,SelfOReb,BadPassTurnovers,DeadBallTurnovers,Travels,Charge Fouls,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SelfORebPct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,BlockingFouls,Technical Free Throw Trips,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,Fg3aBlocked,Clear Path Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,PenaltyCorner3FGM,HeaveAttempts,StepOutOfBoundsTurnovers,AtRimPctBlocked,PenaltyCorner3Accuracy,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,LostBallOutOfBoundsTurnovers,DefensiveGoaltends,OffShortMidRangeReboundPct,OffCorner3ReboundPct,FTOffRebounds,OffFTReboundPct,SecondChanceTurnovers,on,OffensiveGoaltends,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,BlockedLongMidRange,Arc3PctBlocked,BlockedCorner3
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,3209.0,53,12,102,105,41,22,12,207,2.0,5.0,1.0,1.0,4.0,9.0,10.0,21.0,16,35,12.0,44,99,3.0,6.0,2.0,8.0,4.0,10.0,6.0,14.0,16.0,16.0,1.0,1.0,2.0,12,1.0,13,3.0,16,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,2.0,13.0,1.0,7.0,1.0,1.0,1.0,1.0,14.0,41,0.5,0.5,0.45714285714285713,0.5,0.4,0.45714285714285713,0.5,0.4,0.5365853658536586,0.5714285714285714,0.5384615384615384,0.02857142857142857,0.1111111111111111,36.20689655172414,1.0,0.5,0.2727272727272727,0.06896551724137931,0.07692307692307693,0.22641509433962265,0.07142857142857142,0.16666666666666666,0.06666666666666667,0.1111111111111111,0.38461538461538464,0.2,0.23809523809523808,1.0,0.14285714285714285,0.4,0.4,0.2571428571428571,0.4444444444444444,0.5,0.25,0.6,0.47619047619047616,0.47619047619047616,0.7,0.16666666666666666,0.1,0.14285714285714285,0.4002457142857143,0.38808,0.36210000000000003,0.17073170731707318,0.17073170731707318,0.18181818181818182,0.3181818181818182,13.922857142857142,0.4019607843137255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
200777,1610612757,Joel Freeland,Joel Freeland,200777,POR,2843.0,47,5,94,92,48,37,15,186,4.0,5.0,2.0,2.0,5.0,6.0,1.0,5.0,10,16,1.0,21,84,4.0,4.0,,8.0,6.0,7.0,,12.0,16.0,4.0,,,3.0,4,,6,3.0,9,,,,,,,2.0,3.0,1.0,,1.0,1.0,1.0,2.0,1.0,2.0,,12.0,48,0.8,1.0,0.625,1.0,0.8571428571428571,0.5882352941176471,0.8,0.8571428571428571,0.6176470588235294,0.8,0.8571428571428571,,,15.454545454545453,,,0.13793103448275862,0.09375,,0.13636363636363635,0.06382978723404255,0.09090909090909091,0.11764705882352941,,,0.1111111111111111,0.25,,0.29411764705882354,0.8,0.8,0.35294117647058826,0.8333333333333334,0.8333333333333334,1.0,0.29411764705882354,0.2,0.2,1.0,0.4,0.2857142857142857,0.35294117647058826,0.49121764705882354,0.5821000000000001,0.49602857142857143,0.058823529411764705,0.0625,0.38095238095238093,0.5714285714285714,9.24375,0.5106382978723404,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,6.0,2.0,1.0,1.0,0.058823529411764705,0.13333333333333333,0.07142857142857142,1.0,0.5,0.058823529411764705,1.0,0.2,1.0,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201587,1610612757,Nicolas Batum,Nicolas Batum,201587,POR,3120.0,52,-23,96,100,32,17,11,196,,1.0,,,,1.0,2.0,3.0,2,5,,13,121,,,,6.0,1.0,1.0,,8.0,,4.0,,1.0,1.0,2,,3,2.0,5,1.0,,1.0,3.0,,5.0,1.0,6.0,3.0,,,,,,,,,8.0,32,,,0.4,,1.0,0.43333333333333335,1.5,1.0,0.43333333333333335,1.5,1.0,,,18.51851851851852,0.6,,0.058823529411764705,0.038461538461538464,0.06666666666666667,0.06976744186046512,0.04878048780487805,,0.06666666666666667,0.08333333333333333,,0.2222222222222222,,,0.06666666666666667,,,0.06666666666666667,,,,0.2,0.6666666666666666,0.6666666666666666,,,,0.7333333333333333,0.5015866666666666,0.57885,0.47391249999999996,,,0.46153846153846156,0.6153846153846154,13.660000000000002,0.3333333333333333,,,9.0,2.0,10.0,2.0,,9.0,1.0,5.0,,11.0,1.0,1.0,,0.6666666666666666,0.1111111111111111,,0.5,,0.6,,1.0,,25.22,1.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,6.0,3.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.3,1.0,0.6666666666666666,0.3,0.1,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.5,0.75,0.6666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
202083,1610612757,Wesley Matthews,Wesley Matthews,202083,POR,2619.0,44,-2,84,87,12,17,8,171,5.0,6.0,,2.0,,1.0,2.0,4.0,7,11,8.0,28,80,,,,3.0,2.0,2.0,,4.0,12.0,2.0,,,,2,,2,,2,1.0,,1.0,3.0,1.0,4.0,1.0,2.0,6.0,,10.0,1.0,5.0,,,,,4.0,12,0.8571428571428571,0.8571428571428571,0.6363636363636364,,1.0,0.5555555555555556,0.5,0.6666666666666666,0.6136363636363636,0.5,0.6666666666666666,,,27.956989247311828,0.75,,0.05405405405405406,,,0.043478260869565216,,,,,0.07692307692307693,0.125,,,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.05555555555555555,,,,0.2222222222222222,0.5,0.5,0.5,,0.6666666666666666,0.7222222222222222,0.5311083333333334,0.545175,0.66285,0.22727272727272727,0.3333333333333333,0.10714285714285714,0.14285714285714285,9.427272727272726,0.14285714285714285,,2.0,3.0,2.0,7.0,3.0,,3.0,,3.0,,6.0,,,,0.3888888888888889,,,,1.0,0.16666666666666666,,0.6666666666666666,1.0,24.0,4.0,,,,,2.0,1.0,,1.0,6.0,,,3.0,,1.0,,2.0,,2.0,1.0,,,,,1.0,0.2857142857142857,0.3333333333333333,,0.2857142857142857,,0.2222222222222222,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2248,1610612757,Earl Watson,Earl Watson,2248,POR,9635.0,161,-9,317,324,102,116,42,641,,,,,1.0,2.0,,2.0,1,4,4.0,12,325,,,,,1.0,1.0,,5.0,,2.0,,2.0,3.0,8,,10,5.0,15,5.0,4.0,1.0,13.0,1.0,17.0,14.0,33.0,11.0,,4.0,,1.0,1.0,1.0,1.0,1.0,5.0,102,,,0.25,,1.0,0.36363636363636365,,0.8333333333333334,0.46153846153846156,,0.8333333333333334,,,8.219178082191782,0.7647058823529411,,0.07920792079207921,0.030612244897959183,0.043478260869565216,0.06711409395973154,0.034722222222222224,,0.058823529411764705,0.05714285714285714,0.12121212121212122,,0.08888888888888889,1.0,,,,0.18181818181818182,0.5,0.5,,0.18181818181818182,,,,,,0.6363636363636364,0.48422272727272725,0.61455,0.45835000000000004,0.08333333333333333,0.2,,0.4166666666666667,14.325,0.3217665615141956,,,3.0,,7.0,1.0,,3.0,6.0,28.0,3.0,62.0,2.0,2.0,,0.6363636363636364,0.041666666666666664,0.046511627906976744,,,0.2727272727272727,,,,24.1,4.0,1.0,,1.0,2.0,2.0,,1.0,2.0,6.0,,1.0,22.0,3.0,9.0,8.0,5.0,,12.0,4.0,,,2.0,3.0,1.0,0.2857142857142857,,0.5,0.2857142857142857,,0.36363636363636365,0.3333333333333333,0.3333333333333333,1.0,,,0.6666666666666666,0.5,0.3333333333333333,1.0,,1.0,,1.0,8.0,1.0,,0.25,0.3333333333333333,1.0,1.0,,,,1.0,1.0,2.0,2.0,1.0,1.0,0.14285714285714285,0.25,,,,,,,,,,,,,,,,,,True,,,,,,,,,
203468,1610612757,CJ McCollum,CJ McCollum,203468,POR,3676.0,61,21,126,124,42,44,18,250,2.0,4.0,,3.0,1.0,2.0,2.0,7.0,5,13,5.0,36,108,1.0,1.0,2.0,4.0,3.0,7.0,2.0,17.0,2.0,8.0,2.0,1.0,1.0,3,,7,2.0,9,3.0,2.0,1.0,3.0,2.0,7.0,3.0,6.0,6.0,,8.0,,4.0,,,,,17.0,42,0.2,0.25,0.38461538461538464,1.0,0.42857142857142855,0.5166666666666667,0.5,0.5769230769230769,0.5294117647058824,0.6666666666666666,0.5666666666666667,0.15384615384615385,,28.08219178082192,0.42857142857142855,,0.06976744186046512,0.02631578947368421,0.05263157894736842,0.10294117647058823,0.03508771929824561,0.1,,0.06666666666666667,0.08333333333333333,,0.09523809523809523,,0.13333333333333333,0.5,1.0,0.06666666666666667,0.5,0.5,,0.23333333333333334,0.2857142857142857,0.2857142857142857,0.5,,0.23076923076923078,0.7,0.5172827586206896,0.5454,0.5113000000000001,0.11764705882352941,0.23529411764705882,0.1111111111111111,0.4722222222222222,12.469230769230771,0.3333333333333333,,2.0,11.0,,17.0,1.0,2.0,10.0,,5.0,,10.0,4.0,,,0.5666666666666667,0.16,0.16666666666666666,,,0.36666666666666664,,,0.6666666666666666,25.905882352941177,6.0,3.0,,1.0,4.0,7.0,,3.0,6.0,15.0,6.0,3.0,5.0,,2.0,1.0,2.0,,1.0,4.0,,1.0,,,0.7142857142857143,0.4117647058823529,,0.5,0.4375,,0.2,0.2727272727272727,0.2727272727272727,0.3333333333333333,,,0.3076923076923077,0.25,0.3,4.0,,1.0,2.0,,4.0,,,0.6666666666666666,0.6666666666666666,1.0,0.5,,,0.15384615384615385,,,1.0,,1.0,,,,2.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,True,,,,,,,,,
2748,1610612757,Dorell Wright,Dorell Wright,2748,POR,2321.0,39,5,70,75,24,16,8,145,1.0,1.0,,1.0,,,,,1,1,5.0,16,71,,,,,1.0,1.0,,2.0,2.0,,,,,6,1.0,7,,7,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,,7.0,,,1.0,1.0,1.0,1.0,2.0,24,1.0,1.0,1.0,,1.0,0.6111111111111112,,0.3333333333333333,0.7272727272727273,,0.3333333333333333,,,15.189873417721518,1.0,1.0,0.20689655172413793,,,0.17142857142857143,,,,,0.16666666666666666,,0.2857142857142857,1.0,0.1111111111111111,1.0,1.0,,,,,,,,,,0.3333333333333333,1.0,0.6129500000000001,,0.6567500000000001,0.2727272727272727,,,0.125,1.3,0.34285714285714286,,1.0,7.0,,8.0,,,7.0,3.0,7.0,,17.0,,,,0.8888888888888888,,,,1.0,0.7777777777777778,,,1.0,24.575,1.0,2.0,,,2.0,3.0,,,2.0,9.0,,2.0,4.0,3.0,1.0,1.0,2.0,,,,,,1.0,,1.0,0.375,,,0.375,,0.1111111111111111,0.2857142857142857,0.2857142857142857,1.0,,,0.6666666666666666,,0.2857142857142857,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,3.0,0.3,,,,,,,,,,True,,,,,,,,,
201577,1610612757,Robin Lopez,Robin Lopez,201577,POR,2155.0,36,-15,65,70,11,12,7,135,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,5,5,2.0,12,77,2.0,2.0,,4.0,1.0,1.0,2.0,4.0,6.0,4.0,,2.0,2.0,4,1.0,6,4.0,10,,,,1.0,,2.0,2.0,2.0,3.0,,2.0,,,,,,,4.0,11,0.6,0.75,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,0.8571428571428571,1.0,1.0,,,11.842105263157894,0.5,1.0,0.16,0.1,0.2,0.16129032258064516,0.13333333333333333,,0.18181818181818182,0.25,0.1,0.3333333333333333,0.16666666666666666,,0.5,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.54696,0.573,0.6398,,,0.3333333333333333,0.3333333333333333,6.640000000000001,0.16923076923076924,2.0,1.0,1.0,,1.0,,2.0,,,,,,1.0,,,0.16666666666666666,0.16666666666666666,0.25,,0.3333333333333333,0.16666666666666666,1.0,,1.0,68.3,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,True,,,,,,,,,
203081,1610612757,Damian Lillard,Damian Lillard,203081,POR,789.0,13,-19,26,32,2,10,3,58,1.0,1.0,,,1.0,1.0,,1.0,2,3,,4,36,,,,,1.0,2.0,,2.0,,4.0,,,,1,,2,,2,,,,3.0,,3.0,,,,,,,,,,,,2.0,2,,,0.6666666666666666,,0.5,0.4,,0.5,0.4,,0.5,,,26.666666666666668,1.0,,0.16666666666666666,,,0.2222222222222222,,,,,,0.5,,,0.2,1.0,1.0,0.2,1.0,1.0,,0.2,,,,,,0.6,0.5121100000000001,,0.3976,,,,0.5,10.366666666666667,0.07692307692307693,,,1.0,,2.0,,,1.0,2.0,2.0,2.0,6.0,1.0,,,0.4,0.3333333333333333,0.3333333333333333,,,0.2,,,,24.5,1.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
203080,1610612757,Thomas Robinson,Thomas Robinson,203080,POR,5638.0,94,-2,188,187,47,80,28,375,12.0,22.0,5.0,8.0,3.0,5.0,4.0,16.0,19,43,7.0,45,183,2.0,9.0,3.0,7.0,7.0,14.0,,14.0,26.0,12.0,4.0,5.0,6.0,13,3.0,25,11.0,36,4.0,1.0,3.0,2.0,2.0,5.0,4.0,6.0,7.0,,13.0,1.0,7.0,,,,,14.0,47,0.6842105263157895,0.7222222222222222,0.4418604651162791,0.2222222222222222,0.5,0.4418604651162791,0.2222222222222222,0.5,0.45918367346938777,0.2916666666666667,0.5,0.09302325581395349,,24.65753424657534,0.4,0.5,0.23214285714285715,0.09523809523809523,0.17857142857142858,0.25882352941176473,0.12087912087912088,0.09523809523809523,0.09375,0.15,0.17647058823529413,0.29411764705882354,0.22727272727272727,,0.5116279069767442,0.5454545454545454,0.6666666666666666,0.11627906976744186,0.6,0.6,0.6666666666666666,0.37209302325581395,0.25,0.25,0.75,0.5555555555555556,0.5714285714285714,0.5116279069767442,0.5532325581395349,0.51234,0.5646642857142857,0.14285714285714285,0.14285714285714285,0.15555555555555556,0.3111111111111111,8.567441860465117,0.25,1.0,5.0,,,,,2.0,,1.0,3.0,1.0,7.0,9.0,,,,0.3103448275862069,0.25925925925925924,1.0,0.6666666666666666,,0.2,,0.625,,,,,,,,,,,,,,2.0,,2.0,,,1.0,,3.0,,,,,,,,,,0.05,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,0.18181818181818182,,,,,,,1.0,1.0,0.1,0.25,,,,True,,,,,,,,,
