EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,OpponentPoints,PenaltyFG3A,NonHeaveArc3FGA,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,FTDefRebounds,DeadBallTurnovers,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefFTReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Arc3FGM,FG3M,PtsUnassisted3s,NonHeaveArc3FGM,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,BlockingFoulsDrawn,Steals,BadPassSteals,ShortMidRangeFGA,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,ShortMidRangeFrequency,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,OffFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChancePointsPct,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,HeaveAttempts,Fg3aBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,HeaveMakes
201578,1610612744,Marreese Speights,Marreese Speights,201578,GSW,303.0,5,-6.0,12,14,10.0,8.0,1.0,26,1.0,1.0,1.0,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,14.285714285714285,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.56655,0.56655,24.0,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,54.0,1,,3,3,1.0,3.0,,6,,,,3,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203145,1610612744,Kent Bazemore,Kent Bazemore,203145,GSW,279.0,5,-9.0,12,14,10.0,10.0,1.0,26,,,,19,,,,1.0,1.0,,,1.0,1.0,,,10.0,,42.85714285714285,,,,,,,0.6666666666666666,0.6604333333333333,0.58275,,0.8333333333333334,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,7.0,1.0,1.0,2.0,2.0,4.0,4.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,4.0,1.0,0.6666666666666666,0.5,0.6666666666666666,0.5,0.7,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.5,1.0,0.3452,0.25,0.25,0.5714285714285714,7.966666666666666,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203473,1610612744,Dewayne Dedmon,Dewayne Dedmon,203473,GSW,341.0,6,-6.0,14,16,10.0,10.0,1.0,30,,,,21,,,,,,,,,,1.0,1.0,10.0,,12.5,,,,,,,,0.3924,0.3924,,0.7142857142857143,,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,2.0,1.0,,1.0,,,,,,0.25,0.25,,,,,1.0,,,0.3924,0.5,0.5,1.0,20.4,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203517,1610612744,Nemanja Nedovic,Nemanja Nedovic,203517,GSW,341.0,6,-6.0,14,16,10.0,10.0,1.0,30,1.0,,1.0,21,,1.0,1.0,1.0,1.0,,,,,,,10.0,0.5,12.5,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,,0.5,0.4625,0.3997,26.5,0.7142857142857143,,,,,1.0,,1.0,,3.0,,,1.0,,,,,,,,,,,,,,,0.75,,0.75,,,,,,0.5,,,,,,,20.5,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,62.0,1,3.0,2,2,,,,4,,,,2,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,1.0,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,97.0,2,5.0,4,5,2.0,3.0,,9,,,,4,,,,,,,,,,,1.0,2.0,,25.0,,,,,,,1.0,0.9243,0.9243,,0.5,1.0,1.0,1.0,1.0,,1.0,1.0,,2.0,,1.0,1.0,,2.0,2.0,,,,,,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,0.2,,,,,,,,,,,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203084,1610612744,Harrison Barnes,Harrison Barnes,203084,GSW,97.0,2,1.0,4,5,2.0,5.0,,9,,,,5,,,,,,,,,,,,2.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203136,1610612744,Ognjen Kuzmic,Ognjen Kuzmic,203136,GSW,131.0,2,-12.0,5,5,5.0,1.0,1.0,10,,,,12,,,,,1.0,,,,,,,5.0,,14.285714285714285,,,,,,,,0.3542,0.3542,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.2,0.3333333333333333,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101106,1610612744,Andrew Bogut,Andrew Bogut,101106,GSW,106178.0,1770,312.0,3542,3557,503.0,700.0,394.0,7099,,,,3594,,,369.0,489.0,671.0,42.0,12.0,97.0,15.0,109.0,210.0,502.0,,12.5,0.4329896907216495,0.2753731343283582,0.2652944539736993,0.2838095238095238,,,0.7306666666666667,0.5725133333333334,0.5541111111111111,,0.1420101637492941,189.0,274.0,20.0,32.0,7.0,235.0,375.0,22.0,492.0,125.0,27.0,45.0,7.0,61.0,134.0,25.0,55.0,95.0,18.0,64.0,25.0,10.0,61.0,8.0,0.6266666666666667,0.6,0.6266666666666667,0.6,0.6089108910891089,0.5350877192982456,0.3048780487804878,0.7306666666666667,0.6897810218978102,0.7105263157894737,0.0186666666666666,0.7111111111111111,0.625,0.5789627118644067,0.0634517766497461,0.0634517766497461,0.1239837398373983,3.0504000000000007,,,,,,,,,,2.0,47.0,27.0,94.0,14.0,156.0,182.0,0.0373333333333333,0.0638297872340425,0.143646408839779,0.1133375078271759,0.1111111111111111,0.2506666666666666,False,59.0,117.0,42.0,4.0,61.0,3.0,125.0,336.0,98.0,73.0,39.0,112.0,30.0,9.0,40.0,10.0,23.0,263.0,25.0,1.0,95.0,21.0,20.0,12.0,30.0,1.0,3.0,6.0,2.0,2.0,1.0,11.0,27.0,9.0,15.0,6.0,118.0,3.0,2.0,88.0,1.0,30.0,121.0,83.0,2.0,2.0,3.0,10.0,15.0,0.7148936170212766,0.9032258064516128,0.488,0.488,0.4921259842519685,0.0291970802919708,0.0112359550561797,0.2322738386308068,0.0489236790606653,0.1525885558583106,0.1644562334217506,0.0492227979274611,0.048,0.2040229885057471,0.3190578158458244,0.2439024390243902,0.1851851851851851,0.1666666666666666,0.6859504132231405,0.708994708994709,0.4468085106382978,0.4772727272727273,0.7619047619047619,0.5714285714285714,0.5714285714285714,0.5,0.936,0.5042735042735043,0.1525423728813559,0.2540650406504065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
