EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,HeaveAttempts,OffensiveGoaltends,DefensiveGoaltends,Clear Path Fouls,BlockedCorner3,on
2564,1610612759,Boris Diaw,Boris Diaw,2564,SAS,55072.0,918,101.0,1789,1801,429.0,334.0,173,3590,52.0,76.0,6.0,10.0,12.0,16.0,33.0,64.0,16.0,43.0,49.0,15.0,101.0,183.0,61.0,22.0,305.0,1916,6.0,13.0,,12.0,24.0,38.0,20.0,11.0,95.0,120.0,82.0,8.0,48.0,6.0,63.0,25.0,88.0,13.0,12.0,38.0,12.0,13.0,201.0,10.0,18.0,1.0,30.0,71.0,8.0,109.0,29.0,138.0,8.0,18.0,6.0,12.0,22.0,3.0,11.0,19.0,3.0,11.0,2.0,4.0,41.0,1.0,4.0,37.0,2.0,68.0,2.0,4.0,2.0,32.0,,4.0,2.0,,36.0,4.0,,11.0,9.0,12.0,7.0,2.0,3.0,12.0,5.0,1.0,,93.0,417.0,6.0,6.0,0.594059405940594,0.6185567010309279,0.5519125683060109,0.46153846153846156,0.631578947368421,0.5799180327868853,0.4,0.7241379310344828,0.5865384615384616,0.4,0.6985294117647058,0.25,0.03278688524590164,0.05263157894736842,0.03125,,15.209701869631127,0.5365853658536586,0.2857142857142857,0.02,0.10644677661169415,0.03225806451612903,0.14492753623188406,0.04830917874396135,0.11556064073226545,0.036601307189542485,0.03932584269662921,0.029239766081871343,0.028708133971291867,0.024,0.08536585365853659,0.1278538812785388,0.11055276381909548,0.08433734939759036,0.14838709677419354,0.1346153846153846,0.07407407407407407,0.4166666666666667,0.3114754098360656,0.6842105263157895,0.7222222222222222,0.6346153846153846,0.26229508196721313,0.515625,0.532258064516129,0.3939393939393939,0.1762295081967213,0.37209302325581395,0.37209302325581395,0.875,0.20081967213114754,0.6666666666666666,0.6,0.16666666666666666,0.27586206896551724,0.75,0.25862068965517243,0.5614754098360656,0.4991109053497942,0.5155846153846154,0.4937629310344827,0.043824701195219126,0.05789473684210526,0.03934426229508197,0.3114754098360656,7.614207650273222,25.701639344262297,0.2397987702627166,4.0,12.0,,,3.0,5.0,23.0,,2.0,9.0,27.0,,2.0,12.0,81.0,,23.0,,,,,1.0,0.4426229508196721,,0.6,0.45,,,,0.04918032786885246,0.3333333333333333,0.3333333333333333,1.0,0.46938775510204084,0.46938775510204084,1.0,,,,0.13333333333333333,,,0.08620689655172414,0.6,0.6,0.4791666666666667,,,1.0,,,1.0,,True
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,11345.0,189,68.0,369,353,146.0,79.0,37,722,1.0,2.0,,1.0,,1.0,4.0,8.0,2.0,2.0,23.0,13.0,7.0,12.0,35.0,1.0,66.0,358,2.0,3.0,,4.0,1.0,4.0,16.0,,20.0,10.0,4.0,,23.0,1.0,4.0,5.0,9.0,5.0,,2.0,,2.0,23.0,,6.0,,2.0,19.0,4.0,25.0,6.0,31.0,2.0,5.0,4.0,1.0,1.0,1.0,1.0,3.0,,,1.0,,4.0,,,10.0,,19.0,,2.0,1.0,4.0,,2.0,1.0,,2.0,,,1.0,,6.0,5.0,,1.0,6.0,4.0,,,20.0,145.0,2.0,,0.7142857142857143,0.7142857142857143,0.5833333333333334,0.6666666666666666,0.25,0.6914893617021277,0.5,0.5,0.6875,0.5,0.5,0.7446808510638298,0.08333333333333333,0.5,,,12.682926829268293,0.25,0.3333333333333333,,0.1292517006802721,0.04838709677419355,0.06666666666666667,,0.11864406779661017,0.03571428571428571,0.02040816326530612,0.10256410256410256,0.027777777777777776,,,0.12244897959183673,0.13636363636363635,0.12962962962962962,0.038461538461538464,0.25,0.1,0.6666666666666666,0.0425531914893617,0.5,1.0,1.0,0.1702127659574468,0.5,0.5,0.5,0.0425531914893617,1.0,1.0,1.0,0.48936170212765956,0.25,,,0.05,,0.65,0.7872340425531915,0.516436956521739,0.470375,0.5097475,0.020833333333333332,0.07692307692307693,0.06060606060606061,0.30303030303030304,7.925,24.888571428571428,0.3956639566395664,7.0,12.0,,,2.0,3.0,10.0,,1.0,4.0,17.0,,1.0,6.0,51.0,,10.0,2.0,,,,1.0,0.4857142857142857,,0.375,0.4857142857142857,0.05714285714285714,0.08333333333333333,0.043478260869565216,0.2553191489361702,0.5833333333333334,0.6363636363636364,1.0,0.43478260869565216,0.45454545454545453,1.0,,,,0.25,,,0.15,0.6666666666666666,0.3076923076923077,0.43478260869565216,,,,,,,,True
202345,1610612759,Damion James,Damion James,202345,SAS,724.0,12,2.0,24,24,7.0,6.0,4,48,1.0,1.0,1.0,1.0,,,,,1.0,2.0,,,2.0,3.0,2.0,2.0,6.0,24,1.0,2.0,,2.0,1.0,1.0,1.0,,2.0,2.0,2.0,2.0,,,,,,,,,,,,,1.0,,,2.0,1.0,3.0,1.0,4.0,,,,,,,,,,,,,,,,1.0,,2.0,,,,2.0,,,1.0,1.0,2.0,,,1.0,,,,,,1.0,1.0,,,2.0,7.0,,,0.5,1.0,0.6666666666666666,0.5,1.0,0.4,0.5,0.5,0.5,0.5,0.5,0.4,,,,,21.428571428571427,,1.0,,0.3333333333333333,0.1,,,0.2,0.07142857142857142,,0.25,,,,1.0,0.25,,,,,1.0,0.2,1.0,1.0,,,,,,0.4,0.5,0.5,1.0,,0.5,1.0,,,,,0.6,0.5394,0.49615,0.528875,0.16666666666666666,0.25,0.3333333333333333,0.3333333333333333,12.1,22.950000000000003,0.2916666666666667,,2.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,0.4,,,,,,,,,,,,,0.5,,,,,,,,,,1.0,True
203382,1610612759,Aron Baynes,Aron Baynes,203382,SAS,5035.0,84,1.0,168,168,38.0,33.0,23,336,8.0,18.0,3.0,8.0,,2.0,3.0,7.0,,,,,11.0,25.0,,2.0,24.0,178,4.0,9.0,,8.0,1.0,3.0,,,2.0,14.0,8.0,8.0,,4.0,5.0,,5.0,,,3.0,2.0,,10.0,6.0,6.0,,3.0,9.0,,12.0,12.0,24.0,1.0,,,,2.0,,2.0,3.0,,,,1.0,5.0,3.0,1.0,8.0,3.0,20.0,1.0,1.0,1.0,4.0,1.0,1.0,,,3.0,1.0,,2.0,,,,,,,,,,2.0,38.0,,,0.6363636363636364,1.0,0.44,0.4444444444444444,0.3333333333333333,0.44,0.4444444444444444,0.3333333333333333,0.46153846153846156,0.4444444444444444,0.3333333333333333,,0.16,0.2222222222222222,,,15.97938144329897,0.4,,,0.1875,0.10909090909090909,0.10344827586206896,0.20689655172413793,0.15584415584415584,0.14285714285714285,0.17391304347826086,,0.10526315789473684,0.29411764705882354,0.08333333333333333,0.25,0.22727272727272727,0.1111111111111111,0.09523809523809523,0.125,0.1,,0.72,0.4444444444444444,0.5714285714285714,0.625,0.28,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,,,,0.8888888888888888,0.375,,0.6666666666666666,,,0.72,0.5367400000000001,0.5883833333333334,0.5245333333333333,0.07692307692307693,0.07692307692307693,0.3333333333333333,0.08333333333333333,3.676,,0.2261904761904762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
200769,1610612759,Shannon Brown,Shannon Brown,200769,SAS,974.0,16,-5.0,31,33,5.0,4.0,1,64,,1.0,,,,,,,,,1.0,,,1.0,1.0,,,36,,,,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,2.0,,,,1.0,2.0,,3.0,,3.0,,,,,,1.0,,2.0,,,,,2.0,,,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,0.5,,,,,12.5,,,,0.125,,0.3333333333333333,,0.15789473684210525,,,,,,,0.3333333333333333,0.16666666666666666,,,1.0,,,0.5,,,,,,,,,,,,0.5,,,,,,,1.0,0.646075,,,,,,,1.1,25.7,0.16129032258064516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201986,1610612759,Nando De Colo,Nando De Colo,201986,SAS,3004.0,50,-9.0,99,99,25.0,21.0,10,198,4.0,8.0,,1.0,1.0,2.0,,,,2.0,7.0,1.0,4.0,10.0,8.0,,14.0,101,,1.0,,,1.0,3.0,1.0,,5.0,8.0,,,7.0,2.0,,2.0,2.0,2.0,,,,,6.0,,1.0,,1.0,1.0,,2.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,,1.0,2.0,,,,1.0,3.0,1.0,,3.0,,5.0,,,1.0,3.0,1.0,,2.0,,,,,,,1.0,1.0,,,1.0,1.0,,,5.0,25.0,1.0,,1.0,1.0,0.4,,0.3333333333333333,0.3888888888888889,,0.625,0.3888888888888889,,0.625,0.4444444444444444,0.2,0.25,,,18.58407079646018,0.3333333333333333,,,0.037037037037037035,0.030303030303030304,0.09090909090909091,,0.05263157894736842,0.019230769230769232,,,0.09090909090909091,,,,,0.06666666666666667,0.125,,0.1,1.0,0.4444444444444444,0.5,0.6666666666666666,1.0,,,,,0.1111111111111111,,,,0.3888888888888889,1.0,,,0.5,0.5,0.25,0.8888888888888888,0.5643111111111111,0.6633,0.5195125,,,,0.35714285714285715,5.249999999999999,25.15,0.25252525252525254,,1.0,,,,,2.0,,,1.0,2.0,,,1.0,6.0,,2.0,,,,,1.0,0.25,,1.0,0.25,,,,0.05555555555555555,,,,0.2857142857142857,0.2857142857142857,1.0,,,,,,,,,1.0,0.2857142857142857,,,,,,,,True
201785,1610612759,Othyus Jeffers,Othyus Jeffers,201785,SAS,594.0,10,-3.0,16,17,,,3,33,,,,,,,,,,,,,,,1.0,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,5.2631578947368425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.58485,,,,,,,,22.6,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
201948,1610612759,Austin Daye,Austin Daye,201948,SAS,1001.0,17,,34,33,3.0,,6,67,1.0,1.0,1.0,1.0,,,,3.0,,,4.0,1.0,1.0,4.0,4.0,,2.0,39,1.0,1.0,,2.0,,1.0,1.0,,,,2.0,2.0,4.0,,1.0,,1.0,,,1.0,,,2.0,,1.0,,,,1.0,1.0,1.0,2.0,,1.0,1.0,,1.0,,1.0,,,,,,1.0,,,4.0,,5.0,,,,1.0,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,3.0,,,,,0.25,1.0,,0.125,0.5,,0.125,0.5,,0.5,,,,,22.5,1.0,0.5,,,0.06666666666666667,,,,0.05,0.25,,,,,,,,,,,1.0,0.125,1.0,1.0,,0.375,,,,,,,,0.5,0.5,1.0,,,,0.5,0.625,0.48420625,0.481,0.43235,,,1.0,,7.15,25.174999999999997,0.08823529411764706,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,True
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,30007.0,500,71.0,981,970,151.0,185.0,107,1951,46.0,73.0,10.0,17.0,8.0,10.0,38.0,88.0,19.0,40.0,1.0,1.0,103.0,201.0,1.0,68.0,274.0,993,16.0,29.0,7.0,39.0,14.0,29.0,1.0,17.0,45.0,118.0,88.0,18.0,,18.0,37.0,13.0,50.0,12.0,1.0,24.0,8.0,5.0,113.0,19.0,24.0,,28.0,94.0,5.0,127.0,43.0,170.0,2.0,12.0,8.0,4.0,31.0,3.0,14.0,17.0,2.0,17.0,2.0,2.0,48.0,1.0,6.0,25.0,,43.0,2.0,4.0,2.0,70.0,,2.0,1.0,,90.0,12.0,,48.0,3.0,31.0,16.0,,15.0,31.0,20.0,3.0,3.0,43.0,145.0,1.0,2.0,0.5728155339805825,0.6276595744680851,0.5124378109452736,0.5517241379310345,0.4827586206896552,0.5099009900990099,0.5517241379310345,0.4666666666666667,0.5684647302904564,0.609375,0.5625,0.0049504950495049506,0.08955223880597014,0.1232876712328767,0.10227272727272728,,26.272727272727273,0.6458333333333334,0.25,,0.25066666666666665,0.0761904761904762,0.25,0.1450381679389313,0.25051334702258726,0.09641255605381166,0.045454545454545456,0.09016393442622951,0.08571428571428572,0.08823529411764706,0.3448275862068966,0.21100917431192662,0.2318840579710145,0.3046875,0.2619047619047619,0.21428571428571427,0.025,0.6451612903225806,0.3613861386138614,0.6301369863013698,0.71875,0.5869565217391305,0.43564356435643564,0.4318181818181818,0.4810126582278481,0.42105263157894735,0.19801980198019803,0.475,0.475,0.8421052631578947,0.0049504950495049506,0.5862068965517241,0.5882352941176471,0.2,0.3333333333333333,0.8,0.03333333333333333,0.36633663366336633,0.4637736318407959,0.46220526315789473,0.43337241379310343,0.20168067226890757,0.20253164556962025,0.14233576642335766,0.16423357664233576,7.561691542288555,80.0,0.15392456676860347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,False
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,48377.0,806,323.0,1617,1607,430.0,397.0,161,3224,84.0,125.0,11.0,12.0,24.0,35.0,24.0,56.0,9.0,33.0,129.0,44.0,117.0,214.0,147.0,85.0,454.0,1552,13.0,14.0,8.0,49.0,36.0,66.0,51.0,39.0,153.0,88.0,146.0,4.0,128.0,18.0,127.0,57.0,184.0,31.0,26.0,89.0,22.0,16.0,425.0,5.0,8.0,,27.0,72.0,1.0,100.0,13.0,113.0,3.0,38.0,19.0,19.0,57.0,29.0,49.0,37.0,3.0,8.0,,3.0,94.0,8.0,23.0,29.0,5.0,56.0,,1.0,1.0,103.0,7.0,,16.0,4.0,98.0,6.0,7.0,34.0,13.0,12.0,6.0,1.0,5.0,12.0,4.0,,,151.0,427.0,4.0,12.0,0.37606837606837606,0.3826086956521739,0.5467289719626168,0.9285714285714286,0.5454545454545454,0.5110803324099723,0.6612903225806451,0.48717948717948717,0.5570719602977667,0.7,0.5547445255474452,0.407202216066482,0.08411214953271028,0.08,0.10714285714285714,0.06060606060606061,27.64182424916574,0.6063829787234043,0.02040816326530612,,0.11822660098522167,0.019801980198019802,0.13917525773195877,0.018656716417910446,0.1232876712328767,0.019345238095238096,0.026845637583892617,0.013513513513513514,0.018691588785046728,0.021164021164021163,0.012658227848101266,0.06432748538011696,0.10666666666666667,0.17370892018779344,0.13815789473684212,0.14285714285714285,0.01764705882352941,0.3333333333333333,0.3462603878116344,0.672,0.7304347826086957,0.38095238095238093,0.15512465373961218,0.42857142857142855,0.48,0.4166666666666667,0.09141274238227147,0.2727272727272727,0.2903225806451613,0.2222222222222222,0.3573407202216066,0.3870967741935484,0.9166666666666666,0.18181818181818182,0.29914529914529914,0.6857142857142857,0.37606837606837606,0.7534626038781164,0.527683286908078,0.5558299999999999,0.5073678260869564,0.08974358974358974,0.14049586776859505,0.10792951541850221,0.3370044052863436,5.887850467289718,25.219727891156456,0.2659245516388373,8.0,18.0,,2.0,3.0,7.0,37.0,5.0,15.0,11.0,45.0,5.0,17.0,14.0,99.0,36.0,37.0,4.0,1.0,,,0.7333333333333333,0.30612244897959184,0.29411764705882354,0.27450980392156865,0.3082191780821918,0.027210884353741496,0.05555555555555555,0.023255813953488372,0.04986149584487535,0.4444444444444444,0.47058823529411764,0.875,0.2868217054263566,0.29365079365079366,0.7027027027027027,0.06451612903225806,,,0.4838709677419355,0.3333333333333333,0.8,0.05982905982905983,0.42857142857142855,0.25,0.2890625,0.006756756756756757,,1.0,,,,,False
201158,1610612759,Marco Belinelli,Marco Belinelli,201158,SAS,71975.0,1200,242.0,2374,2385,530.0,564.0,231,4759,50.0,73.0,5.0,8.0,7.0,11.0,26.0,62.0,54.0,116.0,119.0,30.0,130.0,251.0,166.0,85.0,582.0,2442,18.0,29.0,7.0,76.0,22.0,50.0,40.0,43.0,135.0,178.0,82.0,4.0,114.0,18.0,67.0,45.0,112.0,27.0,18.0,47.0,11.0,9.0,269.0,1.0,12.0,1.0,33.0,86.0,7.0,126.0,14.0,140.0,4.0,23.0,13.0,10.0,35.0,12.0,26.0,29.0,6.0,9.0,1.0,4.0,64.0,5.0,11.0,34.0,3.0,76.0,1.0,6.0,5.0,90.0,,3.0,6.0,3.0,97.0,12.0,9.0,32.0,15.0,6.0,5.0,,1.0,6.0,1.0,,,127.0,522.0,8.0,11.0,0.6846153846153846,0.6953125,0.5179282868525896,0.6206896551724138,0.44,0.5959232613908872,0.7340425531914894,0.5111111111111111,0.6332599118942731,0.7916666666666666,0.6146788990825688,0.3980815347721823,0.07171314741035857,0.1232876712328767,0.11290322580645161,0.017241379310344827,19.61378265808406,0.546875,0.11475409836065574,0.018867924528301886,0.10046728971962617,0.0182370820668693,0.10963455149501661,0.0027397260273972603,0.10285220397579949,0.01270772238514174,0.029411764705882353,0.017857142857142856,0.008695652173913044,0.0035587188612099642,,0.05755395683453238,0.08881578947368421,0.15693430656934307,0.11304347826086956,0.09859154929577464,0.0223463687150838,0.16666666666666666,0.1750599520383693,0.684931506849315,0.78125,0.76,0.1486810551558753,0.41935483870967744,0.4727272727272727,0.4230769230769231,0.27817745803357313,0.46551724137931033,0.47368421052631576,0.7407407407407407,0.2853717026378897,0.1702127659574468,0.625,0.4,0.12222222222222222,0.6363636363636364,0.3333333333333333,0.5731414868105515,0.4929583941605839,0.48143205128205124,0.46337058823529426,0.0774487471526196,0.11808118081180811,0.13058419243986255,0.23195876288659795,11.307171314741034,25.87650602409639,0.22325189553496208,27.0,47.0,3.0,4.0,4.0,10.0,52.0,8.0,14.0,12.0,79.0,11.0,18.0,16.0,210.0,27.0,52.0,,2.0,,,0.8860759493670886,0.4759036144578313,0.6111111111111112,0.4,0.4906832298136646,,,,0.11270983213429256,0.574468085106383,0.574468085106383,1.0,0.4369747899159664,0.4369747899159664,0.8269230769230769,0.0851063829787234,0.75,1.0,0.2978723404255319,0.5714285714285714,0.75,0.1111111111111111,0.4,0.4,0.45614035087719296,0.011904761904761904,,5.0,,,1.0,,False
201168,1610612759,Tiago Splitter,Tiago Splitter,201168,SAS,31695.0,528,161.0,1041,1047,226.0,162.0,109,2088,56.0,97.0,13.0,22.0,8.0,19.0,17.0,50.0,2.0,4.0,1.0,1.0,75.0,151.0,1.0,70.0,220.0,1026,15.0,30.0,16.0,46.0,11.0,33.0,1.0,23.0,45.0,92.0,58.0,18.0,,17.0,31.0,12.0,43.0,9.0,3.0,22.0,4.0,5.0,98.0,14.0,31.0,,20.0,67.0,8.0,95.0,45.0,140.0,4.0,11.0,7.0,4.0,14.0,6.0,9.0,19.0,,5.0,,5.0,33.0,2.0,4.0,30.0,4.0,50.0,1.0,2.0,7.0,81.0,1.0,9.0,1.0,,100.0,9.0,,50.0,5.0,14.0,9.0,,5.0,14.0,7.0,,2.0,45.0,224.0,2.0,4.0,0.6133333333333333,0.696969696969697,0.4966887417218543,0.5,0.3333333333333333,0.4934210526315789,0.5,0.3235294117647059,0.5555555555555556,0.575,0.45918367346938777,0.006578947368421052,0.11258278145695365,0.12371134020618557,0.1,,19.674935842600515,0.42424242424242425,0.2857142857142857,,0.16708229426433915,0.10130718954248366,0.15037593984962405,0.08484848484848485,0.16292134831460675,0.09554140127388536,0.10084033613445378,0.10638297872340426,0.0967741935483871,0.06349206349206349,0.15384615384615385,0.1484375,0.21333333333333335,0.13008130081300814,0.13978494623655913,0.175,0.06779661016949153,0.5,0.6381578947368421,0.5773195876288659,0.6588235294117647,0.6785714285714286,0.32894736842105265,0.34,0.37777777777777777,0.4117647058823529,0.02631578947368421,0.5,0.5,0.5,0.006578947368421052,0.7333333333333333,0.5909090909090909,0.15384615384615385,0.5588235294117647,0.42105263157894735,0.029411764705882353,0.6447368421052632,0.5211158940397351,0.5135347826086957,0.49085454545454554,0.25906735751295334,0.2604166666666667,0.20909090909090908,0.20454545454545456,3.7980132450331126,41.7,0.21709894332372717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,False
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,85965.0,1433,314.0,2839,2822,653.0,622.0,306,5661,70.0,98.0,5.0,8.0,12.0,16.0,20.0,57.0,81.0,182.0,214.0,42.0,171.0,337.0,303.0,71.0,794.0,2850,10.0,32.0,6.0,65.0,27.0,55.0,61.0,33.0,162.0,150.0,192.0,4.0,213.0,18.0,90.0,53.0,143.0,36.0,17.0,54.0,10.0,26.0,339.0,18.0,15.0,,35.0,89.0,3.0,127.0,33.0,160.0,4.0,62.0,36.0,26.0,40.0,6.0,29.0,17.0,5.0,11.0,,,57.0,5.0,7.0,36.0,8.0,102.0,1.0,5.0,5.0,102.0,7.0,7.0,11.0,3.0,80.0,8.0,4.0,25.0,13.0,9.0,3.0,,6.0,9.0,4.0,,1.0,157.0,643.0,16.0,10.0,0.43859649122807015,0.4437869822485207,0.5074183976261127,0.3125,0.4909090909090909,0.56484375,0.49166666666666664,0.5560344827586207,0.5885416666666666,0.5158730158730159,0.6090225563909775,0.4734375,0.05341246290801187,0.11224489795918367,0.05263157894736842,0.02197802197802198,22.888540031397174,0.7017543859649122,0.03296703296703297,,0.0866601752677702,0.018844221105527637,0.10416666666666667,0.03765690376569038,0.09097578870139399,0.025902668759811617,0.024793388429752067,0.011627906976744186,0.02027027027027027,0.04178272980501393,0.025210084033613446,0.09731543624161074,0.058981233243967826,0.10674157303370786,0.10505836575875487,0.10126582278481013,0.012698412698412698,0.4444444444444444,0.153125,0.7142857142857143,0.8045977011494253,0.6428571428571429,0.0890625,0.3508771929824561,0.37037037037037035,0.6,0.284375,0.44505494505494503,0.4550561797752809,0.2222222222222222,0.334375,0.13333333333333333,0.625,,0.13793103448275862,0.75,0.3620689655172414,0.6265625,0.5102445226917057,0.46798624999999994,0.502193103448276,0.04400606980273141,0.07062146892655367,0.0818639798488665,0.2040302267002519,12.043916913946585,24.805940594059404,0.23001056710109194,40.0,89.0,3.0,11.0,8.0,19.0,87.0,10.0,17.0,17.0,127.0,13.0,28.0,25.0,270.0,111.0,87.0,3.0,4.0,,,0.7086614173228346,0.41914191419141916,0.4642857142857143,0.4098360655737705,0.4205298013245033,0.009900990099009901,0.011235955056179775,0.009345794392523364,0.1390625,0.449438202247191,0.45454545454545453,1.0,0.40654205607476634,0.41037735849056606,0.5747126436781609,0.18333333333333332,0.2727272727272727,1.0,0.2833333333333333,0.5882352941176471,0.8,0.16379310344827586,0.42105263157894735,0.40476190476190477,0.4084507042253521,0.013114754098360656,2.0,1.0,,,1.0,,False
