EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PtsPutbacks,FTOffRebounds,FTDefRebounds,SelfOReb,Loose Ball Fouls,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,BlockedCorner3,LongMidRangePctBlocked,on
101114,1610612751,Deron Williams,Deron Williams,101114,BKN,44110.0,735,120,1432,1436,389,459,133,2868,35,61,2.0,10.0,14.0,14.0,39.0,23.0,51.0,6.0,15.0,2.0,2.0,31.0,79.0,1.0,3.0,6.0,23.0,72,151,37.0,94.0,100.0,355,1471,2.0,8.0,1.0,3.0,7.0,14.0,21.0,41,8.0,25.0,58.0,124,34.0,110.0,72.0,39.0,2.0,77.0,31.0,12.0,99.0,50.0,149.0,36.0,14.0,57.0,17.0,25.0,348.0,2.0,2.0,28.0,33,61,4.0,65,30.0,23.0,7.0,29.0,15.0,21.0,27,4.0,8.0,1.0,1.0,56,4.0,10.0,24,2.0,50,3.0,1.0,86,3.0,2.0,6.0,3.0,115.0,8.0,8.0,33.0,5.0,17.0,1.0,1.0,1.0,120,384,7.0,16.0,0.2361111111111111,0.2361111111111111,0.6486486486486487,0.39361702127659576,0.3333333333333333,0.32,0.40217391304347827,0.4768211920529801,0.25,0.5121951219512195,0.5204081632653061,0.3181818181818182,0.5,0.5941780821917808,0.4642857142857143,0.648936170212766,0.3836734693877551,0.07947019867549669,0.13114754098360656,0.10256410256410256,21.96969696969697,0.5178571428571429,0.07692307692307693,0.005291005291005291,0.12962962962962962,0.008333333333333333,0.09457364341085271,0.006472491909385114,0.008403361344537815,0.007874015748031496,0.010638297872340425,0.07586206896551724,0.06349206349206349,0.08860759493670886,0.1111111111111111,0.18518518518518517,0.24897959183673468,0.5737704918032787,0.660377358490566,0.2857142857142857,0.15918367346938775,0.358974358974359,0.4,0.14285714285714285,0.20816326530612245,0.45098039215686275,0.45098039215686275,0.21739130434782608,0.061224489795918366,0.4,0.4,1.0,0.3224489795918367,0.3924050632911392,0.3924050632911392,0.5806451612903226,0.18181818181818182,0.2727272727272727,0.3333333333333333,1.0,0.21212121212121213,0.7142857142857143,0.030303030303030304,1.0,0.3484848484848485,0.2608695652173913,0.6326530612244898,0.4025974025974026,0.49314545454545455,0.43973125,0.44565468750000004,0.13818181818181818,0.1875,0.050505050505050504,0.03943661971830986,0.3492957746478873,9.094701986754968,25.831914893617025,0.27164804469273746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101154,1610612751,Andray Blatche,Andray Blatche,101154,BKN,97088.0,1618,21,3100,3097,921,903,329,6197,187,293,93.0,43.0,67.0,44.0,118.0,75.0,209.0,5.0,15.0,1.0,5.0,10.0,39.0,,2.0,5.0,23.0,306,620,15.0,54.0,164.0,821,3355,64.0,112.0,2.0,5.0,19.0,153.0,71.0,150,6.0,28.0,67.0,227,330.0,282.0,42.0,3.0,6.0,33.0,10.0,43.0,57.0,55.0,112.0,37.0,18.0,40.0,9.0,8.0,279.0,30.0,86.0,59.0,186,270,120.0,390,75.0,47.0,28.0,48.0,7.0,21.0,62,6.0,27.0,1.0,27.0,110,7.0,31.0,84,4.0,166,1.0,12.0,189,7.0,13.0,6.0,5.0,221.0,25.0,,106.0,,17.0,38.0,29.0,38.0,222,915,21.0,13.0,0.5392156862745098,0.6111111111111112,0.9333333333333333,0.2777777777777778,0.4,0.21428571428571427,0.3125,0.4935483870967742,0.5714285714285714,0.47333333333333333,0.4873887240356083,0.5726495726495726,0.449438202247191,0.5317357512953368,0.59765625,0.5182648401826484,0.08011869436201781,0.06935483870967742,0.1296928327645051,0.0423728813559322,25.35211267605634,0.43636363636363634,0.1957894736842105,0.09217577706323687,0.12967032967032968,0.06787330316742081,0.17437722419928825,0.08436363636363636,0.09966777408637874,0.050955414012738856,0.0625,0.18421052631578946,0.2177121771217712,0.18991097922848665,0.1388888888888889,0.10687022900763359,0.43471810089020774,0.6382252559726962,0.7333333333333333,0.5561497326203209,0.17507418397626112,0.3728813559322034,0.3893805309734513,0.2727272727272727,0.31008902077151335,0.3588516746411483,0.3588516746411483,0.6533333333333333,0.02225519287833828,0.3333333333333333,0.3333333333333333,1.0,0.057863501483679525,0.2564102564102564,0.2564102564102564,0.9,0.7948717948717948,0.017094017094017096,,,0.37640449438202245,0.6417910447761194,0.028089887640449437,0.2,0.12921348314606743,0.21739130434782608,0.5148367952522255,0.30303030303030304,0.4889202844311377,0.5544943298969072,0.47117514450867043,0.1403973509933775,0.15121255349500715,,0.18635809987819732,0.27649208282582216,8.645483870967734,28.140740740740736,0.2970967741935484,55.0,2.0,3.0,72.0,4.0,25.0,20.0,12.0,1.0,8.0,19.0,6.0,2.0,2.0,1.0,0.26881720430107525,0.03636363636363636,0.12578616352201258,0.08490566037735849,0.06666666666666667,0.5,0.5913978494623656,0.18181818181818182,0.02564102564102564,0.6666666666666666,1.0,,,,,,,,,,True
101187,1610612751,Alan Anderson,Alan Anderson,101187,BKN,42041.0,701,40,1317,1315,395,386,140,2632,23,35,2.0,3.0,7.0,7.0,26.0,13.0,28.0,18.0,42.0,5.0,10.0,23.0,54.0,3.0,5.0,5.0,16.0,43,89,41.0,96.0,31.0,240,1422,3.0,9.0,4.0,8.0,,18.0,9.0,25,10.0,26.0,13.0,61,42.0,44.0,117.0,6.0,2.0,52.0,23.0,7.0,14.0,8.0,22.0,5.0,3.0,9.0,,5.0,52.0,4.0,6.0,17.0,19,38,11.0,49,16.0,10.0,6.0,13.0,1.0,8.0,12,3.0,5.0,1.0,2.0,25,4.0,6.0,37,2.0,72,1.0,2.0,57,1.0,5.0,13.0,,40.0,5.0,,14.0,5.0,3.0,3.0,3.0,3.0,61,395,7.0,3.0,0.4883720930232558,0.5121951219512195,0.9512195121951219,0.4270833333333333,0.5,0.38461538461538464,0.43617021276595747,0.48314606741573035,0.3333333333333333,0.36,0.5648648648648649,0.5294117647058824,0.47058823529411764,0.6,0.5294117647058824,0.5258620689655172,0.518918918918919,0.07865168539325842,0.11428571428571428,0.11538461538461539,15.24390243902439,0.52,0.046798029556650245,0.015228426395939087,0.08133971291866028,0.02185792349726776,0.05853658536585366,0.01733102253032929,0.025423728813559324,0.007575757575757576,0.02857142857142857,0.04487179487179487,0.01680672268907563,0.07633587786259542,0.087248322147651,0.06666666666666667,0.1891891891891892,0.6571428571428571,0.7419354838709677,0.4782608695652174,0.14054054054054055,0.2692307692307692,0.30434782608695654,0.14285714285714285,0.15135135135135136,0.4642857142857143,0.4642857142857143,0.6923076923076923,0.22702702702702704,0.42857142857142855,0.43902439024390244,0.8888888888888888,0.2918918918918919,0.42592592592592593,0.4339622641509434,1.0,0.11764705882352941,0.29411764705882354,0.6,1.0,0.13725490196078433,0.42857142857142855,0.19607843137254902,0.5,0.3137254901960784,0.3125,0.7081081081081081,0.4423076923076923,0.5225887978142076,0.5093500000000001,0.49229285714285725,0.09644670050761421,0.14285714285714285,0.050505050505050504,0.075,0.25416666666666665,8.924719101123594,25.078124999999996,0.2999240698557327,1.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,,,3.0,,,,,0.05,0.018518518518518517,0.013888888888888888,,0.022727272727272728,1.0,0.5,,0.17647058823529413,0.3333333333333333,1.0,2.0,2.0,0.020833333333333332,0.023809523809523808,0.018518518518518517,,,,,True
1718,1610612751,Paul Pierce,Paul Pierce,1718,BKN,43553.0,726,74,1416,1399,393,371,146,2815,39,61,5.0,6.0,13.0,14.0,35.0,22.0,47.0,7.0,10.0,1.0,2.0,22.0,73.0,1.0,3.0,8.0,20.0,75,143,29.0,83.0,92.0,329,1435,5.0,12.0,1.0,4.0,11.0,24.0,19.0,39,9.0,22.0,26.0,91,78.0,72.0,84.0,3.0,,73.0,22.0,13.0,39.0,24.0,63.0,14.0,10.0,22.0,6.0,11.0,150.0,3.0,9.0,48.0,77,131,12.0,143,20.0,11.0,9.0,32.0,6.0,21.0,23,2.0,11.0,,7.0,55,3.0,14.0,30,3.0,67,2.0,4.0,87,5.0,4.0,4.0,2.0,109.0,12.0,5.0,48.0,2.0,7.0,9.0,7.0,11.0,91,390,4.0,7.0,0.52,0.52,0.9655172413793104,0.3493975903614458,0.25,0.4090909090909091,0.3493975903614458,0.5244755244755245,0.4166666666666667,0.48717948717948717,0.5243362831858407,0.40625,0.5327868852459017,0.5977859778597786,0.5714285714285714,0.5855263157894737,0.3672566371681416,0.09090909090909091,0.16393442622950818,,20.685279187817258,0.5818181818181818,0.17381489841986456,0.020594965675057208,0.23414634146341465,0.015384615384615385,0.19290123456790123,0.0189873417721519,0.02631578947368421,0.014184397163120567,0.013793103448275862,0.1554054054054054,0.171875,0.19161676646706588,0.24305555555555555,0.21311475409836064,0.26991150442477874,0.639344262295082,0.7647058823529411,0.5897435897435898,0.15486725663716813,0.4,0.4,0.35714285714285715,0.2079646017699115,0.46808510638297873,0.5,0.5,0.04424778761061947,0.7,0.7,1.0,0.3230088495575221,0.3013698630136986,0.3055555555555556,0.9545454545454546,0.3125,0.1875,0.3333333333333333,1.0,0.21311475409836064,0.46153846153846156,0.03278688524590164,0.5,0.32786885245901637,0.4,0.6371681415929203,0.3013698630136986,0.5129165929203539,0.5312916666666666,0.4805295081967212,0.1893939393939394,0.2681564245810056,0.023529411764705882,0.0729483282674772,0.2765957446808511,9.137762237762239,25.159036144578312,0.2775423728813559,3.0,,1.0,,,6.0,3.0,4.0,,2.0,7.0,,1.0,,2.0,0.17142857142857143,,0.020833333333333332,0.02,0.028037383177570093,0.6363636363636364,0.6,0.6666666666666666,0.0625,,,1.0,,0.012048192771084338,,0.0136986301369863,2.0,1.0,1.0,0.06382978723404255,True
1891,1610612751,Jason Terry,Jason Terry,1891,BKN,13578.0,226,-18,431,439,110,137,65,870,2,5,,,,1.0,7.0,5.0,10.0,4.0,11.0,,,5.0,20.0,,1.0,1.0,5.0,8,22,9.0,31.0,6.0,49,491,1.0,3.0,,1.0,,2.0,1.0,5,1.0,5.0,,5,12.0,4.0,21.0,6.0,1.0,19.0,5.0,3.0,18.0,5.0,23.0,4.0,1.0,10.0,3.0,5.0,51.0,,3.0,7.0,11,18,3.0,21,6.0,3.0,3.0,6.0,1.0,5.0,4,,1.0,,2.0,10,3.0,1.0,8,,17,,1.0,8,,,1.0,,8.0,3.0,1.0,4.0,,1.0,,,,5,110,2.0,,0.75,0.75,0.7777777777777778,0.2903225806451613,,0.2,0.3,0.36363636363636365,0.3333333333333333,0.2,0.4056603773584906,0.25,0.25,0.43636363636363634,0.25,0.25,0.5849056603773585,0.13636363636363635,0.4,0.14285714285714285,12.871287128712872,0.6,0.08661417322834646,0.022222222222222223,0.125,,0.09836065573770492,0.014778325123152709,,0.04,,0.023255813953488372,0.06060606060606061,0.1568627450980392,0.125,0.125,0.09433962264150944,0.4,0.6666666666666666,1.0,0.1320754716981132,0.14285714285714285,0.16666666666666666,,0.18867924528301888,0.5,0.5,0.8,0.20754716981132076,0.36363636363636365,0.4,1.0,0.37735849056603776,0.25,0.25,0.6,,0.25,,,,,,,0.5,0.2,0.6792452830188679,0.2631578947368421,0.4932000000000001,0.38376666666666664,0.45197222222222216,0.07407407407407407,0.17391304347826086,,0.04081632653061224,0.10204081632653061,11.57272727272727,25.448387096774194,0.2552204176334107,,,,,,,,1.0,,,,,,,,,,0.022222222222222223,,,,,,,,,1.0,,0.03225806451612903,0.09090909090909091,,,,,,True
1905,1610612751,Andrei Kirilenko,Andrei Kirilenko,1905,BKN,25757.0,429,-5,819,833,209,245,96,1652,36,54,15.0,7.0,14.0,3.0,10.0,2.0,13.0,,2.0,,1.0,,2.0,,1.0,,1.0,41,77,,4.0,24.0,106,906,11.0,17.0,,1.0,2.0,24.0,8.0,23,,2.0,9.0,25,58.0,24.0,,,,2.0,,8.0,30.0,6.0,36.0,5.0,1.0,18.0,9.0,3.0,78.0,9.0,15.0,18.0,23,54,25.0,79,21.0,16.0,5.0,17.0,8.0,13.0,16,1.0,4.0,1.0,6.0,33,1.0,10.0,11,1.0,20,,,39,,4.0,2.0,1.0,52.0,4.0,,24.0,,4.0,11.0,5.0,12.0,25,206,1.0,3.0,0.7073170731707317,0.8285714285714286,,,,,,0.5324675324675324,0.6470588235294118,0.34782608695652173,0.5061728395061729,0.6111111111111112,0.32,0.5047619047619047,0.6,0.36764705882352944,0.04938271604938271,0.1038961038961039,0.12962962962962962,0.1,14.76293103448276,0.5151515151515151,0.092,0.0635593220338983,0.15789473684210525,0.07758620689655173,0.11263736263736264,0.06818181818181818,0.13114754098360656,0.031578947368421054,0.07446808510638298,0.09523809523809523,0.07017543859649122,0.10227272727272728,0.11627906976744186,0.2857142857142857,0.6666666666666666,0.6666666666666666,0.7659574468085106,0.6944444444444444,0.12345679012345678,0.3,0.3333333333333333,0.6666666666666666,0.16049382716049382,0.15384615384615385,0.15384615384615385,1.0,0.024691358024691357,,,,0.024691358024691357,,,,0.8333333333333334,0.05555555555555555,,,0.56,0.5,0.04,,0.04,,0.7160493827160493,,0.5474635802469134,0.5737346153846155,0.518612,0.2376237623762376,0.24742268041237114,,0.22641509433962265,0.2358490566037736,5.3181818181818175,24.35,0.25518925518925517,11.0,,,12.0,1.0,13.0,1.0,1.0,1.0,5.0,7.0,,,,,0.5909090909090909,0.030303030303030304,0.05,0.09090909090909091,0.03125,0.5833333333333334,0.7333333333333333,0.36363636363636365,,,,,,,,,1.0,1.0,,,True
201572,1610612751,Brook Lopez,Brook Lopez,201572,BKN,10974.0,183,9,357,361,91,89,46,718,27,45,18.0,9.0,15.0,12.0,26.0,6.0,13.0,,,,,,,,,,,45,84,,,25.0,115,362,10.0,23.0,,,3.0,23.0,13.0,21,,,5.0,31,56.0,34.0,,,,,,9.0,3.0,3.0,6.0,2.0,1.0,2.0,1.0,,15.0,2.0,19.0,6.0,12,23,23.0,46,3.0,3.0,,6.0,,3.0,3,,3.0,,,9,1.0,,8,,13,1.0,2.0,23,,1.0,,,33.0,5.0,,17.0,,2.0,11.0,7.0,11.0,31,91,,2.0,0.6222222222222222,0.7777777777777778,,,,,,0.5357142857142857,0.43478260869565216,0.6190476190476191,0.5357142857142857,0.43478260869565216,0.6190476190476191,0.5867346938775511,0.46,0.6458333333333334,,0.10714285714285714,0.15555555555555556,0.07692307692307693,25.845410628019327,0.6666666666666666,0.09022556390977443,0.1450381679389313,0.13636363636363635,0.04878048780487805,0.1016949152542373,0.12209302325581395,0.18181818181818182,0.02702702702702703,0.03571428571428571,0.11627906976744186,0.0784313725490196,0.07692307692307693,0.14814814814814814,0.11764705882352941,0.5357142857142857,0.6,0.7105263157894737,0.5185185185185185,0.30952380952380953,0.46153846153846156,0.5,0.6666666666666666,0.15476190476190477,0.46153846153846156,0.46153846153846156,1.0,,,,,,,,,0.782608695652174,,,,0.7142857142857143,0.6,,,,,0.5357142857142857,,0.48955238095238096,0.5090285714285714,0.5236476190476191,0.17708333333333334,0.17708333333333334,,0.2,0.26956521739130435,5.992857142857142,,0.2549019607843137,9.0,,,18.0,2.0,5.0,6.0,,,4.0,8.0,,,,1.0,0.3333333333333333,0.16666666666666666,0.2,0.07692307692307693,0.2,0.7272727272727273,0.5,,,,,,,,,,,,,,True
201977,1610612751,Marcus Thornton,Marcus Thornton,201977,BKN,20719.0,345,4,652,662,176,187,62,1314,15,32,5.0,1.0,3.0,6.0,16.0,7.0,17.0,4.0,8.0,1.0,4.0,26.0,71.0,1.0,3.0,5.0,13.0,28,65,30.0,79.0,28.0,174,710,3.0,8.0,1.0,4.0,4.0,13.0,2.0,11,6.0,17.0,10.0,32,26.0,30.0,69.0,21.0,,71.0,26.0,3.0,12.0,2.0,14.0,2.0,,8.0,1.0,3.0,30.0,3.0,8.0,16.0,16,33,11.0,44,11.0,7.0,4.0,12.0,1.0,6.0,3,,6.0,,,15,,3.0,7,,18,1.0,,27,,1.0,1.0,2.0,37.0,1.0,4.0,14.0,,3.0,1.0,,1.0,32,175,2.0,4.0,0.4642857142857143,0.5,0.7666666666666667,0.379746835443038,0.25,0.35294117647058826,0.379746835443038,0.4307692307692308,0.375,0.18181818181818182,0.5069444444444444,0.375,0.39285714285714285,0.53125,0.43333333333333335,0.4696969696969697,0.5486111111111112,0.046153846153846156,0.09375,,24.238227146814406,0.8,0.08648648648648649,0.0449438202247191,0.15841584158415842,0.027777777777777776,0.11188811188811189,0.038461538461538464,0.018867924528301886,0.06349206349206349,0.034482758620689655,0.05405405405405406,0.038461538461538464,0.1694915254237288,0.136986301369863,0.21428571428571427,0.2222222222222222,0.46875,0.5172413793103449,0.5333333333333333,0.1111111111111111,0.375,0.375,0.6666666666666666,0.11805555555555555,0.4117647058823529,0.4117647058823529,0.14285714285714285,0.05555555555555555,0.5,0.5,1.0,0.4930555555555556,0.36619718309859156,0.36619718309859156,0.7307692307692307,0.4166666666666667,0.25,0.3333333333333333,,0.10714285714285714,0.3333333333333333,0.14285714285714285,0.25,0.4642857142857143,0.38461538461538464,0.7708333333333334,0.36619718309859156,0.5255243055555555,0.5465949999999999,0.4922696428571428,0.08917197452229299,0.1794871794871795,,0.07471264367816093,0.1839080459770115,7.8599999999999985,24.96582278481013,0.26993865030674846,2.0,,1.0,4.0,,1.0,3.0,,,1.0,,,,,,0.05555555555555555,,0.04838709677419355,,0.036585365853658534,,0.4,,0.08333333333333333,,,,,,,,,,,,True
203141,1610612751,Mirza Teletovic,Mirza Teletovic,203141,BKN,32878.0,548,-31,1044,1060,258,293,107,2104,20,42,15.0,,1.0,4.0,9.0,4.0,11.0,6.0,15.0,,3.0,48.0,123.0,2.0,4.0,10.0,29.0,28,62,54.0,138.0,17.0,235,1187,7.0,16.0,2.0,6.0,,20.0,,3,10.0,32.0,7.0,37,28.0,28.0,159.0,3.0,2.0,121.0,48.0,6.0,13.0,7.0,20.0,1.0,6.0,6.0,,7.0,47.0,9.0,17.0,25.0,47,81,27.0,108,9.0,3.0,6.0,7.0,3.0,5.0,7,1.0,2.0,,2.0,14,,5.0,32,,56,,1.0,22,,3.0,1.0,,21.0,1.0,,6.0,,6.0,9.0,6.0,9.0,37,255,3.0,3.0,0.5,0.6363636363636364,0.9814814814814815,0.391304347826087,0.3333333333333333,0.3125,0.39705882352941174,0.45161290322580644,0.4375,,0.545,0.45454545454545453,0.42857142857142855,0.556872037914692,0.45454545454545453,0.47435897435897434,0.69,0.0967741935483871,0.11904761904761904,0.1111111111111111,19.05982905982906,0.5,0.14968152866242038,0.05802047781569966,0.16129032258064516,0.05027932960893855,0.1535181236673774,0.05508474576271186,0.0449438202247191,0.042105263157894736,0.04195804195804196,0.12698412698412698,0.20481927710843373,0.13333333333333333,0.16379310344827586,0.15384615384615385,0.21,0.47619047619047616,0.5405405405405406,0.5,0.045,0.4444444444444444,0.5,0.5,0.055,0.36363636363636365,0.36363636363636365,0.5,0.075,0.4,0.4,1.0,0.615,0.3902439024390244,0.39669421487603307,0.9791666666666666,0.6818181818181818,0.18181818181818182,0.5,1.0,0.02857142857142857,,0.08571428571428572,,0.8285714285714286,0.3448275862068966,0.9,0.39669421487603307,0.5235760101010101,0.48898571428571425,0.5037242424242424,0.02926829268292683,0.08955223880597014,,0.0851063829787234,0.1574468085106383,6.027419354838709,25.71086956521739,0.2471264367816092,7.0,,2.0,12.0,1.0,9.0,5.0,3.0,1.0,2.0,5.0,,,,,0.23684210526315788,0.02631578947368421,0.08256880733944955,0.08333333333333333,0.04716981132075472,0.5555555555555556,0.4666666666666667,,0.09090909090909091,,,2.0,,0.014492753623188406,,0.016260162601626018,,,,,True
203486,1610612751,Mason Plumlee,Mason Plumlee,203486,BKN,13039.0,217,-48,422,415,190,142,38,837,26,33,6.0,14.0,17.0,2.0,4.0,,,,,,,,,,,,,28,37,,,26.0,82,505,5.0,7.0,,,4.0,14.0,14.0,18,,,4.0,32,44.0,12.0,,,,,,2.0,6.0,1.0,7.0,1.0,,2.0,1.0,3.0,15.0,,8.0,5.0,22,29,9.0,38,6.0,2.0,4.0,5.0,,3.0,5,,2.0,,2.0,10,,3.0,11,1.0,27,1.0,1.0,24,,2.0,,,40.0,2.0,,20.0,,1.0,6.0,6.0,7.0,32,190,5.0,,0.7857142857142857,0.88,,,,,,0.7567567567567568,0.7142857142857143,0.7777777777777778,0.7567567567567568,0.7142857142857143,0.7777777777777778,0.7321428571428571,0.7,0.7619047619047619,,0.05405405405405406,0.06060606060606061,,14.193548387096772,0.5,0.171875,0.07407407407407407,0.1,,0.15168539325842698,0.050314465408805034,0.025,0.06666666666666667,,0.11538461538461539,0.2,0.21951219512195122,0.07894736842105263,0.16666666666666666,0.8918918918918919,0.7878787878787878,0.8387096774193549,0.7692307692307693,0.10810810810810811,0.5,0.5,1.0,,,,,,,,,,,,,0.8571428571428571,,,,0.9444444444444444,0.8235294117647058,,,,,0.8918918918918919,,0.5855243243243243,0.5558714285714286,0.5710833333333334,0.36363636363636365,0.36363636363636365,,0.17073170731707318,0.3902439024390244,2.0648648648648646,,0.45023696682464454,4.0,,,6.0,1.0,2.0,1.0,3.0,,,1.0,3.0,1.0,,2.0,0.15384615384615385,0.04,0.13157894736842105,,0.14285714285714285,0.14285714285714285,0.6666666666666666,0.25,,,,,,,,,1.0,,1.0,,True
