EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BlockedLongMidRange,BlockedShortMidRange,3SecondViolations,Defensive 3 Seconds Violations,OffLongMidRangeReboundPct,HeaveMakes,StepOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,OffensiveGoaltends,on,DefensiveGoaltends,LongMidRangePctBlocked,BlockedArc3
101150,1610612737,Lou Williams,Lou Williams,101150,ATL,86678.0,1445,-166,2842,2853,865.0,736,269.0,5695,49.0,79.0,4.0,7.0,12.0,21.0,36.0,88.0,33.0,95.0,24.0,70.0,4.0,6.0,11.0,33.0,55.0,161.0,5.0,12.0,19.0,59.0,118.0,262.0,79.0,231.0,152.0,625.0,3206,8.0,22.0,9.0,18.0,1.0,44.0,35.0,78.0,30.0,92.0,72.0,232.0,88.0,148.0,150.0,87.0,2.0,3.0,158.0,55.0,14.0,6.0,157.0,53.0,210.0,39.0,14.0,79.0,35.0,43.0,473.0,3.0,6.0,1.0,36.0,75.0,3.0,114.0,10.0,124.0,3.0,45.0,31.0,14.0,56.0,14.0,42.0,36.0,5.0,14.0,10.0,92.0,4.0,24.0,36.0,1.0,65.0,2.0,1.0,3.0,2.0,146.0,6.0,3.0,7.0,1.0,179.0,14.0,1.0,5.0,62.0,5.0,26.0,4.0,4.0,4.0,3.0,224.0,855.0,6.0,18.0,0.3728813559322034,0.37606837606837606,0.6329113924050633,0.341991341991342,0.5,0.32608695652173914,0.34649122807017546,0.45038167938931295,0.36363636363636365,0.44871794871794873,0.47971602434077076,0.5375,0.47058823529411764,0.542907180385289,0.5365853658536586,0.5606796116504854,0.4685598377281947,0.025974025974025976,0.05343511450381679,0.11392405063291139,0.056818181818181816,0.014285714285714285,0.031055900621118012,21.0828025477707,0.6086956521739131,0.034482758620689655,0.015625,0.08287292817679558,0.007653061224489796,0.0906801007556675,0.006607929515418502,0.08525345622119816,0.007269789983844911,0.015873015873015872,0.006920415224913495,0.0030864197530864196,0.015384615384615385,0.05128205128205128,0.07171314741035857,0.11988304093567251,0.09897610921501707,0.0673076923076923,0.011278195488721804,0.75,0.16024340770791076,0.620253164556962,0.7,0.40816326530612246,0.17849898580121704,0.4090909090909091,0.43373493975903615,0.3333333333333333,0.1926977687626775,0.3473684210526316,0.3473684210526316,0.36363636363636365,0.14198782961460446,0.34285714285714286,0.34782608695652173,0.9583333333333334,0.3265720081135903,0.3416149068322981,0.3525641025641026,0.4909090909090909,0.175,0.5714285714285714,0.5,0.15,0.6666666666666666,1.0,0.3,0.4166666666666667,0.4,0.12352941176470589,0.5714285714285714,0.19411764705882353,0.3333333333333333,0.34705882352941175,0.3220338983050847,0.6288032454361054,0.34810126582278483,0.4993491820040901,0.5064129629629631,0.4871668674698798,0.12293577981651377,0.2,0.02127659574468085,0.0704,0.3712,10.43015267175572,25.177056277056284,0.3043631245601689,,,,,,,,,,,True,,,
1882,1610612737,Elton Brand,Elton Brand,1882,ATL,44985.0,750,-49,1468,1486,511.0,438,128.0,2954,34.0,54.0,9.0,15.0,7.0,11.0,27.0,62.0,31.0,63.0,,1.0,,,,1.0,,1.0,,,,1.0,92.0,179.0,,2.0,27.0,211.0,1670,11.0,24.0,,,5.0,27.0,31.0,53.0,,2.0,16.0,78.0,158.0,26.0,,,12.0,,1.0,,10.0,,20.0,11.0,31.0,5.0,6.0,10.0,5.0,5.0,73.0,11.0,35.0,,23.0,103.0,16.0,142.0,46.0,188.0,4.0,18.0,14.0,4.0,14.0,3.0,9.0,16.0,3.0,5.0,2.0,30.0,3.0,11.0,70.0,1.0,116.0,3.0,,12.0,3.0,42.0,4.0,5.0,3.0,,43.0,3.0,,,19.0,,4.0,50.0,34.0,50.0,32.0,78.0,511.0,10.0,4.0,0.8586956521739131,0.9186046511627907,,,,,,0.5139664804469274,0.4583333333333333,0.5849056603773585,0.5082872928176796,0.4583333333333333,0.5636363636363636,0.5248756218905473,0.5,0.582089552238806,0.011049723756906077,,0.055865921787709494,0.12962962962962962,0.04838709677419355,,,14.374611076540136,0.4666666666666667,0.37209302325581395,,0.20724346076458752,0.09162303664921466,0.12105263157894737,0.05188679245283019,0.18340611353711792,0.07744107744107744,0.11711711711711711,0.08843537414965986,0.05732484076433121,0.03636363636363636,0.2046783625730994,0.19333333333333333,0.2215909090909091,0.11428571428571428,0.14,0.05194805194805195,0.64,0.2983425414364641,0.6296296296296297,0.723404255319149,0.7352941176470589,0.3425414364640884,0.43548387096774194,0.4576271186440678,0.8518518518518519,0.34806629834254144,0.49206349206349204,0.49206349206349204,1.0,0.0055248618784530384,,,,0.0055248618784530384,,,,0.625,0.6,0.3333333333333333,,,,,,,0.2,0.6363636363636364,0.01818181818181818,,0.01818181818181818,,0.30939226519337015,,0.46539033149171266,0.5578222222222222,0.4529372727272727,0.09644670050761421,0.09743589743589744,,0.12796208530805686,0.3696682464454976,9.548603351955308,24.15,0.3480926430517711,1.0,15.0,1.0,3.0,0.07258064516129033,,,,,,True,,,
200794,1610612737,Paul Millsap,Paul Millsap,200794,ATL,45798.0,763,-33,1516,1518,549.0,476,165.0,3034,70.0,125.0,13.0,24.0,18.0,33.0,33.0,78.0,8.0,39.0,4.0,14.0,2.0,4.0,,4.0,24.0,71.0,5.0,9.0,12.0,34.0,111.0,242.0,28.0,85.0,125.0,431.0,1658,14.0,29.0,7.0,13.0,17.0,66.0,30.0,76.0,12.0,38.0,54.0,150.0,136.0,86.0,81.0,3.0,22.0,2.0,68.0,23.0,28.0,,44.0,19.0,63.0,8.0,11.0,28.0,9.0,7.0,145.0,11.0,42.0,1.0,37.0,91.0,12.0,140.0,54.0,194.0,16.0,36.0,26.0,10.0,26.0,5.0,14.0,32.0,7.0,12.0,5.0,58.0,4.0,16.0,19.0,2.0,54.0,6.0,1.0,2.0,7.0,124.0,1.0,5.0,4.0,3.0,163.0,10.0,,,70.0,1.0,15.0,18.0,17.0,18.0,10.0,147.0,540.0,1.0,12.0,0.6126126126126126,0.68,0.9642857142857143,0.32941176470588235,0.5384615384615384,0.3157894736842105,0.3253012048192771,0.45867768595041325,0.4827586206896552,0.39473684210526316,0.46788990825688076,0.5833333333333334,0.42105263157894735,0.5347394540942928,0.6346153846153846,0.5136986301369864,0.2599388379204893,,0.11570247933884298,0.144,0.1282051282051282,,,27.1976401179941,0.4482758620689655,0.22641509433962265,0.03225806451612903,0.18609406952965235,0.0979020979020979,0.17370892018779344,0.044715447154471545,0.18233618233618235,0.07851851851851852,0.1388888888888889,0.09032258064516129,0.056818181818181816,0.014285714285714285,0.15517241379310345,0.21014492753623187,0.1977401129943503,0.17834394904458598,0.16071428571428573,0.1038961038961039,0.5555555555555556,0.382262996941896,0.56,0.6542056074766355,0.6428571428571429,0.23853211009174313,0.4230769230769231,0.4852941176470588,0.5454545454545454,0.11926605504587157,0.20512820512820512,0.20512820512820512,0.625,0.04281345565749235,0.2857142857142857,0.2857142857142857,1.0,0.21712538226299694,0.3380281690140845,0.3380281690140845,0.9583333333333334,0.5714285714285714,0.5416666666666666,0.15384615384615385,0.09523809523809523,0.5,1.0,0.21428571428571427,0.5555555555555556,1.0,0.2894736842105263,0.5454545454545454,0.03508771929824561,,0.2982456140350877,0.35294117647058826,0.6422018348623854,0.3382352941176471,0.5166854037267082,0.5613861111111111,0.4904394495412844,0.18298969072164947,0.23178807947019867,0.011627906976744186,0.1531322505800464,0.3480278422273782,6.009504132231407,26.097647058823526,0.36213720316622694,1.0,,,1.0,0.06153846153846154,1.0,,,,,True,,,
201858,1610612737,Cartier Martin,Cartier Martin,201858,ATL,12520.0,209,-70,398,408,120.0,121,38.0,806,5.0,11.0,1.0,2.0,1.0,3.0,4.0,7.0,7.0,12.0,2.0,7.0,,,1.0,4.0,8.0,20.0,1.0,2.0,2.0,7.0,16.0,30.0,10.0,27.0,13.0,75.0,464,2.0,3.0,1.0,2.0,,7.0,3.0,6.0,3.0,11.0,6.0,21.0,26.0,6.0,30.0,,,1.0,19.0,8.0,3.0,,8.0,2.0,10.0,2.0,,3.0,3.0,2.0,22.0,,1.0,,9.0,14.0,5.0,28.0,1.0,29.0,,6.0,5.0,1.0,6.0,1.0,5.0,3.0,,1.0,,9.0,1.0,3.0,12.0,2.0,20.0,,,1.0,1.0,17.0,4.0,,2.0,1.0,19.0,2.0,1.0,,5.0,1.0,5.0,1.0,,1.0,1.0,21.0,120.0,2.0,5.0,0.8125,0.8125,1.0,0.37037037037037035,0.5,0.2727272727272727,0.38461538461538464,0.5333333333333333,0.6666666666666666,0.5,0.543859649122807,0.7,0.4411764705882353,0.5769230769230769,0.7,0.4772727272727273,0.47368421052631576,,0.1,0.2727272727272727,,,,16.818181818181817,0.6666666666666666,0.3333333333333333,,0.11965811965811966,0.008928571428571428,0.16666666666666666,,0.13450292397660818,0.00546448087431694,,0.02564102564102564,,,0.05714285714285714,0.10526315789473684,0.18181818181818182,0.1951219512195122,0.07692307692307693,,1.0,0.19298245614035087,0.45454545454545453,0.625,0.8,0.12280701754385964,0.5714285714285714,0.5714285714285714,0.75,0.21052631578947367,0.5833333333333334,0.5833333333333334,0.8571428571428571,0.12280701754385964,0.2857142857142857,0.2857142857142857,1.0,0.3508771929824561,0.4,0.4,1.0,0.4,0.5,1.0,,,,0.4,0.5,1.0,0.17647058823529413,0.3333333333333333,0.23529411764705882,0.25,0.4117647058823529,0.2857142857142857,0.6666666666666666,0.42105263157894735,0.5129517857142857,0.5303625,0.5067562499999999,0.1,0.15151515151515152,0.037037037037037035,0.09333333333333334,0.28,10.560000000000002,25.81481481481482,0.3015075376884422,,1.0,,,,,,,,,True,,,
201952,1610612737,Jeff Teague,Jeff Teague,201952,ATL,38419.0,640,-37,1283,1286,486.0,420,130.0,2569,68.0,105.0,3.0,6.0,32.0,48.0,33.0,84.0,11.0,29.0,1.0,3.0,,,,1.0,16.0,41.0,,2.0,6.0,14.0,112.0,218.0,17.0,44.0,96.0,371.0,1443,3.0,9.0,,2.0,4.0,10.0,44.0,83.0,6.0,15.0,49.0,155.0,44.0,180.0,30.0,21.0,,1.0,40.0,16.0,19.0,1.0,74.0,42.0,116.0,28.0,14.0,43.0,12.0,19.0,274.0,3.0,3.0,,12.0,27.0,1.0,40.0,6.0,46.0,1.0,24.0,14.0,10.0,36.0,4.0,21.0,18.0,4.0,15.0,3.0,54.0,7.0,17.0,13.0,2.0,38.0,2.0,,1.0,1.0,81.0,1.0,2.0,,6.0,104.0,12.0,,4.0,42.0,,14.0,3.0,2.0,5.0,3.0,153.0,477.0,4.0,13.0,0.19642857142857142,0.19642857142857142,0.5882352941176471,0.38636363636363635,,0.4,0.3953488372093023,0.5137614678899083,0.3333333333333333,0.5301204819277109,0.5248091603053435,0.2727272727272727,0.5408163265306123,0.5996732026143791,0.38461538461538464,0.6363636363636364,0.16793893129770993,0.022727272727272728,0.0871559633027523,0.06666666666666667,0.14285714285714285,,0.024390243902439025,25.280898876404493,0.6666666666666666,0.023809523809523808,,0.06666666666666667,0.00847457627118644,0.06417112299465241,0.014634146341463415,0.06587837837837837,0.01073345259391771,,0.023809523809523808,0.014492753623188406,0.014925373134328358,0.043478260869565216,0.018867924528301886,0.11801242236024845,0.050724637681159424,0.10204081632653061,0.009174311926605505,0.6,0.40076335877862596,0.6476190476190476,0.6938775510204082,0.20588235294117646,0.32061068702290074,0.39285714285714285,0.4583333333333333,0.21212121212121213,0.11068702290076336,0.3793103448275862,0.3793103448275862,0.09090909090909091,0.011450381679389313,0.3333333333333333,0.3333333333333333,,0.15648854961832062,0.3902439024390244,0.4,0.625,0.5454545454545454,0.5,0.3333333333333333,,,,0.18181818181818182,,,0.4897959183673469,0.6666666666666666,0.01020408163265306,,0.14285714285714285,0.42857142857142855,0.5687022900763359,0.4,0.5157925287356322,0.5614625000000001,0.5334540816326531,0.14383561643835616,0.1693548387096774,,0.026954177897574125,0.41778975741239893,6.327981651376148,25.86590909090909,0.37879968823070925,,1.0,,,,,2.0,2.0,2.0,,True,,,
201960,1610612737,DeMarre Carroll,DeMarre Carroll,201960,ATL,30485.0,508,-35,981,1012,357.0,286,94.0,1993,28.0,39.0,4.0,6.0,10.0,13.0,11.0,22.0,7.0,12.0,11.0,27.0,,2.0,,6.0,11.0,35.0,1.0,4.0,7.0,15.0,46.0,73.0,22.0,62.0,20.0,178.0,1117,5.0,9.0,1.0,6.0,2.0,15.0,16.0,27.0,7.0,21.0,9.0,62.0,64.0,28.0,60.0,6.0,8.0,,35.0,11.0,4.0,1.0,10.0,13.0,23.0,5.0,8.0,4.0,1.0,5.0,59.0,11.0,9.0,,15.0,44.0,5.0,64.0,20.0,84.0,1.0,23.0,14.0,9.0,9.0,,5.0,8.0,,4.0,1.0,17.0,3.0,4.0,14.0,1.0,42.0,2.0,,4.0,3.0,21.0,,,2.0,,25.0,2.0,1.0,,9.0,1.0,4.0,4.0,2.0,4.0,2.0,62.0,353.0,6.0,4.0,0.6956521739130435,0.7619047619047619,0.9090909090909091,0.3548387096774194,0.16666666666666666,0.3333333333333333,0.3548387096774194,0.6301369863013698,0.5555555555555556,0.5925925925925926,0.5851851851851851,0.43333333333333335,0.5520833333333334,0.6095890410958904,0.46875,0.5849056603773585,0.45925925925925926,0.016129032258064516,0.0547945205479452,0.07692307692307693,0.045454545454545456,0.037037037037037035,,14.885844748858448,0.5294117647058824,0.2,,0.12464589235127478,0.033962264150943396,0.10714285714285714,0.06875,0.11967545638945233,0.047058823529411764,0.033707865168539325,0.041237113402061855,0.04672897196261682,0.11320754716981132,0.06766917293233082,0.19148936170212766,0.1349206349206349,0.0625,0.20454545454545456,0.01694915254237288,0.5,0.28888888888888886,0.717948717948718,0.7777777777777778,0.7857142857142857,0.16296296296296298,0.5,0.5238095238095238,0.45454545454545453,0.08888888888888889,0.5833333333333334,0.5833333333333334,0.7142857142857143,0.2,0.4074074074074074,0.4230769230769231,1.0,0.25925925925925924,0.3142857142857143,0.3142857142857143,0.8181818181818182,0.4,0.6666666666666666,,0.13333333333333333,,,0.26666666666666666,0.25,1.0,0.2708333333333333,0.7692307692307693,0.125,,0.3125,0.4666666666666667,0.7481481481481481,0.3142857142857143,0.5447041044776118,0.5439916666666667,0.5195691489361701,0.07042253521126761,0.1125,0.016129032258064516,0.08426966292134831,0.34831460674157305,6.3945205479452065,24.770967741935483,0.363914373088685,2.0,,,,0.02531645569620253,,1.0,,,,True,,,
202714,1610612737,Shelvin Mack,Shelvin Mack,202714,ATL,39233.0,654,-72,1281,1283,338.0,295,123.0,2564,42.0,63.0,4.0,7.0,8.0,13.0,19.0,45.0,20.0,46.0,7.0,14.0,,1.0,4.0,6.0,17.0,59.0,3.0,4.0,7.0,15.0,81.0,154.0,24.0,73.0,23.0,257.0,1466,9.0,20.0,3.0,5.0,4.0,31.0,18.0,30.0,11.0,21.0,5.0,74.0,56.0,106.0,51.0,21.0,2.0,,59.0,17.0,12.0,,71.0,43.0,114.0,28.0,15.0,38.0,15.0,18.0,271.0,3.0,4.0,,19.0,43.0,5.0,67.0,7.0,74.0,,25.0,12.0,13.0,22.0,9.0,14.0,20.0,4.0,8.0,3.0,42.0,5.0,6.0,18.0,2.0,43.0,4.0,,3.0,,32.0,2.0,1.0,,2.0,30.0,1.0,,1.0,10.0,,5.0,1.0,1.0,1.0,1.0,74.0,334.0,5.0,4.0,0.345679012345679,0.35,0.7083333333333334,0.3287671232876712,0.6,0.5238095238095238,0.3287671232876712,0.525974025974026,0.45,0.6,0.5154185022026432,0.54,0.6764705882352942,0.5311203319502075,0.5740740740740741,0.6636363636363637,0.32158590308370044,,0.07792207792207792,0.12698412698412698,0.08888888888888889,,,19.943422913719942,0.5238095238095238,0.13513513513513514,,0.10513447432762836,0.012121212121212121,0.12337662337662338,0.013824884792626729,0.11012433392539965,0.012797074954296161,0.02857142857142857,,0.011904761904761904,0.02040816326530612,0.07746478873239436,0.08181818181818182,0.1464968152866242,0.13636363636363635,0.09090909090909091,,1.0,0.2775330396475771,0.6666666666666666,0.7636363636363637,0.3333333333333333,0.19823788546255505,0.4222222222222222,0.4634146341463415,0.47368421052631576,0.2026431718061674,0.43478260869565216,0.43478260869565216,0.25,0.06167400881057269,0.5,0.5,1.0,0.2599118942731278,0.288135593220339,0.288135593220339,0.5882352941176471,0.28,0.5714285714285714,0.5,0.04,,,0.16,0.75,1.0,0.2549019607843137,0.6153846153846154,0.11764705882352941,0.6666666666666666,0.29411764705882354,0.4666666666666667,0.5991189427312775,0.288135593220339,0.49722123893805276,0.46055277777777776,0.4941939999999999,0.0423728813559322,0.06134969325153374,,0.12062256809338522,0.28793774319066145,8.608441558441557,25.083561643835615,0.26385636221701797,,,,,0.00980392156862745,,,,,,True,,,
203471,1610612737,Dennis Schroder,Dennis Schroder,203471,ATL,13998.0,233,-99,441,451,136.0,85,38.0,892,10.0,18.0,2.0,2.0,3.0,3.0,3.0,12.0,2.0,7.0,1.0,2.0,,,1.0,1.0,2.0,9.0,,,1.0,3.0,15.0,37.0,3.0,11.0,10.0,49.0,524,2.0,2.0,,,,4.0,4.0,8.0,2.0,4.0,7.0,21.0,12.0,18.0,9.0,,,,9.0,2.0,5.0,,19.0,2.0,21.0,,2.0,7.0,7.0,5.0,44.0,1.0,1.0,,10.0,5.0,,15.0,2.0,17.0,,7.0,4.0,3.0,18.0,3.0,16.0,9.0,1.0,2.0,2.0,27.0,2.0,7.0,7.0,,22.0,2.0,,2.0,1.0,15.0,,,1.0,,14.0,2.0,,,6.0,,2.0,,,,,21.0,136.0,3.0,1.0,0.4,0.4,1.0,0.2727272727272727,,0.5,0.2727272727272727,0.40540540540540543,1.0,0.5,0.40625,1.0,0.5833333333333334,0.4537037037037037,1.0,0.65625,0.22916666666666666,,0.13513513513513514,0.16666666666666666,0.16666666666666666,,,16.735537190082646,0.6666666666666666,,,0.0390625,0.007462686567164179,0.12987012987012986,0.017241379310344827,0.07317073170731707,0.010416666666666666,,,0.02564102564102564,,0.023255813953488372,0.025,0.06666666666666667,0.14285714285714285,0.07142857142857142,,,0.375,0.5555555555555556,0.6666666666666666,0.4,0.25,0.25,0.3,0.3333333333333333,0.14583333333333334,0.2857142857142857,0.2857142857142857,0.5,0.041666666666666664,0.5,0.5,1.0,0.1875,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,,,,,,,,0.25,1.0,0.08333333333333333,1.0,0.25,0.3333333333333333,0.6041666666666666,0.2222222222222222,0.49742604166666665,0.6105499999999999,0.49006250000000007,0.11538461538461539,0.14634146341463414,,0.08163265306122448,0.42857142857142855,6.708108108108109,25.045454545454547,0.30839002267573695,,,,,0.022727272727272728,,,,,,True,,,
2594,1610612737,Kyle Korver,Kyle Korver,2594,ATL,36267.0,604,-4,1232,1194,282.0,275,114.0,2426,3.0,3.0,,,1.0,1.0,1.0,2.0,15.0,31.0,22.0,39.0,3.0,6.0,7.0,10.0,21.0,44.0,2.0,3.0,2.0,5.0,19.0,36.0,43.0,83.0,19.0,186.0,1330,2.0,2.0,5.0,9.0,2.0,21.0,2.0,5.0,9.0,15.0,9.0,40.0,36.0,2.0,123.0,6.0,,,44.0,21.0,,1.0,39.0,15.0,54.0,9.0,6.0,19.0,17.0,3.0,123.0,4.0,3.0,,23.0,39.0,7.0,69.0,7.0,76.0,,16.0,9.0,7.0,18.0,2.0,12.0,7.0,1.0,6.0,1.0,25.0,1.0,5.0,26.0,,42.0,,,1.0,2.0,20.0,1.0,2.0,3.0,,21.0,1.0,1.0,4.0,2.0,2.0,5.0,4.0,4.0,4.0,,34.0,275.0,4.0,2.0,0.9473684210526315,0.9473684210526315,0.9534883720930233,0.5180722891566265,0.5555555555555556,0.6,0.5180722891566265,0.5277777777777778,1.0,0.4,0.7016806722689075,0.8636363636363636,0.775,0.7222222222222222,0.9090909090909091,0.8,0.6974789915966386,0.012048192771084338,,,,,0.022727272727272728,11.193476649369904,0.72,0.17073170731707318,,0.10483870967741936,0.008849557522123894,0.13142857142857142,0.021052631578947368,0.113345521023766,0.013232514177693762,0.00980392156862745,0.015873015873015872,0.023255813953488372,0.01639344262295082,0.06870229007633588,0.12,0.1276595744680851,0.11538461538461539,0.17777777777777778,,,0.025210084033613446,1.0,1.0,0.6666666666666666,0.01680672268907563,0.5,0.5,1.0,0.2605042016806723,0.4838709677419355,0.4838709677419355,1.0,0.3277310924369748,0.5641025641025641,0.5641025641025641,0.9545454545454546,0.3697478991596639,0.4772727272727273,0.4883720930232558,0.9523809523809523,,,,0.5454545454545454,0.5,0.6666666666666666,0.2727272727272727,0.6666666666666666,1.0,0.05,1.0,0.5,0.7,0.25,0.4,0.7226890756302521,0.4772727272727273,0.5184365546218487,0.5420125,0.5365025,0.03305785123966942,0.05405405405405406,0.023809523809523808,0.11290322580645161,0.21505376344086022,16.413888888888884,24.53012048192771,0.2288961038961039,,,,,,,1.0,,,,True,,,
203098,1610612737,John Jenkins,John Jenkins,203098,ATL,1108.0,18,-10,40,40,6.0,15,3.0,80,1.0,5.0,,2.0,,,,1.0,,,,,,,,,,1.0,,,,,1.0,6.0,,1.0,,2.0,48,,2.0,,,,,,,,,,,2.0,,,,,,1.0,,3.0,,2.0,1.0,3.0,,1.0,1.0,1.0,,7.0,,2.0,,,1.0,,1.0,2.0,3.0,,,,,,,,1.0,,,,1.0,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,6.0,,,1.0,1.0,,,,,,0.16666666666666666,,,0.14285714285714285,,,0.14285714285714285,,,0.14285714285714285,,0.5,0.6,,,,18.181818181818183,,,,0.05555555555555555,0.2,,,0.047619047619047616,0.10526315789473684,0.3333333333333333,,,,0.16666666666666666,,,,,,,0.7142857142857143,0.2,0.5,1.0,0.14285714285714285,,,,,,,,,,,,0.14285714285714285,,,,1.0,,,,,,,,,,,,,,,0.8571428571428571,,0.6009071428571428,0.60625,,,,,,,2.5,25.0,0.15,,,,,,,,,,,True,,,
