EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,DefensiveGoaltends,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,Corner3Assists,SelfOReb,BadPassSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyPointsPct,Fg2aBlocked,LongMidRangeAssists,2pt And 1 Free Throw Trips,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctAssisted,PenaltyArc3FGM,OffThreePtRebounds,Offensive Fouls Drawn,LongMidRangePctBlocked,OffThreePtReboundPct,OffCorner3ReboundPct,PenaltyArc3Accuracy,ShortMidRangeAssists,Loose Ball Fouls Drawn,BlockedShortMidRange,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,Charge Fouls Drawn,Charge Fouls,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,FTOffRebounds,OffFTReboundPct,on,HeaveAttempts,BlockedLongMidRange,Fg3aBlocked,Clear Path Fouls,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked
101112,1610612756,Channing Frye,Channing Frye,101112,PHX,4864.0,81,-38.0,163,160,25,30,21,323,3.0,5,2.0,4.0,4.0,4.0,7.0,1.0,6.0,21.0,1.0,1.0,3.0,7,16,6.0,22.0,3.0,35,201,2.0,4,1.0,1.0,7,1,3.0,6.0,8.0,18.0,4.0,21.0,6.0,2.0,1.0,3.0,1.0,2.0,7.0,4.0,1.0,5.0,2.0,8.0,4,12,1.0,1.0,1.0,3.0,1.0,4.0,5.0,4.0,6.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,25,0.42857142857142855,0.6,1.0,0.2727272727272727,1.0,0.2727272727272727,0.4375,0.5,0.42105263157894735,0.7,0.44871794871794873,0.7,0.5789473684210527,22.916666666666668,0.2,0.4,0.08771929824561403,0.0625,0.05555555555555555,0.08,0.043010752688172046,0.045454545454545456,0.058823529411764705,0.08,0.13333333333333333,0.08333333333333333,0.05555555555555555,0.07692307692307693,0.13157894736842105,0.6,0.6,0.3333333333333333,0.10526315789473684,0.18421052631578946,0.5714285714285714,0.5714285714285714,0.5,0.02631578947368421,0.5526315789473685,0.2857142857142857,0.2857142857142857,1.0,0.8,0.5,0.2,1.0,1.0,0.75,0.7105263157894737,0.2857142857142857,0.4984697368421053,0.58839,0.49885,0.05128205128205128,0.058823529411764705,0.045454545454545456,0.2,10.75,25.35909090909091,0.15337423312883436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
101123,1610612756,Gerald Green,Gerald Green,101123,PHX,9337.0,156,-24.0,322,310,58,72,34,632,9.0,13,,2.0,10.0,7.0,20.0,8.0,10.0,18.0,1.0,3.0,3.0,19,43,15.0,26.0,21.0,104,351,1.0,4,2.0,4.0,9,9,5.0,20.0,18.0,27.0,,18.0,10.0,3.0,4.0,7.0,1.0,3.0,18.0,7.0,4.0,5.0,,9.0,7,16,6.0,1.0,7.0,3.0,4.0,11.0,18.0,9.0,14.0,,1.0,19.0,2.0,24.0,,9.0,1.0,,58,0.5263157894736842,0.5263157894736842,0.6,0.5769230769230769,0.5,0.5769230769230769,0.4418604651162791,0.25,0.6014492753623188,0.5,0.64375,0.5,0.37681159420289856,26.630434782608695,0.3888888888888889,,0.05154639175257732,0.07,0.12121212121212122,0.06923076923076923,0.05,0.1111111111111111,0.12,0.020833333333333332,0.13043478260869565,0.05,,0.13043478260869565,0.18840579710144928,0.6923076923076923,0.6923076923076923,0.6666666666666666,0.14492753623188406,0.2898550724637681,0.35,0.35,0.5714285714285714,0.11594202898550725,0.2608695652173913,0.5555555555555556,0.5555555555555556,0.5,0.25,,0.375,0.3333333333333333,1.0,0.21428571428571427,0.5652173913043478,0.5555555555555556,0.5197420289855073,0.5612833333333334,0.5689821428571429,0.12658227848101267,0.17307692307692307,0.037037037037037035,0.08653846153846154,11.358139534883719,24.684615384615384,0.18012422360248448,2.0,5.0,3.0,5.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,13.0,18.0,3.0,4.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,0.2,0.4444444444444444,0.39285714285714285,0.40625,0.1,0.11764705882352941,1.0,0.3,0.3,0.625,0.625,0.8,0.125,1.0,1.0,0.35714285714285715,0.4,0.14285714285714285,0.5,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
200782,1610612756,PJ Tucker,PJ Tucker,200782,PHX,8184.0,136,-30.0,285,281,65,98,34,566,9.0,18,,2.0,7.0,,2.0,11.0,1.0,1.0,,,,12,27,3.0,12.0,6.0,39,330,,3,,,1,7,2.0,14.0,10.0,6.0,,1.0,1.0,6.0,3.0,9.0,1.0,1.0,21.0,3.0,5.0,14.0,3.0,22.0,3,25,13.0,4.0,3.0,,3.0,2.0,5.0,1.0,6.0,1.0,1.0,9.0,,8.0,,5.0,,,65,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.25,,0.25,0.4444444444444444,,0.4230769230769231,,0.4642857142857143,0.125,0.3076923076923077,14.37308868501529,0.6,0.3,0.16470588235294117,0.03296703296703297,0.15151515151515152,0.16101694915254236,0.0234375,0.03333333333333333,0.07407407407407407,,0.03333333333333333,0.16129032258064516,0.3333333333333333,0.16666666666666666,0.46153846153846156,0.5,0.6428571428571429,0.6666666666666666,0.1794871794871795,0.05128205128205128,,,,0.28205128205128205,0.02564102564102564,1.0,1.0,,0.6666666666666666,,,,,,0.7692307692307693,1.0,0.5549525641025641,0.4714333333333333,0.6010277777777778,0.11904761904761904,0.16666666666666666,,0.02564102564102564,4.544444444444443,23.78333333333333,0.22807017543859648,4.0,6.0,3.0,2.0,,,,2.0,1.0,4.0,,3.0,11.0,3.0,2.0,,9.0,,,1.0,,2.0,,,,,,,,11.0,,,,0.5714285714285714,0.4444444444444444,0.5,0.1111111111111111,,,0.42857142857142855,0.42857142857142855,0.18181818181818182,0.18181818181818182,1.0,,,,0.6666666666666666,0.6666666666666666,0.2222222222222222,,0.28205128205128205,4.0,5.0,2.0,0.14814814814814814,0.2222222222222222,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
201609,1610612756,Goran Dragic,Goran Dragic,201609,PHX,7891.0,132,-7.0,272,267,68,95,32,539,12.0,18,1.0,3.0,10.0,2.0,15.0,3.0,7.0,13.0,,,2.0,18,43,10.0,16.0,24.0,90,317,1.0,3,1.0,1.0,11,15,4.0,6.0,30.0,15.0,,13.0,7.0,16.0,7.0,23.0,3.0,11.0,53.0,3.0,3.0,7.0,1.0,11.0,4,15,5.0,2.0,8.0,1.0,5.0,1.0,9.0,9.0,13.0,,,16.0,2.0,29.0,,6.0,,,68,0.16666666666666666,0.16666666666666666,0.5,0.625,1.0,0.625,0.4186046511627907,0.3333333333333333,0.559322033898305,0.625,0.6180555555555556,0.7857142857142857,0.2711864406779661,25.796178343949045,0.8888888888888888,0.125,0.08333333333333333,0.037037037037037035,0.09375,0.08620689655172414,0.03278688524590164,0.0625,,0.037037037037037035,0.07407407407407407,0.1,0.07407407407407407,0.13043478260869565,0.3050847457627119,0.6666666666666666,0.7058823529411765,0.16666666666666666,0.1694915254237288,0.2542372881355932,0.13333333333333333,0.14285714285714285,,0.05084745762711865,0.22033898305084745,0.5384615384615384,0.5384615384615384,0.2857142857142857,0.75,0.3333333333333333,,,,0.10526315789473684,0.576271186440678,0.5384615384615384,0.5141627118644069,0.5502,0.5516157894736842,0.09230769230769231,0.12244897959183673,,0.12222222222222222,8.274418604651164,25.25,0.25,6.0,9.0,4.0,3.0,1.0,1.0,2.0,2.0,6.0,6.0,3.0,14.0,35.0,15.0,4.0,1.0,3.0,,3.0,,,1.0,3.0,3.0,7.0,,,,,35.0,1.0,7.0,0.75,0.4,0.5526315789473685,0.6481481481481481,,0.034482758620689655,,0.4,0.4,1.0,1.0,1.0,0.25,1.0,1.0,0.47368421052631576,0.6666666666666666,0.10526315789473684,1.0,0.3888888888888889,2.0,5.0,,0.046511627906976744,0.05555555555555555,0.25,1.0,1.0,1.0,0.06666666666666667,0.024390243902439025,0.06666666666666667,0.5,,,,,,,,,,,,,,,,,True,,,,,,,,
203458,1610612756,Alex Len,Alex Len,203458,PHX,21737.0,362,-55.0,734,722,209,223,87,1456,23.0,41,12.0,22.0,21.0,2.0,16.0,,,,,,,33,78,,,20.0,86,800,15.0,29,,,34,22,,32.0,34.0,,24.0,,,2.0,2.0,4.0,1.0,1.0,10.0,34.0,11.0,48.0,1.0,60.0,39,99,4.0,,11.0,3.0,5.0,15.0,26.0,37.0,68.0,11.0,4.0,25.0,,31.0,,13.0,,,209,0.48484848484848486,0.7619047619047619,,,,,0.4230769230769231,0.5172413793103449,0.4230769230769231,0.5172413793103449,0.4673913043478261,0.5151515151515151,,13.96449704142012,0.4230769230769231,0.047619047619047616,0.20689655172413793,0.1349206349206349,0.11702127659574468,0.18098159509202455,0.11304347826086956,0.15853658536585366,0.13333333333333333,0.11578947368421053,0.21621621621621623,0.16470588235294117,0.2465753424657534,0.08571428571428572,0.5256410256410257,0.5609756097560976,0.6571428571428571,0.5217391304347826,0.2692307692307692,0.20512820512820512,0.125,0.125,1.0,,,,,,0.7586206896551724,0.5454545454545454,,,,,0.5256410256410257,,0.501475641025641,0.5347839999999999,0.5137590909090909,0.14772727272727273,0.14772727272727273,,0.3953488372093023,6.669230769230771,,0.2847411444141689,8.0,14.0,8.0,,,,,,4.0,10.0,,4.0,24.0,,1.0,,4.0,,6.0,4.0,1.0,5.0,3.0,,4.0,18.0,9.0,18.0,13.0,24.0,5.0,3.0,,0.45454545454545453,0.45454545454545453,0.46153846153846156,0.20833333333333334,,0.7222222222222222,0.38095238095238093,0.4,,,,,,,0.6363636363636364,0.5714285714285714,,,0.27906976744186046,7.0,,3.0,0.08974358974358974,0.14634146341463414,0.25,,5.0,,,0.053763440860215055,0.11764705882352941,,1.0,6.0,9.0,1.0,3.0,1.0,0.047619047619047616,0.01694915254237288,0.08333333333333333,,,,,,,,True,,,,,,,,
202339,1610612756,Eric Bledsoe,Eric Bledsoe,202339,PHX,2412.0,40,3.0,84,78,17,9,8,162,5.0,6,1.0,1.0,,4.0,6.0,1.0,,4.0,,1.0,,9,12,,5.0,7.0,25,81,1.0,1,,1.0,2,2,,,18.0,,2.0,4.0,,3.0,2.0,5.0,2.0,3.0,12.0,1.0,2.0,6.0,1.0,9.0,2,11,1.0,,4.0,1.0,3.0,3.0,7.0,1.0,4.0,,1.0,6.0,,8.0,,5.0,,,17,,,,,,,0.75,1.0,0.5294117647058824,0.5,0.625,0.5,0.29411764705882354,28.72340425531915,0.5714285714285714,1.0,0.25,0.043478260869565216,0.13333333333333333,0.20512820512820512,0.05714285714285714,,0.14285714285714285,,0.2,0.25,0.2857142857142857,0.15384615384615385,0.35294117647058826,0.8333333333333334,0.8333333333333334,,,0.35294117647058826,0.6666666666666666,0.6666666666666666,,0.058823529411764705,0.23529411764705882,,,,0.5,1.0,0.5,,,,0.6470588235294118,,0.5318882352941178,,0.48075,0.25,0.3333333333333333,,0.08,10.033333333333333,25.36,0.20238095238095238,1.0,1.0,,,,,,,,1.0,,1.0,3.0,,,,1.0,,1.0,,,1.0,,,,,,,,3.0,,,,0.5,0.5,0.75,,,,,,,,,,,,0.5,1.0,,,0.12,,,2.0,,,,,1.0,,,0.08333333333333333,0.25,,,,,,,,,,,1.0,,,,,,,True,,,,,,,,
202397,1610612756,Ish Smith,Ish Smith,202397,PHX,12407.0,207,-46.0,407,410,130,115,52,817,10.0,23,1.0,2.0,19.0,4.0,11.0,3.0,,2.0,,,1.0,23,53,,5.0,4.0,50,440,3.0,5,,,6,17,2.0,4.0,42.0,,2.0,2.0,,25.0,9.0,34.0,7.0,17.0,77.0,6.0,10.0,8.0,1.0,19.0,7,26,9.0,4.0,10.0,,8.0,4.0,14.0,7.0,17.0,,,6.0,,6.0,,3.0,,,130,0.08695652173913043,0.09090909090909091,,,,,0.4339622641509434,0.6,0.39655172413793105,0.6,0.4098360655737705,0.6,0.08620689655172414,15.923566878980893,0.7142857142857143,0.09090909090909091,0.06201550387596899,0.03870967741935484,0.18518518518518517,0.09836065573770492,0.03535353535353535,0.04081632653061224,,0.06896551724137931,0.045454545454545456,0.1111111111111111,0.025,0.2,0.39655172413793105,0.43478260869565216,0.45454545454545453,,0.3275862068965517,0.1896551724137931,0.36363636363636365,0.36363636363636365,,0.05172413793103448,0.034482758620689655,,,,0.4,0.5,,,,0.05263157894736842,0.4827586206896552,,0.46219913793103445,0.41842500000000005,0.3820605263157894,0.04918032786885246,0.05357142857142857,,0.12,7.524528301886791,25.8,0.3194103194103194,1.0,4.0,9.0,,,,,1.0,,6.0,,2.0,14.0,,2.0,,5.0,1.0,2.0,2.0,,4.0,2.0,,,4.0,3.0,4.0,1.0,14.0,2.0,,,0.35294117647058826,0.3157894736842105,0.35,0.14285714285714285,,0.25,0.47368421052631576,0.47368421052631576,,,,,,,0.21052631578947367,0.25,0.05263157894736842,,0.28,1.0,7.0,,0.018867924528301886,0.043478260869565216,0.2222222222222222,,1.0,2.0,,0.023255813953488372,,,1.0,,1.0,,,,,0.037037037037037035,,,1.0,,,,,,True,,,,,,,,
202694,1610612756,Marcus Morris,Marcus Morris,202694,PHX,12861.0,214,-28.0,430,423,116,115,41,853,7.0,12,3.0,5.0,15.0,15.0,28.0,14.0,4.0,14.0,,,5.0,28,55,9.0,28.0,19.0,102,468,5.0,8,2.0,2.0,16,16,7.0,22.0,34.0,24.0,6.0,14.0,4.0,10.0,1.0,11.0,,4.0,23.0,5.0,2.0,20.0,1.0,23.0,8,31,9.0,1.0,7.0,,7.0,4.0,11.0,7.0,13.0,,,18.0,,21.0,,6.0,,,116,0.39285714285714285,0.44,0.8888888888888888,0.32142857142857145,1.0,0.32142857142857145,0.509090909090909,0.625,0.5,0.8,0.5483870967741935,0.8,0.3373493975903614,21.39917695473251,0.6363636363636364,0.1111111111111111,0.145985401459854,0.034482758620689655,0.03389830508474576,0.11224489795918367,0.04081632653061224,0.021739130434782608,0.02127659574468085,0.057692307692307696,0.075,0.17647058823529413,0.17391304347826086,0.044444444444444446,0.14457831325301204,0.5833333333333334,0.7,0.5714285714285714,0.18072289156626506,0.3373493975903614,0.5357142857142857,0.5357142857142857,0.4666666666666667,0.1686746987951807,0.1686746987951807,0.2857142857142857,0.2857142857142857,0.75,0.5,0.6,,,,0.21739130434782608,0.4819277108433735,0.2857142857142857,0.48758674698795185,0.5485571428571427,0.4567195652173913,0.06818181818181818,0.1,,0.1568627450980392,11.743636363636366,24.207142857142856,0.26976744186046514,3.0,4.0,6.0,5.0,2.0,2.0,,2.0,,8.0,2.0,14.0,36.0,3.0,1.0,1.0,8.0,1.0,,1.0,2.0,2.0,,,5.0,2.0,1.0,2.0,,36.0,2.0,5.0,0.2857142857142857,0.5,0.4782608695652174,0.6,,0.023255813953488372,,0.4,0.4,0.35714285714285715,0.35714285714285715,1.0,0.2,1.0,1.0,0.17391304347826086,0.75,0.08695652173913043,,0.35294117647058826,2.0,3.0,1.0,0.03636363636363636,0.16666666666666666,,2.0,3.0,2.0,,0.058823529411764705,0.05263157894736842,0.4,3.0,,1.0,,,,,0.0625,,,1.0,1.0,,,,,True,,,,,,,,
2571,1610612756,Leandro Barbosa,Leandro Barbosa,2571,PHX,6903.0,115,27.0,233,227,55,57,27,460,14.0,20,2.0,4.0,6.0,2.0,8.0,3.0,1.0,5.0,,,,17,34,1.0,8.0,10.0,47,220,3.0,9,,,6,8,1.0,18.0,16.0,3.0,,5.0,1.0,5.0,2.0,7.0,2.0,1.0,16.0,2.0,9.0,8.0,,17.0,2,19,,,4.0,1.0,2.0,5.0,9.0,1.0,6.0,,,11.0,,13.0,,6.0,,,55,0.5294117647058824,0.5294117647058824,1.0,0.125,,0.125,0.5,0.3333333333333333,0.44047619047619047,0.3333333333333333,0.4895833333333333,0.3333333333333333,0.19047619047619047,21.348314606741575,0.4444444444444444,,0.09195402298850575,0.024096385542168676,0.2647058823529412,0.14049586776859505,0.017857142857142856,0.07142857142857142,,,0.058823529411764705,0.06666666666666667,0.17391304347826086,0.2962962962962963,0.47619047619047616,0.7,0.7777777777777778,0.5,0.14285714285714285,0.19047619047619047,0.25,0.25,0.5,0.07142857142857142,0.11904761904761904,0.2,0.2,1.0,0.4444444444444444,0.5,,,,,0.6666666666666666,0.2,0.5355964285714285,0.4882666666666667,0.5039444444444444,0.1276595744680851,0.15384615384615385,,0.1276595744680851,6.794117647058823,25.337500000000002,0.23605150214592274,2.0,3.0,1.0,,,,,1.0,,5.0,,3.0,13.0,,,,,1.0,2.0,,1.0,2.0,,,1.0,2.0,2.0,2.0,1.0,13.0,,1.0,,0.625,0.5555555555555556,0.5909090909090909,0.14285714285714285,,0.5,0.16666666666666666,0.2,,,,,,,0.3333333333333333,0.6666666666666666,0.1111111111111111,,0.2765957446808511,3.0,3.0,1.0,0.08823529411764706,0.1,1.0,,,1.0,,,,,1.0,1.0,,,,,0.16666666666666666,,,,1.0,1.0,,,,,True,,,,,,,,
202091,1610612756,Dionte Christmas,Dionte Christmas,202091,PHX,2830.0,47,-24.0,94,94,72,64,16,188,3.0,6,1.0,2.0,1.0,,5.0,1.0,3.0,6.0,,,5.0,3,12,3.0,7.0,10.0,25,102,1.0,3,,,4,11,6.0,4.0,2.0,9.0,2.0,6.0,3.0,2.0,,2.0,,2.0,4.0,3.0,4.0,3.0,,7.0,4,11,,,3.0,,1.0,1.0,4.0,3.0,6.0,1.0,,6.0,1.0,12.0,,4.0,,,72,0.6666666666666666,1.0,1.0,0.42857142857142855,,0.42857142857142855,0.25,0.3333333333333333,0.39473684210526316,0.3333333333333333,0.5,0.5,0.3684210526315789,25.438596491228072,0.75,,0.15789473684210525,0.06976744186046512,0.26666666666666666,0.20588235294117646,0.07692307692307693,0.2,,,0.3333333333333333,,0.14285714285714285,0.3,0.3157894736842105,0.5,0.75,0.6666666666666666,0.05263157894736842,0.2631578947368421,,,,0.05263157894736842,0.3157894736842105,0.5,0.5,1.0,0.6666666666666666,0.5,,,,0.29411764705882354,0.6842105263157895,0.5,0.49372368421052626,0.45145,0.48251470588235296,0.17391304347826086,0.25,,0.16,10.375,24.957142857142856,0.7659574468085106,2.0,5.0,,,,,,1.0,2.0,2.0,3.0,4.0,17.0,,,1.0,,,2.0,1.0,,2.0,,,2.0,,,,,17.0,1.0,2.0,0.5,0.18181818181818182,0.38235294117647056,0.425,0.2,0.09090909090909091,,,,,,,,,,0.29411764705882354,0.4,0.058823529411764705,,0.68,2.0,,,0.16666666666666666,0.3333333333333333,,3.0,1.0,,,0.1111111111111111,,0.6,,,,,,,,0.14285714285714285,,,,,,,,,True,,,,,,,,
