EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG3M,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,SecondChanceFg3Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PtsPutbacks,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceFtPoints,Travels,Charge Fouls,Loose Ball Fouls Drawn,BlockedShortMidRange,3SecondViolations,OffShortMidRangeReboundPct,PenaltyCorner3FGM,HeaveAttempts,Fg3aBlocked,FTOffRebounds,StepOutOfBoundsTurnovers,FG3APctBlocked,Corner3PctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,Charge Fouls Drawn,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedCorner3,DefensiveGoaltends,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,on,BlockedArc3,HeaveMakes,BlockedLongMidRange,Clear Path Fouls,OffensiveGoaltends
2037,1610612746,Jamal Crawford,Jamal Crawford,2037,LAC,11975.0,200,21.0,406,401,126.0,118.0,34.0,807,7.0,10.0,1.0,1.0,1.0,4.0,7.0,14.0,22.0,39.0,10.0,35.0,1.0,1.0,11.0,36.0,63.0,11.0,39.0,36.0,141.0,399.0,1.0,2.0,1.0,4.0,8.0,15.0,2.0,13.0,9.0,31.0,10.0,62.0,18.0,15.0,35.0,10.0,2.0,20.0,4.0,24.0,3.0,1.0,9.0,3.0,8.0,52.0,7.0,13.0,22.0,22.0,6.0,5.0,1.0,12.0,4.0,7.0,8.0,2.0,5.0,20.0,1.0,6.0,5.0,,9.0,1.0,1.0,28.0,1.0,1.0,42.0,2.0,2.0,15.0,1.0,,,,,31.0,126.0,,1.0,0.1388888888888889,0.1388888888888889,0.5454545454545454,0.28205128205128205,0.15384615384615385,0.28205128205128205,0.5714285714285714,0.5,0.5333333333333333,0.5147058823529411,0.3333333333333333,0.39285714285714285,0.5882352941176471,0.5,0.4696969696969697,0.38235294117647056,0.031746031746031744,,31.376975169300227,0.6,0.087248322147651,0.12962962962962962,0.09852216748768473,0.08695652173913043,0.061224489795918366,0.1111111111111111,,,0.09803921568627451,0.7,0.7,0.13725490196078433,0.5,0.5384615384615384,,0.38235294117647056,0.5641025641025641,0.5789473684210527,0.09090909090909091,0.3431372549019608,0.2857142857142857,0.29411764705882354,0.5,0.3333333333333333,1.0,0.3333333333333333,0.14285714285714285,0.25,0.39285714285714285,0.09090909090909091,0.4803921568627451,0.2857142857142857,0.4666371287128713,0.4464,0.45554814814814804,0.16101694915254236,0.19736842105263158,0.028368794326241134,0.2198581560283688,13.353968253968253,25.36153846153846,0.3103448275862069,1.0,4.0,,,2.0,,,,2.0,,,,0.07142857142857142,0.125,,,,,,0.15555555555555556,,0.42857142857142855,0.0392156862745098,0.25,0.25,1.0,,,,0.07142857142857142,,,,2.0,,,2.0,,,,1.0,,1.0,,1.0,0.02564102564102564,,,,0.5,,,,,,,,1.0,1.0,4.0,0.02564102564102564,0.02857142857142857,0.09523809523809523,True,,,,,
200755,1610612746,JJ Redick,JJ Redick,200755,LAC,1546.0,26,10.0,55,54,26.0,17.0,5.0,109,,,,,,,,,3.0,4.0,,4.0,,,2.0,3.0,4.0,,5.0,3.0,9.0,49.0,,,,,,,,2.0,1.0,1.0,6.0,,,,4.0,,,2.0,,2.0,,,2.0,,,4.0,,1.0,2.0,2.0,1.0,1.0,,2.0,,2.0,1.0,,,3.0,,1.0,,,2.0,,,4.0,1.0,,3.0,,1.0,1.0,,,,,,1.0,26.0,,,1.0,1.0,,,,,0.75,,,0.3333333333333333,,,0.4,,,0.5555555555555556,,,20.967741935483872,0.6666666666666666,0.047619047619047616,,0.041666666666666664,0.125,,,,,,,,,,,,0.4444444444444444,0.75,0.75,1.0,0.4444444444444444,,,,,,,,,1.0,,0.5555555555555556,,0.44975,,0.410925,0.1,0.2,,0.1111111111111111,19.45,25.1,0.4727272727272727,,1.0,,,,,,,1.0,,,,,0.16666666666666666,,,,,,,,,0.1111111111111111,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201162,1610612746,Jared Dudley,Jared Dudley,201162,LAC,6185.0,103,-32.0,199,208,32.0,66.0,20.0,407,,3.0,,,,,1.0,1.0,7.0,12.0,2.0,4.0,,,1.0,8.0,16.0,3.0,6.0,3.0,28.0,234.0,1.0,2.0,,2.0,,,,1.0,,,16.0,,9.0,,4.0,2.0,3.0,3.0,6.0,9.0,4.0,2.0,2.0,,1.0,24.0,4.0,9.0,13.0,15.0,3.0,2.0,1.0,1.0,,,1.0,,1.0,2.0,,,4.0,,7.0,1.0,,5.0,,,6.0,,,3.0,,,,,,,32.0,,,1.0,1.0,1.0,0.5,,0.5,0.5,0.5,,0.5681818181818182,0.5,,0.56,0.5,,0.2727272727272727,0.1875,1.0,11.946902654867257,0.5,0.140625,0.16,0.14606741573033707,0.07692307692307693,0.17391304347826086,0.2,,,0.13636363636363635,,,0.045454545454545456,1.0,1.0,1.0,0.5454545454545454,0.5833333333333334,0.5833333333333334,1.0,0.18181818181818182,0.5,0.5,1.0,,,,,,1.0,,0.4090909090909091,0.5,0.44913636363636356,0.3267,0.35865,0.12,0.15789473684210525,0.07142857142857142,,14.35625,24.733333333333334,0.16080402010050251,1.0,2.0,,,,,2.0,,,2.0,,,,,,0.06451612903225806,0.021505376344086023,,0.07692307692307693,0.17391304347826086,,,0.09090909090909091,0.5,0.5,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,,,,
201954,1610612746,Darren Collison,Darren Collison,201954,LAC,14453.0,241,26.0,484,484,159.0,161.0,52.0,968,23.0,38.0,3.0,4.0,4.0,8.0,5.0,10.0,17.0,32.0,3.0,15.0,1.0,1.0,9.0,45.0,80.0,5.0,21.0,26.0,131.0,465.0,3.0,6.0,2.0,10.0,12.0,21.0,1.0,9.0,8.0,35.0,18.0,72.0,6.0,9.0,14.0,3.0,4.0,21.0,16.0,37.0,10.0,6.0,11.0,3.0,7.0,90.0,6.0,14.0,20.0,24.0,11.0,4.0,7.0,8.0,4.0,6.0,13.0,1.0,2.0,21.0,3.0,4.0,6.0,,18.0,1.0,,32.0,3.0,1.0,31.0,6.0,1.0,18.0,,2.0,1.0,2.0,1.0,35.0,159.0,,,0.2,0.2,0.4,0.23809523809523808,0.1111111111111111,0.25,0.5625,0.5,0.5714285714285714,0.5198019801980198,0.5625,0.45,0.5752212389380531,0.625,0.5147058823529411,0.2079207920792079,0.05,0.07894736842105263,24.723247232472325,0.38095238095238093,0.0782122905027933,0.1016949152542373,0.08403361344537816,0.01639344262295082,0.1016949152542373,0.11864406779661017,0.2,0.5,0.37623762376237624,0.6052631578947368,0.6571428571428571,0.09900990099009901,0.5,0.5555555555555556,0.6,0.31683168316831684,0.53125,0.53125,0.17647058823529413,0.1485148514851485,0.2,0.2,,0.5,0.75,0.125,0.26666666666666666,0.5,0.3,0.1111111111111111,0.5841584158415841,0.21428571428571427,0.5134383838383839,0.5308928571428572,0.4688285714285714,0.1592920353982301,0.1956521739130435,0.07633587786259542,0.26717557251908397,9.45875,27.066666666666666,0.3285123966942149,2.0,6.0,,1.0,,1.0,3.0,1.0,,4.0,1.0,0.5,0.1,,0.008,0.03333333333333333,0.018604651162790697,0.02631578947368421,0.027777777777777776,0.09259259259259259,0.023255813953488372,0.13043478260869565,0.0594059405940594,0.3333333333333333,0.4,1.0,0.125,,,,,,0.05555555555555555,1.0,2.0,1.0,,1.0,,,,1.0,1.0,,2.0,0.047619047619047616,0.16666666666666666,,0.3333333333333333,,,1.0,1.0,,,,,,,,,,,True,,,,,
2440,1610612746,Matt Barnes,Matt Barnes,2440,LAC,2372.0,40,-9.0,78,82,38.0,47.0,10.0,160,,,,,,,1.0,2.0,,,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,,5.0,80.0,,,1.0,,,,1.0,1.0,,3.0,2.0,,3.0,,4.0,1.0,,5.0,,5.0,,,4.0,,1.0,10.0,3.0,3.0,8.0,8.0,3.0,2.0,1.0,,,,1.0,,,1.0,,,4.0,,6.0,,,,,,,,,,,,,,,3.0,38.0,1.0,,1.0,1.0,1.0,0.25,1.0,0.25,0.5,,,0.4166666666666667,,1.5,0.4166666666666667,,1.5,0.6666666666666666,,,7.777777777777778,,0.08108108108108109,0.23076923076923078,0.12,0.07692307692307693,0.05555555555555555,0.16666666666666666,,,,,,0.3333333333333333,0.5,0.5,1.0,,,,,0.6666666666666666,0.25,0.25,1.0,,,1.0,,,1.0,1.0,0.6666666666666666,0.25,0.4845333333333333,,0.4818,,,,0.6,8.45,25.325,0.48717948717948717,,,,,,,,,2.0,,,,,0.6666666666666666,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,True,,,,,
201957,1610612746,Byron Mullens,Byron Mullens,201957,LAC,2056.0,34,1.0,65,66,32.0,54.0,8.0,131,,,,,,,1.0,2.0,2.0,2.0,2.0,9.0,,2.0,5.0,3.0,4.0,3.0,10.0,,15.0,70.0,1.0,1.0,1.0,5.0,2.0,2.0,2.0,5.0,,10.0,2.0,4.0,6.0,3.0,9.0,2.0,,,2.0,2.0,1.0,1.0,,,,6.0,2.0,4.0,6.0,8.0,,,,1.0,,1.0,1.0,,,2.0,,,4.0,,7.0,1.0,1.0,,,,,,,,,,,,,10.0,32.0,,,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3,0.4,0.3,0.75,1.0,1.0,0.5357142857142857,1.25,0.7142857142857143,0.5357142857142857,1.25,0.7142857142857143,0.7142857142857143,,,21.62162162162162,0.5,0.14285714285714285,0.2222222222222222,0.16216216216216217,0.23076923076923078,,0.2,,,,,,0.14285714285714285,0.5,0.5,,0.14285714285714285,1.0,1.0,0.5,0.6428571428571429,0.2222222222222222,0.25,1.0,,,,,,0.7142857142857143,0.4,0.7142857142857143,0.2222222222222222,0.4651821428571429,0.3917,0.44548571428571426,,,0.3333333333333333,0.6666666666666666,14.6,25.56,0.49230769230769234,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,,1.0,,,0.06666666666666667,0.06666666666666667,0.06666666666666667,,0.07142857142857142,0.2222222222222222,,,0.07142857142857142,1.0,1.0,,0.5,1.0,,,,0.1111111111111111,,,,,,,,,,,1.0,,,0.1,,,,,,,,,,,,,,,,0.1111111111111111,,True,,,,,
2756,1610612746,Sasha Vujacic,Sasha Vujacic,2756,LAC,398.0,7,-3.0,15,16,9.0,,2.0,31,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,2.0,,5.0,16.0,,1.0,,,1.0,2.0,1.0,1.0,,5.0,2.0,,3.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,2.0,,1.0,1.0,,1.0,3.0,,1.0,,,,,,,,,,,,,,,,,,5.0,9.0,,,1.0,1.0,1.0,0.5,1.0,0.5,0.5,,0.5,0.625,,0.8333333333333334,0.625,,0.8333333333333334,0.5,0.5,,41.17647058823529,0.6666666666666666,0.14285714285714285,,0.1111111111111111,,0.3333333333333333,,,,,,,0.25,,,,0.25,1.0,1.0,1.0,0.25,1.0,1.0,1.0,,,,,,0.3333333333333333,1.0,0.5,1.0,0.5115,0.4538,0.49394999999999994,,,,1.0,12.35,23.4,0.6,,1.0,,,,,,,,,,,1.0,,,,,,,,,,0.25,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
202721,1610612746,Darius Morris,Darius Morris,202721,LAC,54.0,1,,2,1,,1.0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,124194.0,2070,547.0,4182,4146,1295.0,1167.0,492.0,8328,84.0,128.0,8.0,11.0,29.0,51.0,104.0,214.0,126.0,286.0,65.0,180.0,15.0,23.0,59.0,314.0,628.0,74.0,201.0,288.0,1138.0,4306.0,27.0,44.0,17.0,85.0,103.0,215.0,24.0,66.0,212.0,490.0,92.0,536.0,111.0,111.0,179.0,65.0,30.0,473.0,164.0,637.0,104.0,60.0,289.0,51.0,133.0,1438.0,64.0,150.0,220.0,258.0,147.0,90.0,57.0,89.0,25.0,65.0,48.0,5.0,24.0,137.0,5.0,49.0,45.0,2.0,148.0,6.0,3.0,266.0,15.0,12.0,336.0,14.0,36.0,65.0,90.0,2.0,2.0,2.0,1.0,474.0,1273.0,30.0,78.0,0.1464968152866242,0.14838709677419354,0.5,0.3681592039800995,0.36363636363636365,0.37,0.5,0.6136363636363636,0.4790697674418605,0.5126658624849216,0.5655737704918032,0.49466192170818507,0.5710607621009269,0.6029411764705882,0.6088607594936709,0.24246079613992763,0.04777070063694268,0.1328125,23.39750370213666,0.6496350364963503,0.10676156583629894,0.10996563573883161,0.10770005032712632,0.0963302752293578,0.08739837398373984,0.13626834381551362,0.11428571428571428,0.5,0.15440289505428226,0.65625,0.7567567567567568,0.25814234016887816,0.48598130841121495,0.5123152709359606,0.16346153846153846,0.34499396863691195,0.4405594405594406,0.44366197183098594,0.12698412698412698,0.21712907117008443,0.3611111111111111,0.3611111111111111,0.4461538461538462,0.18032786885245902,0.7272727272727273,0.2459016393442623,0.18149466192170818,0.5686274509803921,0.2099644128113879,0.3898305084745763,0.3968636911942099,0.36312849162011174,0.46061878019323677,0.4516806818181818,0.44757089285714274,0.07604994324631101,0.09572901325478646,0.07469244288224956,0.4305799648506151,11.596974522292992,25.680597014925365,0.3096604495456719,9.0,21.0,,2.0,7.0,5.0,16.0,20.0,6.0,38.0,14.0,0.29411764705882354,0.0514018691588785,0.04918032786885246,0.017094017094017096,0.025848142164781908,0.020122973728339856,0.008955223880597015,0.02122641509433962,0.1085972850678733,0.03508771929824561,0.15476190476190477,0.025331724969843185,0.42857142857142855,0.45,0.8888888888888888,0.03278688524590164,,,0.02491103202846975,8.0,0.009578544061302681,0.035897435897435895,16.0,4.0,9.0,4.0,,,0.038338658146964855,1.0,1.0,1.0,2.0,1.0,0.004975124378109453,0.047619047619047616,0.012269938650306749,,0.14285714285714285,2.0,5.0,0.3333333333333333,0.6,,,,2.0,1.0,2.0,0.006993006993006993,,0.009900990099009901,False,,,,,
101122,1610612746,Danny Granger,Danny Granger,101122,LAC,8758.0,146,-9.0,288,284,91.0,84.0,34.0,572,7.0,10.0,2.0,3.0,,,,7.0,9.0,19.0,6.0,13.0,2.0,1.0,5.0,16.0,36.0,10.0,23.0,11.0,73.0,323.0,2.0,3.0,2.0,12.0,1.0,2.0,1.0,7.0,5.0,10.0,22.0,10.0,30.0,,13.0,6.0,1.0,4.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,14.0,3.0,14.0,18.0,23.0,2.0,1.0,1.0,2.0,,2.0,2.0,,,4.0,,,7.0,,17.0,1.0,1.0,12.0,1.0,,12.0,,1.0,3.0,2.0,4.0,2.0,4.0,1.0,10.0,89.0,1.0,2.0,0.6875,0.7857142857142857,1.0,0.43478260869565216,0.14285714285714285,0.43478260869565216,0.4444444444444444,0.6666666666666666,0.5,0.5254237288135594,1.0,0.2777777777777778,0.5625,1.0,0.4166666666666667,0.3898305084745763,0.027777777777777776,,21.05263157894737,0.5,0.14736842105263157,0.1,0.136,0.15151515151515152,0.1935483870967742,0.0967741935483871,0.25,0.25,0.1694915254237288,0.7,0.7,0.11864406779661017,,,,0.3220338983050847,0.47368421052631576,0.47368421052631576,0.7777777777777778,0.22033898305084745,0.46153846153846156,0.46153846153846156,1.0,0.6,0.6666666666666666,0.4,,,0.5555555555555556,0.2,0.559322033898305,0.46153846153846156,0.4972686440677967,0.4722833333333334,0.5030555555555556,0.06451612903225806,0.07692307692307693,0.1643835616438356,0.136986301369863,12.161111111111113,24.643478260869564,0.3159722222222222,4.0,10.0,,,2.0,2.0,1.0,4.0,1.0,5.0,,1.0,0.14285714285714285,0.09090909090909091,0.047058823529411764,0.024390243902439025,0.03968253968253968,0.045454545454545456,0.037037037037037035,0.045454545454545456,,0.5714285714285714,0.1694915254237288,0.4,0.4,1.0,,,,0.2222222222222222,4.0,0.024390243902439025,,2.0,,,,2.0,,0.09090909090909091,,,,,,,,,,,,2.0,1.0,1.0,,,,,1.0,1.0,,,0.043478260869565216,False,,,,,
201162,1610612746,Jared Dudley,Jared Dudley,201162,LAC,97547.0,1626,247.0,3215,3202,914.0,687.0,393.0,6417,31.0,48.0,3.0,7.0,4.0,10.0,16.0,35.0,60.0,123.0,41.0,133.0,15.0,14.0,32.0,107.0,206.0,78.0,219.0,35.0,483.0,3368.0,11.0,21.0,28.0,64.0,17.0,39.0,20.0,54.0,16.0,110.0,192.0,22.0,234.0,,133.0,41.0,15.0,64.0,31.0,95.0,19.0,12.0,40.0,6.0,18.0,221.0,35.0,64.0,111.0,145.0,38.0,21.0,17.0,28.0,8.0,23.0,26.0,3.0,5.0,54.0,8.0,10.0,61.0,3.0,139.0,11.0,8.0,53.0,6.0,1.0,52.0,4.0,,18.0,9.0,9.0,5.0,10.0,1.0,106.0,904.0,12.0,7.0,0.897196261682243,0.9411764705882353,1.0,0.3561643835616438,0.37037037037037035,0.3561643835616438,0.5194174757281553,0.5238095238095238,0.4358974358974359,0.5270588235294118,0.5918367346938775,0.5053763440860215,0.5378619153674833,0.6037735849056604,0.5238095238095238,0.5152941176470588,0.07281553398058252,0.16666666666666666,13.811092806150466,0.5185185185185185,0.05920444033302498,0.0779510022271715,0.06470588235294118,0.06567164179104477,0.0673854447439353,0.04533333333333334,0.10309278350515463,0.1,0.11294117647058824,0.6458333333333334,0.775,0.08235294117647059,0.45714285714285713,0.5161290322580645,0.9375,0.28941176470588237,0.4878048780487805,0.5,0.9166666666666666,0.3129411764705882,0.3082706766917293,0.3082706766917293,1.0,0.14285714285714285,0.42857142857142855,0.30612244897959184,0.10752688172043011,0.4,0.34408602150537637,0.4375,0.6282352941176471,0.3082706766917293,0.5096911347517731,0.5266328124999999,0.5010870967741936,0.04318181818181818,0.08181818181818182,0.13250517598343686,0.2277432712215321,13.100000000000001,24.76484018264841,0.2842923794712286,37.0,86.0,6.0,13.0,22.0,12.0,15.0,17.0,12.0,34.0,7.0,0.42857142857142855,0.11428571428571428,0.11650485436893204,0.017838405036726127,0.029239766081871343,0.021828103683492497,0.01838235294117647,0.027700831024930747,0.07102272727272728,0.03125,0.8387096774193549,0.2023529411764706,0.43023255813953487,0.43023255813953487,1.0,0.2653061224489796,0.46153846153846156,1.0,0.23655913978494625,10.0,0.011547344110854504,0.03289473684210526,6.0,2.0,2.0,6.0,4.0,,0.028225806451612902,6.0,,,2.0,2.0,,,0.017241379310344827,,0.2727272727272727,5.0,6.0,0.4,1.0,1.0,,,1.0,,1.0,0.024390243902439025,,0.004545454545454545,False,1.0,,,,
201175,1610612746,Glen Davis,Glen Davis,201175,LAC,14608.0,243,-14.0,481,483,128.0,145.0,40.0,964,19.0,29.0,3.0,5.0,7.0,10.0,4.0,8.0,9.0,23.0,,,,,,32.0,60.0,,,13.0,77.0,530.0,4.0,8.0,,8.0,13.0,20.0,,,1.0,27.0,52.0,12.0,,,,,7.0,4.0,,4.0,,,3.0,,1.0,8.0,8.0,24.0,34.0,46.0,8.0,4.0,4.0,4.0,,2.0,10.0,,2.0,14.0,2.0,4.0,14.0,2.0,34.0,1.0,9.0,16.0,,,17.0,1.0,,9.0,,6.0,4.0,6.0,4.0,27.0,128.0,2.0,,0.8125,0.896551724137931,,,,,0.5333333333333333,0.5,0.65,0.5333333333333333,0.5,0.65,0.5661764705882353,0.5,0.675,,0.11666666666666667,0.1724137931034483,15.678776290630974,0.2857142857142857,0.14634146341463414,0.12121212121212122,0.1391304347826087,0.15,0.12,0.16666666666666666,0.11764705882352941,0.6666666666666666,0.48333333333333334,0.6551724137931034,0.7916666666666666,0.13333333333333333,0.5,0.5714285714285714,1.0,0.38333333333333336,0.391304347826087,0.4090909090909091,1.0,,,,,0.625,0.6,,0.5,0.7,,,0.48333333333333334,,0.47851833333333343,0.5171333333333333,0.426575,0.1323529411764706,0.1323529411764706,0.1038961038961039,0.35064935064935066,8.975,,0.2661122661122661,,,,,,,3.0,9.0,2.0,12.0,1.0,,0.125,0.16666666666666666,0.06040268456375839,0.046875,0.056338028169014086,0.11764705882352941,0.06,0.12244897959183673,0.05,0.6842105263157895,,,,,,,,,6.0,0.04054054054054054,,,,1.0,,2.0,,0.04878048780487805,,,,,,,,,,,4.0,,,,,,,,,,0.043478260869565216,,,False,,,,,
2037,1610612746,Jamal Crawford,Jamal Crawford,2037,LAC,113684.0,1895,251.0,3788,3762,1360.0,1232.0,449.0,7550,70.0,120.0,8.0,15.0,30.0,49.0,50.0,140.0,104.0,242.0,114.0,314.0,29.0,30.0,93.0,224.0,502.0,150.0,407.0,243.0,1141.0,4039.0,20.0,44.0,43.0,130.0,70.0,157.0,49.0,134.0,105.0,392.0,178.0,270.0,345.0,105.0,308.0,113.0,12.0,153.0,46.0,199.0,23.0,23.0,97.0,19.0,37.0,444.0,42.0,55.0,102.0,136.0,53.0,38.0,15.0,70.0,12.0,44.0,45.0,9.0,26.0,115.0,7.0,42.0,43.0,4.0,111.0,5.0,2.0,174.0,6.0,3.0,280.0,19.0,10.0,80.0,28.0,11.0,7.0,12.0,7.0,388.0,1348.0,19.0,22.0,0.39732142857142855,0.40271493212669685,0.7666666666666667,0.36855036855036855,0.3656716417910448,0.3706467661691542,0.44621513944223107,0.45454545454545453,0.445859872611465,0.49394939493949397,0.5747126436781609,0.49312714776632305,0.5548481880509305,0.64,0.5670553935860059,0.44774477447744776,0.02390438247011952,0.025,26.37951105937136,0.6086956521739131,0.04467912266450041,0.07636363636363637,0.05446378439079169,0.03170731707317073,0.03626943005181347,0.06436781609195402,0.0703125,0.5833333333333334,0.132013201320132,0.5833333333333334,0.5982905982905983,0.15401540154015403,0.35714285714285715,0.373134328358209,0.34,0.2662266226622662,0.4297520661157025,0.4351464435146444,0.34615384615384615,0.34543454345434543,0.3630573248407643,0.36421725239616615,0.7105263157894737,0.1724137931034483,0.5333333333333333,0.3333333333333333,0.16838487972508592,0.6122448979591837,0.31958762886597936,0.3225806451612903,0.5797579757975797,0.36688311688311687,0.48444411111111113,0.49737131147540986,0.4797010452961672,0.10775427995971802,0.14209591474245115,0.11393514460999124,0.34355828220858897,11.770717131474102,25.683538083538085,0.3590285110876452,36.0,93.0,9.0,14.0,41.0,20.0,10.0,21.0,5.0,34.0,12.0,0.46511627906976744,0.04285714285714286,0.035211267605633804,0.019626168224299065,0.016181229773462782,0.018364928909952605,0.0182370820668693,0.01809954751131222,0.07819905213270142,0.023809523809523808,0.5142857142857142,0.10231023102310231,0.3870967741935484,0.391304347826087,0.9444444444444444,0.16091954022988506,0.6428571428571429,0.7777777777777778,0.140893470790378,6.0,0.01545253863134658,0.011363636363636364,30.0,10.0,4.0,3.0,2.0,,0.027777777777777776,19.0,5.0,2.0,3.0,3.0,0.004914004914004914,0.010752688172043012,0.01910828025477707,0.5,0.4634146341463415,,11.0,0.3793103448275862,0.8181818181818182,1.0,,,,4.0,27.0,0.012396694214876033,0.0031847133757961785,0.06279069767441861,False,1.0,1.0,2.0,,
