EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,BlockingFouls,Offensive Fouls,Offensive Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,FG3M,SecondChanceFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,2pt And 1 Free Throw Trips,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,AtRimPctBlocked,OffCorner3ReboundPct,DefAtRimReboundPct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,LostBallTurnovers,Loose Ball Fouls,BlockedAtRim,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,FTOffRebounds,StepOutOfBoundsTurnovers,BlockingFoulsDrawn,Technical Free Throw Trips,SecondChanceFg3Pct,PenaltyFg3Pct,OffFTReboundPct,OffLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,Defensive 3 Seconds Violations,HeaveAttempts,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangePctBlocked,on,Fg3aBlocked,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,OffensiveGoaltends,3SecondViolations,Corner3PctBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,BlockedCorner3
101107,1610612762,Marvin Williams,Marvin Williams,101107,UTA,1209.0,20,-28,34,35,12.0,11,1,69,2.0,2.0,1.0,1.0,3.0,1.0,3.0,3,3.0,2.0,8.0,52,1.0,1.0,1.0,2.0,4.0,6.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,5.0,2.0,1.0,2.0,1.0,4.0,12.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5714285714285714,0.6666666666666666,0.5,18.91891891891892,0.25,0.14285714285714285,0.2,0.16666666666666666,0.5,0.25,0.3333333333333333,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.5,0.5,0.5,0.46918333333333334,0.46542500000000003,0.14285714285714285,0.25,0.5,14.366666666666667,25.3,0.35294117647058826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
200839,1610612762,Mike Harris,Mike Harris,200839,UTA,3682.0,61,56,123,126,50.0,42,22,249,2.0,4.0,2.0,7.0,,,6.0,13,1.0,10.0,22.0,80,2.0,7.0,,8.0,12.0,6.0,,2.0,2.0,1.0,5.0,10.0,1.0,7.0,9.0,1.0,10.0,2.0,12.0,50.0,1.0,0.5,0.6,0.46153846153846156,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.5789473684210527,0.5454545454545454,0.07142857142857142,15.54054054054054,0.14285714285714285,0.047619047619047616,0.09090909090909091,0.0625,,0.06666666666666667,0.2857142857142857,0.5,0.6666666666666666,0.5,0.5,0.2857142857142857,0.2857142857142857,0.5,,,0.21428571428571427,0.4048392857142857,0.36461428571428567,0.125,0.13333333333333333,0.5454545454545454,12.784615384615384,23.4,0.4065040650406504,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,8.0,1.0,4.0,5.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,0.07692307692307693,0.25,0.25,0.10256410256410256,0.07142857142857142,0.09433962264150944,0.23076923076923078,0.07692307692307693,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.6666666666666666,0.14285714285714285,1.0,1.0,0.5,0.07142857142857142,1.0,1.0,0.5251,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
202692,1610612762,Alec Burks,Alec Burks,202692,UTA,5658.0,94,45,182,184,54.0,47,28,366,2.0,5.0,9.0,14.0,4.0,,20.0,36,6.0,11.0,57.0,149,5.0,10.0,1.0,5.0,15.0,10.0,4.0,6.0,5.0,,11.0,16.0,1.0,5.0,11.0,,17.0,8.0,15.0,54.0,1.0,0.25,0.2631578947368421,0.5555555555555556,0.5,0.5476190476190477,0.45454545454545453,0.57,0.5,0.14285714285714285,25.925925925925924,,0.09090909090909091,0.17142857142857143,0.12222222222222222,0.043478260869565216,0.15384615384615385,0.11904761904761904,0.4,0.5,1.0,0.3333333333333333,0.6428571428571429,0.6428571428571429,,0.09523809523809523,,0.5476190476190477,0.4918940476190476,0.5461409090909091,0.16326530612244897,0.18604651162790697,0.2631578947368421,9.255555555555555,25.28333333333333,0.2967032967032967,9.0,17.0,2.0,4.0,2.0,3.0,5.0,1.0,7.0,30.0,2.0,3.0,8.0,2.0,10.0,1.0,5.0,22.0,1.0,4.0,5.0,3.0,3.0,,,,6.0,,6.0,,,1.0,1.0,,,,,,1.0,0.6,0.5,0.5,0.08333333333333333,0.2,,0.06349206349206349,0.045454545454545456,0.058823529411764705,0.08695652173913043,0.08695652173913043,,0.05555555555555555,0.2222222222222222,,0.40476190476190477,0.5294117647058824,0.6,0.3333333333333333,0.047619047619047616,0.6666666666666666,0.5,0.57945,0.12280701754385964,5.0,7.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.11764705882352941,0.125,0.21428571428571427,0.17647058823529413,0.5,0.5,0.5,0.5,0.16666666666666666,0.6363636363636364,0.7142857142857143,0.09090909090909091,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
203497,1610612762,Rudy Gobert,Rudy Gobert,203497,UTA,4525.0,75,46,151,159,88.0,54,25,310,,1.0,,,,,11.0,15,,7.0,29.0,130,6.0,6.0,,4.0,16.0,14.0,,8.0,11.0,4.0,23.0,30.0,4.0,6.0,13.0,3.0,19.0,7.0,16.0,88.0,1.0,0.6363636363636364,0.875,0.7333333333333333,1.0,0.7333333333333333,1.0,0.6041666666666666,0.7272727272727273,,13.966480446927374,0.4,0.23404255319148937,0.38095238095238093,0.27941176470588236,0.5,0.46153846153846156,0.06666666666666667,,,,,,,,,,0.9333333333333333,0.6023466666666667,0.7576666666666667,0.3333333333333333,0.3333333333333333,0.5517241379310345,1.6733333333333331,,0.5827814569536424,11.0,14.0,3.0,5.0,,3.0,5.0,2.0,8.0,8.0,6.0,1.0,1.0,,1.0,,1.0,2.0,1.0,6.0,7.0,3.0,2.0,1.0,1.0,,,,1.0,2.0,,,3.0,8.0,1.0,3.0,8.0,4.0,3.0,0.6,0.6,0.5714285714285714,0.06666666666666667,1.0,1.0,0.13636363636363635,0.05,0.109375,0.2,0.21428571428571427,0.07142857142857142,0.05,0.25,0.5,0.9333333333333333,0.7857142857142857,0.7857142857142857,0.6363636363636364,,1.0,0.6,0.5151749999999999,0.27586206896551724,6.0,6.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,0.1111111111111111,,,,,,,1.0,1.0,,,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
203546,1610612762,Ian Clark,Ian Clark,203546,UTA,10295.0,172,17,335,341,137.0,107,47,676,5.0,11.0,4.0,11.0,22.0,11.0,15.0,36,31.0,5.0,68.0,318,7.0,14.0,13.0,5.0,37.0,12.0,22.0,8.0,8.0,,16.0,19.0,17.0,24.0,3.0,,7.0,1.0,37.0,137.0,2.0,0.4,0.4,0.4166666666666667,0.5,0.4701492537313433,0.5925925925925926,0.4857142857142857,0.6166666666666667,0.4626865671641791,21.374045801526716,,0.07766990291262135,0.1509433962264151,0.10256410256410256,0.13513513513513514,0.1951219512195122,0.16417910447761194,0.45454545454545453,0.5555555555555556,,0.16417910447761194,0.36363636363636365,0.36363636363636365,0.75,0.3283582089552239,0.4074074074074074,0.6716417910447762,0.5022432835820896,0.5146925925925927,0.014705882352941176,0.02702702702702703,0.5441176470588235,8.730555555555554,24.48064516129032,0.408955223880597,6.0,14.0,1.0,2.0,9.0,4.0,6.0,,11.0,18.0,,5.0,13.0,2.0,15.0,1.0,10.0,32.0,,2.0,3.0,8.0,5.0,3.0,8.0,8.0,6.0,1.0,14.0,1.0,1.0,,2.0,2.0,,1.0,2.0,2.0,2.0,0.6666666666666666,0.7857142857142857,0.7857142857142857,0.1388888888888889,0.18181818181818182,0.5714285714285714,0.01834862385321101,,0.012738853503184714,,0.02702702702702703,,0.05263157894736842,,1.0,0.208955223880597,0.42857142857142855,0.5454545454545454,0.5,0.13432835820895522,0.2857142857142857,0.5,0.43477999999999994,0.16176470588235295,2.0,6.0,1.0,2.0,8.0,11.0,1.0,30.0,3.0,8.0,1.0,2.0,1.0,,,1.0,2.0,8.0,,,0.9090909090909091,0.3548387096774194,0.3548387096774194,0.21428571428571427,,0.03571428571428571,,0.36363636363636365,0.36363636363636365,0.875,,0.14285714285714285,0.2222222222222222,0.3333333333333333,0.07407407407407407,0.36363636363636365,,1.0,1.0,3.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,0.46153846153846156,0.05555555555555555,0.030303030303030304,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.5,0.45454545454545453,,,,,,,,,True,,,,,,,,,,,,,,,
201575,1610612762,Brandon Rush,Brandon Rush,201575,UTA,1181.0,20,-4,39,42,31.0,22,6,81,,,,1.0,3.0,2.0,,2,3.0,,3.0,43,,2.0,2.0,,,,3.0,,3.0,,3.0,4.0,,,,,,,,31.0,,,,,,0.3,,0.3,,0.6,17.391304347826086,,0.1875,,0.16666666666666666,,,,,,,0.2,,,,0.6,0.5,0.8,0.55167,0.546675,,,,10.3,24.8,0.7948717948717948,,1.0,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,,5.0,1.0,,1.0,,,,3.0,3.0,,,3.0,,,,,,,,,,,,,,0.5,,1.0,,0.14285714285714285,0.05,,,,,,,0.2,,,,,,,,,,1.0,,,1.0,1.0,,3.0,,1.0,,1.0,,,,,1.0,2.0,,,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6,,0.3333333333333333,0.3333333333333333,1.0,,,0.25,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
202324,1610612762,Derrick Favors,Derrick Favors,202324,UTA,1414.0,24,-17,49,47,24.0,19,3,96,,3.0,,,,,3.0,6,,4.0,10.0,52,,2.0,,2.0,2.0,4.0,,,5.0,1.0,6.0,7.0,1.0,6.0,2.0,,4.0,2.0,2.0,24.0,2.0,0.6666666666666666,1.0,0.5,,0.5,,0.625,0.3333333333333333,,22.22222222222222,0.16666666666666666,0.38461538461538464,,0.25,0.25,,0.5,,,,,,,,,,0.5,0.5197833333333334,0.39755,0.25,0.25,0.2,5.550000000000001,,0.4897959183673469,3.0,3.0,1.0,1.0,,1.0,1.0,,2.0,2.0,2.0,,,,,,,,,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,1.0,4.0,,,,,,,,,,,1.0,1.0,1.0,,,0.5,0.07692307692307693,,0.047619047619047616,0.14285714285714285,,,0.2,,,0.5,1.0,1.0,0.6666666666666666,,1.0,1.0,0.6493,0.2,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.75,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,,
203504,1610612762,Trey Burke,Trey Burke,203504,UTA,2842.0,47,-17,93,99,51.0,36,12,192,2.0,3.0,3.0,5.0,9.0,5.0,7.0,12,9.0,3.0,20.0,109,4.0,7.0,5.0,1.0,12.0,6.0,8.0,,1.0,,1.0,2.0,,,1.0,,3.0,1.0,12.0,51.0,,0.42857142857142855,0.42857142857142855,0.5833333333333334,0.5714285714285714,0.40476190476190477,0.4583333333333333,0.4318181818181818,0.4583333333333333,0.42857142857142855,23.21428571428571,,0.043478260869565216,,0.02564102564102564,0.14285714285714285,,0.14285714285714285,0.6666666666666666,0.6666666666666666,0.5,0.23809523809523808,0.6,0.6,0.3333333333333333,0.42857142857142855,0.4166666666666667,0.6190476190476191,0.48686749999999995,0.4469863636363636,0.045454545454545456,0.07692307692307693,0.6,11.216666666666669,27.455555555555556,0.5483870967741935,2.0,4.0,,,,1.0,1.0,2.0,4.0,8.0,,1.0,10.0,3.0,13.0,1.0,5.0,29.0,1.0,,1.0,,,,2.0,2.0,2.0,1.0,4.0,,,,,,,,,,,1.0,1.0,1.0,0.08333333333333333,,0.5,,0.05555555555555555,0.02,,,0.05555555555555555,,,,0.19047619047619047,0.5,0.6666666666666666,0.5,,,,0.4098,0.2,,1.0,,,1.0,1.0,,3.0,,1.0,2.0,3.0,2.0,1.0,,1.0,,3.0,,,1.0,0.1111111111111111,0.125,0.25,,,0.09090909090909091,0.1111111111111111,0.1111111111111111,1.0,,,0.08333333333333333,,,0.125,,,,,,,1.0,,1.0,,,,1.0,,0.2,,,,,,,,,0.2,,1.0,,,,,,,True,,,,,,,,,,,,,,,
202330,1610612762,Gordon Hayward,Gordon Hayward,202330,UTA,1550.0,26,-12,55,52,2.0,12,9,107,1.0,3.0,4.0,6.0,2.0,,7.0,14,2.0,2.0,16.0,54,,,,,,,2.0,3.0,1.0,1.0,5.0,6.0,,1.0,4.0,,3.0,2.0,,2.0,1.0,,,0.5,,0.4375,,0.47058823529411764,,0.125,28.125,0.3333333333333333,0.06666666666666667,0.3333333333333333,0.16666666666666666,,0.14285714285714285,0.1875,0.3333333333333333,0.5,,0.375,0.6666666666666666,0.6666666666666666,,0.125,,0.4375,0.462984375,,0.11764705882352941,0.13333333333333333,,10.407142857142857,24.9,0.03636363636363636,2.0,5.0,1.0,1.0,,2.0,2.0,,4.0,14.0,2.0,2.0,3.0,,3.0,,3.0,6.0,,1.0,1.0,3.0,2.0,1.0,,,1.0,,1.0,,,,,,,,,,,1.0,1.0,1.0,0.14285714285714285,0.3333333333333333,,0.05555555555555555,,0.03571428571428571,0.14285714285714285,,,,1.0,,0.3125,0.4,0.5,,,0.5,1.0,0.4414,0.25,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,0.2,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
203197,1610612762,Diante Garrett,Diante Garrett,203197,UTA,4962.0,83,20,163,164,74.0,60,17,327,1.0,5.0,3.0,5.0,6.0,1.0,5.0,12,6.0,,16.0,158,3.0,8.0,1.0,,9.0,4.0,6.0,3.0,7.0,,10.0,11.0,5.0,6.0,,,,,9.0,74.0,1.0,0.4,0.4,0.4166666666666667,0.375,0.4444444444444444,0.5,0.4444444444444444,0.5,0.3333333333333333,12.637362637362637,,0.14,0.13043478260869565,0.136986301369863,0.058823529411764705,0.1875,0.2777777777777778,0.2,0.25,1.0,0.2777777777777778,0.6,0.6,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.4444444444444444,0.4730027777777777,0.4946166666666667,,,0.5625,11.924999999999999,24.7,0.4539877300613497,1.0,2.0,,,,,1.0,,3.0,6.0,,1.0,5.0,3.0,8.0,3.0,3.0,19.0,,1.0,1.0,1.0,,1.0,3.0,2.0,2.0,,5.0,,,,,1.0,,,1.0,1.0,,,0.5,0.5,0.08333333333333333,0.2,0.6,0.023255813953488372,,0.015151515151515152,,0.058823529411764705,,0.18181818181818182,,1.0,0.1111111111111111,0.5,0.5,,,,,0.40675,0.1875,1.0,2.0,,,2.0,2.0,2.0,3.0,3.0,2.0,,2.0,,,2.0,,,2.0,,,0.5,0.3333333333333333,0.3333333333333333,,,0.18181818181818182,,0.3333333333333333,0.3333333333333333,0.5,,,0.2222222222222222,0.5,,0.3333333333333333,1.0,,1.0,,,,1.0,1.0,1.0,,,,,0.5,1.0,,,,,,,,,1.0,,,1.0,2.0,0.6666666666666666,0.5,1.0,,True,,,,,,,,,,,,,,,
