EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFtPoints,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,SelfOReb,LostBallTurnovers,Travels,Offensive Fouls,Charge Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,AtRimPctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Fg3aBlocked,LongMidRangeAssists,Loose Ball Fouls,BlockingFoulsDrawn,BlockedAtRim,DefensiveGoaltends,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3FGA,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Offensive Fouls Drawn,Blocked3s,BlockedArc3,RecoveredBlocks,Corner3PctBlocked,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceCorner3Frequency,FTOffRebounds,LostBallOutOfBoundsTurnovers,BlockingFouls,Loose Ball Fouls Drawn,BlockedLongMidRange,OffensiveGoaltends,OffFTReboundPct,SecondChanceAtRimPctAssisted,PtsUnassisted3s,LongMidRangePctBlocked,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct,on,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,3pt And 1 Free Throw Trips,BlockedCorner3
101107,1610612762,Marvin Williams,Marvin Williams,101107,UTA,4920.0,82,19,152,155,46,52,20,307,8.0,8.0,3.0,3.0,1.0,1.0,2.0,5.0,2.0,7.0,2.0,7.0,1.0,1.0,4.0,12,20,2.0,7.0,6.0,36,141,3.0,5.0,1.0,6.0,1.0,3.0,1.0,4.0,5.0,6.0,18.0,6.0,6.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,6.0,3.0,4.0,8.0,2.0,14.0,3.0,17.0,2.0,1.0,1.0,2,2.0,2.0,1.0,4,2.0,5,11,6.0,6.0,2.0,4.0,1.0,1.0,1.0,5.0,46,1.0,0.25,0.3333333333333333,1.0,0.2857142857142857,0.25,0.3333333333333333,0.6,0.6,0.3333333333333333,0.5555555555555556,0.5,0.35714285714285715,0.6206896551724138,0.5,0.35714285714285715,0.25925925925925924,0.1,0.4,18.857142857142858,0.5,0.5,0.13114754098360656,0.05263157894736842,0.2,0.14814814814814814,0.04054054054054054,0.13333333333333333,0.04,0.05555555555555555,0.09090909090909091,0.23809523809523808,0.23529411764705882,0.2962962962962963,1.0,1.0,0.125,0.18518518518518517,0.4,0.6666666666666666,0.25925925925925924,0.2857142857142857,0.2857142857142857,1.0,0.25925925925925924,0.2857142857142857,0.2857142857142857,1.0,0.5,1.0,0.16666666666666666,0.14285714285714285,1.0,0.5714285714285714,0.25,0.5555555555555556,0.3333333333333333,0.4758615384615385,0.48855833333333337,0.46228571428571424,0.13793103448275862,0.18181818181818182,0.16666666666666666,0.1388888888888889,9.81,28.300000000000004,0.3026315789473684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
101249,1610612762,John Lucas III,John Lucas III,101249,UTA,9406.0,157,-13,301,298,140,101,47,599,3.0,4.0,,,1.0,1.0,2.0,15.0,4.0,17.0,6.0,14.0,2.0,3.0,6.0,9,36,9.0,19.0,5.0,50,289,,1.0,2.0,7.0,3.0,18.0,5.0,10.0,22.0,4.0,14.0,27.0,,,14.0,6.0,2.0,4.0,9.0,3.0,1.0,22.0,1.0,2.0,3.0,,5.0,2.0,7.0,5.0,,5.0,2,1.0,3.0,1.0,5,2.0,4,9,8.0,6.0,,,,,,22.0,140,2.0,0.2222222222222222,0.2222222222222222,1.0,0.47368421052631576,0.5,0.47368421052631576,0.25,,0.16666666666666666,0.4090909090909091,1.0,0.375,0.4224137931034483,0.875,0.3793103448275862,0.34545454545454546,0.05555555555555555,0.06666666666666667,17.464788732394368,0.4,,0.02564102564102564,0.00819672131147541,0.058823529411764705,0.033112582781456956,0.012903225806451613,,,,0.029411764705882353,0.04,0.07407407407407407,0.07272727272727272,0.75,1.0,0.3333333333333333,0.2727272727272727,0.13333333333333333,0.14285714285714285,0.3090909090909091,0.23529411764705882,0.23529411764705882,0.25,0.2545454545454545,0.42857142857142855,0.42857142857142855,1.0,,,0.6666666666666666,0.03571428571428571,1.0,0.21428571428571427,0.5,0.41818181818181815,0.42857142857142855,0.4460063636363637,0.47818333333333335,0.44495357142857145,,,0.14,0.44,12.430555555555552,24.857894736842105,0.46511627906976744,3.0,5.0,2.0,4.0,2.0,2.0,1.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,0.25,0.030303030303030304,0.03225806451612903,0.047619047619047616,0.02857142857142857,0.09090909090909091,0.6,0.6,1.0,1.0,1.0,0.14285714285714285,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
202324,1610612762,Derrick Favors,Derrick Favors,202324,UTA,4250.0,71,-27,134,133,55,33,17,267,2.0,8.0,,2.0,2.0,6.0,5.0,5.0,3.0,9.0,,1.0,,,1.0,10,22,,1.0,7.0,27,140,,2.0,,,5.0,11.0,,1.0,17.0,8.0,12.0,,,,1.0,,,1.0,6.0,,1.0,13.0,1.0,1.0,7.0,3.0,11.0,4.0,15.0,,,,2,2.0,2.0,,4,1.0,4,6,7.0,9.0,1.0,4.0,4.0,2.0,4.0,17.0,55,,0.4,0.4,,,,,0.45454545454545453,,0.45454545454545453,0.43478260869565216,,0.4166666666666667,0.5,,0.53125,0.043478260869565216,,,20.26143790849673,0.5,0.6,0.12962962962962962,0.022222222222222223,0.07692307692307693,0.11940298507462686,0.06451612903225806,0.0625,,0.11764705882352941,0.21428571428571427,0.08695652173913043,0.09090909090909091,0.34782608695652173,0.25,0.25,0.5,0.21739130434782608,1.0,1.0,0.391304347826087,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.043478260869565216,,,,1.0,,,0.5,0.3333333333333333,0.08333333333333333,,0.391304347826087,,0.44627608695652177,0.5653,0.4424625,0.15384615384615385,0.16,,0.6296296296296297,9.836363636363636,25.7,0.41044776119402987,,,,,,,,7.0,5.0,2.0,,3.0,1.0,,,1.0,,,1.0,1.0,,,0.17647058823529413,,0.18181818181818182,0.08333333333333333,,,,,,,,,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
202330,1610612762,Gordon Hayward,Gordon Hayward,202330,UTA,12432.0,207,-35,396,401,161,164,52,797,7.0,15.0,,2.0,2.0,4.0,5.0,12.0,11.0,28.0,4.0,18.0,1.0,1.0,7.0,23,55,5.0,29.0,27.0,88,419,1.0,4.0,3.0,6.0,6.0,21.0,1.0,13.0,29.0,12.0,34.0,15.0,2.0,,18.0,4.0,1.0,8.0,23.0,5.0,3.0,54.0,4.0,11.0,16.0,2.0,29.0,4.0,33.0,9.0,7.0,2.0,11,9.0,7.0,,18,9.0,4,12,27.0,32.0,2.0,10.0,3.0,1.0,4.0,29.0,161,2.0,0.2608695652173913,0.2727272727272727,1.0,0.1724137931034483,0.07692307692307693,0.1724137931034483,0.41818181818181815,0.25,0.2857142857142857,0.3630952380952381,0.14285714285714285,0.22058823529411764,0.44387755102040816,0.3333333333333333,0.34523809523809523,0.34523809523809523,0.01818181818181818,0.08333333333333333,25.32751091703057,0.6111111111111112,0.11764705882352941,0.11851851851851852,0.028985507246376812,0.23404255319148937,0.14835164835164835,0.0213903743315508,0.02127659574468085,0.03571428571428571,0.14634146341463414,0.13043478260869565,0.08333333333333333,0.1794871794871795,0.17857142857142858,0.4666666666666667,0.4666666666666667,0.2857142857142857,0.14285714285714285,0.4166666666666667,0.45454545454545453,0.3333333333333333,0.39285714285714285,0.39285714285714285,0.2727272727272727,0.21428571428571427,0.2222222222222222,0.2222222222222222,1.0,0.2857142857142857,,0.14285714285714285,0.11764705882352941,0.5,0.20588235294117646,0.14285714285714285,0.5238095238095238,0.2222222222222222,0.4820815476190476,0.5375142857142857,0.4753102941176471,0.10869565217391304,0.15873015873015872,0.06818181818181818,0.32954545454545453,12.030909090909091,24.13103448275862,0.4065656565656566,1.0,11.0,,6.0,,,4.0,14.0,15.0,8.0,2.0,,2.0,2.0,1.0,1.0,,2.0,6.0,6.0,,,,0.02857142857142857,,0.03773584905660377,0.13095238095238096,0.09090909090909091,0.1,1.0,,,0.17647058823529413,,1.0,5.0,,,2.0,,,0.034482758620689655,,,0.2,2.0,4.0,5.0,1.0,1.0,1.0,1.0,3.0,0.09090909090909091,0.5,0.75,0.2857142857142857,,,,,,,,,,,,,,True,,,,,,
203497,1610612762,Rudy Gobert,Rudy Gobert,203497,UTA,26021.0,434,-25,838,857,383,295,124,1695,34.0,64.0,10.0,25.0,17.0,29.0,2.0,9.0,,1.0,,,,,,36,74,,,32.0,104,846,11.0,27.0,,32.0,18.0,32.0,,,56.0,48.0,24.0,,20.0,,,,7.0,1.0,7.0,1.0,,15.0,40.0,18.0,71.0,15.0,104.0,51.0,155.0,8.0,6.0,2.0,14,6.0,18.0,,32,13.0,29,57,60.0,65.0,5.0,23.0,40.0,17.0,41.0,56.0,383,8.0,0.6666666666666666,0.9230769230769231,,,,,0.4864864864864865,0.4074074074074074,0.5625,0.4864864864864865,0.4074074074074074,0.5625,0.5,0.43243243243243246,0.56,,0.0945945945945946,0.1111111111111111,13.877551020408163,0.4375,0.39473684210526316,0.23202614379084968,0.13377926421404682,0.1782178217821782,0.21867321867321868,0.12345679012345678,0.17346938775510204,0.1016949152542373,0.19540229885057472,0.20192307692307693,0.28695652173913044,0.17721518987341772,0.8648648648648649,0.53125,0.5862068965517241,0.6470588235294118,0.12162162162162163,0.2222222222222222,0.25,0.013513513513513514,,,,,,,,0.9259259259259259,0.4,,0.90625,0.5862068965517241,,,0.8648648648648649,,0.5443324324324323,0.5325681818181818,0.5731875,0.25,0.25,0.3076923076923077,0.5384615384615384,2.367567567567568,,0.45704057279236276,,,,,,,10.0,20.0,6.0,4.0,,10.0,6.0,8.0,3.0,5.0,,,12.0,10.0,,0.09375,0.09433962264150944,0.13253012048192772,0.12,0.1935483870967742,,,,,,,,,,2.0,7.0,,20.0,2.0,2.0,,,0.03225806451612903,1.0,,1.0,3.0,1.0,5.0,1.0,1.0,24.0,,0.18181818181818182,0.5853658536585366,,1.0,2.0,3.0,13.0,3.0,2.0,0.03333333333333333,,,,,,,True,,,,,,
202379,1610612762,Jeremy Evans,Jeremy Evans,202379,UTA,9146.0,152,-5,300,306,152,110,43,606,17.0,21.0,7.0,8.0,9.0,12.0,3.0,7.0,6.0,13.0,,,,,,26,41,,,8.0,60,293,8.0,11.0,,17.0,14.0,22.0,,,33.0,38.0,14.0,,12.0,,,,1.0,3.0,11.0,3.0,,25.0,12.0,5.0,11.0,1.0,17.0,17.0,34.0,8.0,6.0,2.0,3,2.0,3.0,1.0,6,2.0,3,15,15.0,11.0,3.0,6.0,2.0,1.0,2.0,33.0,152,4.0,0.7307692307692307,0.95,,,,,0.6341463414634146,0.7272727272727273,0.6363636363636364,0.6341463414634146,0.7272727272727273,0.6363636363636364,0.6666666666666666,0.7727272727272727,0.6875,,0.024390243902439025,,14.571428571428571,0.5,0.06666666666666667,0.09734513274336283,0.12,0.14705882352941177,0.10884353741496598,0.11971830985915492,0.08108108108108109,0.10256410256410256,0.11538461538461539,0.023809523809523808,0.15555555555555556,0.12903225806451613,0.5121951219512195,0.8095238095238095,0.85,0.5882352941176471,0.17073170731707318,0.42857142857142855,0.42857142857142855,0.3170731707317073,0.46153846153846156,0.46153846153846156,1.0,,,,,0.7272727272727273,0.875,,0.5454545454545454,0.75,,,0.5121951219512195,,0.5227951219512195,0.5508000000000001,0.5407272727272727,0.13636363636363635,0.13636363636363635,0.2833333333333333,0.55,7.9658536585365844,,0.5066666666666667,,,,,,,1.0,5.0,8.0,3.0,,5.0,2.0,1.0,,1.0,,,1.0,1.0,,0.047619047619047616,0.11904761904761904,0.20833333333333334,0.13333333333333333,0.14285714285714285,,,,,,,,,,5.0,1.0,,1.0,,1.0,,,0.08333333333333333,1.0,,,2.0,,2.0,,,2.0,,0.3333333333333333,1.0,,,,,2.0,,,,0.14285714285714285,,,,,,True,,,,,,
202692,1610612762,Alec Burks,Alec Burks,202692,UTA,17020.0,284,-10,539,554,213,184,82,1093,31.0,52.0,5.0,8.0,11.0,19.0,8.0,22.0,8.0,33.0,5.0,13.0,,,2.0,47,107,6.0,17.0,42.0,154,545,6.0,12.0,,19.0,16.0,36.0,,4.0,52.0,32.0,62.0,15.0,6.0,,13.0,5.0,7.0,6.0,26.0,5.0,1.0,58.0,9.0,8.0,21.0,,29.0,10.0,39.0,5.0,2.0,3.0,11,8.0,13.0,1.0,24,9.0,6,20,48.0,56.0,5.0,24.0,1.0,1.0,1.0,52.0,213,4.0,0.3404255319148936,0.36363636363636365,0.8333333333333334,0.35294117647058826,,0.35294117647058826,0.4392523364485981,0.5,0.4444444444444444,0.45161290322580644,0.5,0.4,0.5134228187919463,0.59375,0.4811320754716981,0.13709677419354838,0.06542056074766354,0.09090909090909091,27.330173775671405,0.4583333333333333,,0.1111111111111111,0.045,0.11267605633802817,0.11153846153846154,0.03861003861003861,0.06557377049180328,0.02564102564102564,0.06521739130434782,0.06349206349206349,0.175,0.12962962962962962,0.41935483870967744,0.5961538461538461,0.6595744680851063,0.3548387096774194,0.1774193548387097,0.36363636363636365,0.4,0.2661290322580645,0.24242424242424243,0.24242424242424243,0.125,0.10483870967741936,0.38461538461538464,0.38461538461538464,0.8,0.6666666666666666,0.625,,0.475,0.5789473684210527,0.05,,0.5564516129032258,0.38461538461538464,0.5030056910569107,0.51529,0.5114743589743589,0.16783216783216784,0.19047619047619047,0.12337662337662338,0.33766233766233766,8.117757009345793,25.78235294117647,0.39517625231910947,1.0,4.0,,2.0,,,7.0,20.0,20.0,7.0,4.0,1.0,6.0,3.0,3.0,2.0,,2.0,6.0,6.0,,0.09615384615384616,0.01694915254237288,0.04918032786885246,,0.0967741935483871,0.03225806451612903,0.25,0.25,1.0,,,0.05,,,9.0,2.0,1.0,,,,,,0.05,0.5,,4.0,,1.0,2.0,,,,,0.058823529411764705,,,,2.0,,2.0,,,,,3.0,,,,,True,,,,,,
2210,1610612762,Richard Jefferson,Richard Jefferson,2210,UTA,5761.0,96,-42,187,195,58,67,26,382,7.0,10.0,1.0,1.0,3.0,4.0,2.0,3.0,2.0,8.0,1.0,5.0,,,2.0,11,21,3.0,10.0,5.0,36,220,1.0,2.0,,4.0,3.0,8.0,1.0,6.0,9.0,10.0,12.0,9.0,,,5.0,1.0,1.0,,2.0,,,4.0,1.0,1.0,9.0,1.0,11.0,2.0,13.0,7.0,6.0,1.0,4,3.0,2.0,,6,,4,11,5.0,6.0,,3.0,2.0,1.0,2.0,9.0,58,3.0,0.45454545454545453,0.45454545454545453,1.0,0.3,0.16666666666666666,0.3,0.5238095238095238,0.5,0.375,0.5,0.5,0.32142857142857145,0.5294117647058824,0.6666666666666666,0.32142857142857145,0.3225806451612903,0.047619047619047616,,18.264840182648403,0.6666666666666666,0.14285714285714285,0.14516129032258066,0.012658227848101266,0.058823529411764705,0.12658227848101267,0.020833333333333332,,0.03571428571428571,0.1,0.15,0.18181818181818182,0.07142857142857142,0.3225806451612903,0.7,0.7,0.42857142857142855,0.0967741935483871,0.6666666666666666,0.6666666666666666,0.25806451612903225,0.25,0.2857142857142857,1.0,0.16129032258064516,0.2,0.2,1.0,0.5,1.0,,0.2857142857142857,0.75,0.14285714285714285,,0.6451612903225806,0.2,0.5429354838709677,0.5306,0.548732142857143,0.08823529411764706,0.125,0.1111111111111111,0.25,10.185714285714289,24.029999999999998,0.31016042780748665,2.0,5.0,1.0,4.0,,,2.0,,2.0,2.0,,1.0,1.0,1.0,,,,,,,,,0.058823529411764705,,,0.0625,0.16129032258064516,0.4,0.4,1.0,,,0.2857142857142857,0.25,,,,,1.0,,,,,0.2,,,1.0,,,,,,1.0,,,0.5,,,1.0,,,,,,,,0.125,,,,True,,,,,,
202683,1610612762,Enes Kanter,Enes Kanter,202683,UTA,3658.0,61,-37,112,117,45,60,25,229,5.0,12.0,2.0,4.0,3.0,6.0,3.0,10.0,4.0,9.0,,,,,,12,31,,,7.0,31,138,3.0,8.0,,7.0,4.0,11.0,,,13.0,10.0,14.0,,6.0,,,,4.0,3.0,5.0,3.0,,13.0,5.0,1.0,7.0,1.0,9.0,6.0,15.0,1.0,,1.0,2,1.0,2.0,1.0,4,2.0,2,4,7.0,8.0,,1.0,,,,13.0,45,1.0,0.4166666666666667,0.5555555555555556,,,,,0.3870967741935484,0.375,0.36363636363636365,0.3870967741935484,0.375,0.36363636363636365,0.44285714285714284,0.3888888888888889,0.4642857142857143,,0.12903225806451613,,27.464788732394368,0.5,0.14285714285714285,0.2,0.09259259259259259,0.1,0.17777777777777778,0.08955223880597014,0.125,0.09523809523809523,0.15384615384615385,0.3,0.16666666666666666,0.16666666666666666,0.3870967741935484,0.4166666666666667,0.5555555555555556,0.6,0.3225806451612903,0.3,0.3,0.2903225806451613,0.4444444444444444,0.5,0.25,,,,,0.5,0.5,,0.5454545454545454,0.5,,,0.3870967741935484,,0.467625806451613,0.47275,0.49797272727272723,0.03125,0.03125,0.22580645161290322,0.41935483870967744,8.048387096774194,,0.4017857142857143,,,,,,,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,3.0,2.0,,0.25,0.07692307692307693,0.058823529411764705,,0.06666666666666667,,,,,,,,,,,1.0,,,,,,,0.3333333333333333,0.3333333333333333,,,1.0,,,,,,,,,,,,,1.0,,,,,,0.1111111111111111,,,,True,,,,,,
200839,1610612762,Mike Harris,Mike Harris,200839,UTA,4111.0,69,45,138,141,76,41,21,279,5.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,10.0,,,,,,11,17,,1.0,9.0,31,110,3.0,3.0,,6.0,4.0,8.0,,,10.0,16.0,6.0,,4.0,,,,1.0,2.0,3.0,2.0,,8.0,3.0,3.0,5.0,1.0,9.0,3.0,12.0,7.0,4.0,3.0,2,1.0,1.0,,3,,2,10,7.0,9.0,,3.0,2.0,1.0,2.0,10.0,76,2.0,0.7272727272727273,0.8888888888888888,,,,,0.6470588235294118,1.0,0.5,0.6111111111111112,1.0,0.5,0.7045454545454546,1.0,0.5555555555555556,0.05555555555555555,0.058823529411764705,0.5,15.432098765432098,0.6666666666666666,0.14285714285714285,0.10638297872340426,0.07317073170731707,0.125,0.11267605633802817,0.05172413793103448,0.18181818181818182,,,0.25,0.043478260869565216,0.125,0.2777777777777778,1.0,1.0,0.6,0.1111111111111111,0.5,1.0,0.5555555555555556,0.5,0.5,0.8,,,,,0.6666666666666666,1.0,,0.125,1.0,,,0.3333333333333333,,0.46348611111111115,0.5212,0.424125,0.18181818181818182,0.15,0.1935483870967742,0.3225806451612903,12.194117647058823,23.4,0.5507246376811594,,1.0,,,,,,2.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,0.09090909090909091,,,0.05555555555555555,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,0.125,1.0,,,,,1.0,1.0,,,,,,1.0,1.0,0.5,True,,,,,,
