EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceArc3FGA,SecondChanceFG3A,PtsPutbacks,Loose Ball Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffAtRimReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,HeaveAttempts,SelfOReb,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,BlockedLongMidRange,DefensiveGoaltends,OffCorner3ReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,BlockingFouls,Charge Fouls,Technical Free Throw Trips,Defensive 3 Seconds Violations,LongMidRangePctBlocked,Offensive Fouls,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Fg3aBlocked,Clear Path Fouls,Charge Fouls Drawn,FG3APctBlocked,Corner3PctBlocked,FTOffRebounds,OffFTReboundPct,on,OffensiveGoaltends,3SecondViolations,Blocked3s,BlockedArc3,Arc3PctBlocked,BlockedCorner3
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,2592.0,43,-1.0,87,88,31,18,11,175,2.0,2.0,9.0,5.0,13.0,1.0,7.0,24,1.0,11.0,25,81,1.0,2.0,2.0,4.0,3.0,9.0,4.0,10.0,12.0,2.0,1.0,1.0,3.0,1,4,1.0,2.0,1.0,9,3.0,1.0,5,1.0,7,3.0,10,1.0,1.0,1.0,1.0,1.0,2.0,3,11.0,1.0,14.0,7.0,10.0,31,1.0,0.8571428571428571,0.8571428571428571,0.2916666666666667,0.5,0.3333333333333333,0.28,0.5,0.3333333333333333,0.390625,0.6666666666666666,0.4166666666666667,0.04,0.041666666666666664,0.1111111111111111,33.673469387755105,1.0,0.25,0.13157894736842105,0.07692307692307693,0.07692307692307693,0.11764705882352941,0.06521739130434782,0.13333333333333333,0.058823529411764705,0.25,0.125,0.08333333333333333,0.08,1.0,1.0,0.5,0.36,0.52,0.38461538461538464,0.38461538461538464,1.0,0.04,0.12,0.41404599999999997,0.43105000000000004,0.38384444444444443,0.21875,0.22580645161290322,0.16,0.4,13.904166666666667,24.4,0.3563218390804598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
200777,1610612757,Joel Freeland,Joel Freeland,200777,POR,2660.0,44,-2.0,87,84,40,42,17,171,7.0,8.0,2.0,1.0,4.0,1.0,9.0,14,1.0,,18,83,4.0,4.0,,8.0,5.0,6.0,,10.0,12.0,6.0,1.0,,1.0,1,2,1.0,1.0,,5,6.0,3.0,2,1.0,6,6.0,12,,,,,,1.0,3,,,,,10.0,40,1.0,0.6666666666666666,1.0,0.6428571428571429,1.0,0.8333333333333334,0.6,0.8,0.8333333333333334,0.6,0.8,0.8333333333333334,0.06666666666666667,,,13.761467889908255,,0.3333333333333333,0.1111111111111111,0.15,0.15,0.13157894736842105,0.11320754716981132,,0.2,,0.4,0.15789473684210525,0.5333333333333333,0.875,0.875,0.5714285714285714,0.13333333333333333,0.26666666666666666,0.25,0.25,1.0,0.06666666666666667,0.6,0.5582,0.6295750000000001,0.56955,,,0.4444444444444444,0.5555555555555556,6.635714285714286,24.3,0.45977011494252873,3.0,3.0,3.0,3.0,1.0,1.0,1.0,6.0,1.0,3.0,1.0,2.0,3.0,1.0,0.16666666666666666,0.3333333333333333,0.5,0.5,1.0,0.6,1.0,0.2,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201587,1610612757,Nicolas Batum,Nicolas Batum,201587,POR,6951.0,116,,231,233,101,84,24,464,6.0,9.0,2.0,4.0,10.0,12.0,11.0,21,12.0,8.0,48,239,1.0,3.0,2.0,7.0,4.0,7.0,6.0,17.0,14.0,8.0,12.0,1.0,7.0,4,11,1.0,5.0,1.0,26,1.0,10.0,20,6.0,36,3.0,39,5.0,,3.0,3.0,8.0,1.0,7,10.0,2.0,8.0,2.0,17.0,101,,0.6363636363636364,0.6363636363636364,0.5238095238095238,0.3333333333333333,0.5714285714285714,0.6060606060606061,0.5,0.55,0.6486486486486487,0.5833333333333334,0.6538461538461539,0.36363636363636365,0.047619047619047616,,17.578125,0.375,0.75,0.2564102564102564,0.013157894736842105,0.30303030303030304,0.2702702702702703,0.028037383177570093,,0.029411764705882353,0.1935483870967742,0.2222222222222222,0.2962962962962963,0.2727272727272727,0.6666666666666666,0.75,0.6666666666666666,0.06060606060606061,0.30303030303030304,0.4,0.4,0.5,0.36363636363636365,0.6363636363636364,0.5126287878787877,0.4484125,0.5476949999999999,0.05714285714285714,0.08695652173913043,0.14583333333333334,0.3541666666666667,9.928571428571429,25.400000000000002,0.43722943722943725,,1.0,3.0,4.0,1.0,2.0,2.0,,1.0,4.0,2.0,2.0,4.0,1.0,,0.25,0.5,0.5,1.0,0.2,,0.4,0.4,0.75,6.0,1.0,1.0,3.0,6.0,1.0,1.0,3.0,15.0,3.0,6.0,3.0,1.0,2.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0,0.8333333333333334,0.5,0.5,0.3333333333333333,0.5,0.1111111111111111,0.06451612903225806,0.09523809523809523,0.4,0.3333333333333333,0.5,0.5,0.8333333333333334,0.5,1.0,0.3,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
203115,1610612757,Will Barton,Will Barton,203115,POR,23196.0,387,-17.0,768,759,249,253,103,1527,39.0,60.0,33.0,8.0,30.0,18.0,55.0,123,33.0,26.0,166,786,12.0,19.0,5.0,29.0,19.0,40.0,9.0,50.0,54.0,56.0,17.0,7.0,22.0,11,33,3.0,15.0,4.0,77,15.0,17.0,38,3.0,58,16.0,74,9.0,3.0,9.0,4.0,18.0,15.0,31,24.0,,32.0,13.0,50.0,249,3.0,0.4909090909090909,0.574468085106383,0.44715447154471544,0.631578947368421,0.475,0.44871794871794873,0.631578947368421,0.3867924528301887,0.4853801169590643,0.6590909090909091,0.43103448275862066,0.21153846153846154,0.056910569105691054,0.06060606060606061,21.428571428571427,0.5,0.1111111111111111,0.1412639405204461,0.05434782608695652,0.14655172413793102,0.14285714285714285,0.041237113402061855,0.075,0.016666666666666666,0.0989010989010989,0.21,0.12871287128712872,0.38461538461538464,0.65,0.7090909090909091,0.5641025641025641,0.21153846153846154,0.19230769230769232,0.26666666666666666,0.26666666666666666,0.375,0.11538461538461539,0.5961538461538461,0.5275541935483871,0.5866375,0.5262451923076923,0.07784431137724551,0.09701492537313433,0.1746987951807229,0.30120481927710846,7.561788617886177,25.318181818181817,0.32421875,10.0,13.0,12.0,20.0,8.0,,,16.0,2.0,7.0,6.0,,7.0,4.0,0.09210526315789473,0.5714285714285714,0.24242424242424243,0.25806451612903225,0.25,0.6842105263157895,0.7692307692307693,,0.37735849056603776,0.6,4.0,,,6.0,10.0,,1.0,13.0,24.0,6.0,4.0,8.0,3.0,1.0,6.0,4.0,9.0,5.0,3.0,4.0,4.0,0.8,0.30303030303030304,,0.07692307692307693,0.3125,0.08333333333333333,0.008928571428571428,,0.10256410256410256,0.26666666666666666,0.2222222222222222,0.2222222222222222,0.75,,,0.11320754716981132,,0.23529411764705882,6.0,15.0,1.0,7.0,1.0,8.0,5.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,0.03333333333333333,0.0963855421686747,0.09615384615384616,0.4,0.4,0.8333333333333334,0.2,0.1320754716981132,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2590,1610612757,Mo Williams,Mo Williams,2590,POR,13591.0,227,-3.0,441,436,134,105,56,877,4.0,9.0,15.0,19.0,39.0,20.0,29.0,63,22.0,4.0,95,442,,2.0,,,8.0,22.0,2.0,24.0,8.0,50.0,20.0,3.0,29.0,8,37,5.0,20.0,8.0,82,3.0,8.0,6,,14,5.0,19,2.0,1.0,15.0,11.0,22.0,8.0,17,17.0,,5.0,2.0,24.0,134,1.0,0.13793103448275862,0.13793103448275862,0.4603174603174603,,0.36363636363636365,0.5352941176470588,,0.3793103448275862,0.5459770114942529,,0.4,0.25882352941176473,0.047619047619047616,0.06666666666666667,21.843687374749496,0.6818181818181818,,0.03225806451612903,0.01875,0.13333333333333333,0.056910569105691054,0.02242152466367713,,0.029850746268656716,0.030303030303030304,0.06349206349206349,0.1568627450980392,0.10588235294117647,0.4444444444444444,0.4444444444444444,0.25,0.17647058823529413,0.4588235294117647,0.48717948717948717,0.5135135135135135,0.10526315789473684,0.23529411764705882,0.36470588235294116,0.4748029411764705,0.50895,0.46117586206896555,0.022988505747126436,0.03076923076923077,,0.25263157894736843,14.107936507936508,24.768181818181816,0.30385487528344673,,,1.0,2.0,6.0,1.0,1.0,,,1.0,1.0,,1.0,,0.024390243902439025,,0.4,0.42857142857142855,0.16666666666666666,,,0.3333333333333333,0.06896551724137931,0.5,10.0,,2.0,6.0,11.0,,2.0,7.0,21.0,12.0,10.0,3.0,1.0,2.0,1.0,3.0,7.0,5.0,5.0,,,0.6363636363636364,0.5,,0.2857142857142857,0.5,,0.031746031746031744,,,,0.5,0.5,0.6,,,0.20689655172413793,0.3333333333333333,0.5,1.0,2.0,,1.0,,1.0,4.0,,,2.0,,,,,0.13333333333333333,0.023809523809523808,0.023529411764705882,0.5,0.5,1.0,,0.034482758620689655,,3.0,1.0,1.0,1.0,1.0,0.05128205128205128,,,,,,,,,,,,,,,,,True,,,,,,
201577,1610612757,Robin Lopez,Robin Lopez,201577,POR,7404.0,123,-5.0,239,236,67,53,30,475,12.0,16.0,8.0,,3.0,,16.0,27,,9.0,41,238,4.0,7.0,3.0,11.0,4.0,5.0,2.0,10.0,24.0,8.0,,2.0,3.0,1,4,,3.0,,9,11.0,3.0,16,1.0,20,14.0,34,,,1.0,,2.0,8.0,14,9.0,3.0,12.0,6.0,10.0,67,,0.75,0.9230769230769231,0.5925925925925926,0.5714285714285714,0.8,0.5925925925925926,0.5714285714285714,0.8,0.640625,0.6111111111111112,0.8333333333333334,,0.07407407407407407,,12.454212454212454,0.5,0.25,0.16666666666666666,0.12359550561797752,0.0967741935483871,0.14960629921259844,0.10852713178294573,0.12,0.11904761904761904,0.21875,0.12121212121212122,0.09090909090909091,0.5925925925925926,0.75,0.8571428571428571,0.75,0.2962962962962963,0.1111111111111111,,,,,0.5925925925925926,0.5427407407407406,0.6007600000000001,0.6032200000000001,0.1935483870967742,0.1935483870967742,0.2682926829268293,0.24390243902439024,5.092592592592593,,0.2803347280334728,4.0,7.0,3.0,3.0,4.0,,,6.0,4.0,11.0,8.0,3.0,11.0,4.0,0.13636363636363635,0.36363636363636365,0.5,0.5,0.75,1.0,0.5714285714285714,,0.6,1.0,,,,,,,,,,,,1.0,,3.0,,,1.0,,,1.0,1.0,,,,,,0.125,0.075,0.06451612903225806,0.16129032258064516,0.1111111111111111,,,,,,,,,,,,,,,1.0,,,,,2.0,,1.0,0.1111111111111111,,,,,,0.25,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,True,,,,,,
202083,1610612757,Wesley Matthews,Wesley Matthews,202083,POR,5863.0,98,-1.0,197,194,57,36,22,391,4.0,9.0,6.0,3.0,5.0,18.0,8.0,20,22.0,9.0,46,197,1.0,2.0,,5.0,2.0,6.0,,13.0,2.0,14.0,18.0,3.0,4.0,3,7,2.0,3.0,1.0,17,2.0,2.0,3,1.0,6,2.0,8,2.0,2.0,3.0,1.0,5.0,1.0,3,11.0,,9.0,5.0,13.0,57,1.0,0.125,0.125,0.4,0.5,0.3333333333333333,0.44047619047619047,0.625,0.3611111111111111,0.5,0.625,0.3611111111111111,0.5238095238095238,0.15,,23.076923076923077,0.6,0.14285714285714285,0.038461538461538464,0.02564102564102564,0.06896551724137931,0.04672897196261682,0.0196078431372549,,0.03225806451612903,0.03571428571428571,0.038461538461538464,0.043478260869565216,0.21428571428571427,0.4444444444444444,0.6666666666666666,0.25,0.14285714285714285,0.11904761904761904,0.6,0.6,,0.42857142857142855,0.7380952380952381,0.5038190476190475,0.5720625,0.47371666666666673,0.10869565217391304,0.20833333333333334,0.10869565217391304,0.2826086956521739,9.150000000000002,25.231818181818184,0.2893401015228426,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,,1.0,1.0,,1.0,,0.05263157894736842,,0.16666666666666666,0.16666666666666666,,0.5,0.5,0.25,0.05555555555555555,1.0,4.0,,1.0,10.0,7.0,1.0,3.0,12.0,21.0,,4.0,1.0,,,,1.0,2.0,,1.0,,,1.0,0.3181818181818182,0.5,0.25,0.3181818181818182,0.3333333333333333,,,0.041666666666666664,0.16666666666666666,0.2222222222222222,0.2222222222222222,1.0,,,0.5555555555555556,0.1,0.2222222222222222,3.0,4.0,2.0,2.0,,,2.0,,,1.0,,1.0,,,,,0.09523809523809523,0.75,0.75,1.0,,0.1111111111111111,1.0,,,,,,,1.0,1.0,1.0,0.25,1.0,1.0,,,,,,,,,,,True,,,,,,
203081,1610612757,Damian Lillard,Damian Lillard,203081,POR,5227.0,87,5.0,170,163,59,35,24,333,5.0,10.0,8.0,2.0,12.0,17.0,10.0,30,19.0,13.0,57,182,,,,6.0,4.0,12.0,7.0,18.0,2.0,18.0,16.0,1.0,7.0,4,11,2.0,6.0,,26,,1.0,5,,6,1.0,7,1.0,1.0,7.0,5.0,8.0,2.0,4,10.0,,16.0,3.0,18.0,59,,0.1,0.1,0.3333333333333333,,0.3333333333333333,0.4489795918367347,1.5,0.3235294117647059,0.5,1.5,0.42857142857142855,0.3877551020408163,0.03333333333333333,,32.48730964467005,0.875,,0.08928571428571429,,0.05555555555555555,0.08108108108108109,0.011627906976744186,,,0.09523809523809523,0.13043478260869565,0.09090909090909091,0.20408163265306123,0.5,0.5555555555555556,0.2,0.16326530612244897,0.24489795918367346,0.16666666666666666,0.16666666666666666,,0.3469387755102041,0.5918367346938775,0.4693666666666667,0.5453250000000001,0.44423124999999997,0.07547169811320754,0.09090909090909091,0.10526315789473684,0.3157894736842105,10.67,26.210526315789473,0.34705882352941175,,,2.0,5.0,3.0,2.0,2.0,,,1.0,1.0,,1.0,1.0,,1.0,0.375,0.375,,,,1.0,0.29411764705882354,0.4,6.0,2.0,1.0,5.0,8.0,2.0,1.0,5.0,18.0,6.0,6.0,2.0,1.0,1.0,,1.0,1.0,2.0,,3.0,3.0,0.75,0.42105263157894735,1.0,0.2,0.4444444444444444,0.1,0.03225806451612903,0.047619047619047616,,,0.35294117647058826,0.35294117647058826,0.6666666666666666,1.0,0.5,0.29411764705882354,0.2,0.375,2.0,2.0,,,1.0,,2.0,,,1.0,,,,,,,0.04081632653061224,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,1.0,0.05,,,,,,,,,True,,,,,,
2748,1610612757,Dorell Wright,Dorell Wright,2748,POR,5158.0,86,-30.0,161,160,23,36,23,321,2.0,3.0,,,2.0,6.0,2.0,5,19.0,4.0,26,185,,2.0,,3.0,,1.0,,,2.0,2.0,6.0,,2.0,2,4,,,2.0,10,1.0,1.0,6,2.0,9,1.0,10,,,2.0,1.0,2.0,4.0,5,4.0,,5.0,1.0,,23,,0.5,0.5,0.4,,,0.4583333333333333,0.375,,0.52,0.375,,0.7916666666666666,,,14.361702127659575,1.0,0.4,0.09375,0.017857142857142856,0.06666666666666667,0.08860759493670886,0.010638297872340425,,0.045454545454545456,0.09090909090909091,0.13793103448275862,0.07142857142857142,0.125,0.6666666666666666,0.6666666666666666,0.5,,0.08333333333333333,,,,0.25,0.9166666666666666,0.5535937500000001,0.5181666666666667,0.44026,0.12,0.2,0.11538461538461539,,9.3,23.689473684210526,0.14285714285714285,,1.0,,,,,2.0,,,,,,,,,,,,,0.25,,,,,,,,2.0,6.0,1.0,,4.0,18.0,,,2.0,,,,,,,1.0,,,1.0,0.3157894736842105,0.5,,0.3157894736842105,,,,,,,,,,,0.4,,,6.0,13.0,,2.0,,,1.0,,,1.0,1.0,1.0,,,,,0.5416666666666666,0.46153846153846156,0.46153846153846156,1.0,,0.4,,,,,,,,,1.0,2.0,0.5,0.5,1.0,2.0,0.1,1.0,,,,,,,,True,,,,,,
203080,1610612757,Thomas Robinson,Thomas Robinson,203080,POR,12362.0,206,-32.0,413,406,147,156,60,819,28.0,41.0,9.0,7.0,28.0,,38.0,78,,21.0,97,432,10.0,17.0,4.0,24.0,12.0,27.0,3.0,27.0,46.0,30.0,,8.0,7.0,2,9,1.0,6.0,,20,13.0,13.0,34,5.0,52,21.0,73,10.0,6.0,8.0,4.0,16.0,12.0,22,23.0,,31.0,15.0,27.0,147,1.0,0.6052631578947368,0.7931034482758621,0.48717948717948717,0.5882352941176471,0.4444444444444444,0.48717948717948717,0.5882352941176471,0.4444444444444444,0.5271739130434783,0.631578947368421,0.46551724137931033,,0.10256410256410256,0.2222222222222222,22.641509433962266,0.5,0.45454545454545453,0.23129251700680273,0.08333333333333333,0.20967741935483872,0.22488038277511962,0.10396039603960396,0.10638297872340426,0.0625,0.18,0.2962962962962963,0.2,0.5256410256410257,0.6829268292682927,0.8,0.5,0.11538461538461539,0.358974358974359,0.25,0.25,1.0,,0.5256410256410257,0.5378538461538462,0.544390909090909,0.538014814814815,0.16666666666666666,0.16666666666666666,0.24742268041237114,0.27835051546391754,8.294871794871796,,0.3559322033898305,9.0,13.0,9.0,15.0,3.0,,,18.0,3.0,6.0,2.0,4.0,6.0,3.0,0.08888888888888889,0.5,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.7647058823529411,0.6923076923076923,,0.5555555555555556,0.6,,,,,,,,,,,,1.0,1.0,8.0,4.0,2.0,8.0,5.0,1.0,2.0,2.0,,,,,,0.14634146341463414,0.17391304347826086,0.13513513513513514,0.20930232558139536,0.2857142857142857,,,,,,,,,,,,,,1.0,4.0,,2.0,2.0,,3.0,,,0.3333333333333333,0.03125,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,
