EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,LongMidRangeFGM,LongMidRangeFGA,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,BlockedShortMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyArc3FGM,PenaltyFG3M,HeaveAttempts,Fg3aBlocked,Corner3Assists,StepOutOfBoundsTurnovers,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,FTOffRebounds,Blocked3s,BlockedCorner3,BlockedLongMidRange,Arc3PctBlocked,OffFTReboundPct,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,HeaveMakes,Clear Path Fouls,BlockedArc3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,3SecondViolations,on
101236,1610612758,Chuck Hayes,Chuck Hayes,101236,SAC,3585.0,60,18.0,119,110,42.0,13,16.0,229,1.0,3.0,1.0,2.0,1.0,1.0,5.0,2.0,8.0,1.0,5.0,107,1.0,3.0,1.0,3.0,1.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,6.0,2.0,4.0,1.0,7.0,6.0,13.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,8.0,3.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,42.0,1.0,0.5,1.0,0.25,0.3333333333333333,0.25,0.25,0.3333333333333333,0.25,0.2777777777777778,0.375,0.3,0.25,0.3333333333333333,0.2,8.695652173913045,1.0,1.0,0.11428571428571428,0.13636363636363635,0.09523809523809523,0.10714285714285714,0.1016949152542373,0.07692307692307693,0.17647058823529413,0.14285714285714285,0.3,0.07142857142857142,0.14285714285714285,1.0,0.375,0.3333333333333333,0.5,0.625,0.2,0.25,1.0,0.6666666666666666,0.5,0.25,0.375,0.446175,0.5525666666666668,0.386375,0.6,0.6,4.637499999999999,0.35294117647058826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201574,1610612758,Jason Thompson,Jason Thompson,201574,SAC,29062.0,484,6.0,923,930,301.0,240,125.0,1853,34.0,49.0,16.0,24.0,17.0,13.0,46.0,55.0,116.0,34.0,144.0,955,19.0,31.0,12.0,50.0,19.0,34.0,13.0,51.0,62.0,48.0,28.0,8.0,14.0,4.0,18.0,4.0,10.0,40.0,38.0,25.0,71.0,6.0,102.0,44.0,146.0,5.0,1.0,11.0,3.0,28.0,9.0,20.0,59.0,8.0,42.0,1.0,4.0,2.0,55.0,6.0,16.0,9.0,16.0,9.0,51.0,301.0,4.0,0.5636363636363636,0.7560975609756098,0.47413793103448276,0.6129032258064516,0.5588235294117647,0.47413793103448276,0.6129032258064516,0.5588235294117647,0.5070422535211268,0.6410256410256411,0.5795454545454546,0.06896551724137931,0.08163265306122448,0.08695652173913043,15.947467166979362,0.39285714285714285,0.18181818181818182,0.22611464968152867,0.1046831955922865,0.1524390243902439,0.200836820083682,0.0967032967032967,0.2127659574468085,0.07913669064748201,0.05384615384615385,0.22077922077922077,0.2916666666666667,0.152,0.5625,0.4224137931034483,0.6938775510204082,0.7555555555555555,0.39655172413793105,0.2826086956521739,0.30952380952380953,0.38461538461538464,0.7741935483870968,0.6666666666666666,0.5,0.4224137931034483,0.4774137931034483,0.556988888888889,0.4904029411764707,0.3472222222222222,0.3541666666666667,6.74051724137931,0.3261105092091008,11.0,8.0,21.0,1.0,3.0,6.0,6.0,4.0,1.0,17.0,1.0,8.0,3.0,3.0,1.0,2.0,10.0,3.0,23.0,7.0,2.0,2.0,6.0,0.06521739130434782,0.0641025641025641,0.07142857142857142,0.1623931623931624,0.15384615384615385,0.11320754716981132,0.5882352941176471,0.1810344827586207,0.38095238095238093,0.38095238095238093,0.75,0.1875,0.6470588235294118,0.16911764705882354,0.16911764705882354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201977,1610612758,Marcus Thornton,Marcus Thornton,201977,SAC,13383.0,223,-3.0,433,441,148.0,161,55.0,874,10.0,14.0,3.0,5.0,4.0,6.0,17.0,18.0,47.0,9.0,87.0,469,4.0,8.0,,11.0,7.0,14.0,6.0,20.0,18.0,18.0,6.0,4.0,8.0,3.0,11.0,3.0,7.0,25.0,8.0,10.0,13.0,,23.0,8.0,31.0,9.0,6.0,3.0,2.0,5.0,1.0,4.0,16.0,1.0,10.0,,,2.0,12.0,3.0,2.0,1.0,2.0,2.0,20.0,146.0,2.0,0.5,0.6,0.3829787234042553,0.5,0.5,0.4431818181818182,0.4583333333333333,0.28,0.46774193548387094,0.4583333333333333,0.3448275862068966,0.0851063829787234,0.07142857142857142,0.17647058823529413,19.322709163346616,0.6,,0.09154929577464789,0.05194805194805195,0.1694915254237288,0.11442786069651742,0.036036036036036036,0.07894736842105263,,0.09433962264150944,0.05128205128205128,0.07692307692307693,0.13513513513513514,1.0,0.1590909090909091,0.7142857142857143,0.7692307692307693,0.19318181818181818,0.35294117647058826,0.42857142857142855,0.3333333333333333,0.4166666666666667,0.6,0.16,0.625,0.4913206896551725,0.5056791666666666,0.4751458333333333,0.12643678160919541,0.22988505747126436,9.538297872340427,0.3418013856812933,4.0,2.0,16.0,,1.0,,,3.0,1.0,2.0,,1.0,,,,,1.0,2.0,4.0,1.0,,,1.0,,,,0.13725490196078433,0.22727272727272727,,0.6,0.18181818181818182,0.125,0.125,0.5,0.3333333333333333,1.0,0.044444444444444446,0.08163265306122448,5.0,9.0,1.0,2.0,9.0,32.0,1.0,3.0,9.0,14.0,41.0,1.0,4.0,11.0,27.0,15.0,32.0,9.0,0.6428571428571429,0.34146341463414637,0.25,0.34146341463414637,0.4659090909090909,0.10227272727272728,0.5555555555555556,0.5555555555555556,1.0,0.36363636363636365,0.28125,0.28125,0.4444444444444444,0.08333333333333333,0.25,0.3333333333333333,0.08,0.36,0.28125,24.99756097560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
202738,1610612758,Isaiah Thomas,Isaiah Thomas,202738,SAC,32020.0,534,26.0,1075,1085,492.0,410,139.0,2160,40.0,61.0,1.0,2.0,27.0,27.0,57.0,86.0,173.0,114.0,367.0,1112,4.0,10.0,7.0,21.0,30.0,71.0,80.0,164.0,36.0,136.0,,11.0,59.0,26.0,85.0,17.0,30.0,196.0,6.0,21.0,23.0,1.0,45.0,8.0,53.0,16.0,12.0,34.0,22.0,50.0,24.0,12.0,39.0,,101.0,1.0,2.0,6.0,129.0,31.0,,,,,160.0,487.0,27.0,0.20930232558139536,0.20930232558139536,0.49710982658959535,0.4,0.4225352112676056,0.5,0.4375,0.4158415841584158,0.5841423948220065,0.5263157894736842,0.5625,0.06358381502890173,0.08196721311475409,0.07017543859649122,28.987854251012145,0.68,0.023255813953488372,0.0701219512195122,0.01680672268907563,0.11351351351351352,0.08576998050682261,0.015748031496062992,0.011111111111111112,0.03787878787878788,,0.054945054945054944,0.06870229007633588,0.09016393442622951,,0.24110671936758893,0.6557377049180327,0.7142857142857143,0.22529644268774704,0.47368421052631576,0.5094339622641509,0.1111111111111111,0.125,0.5,0.26732673267326734,0.5573122529644269,0.4807083665338645,0.4423192307692308,0.47438737373737355,0.05722070844686648,0.44686648501362397,9.020231213872828,0.4576744186046512,17.0,19.0,55.0,10.0,19.0,2.0,4.0,4.0,3.0,16.0,1.0,12.0,3.0,3.0,,2.0,3.0,7.0,29.0,,,,7.0,0.013245033112582781,,0.06666666666666667,0.08490566037735849,0.15873015873015872,0.03333333333333333,0.275,0.21739130434782608,0.34545454545454546,0.3584905660377358,0.21052631578947367,,0.6296296296296297,0.11870503597122302,0.14871794871794872,1.0,5.0,1.0,1.0,26.0,75.0,2.0,5.0,29.0,27.0,80.0,2.0,6.0,30.0,33.0,48.0,73.0,26.0,0.4074074074074074,0.3375,0.3333333333333333,0.34615384615384615,0.31620553359683795,0.019762845849802372,0.2,0.25,1.0,0.2964426877470356,0.3466666666666667,0.3466666666666667,0.38461538461538464,0.0625,0.3125,0.4,0.009900990099009901,0.2871287128712871,0.3561643835616438,25.71,8.0,8.0,2.0,1.0,9.0,2.0,3.0,1.0,6.0,4.0,0.26666666666666666,0.0125,0.03636363636363636,0.2,1.0,0.27586206896551724,0.04819277108433735,,,,,,,,,,,,,,,,,True
2566,1610612758,Travis Outlaw,Travis Outlaw,2566,SAC,63895.0,1065,-103.0,2093,2103,815.0,684,264.0,4196,21.0,38.0,8.0,11.0,13.0,24.0,54.0,89.0,209.0,42.0,343.0,2261,12.0,17.0,2.0,29.0,32.0,65.0,18.0,121.0,88.0,90.0,18.0,10.0,36.0,12.0,48.0,5.0,23.0,108.0,21.0,44.0,76.0,12.0,132.0,36.0,168.0,20.0,13.0,14.0,9.0,26.0,6.0,51.0,94.0,3.0,47.0,,4.0,5.0,52.0,10.0,18.0,10.0,19.0,11.0,120.0,807.0,8.0,0.4943820224719101,0.55,0.4258373205741627,0.7058823529411765,0.49230769230769234,0.4616564417177914,0.54,0.4724770642201835,0.4886039886039886,0.5370370370370371,0.5,0.04784688995215311,0.07894736842105263,0.09259259259259259,15.701790920449811,0.5384615384615384,0.16216216216216217,0.11710323574730354,0.02834008097165992,0.1301775147928994,0.12158054711246201,0.03386454183266932,0.02702702702702703,0.04460966542750929,0.013937282229965157,0.08620689655172414,0.11020408163265306,0.12653061224489795,0.5789473684210527,0.1165644171779141,0.5526315789473685,0.6,0.1656441717791411,0.4444444444444444,0.4897959183673469,0.20833333333333334,0.44,0.7272727272727273,0.11926605504587157,0.4754601226993865,0.462488425925926,0.5028722222222224,0.4435060747663552,0.08454810495626822,0.35276967930029157,12.91244019138755,0.38939321548017203,7.0,44.0,117.0,5.0,8.0,13.0,2.0,7.0,5.0,12.0,1.0,5.0,1.0,3.0,1.0,,2.0,1.0,15.0,7.0,1.0,1.0,9.0,0.049429657794676805,0.04784688995215311,0.05555555555555555,0.14782608695652175,0.13978494623655913,0.0111731843575419,0.5238095238095238,0.3588957055214724,0.37606837606837606,0.3826086956521739,0.6363636363636364,,0.5384615384615384,0.0469208211143695,0.06726457399103139,11.0,31.0,1.0,9.0,30.0,86.0,1.0,7.0,35.0,41.0,117.0,1.0,8.0,44.0,114.0,9.0,85.0,30.0,0.926829268292683,0.3504273504273504,0.125,0.35344827586206895,0.3588957055214724,0.0950920245398773,0.3548387096774194,0.3548387096774194,1.0,0.26380368098159507,0.3488372093023256,0.35294117647058826,0.9,0.04,0.28,0.14285714285714285,0.08256880733944955,0.3211009174311927,0.35294117647058826,25.089743589743584,7.0,13.0,1.0,1.0,7.0,2.0,1.0,,,1.0,0.29545454545454547,0.008547008547008548,0.017094017094017096,,1.0,0.2,0.00847457627118644,6.0,2.0,1.0,1.0,1.0,0.011627906976744186,0.024691358024691357,0.6666666666666666,,,,,,,,,True
203463,1610612758,Ben McLemore,Ben McLemore,203463,SAC,26039.0,434,-28.0,864,854,398.0,274,107.0,1718,24.0,41.0,3.0,5.0,14.0,1.0,15.0,36.0,84.0,32.0,173.0,915,5.0,9.0,2.0,18.0,16.0,28.0,19.0,84.0,46.0,26.0,4.0,10.0,11.0,5.0,16.0,2.0,6.0,37.0,5.0,10.0,20.0,3.0,33.0,10.0,43.0,8.0,4.0,10.0,5.0,18.0,9.0,16.0,38.0,2.0,34.0,,,2.0,44.0,5.0,1.0,1.0,2.0,1.0,82.0,392.0,4.0,0.6388888888888888,0.6764705882352942,0.42857142857142855,0.5555555555555556,0.5714285714285714,0.47635135135135137,0.6153846153846154,0.5508474576271186,0.5180722891566265,0.6428571428571429,0.6,0.11904761904761904,0.1951219512195122,0.13333333333333333,18.567103935418768,0.5555555555555556,0.1,0.07722007722007722,0.016286644951140065,0.07462686567164178,0.07633587786259542,0.021844660194174758,0.04285714285714286,,0.015503875968992248,0.06578947368421052,0.0851063829787234,0.09375,0.5,0.27702702702702703,0.5853658536585366,0.7272727272727273,0.10135135135135136,0.06666666666666667,0.07692307692307693,,0.38461538461538464,0.6,0.23728813559322035,0.7094594594594594,0.5060626712328767,0.4813444444444444,0.4843706896551723,0.10404624277456648,0.48554913294797686,8.735714285714286,0.46064814814814814,12.0,11.0,28.0,2.0,3.0,4.0,3.0,4.0,2.0,8.0,1.0,5.0,1.0,1.0,,,1.0,3.0,13.0,,,,3.0,0.0380952380952381,0.045454545454545456,,0.07865168539325842,0.02631578947368421,0.039473684210526314,0.625,0.1891891891891892,0.39285714285714285,0.39285714285714285,0.7272727272727273,,0.8571428571428571,0.09937888198757763,0.13829787234042554,8.0,15.0,2.0,7.0,15.0,49.0,1.0,2.0,24.0,23.0,64.0,2.0,4.0,31.0,66.0,3.0,46.0,14.0,0.9565217391304348,0.359375,0.5,0.3548387096774194,0.43243243243243246,0.10135135135135136,0.5333333333333333,0.5333333333333333,1.0,0.3310810810810811,0.30612244897959184,0.30612244897959184,0.9333333333333333,0.15384615384615385,0.15384615384615385,0.5,0.11864406779661017,0.4067796610169492,0.30434782608695654,26.009375000000002,7.0,11.0,2.0,,3.0,,2.0,,2.0,3.0,0.3548387096774194,,,,1.0,0.2916666666666667,0.04477611940298507,4.0,1.0,1.0,,,,0.02857142857142857,0.5714285714285714,1.0,1.0,1.0,1.0,0.5,1.0,,,True
201601,1610612758,Luc Mbah a Moute,Luc Mbah a Moute,201601,SAC,1324.0,22,-3.0,50,53,31.0,28,6.0,103,1.0,1.0,,,1.0,,1.0,1.0,2.0,4.0,6.0,63,,,2.0,2.0,1.0,2.0,2.0,4.0,2.0,,,,,1.0,1.0,,,3.0,1.0,3.0,,,3.0,2.0,5.0,2.0,2.0,,,,,3.0,5.0,,4.0,,,2.0,4.0,1.0,,,,,4.0,31.0,1.0,1.0,1.0,0.5,,0.5,0.5,,0.5,0.75,1.0,0.6666666666666666,,,,6.8965517241379315,,,,0.06666666666666667,0.3333333333333333,0.15789473684210525,0.09090909090909091,,0.1111111111111111,,,,0.42857142857142855,,0.5,1.0,1.0,0.5,,,,,,0.5,0.5,0.5368999999999999,,0.5368999999999999,0.3333333333333333,0.6666666666666666,4.2,0.62,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,0.14285714285714285,0.2,,,,,1.0,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2422,1610612758,John Salmons,John Salmons,2422,SAC,4502.0,75,-3.0,147,150,31.0,52,16.0,297,1.0,3.0,,,1.0,1.0,6.0,5.0,15.0,,19.0,153,1.0,2.0,,2.0,2.0,2.0,,7.0,2.0,8.0,,2.0,9.0,2.0,11.0,1.0,4.0,24.0,1.0,1.0,4.0,3.0,8.0,1.0,9.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,,1.0,,,,,,,,,,7.0,31.0,,0.2,0.2,0.3333333333333333,0.5,1.0,0.41304347826086957,0.5,0.7,0.41304347826086957,0.5,0.7,0.13333333333333333,0.6666666666666666,,15.568862275449103,0.6666666666666666,0.2727272727272727,0.13793103448275862,0.018518518518518517,0.043478260869565216,0.09615384615384616,0.012048192771084338,,0.05,,0.25,,0.07142857142857142,,0.13043478260869565,0.3333333333333333,1.0,0.2608695652173913,0.16666666666666666,0.16666666666666666,,,,0.2,0.4782608695652174,0.45398913043478256,0.41574999999999995,0.4749,0.10526315789473684,0.3684210526315789,11.12,0.2108843537414966,1.0,3.0,6.0,2.0,3.0,,,2.0,,1.0,,,1.0,,,,,,,,,,,,,,0.13333333333333333,,,,0.2608695652173913,0.5,0.5,0.3333333333333333,,1.0,,,1.0,1.0,,1.0,2.0,7.0,,,2.0,3.0,8.0,,,3.0,9.0,,7.0,2.0,1.0,0.375,,0.375,0.34782608695652173,0.043478260869565216,1.0,1.0,1.0,0.30434782608695654,0.2857142857142857,0.2857142857142857,1.0,,,,0.2,0.4,0.2857142857142857,25.162499999999998,,1.0,,,1.0,,,,,,0.3333333333333333,,,,,,,1.0,,,,,,,1.0,,,,,,,,,True
202326,1610612758,DeMarcus Cousins,DeMarcus Cousins,202326,SAC,25773.0,430,-46.0,857,850,375.0,272,96.0,1707,66.0,96.0,19.0,27.0,36.0,22.0,65.0,110.0,224.0,98.0,318.0,932,24.0,36.0,12.0,60.0,39.0,84.0,61.0,139.0,118.0,102.0,30.0,15.0,26.0,14.0,40.0,11.0,16.0,94.0,28.0,23.0,70.0,18.0,111.0,40.0,151.0,19.0,10.0,27.0,9.0,53.0,26.0,14.0,56.0,5.0,99.0,6.0,9.0,1.0,133.0,30.0,18.0,6.0,18.0,10.0,138.0,369.0,27.0,0.5363636363636364,0.6210526315789474,0.49107142857142855,0.6666666666666666,0.4642857142857143,0.48672566371681414,0.6666666666666666,0.4588235294117647,0.5561403508771929,0.686046511627907,0.552,0.06696428571428571,0.07291666666666667,0.1076923076923077,34.81404958677686,0.5094339622641509,0.5294117647058824,0.2631578947368421,0.0979020979020979,0.17293233082706766,0.23308270676691728,0.09762532981530343,0.13157894736842105,0.11428571428571428,0.05714285714285714,0.2857142857142857,0.30097087378640774,0.1595744680851064,0.5555555555555556,0.4247787610619469,0.6875,0.7415730337078652,0.28761061946902655,0.3384615384615385,0.3793103448275862,0.22727272727272727,0.75,0.7037037037037037,0.4235294117647059,0.4336283185840708,0.4604603982300885,0.5098,0.46596941176470585,0.18867924528301888,0.4371069182389937,7.919642857142856,0.43757292882147025,25.0,22.0,63.0,2.0,8.0,9.0,13.0,9.0,2.0,26.0,,18.0,6.0,7.0,2.0,4.0,11.0,16.0,45.0,11.0,7.0,,9.0,0.0967741935483871,0.10144927536231885,0.08333333333333333,0.19767441860465115,0.20512820512820512,0.1326530612244898,0.5,0.27876106194690264,0.3492063492063492,0.3548387096774194,0.9545454545454546,0.15789473684210525,0.6944444444444444,0.17647058823529413,0.17786561264822134,,,,,,2.0,,,1.0,,2.0,,,1.0,,,2.0,,,,,,0.008849557522123894,,,,,0.008849557522123894,,,,,,,,0.011764705882352941,,25.2,,,,,3.0,,,,1.0,,,,0.015873015873015872,,,,,,3.0,,,1.0,,0.08333333333333333,,,,,,,,1.0,,True
202349,1610612758,Greivis Vasquez,Greivis Vasquez,202349,SAC,2601.0,43,-13.0,89,91,18.0,49,4.0,180,1.0,1.0,,,,1.0,7.0,4.0,10.0,7.0,18.0,108,,,,,1.0,2.0,7.0,9.0,,8.0,,1.0,6.0,3.0,9.0,2.0,2.0,21.0,,2.0,,,2.0,,2.0,1.0,1.0,1.0,,1.0,,1.0,4.0,,5.0,,,,7.0,2.0,,,,,9.0,18.0,2.0,,,0.4,,0.5,0.36666666666666664,,0.3333333333333333,0.5,,0.75,0.1,,0.14285714285714285,20.0,1.0,,,,0.125,0.05555555555555555,,,,,,,0.2,,0.06666666666666667,1.0,1.0,0.4666666666666667,0.14285714285714285,0.16666666666666666,,,,,0.4,0.4583333333333333,,0.4167166666666667,,0.5,9.959999999999999,0.20224719101123595,,2.0,2.0,2.0,2.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,0.13333333333333333,1.0,1.0,,,,0.0625,,,1.0,,,1.0,4.0,,,1.0,1.0,5.0,,,1.0,3.0,,4.0,1.0,1.0,0.2,,0.2,0.3333333333333333,0.06666666666666667,,,,0.26666666666666666,0.25,0.25,1.0,,,,,0.3333333333333333,0.25,25.06,,,,,1.0,,,,,1.0,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,True
