EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Offensive Fouls Drawn,OffLongMidRangeReboundPct,HeaveMakes,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,BlockingFouls,Clear Path Fouls,Offensive Fouls,Charge Fouls Drawn,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,3SecondViolations,Charge Fouls,Blocked3s,BlockedArc3,LongMidRangePctBlocked,DefensiveGoaltends,OffensiveGoaltends,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3,on,Corner3PctBlocked
101128,1610612745,Francisco Garcia,Francisco Garcia,101128,HOU,34423.0,574,45,1154,1160,355.0,336.0,134.0,2314,23.0,36.0,3.0,6.0,7.0,11.0,7.0,11.0,2.0,13.0,13.0,32.0,2.0,4.0,4.0,7.0,29.0,76.0,1.0,5.0,7.0,18.0,32.0,60,42.0,108.0,6.0,196.0,1209,3.0,6.0,3.0,9.0,2.0,17.0,9.0,13.0,11.0,25.0,5.0,56.0,22.0,42.0,120.0,6.0,2.0,76.0,29.0,6.0,20.0,14.0,34.0,8.0,6.0,13.0,6.0,1.0,82.0,6.0,6.0,1.0,18.0,38.0,1.0,57.0,13.0,70.0,2.0,19.0,14.0,5.0,11.0,3.0,7.0,6.0,1.0,4.0,1.0,17.0,2.0,5.0,37.0,66.0,6.0,14.0,4.0,13.0,1.0,3.0,3.0,23.0,12.0,3.0,8.0,23.0,11.0,2.0,56.0,355.0,5.0,3.0,0.34375,0.3548387096774194,0.9523809523809523,0.3888888888888889,0.3333333333333333,0.44,0.3888888888888889,0.5333333333333333,0.5,0.6923076923076923,0.5654761904761905,0.5,0.6710526315789473,0.5632183908045977,0.53125,0.6511627906976745,0.6428571428571429,0.1,0.16666666666666666,14.602446483180428,0.6470588235294118,0.0196078431372549,0.02857142857142857,0.09359605911330049,0.021660649819494584,0.10285714285714286,0.02564102564102564,0.0963855421686747,0.023483365949119372,0.03225806451612903,0.019801980198019802,0.021052631578947368,0.045454545454545456,0.04316546762589928,0.07258064516129033,0.16083916083916083,0.08888888888888889,0.15,0.022727272727272728,0.4782608695652174,0.21428571428571427,0.6388888888888888,0.7666666666666667,0.34782608695652173,0.06547619047619048,0.6363636363636364,0.6363636363636364,0.2857142857142857,0.07738095238095238,0.15384615384615385,0.15384615384615385,0.5,0.19047619047619047,0.40625,0.40625,1.0,0.4523809523809524,0.3815789473684211,0.3815789473684211,0.9310344827586207,0.4,0.5,0.3333333333333333,0.26666666666666666,0.5,1.0,0.3333333333333333,0.2,1.0,0.2894736842105263,0.6363636363636364,0.18421052631578946,0.5714285714285714,0.47368421052631576,0.3888888888888889,0.8571428571428571,0.3815789473684211,0.552275748502994,0.57995,0.5740223684210527,0.017543859649122806,0.047619047619047616,0.08673469387755102,0.2857142857142857,6.446666666666666,24.801851851851843,0.3076256499133449,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
200758,1610612745,Ronnie Brewer,Ronnie Brewer,200758,HOU,4843.0,81,-39,168,168,64.0,66.0,9.0,336,1.0,1.0,,,,,,1.0,,2.0,1.0,5.0,,,,1.0,,1.0,,,,,1.0,4,1.0,6.0,,5.0,197,,,,,,,,1.0,,1.0,,,2.0,,3.0,,,1.0,,,3.0,4.0,7.0,2.0,2.0,2.0,1.0,,18.0,,1.0,,1.0,5.0,,6.0,1.0,7.0,,3.0,3.0,,1.0,,1.0,,,,,1.0,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,1.0,1.0,,,64.0,1.0,,1.0,1.0,1.0,0.16666666666666666,,,0.16666666666666666,0.25,,,0.25,,,0.25,,,0.6,,,6.25,1.0,,,0.08620689655172414,0.029411764705882353,0.05263157894736842,,0.07792207792207792,0.015625,,,,,0.043478260869565216,0.16,,0.07692307692307693,,,1.0,0.1,1.0,1.0,1.0,0.1,,,,0.2,,,,0.5,0.2,0.2,1.0,0.1,,,,,,,,,,,,,,,0.5,,,,0.7,,0.53804,,0.4002,,,,,11.375,23.366666666666664,0.38095238095238093,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,True,
201166,1610612745,Aaron Brooks,Aaron Brooks,201166,HOU,28672.0,478,11,959,957,316.0,256.0,111.0,1916,17.0,45.0,1.0,4.0,4.0,15.0,12.0,39.0,4.0,12.0,9.0,18.0,1.0,2.0,3.0,8.0,24.0,75.0,1.0,6.0,6.0,26.0,33.0,96,33.0,93.0,24.0,189.0,1009,2.0,7.0,2.0,8.0,2.0,12.0,8.0,27.0,9.0,34.0,10.0,53.0,12.0,54.0,66.0,33.0,,70.0,23.0,13.0,34.0,35.0,69.0,21.0,14.0,27.0,5.0,2.0,173.0,7.0,6.0,3.0,9.0,20.0,1.0,30.0,16.0,46.0,5.0,18.0,7.0,11.0,21.0,5.0,13.0,13.0,2.0,8.0,1.0,34.0,1.0,11.0,25.0,50.0,2.0,30.0,2.0,28.0,2.0,12.0,1.0,5.0,4.0,,1.0,5.0,3.0,,53.0,316.0,6.0,1.0,0.18181818181818182,0.18181818181818182,0.6666666666666666,0.3548387096774194,0.25,0.2647058823529412,0.3595505617977528,0.34375,0.2857142857142857,0.2962962962962963,0.4365079365079365,0.3333333333333333,0.3524590163934426,0.4628712871287129,0.375,0.38636363636363635,0.49206349206349204,0.13541666666666666,0.2222222222222222,21.691176470588236,0.6176470588235294,0.023809523809523808,0.09090909090909091,0.06451612903225806,0.025,0.06716417910447761,0.03626943005181347,0.06531531531531531,0.03002309468822171,0.018867924528301886,0.042105263157894736,0.04430379746835443,,0.07216494845360824,0.07,0.05309734513274336,0.07,0.058823529411764705,0.05102040816326531,0.6,0.23809523809523808,0.37777777777777777,0.4857142857142857,0.17647058823529413,0.20634920634920634,0.3076923076923077,0.3333333333333333,0.16666666666666666,0.06349206349206349,0.3333333333333333,0.3333333333333333,0.25,0.09523809523809523,0.5,0.5,1.0,0.3968253968253968,0.32,0.32432432432432434,0.5416666666666666,0.26666666666666666,0.25,,0.13333333333333333,0.5,1.0,0.4,0.16666666666666666,1.0,0.2459016393442623,0.26666666666666666,0.13114754098360656,0.375,0.4262295081967213,0.23076923076923078,0.7301587301587301,0.32857142857142857,0.4959002702702704,0.45430454545454546,0.47611491228070174,0.05970149253731343,0.1111111111111111,0.06349206349206349,0.2804232804232804,5.9937499999999995,26.180645161290325,0.3295099061522419,4.0,,1.0,4.0,1.0,2.0,1.0,1.0,3.0,3.0,0.010752688172043012,0.07692307692307693,0.013333333333333334,,,,,,,,,,,,,,True,
201600,1610612745,Omer Asik,Omer Asik,201600,HOU,19706.0,328,19,677,670,226.0,226.0,82.0,1347,30.0,50.0,11.0,17.0,6.0,14.0,2.0,9.0,,1.0,,,,,,,,,,,,,32.0,60,,,30.0,94.0,701,13.0,21.0,,,7.0,33.0,8.0,19.0,,,9.0,25.0,38.0,26.0,,,18.0,,,12.0,8.0,3.0,11.0,3.0,,4.0,2.0,2.0,25.0,16.0,21.0,,26.0,60.0,5.0,91.0,37.0,128.0,1.0,7.0,6.0,1.0,8.0,,6.0,14.0,,2.0,5.0,22.0,2.0,8.0,17.0,34.0,5.0,40.0,8.0,46.0,,24.0,1.0,8.0,5.0,,3.0,8.0,6.0,,25.0,224.0,2.0,1.0,0.59375,0.8260869565217391,,,,,,0.5333333333333333,0.6190476190476191,0.42105263157894735,0.5333333333333333,0.6190476190476191,0.42105263157894735,0.5802469135802469,0.6111111111111112,0.44642857142857145,,0.2,0.18,13.394018205461638,0.36363636363636365,0.2631578947368421,,0.2597402597402597,0.1242603550295858,0.2549019607843137,0.12121212121212122,0.25825825825825827,0.12292358803986711,0.17333333333333334,0.1016949152542373,0.09523809523809523,0.2222222222222222,0.32,0.3116883116883117,0.1518987341772152,0.23076923076923078,0.3333333333333333,0.06666666666666667,0.75,0.8333333333333334,0.6,0.7317073170731707,0.5666666666666667,0.15,0.2222222222222222,0.3333333333333333,1.0,0.016666666666666666,,,,,,,,,,,,0.8095238095238095,0.6470588235294118,0.09090909090909091,,,,,,,0.7368421052631579,0.42857142857142855,,,,,0.8333333333333334,,0.5615733333333335,0.5678687499999999,0.4816684210526316,0.3,0.3,0.35106382978723405,0.26595744680851063,2.793333333333332,,0.33382570162481534,2.0,0.05714285714285714,,,,,,,7.0,,,0.3333333333333333,,1.0,4.0,2.0,,,,,,,,,,,True,
201956,1610612745,Omri Casspi,Omri Casspi,201956,HOU,76961.0,1283,147,2624,2609,960.0,787.0,324.0,5233,68.0,114.0,14.0,19.0,22.0,36.0,35.0,87.0,9.0,33.0,14.0,40.0,2.0,7.0,4.0,10.0,47.0,136.0,8.0,11.0,13.0,48.0,112.0,234,61.0,176.0,83.0,490.0,2707,19.0,30.0,10.0,18.0,12.0,80.0,35.0,73.0,17.0,58.0,42.0,163.0,156.0,68.0,165.0,18.0,18.0,136.0,47.0,23.0,54.0,34.0,88.0,25.0,9.0,40.0,7.0,7.0,210.0,20.0,25.0,10.0,44.0,133.0,28.0,205.0,55.0,260.0,5.0,44.0,29.0,15.0,39.0,7.0,22.0,33.0,4.0,17.0,10.0,72.0,4.0,24.0,58.0,100.0,5.0,97.0,19.0,122.0,2.0,42.0,21.0,13.0,6.0,1.0,6.0,14.0,6.0,1.0,161.0,958.0,4.0,18.0,0.6964285714285714,0.7572815533980582,0.9016393442622951,0.3465909090909091,0.5555555555555556,0.29310344827586204,0.3465909090909091,0.47863247863247865,0.6333333333333333,0.4794520547945205,0.49634146341463414,0.7083333333333334,0.4618320610687023,0.5224839400428265,0.7017543859649122,0.5030864197530864,0.4292682926829268,0.09829059829059829,0.10526315789473684,18.02675585284281,0.5416666666666666,0.2916666666666667,0.09345794392523364,0.1466372657111356,0.04,0.11548556430446194,0.039525691699604744,0.1374223602484472,0.03978779840848806,0.04529616724738676,0.043859649122807015,0.0425,0.02830188679245283,0.128125,0.1360544217687075,0.17747440273037543,0.11228070175438597,0.125,0.023474178403755867,0.42857142857142855,0.2780487804878049,0.5964912280701754,0.6666666666666666,0.7205882352941176,0.2121951219512195,0.40229885057471265,0.44871794871794873,0.7428571428571429,0.08048780487804878,0.2727272727272727,0.2903225806451613,0.3333333333333333,0.0975609756097561,0.35,0.35,1.0,0.33170731707317075,0.34558823529411764,0.34558823529411764,0.8723404255319149,0.3958333333333333,0.7368421052631579,0.35714285714285715,0.14583333333333334,0.2857142857142857,1.0,0.22916666666666666,0.7272727272727273,0.875,0.2748091603053435,0.6111111111111112,0.07633587786259542,0.4,0.366412213740458,0.2708333333333333,0.7073170731707317,0.34558823529411764,0.5180014634146342,0.5236793103448276,0.5159652671755725,0.09417040358744394,0.15555555555555556,0.16326530612244897,0.3326530612244898,6.27905982905983,24.817613636363628,0.36585365853658536,3.0,0.01818181818181818,,,,2.0,4.0,,2.0,3.0,,0.10344827586206896,,6.0,6.0,,4.0,1.0,1.0,0.06060606060606061,,,,,,,True,
202700,1610612745,Donatas Motiejunas,Donatas Motiejunas,202700,HOU,21424.0,357,18,745,751,262.0,222.0,96.0,1496,27.0,49.0,5.0,10.0,13.0,24.0,21.0,39.0,2.0,5.0,4.0,10.0,1.0,1.0,,2.0,3.0,26.0,,2.0,1.0,10.0,50.0,93,7.0,36.0,21.0,142.0,728,6.0,12.0,1.0,3.0,2.0,17.0,18.0,33.0,1.0,12.0,4.0,43.0,78.0,22.0,21.0,,6.0,23.0,3.0,8.0,3.0,8.0,11.0,5.0,3.0,2.0,,1.0,30.0,7.0,15.0,2.0,26.0,36.0,5.0,67.0,24.0,91.0,2.0,7.0,6.0,1.0,8.0,,3.0,9.0,1.0,5.0,3.0,17.0,2.0,2.0,27.0,48.0,5.0,40.0,3.0,33.0,,16.0,2.0,7.0,6.0,,1.0,8.0,4.0,1.0,43.0,262.0,5.0,2.0,0.78,0.8297872340425532,1.0,0.19444444444444445,0.3333333333333333,0.08333333333333333,0.21212121212121213,0.5376344086021505,0.5,0.5454545454545454,0.4689922480620155,0.5,0.43333333333333335,0.4930555555555556,0.4722222222222222,0.4479166666666667,0.27906976744186046,0.08602150537634409,0.16326530612244897,18.963486454652532,0.47058823529411764,0.23809523809523808,0.07692307692307693,0.145748987854251,0.07936507936507936,0.2184873949579832,0.041916167664670656,0.16939890710382513,0.06179775280898876,0.09090909090909091,0.02857142857142857,0.029197080291970802,0.1,0.15217391304347827,0.14473684210526316,0.13924050632911392,0.25,0.12903225806451613,0.03278688524590164,0.5,0.3798449612403101,0.5510204081632653,0.6585365853658537,0.7407407407407407,0.3023255813953488,0.5384615384615384,0.5384615384615384,0.8095238095238095,0.03875968992248062,0.4,0.4,1.0,0.07751937984496124,0.4,0.4,1.0,0.20155038759689922,0.11538461538461539,0.11538461538461539,1.0,0.6666666666666666,0.5,0.2,0.06666666666666667,1.0,1.0,0.13333333333333333,,,0.5333333333333333,0.5416666666666666,0.044444444444444446,,0.2222222222222222,0.1,0.6589147286821705,0.13043478260869565,0.5013869047619046,0.529775,0.5396285714285715,0.11267605633802817,0.1509433962264151,0.11971830985915492,0.3028169014084507,5.180645161290323,27.333333333333336,0.3516778523489933,1.0,0.16129032258064516,,3.0,,,4.0,,3.0,7.0,,,,1.0,3.0,1.0,,1.0,1.0,,1.0,1.0,,,,,True,
202962,1610612745,Greg Smith,Greg Smith,202962,HOU,3721.0,62,-21,128,127,46.0,44.0,17.0,255,10.0,14.0,6.0,6.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,11.0,16,,,2.0,24.0,153,6.0,6.0,,,,12.0,1.0,3.0,,,2.0,4.0,8.0,14.0,,,8.0,,,2.0,,,,,,,,,,2.0,5.0,,4.0,3.0,3.0,10.0,7.0,17.0,,1.0,,1.0,,,,4.0,,,,4.0,1.0,2.0,5.0,14.0,4.0,4.0,,5.0,,3.0,,2.0,1.0,,1.0,2.0,1.0,,4.0,46.0,2.0,,0.36363636363636365,0.5714285714285714,,,,,,0.6875,1.0,0.3333333333333333,0.6875,1.0,0.3333333333333333,0.6666666666666666,1.0,0.5,,0.125,0.14285714285714285,14.864864864864865,,0.42857142857142855,,0.1,0.15625,0.17391304347826086,0.08,0.1320754716981132,0.12280701754385964,0.26666666666666666,,0.05555555555555555,0.14285714285714285,0.09090909090909091,,0.2222222222222222,0.2222222222222222,,,0.5,0.875,0.7142857142857143,0.8333333333333334,0.4,0.125,0.5,0.5,,,,,,,,,,,,,,1.0,1.0,,,,,,,,0.6666666666666666,0.5,,,,,0.875,,0.5522374999999999,0.63646,0.5971666666666667,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,2.33125,,0.359375,1.0,0.16666666666666666,,,,,,,3.0,,,,,,1.0,,,,,,,,,,,,True,
203093,1610612745,Terrence Jones,Terrence Jones,203093,HOU,17867.0,298,19,583,586,156.0,120.0,71.0,1169,42.0,54.0,7.0,13.0,11.0,14.0,7.0,21.0,,2.0,2.0,3.0,,,,,2.0,8.0,,1.0,1.0,4.0,49.0,77,4.0,11.0,21.0,131.0,628,8.0,15.0,,1.0,1.0,17.0,13.0,21.0,1.0,4.0,6.0,35.0,70.0,28.0,12.0,,4.0,8.0,2.0,6.0,11.0,7.0,18.0,4.0,3.0,10.0,,1.0,43.0,7.0,9.0,2.0,10.0,36.0,7.0,53.0,18.0,71.0,1.0,4.0,2.0,2.0,4.0,,2.0,2.0,1.0,2.0,,6.0,1.0,,9.0,19.0,2.0,29.0,2.0,43.0,,22.0,2.0,19.0,14.0,,5.0,21.0,10.0,,35.0,156.0,1.0,2.0,0.7142857142857143,0.7446808510638298,1.0,0.36363636363636365,,0.25,0.36363636363636365,0.6363636363636364,0.5333333333333333,0.6190476190476191,0.625,0.5,0.58,0.6121495327102804,0.4722222222222222,0.603448275862069,0.125,0.07792207792207792,0.09259259259259259,17.12121212121212,0.6666666666666666,0.3333333333333333,0.07692307692307693,0.1518987341772152,0.06428571428571428,0.14925373134328357,0.06542056074766354,0.1513157894736842,0.06477732793522267,0.07352941176470588,0.05454545454545454,0.05813953488372093,0.09523809523809523,0.07692307692307693,0.21052631578947367,0.21052631578947367,0.12244897959183673,0.2222222222222222,0.038461538461538464,0.47619047619047616,0.6136363636363636,0.7777777777777778,0.8571428571428571,0.7380952380952381,0.23863636363636365,0.3333333333333333,0.35,0.5714285714285714,0.022727272727272728,,,,0.03409090909090909,0.6666666666666666,0.6666666666666666,1.0,0.09090909090909091,0.25,0.25,1.0,0.8125,0.5384615384615384,0.2857142857142857,,,,0.0625,,,0.56,0.7857142857142857,,,0.16,0.25,0.7386363636363636,0.25,0.5597425287356323,0.5530636363636364,0.52696875,0.20952380952380953,0.23404255319148937,0.1297709923664122,0.26717557251908397,3.2922077922077917,26.181818181818183,0.26758147512864494,2.0,0.058823529411764705,,,,,,,,,,0.047619047619047616,,1.0,5.0,1.0,,2.0,2.0,,,,,,,,True,
203477,1610612745,Isaiah Canaan,Isaiah Canaan,203477,HOU,6798.0,113,-13,248,241,148.0,115.0,33.0,489,6.0,12.0,2.0,3.0,3.0,7.0,1.0,4.0,,1.0,4.0,8.0,1.0,1.0,1.0,4.0,6.0,22.0,,,4.0,15.0,7.0,17,10.0,30.0,12.0,56.0,265,2.0,4.0,1.0,1.0,,7.0,3.0,9.0,5.0,19.0,6.0,27.0,,14.0,21.0,9.0,,22.0,6.0,4.0,6.0,3.0,9.0,2.0,1.0,4.0,2.0,,21.0,3.0,3.0,,2.0,7.0,,9.0,6.0,15.0,2.0,3.0,2.0,1.0,7.0,6.0,4.0,7.0,,3.0,,14.0,2.0,10.0,5.0,10.0,,9.0,,15.0,,7.0,1.0,1.0,,,1.0,1.0,1.0,,27.0,148.0,1.0,1.0,,,0.7,0.3333333333333333,1.0,0.2631578947368421,0.3333333333333333,0.4117647058823529,0.5,0.3333333333333333,0.46808510638297873,0.7,0.375,0.5185185185185185,0.7,0.421875,0.6382978723404256,0.23529411764705882,0.25,24.28571428571429,0.5,,,0.09210526315789473,0.058823529411764705,0.05128205128205128,0.05660377358490566,0.0782608695652174,0.057692307692307696,,0.10526315789473684,0.047619047619047616,0.09090909090909091,0.16,0.08333333333333333,0.037037037037037035,0.06666666666666667,,0.08333333333333333,1.0,0.2553191489361702,0.5,0.6666666666666666,,0.0851063829787234,0.25,0.3333333333333333,,0.02127659574468085,,,,0.1702127659574468,0.5,0.5,1.0,0.46808510638297873,0.2727272727272727,0.2727272727272727,0.5,0.6,0.6666666666666666,,0.2,1.0,1.0,,,,0.25,0.42857142857142855,0.14285714285714285,0.25,0.5357142857142857,0.26666666666666666,0.8936170212765957,0.2727272727272727,0.5019542553191491,0.4199833333333333,0.49983392857142867,0.1320754716981132,0.30434782608695654,0.125,0.48214285714285715,4.776470588235293,25.240000000000006,0.5967741935483871,1.0,0.1111111111111111,,,,,,,,,,0.25,,1.0,1.0,,1.0,,,,,,,,,,True,
2730,1610612745,Dwight Howard,Dwight Howard,2730,HOU,27852.0,464,147,950,935,393.0,278.0,127.0,1885,75.0,113.0,21.0,34.0,26.0,38.0,27.0,53.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,102.0,166,1.0,2.0,86.0,293.0,924,25.0,41.0,1.0,1.0,20.0,73.0,36.0,56.0,1.0,1.0,49.0,124.0,90.0,114.0,3.0,,36.0,,,19.0,23.0,5.0,28.0,5.0,,19.0,3.0,1.0,61.0,21.0,34.0,2.0,35.0,87.0,13.0,135.0,57.0,192.0,4.0,16.0,9.0,7.0,17.0,3.0,6.0,25.0,,11.0,8.0,42.0,3.0,15.0,18.0,46.0,7.0,112.0,5.0,156.0,,57.0,26.0,18.0,10.0,,8.0,19.0,13.0,2.0,124.0,393.0,7.0,15.0,0.4411764705882353,0.5357142857142857,1.0,0.5,1.0,1.0,1.0,0.6144578313253012,0.6097560975609756,0.6428571428571429,0.6160714285714286,0.6309523809523809,0.6578947368421053,0.6078838174273858,0.6293103448275862,0.6078431372549019,0.011904761904761904,0.1144578313253012,0.1415929203539823,25.750682438580526,0.40476190476190477,0.37142857142857144,0.038461538461538464,0.25970149253731345,0.15315315315315314,0.24647887323943662,0.12574850299401197,0.2557651991614256,0.14138817480719795,0.19090909090909092,0.13157894736842105,0.125,0.12903225806451613,0.23,0.256,0.2909090909090909,0.2524271844660194,0.23076923076923078,0.08888888888888889,0.6842105263157895,0.6726190476190477,0.6637168141592921,0.7731958762886598,0.5466666666666666,0.31547619047619047,0.5094339622641509,0.54,0.14814814814814814,,,,,0.005952380952380952,1.0,1.0,1.0,0.005952380952380952,,,,0.8095238095238095,0.6176470588235294,0.09523809523809523,0.023809523809523808,1.0,1.0,,,,0.6666666666666666,0.6842105263157895,0.017543859649122806,1.0,,,0.6845238095238095,,0.5337736526946106,0.5625066666666666,0.5402140350877194,0.2651162790697674,0.2676056338028169,0.24914675767918087,0.4232081911262799,3.032530120481927,37.95,0.41368421052631577,,0.08333333333333333,,1.0,,1.0,,,9.0,,,0.05660377358490566,,,10.0,2.0,1.0,1.0,1.0,,2.0,,,,,,True,
