EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,FTDefRebounds,BadPassTurnovers,Charge Fouls,RecoveredBlocks,ShortMidRangePctBlocked,DefFTReboundPct,DefThreePtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,Arc3Assists,AtRimAssists,OffThreePtRebounds,FTOffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,BlockingFouls,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,PtsUnassisted3s,StepOutOfBoundsTurnovers,Offensive Fouls,Technical Free Throw Trips,BlockedLongMidRange,BlockedShortMidRange,SecondChanceFg3Pct,OffLongMidRangeReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceArc3FGM,Charge Fouls Drawn,Corner3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,Defensive 3 Seconds Violations,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,on,Clear Path Fouls,BlockedCorner3
200811,1610612740,Lou Amundson,Lou Amundson,200811,NOP,1192.0,20,-7,39,41,25,23,7,80,2.0,4.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,5.0,36,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,4.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,7.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,3.0,25,1.0,2.0,0.5,1.0,0.5,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.35714285714285715,0.5,0.25,0.25,0.25,20.0,0.5,0.125,0.3333333333333333,0.08695652173913043,0.2,0.5,0.3333333333333333,0.25,1.0,0.5,0.6666666666666666,0.5,1.0,1.0,1.0,0.3333333333333333,1.0,0.554175,0.6054,0.5371,0.2,0.2,0.6,0.6,1.875,0.6410256410256411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201160,1610612740,Jason Smith,Jason Smith,201160,NOP,2940.0,49,-17,96,90,32,29,7,186,1.0,4.0,,,1.0,3.0,7.0,20.0,,14.0,110,1.0,1.0,,2.0,3.0,8.0,,6.0,10.0,4.0,,4.0,,7.0,9.0,,9.0,1.0,1.0,,2.0,2.0,1.0,4.0,,,4.0,11.0,2.0,1.0,1.0,,,,,1.0,1.0,1.0,6.0,32,1.0,,0.7142857142857143,0.7142857142857143,0.35,1.0,0.375,0.35,1.0,0.375,0.35,1.0,0.375,0.2,0.5,23.300970873786408,0.5,0.3181818181818182,,0.23529411764705882,,,,0.16666666666666666,0.2,0.25,0.5,1.0,,,0.375,0.3333333333333333,0.2,0.41386500000000004,0.3871,0.433575,,,0.14285714285714285,0.42857142857142855,12.215,0.3333333333333333,3.0,5.0,3.0,11.0,3.0,1.0,4.0,1.0,1.0,2.0,9.0,1.0,1.0,1.0,2.0,1.0,0.4,0.5,0.08333333333333333,0.25,0.5,0.5,1.0,0.25,0.6,1.0,0.3333333333333333,0.55,0.2727272727272727,0.2727272727272727,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
203085,1610612740,Austin Rivers,Austin Rivers,203085,NOP,25978.0,433,83,808,817,231,270,97,1625,41.0,80.0,3.0,4.0,13.0,21.0,64.0,140.0,40.0,201.0,839,4.0,8.0,3.0,11.0,19.0,37.0,13.0,57.0,18.0,110.0,4.0,16.0,5.0,31.0,49.0,8.0,57.0,17.0,14.0,3.0,13.0,8.0,6.0,21.0,2.0,9.0,15.0,30.0,1.0,54.0,1.0,6.0,68.0,33.0,4.0,1.0,1.0,2.0,56.0,226,2.0,3.0,0.140625,0.14516129032258066,0.45714285714285713,0.5,0.5135135135135135,0.49085365853658536,0.4444444444444444,0.46808510638297873,0.5180412371134021,0.5,0.49137931034482757,0.11428571428571428,0.1625,23.497267759562842,0.6190476190476191,0.11355311355311355,0.018518518518518517,0.12467532467532468,0.019943019943019943,0.03571428571428571,0.009900990099009901,0.1111111111111111,0.4878048780487805,0.5125,0.6119402985074627,0.17073170731707318,0.4444444444444444,0.75,0.44680851063829785,0.6190476190476191,0.6341463414634146,0.4987135802469134,0.48657857142857147,0.4922630434782609,0.17894736842105263,0.19879518072289157,0.05472636815920398,0.2835820895522388,5.537857142857143,0.28589108910891087,19.0,44.0,4.0,16.0,50.0,16.0,66.0,1.0,9.0,12.0,148.0,17.0,1.0,7.0,2.0,,0.06818181818181818,0.024390243902439025,0.15178571428571427,0.11650485436893204,0.11224489795918367,0.12903225806451613,,0.2682926829268293,0.4318181818181818,0.4634146341463415,0.10526315789473684,0.0975609756097561,0.25,0.25,,3.0,4.0,1.0,8.0,20.0,1.0,2.0,9.0,11.0,24.0,1.0,2.0,10.0,33.0,2.0,18.0,8.0,2.0,15.0,29.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,0.4583333333333333,0.2,0.5,0.14634146341463414,0.08333333333333333,0.1,0.029411764705882353,0.024691358024691357,0.03125,0.16049382716049382,0.043478260869565216,0.024390243902439025,0.75,0.75,1.0,0.12195121951219512,0.4,0.4444444444444444,1.0,0.1111111111111111,0.02127659574468085,0.19148936170212766,0.2222222222222222,0.4444444444444444,0.041666666666666664,27.370833333333326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
203121,1610612740,Darius Miller,Darius Miller,203121,NOP,43358.0,723,49,1380,1375,386,494,162,2755,8.0,15.0,1.0,2.0,4.0,4.0,48.0,89.0,29.0,200.0,1443,3.0,7.0,6.0,18.0,12.0,19.0,11.0,53.0,60.0,36.0,,3.0,6.0,21.0,43.0,9.0,52.0,24.0,11.0,13.0,13.0,9.0,4.0,22.0,2.0,3.0,41.0,88.0,5.0,26.0,,3.0,36.0,7.0,6.0,9.0,5.0,9.0,49.0,376,15.0,4.0,0.625,0.625,0.5393258426966292,0.42857142857142855,0.631578947368421,0.5150602409638554,0.42857142857142855,0.4772727272727273,0.553072625698324,0.5,0.53,0.033707865168539325,0.06666666666666667,12.87636130685458,0.5909090909090909,0.050119331742243436,0.012658227848101266,0.06060606060606061,0.012779552715654952,0.01639344262295082,0.006097560975609756,0.05084745762711865,0.09036144578313253,0.5333333333333333,0.5714285714285714,0.375,0.14285714285714285,0.5,0.09090909090909091,1.0,0.5542168674698795,0.4689143292682926,0.47785769230769226,0.46924761904761914,0.06936416184971098,0.07526881720430108,0.09,0.265,12.888764044943827,0.2797101449275362,15.0,30.0,25.0,44.0,34.0,9.0,43.0,1.0,7.0,8.0,95.0,17.0,5.0,9.0,,5.0,0.06666666666666667,0.07575757575757576,0.08173076923076923,0.04430379746835443,0.055944055944055944,0.078125,0.5555555555555556,0.18072289156626506,0.5,0.5357142857142857,0.4,0.26506024096385544,0.5681818181818182,0.5681818181818182,0.84,11.0,27.0,9.0,14.0,50.0,4.0,3.0,16.0,25.0,77.0,7.0,6.0,25.0,69.0,2.0,48.0,14.0,2.0,8.0,19.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,5.0,,,0.92,0.3246753246753247,0.24,0.3333333333333333,0.463855421686747,0.025974025974025976,0.04,0.020833333333333332,0.013157894736842105,0.017699115044247787,0.08333333333333333,0.024096385542168676,0.16265060240963855,0.4074074074074074,0.4074074074074074,0.9090909090909091,0.30120481927710846,0.28,0.2916666666666667,0.9285714285714286,0.2857142857142857,0.20454545454545456,0.36363636363636365,0.1875,0.2916666666666667,0.0625,25.33766233766234,2.0,3.0,3.0,2.0,6.0,2.0,1.0,2.0,1.0,3.0,0.2857142857142857,0.015748031496062992,0.21428571428571427,0.6666666666666666,0.5,0.3333333333333333,,,,,,,,,,,,,True,,
203148,1610612740,Brian Roberts,Brian Roberts,203148,NOP,14730.0,246,-16,470,467,134,205,57,937,2.0,6.0,,1.0,2.0,4.0,26.0,66.0,24.0,97.0,491,,5.0,2.0,5.0,6.0,17.0,8.0,29.0,22.0,30.0,,6.0,3.0,14.0,26.0,4.0,30.0,4.0,1.0,3.0,8.0,7.0,3.0,15.0,2.0,,6.0,12.0,,28.0,,4.0,24.0,10.0,2.0,,,,29.0,134,5.0,2.0,0.4230769230769231,0.4230769230769231,0.3939393939393939,,0.35294117647058826,0.3882978723404255,0.1875,0.3888888888888889,0.4563106796116505,0.2777777777777778,0.46551724137931033,0.09090909090909091,0.3333333333333333,22.09737827715356,0.5333333333333333,0.09655172413793103,0.016574585635359115,0.10476190476190476,0.01702127659574468,,,0.16,0.06382978723404255,0.3333333333333333,0.5,0.5,0.125,,0.14814814814814814,0.5,0.3617021276595745,0.4415260869565217,0.48733571428571437,0.4375538461538462,0.09900990099009901,0.136986301369863,0.05154639175257732,0.29896907216494845,13.140909090909092,0.2851063829787234,9.0,25.0,15.0,35.0,28.0,4.0,32.0,,5.0,8.0,68.0,8.0,4.0,5.0,,,0.16,0.14285714285714285,0.12307692307692308,0.0625,0.06382978723404255,0.08333333333333333,,0.26595744680851063,0.36,0.42857142857142855,0.2222222222222222,0.3723404255319149,0.42857142857142855,0.42857142857142855,0.5333333333333333,1.0,5.0,1.0,6.0,23.0,2.0,3.0,9.0,7.0,28.0,3.0,3.0,10.0,15.0,2.0,21.0,6.0,1.0,4.0,15.0,1.0,,3.0,3.0,2.0,2.0,2.0,,3.0,,,,,0.7142857142857143,0.25,0.3,0.2692307692307692,0.2978723404255319,0.03571428571428571,,,0.018518518518518517,0.02702702702702703,0.14634146341463414,0.058823529411764705,0.05319148936170213,0.2,0.25,1.0,0.24468085106382978,0.2608695652173913,0.2608695652173913,0.6666666666666666,0.25,0.037037037037037035,0.3333333333333333,0.3333333333333333,0.2857142857142857,,27.442857142857143,,1.0,,1.0,6.0,,,3.0,,,0.3333333333333333,0.047619047619047616,0.125,,,,1.0,3.0,0.2,0.5,,,,,,,,,True,,
201569,1610612740,Eric Gordon,Eric Gordon,201569,NOP,5891.0,98,-22,193,185,74,103,28,378,8.0,16.0,,,1.0,4.0,10.0,28.0,17.0,58.0,227,,1.0,2.0,11.0,3.0,8.0,11.0,35.0,12.0,8.0,,6.0,,2.0,7.0,1.0,8.0,3.0,2.0,1.0,6.0,4.0,4.0,10.0,,5.0,5.0,8.0,,16.0,,,20.0,9.0,2.0,,,,35.0,74,,2.0,0.6,0.6,0.35714285714285715,,0.375,0.45555555555555555,0.9,0.6,0.5370370370370371,0.9166666666666666,0.6730769230769231,0.21428571428571427,0.1875,28.070175438596493,0.6,0.0425531914893617,,0.0958904109589041,,,,,0.35555555555555557,0.5,0.6153846153846154,0.625,,,0.2,0.25,0.7333333333333333,0.5016556818181819,0.5068699999999999,0.47341052631578956,0.17307692307692307,0.2571428571428571,0.1896551724137931,0.603448275862069,5.760714285714286,0.38341968911917096,,8.0,2.0,4.0,4.0,4.0,8.0,1.0,1.0,2.0,20.0,5.0,,2.0,,,0.375,,0.19230769230769232,0.047619047619047616,0.0625,,,0.17777777777777778,,,,0.08888888888888889,0.5,0.5,0.5,,2.0,,7.0,15.0,4.0,6.0,12.0,7.0,17.0,4.0,6.0,12.0,12.0,1.0,14.0,7.0,,3.0,1.0,,1.0,,2.0,,,1.0,,2.0,,,,,0.5714285714285714,0.4117647058823529,0.5,0.4375,0.37777777777777777,,,0.1111111111111111,,,0.25,,0.044444444444444446,,,,0.3333333333333333,0.4666666666666667,0.4666666666666667,0.5714285714285714,0.8,,0.6,0.5,0.5,,27.135294117647057,,,,3.0,9.0,,2.0,,,,0.75,,,,,,3.0,,,0.75,1.0,,,,,,,,True,,
201583,1610612740,Ryan Anderson,Ryan Anderson,201583,NOP,3148.0,52,-9,111,107,35,44,10,218,1.0,4.0,1.0,2.0,,,5.0,12.0,4.0,32.0,120,1.0,3.0,,2.0,3.0,3.0,4.0,13.0,4.0,6.0,2.0,1.0,3.0,6.0,10.0,3.0,13.0,,,,4.0,,3.0,4.0,,1.0,2.0,3.0,,3.0,,,4.0,1.0,1.0,,,,13.0,35,1.0,1.0,0.4,0.5,0.4166666666666667,0.3333333333333333,1.0,0.5833333333333334,0.3333333333333333,0.6428571428571429,0.6153846153846154,0.3333333333333333,0.7222222222222222,0.08333333333333333,,24.390243902439025,1.0,0.1875,0.08571428571428572,0.14893617021276595,0.06,0.14285714285714285,0.125,0.2,0.16666666666666666,0.25,0.25,,0.6666666666666666,0.5,,,0.6666666666666666,0.4797291666666667,0.4353,0.4566214285714286,0.04,0.07692307692307693,0.0625,0.40625,10.416666666666666,0.3153153153153153,2.0,4.0,2.0,4.0,,1.0,1.0,,,,3.0,1.0,3.0,1.0,,,,0.6,0.06666666666666667,0.14285714285714285,0.25,,,0.16666666666666666,0.5,0.5,0.5,0.16666666666666666,0.5,0.6666666666666666,0.5,,,,6.0,12.0,,1.0,4.0,6.0,12.0,,1.0,4.0,18.0,,12.0,6.0,,1.0,,,,1.0,,,,,,,,,,,1.0,0.5,0.25,0.5,0.5,,,,,,0.07692307692307693,0.08333333333333333,,,,,0.5,0.5,0.5,1.0,,,0.5714285714285714,0.25,0.5,,25.766666666666666,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,True,,
201950,1610612740,Jrue Holiday,Jrue Holiday,201950,NOP,1449.0,24,-4,55,55,21,34,4,110,1.0,2.0,,,1.0,1.0,3.0,5.0,1.0,10.0,52,,,,,1.0,1.0,,2.0,4.0,2.0,,,,3.0,6.0,,6.0,3.0,2.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,5.0,,3.0,,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,21,1.0,,0.6666666666666666,0.6666666666666666,0.6,,1.0,0.5,,0.3333333333333333,0.5555555555555556,,0.3333333333333333,,,25.423728813559322,0.8333333333333334,0.125,,0.1875,,,,0.14285714285714285,0.2222222222222222,0.5,0.5,1.0,,,0.3333333333333333,1.0,0.6666666666666666,0.5412888888888889,,0.5740000000000001,0.1111111111111111,0.2,,0.2,9.12,0.38181818181818183,1.0,2.0,1.0,1.0,2.0,4.0,6.0,,1.0,,16.0,3.0,,4.0,,,,,0.375,,0.4,,,0.2222222222222222,0.5,0.5,1.0,0.1111111111111111,1.0,1.0,,,,,1.0,4.0,,,2.0,1.0,4.0,,,2.0,,,4.0,1.0,,4.0,1.0,,,,1.0,,,,,1.0,,,,,,0.25,,0.25,0.4444444444444444,,,,,,0.42857142857142855,,,,,,0.4444444444444444,0.25,0.25,,,,0.6666666666666666,,0.25,,25.575000000000003,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,True,,
201582,1610612740,Alexis Ajinca,Alexis Ajinca,201582,NOP,14464.0,241,-2,452,451,131,172,58,903,23.0,35.0,8.0,12.0,6.0,7.0,38.0,72.0,19.0,95.0,486,9.0,14.0,2.0,20.0,8.0,13.0,6.0,22.0,58.0,18.0,12.0,3.0,18.0,30.0,55.0,21.0,76.0,7.0,5.0,2.0,7.0,8.0,4.0,15.0,3.0,4.0,22.0,41.0,5.0,23.0,2.0,1.0,22.0,12.0,1.0,12.0,6.0,12.0,22.0,128,6.0,1.0,0.7631578947368421,0.90625,0.5277777777777778,0.6428571428571429,0.6153846153846154,0.5277777777777778,0.6428571428571429,0.6153846153846154,0.5864197530864198,0.6666666666666666,0.6875,0.041666666666666664,0.08571428571428572,18.640776699029125,0.4666666666666667,0.21428571428571427,0.10526315789473684,0.21226415094339623,0.09433962264150944,0.14285714285714285,0.09230769230769231,0.16666666666666666,0.4861111111111111,0.6571428571428571,0.71875,0.6956521739130435,0.8571428571428571,0.6666666666666666,0.5384615384615384,0.8571428571428571,0.4861111111111111,0.49508333333333343,0.5605230769230769,0.502523076923077,0.15,0.15,0.21052631578947367,0.23157894736842105,6.615277777777776,0.28982300884955753,9.0,25.0,6.0,12.0,11.0,3.0,14.0,1.0,1.0,4.0,31.0,15.0,10.0,3.0,,6.0,,0.45454545454545453,0.20833333333333334,0.23636363636363636,0.23255813953488372,0.16666666666666666,0.5,0.3472222222222222,0.36,0.36,0.8888888888888888,0.16666666666666666,0.5,0.5,0.8333333333333334,,,,,,,,,,,,,,,,,,,2.0,6.0,2.0,1.0,4.0,2.0,2.0,1.0,4.0,,4.0,,,,,,,,,,,,0.08333333333333333,0.04878048780487805,0.029411764705882353,0.22916666666666666,0.12903225806451613,,,,,,,,,,,,,,,,,,,,,,3.0,,2.0,4.0,,0.06976744186046512,,,,,,2.0,,,,,0.14285714285714285,0.25,,,,,True,,
201936,1610612740,Tyreke Evans,Tyreke Evans,201936,NOP,21458.0,358,-5,692,685,142,192,81,1377,71.0,126.0,4.0,11.0,20.0,32.0,85.0,164.0,41.0,226.0,711,4.0,12.0,1.0,9.0,21.0,39.0,18.0,66.0,52.0,118.0,4.0,19.0,12.0,17.0,37.0,12.0,49.0,17.0,12.0,5.0,18.0,16.0,7.0,34.0,4.0,6.0,7.0,22.0,,47.0,,,54.0,28.0,4.0,2.0,2.0,2.0,65.0,132,1.0,1.0,0.3058823529411765,0.3132530120481928,0.5182926829268293,0.3333333333333333,0.5384615384615384,0.49731182795698925,0.3076923076923077,0.5,0.5432692307692307,0.3,0.5689655172413793,0.11585365853658537,0.1349206349206349,30.937098844672658,0.5294117647058824,0.08585858585858586,0.048,0.1111111111111111,0.0364741641337386,0.05825242718446602,0.039473684210526314,0.16071428571428573,0.6774193548387096,0.5634920634920635,0.6513761467889908,0.323943661971831,0.8461538461538461,0.36363636363636365,0.6666666666666666,0.625,0.7956989247311828,0.5223354054054055,0.5140272727272728,0.4807478723404256,0.13725490196078433,0.15384615384615385,0.03982300884955752,0.2920353982300885,3.9158536585365855,0.20520231213872833,12.0,28.0,2.0,10.0,49.0,23.0,72.0,9.0,9.0,15.0,167.0,17.0,3.0,11.0,2.0,1.0,0.07142857142857142,0.0967741935483871,0.1574074074074074,0.06666666666666667,0.04477611940298507,0.11428571428571428,0.5,0.15053763440860216,0.42857142857142855,0.46153846153846156,0.08333333333333333,0.053763440860215055,0.2,0.2,1.0,,2.0,,5.0,20.0,1.0,2.0,9.0,5.0,22.0,1.0,2.0,9.0,6.0,1.0,19.0,5.0,,14.0,25.0,,,5.0,2.0,1.0,7.0,,2.0,10.0,,,,,0.4,0.22727272727272727,0.2222222222222222,0.23809523809523808,0.11827956989247312,,,,,,0.1780821917808219,0.07462686567164178,0.010752688172043012,,,,0.10752688172043011,0.25,0.25,0.4,0.07692307692307693,,0.1875,0.2222222222222222,0.2631578947368421,,27.127272727272725,,,,,9.0,2.0,1.0,,,,,0.04225352112676056,,,,,,,,,,,,,1.0,,,,True,,
