EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,BlockingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,Arc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,Steals,BadPassSteals,Offensive Fouls,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefAtRimReboundPct,AtRimPctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,TwoPtAssists,AtRimAssists,LostBallSteals,BadPassTurnovers,SecondChanceFg3Pct,PenaltyFg3Pct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,FtPoints,PenaltyFtPoints,Corner3Assists,Loose Ball Fouls,TwoPtShootingFoulsDrawn,Blocked3s,BlockedCorner3,DefLongMidRangeReboundPct,ShortMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeFGM,SecondChanceCorner3FGA,SecondChanceFtPoints,PtsUnassisted3s,HeaveMakes,HeaveAttempts,ShortMidRangeAssists,LongMidRangeAssists,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceShotQualityAvg,LostBallOutOfBoundsTurnovers,Travels,BlockedAtRim,OffTwoPtRebounds,Charge Fouls,OffTwoPtReboundPct,OffAtRimReboundPct,SelfOReb,SecondChanceTurnovers,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,2pt And 1 Free Throw Trips,3SecondViolations,FTOffRebounds,OffFTReboundPct,OffCorner3ReboundPct,on,SecondChanceCorner3FGM,Fg3aBlocked,BlockingFouls,Technical Free Throw Trips,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,Clear Path Fouls,ThreePtShootingFoulsDrawn,BlockedArc3,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,3pt And 1 Free Throw Trips
201152,1610612755,Thaddeus Young,Thaddeus Young,201152,PHI,1764.0,29,-11,60,61,19.0,35,6,121,1.0,4.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,9,3.0,6.0,61,1.0,2.0,2.0,2.0,6.0,2.0,3.0,1.0,2.0,2.0,1.0,5.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,19.0,2.0,0.3333333333333333,0.5,0.25,0.25,0.25,0.25,0.25,0.3333333333333333,0.5,0.3333333333333333,20.8955223880597,0.5,0.5,0.08,0.18181818181818182,0.08333333333333333,0.1111111111111111,0.034482758620689655,0.1,0.3333333333333333,0.2857142857142857,1.0,0.3333333333333333,0.25,0.5,0.25,0.6666666666666666,1.0,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.25,0.25,0.25,0.5833333333333334,0.5158708333333334,0.5499,0.3333333333333333,6.822222222222223,24.5,0.31666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
201957,1610612755,Byron Mullens,Byron Mullens,201957,PHI,1312.0,22,-13,47,47,16.0,21,5,94,2.0,2.0,1.0,,1.0,,,,3.0,1.0,2.0,3,3.0,7.0,55,1.0,1.0,1.0,2.0,2.0,3.0,,1.0,,2.0,3.0,5.0,1.0,6.0,,,1.0,,1.0,,,1.0,1.0,,,,,,2.0,16.0,,0.6666666666666666,1.0,0.5833333333333334,0.5,0.5,0.3333333333333333,0.5,,,,15.094339622641508,,0.75,0.3333333333333333,,0.1,0.16666666666666666,0.045454545454545456,0.1111111111111111,1.0,,,0.3333333333333333,1.0,1.0,0.16666666666666666,,,,,0.5,0.5,,0.5,0.8333333333333334,0.6123583333333333,0.7047,0.2857142857142857,3.033333333333333,25.166666666666668,0.3404255319148936,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,0.3333333333333333,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
202341,1610612755,James Anderson,James Anderson,202341,PHI,1093.0,18,-16,40,40,19.0,3,3,80,1.0,1.0,,,1.0,1.0,1.0,1.0,5.0,1.0,1.0,3,6.0,11.0,45,,1.0,2.0,6.0,2.0,5.0,,,1.0,1.0,,2.0,,2.0,2.0,,,,2.0,1.0,,,,,1.0,1.0,1.0,1.0,6.0,19.0,,0.3333333333333333,,0.6111111111111112,1.0,0.6111111111111112,1.0,0.6666666666666666,,,,25.58139534883721,1.0,,0.16666666666666666,0.125,,0.14285714285714285,,,0.5,,1.0,0.1111111111111111,1.0,1.0,0.1111111111111111,,,0.1111111111111111,0.1111111111111111,0.5555555555555556,,0.3333333333333333,0.3333333333333333,0.7777777777777778,0.5398888888888889,0.46015,0.5454545454545454,9.999999999999998,25.016666666666666,0.475,,,,2.0,3.0,,,3.0,,9.0,,2.0,2.0,3.0,2.0,8.0,1.0,,,,,,,,1.0,0.5,0.5,,0.75,0.75,,,0.4,0.4,1.0,,,,0.4,0.2727272727272727,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
203138,1610612755,Hollis Thompson,Hollis Thompson,203138,PHI,1664.0,28,19,55,56,20.0,24,5,111,,,,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2,5.0,13.0,54,1.0,2.0,3.0,10.0,,3.0,,,1.0,3.0,,4.0,,4.0,,,,,,,,2.0,2.0,,,,1.0,,10.0,20.0,,0.5,0.5,0.7857142857142857,0.8,0.8125,0.8333333333333334,0.7142857142857143,,,,13.333333333333334,,,0.17647058823529413,0.07142857142857142,,0.12903225806451613,,,0.6666666666666666,0.09090909090909091,,,,,0.14285714285714285,1.0,1.0,0.14285714285714285,0.2857142857142857,0.42857142857142855,,0.4,0.2,0.7142857142857143,0.5049642857142856,0.4911,0.7692307692307693,14.8,24.14,0.36363636363636365,,,,2.0,3.0,,,,2.0,9.0,,2.0,1.0,1.0,,3.0,2.0,1.0,,2.0,,,1.0,1.0,1.0,0.6,0.6,,,,,,0.6666666666666666,0.6666666666666666,1.0,,,,0.6666666666666666,,1.0,1.0,,,1.0,,,2.0,,,1.0,,,0.6666666666666666,,0.5,0.5,1.0,,,,0.5,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.125,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
203810,1610612755,Casper Ware,Casper Ware,203810,PHI,6946.0,116,-5,236,239,84.0,117,23,475,7.0,8.0,1.0,3.0,8.0,5.0,4.0,,17.0,8.0,11.0,21,21.0,48.0,247,1.0,6.0,8.0,14.0,12.0,15.0,1.0,,5.0,4.0,,9.0,,9.0,3.0,2.0,2.0,,5.0,4.0,5.0,11.0,9.0,,,,,,14.0,84.0,1.0,0.5238095238095238,0.16666666666666666,0.5119047619047619,0.39285714285714285,0.5333333333333333,0.4375,0.5,0.047619047619047616,,0.125,19.305019305019307,0.6,,0.06666666666666667,0.11627906976744186,,0.08737864077669903,,,0.1111111111111111,0.12121212121212122,,0.19047619047619047,0.875,0.875,0.19047619047619047,0.375,0.42857142857142855,0.11904761904761904,0.09523809523809523,0.40476190476190477,0.07142857142857142,,0.5714285714285714,0.6904761904761905,0.5057621951219512,0.4733461538461539,0.2916666666666667,8.3,25.780952380952385,0.3559322033898305,,,1.0,4.0,7.0,,,2.0,10.0,15.0,,3.0,1.0,10.0,,21.0,8.0,5.0,,6.0,2.0,2.0,0.45454545454545453,0.45454545454545453,0.7142857142857143,0.3333333333333333,0.3,,,0.5,,0.42857142857142855,0.23529411764705882,0.23529411764705882,0.5,,,1.0,0.2,0.041666666666666664,3.0,,,,3.0,,1.0,3.0,9.0,4.0,3.0,3.0,,0.375,0.1,0.75,0.75,1.0,,,,,0.375,5.0,3.0,1.0,,1.0,,,0.13636363636363635,0.3333333333333333,0.023255813953488372,0.045454545454545456,1.0,1.0,2.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,0.2,0.2,1.0,1.0,0.5442,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
202343,1610612755,Elliot Williams,Elliot Williams,202343,PHI,5133.0,86,-14,175,176,67.0,98,19,351,7.0,13.0,3.0,,4.0,3.0,2.0,1.0,8.0,1.0,9.0,20,10.0,38.0,185,2.0,5.0,2.0,9.0,8.0,8.0,3.0,2.0,1.0,2.0,1.0,4.0,2.0,6.0,1.0,1.0,3.0,,4.0,1.0,2.0,6.0,5.0,,2.0,,2.0,,9.0,67.0,,0.45,0.4,0.55,0.5,0.5428571428571428,0.45,0.3333333333333333,0.15,0.15384615384615385,0.25,20.103092783505154,0.25,0.1111111111111111,0.047619047619047616,0.034482758620689655,0.06666666666666667,0.04225352112676056,0.028169014084507043,0.08,,,,0.43333333333333335,0.5384615384615384,0.6363636363636364,0.13333333333333333,,,0.1,0.06666666666666667,0.26666666666666666,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.7666666666666667,0.5595766666666666,0.5718357142857143,0.23684210526315788,5.239999999999999,25.18,0.38285714285714284,,1.0,1.0,4.0,5.0,,1.0,3.0,10.0,15.0,,4.0,2.0,6.0,,14.0,2.0,2.0,,10.0,1.0,1.0,0.5555555555555556,0.5555555555555556,1.0,0.5,0.5,,0.75,0.75,0.047619047619047616,0.7142857142857143,0.5,0.5,1.0,0.5,,0.3333333333333333,0.5,0.07894736842105263,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,,1.0,1.0,0.5,0.14285714285714285,0.5,0.5,1.0,0.5,1.0,1.0,,1.0,5.0,2.0,2.0,1.0,4.0,,,0.0625,,0.11764705882352941,0.16666666666666666,2.0,,,,,,1.0,3.0,,1.0,,0.6666666666666666,0.6666666666666666,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
203100,1610612755,Tony Wroten,Tony Wroten,203100,PHI,3790.0,63,24,128,130,29.0,51,11,258,7.0,11.0,,2.0,3.0,,,,8.0,2.0,9.0,14,8.0,23.0,123,,1.0,2.0,,14.0,8.0,,,3.0,7.0,,10.0,1.0,11.0,3.0,1.0,7.0,,10.0,5.0,2.0,7.0,3.0,,,,,,,29.0,1.0,0.6428571428571429,,0.4772727272727273,,0.5,,0.36363636363636365,,,,23.741007194244606,0.3,,0.175,0.14285714285714285,,0.16393442622950818,0.023809523809523808,,,0.15384615384615385,,0.5,0.6363636363636364,0.6363636363636364,0.13636363636363635,0.6666666666666666,0.6666666666666666,,,0.36363636363636365,,,0.6666666666666666,0.8636363636363636,0.5688738095238095,0.3334333333333333,,2.6785714285714284,27.1125,0.2265625,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,1.0,5.0,20.0,3.0,45.0,4.0,4.0,,2.0,,,0.2222222222222222,0.25,1.0,0.125,0.125,1.0,0.5,0.5,0.125,0.14285714285714285,0.125,0.125,1.0,0.5,1.0,,0.125,0.08695652173913043,,,,1.0,,,1.0,,15.0,12.0,,3.0,,,0.125,,,,0.5,,,,,2.0,,2.0,,1.0,,,0.2631578947368421,0.5,0.043478260869565216,0.06666666666666667,,,,,,,1.0,2.0,,,,,,,,0.634375,1.0,3.0,,1.0,2.0,0.041666666666666664,0.08333333333333333,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
202363,1610612755,Jarvis Varnado,Jarvis Varnado,202363,PHI,3927.0,65,2,134,136,67.0,89,15,270,6.0,7.0,3.0,1.0,3.0,4.0,,,,,9.0,14,,26.0,134,4.0,6.0,,11.0,2.0,,,1.0,4.0,6.0,,10.0,3.0,13.0,3.0,,,1.0,3.0,1.0,10.0,12.0,8.0,,5.0,2.0,5.0,4.0,11.0,67.0,,0.6428571428571429,0.6666666666666666,0.6428571428571429,0.6666666666666666,0.6190476190476191,0.6111111111111112,,,,,16.216216216216218,1.0,,0.15384615384615385,0.15384615384615385,0.045454545454545456,0.15384615384615385,0.057692307692307696,0.058823529411764705,0.14285714285714285,0.14285714285714285,0.8,0.5,0.8571428571428571,0.8571428571428571,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.2857142857142857,,,0.5,,,0.5,0.49842142857142857,0.4437666666666667,0.4230769230769231,7.471428571428571,,0.5,2.0,2.0,2.0,,,3.0,3.0,6.0,16.0,,2.0,,6.0,6.0,6.0,18.0,1.0,,,14.0,2.0,1.0,0.8888888888888888,1.0,,,,1.0,1.0,1.0,0.16666666666666666,0.8333333333333334,,,,0.6666666666666666,1.0,0.6666666666666666,,0.23076923076923078,,,,,,,,,,,1.0,2.0,,,0.2,,,,,,,,,8.0,3.0,,1.0,5.0,,,0.14285714285714285,1.0,0.2631578947368421,0.2631578947368421,2.0,,,,,,,,,,,0.5,0.5,1.0,,0.51705,,,3.0,2.0,,0.06666666666666667,0.08333333333333333,1.0,1.0,0.1,0.2,0.5,,,,,,True,,,,,,,,,,,,,,,,,,,,,
203156,1610612755,Henry Sims,Henry Sims,203156,PHI,2492.0,42,-2,81,83,14.0,15,4,164,2.0,3.0,,3.0,5.0,6.0,,,,,8.0,14,,23.0,95,,1.0,,4.0,8.0,,,,2.0,2.0,,4.0,1.0,5.0,3.0,,1.0,1.0,4.0,,2.0,4.0,9.0,,,,,,4.0,14.0,,0.5714285714285714,,0.5714285714285714,,0.6388888888888888,0.5,,,,,25.88235294117647,0.75,,0.10526315789473684,0.125,,0.11428571428571428,0.034482758620689655,,,0.15384615384615385,,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.35714285714285715,0.6,0.6,0.42857142857142855,,,,,,0.21428571428571427,0.4537142857142857,0.388,0.17391304347826086,10.621428571428572,,0.1728395061728395,1.0,1.0,,,,1.0,1.0,3.0,8.0,,,,3.0,5.0,3.0,13.0,1.0,,,10.0,3.0,3.0,0.5,0.5,,,,1.0,1.0,0.75,0.09090909090909091,0.5,,,,1.0,1.0,,,0.13043478260869565,,,,,,,,,2.0,2.0,1.0,2.0,,,,,,,,,,,,7.0,4.0,,,3.0,,,0.16666666666666666,0.3333333333333333,0.2,0.2,3.0,,1.0,,,,,,,2.0,,0.5,0.5,0.6666666666666666,,0.5846,,,,1.0,,0.058823529411764705,,,,0.14285714285714285,,,2.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,
203263,1610612755,James Nunnally,James Nunnally,203263,PHI,1751.0,29,-19,57,60,21.0,42,4,117,1.0,1.0,1.0,,2.0,,3.0,2.0,2.0,,1.0,3,5.0,11.0,67,1.0,2.0,2.0,2.0,2.0,2.0,,,2.0,,,2.0,,2.0,1.0,,,1.0,1.0,,1.0,2.0,,,,,,,2.0,21.0,,0.3333333333333333,0.5,0.6875,0.25,0.6875,0.25,0.625,,,,14.754098360655737,1.0,,,0.15384615384615385,,0.08,,,,0.16666666666666666,,0.125,1.0,1.0,0.25,,,,0.375,0.25,0.25,0.5,,0.75,0.5279375,0.555125,0.18181818181818182,4.433333333333334,24.46,0.3684210526315789,,,1.0,2.0,3.0,,,,,9.0,,2.0,,2.0,,4.0,2.0,1.0,,,,,,,1.0,0.6,0.6,,,,,,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,2.0,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
