EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BlockingFouls,Charge Fouls,BlockedShortMidRange,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffLongMidRangeReboundPct,HeaveMakes,StepOutOfBoundsTurnovers,Clear Path Fouls,BlockingFoulsDrawn,BlockedLongMidRange,DefensiveGoaltends,Blocked3s,BlockedArc3,BlockedCorner3,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,on
101150,1610612737,Lou Williams,Lou Williams,101150,ATL,45798.0,763,-33,1516,1518,549.0,476,165.0,3034,25.0,39.0,2.0,2.0,6.0,11.0,19.0,40.0,12.0,44.0,16.0,42.0,1.0,3.0,11.0,24.0,28.0,87.0,2.0,6.0,13.0,36.0,56.0,123.0,44.0,129.0,74.0,318.0,1658,5.0,11.0,3.0,9.0,1.0,20.0,22.0,52.0,24.0,60.0,38.0,154.0,40.0,72.0,96.0,36.0,2.0,2.0,85.0,28.0,5.0,6.0,70.0,25.0,95.0,17.0,8.0,35.0,16.0,19.0,215.0,2.0,2.0,1.0,19.0,36.0,1.0,56.0,5.0,61.0,1.0,24.0,15.0,9.0,26.0,7.0,20.0,16.0,2.0,6.0,3.0,42.0,2.0,11.0,18.0,34.0,1.0,1.0,67.0,2.0,1.0,3.0,89.0,4.0,3.0,27.0,4.0,12.0,1.0,1.0,1.0,1.0,146.0,540.0,4.0,7.0,0.35714285714285715,0.36363636363636365,0.7272727272727273,0.34108527131782945,0.3333333333333333,0.4,0.3464566929133858,0.45528455284552843,0.45454545454545453,0.4230769230769231,0.48412698412698413,0.475,0.5178571428571429,0.5412371134020618,0.47619047619047616,0.5884615384615385,0.5119047619047619,0.046511627906976744,0.04065040650406504,0.10256410256410256,0.025,0.023809523809523808,0.05747126436781609,19.646017699115045,0.6190476190476191,0.018867924528301886,0.03225806451612903,0.0736196319018405,0.004662004662004662,0.0892018779342723,0.008130081300813009,0.07834757834757834,0.005925925925925926,0.006944444444444444,0.0064516129032258064,0.005681818181818182,0.014285714285714285,0.06321839080459771,0.036231884057971016,0.11299435028248588,0.08917197452229299,0.08928571428571429,0.007407407407407408,1.0,0.15476190476190477,0.6410256410256411,0.7142857142857143,0.48,0.15873015873015872,0.475,0.48717948717948717,0.21052631578947367,0.1746031746031746,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.16666666666666666,0.38095238095238093,0.3902439024390244,0.9375,0.34523809523809523,0.3218390804597701,0.34146341463414637,0.6071428571428571,0.1,1.0,0.5,0.15,0.3333333333333333,1.0,0.3,0.3333333333333333,0.5,0.09821428571428571,0.5454545454545454,0.21428571428571427,0.4583333333333333,0.32142857142857145,0.3611111111111111,0.6666666666666666,0.32941176470588235,0.5010690763052209,0.4770153846153846,0.47891055045871567,0.1111111111111111,0.18493150684931506,0.03007518796992481,0.06289308176100629,0.48427672955974843,10.241463414634143,25.28217054263566,0.36213720316622694,,,,,,,,,,,,,,,,,,,True
1882,1610612737,Elton Brand,Elton Brand,1882,ATL,42450.0,708,15,1387,1396,487.0,372,152.0,2783,41.0,60.0,8.0,15.0,11.0,16.0,26.0,61.0,27.0,57.0,,,,,,,,,,,,,94.0,178.0,,,31.0,219.0,1487,10.0,26.0,,,9.0,29.0,34.0,56.0,,,14.0,82.0,166.0,22.0,,,10.0,,,,10.0,,21.0,13.0,34.0,8.0,5.0,10.0,5.0,6.0,81.0,17.0,38.0,,22.0,96.0,14.0,132.0,55.0,187.0,4.0,20.0,13.0,7.0,10.0,2.0,5.0,18.0,2.0,5.0,4.0,28.0,3.0,8.0,57.0,87.0,7.0,4.0,49.0,7.0,8.0,4.0,48.0,6.0,,22.0,,5.0,33.0,26.0,33.0,23.0,82.0,487.0,8.0,5.0,0.8829787234042553,0.9325842696629213,,,,,,0.5280898876404494,0.38461538461538464,0.6071428571428571,0.5280898876404494,0.38461538461538464,0.6071428571428571,0.550251256281407,0.46774193548387094,0.6307692307692307,,,0.056179775280898875,0.13333333333333333,0.03278688524590164,,,14.626288659793815,0.35714285714285715,0.30434782608695654,,0.21286031042128603,0.09523809523809523,0.12290502793296089,0.08018867924528301,0.1873015873015873,0.09001636661211129,0.10852713178294573,0.10344827586206896,0.0880503144654088,0.05660377358490566,0.19078947368421054,0.23357664233576642,0.21604938271604937,0.11023622047244094,0.15384615384615385,0.0547945205479452,0.696969696969697,0.33707865168539325,0.6833333333333333,0.7884615384615384,0.8536585365853658,0.34269662921348315,0.4262295081967213,0.4406779661016949,0.8461538461538461,0.3202247191011236,0.47368421052631576,0.47368421052631576,0.9629629629629629,,,,,,,,,0.5769230769230769,0.5333333333333333,0.375,,,,,,,0.2857142857142857,0.6875,,,,,0.33707865168539325,,0.48044999999999993,0.5662388888888888,0.4738107142857143,0.1134020618556701,0.1134020618556701,,0.1324200913242009,0.3744292237442922,9.042696629213484,,0.35111751982696465,1.0,2.0,7.0,1.0,1.0,1.0,0.072,,,,,,,,,,,,True
200794,1610612737,Paul Millsap,Paul Millsap,200794,ATL,148908.0,2482,124,4905,4894,1235.0,999,536.0,9799,251.0,419.0,42.0,68.0,52.0,84.0,111.0,257.0,45.0,159.0,15.0,42.0,2.0,6.0,3.0,12.0,61.0,170.0,7.0,15.0,19.0,51.0,407.0,835.0,76.0,212.0,286.0,1328.0,5133,50.0,87.0,9.0,21.0,42.0,169.0,84.0,181.0,22.0,63.0,113.0,347.0,522.0,292.0,222.0,6.0,60.0,2.0,167.0,60.0,68.0,1.0,147.0,85.0,232.0,44.0,41.0,90.0,23.0,34.0,549.0,51.0,100.0,3.0,124.0,319.0,30.0,473.0,154.0,627.0,40.0,129.0,80.0,49.0,89.0,23.0,47.0,96.0,13.0,42.0,21.0,185.0,16.0,35.0,104.0,210.0,6.0,15.0,354.0,10.0,22.0,8.0,391.0,38.0,,179.0,3.0,31.0,78.0,67.0,78.0,53.0,341.0,1215.0,12.0,27.0,0.6412776412776413,0.6923076923076923,0.9736842105263158,0.3584905660377358,0.42857142857142855,0.3492063492063492,0.35714285714285715,0.4874251497005988,0.5747126436781609,0.46408839779005523,0.4976122254059217,0.5879629629629629,0.47950819672131145,0.5433715220949263,0.6401515151515151,0.5560897435897436,0.20248328557784145,0.0047169811320754715,0.081437125748503,0.10023866348448687,0.10116731517509728,0.023809523809523808,,25.56787206978012,0.4810810810810811,0.2222222222222222,0.02564102564102564,0.20189873417721518,0.0700770847932726,0.17841726618705037,0.0630407911001236,0.19472527472527473,0.06753130590339892,0.10020040080160321,0.06776180698151951,0.05704697986577181,0.07981220657276995,0.17142857142857143,0.22350230414746544,0.2150170648464164,0.17341040462427745,0.19318181818181818,0.08264462809917356,0.6794871794871795,0.40019102196752626,0.5990453460620525,0.6657824933687002,0.6772908366533864,0.2454632282712512,0.43190661478599224,0.4805194805194805,0.5315315315315315,0.1518624641833811,0.2830188679245283,0.2830188679245283,0.7111111111111111,0.04011461318051576,0.35714285714285715,0.36585365853658536,1.0,0.1623686723973257,0.3588235294117647,0.3588235294117647,0.9672131147540983,0.6296296296296297,0.6176470588235294,0.19047619047619047,0.05555555555555555,0.3333333333333333,1.0,0.1388888888888889,0.4666666666666667,1.0,0.3442622950819672,0.6190476190476191,0.04918032786885246,0.25,0.20901639344262296,0.37254901960784315,0.6026743075453678,0.3592814371257485,0.505945153550864,0.5520769662921349,0.4880801255230126,0.1528127623845508,0.1834016393442623,0.013953488372093023,0.1272590361445783,0.26129518072289154,6.5796407185628745,25.391509433962252,0.25178389398572887,7.0,14.0,8.0,,2.0,4.0,0.03854875283446712,1.0,1.0,1.0,4.0,3.0,1.0,,,,,,True
201858,1610612737,Cartier Martin,Cartier Martin,201858,ATL,20377.0,340,-5,681,689,200.0,183,73.0,1370,8.0,13.0,1.0,1.0,3.0,5.0,4.0,8.0,4.0,12.0,8.0,24.0,1.0,3.0,3.0,9.0,14.0,37.0,2.0,3.0,5.0,12.0,16.0,33.0,22.0,61.0,15.0,113.0,716,2.0,4.0,3.0,6.0,6.0,19.0,6.0,10.0,8.0,21.0,4.0,40.0,24.0,8.0,63.0,3.0,2.0,1.0,36.0,14.0,2.0,,5.0,4.0,9.0,4.0,,3.0,,2.0,22.0,2.0,3.0,1.0,18.0,22.0,2.0,42.0,6.0,48.0,1.0,10.0,6.0,4.0,7.0,,3.0,9.0,1.0,4.0,2.0,16.0,3.0,5.0,12.0,25.0,,3.0,23.0,2.0,2.0,2.0,21.0,2.0,,8.0,1.0,2.0,3.0,2.0,3.0,1.0,40.0,199.0,1.0,2.0,0.75,0.8,0.9545454545454546,0.36065573770491804,0.5,0.38095238095238093,0.36666666666666664,0.48484848484848486,0.5,0.6,0.5212765957446809,0.65,0.5806451612903226,0.5485436893203883,0.7307692307692307,0.5882352941176471,0.648936170212766,,0.06060606060606061,0.15384615384615385,,,,15.575916230366493,0.4375,0.09090909090909091,0.05,0.10328638497652583,0.015544041450777202,0.2,0.01904761904761905,0.132013201320132,0.016778523489932886,0.029850746268656716,0.013888888888888888,0.012345679012345678,0.041666666666666664,0.05714285714285714,0.10294117647058823,0.14666666666666667,0.23809523809523808,0.1111111111111111,0.0196078431372549,0.3333333333333333,0.13829787234042554,0.6153846153846154,0.7272727272727273,0.75,0.0851063829787234,0.5,0.5,1.0,0.1276595744680851,0.3333333333333333,0.3333333333333333,0.5,0.2553191489361702,0.3333333333333333,0.3333333333333333,1.0,0.39361702127659576,0.3783783783783784,0.3783783783783784,0.9285714285714286,0.1,1.0,,0.3,0.3333333333333333,1.0,0.3,0.6666666666666666,1.0,0.16129032258064516,0.6,0.2903225806451613,0.3333333333333333,0.3870967741935484,0.4166666666666667,0.7872340425531915,0.3888888888888889,0.5257591397849462,0.4563250000000001,0.5037370967741935,0.0891089108910891,0.20512820512820512,0.016129032258064516,0.168141592920354,0.35398230088495575,8.98787878787879,25.175409836065576,0.2936857562408223,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,True
201952,1610612737,Jeff Teague,Jeff Teague,201952,ATL,117172.0,1953,136,3880,3861,922.0,750,418.0,7741,157.0,276.0,7.0,15.0,51.0,78.0,86.0,221.0,40.0,106.0,5.0,17.0,,3.0,,1.0,51.0,163.0,6.0,18.0,17.0,43.0,283.0,603.0,56.0,180.0,229.0,963.0,4024,15.0,37.0,6.0,21.0,7.0,55.0,79.0,146.0,17.0,44.0,112.0,321.0,122.0,444.0,102.0,66.0,,1.0,162.0,51.0,56.0,1.0,272.0,132.0,404.0,92.0,40.0,141.0,44.0,87.0,940.0,5.0,20.0,,41.0,83.0,2.0,126.0,25.0,151.0,10.0,70.0,24.0,46.0,116.0,27.0,76.0,61.0,7.0,40.0,6.0,177.0,11.0,38.0,55.0,119.0,3.0,6.0,235.0,2.0,2.0,7.0,273.0,28.0,6.0,103.0,1.0,43.0,10.0,4.0,14.0,11.0,312.0,904.0,6.0,36.0,0.21554770318021202,0.21554770318021202,0.6071428571428571,0.3111111111111111,0.2857142857142857,0.38636363636363635,0.3128491620111732,0.4693200663349917,0.40540540540540543,0.541095890410959,0.46871008939974457,0.41379310344827586,0.55,0.5310421286031042,0.45081967213114754,0.6374501992031872,0.22988505747126436,0.005555555555555556,0.09286898839137644,0.11956521739130435,0.10407239819004525,,0.006134969325153374,24.781809830041343,0.655367231638418,0.019417475728155338,,0.06709781729991916,0.017436791630340016,0.07536764705882353,0.0078125,0.06962380685008422,0.013989927252378288,0.021634615384615384,0.02425876010781671,0.008620689655172414,0.005681818181818182,0.07328605200945626,0.044642857142857144,0.07740585774058577,0.08,0.0625,0.026455026455026454,0.7857142857142857,0.3524904214559387,0.5688405797101449,0.6460905349794238,0.2484076433121019,0.2822477650063857,0.3891402714932127,0.43434343434343436,0.1744186046511628,0.13537675606641125,0.37735849056603776,0.37735849056603776,0.175,0.021711366538952746,0.29411764705882354,0.29411764705882354,0.8,0.2081736909323116,0.3128834355828221,0.3148148148148148,0.5882352941176471,0.25862068965517243,0.4666666666666667,0.2857142857142857,0.05172413793103448,,,0.3103448275862069,0.3333333333333333,0.8333333333333334,0.4105263157894737,0.6538461538461539,0.005263157894736842,,0.22631578947368422,0.3953488372093023,0.5823754789272031,0.3148148148148148,0.5100291560102304,0.48545657894736843,0.5034678947368422,0.1210710128055879,0.15191740412979352,0.0055248618784530384,0.05711318795430945,0.3333333333333333,6.933996683250413,25.348333333333333,0.23762886597938143,1.0,4.0,2.0,,,,0.005555555555555556,,7.0,,10.0,4.0,,4.0,2.0,2.0,,,True
201960,1610612737,DeMarre Carroll,DeMarre Carroll,201960,ATL,99625.0,1660,111,3227,3259,703.0,521,351.0,6486,102.0,152.0,22.0,32.0,20.0,29.0,19.0,58.0,17.0,43.0,26.0,72.0,2.0,13.0,2.0,10.0,38.0,109.0,6.0,12.0,9.0,27.0,138.0,253.0,64.0,181.0,72.0,540.0,3362,27.0,44.0,8.0,25.0,8.0,86.0,25.0,51.0,11.0,37.0,23.0,106.0,194.0,82.0,183.0,9.0,34.0,,109.0,38.0,28.0,2.0,60.0,45.0,105.0,28.0,17.0,40.0,8.0,12.0,255.0,26.0,50.0,1.0,68.0,125.0,20.0,213.0,77.0,290.0,9.0,77.0,53.0,24.0,31.0,3.0,18.0,26.0,4.0,13.0,5.0,57.0,4.0,15.0,52.0,138.0,7.0,3.0,90.0,,5.0,7.0,93.0,11.0,,42.0,4.0,6.0,13.0,8.0,13.0,8.0,106.0,689.0,14.0,4.0,0.7028985507246377,0.8016528925619835,0.953125,0.35359116022099446,0.32,0.2972972972972973,0.35359116022099446,0.5454545454545454,0.6136363636363636,0.49019607843137253,0.5391705069124424,0.5652173913043478,0.4715909090909091,0.5708245243128964,0.5972222222222222,0.5353535353535354,0.41705069124423966,0.011049723756906077,0.11067193675889328,0.11842105263157894,0.1724137931034483,0.013888888888888888,0.009174311926605505,14.601159260281536,0.543859649122807,0.24691358024691357,0.01282051282051282,0.11682242990654206,0.052521008403361345,0.1459227467811159,0.04868913857677903,0.12565104166666666,0.05114401076716016,0.060240963855421686,0.05211726384364821,0.054404145077720206,0.033783783783783786,0.08031088082901554,0.14084507042253522,0.135,0.13544668587896252,0.17647058823529413,0.045454545454545456,0.6153846153846154,0.35023041474654376,0.6710526315789473,0.7611940298507462,0.696078431372549,0.1336405529953917,0.3275862068965517,0.3958333333333333,0.5789473684210527,0.09907834101382489,0.3953488372093023,0.3953488372093023,0.8823529411764706,0.16589861751152074,0.3611111111111111,0.36619718309859156,1.0,0.2511520737327189,0.3486238532110092,0.35185185185185186,0.9210526315789473,0.463768115942029,0.6875,0.18181818181818182,0.18840579710144928,0.15384615384615385,1.0,0.17391304347826086,0.5,1.0,0.32954545454545453,0.6896551724137931,0.11363636363636363,0.2,0.3068181818181818,0.3333333333333333,0.7672811059907834,0.3486238532110092,0.5490819861431872,0.5434849056603773,0.5274948275862069,0.09850107066381156,0.14788732394366197,0.02185792349726776,0.15925925925925927,0.1962962962962963,5.811067193675893,24.724309392265194,0.21784939572358228,1.0,8.0,1.0,,,1.0,0.04472843450479233,,3.0,,1.0,4.0,,,,,2.0,,True
202714,1610612737,Shelvin Mack,Shelvin Mack,202714,ATL,41616.0,694,55,1374,1378,461.0,389,159.0,2752,33.0,68.0,2.0,6.0,9.0,22.0,15.0,40.0,15.0,32.0,10.0,26.0,,,3.0,7.0,20.0,59.0,3.0,5.0,7.0,17.0,63.0,140.0,30.0,85.0,32.0,248.0,1460,6.0,15.0,3.0,5.0,3.0,24.0,19.0,40.0,10.0,24.0,17.0,85.0,48.0,78.0,69.0,21.0,,,59.0,20.0,18.0,,74.0,44.0,118.0,31.0,13.0,45.0,14.0,15.0,280.0,3.0,8.0,,21.0,40.0,4.0,65.0,11.0,76.0,3.0,24.0,12.0,12.0,28.0,5.0,24.0,13.0,2.0,4.0,2.0,41.0,5.0,8.0,17.0,46.0,4.0,1.0,30.0,1.0,,,36.0,2.0,2.0,12.0,,6.0,2.0,2.0,2.0,2.0,85.0,455.0,2.0,5.0,0.38095238095238093,0.38095238095238093,0.7666666666666667,0.35294117647058826,0.6,0.4166666666666667,0.35294117647058826,0.45,0.4,0.475,0.48,0.525,0.53125,0.5103734439834025,0.5476190476190477,0.5743243243243243,0.37777777777777777,,0.12857142857142856,0.19117647058823528,0.125,,,18.09401159047006,0.6829268292682927,0.10256410256410256,,0.08968609865470852,0.02197802197802198,0.11170212765957446,0.012145748987854251,0.09621451104100946,0.01800327332242226,0.043795620437956206,0.015873015873015872,0.010526315789473684,0.017543859649122806,0.04516129032258064,0.09448818897637795,0.12804878048780488,0.11805555555555555,0.09090909090909091,0.02702702702702703,1.0,0.3022222222222222,0.4852941176470588,0.6,0.3939393939393939,0.17777777777777778,0.375,0.42857142857142855,0.3333333333333333,0.14222222222222222,0.46875,0.46875,0.4,0.11555555555555555,0.38461538461538464,0.38461538461538464,0.9,0.26222222222222225,0.3389830508474576,0.3389830508474576,0.7,0.3,0.3333333333333333,1.0,,,,0.25,0.6,1.0,0.34375,0.4090909090909091,0.109375,0.42857142857142855,0.265625,0.4117647058823529,0.68,0.3389830508474576,0.5194017857142857,0.501465625,0.5239087301587301,0.05106382978723404,0.08,,0.0967741935483871,0.34274193548387094,7.354285714285715,24.914117647058827,0.33551673944687044,2.0,3.0,,,,,,,,,,,,,,,,,True
203471,1610612737,Dennis Schroder,Dennis Schroder,203471,ATL,11042.0,184,-61,352,358,115.0,79,43.0,710,8.0,15.0,,1.0,4.0,6.0,5.0,16.0,5.0,12.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,12.0,1.0,3.0,1.0,5.0,18.0,43.0,3.0,14.0,9.0,54.0,417,3.0,5.0,2.0,4.0,1.0,13.0,4.0,9.0,2.0,6.0,6.0,20.0,12.0,24.0,9.0,,,1.0,11.0,2.0,2.0,,23.0,6.0,29.0,3.0,3.0,14.0,6.0,3.0,64.0,,,,6.0,9.0,,15.0,,15.0,,2.0,,2.0,9.0,2.0,9.0,8.0,2.0,,1.0,17.0,2.0,5.0,9.0,16.0,1.0,,14.0,1.0,1.0,1.0,13.0,1.0,,4.0,,3.0,,,,,20.0,115.0,2.0,2.0,0.3333333333333333,0.3333333333333333,1.0,0.21428571428571427,0.5,0.3333333333333333,0.23076923076923078,0.4186046511627907,0.6,0.4444444444444444,0.39473684210526316,0.6666666666666666,0.4666666666666667,0.42857142857142855,0.65,0.5263157894736842,0.24561403508771928,,0.046511627906976744,0.06666666666666667,0.0625,,,20.050125313283207,0.5294117647058824,,,0.08571428571428572,,0.1,,0.09090909090909091,,,,,,0.11363636363636363,0.06451612903225806,0.06666666666666667,0.10638297872340426,0.07692307692307693,,,0.2631578947368421,0.5333333333333333,0.5714285714285714,0.375,0.2807017543859649,0.3125,0.3333333333333333,0.2,0.21052631578947367,0.4166666666666667,0.4166666666666667,0.4,0.03508771929824561,0.5,0.5,1.0,0.21052631578947367,0.16666666666666666,0.16666666666666666,1.0,0.1111111111111111,,,0.1111111111111111,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.4,0.6666666666666666,0.06666666666666667,1.0,0.3333333333333333,0.2,0.5087719298245614,0.18181818181818182,0.46966339285714287,0.46366666666666667,0.525025,0.06666666666666667,0.08695652173913043,,0.24074074074074073,0.37037037037037035,8.709302325581396,26.642857142857146,0.32670454545454547,,1.0,,,,,,,1.0,,,,,,,,,,True
2594,1610612737,Kyle Korver,Kyle Korver,2594,ATL,103206.0,1720,204,3420,3366,684.0,577,373.0,6786,8.0,13.0,1.0,1.0,1.0,2.0,14.0,26.0,57.0,125.0,48.0,93.0,4.0,8.0,9.0,14.0,86.0,200.0,17.0,32.0,16.0,33.0,79.0,164.0,134.0,293.0,64.0,624.0,3495,5.0,9.0,21.0,40.0,5.0,78.0,8.0,20.0,25.0,47.0,26.0,117.0,144.0,14.0,384.0,18.0,2.0,,200.0,86.0,5.0,3.0,104.0,34.0,138.0,24.0,10.0,59.0,23.0,22.0,310.0,5.0,11.0,,53.0,119.0,8.0,180.0,16.0,196.0,3.0,48.0,28.0,20.0,57.0,5.0,40.0,21.0,2.0,17.0,5.0,78.0,3.0,13.0,57.0,98.0,,7.0,61.0,7.0,2.0,4.0,68.0,1.0,17.0,2.0,12.0,14.0,17.0,11.0,17.0,8.0,103.0,667.0,5.0,5.0,0.9113924050632911,0.9230769230769231,0.9552238805970149,0.45733788395904434,0.525,0.5319148936170213,0.45733788395904434,0.4817073170731707,0.5555555555555556,0.4,0.612691466083151,0.7448979591836735,0.6791044776119403,0.6373165618448637,0.7549019607843137,0.725,0.6411378555798687,0.010238907849829351,0.03048780487804878,0.07692307692307693,0.038461538461538464,0.010752688172043012,0.01,14.446185997910135,0.7307692307692307,0.08791208791208792,,0.10828025477707007,0.01104417670682731,0.10816326530612246,0.009041591320072333,0.10824417872876023,0.010329244673983214,0.011527377521613832,0.008928571428571428,0.009732360097323601,0.007042253521126761,0.09296482412060302,0.09183673469387756,0.13513513513513514,0.11382113821138211,0.09090909090909091,0.01276595744680851,0.47058823529411764,0.028446389496717725,0.6153846153846154,0.6666666666666666,0.75,0.05689277899343545,0.5384615384615384,0.56,0.7857142857142857,0.2735229759299781,0.456,0.4672131147540984,0.9649122807017544,0.20350109409190373,0.5161290322580645,0.5217391304347826,0.9791666666666666,0.437636761487965,0.43,0.43434343434343436,0.9418604651162791,0.02040816326530612,1.0,,0.16326530612244897,0.5,0.75,0.6530612244897959,0.53125,0.9411764705882353,0.029850746268656716,0.5,0.208955223880597,0.6428571428571429,0.4925373134328358,0.48484848484848486,0.6695842450765864,0.43,0.5057112691466084,0.5197323529411765,0.5030955223880595,0.03023758099352052,0.012121212121212121,0.040268456375838924,0.125,0.1875,15.601219512195122,24.82354948805461,0.2,,,5.0,,,,0.012779552715654952,,1.0,,,1.0,,,,,7.0,0.024,True
203098,1610612737,John Jenkins,John Jenkins,203098,ATL,2544.0,42,-18,85,85,12.0,9,12.0,170,2.0,3.0,,,,,,1.0,1.0,1.0,,1.0,,,,,2.0,4.0,,,,,3.0,5.0,2.0,5.0,,12.0,101,1.0,1.0,,,,2.0,,,,,,,6.0,,6.0,,,,4.0,2.0,,,2.0,,2.0,,,1.0,1.0,,4.0,,,,3.0,2.0,,5.0,,5.0,,,,,,1.0,,2.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,12.0,,,1.0,1.0,1.0,0.4,,,0.4,0.6,1.0,,0.6,1.0,,0.6,1.0,,0.5,,,,,,,12.765957446808512,,,,0.07407407407407407,,0.21428571428571427,,0.12195121951219512,,,,,,0.1,0.09090909090909091,,0.25,,,,0.3,0.6666666666666666,0.6666666666666666,1.0,0.1,,,,0.1,1.0,1.0,1.0,0.1,,,,0.4,0.5,0.5,1.0,,,,,,,,,,,,,,,,0.8,0.5,0.553315,0.4242,,,,,0.16666666666666666,,6.1,25.380000000000003,0.1411764705882353,,1.0,,,,,,,,,,,,,,,,,True
