EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg3aBlocked,BlockedCorner3,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,FTOffRebounds,3pt And 1 Free Throw Trips,OffFTReboundPct,OffensiveGoaltends,3SecondViolations,Corner3PctBlocked,on,Clear Path Fouls
101145,1610612742,Monta Ellis,Monta Ellis,101145,DAL,181364.0,3023,49,5929,5912,1350,1325,638,11841,270,445,19.0,30.0,64.0,109.0,86.0,240,151.0,384.0,26.0,48.0,1.0,4.0,5.0,8.0,43.0,161.0,3.0,17.0,16.0,49.0,507,1069,69.0,209.0,339.0,1560,6503,34.0,71.0,4.0,21.0,11.0,91.0,117.0,246.0,21.0,57.0,162.0,459.0,272,742.0,174.0,33.0,10.0,2.0,159.0,43.0,44.0,308.0,163.0,471.0,130.0,33.0,184.0,51.0,73.0,1105.0,7.0,31.0,104.0,134,19.0,257,38.0,295,12.0,141,71.0,70.0,164,27.0,102.0,100.0,20.0,62.0,6.0,19.0,264,11.0,54.0,99,6.0,197,12.0,6.0,9.0,378,22.0,3.0,30.0,27.0,430,38.0,1.0,183.0,1.0,49.0,20.0,3.0,3.0,10.0,2.0,8.0,23.0,12.0,1.0,439.0,1323,16.0,32.0,0.2682445759368836,0.27091633466135456,0.8405797101449275,0.33014354066985646,0.19047619047619047,0.3684210526315789,0.3333333333333333,0.47427502338634236,0.4788732394366197,0.47560975609756095,0.47769953051643194,0.43478260869565216,0.4900990099009901,0.5291921249151391,0.44607843137254904,0.575187969924812,0.16353677621283255,0.0411599625818522,0.06292134831460675,0.0625,0.0026041666666666665,26.140641469658185,0.6212121212121212,0.09844559585492228,0.07427937915742794,0.01683867463335144,0.11818181818181818,0.008567931456548347,0.08867362146050671,0.014296463506395787,0.03052064631956912,0.01757188498402556,0.004559270516717325,0.007633587786259542,0.012345679012345678,0.05140961857379768,0.07872696817420435,0.09271523178807947,0.11869918699186992,0.1169811320754717,0.018867924528301886,0.5217391304347826,0.34820031298904536,0.6067415730337079,0.6474820143884892,0.3074074074074074,0.18779342723004694,0.35833333333333334,0.38222222222222224,0.19767441860465115,0.3004694835680751,0.3932291666666667,0.39425587467362927,0.23841059602649006,0.03755868544600939,0.5416666666666666,0.5416666666666666,1.0,0.12597809076682315,0.2670807453416149,0.2670807453416149,0.7441860465116279,0.32608695652173914,0.6333333333333333,0.2631578947368421,0.043478260869565216,0.25,1.0,0.18478260869565216,0.17647058823529413,1.0,0.35973597359735976,0.5871559633027523,0.026402640264026403,0.625,0.1617161716171617,0.32653061224489793,0.5117370892018779,0.27044025157232704,0.49863831372549017,0.5031601449275364,0.48953833333333324,0.12921348314606743,0.15074135090609556,0.004761904761904762,0.058333333333333334,0.29423076923076924,9.225257249766136,25.126315789473683,0.22769438353853938,,,,,,,,,,,,True,
101181,1610612742,Jose Calderon,Jose Calderon,101181,DAL,136783.0,2280,-25,4466,4435,948,890,459,8901,44,68,3.0,4.0,9.0,12.0,7.0,27,87.0,204.0,36.0,70.0,2.0,8.0,7.0,13.0,140.0,321.0,16.0,30.0,27.0,67.0,138,299,176.0,391.0,47.0,851,4916,6.0,15.0,18.0,38.0,,66.0,17.0,39.0,34.0,80.0,19.0,155.0,80,196.0,444.0,84.0,6.0,2.0,319.0,140.0,14.0,264.0,84.0,348.0,55.0,29.0,126.0,63.0,75.0,780.0,8.0,18.0,62.0,93,,155,26.0,181,6.0,63,39.0,24.0,69,11.0,55.0,29.0,7.0,14.0,1.0,1.0,98,5.0,11.0,73,5.0,125,2.0,1.0,3.0,86,5.0,2.0,9.0,1.0,57,2.0,7.0,15.0,,11.0,9.0,1.0,,4.0,1.0,4.0,10.0,5.0,1.0,146.0,928,11.0,5.0,0.2898550724637681,0.2962962962962963,0.8409090909090909,0.45012787723785164,0.47368421052631576,0.425,0.4524421593830334,0.46153846153846156,0.4,0.4358974358974359,0.5826086956521739,0.6226415094339622,0.5714285714285714,0.5917366946778712,0.6226415094339622,0.5968992248062015,0.5666666666666667,0.046822742474916385,0.1323529411764706,0.07407407407407407,0.014705882352941176,16.282334068578304,0.7040816326530612,,0.0670028818443804,0.01276595744680851,0.09567901234567901,0.01263823064770932,0.07612966601178782,0.012726382770435633,0.022058823529411766,0.012711864406779662,0.005660377358490566,0.011787819253438114,0.016129032258064516,0.08830022075055188,0.05128205128205128,0.06209850107066381,0.09799554565701558,0.09045226130653267,0.01680672268907563,0.5,0.09855072463768116,0.6470588235294118,0.7457627118644068,0.38636363636363635,0.0391304347826087,0.25925925925925924,0.28,,0.2956521739130435,0.4264705882352941,0.43283582089552236,0.26436781609195403,0.10144927536231885,0.5142857142857142,0.5142857142857142,0.9444444444444444,0.4652173913043478,0.43613707165109034,0.4375,0.8142857142857143,0.07547169811320754,0.75,,0.1509433962264151,0.25,1.0,0.5660377358490566,0.5333333333333333,0.875,0.10084033613445378,0.75,0.1092436974789916,0.5384615384615384,0.5630252100840336,0.40298507462686567,0.6652173913043479,0.438871473354232,0.5159288517441859,0.5263666666666666,0.523191452991453,0.021337126600284494,0.04807692307692308,,0.07755581668625147,0.18213866039952997,14.00869565217391,24.89028132992328,0.2122704881325571,1.0,1.0,1.0,0.0025575447570332483,0.003115264797507788,,,,,,,True,
1713,1610612742,Vince Carter,Vince Carter,1713,DAL,74765.0,1246,72,2492,2455,785,785,281,4947,51,98,12.0,24.0,15.0,26.0,31.0,81,29.0,79.0,14.0,38.0,3.0,5.0,5.0,15.0,62.0,181.0,7.0,13.0,19.0,59.0,111,258,76.0,219.0,86.0,536,2649,13.0,31.0,10.0,18.0,8.0,64.0,32.0,66.0,24.0,74.0,43.0,179.0,46,176.0,186.0,42.0,14.0,1.0,180.0,62.0,14.0,92.0,30.0,122.0,21.0,9.0,58.0,23.0,11.0,274.0,11.0,29.0,42.0,80,14.0,136,41.0,177,16.0,34,23.0,11.0,40,13.0,32.0,32.0,3.0,8.0,1.0,4.0,72,4.0,14.0,96,9.0,147,3.0,5.0,8.0,99,4.0,6.0,5.0,5.0,104,7.0,2.0,37.0,1.0,17.0,22.0,3.0,2.0,9.0,2.0,11.0,25.0,11.0,,178.0,768,9.0,16.0,0.2072072072072072,0.22115384615384615,0.8157894736842105,0.3470319634703196,0.5555555555555556,0.32432432432432434,0.3486238532110092,0.43023255813953487,0.41935483870967744,0.48484848484848486,0.4716981132075472,0.5714285714285714,0.4857142857142857,0.5095419847328244,0.5925925925925926,0.5496894409937888,0.4591194968553459,0.05426356589147287,0.08163265306122448,0.06172839506172839,0.012658227848101266,21.217515129939482,0.5555555555555556,0.1320754716981132,0.11173184357541899,0.037516170763260026,0.1065989847715736,0.029333333333333333,0.10990990990990991,0.03484320557491289,0.050980392156862744,0.03214285714285714,0.029411764705882353,0.02622950819672131,0.04285714285714286,0.07758620689655173,0.07983193277310924,0.17479674796747968,0.11721611721611722,0.08264462809917356,0.05904059040590406,0.44,0.20545073375262055,0.5204081632653061,0.5666666666666667,0.2549019607843137,0.16981132075471697,0.38271604938271603,0.40789473684210525,0.06451612903225806,0.16561844863731656,0.3670886075949367,0.3717948717948718,0.27586206896551724,0.07966457023060797,0.3684210526315789,0.3684210526315789,0.8571428571428571,0.37945492662473795,0.3425414364640884,0.34444444444444444,0.8064516129032258,0.4897959183673469,0.5,0.08333333333333333,0.10204081632653061,0.6,0.6666666666666666,0.2653061224489796,0.5384615384615384,0.8571428571428571,0.18571428571428572,0.5769230769230769,0.10714285714285714,0.3333333333333333,0.42142857142857143,0.3220338983050847,0.6645702306079665,0.34444444444444444,0.50470987394958,0.5620635135135136,0.5012931654676258,0.07495069033530571,0.1284722222222222,0.0045662100456621,0.11940298507462686,0.333955223880597,8.945348837209302,25.05342465753425,0.315008025682183,1.0,1.0,2.0,0.0045662100456621,0.0055248618784530384,1.0,1.0,0.017543859649122806,,,,True,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,116379.0,1940,160,3824,3748,871,802,398,7572,53,67,7.0,10.0,14.0,19.0,123.0,234,207.0,399.0,1.0,6.0,,,,1.0,95.0,241.0,7.0,18.0,12.0,48.0,383,700,96.0,247.0,261.0,1315,4150,30.0,49.0,7.0,18.0,33.0,114.0,62.0,131.0,12.0,49.0,118.0,278.0,398,368.0,270.0,18.0,14.0,,241.0,95.0,11.0,129.0,47.0,176.0,28.0,19.0,85.0,22.0,22.0,399.0,11.0,18.0,94.0,213,34.0,341,29.0,370,6.0,58,34.0,24.0,64,9.0,34.0,27.0,3.0,30.0,,6.0,91,6.0,25.0,81,1.0,129,1.0,8.0,7.0,276,1.0,24.0,8.0,7.0,289,21.0,22.0,88.0,6.0,48.0,32.0,,,24.0,,8.0,32.0,13.0,3.0,275.0,851,5.0,45.0,0.5195822454308094,0.5292553191489362,0.9375,0.38866396761133604,0.3888888888888889,0.24489795918367346,0.38866396761133604,0.5471428571428572,0.6122448979591837,0.4732824427480916,0.5564941921858501,0.6044776119402985,0.4444444444444444,0.6082474226804123,0.6890243902439024,0.5684647302904564,0.2608236536430834,0.015714285714285715,0.04477611940298507,0.02564102564102564,0.005012531328320802,27.13214620431115,0.7032967032967034,0.2857142857142857,0.1866783523225241,0.015280135823429542,0.17122040072859745,0.021825396825396824,0.1816568047337278,0.017241379310344827,0.031791907514450865,0.0106951871657754,0.006550218340611353,0.022332506203473945,0.019801980198019802,0.20105820105820105,0.1951219512195122,0.1649746192893401,0.171875,0.1696969696969697,0.013422818791946308,0.40625,0.07074973600844774,0.7910447761194029,0.828125,0.5660377358490566,0.2470960929250264,0.5256410256410257,0.5394736842105263,0.23577235772357724,0.42133051742344246,0.518796992481203,0.5214105793450882,0.6763285024154589,0.006335797254487857,0.16666666666666666,0.16666666666666666,1.0,0.25448785638859556,0.3941908713692946,0.3958333333333333,0.9368421052631579,0.14925373134328357,0.7,0.14285714285714285,,,,0.26865671641791045,0.3888888888888889,0.7142857142857143,0.10555555555555556,0.7368421052631579,0.005555555555555556,,0.26666666666666666,0.25,0.33157338965153116,0.3941908713692946,0.4514375923970432,0.4742453488372092,0.43786916666666675,0.09224730127576054,0.11473272490221642,0.023809523809523808,0.08669201520912548,0.21140684410646388,13.775857142857149,25.280161943319825,0.22777196652719664,1.0,,,0.004048582995951417,0.004149377593360996,,1.0,,,,,True,
1890,1610612742,Shawn Marion,Shawn Marion,1890,DAL,134961.0,2249,-110,4374,4414,854,840,476,8788,152,239,31.0,63.0,22.0,40.0,97.0,235,12.0,40.0,27.0,75.0,1.0,3.0,8.0,16.0,26.0,73.0,1.0,1.0,5.0,12.0,261,514,53.0,148.0,50.0,731,4883,45.0,99.0,2.0,4.0,6.0,102.0,43.0,96.0,13.0,28.0,19.0,144.0,416,106.0,159.0,,52.0,1.0,72.0,26.0,26.0,69.0,48.0,117.0,33.0,15.0,34.0,12.0,23.0,282.0,36.0,87.0,100.0,189,43.0,332,125.0,457,20.0,87,59.0,28.0,59,13.0,42.0,33.0,6.0,17.0,3.0,6.0,92,7.0,10.0,83,2.0,120,1.0,2.0,1.0,51,,7.0,2.0,1.0,63,2.0,1.0,23.0,,9.0,34.0,2.0,1.0,15.0,3.0,16.0,36.0,14.0,2.0,140.0,834,11.0,7.0,0.7969348659003831,0.8851063829787233,1.0,0.3581081081081081,0.5,0.4642857142857143,0.36054421768707484,0.5077821011673151,0.45454545454545453,0.4479166666666667,0.5143504531722054,0.46601941747572817,0.5040322580645161,0.5274566473988439,0.47641509433962265,0.5333333333333333,0.22356495468277945,0.05058365758754864,0.06694560669456066,0.0425531914893617,,15.967413441955193,0.6413043478260869,0.3049645390070922,0.13413768630234207,0.06148409893992933,0.15479876160990713,0.06070826306913996,0.14063260340632602,0.061254980079681276,0.07655502392344497,0.055441478439425054,0.054901960784313725,0.06471816283924843,0.043859649122807015,0.10580912863070539,0.1059322033898305,0.1934065934065934,0.15367483296213807,0.15736040609137056,0.06309148264984227,0.3888888888888889,0.3610271903323263,0.6359832635983264,0.6816143497757847,0.7828947368421053,0.3549848942598187,0.4127659574468085,0.4311111111111111,0.8041237113402062,0.06042296072507553,0.3,0.3,0.9166666666666666,0.11329305135951662,0.36,0.36,1.0,0.11027190332326284,0.3561643835616438,0.3561643835616438,1.0,0.6116504854368932,0.49206349206349204,0.22580645161290322,0.02912621359223301,0.3333333333333333,1.0,0.009708737864077669,1.0,1.0,0.3225806451612903,0.55,0.12903225806451613,0.5,0.0967741935483871,0.4166666666666667,0.5845921450151057,0.3611111111111111,0.5282105303030302,0.5228428571428572,0.5234983739837398,0.03367496339677892,0.04299065420560748,,0.13953488372093023,0.19699042407660738,5.711478599221788,24.256081081081092,0.19524462734339276,,1.0,,,,2.0,,0.023529411764705882,1.0,,,True,
201148,1610612742,Brandan Wright,Brandan Wright,201148,DAL,38274.0,638,20,1241,1233,407,361,135,2474,104,134,21.0,33.0,28.0,34.0,20.0,50,6.0,8.0,,,,,,,,,,,,,130,192,,,48.0,308,1406,23.0,35.0,,,6.0,52.0,37.0,52.0,,,15.0,89.0,232,28.0,,,22.0,,,,11.0,8.0,9.0,17.0,9.0,,4.0,,4.0,43.0,24.0,41.0,29.0,41,10.0,80,67.0,147,9.0,15,9.0,6.0,11,2.0,3.0,10.0,3.0,8.0,,1.0,21,2.0,5.0,36,1.0,64,,3.0,2.0,45,,6.0,1.0,,65,5.0,,29.0,,6.0,25.0,1.0,1.0,18.0,,7.0,26.0,16.0,3.0,89.0,401,3.0,6.0,0.8923076923076924,0.9747899159663865,,,,,,0.6770833333333334,0.6571428571428571,0.7115384615384616,0.6770833333333334,0.6571428571428571,0.7115384615384616,0.6936936936936937,0.6666666666666666,0.6953125,,0.057291666666666664,0.08208955223880597,,,17.48201438848921,0.5238095238095238,0.2222222222222222,0.12058823529411765,0.125,0.145,0.12371134020618557,0.12962962962962962,0.12452107279693486,0.12149532710280374,0.136,0.11458333333333333,0.14193548387096774,0.05128205128205128,0.0975609756097561,0.1485148514851485,0.1206896551724138,0.1390728476821192,0.16326530612244897,0.1836734693877551,0.6153846153846154,0.6979166666666666,0.7761194029850746,0.8455284552845529,0.8846153846153846,0.2604166666666667,0.4,0.4,0.95,0.041666666666666664,0.75,0.75,0.8333333333333334,,,,,,,,,0.9428571428571428,0.6363636363636364,0.47619047619047616,,,,,,,0.6538461538461539,0.8235294117647058,,,,,0.6979166666666666,,0.5563187500000001,0.58139,0.5329538461538463,0.13425925925925927,0.13425925925925927,,0.16883116883116883,0.288961038961039,3.7380208333333336,,0.3279613215149073,,,2.0,,,2.0,,0.05555555555555555,1.0,,,True,
201961,1610612742,Wayne Ellington,Wayne Ellington,201961,DAL,6549.0,109,-32,216,216,50,54,28,432,1,2,,,,,,2,1.0,5.0,2.0,7.0,,,1.0,2.0,5.0,9.0,,,1.0,1.0,2,9,7.0,16.0,3.0,28,274,,,,,,,,2.0,2.0,3.0,,6.0,4,,21.0,,,,9.0,5.0,1.0,2.0,2.0,4.0,2.0,,,1.0,1.0,10.0,,2.0,3.0,8,,11,2.0,13,,1,1.0,,1,,,,,1.0,,,1,,,6,,10,,2.0,,4,,,1.0,,4,,,2.0,,,,,,,,,,,,6.0,50,,,1.0,1.0,1.0,0.4375,,0.6666666666666666,0.4375,0.2222222222222222,,,0.5,,0.6,0.5185185185185185,,0.6,0.64,0.1111111111111111,,,0.2,11.428571428571427,1.0,,0.13333333333333333,0.029411764705882353,0.1,,0.12222222222222222,0.02,0.05555555555555555,0.047619047619047616,,,,0.21739130434782608,,0.13636363636363635,0.10526315789473684,0.09090909090909091,,,0.08,0.5,0.5,1.0,0.08,,,,0.2,0.2,0.25,1.0,0.28,0.2857142857142857,0.2857142857142857,1.0,0.36,0.5555555555555556,0.5555555555555556,1.0,,,,,,,,,,,,0.4,0.5,0.2,1.0,0.72,0.5555555555555556,0.5126759999999999,,0.4385299999999999,0.07407407407407407,0.18181818181818182,,,0.21428571428571427,12.733333333333334,23.862499999999994,0.23148148148148148,,,,,,,,,,,,True,
201971,1610612742,DeJuan Blair,DeJuan Blair,201971,DAL,50078.0,835,-27,1653,1661,312,397,185,3314,89,143,19.0,33.0,7.0,16.0,57.0,123,2.0,5.0,,,,,,,,,,,,,148,271,,,55.0,351,1831,24.0,45.0,,,14.0,62.0,22.0,47.0,,,11.0,55.0,224,72.0,,,38.0,,,,36.0,34.0,19.0,53.0,16.0,3.0,19.0,5.0,10.0,125.0,22.0,64.0,42.0,100,13.0,155,88.0,243,3.0,36,26.0,10.0,22,3.0,12.0,24.0,6.0,10.0,1.0,5.0,46,2.0,10.0,61,8.0,132,1.0,23.0,5.0,65,5.0,9.0,2.0,1.0,85,11.0,,43.0,,5.0,14.0,,,9.0,,5.0,14.0,9.0,3.0,53.0,308,15.0,4.0,0.7567567567567568,0.8682170542635659,,,,,,0.5461254612546126,0.5333333333333333,0.46808510638297873,0.5461254612546126,0.5333333333333333,0.46808510638297873,0.5698051948051948,0.5849056603773585,0.5,,0.13284132841328414,0.16083916083916083,0.10569105691056911,,19.093851132686083,0.4782608695652174,0.24528301886792453,0.1941747572815534,0.11510791366906475,0.1875,0.10679611650485436,0.19215155615696888,0.11286089238845144,0.08928571428571429,0.1306532663316583,0.12169312169312169,0.1111111111111111,0.09090909090909091,0.16363636363636364,0.23728813559322035,0.1791907514450867,0.18840579710144928,0.18604651162790697,0.03529411764705882,0.6428571428571429,0.5276752767527675,0.6223776223776224,0.7416666666666667,0.7528089887640449,0.45387453874538747,0.4634146341463415,0.5181818181818182,0.7719298245614035,0.01845018450184502,0.4,0.4,0.5,,,,,,,,,0.7333333333333333,0.5757575757575758,0.10526315789473684,,,,,,,0.3404255319148936,0.4375,,,,,0.5276752767527675,,0.5131952029520295,0.5525710526315789,0.48149148936170194,0.1419141914191419,0.1419141914191419,,0.17663817663817663,0.15669515669515668,4.737638376383763,,0.18874773139745918,,,,,,2.0,,0.046511627906976744,,3.0,,True,
203108,1610612742,Bernard James,Bernard James,203108,DAL,3620.0,60,5,119,122,38,50,11,241,4,10,1.0,2.0,1.0,2.0,1.0,1,,,,,,,,,,1.0,,,,1.0,5,11,,1.0,4.0,14,126,1.0,2.0,,,1.0,3.0,1.0,2.0,,1.0,1.0,3.0,6,4.0,,,2.0,1.0,,,2.0,,,,,,,,,,,4.0,5.0,3,1.0,9,4.0,13,,2,1.0,1.0,2,,,1.0,,2.0,,,3,,,4,,13,,2.0,1.0,4,1.0,,,,5,1.0,,3.0,,,2.0,,,1.0,,1.0,2.0,1.0,,3.0,38,3.0,,0.6,0.75,,,,,,0.45454545454545453,0.5,0.5,0.4166666666666667,0.5,0.3333333333333333,0.5,0.5,0.375,0.08333333333333333,0.18181818181818182,0.2,,,13.178294573643411,0.6666666666666666,0.25,0.09090909090909091,0.1111111111111111,0.2,,0.13793103448275862,0.0851063829787234,0.06666666666666667,0.25,,,,0.09090909090909091,0.07142857142857142,0.125,0.2,0.2,,0.5,0.8333333333333334,0.4,0.5,0.75,0.08333333333333333,1.0,1.0,,,,,,,,,,0.08333333333333333,,,,1.0,0.5,,,,,,,,0.6666666666666666,0.5,,,0.3333333333333333,,0.9166666666666666,,0.5980909090909091,0.5761499999999999,0.5917,0.21428571428571427,0.23076923076923078,,0.21428571428571427,0.21428571428571427,2.0090909090909093,53.1,0.31932773109243695,,,1.0,,,,,,,,,True,
203109,1610612742,Jae Crowder,Jae Crowder,203109,DAL,35827.0,597,80,1169,1202,272,321,121,2371,28,41,8.0,11.0,5.0,8.0,5.0,10,8.0,17.0,17.0,34.0,,1.0,2.0,6.0,6.0,37.0,,2.0,1.0,5.0,41,68,23.0,71.0,21.0,172,1246,10.0,15.0,,3.0,4.0,24.0,10.0,14.0,3.0,11.0,3.0,32.0,40,42.0,66.0,3.0,12.0,,37.0,6.0,5.0,18.0,9.0,27.0,6.0,3.0,12.0,4.0,2.0,63.0,9.0,11.0,22.0,35,5.0,62,20.0,82,1.0,28,21.0,7.0,12,3.0,9.0,11.0,2.0,3.0,,3.0,23,,6.0,30,,51,2.0,2.0,1.0,27,2.0,1.0,4.0,,27,3.0,,14.0,,1.0,14.0,,,8.0,,6.0,14.0,7.0,,32.0,264,3.0,1.0,0.4878048780487805,0.5714285714285714,0.9565217391304348,0.323943661971831,,0.2727272727272727,0.323943661971831,0.6029411764705882,0.6666666666666666,0.7142857142857143,0.5431654676258992,0.5555555555555556,0.58,0.5695364238410596,0.5714285714285714,0.5714285714285714,0.5107913669064749,0.07352941176470588,0.0975609756097561,,0.058823529411764705,13.436293436293438,0.5217391304347826,0.1724137931034483,0.09831460674157304,0.03559870550161812,0.11764705882352941,0.05625,0.10497237569060773,0.042643923240938165,0.04950495049504951,0.018867924528301886,0.0392156862745098,0.0546875,0.0625,0.07086614173228346,0.11607142857142858,0.1111111111111111,0.1267605633802817,0.08888888888888889,0.014705882352941176,0.5,0.2949640287769784,0.6829268292682927,0.7567567567567568,0.6071428571428571,0.07194244604316546,0.5,0.5,,0.1223021582733813,0.47058823529411764,0.5,0.375,0.2446043165467626,0.5,0.5151515151515151,1.0,0.26618705035971224,0.16216216216216217,0.16216216216216217,0.8333333333333334,0.6111111111111112,0.7272727272727273,0.125,0.05555555555555555,,,0.1111111111111111,,,0.32,0.625,0.24,0.3333333333333333,0.2,0.2,0.8057553956834532,0.16216216216216217,0.5752741007194245,0.5639681818181819,0.5706859999999999,0.09333333333333334,0.17721518987341772,,0.13953488372093023,0.18604651162790697,6.7294117647058815,24.06478873239437,0.23267750213858,1.0,,,0.014084507042253521,,,,,,,0.029411764705882353,True,
