EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Offensive Fouls Drawn,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,Corner3Assists,BlockingFoulsDrawn,SecondChanceFg3Pct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,Blocked3s,BlockedCorner3,OffensiveGoaltends,Clear Path Fouls,BlockedArc3,on,Corner3PctBlocked
203096,1610612738,Jared Sullinger,Jared Sullinger,203096,BOS,32146.0,536,58,1016,1012,222,178,140,2028,53.0,77.0,20.0,36.0,6.0,13.0,29.0,76.0,20.0,39.0,3.0,11.0,42.0,3.0,10.0,102.0,192.0,12.0,45.0,54.0,294.0,1045,25.0,45.0,18.0,68.0,14.0,35.0,3.0,10.0,21.0,58.0,104.0,100.0,36.0,40.0,41.0,11.0,9.0,18.0,13.0,31.0,10.0,10.0,1.0,7.0,75.0,17.0,41.0,2.0,23.0,69.0,11.0,103.0,60.0,163.0,10.0,11.0,8.0,3.0,15.0,4.0,3.0,17.0,2.0,12.0,,2.0,32.0,5.0,6.0,33.0,1.0,63.0,,5.0,9.0,67.0,3.0,8.0,65.0,8.0,,25.0,12.0,15.0,12.0,,3.0,15.0,10.0,,,,56.0,220,3.0,9.0,0.5098039215686274,0.6341463414634146,1.0,0.26666666666666666,0.3,0.2727272727272727,0.53125,0.5555555555555556,0.4,0.5063291139240507,0.5434782608695652,0.4111111111111111,0.5526315789473685,0.6181818181818182,0.5,0.189873417721519,0.046875,0.07792207792207792,0.039473684210526314,25.08445945945946,0.46875,0.3055555555555556,0.07142857142857142,0.19714285714285715,0.11884057971014493,0.19827586206896552,0.11805555555555555,0.19742489270386265,0.11860940695296524,0.16,0.08256880733944955,0.11764705882352941,0.10344827586206896,0.17857142857142858,0.1810344827586207,0.22772277227722773,0.18796992481203006,0.17073170731707318,0.08928571428571429,0.6666666666666666,0.32489451476793246,0.6883116883116883,0.7464788732394366,0.5283018867924528,0.3206751054852321,0.3815789473684211,0.3972602739726027,0.3103448275862069,0.16455696202531644,0.5128205128205128,0.5128205128205128,0.75,0.012658227848101266,0.17721518987341772,0.2619047619047619,0.2619047619047619,1.0,0.782608695652174,0.5555555555555556,,0.28888888888888886,0.46153846153846156,0.2222222222222222,0.3,0.5147679324894515,0.2682926829268293,0.47973538135593236,0.5632,0.4712375,0.0984251968503937,0.11961722488038277,0.23129251700680273,0.19727891156462585,7.470312499999999,26.544444444444444,0.21850393700787402,4.0,1.0,,,,1.0,,1.0,,1.0,3.0,2.0,,0.2647058823529412,0.3333333333333333,0.3333333333333333,1.0,0.021739130434782608,,,,,,,,,,,,,,,,,,,,,,True,
203482,1610612738,Kelly Olynyk,Kelly Olynyk,203482,BOS,34437.0,574,25,1123,1127,225,227,137,2250,71.0,109.0,14.0,31.0,24.0,35.0,13.0,38.0,18.0,44.0,4.0,18.0,52.0,,5.0,102.0,191.0,19.0,56.0,39.0,300.0,1178,18.0,39.0,12.0,51.0,30.0,53.0,,5.0,8.0,68.0,150.0,54.0,57.0,18.0,52.0,18.0,15.0,33.0,16.0,49.0,10.0,22.0,1.0,10.0,114.0,15.0,37.0,6.0,18.0,69.0,10.0,97.0,58.0,155.0,6.0,19.0,15.0,4.0,17.0,4.0,11.0,26.0,3.0,6.0,,7.0,43.0,6.0,10.0,46.0,5.0,77.0,2.0,10.0,4.0,55.0,2.0,7.0,55.0,6.0,,26.0,5.0,15.0,11.0,2.0,2.0,16.0,10.0,,1.0,1.0,68.0,225,6.0,3.0,0.7352941176470589,0.8064516129032258,1.0,0.3392857142857143,,0.3392857142857143,0.5340314136125655,0.46153846153846156,0.5660377358490566,0.52834008097166,0.47560975609756095,0.5172413793103449,0.5514705882352942,0.53125,0.53125,0.22672064777327935,0.07853403141361257,0.10091743119266056,0.10526315789473684,24.301242236024844,0.3953488372093023,0.2857142857142857,0.25,0.17293233082706766,0.11144578313253012,0.125,0.0847457627118644,0.16022099447513813,0.10216110019646366,0.14678899082568808,0.1111111111111111,0.08270676691729323,0.087248322147651,0.07142857142857142,0.2074074074074074,0.16666666666666666,0.14666666666666667,0.1308411214953271,0.05504587155963303,0.625,0.44129554655870445,0.6513761467889908,0.7244897959183674,0.704225352112676,0.15384615384615385,0.34210526315789475,0.38235294117647056,0.6153846153846154,0.17813765182186234,0.4090909090909091,0.4090909090909091,0.9444444444444444,0.016194331983805668,0.21052631578947367,0.34615384615384615,0.34615384615384615,1.0,0.7560975609756098,0.45161290322580644,0.21428571428571427,0.603448275862069,0.6857142857142857,0.08620689655172414,,0.6680161943319838,0.34615384615384615,0.5293607287449392,0.5091617647058823,0.5395025862068967,0.09737827715355805,0.12322274881516587,0.17,0.22666666666666666,6.775916230366491,25.128571428571426,0.20035618878005343,3.0,1.0,,,1.0,2.0,1.0,2.0,,,6.0,2.0,0.5,0.10810810810810811,0.25,0.25,1.0,0.04878048780487805,0.5,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,True,
201584,1610612738,Courtney Lee,Courtney Lee,201584,BOS,16230.0,270,2,514,514,89,98,66,1028,15.0,26.0,1.0,2.0,2.0,3.0,4.0,11.0,19.0,40.0,10.0,12.0,25.0,3.0,5.0,38.0,77.0,17.0,35.0,14.0,141.0,529,2.0,7.0,,7.0,5.0,9.0,5.0,7.0,1.0,26.0,32.0,44.0,39.0,2.0,25.0,12.0,6.0,11.0,6.0,17.0,5.0,3.0,2.0,6.0,40.0,,5.0,,9.0,9.0,,18.0,5.0,23.0,,11.0,5.0,6.0,6.0,2.0,6.0,6.0,,,1.0,1.0,12.0,,,9.0,,21.0,1.0,,1.0,10.0,,,17.0,2.0,4.0,6.0,,7.0,2.0,1.0,4.0,7.0,7.0,,,,26.0,89,,,0.42105263157894735,0.43243243243243246,0.7647058823529411,0.4857142857142857,0.7142857142857143,0.4857142857142857,0.4935064935064935,0.2857142857142857,0.5555555555555556,0.5669642857142857,0.3888888888888889,0.78125,0.594017094017094,0.3888888888888889,0.8125,0.3125,0.07792207792207792,0.15384615384615385,,21.901528013582343,0.5,,,0.05113636363636364,0.028409090909090908,0.12857142857142856,,0.07317073170731707,0.02100840336134454,0.05172413793103448,,0.03076923076923077,,,,0.04081632653061224,0.12727272727272726,0.11320754716981132,,1.0,0.23214285714285715,0.5769230769230769,0.6818181818181818,0.3333333333333333,0.09821428571428571,0.36363636363636365,0.36363636363636365,0.25,0.35714285714285715,0.475,0.5,0.5263157894736842,0.08928571428571429,0.22321428571428573,0.48,0.48,0.6666666666666666,0.2222222222222222,0.5,,0.1875,0.6666666666666666,0.3125,0.6,0.5446428571428571,0.48,0.5030857142857142,0.45287222222222223,0.48403437499999996,0.05982905982905983,0.07407407407407407,0.04964539007092199,0.18439716312056736,11.338961038961038,24.582857142857144,0.17315175097276264,2.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,12.0,,1.0,,0.5,0.17647058823529413,0.5,0.5,1.0,0.1111111111111111,1.0,1.0,0.125,1.0,,1.0,0.1111111111111111,,,1.0,0.027777777777777776,,,,,0.05,,,,1.0,,True,
203543,1610612738,Vitor Faverani,Vitor Faverani,203543,BOS,8664.0,144,-3,283,284,83,89,31,567,11.0,21.0,5.0,7.0,6.0,7.0,6.0,11.0,2.0,7.0,,2.0,13.0,,2.0,19.0,39.0,2.0,13.0,6.0,50.0,281,5.0,9.0,2.0,12.0,7.0,11.0,,2.0,1.0,15.0,26.0,12.0,6.0,8.0,13.0,2.0,3.0,4.0,2.0,6.0,,4.0,,,14.0,2.0,9.0,1.0,4.0,20.0,3.0,27.0,12.0,39.0,3.0,4.0,4.0,,8.0,,2.0,5.0,1.0,6.0,,1.0,13.0,2.0,5.0,13.0,,21.0,,3.0,2.0,8.0,1.0,2.0,9.0,1.0,,5.0,,8.0,7.0,,1.0,9.0,4.0,,1.0,1.0,15.0,83,2.0,,0.6842105263157895,0.8666666666666667,1.0,0.15384615384615385,,0.15384615384615385,0.48717948717948717,0.5555555555555556,0.6363636363636364,0.4230769230769231,0.5,0.5384615384615384,0.44642857142857145,0.5454545454545454,0.5357142857142857,0.25,0.07692307692307693,0.14285714285714285,,21.766561514195583,0.6153846153846154,0.42857142857142855,0.14285714285714285,0.21052631578947367,0.0967741935483871,0.125,0.05,0.1889763779527559,0.08270676691729323,0.12121212121212122,0.25,,0.05714285714285714,,0.15384615384615385,0.13043478260869565,0.3333333333333333,0.07407407407407407,0.1111111111111111,0.4444444444444444,0.40384615384615385,0.5238095238095238,0.6111111111111112,0.6363636363636364,0.21153846153846154,0.5454545454545454,0.5454545454545454,0.6666666666666666,0.1346153846153846,0.2857142857142857,0.2857142857142857,1.0,,0.25,0.15384615384615385,0.15384615384615385,1.0,0.7,0.7142857142857143,0.2,0.5384615384615384,0.8571428571428571,0.15384615384615385,,0.6538461538461539,0.15384615384615385,0.5111663461538462,0.5579611111111112,0.5168230769230768,0.08928571428571429,0.11627906976744186,0.24,0.3,5.774358974358974,25.230769230769234,0.29328621908127206,,,,,,1.0,,1.0,,,2.0,1.0,,0.4,,,,0.1,,,,,,,,,,,,,,,,,1.0,,,,1.0,True,
203569,1610612738,Chris Babb,Chris Babb,203569,BOS,5204.0,87,-13,170,170,56,41,20,340,1.0,1.0,1.0,1.0,,,,,,1.0,4.0,5.0,14.0,2.0,4.0,1.0,2.0,5.0,18.0,,17.0,187,1.0,1.0,,5.0,,,2.0,6.0,,6.0,2.0,,15.0,,14.0,5.0,,3.0,,3.0,,1.0,1.0,1.0,6.0,2.0,,1.0,2.0,5.0,,7.0,3.0,10.0,,4.0,2.0,2.0,2.0,,2.0,,,,,,2.0,,1.0,4.0,2.0,9.0,,,,3.0,1.0,,,,,,,,,,,,,,,,6.0,56,,,1.0,1.0,1.0,0.2777777777777778,0.3333333333333333,0.2777777777777778,0.5,1.0,,0.425,1.25,0.5,0.425,1.25,0.5,0.9,,,,11.398963730569948,1.0,,0.14285714285714285,0.09259259259259259,,0.09090909090909091,0.05555555555555555,0.09210526315789473,0.023809523809523808,,,,0.06896551724137931,,,0.043478260869565216,0.18181818181818182,0.14285714285714285,,,0.05,1.0,1.0,1.0,,,,,0.05,,,,0.2,0.7,0.35714285714285715,0.35714285714285715,1.0,0.5,1.0,1.0,,,0.6666666666666666,0.5,0.95,0.35714285714285715,0.538,0.7212,0.543725,,,0.29411764705882354,0.35294117647058826,10.799999999999999,25.288888888888888,0.32941176470588235,,,,2.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,0.5,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,True,
202705,1610612738,MarShon Brooks,MarShon Brooks,202705,BOS,1952.0,33,8,68,70,37,24,5,138,1.0,1.0,,,,,1.0,2.0,1.0,5.0,,2.0,2.0,1.0,1.0,3.0,8.0,2.0,2.0,7.0,19.0,56,,,,,1.0,5.0,1.0,1.0,3.0,8.0,,6.0,3.0,,2.0,2.0,,,,,,,,,,,,,2.0,7.0,,9.0,,9.0,,1.0,1.0,,3.0,,1.0,,,2.0,,,3.0,,1.0,,,,,,,5.0,,,10.0,,,2.0,3.0,1.0,,,1.0,1.0,,,,,8.0,37,,3.0,,,0.5,1.0,1.0,1.0,0.375,,0.2,0.6,,0.4166666666666667,0.6333333333333333,,0.4444444444444444,0.2,,,,24.65753424657534,1.0,,,0.2413793103448276,,0.125,,0.2,,,,,,,0.2,0.2222222222222222,0.3,0.15384615384615385,,,0.1,1.0,1.0,,0.2,0.5,0.5,,0.5,0.2,0.2,,,0.2,1.0,1.0,0.5,,,,,,0.16666666666666666,1.0,0.3,1.0,0.43575500000000006,,0.4118166666666667,0.16666666666666666,0.2,,0.42105263157894735,14.8,26.450000000000003,0.5441176470588235,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
203505,1610612738,Vander Blue,Vander Blue,203505,BOS,441.0,7,2,14,14,6,6,1,28,,,,,,,,,,,,,,,,,,,,1.0,1.0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,6,,,,,,,,,,,,,,,0.5,,,,,,,6.666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2586,1610612738,Keith Bogans,Keith Bogans,2586,BOS,1967.0,33,8,65,60,25,29,10,125,,,,,,,,,,,2.0,2.0,2.0,1.0,1.0,,,3.0,4.0,3.0,12.0,54,,,,,,,2.0,2.0,2.0,8.0,,,9.0,,2.0,2.0,,1.0,1.0,2.0,1.0,,,1.0,5.0,,,,,2.0,,2.0,,2.0,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,1.0,,,1.0,2.0,,,3.0,,3.0,,,,,,,,,,,,8.0,25,,,,,1.0,0.75,1.0,0.75,,,,1.125,,1.5,1.125,,1.5,1.0,,,,6.578947368421052,,,,0.09523809523809523,,,,0.08,,,,,,,,,0.2222222222222222,,,,,,,,,,,,,,,,0.5,0.5,1.0,1.0,1.0,,,,,,0.5,1.0,1.0,1.0,0.4868625,,0.45825,,,,0.6666666666666666,,24.075,0.38461538461538464,1.0,1.0,1.0,1.0,,,,,,,,,,,0.5,0.5,1.0,,,,0.5,1.0,,,,,,,,,,,,,,,,,,True,
202348,1610612738,Jordan Crawford,Jordan Crawford,202348,BOS,310.0,5,5,11,11,6,5,1,22,,,,,,,1.0,1.0,,,,2.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,,8.0,9,,,,,,,2.0,2.0,,6.0,2.0,,,,3.0,2.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6,,,1.0,1.0,,0.6666666666666666,1.0,0.6666666666666666,1.0,,,1.0,,1.5,1.0,,1.5,0.75,,,,33.333333333333336,,,,0.16666666666666666,,,,0.14285714285714285,,,,,,,0.3333333333333333,,,,,,,,,,0.25,1.0,1.0,1.0,,,,,,0.75,0.6666666666666666,0.6666666666666666,,,,,,,1.0,1.0,0.75,0.6666666666666666,0.35824999999999996,,0.400725,,,,0.75,13.2,27.53333333333333,0.5454545454545454,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101138,1610612738,Brandon Bass,Brandon Bass,101138,BOS,108634.0,1811,-336,3485,3509,784,877,422,6994,117.0,205.0,37.0,58.0,22.0,42.0,55.0,137.0,94.0,229.0,1.0,1.0,3.0,,,266.0,571.0,1.0,4.0,167.0,702.0,3829,53.0,84.0,22.0,128.0,53.0,114.0,,1.0,51.0,157.0,310.0,222.0,,58.0,2.0,1.0,37.0,40.0,24.0,64.0,11.0,18.0,7.0,15.0,152.0,36.0,87.0,3.0,74.0,158.0,17.0,249.0,126.0,375.0,8.0,25.0,19.0,6.0,46.0,5.0,23.0,40.0,6.0,23.0,,8.0,86.0,11.0,14.0,80.0,5.0,153.0,1.0,11.0,17.0,152.0,1.0,12.0,193.0,13.0,4.0,87.0,14.0,58.0,37.0,,21.0,61.0,41.0,,1.0,1.0,153.0,771,11.0,9.0,0.5827067669172933,0.6540084388185654,,0.25,,0.3333333333333333,0.4658493870402802,0.6309523809523809,0.4649122807017544,0.4652173913043478,0.6309523809523809,0.4608695652173913,0.5271493212669683,0.6736842105263158,0.5492957746478874,0.006956521739130435,0.0647985989492119,0.13170731707317074,0.072992700729927,18.828557063851182,0.5348837209302325,0.2073170731707317,0.037037037037037035,0.13799126637554585,0.06839622641509434,0.15677966101694915,0.08275862068965517,0.14347557204700062,0.07205623901581722,0.07124681933842239,0.07122507122507123,0.06439393939393939,0.08256880733944955,0.08333333333333333,0.11139240506329114,0.13649025069637882,0.16624040920716113,0.14324324324324325,0.03007518796992481,0.6721311475409836,0.3565217391304348,0.5707317073170731,0.6573033707865169,0.5641025641025641,0.2382608695652174,0.40145985401459855,0.4330708661417323,0.41818181818181815,0.3982608695652174,0.4104803493449782,0.4104803493449782,0.7021276595744681,0.0017391304347826088,0.0052173913043478265,0.3333333333333333,0.3333333333333333,,0.6904761904761905,0.6379310344827587,0.08108108108108109,0.3652173913043478,0.5238095238095238,,,0.3634782608695652,0.5,0.47420095818815333,0.5243432432432432,0.46388217391304337,0.13405238828967642,0.13488372093023257,0.18233618233618235,0.22364672364672364,9.494220665499126,38.15,0.22496413199426113,6.0,,,1.0,,,,,3.0,1.0,13.0,6.0,,0.20588235294117646,,,,,,,0.008695652173913044,,,,,,,,,,,,,,3.0,,,1.0,3.0,False,
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,58475.0,975,-166,1908,1892,472,533,269,3800,65.0,128.0,10.0,14.0,9.0,26.0,19.0,64.0,29.0,64.0,10.0,23.0,79.0,7.0,25.0,113.0,256.0,26.0,89.0,39.0,343.0,2130,14.0,28.0,2.0,30.0,21.0,58.0,7.0,28.0,17.0,80.0,46.0,180.0,30.0,2.0,78.0,23.0,26.0,209.0,78.0,287.0,57.0,98.0,31.0,80.0,652.0,8.0,12.0,2.0,38.0,97.0,5.0,140.0,22.0,162.0,5.0,40.0,16.0,24.0,59.0,22.0,39.0,36.0,7.0,20.0,,2.0,95.0,4.0,24.0,21.0,4.0,62.0,2.0,4.0,2.0,78.0,6.0,,64.0,8.0,,30.0,6.0,2.0,1.0,,1.0,2.0,,,,,80.0,470,10.0,6.0,0.20353982300884957,0.20535714285714285,0.38461538461538464,0.29213483146067415,0.25,0.29545454545454547,0.44140625,0.5,0.3620689655172414,0.4405797101449275,0.4,0.36627906976744184,0.4597855227882037,0.40540540540540543,0.39603960396039606,0.2579710144927536,0.1015625,0.140625,0.09375,21.03370786516854,0.6210526315789474,0.1,0.05714285714285714,0.18063314711359404,0.01764705882352941,0.1484375,0.026490066225165563,0.17023959646910466,0.020366598778004074,0.01680672268907563,0.028735632183908046,0.011194029850746268,0.017094017094017096,0.058823529411764705,0.09574468085106383,0.2,0.24867724867724866,0.16230366492146597,0.028735632183908046,,0.3710144927536232,0.5078125,0.5909090909090909,0.23076923076923078,0.1855072463768116,0.296875,0.3275862068965517,0.05263157894736842,0.1855072463768116,0.453125,0.46774193548387094,0.2413793103448276,0.028985507246376812,0.2289855072463768,0.2911392405063291,0.2948717948717949,0.34782608695652173,0.4,0.7142857142857143,0.2,0.3023255813953488,0.34615384615384615,0.29069767441860467,0.28,0.6289855072463768,0.2948717948717949,0.5052950581395348,0.45779655172413797,0.48676860465116284,0.08174386920980926,0.1079136690647482,0.08746355685131195,0.23323615160349853,7.2941406250000025,25.368539325842697,0.24737945492662475,7.0,3.0,,3.0,,6.0,,7.0,48.0,1.0,21.0,7.0,,0.1076923076923077,0.3,0.3,0.6666666666666666,0.17142857142857143,,,0.03488372093023256,,,1.0,0.02857142857142857,,,,,1.0,0.011235955056179775,0.012658227848101266,,0.03125,,,,,,False,
201145,1610612738,Jeff Green,Jeff Green,201145,BOS,135760.0,2263,-335,4437,4432,1092,1305,586,8869,175.0,275.0,18.0,29.0,39.0,63.0,50.0,159.0,59.0,192.0,91.0,67.0,211.0,16.0,67.0,284.0,626.0,105.0,302.0,216.0,1099.0,4813,23.0,58.0,28.0,110.0,63.0,135.0,27.0,97.0,83.0,290.0,266.0,302.0,285.0,18.0,207.0,67.0,42.0,73.0,35.0,108.0,22.0,33.0,6.0,34.0,251.0,12.0,36.0,2.0,65.0,160.0,32.0,257.0,50.0,307.0,19.0,48.0,38.0,10.0,51.0,16.0,24.0,77.0,11.0,27.0,5.0,12.0,128.0,9.0,27.0,64.0,8.0,144.0,16.0,5.0,13.0,216.0,4.0,7.0,273.0,30.0,7.0,124.0,20.0,34.0,28.0,1.0,5.0,36.0,20.0,,,1.0,288.0,1077,15.0,16.0,0.46830985915492956,0.48363636363636364,0.9047619047619048,0.347682119205298,0.27835051546391754,0.3523489932885906,0.4536741214057508,0.39655172413793105,0.4666666666666667,0.47575431034482757,0.43617021276595747,0.44612068965517243,0.5229665071770335,0.5,0.5272727272727272,0.3254310344827586,0.0670926517571885,0.07636363636363637,0.12578616352201258,22.878876535985956,0.3984375,0.256,0.020202020202020204,0.11065006915629322,0.022031823745410038,0.1132404181184669,0.01932367149758454,0.11138613861386139,0.021286031042128603,0.031067961165048542,0.019650655021834062,0.01664145234493192,0.021691973969631236,0.0125,0.09523809523809523,0.11009174311926606,0.12648221343873517,0.12359550561797752,0.03917525773195876,0.5555555555555556,0.2963362068965517,0.6363636363636364,0.6889763779527559,0.49142857142857144,0.1713362068965517,0.31446540880503143,0.3597122302158273,0.3,0.20689655172413793,0.3072916666666667,0.3089005235602094,0.5423728813559322,0.0980603448275862,0.2273706896551724,0.3175355450236967,0.3175355450236967,0.8656716417910447,0.30851063829787234,0.6206896551724138,0.2222222222222222,0.27155172413793105,0.6190476190476191,0.28879310344827586,0.23880597014925373,0.6217672413793104,0.32367149758454106,0.5020601300108345,0.5080398734177217,0.4897101321585902,0.12390243902439024,0.17222222222222222,0.10009099181073704,0.26387625113739765,8.4982428115016,25.569867549668867,0.24611223799864773,12.0,38.0,11.0,30.0,6.0,24.0,12.0,36.0,30.0,4.0,13.0,16.0,0.3333333333333333,0.07751937984496124,0.4175824175824176,0.4175824175824176,0.9736842105263158,0.2553191489361702,0.25,0.6666666666666666,0.12931034482758622,0.36666666666666664,6.0,12.0,0.1276595744680851,0.5,1.0,3.0,0.009836065573770493,,,,,0.005208333333333333,2.0,,,,2.0,False,
201202,1610612738,Joel Anthony,Joel Anthony,201202,BOS,3932.0,66,-18,128,137,74,50,15,265,2.0,4.0,,2.0,2.0,3.0,2.0,6.0,,2.0,,,,,,4.0,12.0,,,,8.0,140,1.0,3.0,,2.0,3.0,7.0,,,,6.0,6.0,2.0,,,,,1.0,,,,,,,,,2.0,2.0,1.0,1.0,8.0,,9.0,5.0,14.0,,1.0,,1.0,,,,,,,,,,,,2.0,,2.0,,,,1.0,1.0,,,,,,,4.0,3.0,,1.0,4.0,2.0,,,,6.0,74,,,0.75,0.75,,,,,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.42857142857142855,,0.08333333333333333,0.25,,8.450704225352114,,,0.14285714285714285,0.2,0.058823529411764705,0.05555555555555555,0.07692307692307693,0.15517241379310345,0.06666666666666667,,0.08333333333333333,0.06666666666666667,0.05555555555555555,0.125,0.2727272727272727,0.3,0.10526315789473684,,,0.5,0.3333333333333333,0.5,0.6666666666666666,1.0,0.5,0.3333333333333333,0.3333333333333333,0.5,0.16666666666666666,,,,,,,,,0.6666666666666666,,,0.42857142857142855,0.6666666666666666,,,0.3333333333333333,,0.4472,0.46925,0.46811428571428565,,,0.25,0.75,7.416666666666667,,0.578125,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,False,
