EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,ThreePtAssists,Arc3Assists,BlockingFouls,NonShootingPenaltyNonTakeFouls,FG3APct,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,SecondChanceFtPoints,FTDefRebounds,LostBallSteals,Loose Ball Fouls,Loose Ball Fouls Drawn,DefFTReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Corner3Assists,SelfOReb,Travels,SecondChanceTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangePctBlocked,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Corner3PctBlocked,HeaveAttempts,Technical Free Throw Trips,BlockedLongMidRange,on,FTOffRebounds,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,Blocked3s,BlockedArc3,Clear Path Fouls,3pt And 1 Free Throw Trips,OffensiveGoaltends,DefensiveGoaltends,BlockedCorner3,HeaveMakes
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,4767.0,79.0,-4.0,153,148.0,42.0,33.0,16.0,301,7.0,9.0,2.0,2.0,1.0,3.0,9.0,16.0,3.0,8.0,19.0,33.0,9.0,47.0,162.0,4.0,5.0,8.0,1.0,9.0,3.0,5.0,18.0,20.0,6.0,4.0,9.0,9.0,6.0,1.0,2.0,18.0,1.0,3.0,5.0,14.0,19.0,4.0,23.0,1.0,1.0,4.0,1.0,2.0,5.0,1.0,2.0,1.0,9.0,4.0,2.0,8.0,1.0,1.0,12.0,14.0,2.0,8.0,7.0,3.0,4.0,7.0,4.0,5.0,39.0,0.4736842105263157,0.5625,0.5757575757575758,0.8,0.1111111111111111,0.5757575757575758,0.8,0.1111111111111111,0.6025641025641025,0.8,0.2272727272727272,0.1212121212121212,0.2222222222222222,0.125,28.070175438596493,0.4444444444444444,0.2692307692307692,0.0666666666666666,0.3846153846153846,0.0434782608695652,0.2923076923076923,0.0588235294117647,0.1538461538461538,0.05,0.2,0.2631578947368421,0.2307692307692307,0.3,0.2222222222222222,0.75,0.5714285714285714,0.2727272727272727,0.7777777777777778,1.0,0.5714285714285714,0.4848484848484848,0.5625,0.6428571428571429,0.2222222222222222,0.2424242424242424,0.375,0.375,1.0,0.4,1.0,0.3333333333333333,0.3333333333333333,0.2727272727272727,0.4417969696969696,0.521525,0.4300888888888889,0.2051282051282051,0.2051282051282051,0.1702127659574468,0.1063829787234042,8.124242424242425,0.2745098039215686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,1385.0,23.0,-11.0,47,45.0,20.0,10.0,3.0,92,2.0,2.0,,,1.0,1.0,,1.0,,2.0,2.0,5.0,4.0,8.0,53.0,,,,1.0,3.0,,2.0,,4.0,,1.0,3.0,4.0,2.0,,1.0,9.0,,,,,,,,,,1.0,2.0,1.0,2.0,,,,3.0,,,3.0,,,3.0,4.0,,2.0,1.0,,1.0,1.0,,2.0,20.0,,,0.4,,0.3333333333333333,0.2857142857142857,,0.25,0.4444444444444444,,0.25,0.2,,1.0,24.0,0.3333333333333333,,,,,,,,,,,,,,,,0.2857142857142857,1.0,1.0,,0.1428571428571428,,,,0.2857142857142857,,,,,,0.25,1.0,0.5714285714285714,0.5589071428571428,,0.530475,0.2222222222222222,0.2857142857142857,,0.25,9.56,0.425531914893617,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.2857142857142857,0.2857142857142857,0.25,25.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
201965,1610612759,Jeff Ayres,Jeff Ayres,201965,SAS,6633.0,111.0,-15.0,219,221.0,57.0,54.0,25.0,440,12.0,15.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,7.0,16.0,26.0,6.0,38.0,252.0,1.0,2.0,6.0,4.0,6.0,1.0,9.0,26.0,6.0,2.0,1.0,6.0,7.0,4.0,,2.0,15.0,1.0,7.0,4.0,9.0,15.0,8.0,23.0,2.0,1.0,2.0,,1.0,3.0,1.0,1.0,,5.0,2.0,10.0,14.0,,2.0,8.0,7.0,1.0,4.0,,,,,,9.0,57.0,0.8125,0.8666666666666667,0.6153846153846154,0.5,0.6666666666666666,0.6153846153846154,0.5,0.6666666666666666,0.6551724137931034,0.75,0.6428571428571429,0.0384615384615384,0.0666666666666666,,13.6,0.4,0.1216216216216216,0.0985915492957746,0.1538461538461538,0.0357142857142857,0.13,0.0808080808080808,0.1304347826086956,0.09375,,0.1875,0.1428571428571428,0.081081081081081,0.1666666666666666,0.125,,0.5769230769230769,0.8,0.8571428571428571,0.8333333333333334,0.1538461538461538,0.5,0.5,1.0,0.2692307692307692,0.2857142857142857,0.2857142857142857,0.5,0.5,1.0,0.3333333333333333,1.0,0.5769230769230769,0.5280461538461539,0.4753,0.47395,0.1379310344827586,0.1379310344827586,0.1578947368421052,0.2368421052631578,7.007692307692308,0.2602739726027397,,,,,,1.0,1.0,,2.0,,,,,4.0,2.0,1.0,2.0,1.0,0.25,0.0625,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
201986,1610612759,Nando De Colo,Nando De Colo,201986,SAS,18069.0,301.0,-2.0,595,594.0,172.0,186.0,65.0,1189,20.0,33.0,2.0,5.0,7.0,13.0,4.0,7.0,8.0,22.0,32.0,62.0,18.0,112.0,634.0,3.0,6.0,12.0,8.0,20.0,10.0,35.0,42.0,22.0,,5.0,23.0,32.0,11.0,7.0,5.0,73.0,2.0,4.0,5.0,31.0,39.0,6.0,45.0,15.0,11.0,12.0,4.0,9.0,9.0,1.0,3.0,,21.0,6.0,10.0,25.0,,2.0,24.0,22.0,2.0,8.0,3.0,2.0,1.0,3.0,2.0,31.0,168.0,0.65625,0.65625,0.5161290322580645,0.5,0.4,0.5053763440860215,0.6666666666666666,0.4166666666666667,0.5436893203883495,0.6666666666666666,0.5,0.0806451612903225,0.0909090909090909,0.1428571428571428,18.47988077496274,0.5714285714285714,0.1557788944723618,0.0213903743315508,0.0757575757575757,0.024390243902439,0.1358490566037735,0.0223048327137546,,0.0273972602739726,0.0952380952380952,0.1166666666666666,0.1864406779661017,0.1625,0.1111111111111111,,0.6666666666666666,0.3548387096774194,0.6060606060606061,0.6666666666666666,0.75,0.075268817204301,0.5714285714285714,0.6666666666666666,0.25,0.2365591397849462,0.3636363636363636,0.3809523809523809,0.625,0.5555555555555556,0.4,0.4333333333333333,0.5384615384615384,0.6881720430107527,0.5223290322580645,0.6524375,0.528125,0.0808080808080808,0.1176470588235294,0.1071428571428571,0.3125,8.11774193548387,0.2890756302521008,24.0,10.0,31.0,10.0,24.0,9.0,7.0,,6.0,0.3333333333333333,0.2580645161290322,0.3333333333333333,24.79677419354839,,3.0,4.0,1.0,,0.1363636363636363,0.0377358490566037,,4.0,7.0,2.0,2.0,6.0,1.0,3.0,10.0,2.0,3.0,3.0,24.0,6.0,6.0,2.0,3.0,1.0,5.0,1.0,4.0,4.0,2.0,0.8,0.3225806451612903,0.6666666666666666,0.3,0.3225806451612903,0.0454545454545454,0.0652173913043478,0.075268817204301,0.5714285714285714,0.5714285714285714,1.0,0.25,0.25,0.6666666666666666,0.5,0.2222222222222222,1.0,1.0,0.1111111111111111,0.3,0.25,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
202709,1610612759,Cory Joseph,Cory Joseph,202709,SAS,11899.0,198.0,7.0,394,394.0,120.0,140.0,43.0,788,15.0,26.0,4.0,9.0,4.0,12.0,5.0,17.0,8.0,19.0,28.0,62.0,29.0,94.0,410.0,5.0,11.0,11.0,7.0,19.0,15.0,29.0,16.0,40.0,8.0,8.0,15.0,19.0,8.0,2.0,5.0,42.0,3.0,11.0,6.0,9.0,17.0,14.0,31.0,8.0,3.0,3.0,1.0,1.0,6.0,,2.0,,9.0,3.0,6.0,17.0,2.0,1.0,20.0,35.0,2.0,13.0,,,,,,29.0,116.0,0.2857142857142857,0.3333333333333333,0.4516129032258064,0.4545454545454545,0.3684210526315789,0.4452054794520548,0.4545454545454545,0.3333333333333333,0.5280898876404494,0.4583333333333333,0.4833333333333333,0.1290322580645161,0.2692307692307692,0.0588235294117647,21.945701357466064,0.3333333333333333,0.0671641791044776,0.0846153846153846,0.1276595744680851,0.0681818181818181,0.0828729281767955,0.0804597701149425,0.0952380952380952,0.0869565217391304,,0.0769230769230769,0.0526315789473684,0.0701754385964912,0.15625,0.0666666666666666,,0.3561643835616438,0.5769230769230769,0.7894736842105263,0.2666666666666666,0.2328767123287671,0.2941176470588235,0.3125,,0.2602739726027397,0.4210526315789473,0.4210526315789473,0.5,0.8181818181818182,0.4444444444444444,0.5714285714285714,0.3333333333333333,0.5068493150684932,0.4936000000000001,0.5711636363636363,0.5334190476190476,0.1647058823529411,0.1780821917808219,0.1170212765957446,0.3085106382978723,8.841935483870968,0.3045685279187817,4.0,2.0,11.0,2.0,4.0,4.0,3.0,1.0,3.0,0.1506849315068493,0.0547945205479452,0.0952380952380952,24.154545454545453,1.0,2.0,5.0,1.0,,0.125,0.0714285714285714,0.09375,2.0,7.0,,,1.0,,,3.0,,,,9.0,,1.0,1.0,2.0,2.0,,,,4.0,3.0,1.0,0.2727272727272727,,,0.2727272727272727,,0.0588235294117647,0.0958904109589041,0.2857142857142857,0.2857142857142857,1.0,0.25,0.25,1.0,,,,,,,0.25,2.0,1.0,0.0833333333333333,,,,,,,,,,,,,,,True,,,,,,,,,,,,
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,8444.0,141.0,-32.0,284,280.0,80.0,102.0,27.0,564,6.0,9.0,1.0,3.0,1.0,1.0,3.0,4.0,10.0,21.0,19.0,34.0,13.0,90.0,326.0,3.0,7.0,9.0,8.0,9.0,7.0,32.0,12.0,26.0,2.0,2.0,6.0,10.0,5.0,,1.0,24.0,2.0,2.0,6.0,11.0,17.0,4.0,21.0,6.0,3.0,7.0,1.0,5.0,4.0,1.0,2.0,,11.0,2.0,9.0,14.0,,2.0,10.0,14.0,1.0,2.0,1.0,,1.0,1.0,,29.0,76.0,0.3157894736842105,0.3333333333333333,0.5588235294117647,0.4285714285714285,0.8888888888888888,0.5579710144927537,0.45,0.6944444444444444,0.6,0.45,0.7272727272727273,0.0588235294117647,0.1111111111111111,,27.38853503184713,0.6363636363636364,0.1157894736842105,0.025,0.2068965517241379,0.0444444444444444,0.1370967741935483,0.032,0.05,0.027027027027027,,0.1428571428571428,,0.1944444444444444,0.2,0.2222222222222222,,0.1304347826086956,0.6666666666666666,0.75,0.6666666666666666,0.0579710144927536,0.75,0.75,0.3333333333333333,0.3043478260869565,0.4761904761904761,0.5,0.1,0.3,0.3333333333333333,0.0555555555555555,1.0,0.6376811594202898,0.4919391304347826,0.4096999999999999,0.4498138888888889,0.0422535211267605,0.0571428571428571,0.1,0.3555555555555555,13.252941176470593,0.2816901408450704,26.0,6.0,35.0,9.0,26.0,4.0,2.0,,3.0,0.5072463768115942,0.3768115942028985,0.3333333333333333,24.802857142857142,,,3.0,1.0,1.0,,,0.0555555555555555,4.0,9.0,,1.0,9.0,2.0,1.0,13.0,1.0,3.0,3.0,24.0,15.0,9.0,2.0,,,,,1.0,4.0,2.0,0.6153846153846154,0.3714285714285714,0.3333333333333333,0.3333333333333333,0.3714285714285714,0.0476190476190476,,0.1304347826086956,0.4444444444444444,0.4444444444444444,1.0,0.3461538461538461,0.36,0.4444444444444444,,0.1,,,0.2,0.1666666666666666,0.3461538461538461,,1.0,0.0277777777777777,2.0,3.0,1.0,1.0,0.0285714285714285,0.0384615384615384,0.5,1.0,0.1666666666666666,0.6666666666666666,,,,,True,,,,,,,,,,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,7380.0,123.0,-9.0,242,239.0,65.0,93.0,25.0,481,,1.0,,,,,3.0,8.0,1.0,2.0,4.0,11.0,3.0,20.0,262.0,,2.0,,2.0,2.0,2.0,9.0,8.0,,,,2.0,3.0,,1.0,1.0,7.0,2.0,,1.0,10.0,15.0,2.0,17.0,5.0,4.0,2.0,1.0,2.0,4.0,,,,6.0,,7.0,13.0,,2.0,3.0,4.0,,2.0,,,,,,9.0,65.0,1.0,1.0,0.3636363636363636,,1.0,0.4473684210526316,,0.5833333333333334,0.4761904761904761,,0.6428571428571429,,,,10.037174721189592,0.3333333333333333,0.1408450704225352,,0.0434782608695652,0.0555555555555555,0.1170212765957446,0.0192307692307692,,,0.1,0.0952380952380952,0.05,0.2333333333333333,,0.125,,0.0526315789473684,,,,0.4210526315789473,0.375,0.375,1.0,0.1052631578947368,0.5,0.5,1.0,,,,,0.4736842105263157,0.4394447368421053,0.3729,0.4409583333333333,0.0952380952380952,0.1538461538461538,,0.45,9.854545454545454,0.268595041322314,7.0,4.0,8.0,4.0,7.0,1.0,1.0,,3.0,0.4210526315789473,0.3684210526315789,0.6666666666666666,25.3125,,4.0,1.0,,,0.4444444444444444,,0.0384615384615384,,1.0,,,3.0,,1.0,3.0,,,1.0,9.0,,3.0,,,1.0,,,,,,1.0,0.375,,0.25,0.375,,,0.0526315789473684,,,,0.4285714285714285,0.5,1.0,,,,,,0.25,0.4285714285714285,,,,,,,2.0,0.25,0.1428571428571428,,,,,1.0,,,,True,,,,,,,,,,,,
2564,1610612759,Boris Diaw,Boris Diaw,2564,SAS,5964.0,99.0,-3.0,204,199.0,46.0,74.0,25.0,403,11.0,19.0,1.0,1.0,,2.0,6.0,7.0,3.0,6.0,20.0,32.0,,46.0,205.0,2.0,3.0,4.0,1.0,3.0,,5.0,24.0,16.0,,3.0,8.0,11.0,2.0,1.0,5.0,25.0,1.0,1.0,3.0,8.0,14.0,2.0,16.0,1.0,,5.0,3.0,3.0,5.0,1.0,2.0,,10.0,1.0,7.0,9.0,,,4.0,,,,,,,,,5.0,42.0,0.6,0.6,0.625,0.6666666666666666,0.3333333333333333,0.6216216216216216,0.6666666666666666,0.625,0.6216216216216216,0.6666666666666666,0.625,0.09375,0.1052631578947368,,20.25862068965517,0.5,0.1095890410958904,0.0133333333333333,0.15,0.04,0.1182795698924731,0.02,,0.0344827586206896,,0.0869565217391304,0.1,0.1333333333333333,0.1875,,,0.5135135135135135,0.5789473684210527,0.6470588235294118,0.6363636363636364,0.1891891891891892,0.8571428571428571,0.8571428571428571,0.3333333333333333,0.1621621621621621,0.5,0.6,1.0,0.3333333333333333,1.0,0.5,,0.6486486486486487,0.4927567567567567,0.4129,0.5205500000000001,,,0.0869565217391304,0.108695652173913,6.4750000000000005,0.2254901960784313,4.0,1.0,5.0,1.0,4.0,3.0,2.0,,,0.1351351351351351,0.1081081081081081,0.25,24.86,,3.0,1.0,,,0.4285714285714285,,0.0555555555555555,,1.0,,,2.0,,1.0,2.0,,,1.0,6.0,,2.0,1.0,,1.0,,,,,,1.0,0.4,,1.0,0.4,0.1666666666666666,,0.027027027027027,,,,0.5,0.5,1.0,1.0,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
200769,1610612759,Shannon Brown,Shannon Brown,200769,SAS,965.0,16.0,,33,35.0,27.0,7.0,3.0,68,2.0,4.0,1.0,2.0,1.0,3.0,,,,2.0,2.0,6.0,3.0,7.0,34.0,1.0,2.0,2.0,1.0,4.0,1.0,3.0,4.0,,,,,1.0,,,,3.0,,,,3.0,3.0,,3.0,,,,,,,,,,,,2.0,2.0,,,3.0,5.0,1.0,2.0,,,,,,3.0,26.0,1.0,1.0,0.3333333333333333,0.5,0.25,0.3333333333333333,0.5,0.25,0.4375,0.5,0.3,,,,21.05263157894737,,0.1875,,,,0.1428571428571428,,,,,0.25,0.1666666666666666,0.1666666666666666,,,,0.6666666666666666,0.5,0.5,1.0,,,,,0.3333333333333333,,,,1.0,0.5,0.75,0.3333333333333333,0.6666666666666666,0.5835166666666667,0.6911,0.601625,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.4285714285714285,5.9,0.8181818181818182,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
201158,1610612759,Marco Belinelli,Marco Belinelli,201158,SAS,6735.0,112.0,19.0,214,217.0,74.0,78.0,26.0,431,3.0,5.0,,2.0,,,1.0,4.0,9.0,16.0,13.0,25.0,8.0,58.0,225.0,4.0,6.0,10.0,1.0,5.0,3.0,14.0,18.0,8.0,,,4.0,12.0,3.0,1.0,,32.0,,3.0,2.0,7.0,9.0,3.0,12.0,3.0,3.0,2.0,,,1.0,,2.0,,3.0,1.0,2.0,4.0,,,10.0,9.0,2.0,4.0,,,,,,14.0,74.0,0.6923076923076923,0.6923076923076923,0.52,0.6666666666666666,0.2,0.5555555555555556,0.6666666666666666,0.3666666666666666,0.59375,0.8333333333333334,0.4375,,,,20.56451612903226,0.6666666666666666,0.0985915492957746,0.0434782608695652,0.08,,0.09375,0.0303030303030303,0.04,,,0.04,0.08,0.1904761904761904,0.0555555555555555,0.1428571428571428,,0.1111111111111111,0.6,0.6,1.0,0.0888888888888888,0.25,0.25,,0.3555555555555555,0.5625,0.5625,0.6666666666666666,0.3333333333333333,,,,0.5555555555555556,0.4582627906976744,0.4290833333333333,0.423176923076923,0.0851063829787234,0.1481481481481481,0.1724137931034483,0.2413793103448276,14.003999999999998,0.3457943925233644,16.0,8.0,20.0,10.0,15.0,8.0,5.0,,,0.4444444444444444,0.3555555555555555,0.5333333333333333,27.125,2.0,,,,,,0.0952380952380952,,,4.0,,,8.0,,3.0,8.0,,,3.0,24.0,,8.0,3.0,1.0,1.0,1.0,,,1.0,1.0,1.0,0.4,,0.3,0.4210526315789473,,0.0454545454545454,0.0888888888888888,,,,0.5,0.5,1.0,,,,,,0.375,0.5333333333333333,,,,,2.0,,,,,,,0.1333333333333333,,,1.0,1.0,,True,,,,,,,,,,,,
