EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PtsPutbacks,HeaveAttempts,FTOffRebounds,FTDefRebounds,Travels,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedCorner3,Defensive 3 Seconds Violations,LongMidRangePctBlocked,BlockedArc3,BlockedLongMidRange,Fg3aBlocked,OffensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,3SecondViolations,on,3pt And 1 Free Throw Trips,Corner3PctBlocked
101114,1610612751,Deron Williams,Deron Williams,101114,BKN,25459.0,424,34,806,812,195.0,231.0,86,1618,24.0,36.0,2.0,4.0,5.0,10.0,23.0,19.0,35.0,5.0,10.0,1.0,1.0,12.0,42.0,3.0,7.0,2.0,12.0,53.0,94.0,17.0,52.0,45.0,202.0,861,1.0,5.0,3.0,7.0,3.0,14.0,14.0,22.0,3.0,13.0,21.0,58.0,32.0,74.0,42.0,9.0,42.0,12.0,7.0,46.0,26.0,72.0,22.0,4.0,29.0,7.0,10.0,170.0,2.0,2.0,16.0,20.0,36.0,4.0,40.0,2.0,19.0,12.0,7.0,18.0,4.0,11.0,9.0,1.0,7.0,1.0,27,1.0,5.0,22.0,2.0,37.0,1.0,1.0,2.0,51.0,1.0,2.0,2.0,58.0,6.0,2.0,18.0,4.0,7.0,56.0,191.0,4.0,6.0,0.3018867924528302,0.3018867924528302,0.8235294117647058,0.3269230769230769,0.42857142857142855,0.23076923076923078,0.3269230769230769,0.5638297872340425,0.2,0.6363636363636364,0.5376712328767124,0.4583333333333333,0.5285714285714286,0.591715976331361,0.5,0.6304347826086957,0.3561643835616438,0.07446808510638298,0.1111111111111111,0.13043478260869565,21.70542635658915,0.6666666666666666,0.08064516129032258,0.0091324200913242,0.16,0.015625,0.10344827586206896,0.011527377521613832,0.029411764705882353,0.019230769230769232,0.03529411764705882,0.04411764705882353,0.14736842105263157,0.15853658536585366,0.16666666666666666,0.030303030303030304,0.2465753424657534,0.6666666666666666,0.75,0.3333333333333333,0.15753424657534246,0.43478260869565216,0.5,0.4,0.23972602739726026,0.5428571428571428,0.5428571428571428,0.21052631578947367,0.0684931506849315,0.5,0.5,1.0,0.2876712328767123,0.2857142857142857,0.2857142857142857,0.75,0.16666666666666666,0.5833333333333334,0.42857142857142855,1.0,0.14285714285714285,0.8,0.02857142857142857,1.0,0.34285714285714286,0.16666666666666666,0.6027397260273972,0.2857142857142857,0.48492068965517243,0.41117857142857145,0.43377499999999997,0.13580246913580246,0.16981132075471697,0.07142857142857142,0.06930693069306931,0.2871287128712871,9.644680851063828,25.442307692307686,0.24193548387096775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101154,1610612751,Andray Blatche,Andray Blatche,101154,BKN,25757.0,429,-5,819,833,209.0,245.0,96,1652,53.0,74.0,21.0,11.0,18.0,15.0,34.0,23.0,64.0,2.0,5.0,,2.0,2.0,12.0,,,1.0,6.0,91.0,172.0,4.0,17.0,43.0,237.0,906,17.0,28.0,2.0,3.0,9.0,49.0,21.0,37.0,1.0,8.0,17.0,62.0,102.0,80.0,12.0,,10.0,2.0,14.0,20.0,20.0,40.0,14.0,6.0,17.0,2.0,1.0,100.0,8.0,19.0,19.0,59.0,84.0,28.0,112.0,5.0,26.0,16.0,10.0,12.0,2.0,3.0,12.0,1.0,9.0,,24,1.0,4.0,21.0,,44.0,1.0,2.0,2.0,58.0,3.0,3.0,1.0,53.0,5.0,,24.0,,5.0,59.0,206.0,7.0,3.0,0.5604395604395604,0.6,1.0,0.23529411764705882,0.6666666666666666,0.125,0.26666666666666666,0.5290697674418605,0.6071428571428571,0.5675675675675675,0.5132275132275133,0.6451612903225806,0.5,0.5563380281690141,0.6805555555555556,0.5636363636363636,0.08994708994708994,0.08139534883720931,0.14864864864864866,0.08823529411764706,25.538793103448278,0.5,0.236,0.08050847457627118,0.16666666666666666,0.06896551724137931,0.21428571428571427,0.07670454545454546,0.11475409836065574,0.07446808510638298,0.2,0.24561403508771928,0.2727272727272727,0.1744186046511628,0.14285714285714285,0.06493506493506493,0.3915343915343915,0.7162162162162162,0.8412698412698413,0.6226415094339622,0.17989417989417988,0.4411764705882353,0.4838709677419355,0.26666666666666666,0.3386243386243386,0.359375,0.359375,0.6086956521739131,0.026455026455026454,0.4,0.4,1.0,0.06349206349206349,0.16666666666666666,0.16666666666666666,1.0,0.6774193548387096,,,,0.4,0.6111111111111112,0.044444444444444446,,0.13333333333333333,0.16666666666666666,0.48148148148148145,0.2,0.48427620320855624,0.53066875,0.47673409090909086,0.11538461538461539,0.1256544502617801,,0.20675105485232068,0.2616033755274262,9.465697674418607,28.34705882352941,0.25518925518925517,14.0,2.0,3.0,12.0,2.0,1.0,6.0,4.0,5.0,8.0,7.0,1.0,8.0,3.0,1.0,0.2727272727272727,0.030303030303030304,0.1125,0.031578947368421054,0.045454545454545456,0.375,0.6666666666666666,0.35714285714285715,0.0967741935483871,0.6666666666666666,1.0,,,,,,,,,,,,True,,
101187,1610612751,Alan Anderson,Alan Anderson,101187,BKN,17472.0,291,-2,546,555,122.0,193.0,58,1101,6.0,12.0,1.0,2.0,3.0,4.0,14.0,5.0,13.0,6.0,16.0,2.0,4.0,10.0,26.0,3.0,6.0,2.0,9.0,15.0,39.0,16.0,42.0,19.0,97.0,556,1.0,2.0,4.0,7.0,1.0,15.0,5.0,7.0,4.0,13.0,3.0,25.0,12.0,18.0,45.0,3.0,25.0,10.0,4.0,14.0,1.0,15.0,1.0,,7.0,3.0,4.0,31.0,2.0,3.0,6.0,9.0,17.0,6.0,23.0,3.0,3.0,1.0,2.0,10.0,2.0,6.0,6.0,1.0,4.0,,16,1.0,5.0,11.0,1.0,33.0,,,2.0,26.0,1.0,5.0,,25.0,4.0,,11.0,1.0,2.0,25.0,122.0,4.0,2.0,0.4,0.4,0.9375,0.38095238095238093,0.5714285714285714,0.3076923076923077,0.3902439024390244,0.38461538461538464,0.5,0.7142857142857143,0.48148148148148145,0.7777777777777778,0.55,0.532967032967033,0.75,0.5681818181818182,0.5185185185185185,0.10256410256410256,0.25,0.07142857142857142,17.569786535303777,0.625,0.04918032786885246,0.019230769230769232,0.08955223880597014,0.02702702702702703,0.06,0.021739130434782608,0.058823529411764705,0.017857142857142856,0.03896103896103896,0.045454545454545456,0.06451612903225806,0.08,0.11764705882352941,0.06976744186046512,0.14814814814814814,0.5,0.6666666666666666,0.5,0.1728395061728395,0.2857142857142857,0.3076923076923077,0.25,0.16049382716049382,0.38461538461538464,0.38461538461538464,0.4,0.19753086419753085,0.375,0.375,1.0,0.32098765432098764,0.38461538461538464,0.38461538461538464,0.9,0.1111111111111111,0.6666666666666666,0.5,0.6666666666666666,0.15,0.6666666666666666,0.2,0.5,0.45,0.2222222222222222,0.6666666666666666,0.4,0.5070518750000003,0.5484285714285715,0.5028368421052632,0.1348314606741573,0.2391304347826087,0.023255813953488372,0.15463917525773196,0.25773195876288657,9.423076923076923,25.352380952380948,0.22344322344322345,,1.0,1.0,,1.0,1.0,2.0,1.0,,,,,,,,0.09523809523809523,0.037037037037037035,,,0.05555555555555555,,,,0.1111111111111111,1.0,1.0,,,,,,,,,,,,True,,
1718,1610612751,Paul Pierce,Paul Pierce,1718,BKN,15093.0,252,19,476,468,117.0,129.0,63,944,17.0,25.0,1.0,5.0,7.0,8.0,15.0,7.0,20.0,1.0,1.0,,,9.0,33.0,2.0,6.0,,5.0,32.0,60.0,10.0,34.0,24.0,118.0,497,4.0,7.0,2.0,6.0,2.0,16.0,9.0,19.0,,5.0,7.0,25.0,32.0,32.0,30.0,,33.0,9.0,5.0,11.0,7.0,18.0,3.0,4.0,7.0,3.0,1.0,43.0,2.0,3.0,7.0,25.0,33.0,5.0,38.0,,7.0,2.0,5.0,12.0,1.0,9.0,7.0,1.0,3.0,1.0,19,2.0,5.0,14.0,,26.0,,1.0,1.0,32.0,,3.0,,33.0,3.0,1.0,14.0,,4.0,25.0,112.0,1.0,4.0,0.5,0.5,1.0,0.29411764705882354,0.3333333333333333,,0.29411764705882354,0.5333333333333333,0.5714285714285714,0.47368421052631576,0.5,0.5384615384615384,0.375,0.536697247706422,0.5714285714285714,0.4,0.3617021276595745,0.08333333333333333,0.12,0.06666666666666667,23.40036563071298,0.631578947368421,0.1865671641791045,0.020833333333333332,0.11290322580645161,0.03225806451612903,0.16326530612244897,0.024271844660194174,0.020833333333333332,0.03773584905660377,0.2127659574468085,0.13157894736842105,0.20408163265306123,0.13333333333333333,0.058823529411764705,,0.26595744680851063,0.68,0.7727272727272727,0.7058823529411765,0.1595744680851064,0.5333333333333333,0.5714285714285714,0.25,0.2127659574468085,0.35,0.3684210526315789,0.2857142857142857,0.010638297872340425,1.0,1.0,1.0,0.35106382978723405,0.2727272727272727,0.2727272727272727,1.0,0.07692307692307693,0.46153846153846156,0.3333333333333333,1.0,0.2916666666666667,0.7142857142857143,,,0.20833333333333334,,0.6276595744680851,0.2727272727272727,0.5091132978723404,0.46360999999999997,0.48903958333333336,0.13333333333333333,0.19718309859154928,,0.13559322033898305,0.211864406779661,8.956666666666667,25.429411764705886,0.24579831932773108,1.0,,,,,,1.0,2.0,1.0,3.0,2.0,1.0,4.0,2.0,,0.09090909090909091,,0.022727272727272728,0.019230769230769232,,0.5,1.0,1.0,,,,1.0,1.0,1.0,0.05,,,,,,,,True,,
1905,1610612751,Andrei Kirilenko,Andrei Kirilenko,1905,BKN,51437.0,857,-50,1626,1638,401.0,480.0,194,3264,68.0,109.0,31.0,15.0,25.0,9.0,21.0,4.0,25.0,,2.0,,1.0,1.0,3.0,,1.0,1.0,2.0,81.0,155.0,1.0,5.0,61.0,226.0,1765,21.0,34.0,,1.0,10.0,52.0,18.0,39.0,1.0,3.0,23.0,62.0,112.0,50.0,3.0,,3.0,1.0,17.0,60.0,12.0,72.0,10.0,2.0,44.0,11.0,5.0,156.0,17.0,37.0,28.0,44.0,91.0,55.0,146.0,5.0,40.0,30.0,10.0,28.0,12.0,23.0,27.0,1.0,5.0,1.0,55,3.0,17.0,31.0,1.0,65.0,1.0,4.0,3.0,99.0,,6.0,2.0,118.0,8.0,,52.0,,11.0,60.0,396.0,3.0,9.0,0.691358024691358,0.7887323943661971,1.0,0.2,,0.3333333333333333,0.2,0.5225806451612903,0.6176470588235294,0.46153846153846156,0.515625,0.6,0.4642857142857143,0.5255813953488372,0.6190476190476191,0.5,0.03125,0.10967741935483871,0.12844036697247707,0.14285714285714285,14.57204767063922,0.509090909090909,0.08695652173913043,0.07708333333333334,0.13333333333333333,0.07327586206896551,0.1005586592178771,0.07584269662921349,0.08333333333333333,0.06521739130434782,0.08415841584158416,0.09230769230769231,0.08620689655172414,0.10975609756097561,0.21739130434782608,0.08196721311475409,0.68125,0.6238532110091743,0.7157894736842105,0.6911764705882353,0.13125,0.42857142857142855,0.5,0.7777777777777778,0.15625,0.16,0.16,0.5,0.0125,,,,0.01875,0.3333333333333333,0.3333333333333333,1.0,0.8857142857142857,0.02857142857142857,,,0.5952380952380952,0.6,0.023809523809523808,,0.047619047619047616,0.5,0.7125,0.3333333333333333,0.5322378125000001,0.5733537037037038,0.530395238095238,0.2549019607843137,0.2613065326633166,,0.23008849557522124,0.2743362831858407,5.161935483870969,24.48,0.24661746617466174,20.0,,,20.0,,1.0,19.0,7.0,9.0,18.0,9.0,7.0,19.0,9.0,,0.38,0.0136986301369863,0.09740259740259741,0.054945054945054944,0.10416666666666667,0.47368421052631576,0.6451612903225806,0.4,,,,1.0,,,,1.0,2.0,,,,,,True,,
1891,1610612751,Jason Terry,Jason Terry,1891,BKN,11955.0,199,21,375,379,83.0,89.0,46,754,,2.0,,,,,4.0,3.0,7.0,6.0,11.0,,1.0,4.0,17.0,,,,3.0,3.0,13.0,10.0,28.0,3.0,39.0,398,,1.0,,1.0,,,1.0,5.0,,4.0,1.0,3.0,2.0,4.0,24.0,6.0,17.0,4.0,1.0,15.0,9.0,24.0,7.0,2.0,10.0,3.0,2.0,57.0,,4.0,5.0,6.0,11.0,4.0,15.0,,8.0,4.0,4.0,3.0,1.0,3.0,4.0,1.0,,,7,2.0,1.0,5.0,,14.0,,,,6.0,,2.0,,4.0,,,2.0,,,3.0,83.0,4.0,,0.3333333333333333,0.3333333333333333,0.8,0.35714285714285715,,,0.35714285714285715,0.23076923076923078,,0.2,0.43902439024390244,,0.1111111111111111,0.45348837209302323,,0.15,0.6829268292682927,0.07692307692307693,0.5,,11.682242990654204,0.42857142857142855,0.048,0.0380952380952381,0.10869565217391304,,0.06432748538011696,0.024096385542168676,,,,0.043478260869565216,0.1,0.10526315789473684,0.125,,0.04878048780487805,,,,0.0975609756097561,,,,0.17073170731707318,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.2682926829268293,0.5454545454545454,0.5454545454545454,1.0,0.4146341463414634,0.23529411764705882,0.23529411764705882,0.5,,,,,,,0.1111111111111111,,0.3333333333333333,,0.7317073170731707,0.23529411764705882,0.49930975609756095,0.51945,0.4535277777777778,0.046511627906976744,0.13333333333333333,,,0.07692307692307693,13.407692307692308,24.63571428571429,0.22133333333333333,,,1.0,,,,,2.0,,,,,,,,,,0.05263157894736842,0.046511627906976744,,,,,0.5,,,,,,,,,,,,,,True,,
201977,1610612751,Marcus Thornton,Marcus Thornton,201977,BKN,13592.0,227,-78,426,435,78.0,105.0,47,861,14.0,23.0,4.0,1.0,3.0,5.0,13.0,7.0,18.0,2.0,3.0,,1.0,11.0,37.0,2.0,4.0,,3.0,26.0,54.0,13.0,40.0,24.0,115.0,478,2.0,6.0,2.0,4.0,2.0,12.0,2.0,9.0,,4.0,6.0,10.0,26.0,26.0,30.0,9.0,37.0,11.0,,7.0,2.0,9.0,2.0,,4.0,1.0,2.0,20.0,2.0,6.0,6.0,11.0,17.0,8.0,25.0,2.0,8.0,6.0,2.0,12.0,,6.0,,,6.0,,12,,3.0,7.0,,13.0,,,,21.0,,,2.0,31.0,1.0,2.0,13.0,,2.0,10.0,77.0,1.0,3.0,0.5,0.52,0.7692307692307693,0.325,0.5,,0.325,0.48148148148148145,0.3333333333333333,0.2222222222222222,0.48404255319148937,0.5,0.15384615384615385,0.5231481481481481,0.5,0.3125,0.425531914893617,,,,24.94802494802495,1.0,0.09016393442622951,0.045454545454545456,0.1,0.03278688524590164,0.09340659340659341,0.04145077720207254,,0.038461538461538464,0.03773584905660377,0.03225806451612903,0.21052631578947367,0.0851063829787234,0.15384615384615385,0.03636363636363636,0.24468085106382978,0.6086956521739131,0.6086956521739131,0.6428571428571429,0.13829787234042554,0.38461538461538464,0.38461538461538464,0.4,0.19148936170212766,0.3888888888888889,0.3888888888888889,0.2857142857142857,0.031914893617021274,0.6666666666666666,0.6666666666666666,1.0,0.39361702127659576,0.2972972972972973,0.2972972972972973,0.7272727272727273,0.4,0.4,0.5,0.5,0.23076923076923078,0.3333333333333333,0.07692307692307693,,0.23076923076923078,,0.6702127659574468,0.2972972972972973,0.510484574468085,0.5221055555555556,0.4519384615384615,0.12264150943396226,0.19696969696969696,,0.10434782608695652,0.08695652173913043,9.075925925925928,25.214999999999996,0.18309859154929578,1.0,,,2.0,,,,,1.0,1.0,,1.0,1.0,,,,,0.043478260869565216,0.0784313725490196,,,0.25,,,,,,,,,,,,,,,,True,,
203141,1610612751,Mirza Teletovic,Mirza Teletovic,203141,BKN,23568.0,393,-25,745,758,156.0,217.0,81,1503,15.0,26.0,8.0,1.0,2.0,4.0,9.0,8.0,18.0,5.0,19.0,,5.0,33.0,82.0,3.0,5.0,6.0,18.0,27.0,53.0,38.0,101.0,12.0,180.0,804,3.0,9.0,4.0,8.0,2.0,20.0,4.0,7.0,6.0,23.0,4.0,30.0,32.0,22.0,111.0,3.0,81.0,33.0,2.0,9.0,5.0,14.0,1.0,4.0,4.0,1.0,4.0,33.0,7.0,11.0,13.0,34.0,51.0,20.0,71.0,4.0,9.0,2.0,7.0,8.0,3.0,4.0,11.0,2.0,4.0,2.0,19,1.0,6.0,21.0,,41.0,1.0,,,16.0,,1.0,1.0,18.0,,,5.0,,5.0,30.0,156.0,1.0,2.0,0.5925925925925926,0.6666666666666666,0.9736842105263158,0.37623762376237624,0.5,0.2608695652173913,0.38,0.5094339622641509,0.3333333333333333,0.5714285714285714,0.5454545454545454,0.5294117647058824,0.43333333333333335,0.5487804878048781,0.5263157894736842,0.4411764705882353,0.6558441558441559,0.03773584905660377,0.038461538461538464,0.1111111111111111,21.428571428571427,0.42105263157894735,0.1328125,0.054187192118226604,0.1326530612244898,0.05343511450381679,0.1327683615819209,0.05389221556886228,0.05660377358490566,0.05825242718446602,0.102803738317757,0.16666666666666666,0.14606741573033707,0.1506849315068493,0.08,0.047058823529411764,0.16883116883116883,0.5769230769230769,0.6,0.6666666666666666,0.05844155844155844,0.4444444444444444,0.5,0.5,0.11688311688311688,0.4444444444444444,0.4444444444444444,0.5,0.12337662337662338,0.2631578947368421,0.2631578947368421,1.0,0.5324675324675324,0.4024390243902439,0.4074074074074074,0.9696969696969697,0.47058823529411764,0.29411764705882354,0.6,1.0,0.06666666666666667,0.5,0.16666666666666666,,0.6,0.3333333333333333,0.8246753246753247,0.4074074074074074,0.527329411764706,0.556925,0.5040103448275862,0.031446540880503145,0.08620689655172414,,0.1111111111111111,0.16666666666666666,8.49622641509434,25.21683168316832,0.20939597315436242,3.0,1.0,3.0,6.0,1.0,2.0,4.0,2.0,2.0,6.0,4.0,1.0,6.0,3.0,,0.17391304347826086,0.0625,0.07042253521126761,0.0379746835443038,0.03571428571428571,0.5,0.375,,0.17647058823529413,0.3333333333333333,1.0,,,,,,1.0,1.0,1.0,0.009900990099009901,0.012195121951219513,,True,,
2207,1610612751,Joe Johnson,Joe Johnson,2207,BKN,20666.0,344,-31,659,662,234.0,252.0,85,1321,11.0,19.0,3.0,2.0,5.0,26.0,54.0,8.0,29.0,9.0,16.0,5.0,6.0,15.0,40.0,1.0,4.0,5.0,16.0,45.0,102.0,24.0,56.0,32.0,194.0,747,3.0,9.0,1.0,5.0,,9.0,13.0,37.0,10.0,22.0,22.0,78.0,28.0,62.0,45.0,27.0,39.0,15.0,2.0,19.0,11.0,30.0,7.0,4.0,15.0,3.0,1.0,71.0,1.0,6.0,11.0,10.0,24.0,8.0,32.0,4.0,8.0,4.0,4.0,3.0,9.0,1.0,15.0,1.0,2.0,2.0,18,5.0,4.0,4.0,,18.0,1.0,1.0,1.0,29.0,,,,39.0,6.0,,13.0,,10.0,77.0,230.0,5.0,7.0,0.3111111111111111,0.3181818181818182,0.625,0.42857142857142855,0.2,0.45454545454545453,0.43636363636363634,0.4411764705882353,0.3333333333333333,0.35135135135135137,0.5126582278481012,0.32142857142857145,0.4745762711864407,0.5542857142857143,0.32142857142857145,0.5571428571428572,0.35443037974683544,0.0196078431372549,,0.037037037037037035,25.430463576158942,0.16666666666666666,0.054945054945054944,0.031088082901554404,0.1111111111111111,0.010101010101010102,0.07473309608540925,0.023972602739726026,0.015151515151515152,0.012345679012345678,0.029850746268656716,0.07272727272727272,0.06666666666666667,0.1038961038961039,0.13636363636363635,0.04938271604938271,0.12025316455696203,0.5789473684210527,0.5789473684210527,0.45454545454545453,0.34177215189873417,0.48148148148148145,0.5,0.2692307692307692,0.18354430379746836,0.27586206896551724,0.27586206896551724,0.25,0.10126582278481013,0.5625,0.5625,1.0,0.25316455696202533,0.375,0.375,0.4,0.21428571428571427,0.2857142857142857,0.25,,0.0847457627118644,0.4,0.1016949152542373,0.8333333333333334,0.2711864406779661,0.3125,0.47468354430379744,0.38461538461538464,0.45253814102564094,0.4742538461538462,0.43765614035087735,0.07878787878787878,0.11926605504587157,,0.04639175257731959,0.4020618556701031,10.520588235294117,25.507142857142856,0.3550834597875569,1.0,,1.0,2.0,1.0,1.0,3.0,1.0,,,,,,,,0.15789473684210525,0.041666666666666664,0.047619047619047616,0.03125,,,0.3333333333333333,,0.07142857142857142,,,,,,,,,,,,,,True,,
2733,1610612751,Shaun Livingston,Shaun Livingston,2733,BKN,16151.0,269,-38,519,518,139.0,162.0,65,1037,17.0,30.0,3.0,4.0,6.0,15.0,35.0,4.0,15.0,,1.0,,,,,,,,,36.0,80.0,,1.0,21.0,93.0,582,4.0,6.0,,1.0,2.0,10.0,8.0,19.0,,,5.0,21.0,30.0,42.0,,,,,4.0,26.0,12.0,38.0,7.0,5.0,20.0,2.0,4.0,88.0,2.0,5.0,7.0,14.0,21.0,7.0,28.0,1.0,4.0,2.0,2.0,10.0,7.0,8.0,10.0,1.0,2.0,,20,1.0,3.0,17.0,1.0,36.0,,3.0,2.0,24.0,,2.0,2.0,25.0,1.0,,11.0,,2.0,21.0,138.0,5.0,1.0,0.4166666666666667,0.4166666666666667,,,,,,0.45,0.6666666666666666,0.42105263157894735,0.4444444444444444,0.5714285714285714,0.42105263157894735,0.5,0.625,0.4772727272727273,0.012345679012345678,0.05,0.06666666666666667,0.05714285714285714,19.185059422750424,0.5,0.09090909090909091,0.029411764705882353,0.1044776119402985,0.04081632653061224,0.09502262443438914,0.0319634703196347,0.022222222222222223,0.05405405405405406,0.06578947368421052,0.10810810810810811,0.12195121951219512,0.1111111111111111,0.07692307692307693,0.025,0.37037037037037035,0.5666666666666667,0.6071428571428571,0.7058823529411765,0.43209876543209874,0.42857142857142855,0.45454545454545453,0.2,0.18518518518518517,0.26666666666666666,0.26666666666666666,,0.012345679012345678,,,,,,,,0.42857142857142855,,,,0.3157894736842105,0.6666666666666666,,,,,0.38271604938271603,,0.4662716049382715,0.41903999999999997,0.4441578947368421,0.12087912087912088,0.12222222222222222,,0.10752688172043011,0.22580645161290322,7.921250000000002,23.2,0.2678227360308285,2.0,,1.0,,,,,,,1.0,1.0,,2.0,1.0,,,,0.02,0.04,,0.5,0.6666666666666666,,0.14285714285714285,,,1.0,,,,1.0,,,,,,,True,,
