EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimAssists,Steals,LostBallSteals,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,BadPassSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,FtPoints,2pt And 1 Free Throw Trips,DefensiveGoaltends,DefAtRimReboundPct,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,LongMidRangeFGM,LostBallTurnovers,PenaltyTurnovers,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ThreePtAssists,Arc3Assists,on,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,BlockingFouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedShortMidRange,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,PtsUnassisted3s,Charge Fouls,Technical Free Throw Trips,SecondChanceCorner3FGM,HeaveAttempts,3pt And 1 Free Throw Trips,SecondChanceCorner3Accuracy,Blocked3s,BlockedCorner3,BlockedLongMidRange,OffensiveGoaltends,BlockedArc3,SecondChanceCorner3PctAssisted,Corner3PctBlocked
201196,1610612749,Ramon Sessions,Ramon Sessions,201196,MIL,877.0,15.0,1.0,25,25,1.0,2.0,6.0,50,1.0,5.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,5.0,21.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.16666666666666666,0.3125,0.3125,0.25,0.5,0.16666666666666666,0.2,0.5,28.125,1.0,0.1,0.07692307692307693,0.25,0.625,0.2,0.25,1.0,0.125,0.25,0.5,1.0,1.0,1.0,0.875,0.5,0.5734625,0.23355,2.533333333333333,27.450000000000003,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202327,1610612749,Ekpe Udoh,Ekpe Udoh,202327,MIL,422.0,7.0,-1.0,12,12,,,3.0,24,,,,,,,,,,,,12.0,,,,,,,,1.0,1.0,,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,6.25,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203089,1610612749,John Henson,John Henson,203089,MIL,702.0,12.0,-3.0,19,20,,1.0,6.0,39,3.0,4.0,,,,,3.0,5.0,,,6.0,21.0,,2.0,,,,,,,,,,,1.0,5.0,,,,,0.3333333333333333,1.0,,,,0.6,0.6,0.5,,,,,,23.076923076923077,,,0.1111111111111111,,0.8,0.75,0.75,0.3333333333333333,,,,,,,0.8,,0.5944800000000001,,3.2399999999999998,,,,2.0,,2.0,3.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,0.5,0.25,0.3,0.25,0.5,0.2,1.0,0.6666666666666666,0.6484,0.16666666666666666,0.16666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203474,1610612749,DJ Stephens,DJ Stephens,203474,MIL,877.0,15.0,1.0,25,25,1.0,2.0,6.0,50,3.0,6.0,1.0,,,,3.0,7.0,,,7.0,21.0,,,,,,1.0,,,,,,3.0,4.0,5.0,,,,1.0,,,,,,0.42857142857142855,0.42857142857142855,0.5,,,0.14285714285714285,0.16666666666666666,,21.875,,0.3,0.3076923076923077,0.25,0.8571428571428571,0.5,0.6,,0.14285714285714285,,,,,,0.8571428571428571,,0.6458428571428572,,2.157142857142857,,0.04,,,,,3.0,,,3.0,,6.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,0.058823529411764705,0.3333333333333333,0.058823529411764705,,0.25,0.3333333333333333,,1.0,,0.6394666666666666,0.14285714285714285,0.14285714285714285,,1.0,1.0,1.0,0.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203507,1610612749,Giannis Antetokounmpo,Giannis Antetokounmpo,203507,MIL,583.0,10.0,3.0,17,17,,1.0,3.0,34,,1.0,,,,,,3.0,,,,12.0,,,,,,1.0,,1.0,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,0.3333333333333333,1.0,,14.285714285714286,,,,,0.3333333333333333,,,,,,,,,,0.3333333333333333,,0.47879999999999995,,11.566666666666668,,,1.0,,,,,2.0,,1.0,,,,1.0,,1.0,,,,,,,,,,0.1,,0.1,0.2,,,0.6666666666666666,,,0.4734,,,,,,,,2.0,2.0,2.0,1.0,0.5,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202399,1610612749,Jeff Adrien,Jeff Adrien,202399,MIL,175.0,3.0,4.0,6,5,1.0,1.0,,11,1.0,1.0,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,16.666666666666668,,0.3333333333333333,0.25,0.5,1.0,1.0,1.0,,,,,,,,1.0,,0.5449,,1.4,,0.16666666666666666,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,294.0,5.0,-2.0,8,8,1.0,1.0,3.0,16,,,,,,,1.0,2.0,,,2.0,9.0,,2.0,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,0.5,0.5,0.5,,,,,,27.272727272727273,1.0,,,,,,,,,,,,,,,,0.3863,,17.7,,0.125,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,0.5,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2585,1610612749,Zaza Pachulia,Zaza Pachulia,2585,MIL,21.0,,,1,1,1.0,1.0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203545,1610612749,Miroslav Raduljica,Miroslav Raduljica,203545,MIL,154.0,3.0,4.0,5,4,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202688,1610612749,Brandon Knight,Brandon Knight,202688,MIL,280.0,5.0,-2.0,7,8,,1.0,3.0,15,,1.0,1.0,,,,,2.0,,,,9.0,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,20.0,,,,,0.5,,,,0.5,,,,,,0.5,,0.5338,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
