EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,BlockingFouls,BlockedLongMidRange,BlockedShortMidRange,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,HeaveMakes,StepOutOfBoundsTurnovers,DefensiveGoaltends,Corner3PctBlocked,Blocked3s,BlockedCorner3,LongMidRangePctBlocked,on,BlockedArc3
101150,1610612737,Lou Williams,Lou Williams,101150,ATL,44985.0,750,-49.0,1468,1486.0,511.0,438.0,128.0,2954,23.0,42.0,1.0,3.0,8.0,16.0,20.0,44.0,19.0,56.0,16.0,40.0,2.0,2.0,8.0,21.0,36.0,85.0,4.0,6.0,12.0,35.0,62.0,142.0,52.0,125.0,81.0,361.0,1670.0,4.0,12.0,6.0,8.0,26.0,22.0,49.0,20.0,56.0,38.0,142.0,38.0,86.0,96.0,60.0,2.0,2.0,83.0,36.0,9.0,2.0,89.0,24.0,113.0,18.0,6.0,36.0,27.0,26.0,250.0,1.0,3.0,1.0,18.0,47.0,2.0,67.0,5.0,72.0,1.0,16.0,10.0,6.0,34.0,5.0,26.0,18.0,3.0,8.0,8.0,52.0,1.0,13.0,14.0,27.0,1.0,1.0,3.0,1.0,73.0,3.0,1.0,3.0,1.0,97.0,8.0,1.0,4.0,37.0,3.0,10.0,2.0,2.0,2.0,2.0,142.0,511.0,3.0,9.0,0.3064516129032258,0.3114754098360656,0.6153846153846154,0.416,0.75,0.35714285714285715,0.42276422764227645,0.43661971830985913,0.3333333333333333,0.4489795918367347,0.5243445692883895,0.65,0.49523809523809526,0.5795454545454546,0.65,0.5685483870967742,0.4681647940074906,0.016,0.06338028169014084,0.14285714285714285,0.06818181818181818,0.023529411764705882,22.4019912881145,0.6538461538461539,0.046511627906976744,0.02857142857142857,0.09456740442655935,0.007853403141361256,0.09473684210526316,0.0047169811320754715,0.09461426491994178,0.006734006734006734,0.018018018018018018,0.006802721088435374,0.006369426751592357,0.04678362573099415,0.09333333333333334,0.14204545454545456,0.10714285714285714,0.06,0.007407407407407408,1.0,0.15730337078651685,0.5476190476190477,0.6388888888888888,0.2608695652173913,0.1647940074906367,0.45454545454545453,0.4878048780487805,0.35,0.20973782771535582,0.3392857142857143,0.3392857142857143,0.3157894736842105,0.149812734082397,0.4,0.4,0.9375,0.31835205992509363,0.4235294117647059,0.43373493975903615,0.4722222222222222,0.15,0.3333333333333333,0.1,1.0,1.0,0.3,0.6666666666666666,0.5,0.1523809523809524,0.5,0.2,0.38095238095238093,0.3333333333333333,0.34285714285714286,0.6254681647940075,0.43373493975903615,0.4971643396226414,0.5023264705882354,0.49629951456310684,0.1342281879194631,0.21637426900584794,0.023622047244094488,0.07202216066481995,0.39335180055401664,10.943661971830986,25.1952,0.3480926430517711,,,,,,,,,,,,,,,,,,True,
1882,1610612737,Elton Brand,Elton Brand,1882,ATL,84822.0,1414,-60.0,2753,2780.0,812.0,744.0,254.0,5533,65.0,92.0,17.0,27.0,13.0,19.0,63.0,129.0,51.0,109.0,,1.0,,,,1.0,,1.0,,,,1.0,179.0,330.0,,2.0,61.0,419.0,3003.0,24.0,46.0,,,59.0,52.0,83.0,,2.0,26.0,130.0,298.0,60.0,,,22.0,,1.0,,14.0,,44.0,30.0,74.0,21.0,9.0,21.0,10.0,13.0,178.0,31.0,66.0,,47.0,190.0,27.0,264.0,97.0,361.0,5.0,40.0,27.0,13.0,32.0,4.0,15.0,28.0,5.0,17.0,6.0,60.0,8.0,16.0,113.0,192.0,3.0,,20.0,6.0,91.0,9.0,11.0,8.0,,94.0,10.0,,,44.0,,8.0,88.0,60.0,88.0,53.0,130.0,812.0,17.0,8.0,0.8324022346368715,0.8869047619047619,,,,,,0.5424242424242425,0.5217391304347826,0.6265060240963856,0.5391566265060241,0.5217391304347826,0.611764705882353,0.5601604278074866,0.5673076923076923,0.625,0.006024096385542169,,0.04242424242424243,0.10869565217391304,0.031007751937984496,,14.281013491280026,0.5333333333333333,0.3333333333333333,,0.20674646354733406,0.08560311284046693,0.1298342541436464,0.07311320754716981,0.18501170960187355,0.08117154811715481,0.1145374449339207,0.09059233449477352,0.0759493670886076,0.1939799331103679,0.19217081850533807,0.23008849557522124,0.10820895522388059,0.19148936170212766,0.0364963503649635,0.6022727272727273,0.27710843373493976,0.7065217391304348,0.7926829268292683,0.7230769230769231,0.3885542168674699,0.4883720930232558,0.504,0.8253968253968254,0.32831325301204817,0.46788990825688076,0.46788990825688076,0.9803921568627451,0.0030120481927710845,,,,0.0030120481927710845,,,,0.5869565217391305,0.6296296296296297,,,,,,,0.2235294117647059,0.6842105263157895,0.011764705882352941,,0.011764705882352941,,0.28313253012048195,,0.46161280120481935,0.5556916666666666,0.45283823529411776,0.12021857923497267,0.12087912087912088,,0.14081145584725538,0.31026252983293556,9.61939393939394,24.15,0.2949509625862695,11.0,5.0,3.0,25.0,1.0,1.0,3.0,0.054474708171206226,0.06481481481481481,0.23529411764705882,,,,,,,,True,
200794,1610612737,Paul Millsap,Paul Millsap,200794,ATL,42450.0,708,15.0,1387,1396.0,487.0,372.0,152.0,2783,64.0,105.0,12.0,15.0,20.0,32.0,39.0,83.0,10.0,41.0,2.0,9.0,,2.0,,4.0,28.0,74.0,5.0,8.0,10.0,28.0,113.0,229.0,30.0,83.0,84.0,400.0,1487.0,14.0,21.0,5.0,10.0,56.0,35.0,76.0,10.0,32.0,44.0,144.0,136.0,90.0,87.0,3.0,20.0,2.0,71.0,27.0,16.0,1.0,43.0,22.0,65.0,13.0,9.0,24.0,12.0,7.0,152.0,8.0,25.0,2.0,34.0,95.0,9.0,138.0,35.0,173.0,8.0,34.0,22.0,12.0,20.0,9.0,11.0,29.0,2.0,9.0,4.0,49.0,6.0,12.0,17.0,47.0,4.0,,2.0,5.0,97.0,1.0,6.0,,2.0,115.0,12.0,,,48.0,1.0,14.0,18.0,18.0,18.0,12.0,144.0,487.0,2.0,13.0,0.6017699115044248,0.6601941747572816,0.9666666666666667,0.3614457831325301,0.5,0.3125,0.35802469135802467,0.49344978165938863,0.6666666666666666,0.4605263157894737,0.5064102564102564,0.6935483870967742,0.46296296296296297,0.5509641873278237,0.7368421052631579,0.5333333333333333,0.266025641025641,0.012048192771084338,0.06986899563318777,0.08571428571428572,0.08433734939759036,,26.54639175257732,0.40816326530612246,0.1956521739130435,0.0625,0.2106430155210643,0.06265664160401002,0.18994413407821228,0.03773584905660377,0.20476190476190476,0.054009819967266774,0.09302325581395349,0.06206896551724138,0.03773584905660377,0.19078947368421054,0.2116788321167883,0.22839506172839505,0.1889763779527559,0.19230769230769232,0.0547945205479452,0.6666666666666666,0.33653846153846156,0.6095238095238096,0.6666666666666666,0.609375,0.266025641025641,0.46987951807228917,0.5131578947368421,0.5897435897435898,0.13141025641025642,0.24390243902439024,0.24390243902439024,0.6,0.028846153846153848,0.2222222222222222,0.25,1.0,0.23717948717948717,0.3783783783783784,0.3783783783783784,0.9642857142857143,0.4838709677419355,0.8,0.06451612903225806,,,0.25806451612903225,0.625,1.0,0.2962962962962963,0.625,0.037037037037037035,,0.25925925925925924,0.35714285714285715,0.6025641025641025,0.38028169014084506,0.5054521103896104,0.5443592592592592,0.4922927884615384,0.14040114613180515,0.1811320754716981,0.011904761904761904,0.14,0.36,6.576419213973798,26.003614457831315,0.35111751982696465,13.0,2.0,,,,1.0,,0.032,0.03773584905660377,,1.0,1.0,1.0,0.1111111111111111,,,,True,
201858,1610612737,Cartier Martin,Cartier Martin,201858,ATL,16032.0,267,-50.0,514,537.0,129.0,170.0,43.0,1051,7.0,11.0,2.0,2.0,2.0,3.0,1.0,4.0,3.0,14.0,8.0,13.0,,,2.0,4.0,9.0,28.0,1.0,2.0,4.0,7.0,11.0,29.0,17.0,41.0,18.0,91.0,574.0,2.0,2.0,1.0,2.0,11.0,3.0,4.0,6.0,11.0,10.0,34.0,18.0,4.0,48.0,3.0,2.0,,28.0,9.0,1.0,,8.0,2.0,10.0,1.0,1.0,2.0,3.0,3.0,22.0,1.0,2.0,,6.0,20.0,4.0,30.0,3.0,33.0,1.0,8.0,4.0,4.0,5.0,1.0,3.0,5.0,,2.0,1.0,10.0,2.0,3.0,12.0,24.0,1.0,,1.0,1.0,21.0,5.0,1.0,2.0,1.0,25.0,,1.0,,8.0,1.0,4.0,,,,,34.0,129.0,4.0,4.0,0.8181818181818182,0.9,0.9411764705882353,0.4146341463414634,0.5,0.5454545454545454,0.4146341463414634,0.3793103448275862,1.0,0.75,0.5214285714285715,0.875,0.8,0.5548780487804879,0.9166666666666666,0.7391304347826086,0.5857142857142857,,0.034482758620689655,,0.25,,16.370106761565836,0.5,0.18181818181818182,,0.12422360248447205,0.013793103448275862,0.1016949152542373,0.011111111111111112,0.11818181818181818,0.01276595744680851,,0.01694915254237288,,0.10869565217391304,0.1111111111111111,0.14754098360655737,0.13043478260869565,,0.024390243902439025,,0.15714285714285714,0.6363636363636364,0.6363636363636364,0.8571428571428571,0.05714285714285714,0.25,0.3333333333333333,1.0,0.2,0.21428571428571427,0.21428571428571427,0.6666666666666666,0.18571428571428572,0.6153846153846154,0.6153846153846154,1.0,0.4,0.32142857142857145,0.32142857142857145,0.8888888888888888,0.5,1.0,,,,0.5,0.5,,0.2,0.6666666666666666,0.26666666666666666,0.5,0.4666666666666667,0.5714285714285714,0.7428571428571429,0.32142857142857145,0.5201649999999999,0.5142,0.5347633333333334,0.11538461538461539,0.21621621621621623,0.024390243902439025,0.12087912087912088,0.37362637362637363,10.799999999999999,24.785365853658536,0.2509727626459144,4.0,2.0,,,,,,0.02,0.05555555555555555,0.5,,,,,,,,True,
201952,1610612737,Jeff Teague,Jeff Teague,201952,ATL,47019.0,784,-1.0,1535,1553.0,500.0,394.0,147.0,3088,64.0,117.0,2.0,7.0,23.0,37.0,34.0,85.0,21.0,41.0,4.0,11.0,,2.0,,2.0,27.0,70.0,2.0,8.0,9.0,22.0,119.0,243.0,31.0,81.0,95.0,426.0,1658.0,5.0,14.0,2.0,10.0,19.0,40.0,75.0,9.0,24.0,40.0,147.0,48.0,190.0,48.0,45.0,,1.0,69.0,27.0,24.0,1.0,112.0,42.0,154.0,36.0,6.0,51.0,32.0,29.0,350.0,1.0,4.0,,20.0,35.0,,55.0,5.0,60.0,3.0,26.0,10.0,16.0,43.0,10.0,27.0,24.0,4.0,16.0,2.0,67.0,3.0,21.0,21.0,46.0,2.0,,1.0,,92.0,2.0,1.0,3.0,8.0,108.0,9.0,,2.0,43.0,1.0,13.0,4.0,1.0,6.0,3.0,147.0,500.0,6.0,13.0,0.20168067226890757,0.20168067226890757,0.5161290322580645,0.38271604938271603,0.2,0.375,0.3875,0.4897119341563786,0.35714285714285715,0.5333333333333333,0.5108024691358025,0.3333333333333333,0.5404040404040404,0.5698924731182796,0.36538461538461536,0.6176470588235294,0.25,0.012345679012345678,0.09876543209876543,0.1452991452991453,0.07058823529411765,0.014285714285714285,25.747800586510262,0.6417910447761194,,,0.06809338521400778,0.009216589861751152,0.0947867298578199,0.004098360655737705,0.07586206896551724,0.007374631268436578,0.0072992700729927005,0.013157894736842105,0.0055248618784530384,0.08860759493670886,0.02666666666666667,0.0825242718446602,0.07741935483870968,0.14285714285714285,0.02040816326530612,0.5,0.3611111111111111,0.5470085470085471,0.64,0.25,0.2623456790123457,0.4,0.43037974683544306,0.14705882352941177,0.12654320987654322,0.5121951219512195,0.525,0.14285714285714285,0.033950617283950615,0.36363636363636365,0.36363636363636365,0.5,0.21604938271604937,0.38571428571428573,0.391304347826087,0.5185185185185185,0.2916666666666667,0.2857142857142857,0.08333333333333333,,,0.3333333333333333,0.25,1.0,0.37373737373737376,0.6216216216216216,0.020202020202020204,,0.2222222222222222,0.4090909090909091,0.6111111111111112,0.391304347826087,0.5185769349845201,0.4921718749999999,0.5212631313131313,0.12256267409470752,0.1552346570397112,0.012195121951219513,0.04460093896713615,0.34507042253521125,6.895061728395063,25.4641975308642,0.3257328990228013,3.0,1.0,1.0,2.0,,,,0.006896551724137931,,1.0,,3.0,,,2.0,2.0,0.024390243902439025,True,
201960,1610612737,DeMarre Carroll,DeMarre Carroll,201960,ATL,45073.0,751,20.0,1445,1467.0,448.0,397.0,145.0,2912,58.0,82.0,8.0,14.0,15.0,21.0,15.0,32.0,9.0,25.0,13.0,32.0,,1.0,1.0,11.0,24.0,59.0,2.0,6.0,10.0,18.0,82.0,139.0,37.0,91.0,35.0,310.0,1552.0,11.0,20.0,2.0,7.0,30.0,21.0,36.0,11.0,29.0,10.0,85.0,108.0,56.0,96.0,15.0,14.0,,59.0,24.0,7.0,1.0,18.0,20.0,38.0,10.0,10.0,8.0,4.0,6.0,96.0,15.0,21.0,,24.0,48.0,11.0,83.0,36.0,119.0,5.0,31.0,21.0,10.0,21.0,1.0,13.0,11.0,,8.0,1.0,32.0,3.0,7.0,15.0,58.0,4.0,,2.0,4.0,46.0,,,8.0,1.0,49.0,4.0,3.0,,22.0,3.0,3.0,4.0,3.0,4.0,4.0,85.0,448.0,10.0,3.0,0.6585365853658537,0.72,0.8648648648648649,0.4065934065934066,0.2857142857142857,0.3793103448275862,0.4065934065934066,0.5899280575539568,0.55,0.5833333333333334,0.5978260869565217,0.5185185185185185,0.5769230769230769,0.6175298804780877,0.5357142857142857,0.5985915492957746,0.39565217391304347,0.01098901098901099,0.050359712230215826,0.07317073170731707,0.03125,,17.469135802469136,0.65625,0.3055555555555556,,0.09467455621301775,0.051470588235294115,0.11940298507462686,0.06465517241379311,0.1016949152542373,0.05625,0.07086614173228346,0.04861111111111111,0.06470588235294118,0.06285714285714286,0.13513513513513514,0.09239130434782608,0.12142857142857143,0.11475409836065574,0.050505050505050504,1.0,0.3565217391304348,0.7073170731707317,0.7631578947368421,0.7068965517241379,0.1391304347826087,0.46875,0.4838709677419355,0.4666666666666667,0.10869565217391304,0.36,0.36,0.6666666666666666,0.1391304347826087,0.40625,0.41935483870967744,1.0,0.2565217391304348,0.4067796610169492,0.4067796610169492,0.7916666666666666,0.5185185185185185,0.5714285714285714,0.037037037037037035,,,0.2222222222222222,0.3333333333333333,1.0,0.3230769230769231,0.7142857142857143,0.16923076923076924,0.09090909090909091,0.27692307692307694,0.5555555555555556,0.7521739130434782,0.4067796610169492,0.5454960698689956,0.55259,0.5403390625000001,0.10080645161290322,0.14012738853503184,0.03296703296703297,0.0967741935483871,0.27419354838709675,5.85611510791367,24.81978021978022,0.31003460207612454,2.0,1.0,1.0,,,,1.0,0.0364963503649635,0.06451612903225806,0.125,,1.0,,0.03125,,,,True,
202714,1610612737,Shelvin Mack,Shelvin Mack,202714,ATL,37247.0,621,-53.0,1208,1217.0,312.0,355.0,106.0,2425,31.0,52.0,5.0,7.0,5.0,10.0,18.0,39.0,21.0,48.0,4.0,14.0,,2.0,3.0,7.0,21.0,62.0,,2.0,5.0,15.0,70.0,139.0,25.0,76.0,18.0,233.0,1318.0,10.0,18.0,,4.0,25.0,15.0,27.0,8.0,22.0,5.0,59.0,50.0,90.0,48.0,27.0,2.0,,62.0,21.0,9.0,,71.0,39.0,110.0,27.0,12.0,33.0,19.0,19.0,259.0,2.0,3.0,,12.0,44.0,1.0,57.0,5.0,62.0,,16.0,9.0,7.0,29.0,9.0,18.0,23.0,5.0,11.0,3.0,52.0,4.0,5.0,18.0,42.0,4.0,,3.0,1.0,25.0,2.0,1.0,,1.0,19.0,1.0,,2.0,7.0,,2.0,,,,,59.0,312.0,3.0,2.0,0.35714285714285715,0.36231884057971014,0.64,0.32894736842105265,,0.36363636363636365,0.32894736842105265,0.5035971223021583,0.5555555555555556,0.5555555555555556,0.5,0.45454545454545453,0.5510204081632653,0.5179372197309418,0.5208333333333334,0.5686274509803921,0.35348837209302325,,0.06474820143884892,0.11538461538461539,0.05128205128205128,,20.723436322532027,0.5576923076923077,0.029411764705882353,,0.10377358490566038,0.008928571428571428,0.0821917808219178,0.010638297872340425,0.09824561403508772,0.009541984732824428,0.03529411764705882,,0.0136986301369863,0.058823529411764705,0.07692307692307693,0.16455696202531644,0.09433962264150944,0.05,,,0.24186046511627907,0.5961538461538461,0.6739130434782609,0.25806451612903225,0.1813953488372093,0.46153846153846156,0.4864864864864865,0.5555555555555556,0.22325581395348837,0.4375,0.44680851063829785,0.3333333333333333,0.06511627906976744,0.2857142857142857,0.2857142857142857,1.0,0.28837209302325584,0.3387096774193548,0.3387096774193548,0.5714285714285714,0.3181818181818182,0.7142857142857143,0.09090909090909091,,,0.09090909090909091,,,0.20408163265306123,0.5,0.14285714285714285,0.42857142857142855,0.30612244897959184,0.3333333333333333,0.5953488372093023,0.3387096774193548,0.4854641860465115,0.45465,0.48223775510204087,0.03167420814479638,0.04827586206896552,,0.1072961373390558,0.2532188841201717,9.47769784172662,25.12105263157895,0.2582781456953642,5.0,1.0,,,,,,,,0.4,,,,,,,0.020833333333333332,True,
203471,1610612737,Dennis Schroder,Dennis Schroder,203471,ATL,16927.0,282,-74.0,531,545.0,160.0,155.0,43.0,1076,19.0,33.0,2.0,3.0,5.0,8.0,5.0,24.0,4.0,15.0,1.0,4.0,,,1.0,1.0,3.0,11.0,,,1.0,3.0,28.0,72.0,4.0,15.0,11.0,79.0,610.0,3.0,5.0,,,7.0,8.0,18.0,2.0,4.0,8.0,30.0,20.0,36.0,12.0,,,,11.0,3.0,7.0,,27.0,12.0,39.0,8.0,4.0,9.0,11.0,7.0,90.0,2.0,2.0,,16.0,3.0,,19.0,4.0,23.0,,9.0,5.0,4.0,14.0,2.0,10.0,10.0,2.0,4.0,2.0,24.0,2.0,8.0,7.0,24.0,1.0,,1.0,1.0,33.0,3.0,1.0,4.0,,18.0,4.0,,,8.0,,3.0,,,,,30.0,160.0,6.0,3.0,0.35714285714285715,0.35714285714285715,1.0,0.26666666666666666,,0.5,0.26666666666666666,0.3888888888888889,0.6,0.4444444444444444,0.39080459770114945,0.6,0.5,0.42021276595744683,0.5833333333333334,0.5357142857142857,0.1724137931034483,,0.09722222222222222,0.15151515151515152,0.08333333333333333,,20.450606585788563,0.5833333333333334,,,0.01818181818181818,0.012121212121212121,0.21333333333333335,0.028169014084507043,0.07916666666666666,0.01694915254237288,0.020833333333333332,,0.04081632653061224,0.03636363636363636,,0.017857142857142856,0.22413793103448276,0.17647058823529413,,,0.3793103448275862,0.5757575757575758,0.6785714285714286,0.2631578947368421,0.27586206896551724,0.20833333333333334,0.22727272727272727,0.4,0.1724137931034483,0.26666666666666666,0.26666666666666666,0.75,0.04597701149425287,0.25,0.25,1.0,0.12643678160919541,0.2727272727272727,0.2727272727272727,1.0,0.6,0.6666666666666666,,,,,,,0.36363636363636365,0.625,0.045454545454545456,1.0,0.13636363636363635,0.3333333333333333,0.5517241379310345,0.2727272727272727,0.4943402298850573,0.5166499999999999,0.5140068181818181,0.08791208791208792,0.10526315789473684,,0.08860759493670886,0.379746835443038,7.272222222222224,24.799999999999997,0.3013182674199623,1.0,1.0,,,,,,0.0196078431372549,,,,1.0,,,,,,True,
2594,1610612737,Kyle Korver,Kyle Korver,2594,ATL,43445.0,724,82.0,1425,1409.0,303.0,264.0,142.0,2834,1.0,4.0,,1.0,,,10.0,15.0,24.0,57.0,17.0,41.0,1.0,3.0,8.0,11.0,30.0,66.0,4.0,9.0,5.0,14.0,35.0,76.0,47.0,107.0,32.0,243.0,1480.0,2.0,5.0,5.0,12.0,22.0,4.0,14.0,13.0,25.0,5.0,52.0,66.0,4.0,141.0,,,,66.0,30.0,1.0,1.0,54.0,14.0,68.0,11.0,3.0,26.0,20.0,8.0,150.0,,4.0,,24.0,62.0,4.0,90.0,4.0,94.0,2.0,23.0,17.0,6.0,29.0,2.0,18.0,9.0,2.0,11.0,1.0,38.0,2.0,9.0,26.0,42.0,,1.0,2.0,3.0,29.0,2.0,2.0,1.0,,33.0,2.0,1.0,12.0,3.0,5.0,2.0,8.0,5.0,8.0,5.0,52.0,303.0,3.0,2.0,0.9428571428571428,0.9428571428571428,1.0,0.4392523364485981,0.4166666666666667,0.52,0.4392523364485981,0.4605263157894737,0.4,0.2857142857142857,0.5765027322404371,0.5588235294117647,0.6025641025641025,0.6078947368421053,0.5833333333333334,0.6341463414634146,0.5846994535519126,0.009345794392523364,0.013157894736842105,,0.06666666666666667,,14.457831325301205,0.7631578947368421,0.09090909090909091,,0.13808463251670378,0.009900990099009901,0.12371134020618557,,0.13374805598755832,0.0065040650406504065,,0.0136986301369863,,0.10457516339869281,0.15,0.16025641025641027,0.12162162162162163,0.13043478260869565,0.020202020202020204,0.625,0.02185792349726776,0.25,0.25,1.0,0.08196721311475409,0.6666666666666666,0.7142857142857143,0.9,0.3114754098360656,0.42105263157894735,0.42105263157894735,0.9583333333333334,0.22404371584699453,0.4146341463414634,0.425,1.0,0.36065573770491804,0.45454545454545453,0.45454545454545453,1.0,0.058823529411764705,,0.17647058823529413,0.3333333333333333,1.0,0.5294117647058824,0.4444444444444444,1.0,,,0.28205128205128205,0.7272727272727273,0.358974358974359,0.35714285714285715,0.6065573770491803,0.45454545454545453,0.4958453551912566,0.5138076923076923,0.4983666666666666,0.0425531914893617,0.03896103896103896,0.04504504504504504,0.09053497942386832,0.2139917695473251,15.73947368421053,24.75794392523364,0.21263157894736842,3.0,,,3.0,,,,0.014492753623188406,,,,1.0,,0.024390243902439025,,,,True,
203098,1610612737,John Jenkins,John Jenkins,203098,ATL,2747.0,46,-19.0,89,90.0,15.0,35.0,7.0,179,2.0,3.0,,,,,,1.0,1.0,2.0,,1.0,,,,,1.0,5.0,,,,,3.0,6.0,1.0,6.0,3.0,12.0,93.0,,,,,,,,,,2.0,2.0,2.0,4.0,3.0,,,,5.0,1.0,1.0,,3.0,,3.0,,,,3.0,,6.0,,,,2.0,3.0,,5.0,,5.0,,,,,2.0,,,1.0,,2.0,,3.0,,,1.0,4.0,1.0,,,,4.0,,1.0,,,3.0,1.0,,,2.0,,,,,,,2.0,15.0,,,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,,,0.16666666666666666,0.5,,,0.375,,,0.46153846153846156,,1.0,0.5,,0.16666666666666666,,1.0,,16.494845360824744,0.6666666666666666,,,0.06976744186046512,,0.18181818181818182,,0.09259259259259259,,,,,0.08333333333333333,0.07142857142857142,0.058823529411764705,0.1111111111111111,0.5,,,0.25,0.6666666666666666,0.6666666666666666,,0.08333333333333333,,,,0.16666666666666666,0.5,0.5,1.0,0.08333333333333333,,,,0.4166666666666667,0.2,0.2,1.0,,,,,,,,,,,,,,,0.75,0.2,0.5509375,,,0.15384615384615385,0.2857142857142857,,,0.16666666666666666,7.783333333333332,24.633333333333336,0.16853932584269662,,,,,,,,,,,,,,,,,,True,
