EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BlockedShortMidRange,SecondChanceCorner3FGM,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,SecondChanceAtRimPctAssisted,HeaveMakes,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,BlockedCorner3,on
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,116875.0,1948.0,488.0,3911,3885,1185,1004,452.0,7796,70.0,106.0,7.0,9.0,22.0,36.0,100.0,199.0,113.0,259.0,7.0,16.0,1.0,1.0,6.0,58.0,164.0,4.0,13.0,22.0,54.0,283.0,564.0,65.0,180.0,248.0,1009.0,4034,24.0,39.0,4.0,14.0,13.0,73.0,87.0,178.0,23.0,60.0,180.0,423.0,96.0,470.0,102.0,93.0,6.0,1.0,163.0,58.0,24.0,458.0,142.0,600.0,85.0,57.0,275.0,50.0,133.0,1342.0,12.0,16.0,1.0,56.0,132.0,5.0,193.0,29.0,222.0,12.0,135.0,81.0,54.0,84.0,22.0,61.0,42.0,6.0,23.0,1.0,3.0,126.0,4.0,41.0,41.0,3.0,136.0,7.0,5.0,2.0,238.0,2.0,3.0,14.0,13.0,291.0,13.0,36.0,58.0,76.0,3.0,3.0,3.0,2.0,2.0,412.0,1169,29.0,69.0,0.1696113074204947,0.17142857142857143,0.5230769230769231,0.3611111111111111,0.2857142857142857,0.38333333333333336,0.36312849162011174,0.50177304964539,0.6153846153846154,0.4887640449438202,0.5114247311827957,0.5660377358490566,0.5105042016806722,0.5658959537572255,0.5932203389830508,0.6160714285714286,0.24193548387096775,0.0425531914893617,0.12264150943396226,0.04522613065326633,0.007722007722007722,22.42863615768011,0.6666666666666666,0.04310344827586207,0.006622516556291391,0.09977324263038549,0.0144014401440144,0.10294117647058823,0.02146690518783542,0.10069630423138726,0.016766467065868262,0.006493506493506494,0.03642384105960265,0.005988023952095809,0.015345268542199489,0.03571428571428571,0.09330143540669857,0.07625272331154684,0.13004484304932734,0.10194174757281553,0.10606060606060606,0.03278688524590164,0.6666666666666666,0.1424731182795699,0.660377358490566,0.7526881720430108,0.15714285714285714,0.2674731182795699,0.5025125628140703,0.5263157894736842,0.2,0.3481182795698925,0.4362934362934363,0.4396887159533074,0.1504424778761062,0.021505376344086023,0.4375,0.4375,0.8571428571428571,0.22043010752688172,0.35365853658536583,0.35365853658536583,0.4827586206896552,0.16981132075471697,0.7777777777777778,0.018867924528301886,0.24528301886792453,0.3076923076923077,0.5,0.15126050420168066,0.6111111111111112,0.025210084033613446,0.16666666666666666,0.226890756302521,0.4074074074074074,0.3844086021505376,0.3558282208588957,0.45942893674293417,0.459524358974359,0.4500289029535864,0.07351077313054499,0.09523809523809523,0.07234886025768088,0.4192269573835481,11.721631205673761,25.76222222222222,0.3029915622602915,,,,,,,,,,,,,,,,,,,,,,True
101122,1610612746,Danny Granger,Danny Granger,101122,LAC,5499.0,92.0,7.0,183,182,73,64,26.0,365,7.0,9.0,,1.0,1.0,1.0,1.0,6.0,2.0,5.0,4.0,7.0,,,2.0,5.0,10.0,2.0,2.0,2.0,4.0,10.0,20.0,9.0,17.0,6.0,53.0,198,1.0,2.0,2.0,2.0,2.0,10.0,1.0,2.0,2.0,6.0,4.0,12.0,14.0,6.0,27.0,,,,10.0,5.0,1.0,3.0,,3.0,,,2.0,,1.0,6.0,,3.0,,3.0,7.0,,10.0,3.0,13.0,,1.0,1.0,,2.0,1.0,2.0,2.0,,,,,4.0,,,9.0,,11.0,,,,8.0,,,,,6.0,,,1.0,2.0,4.0,2.0,4.0,1.0,,12.0,73,,2.0,0.7,0.7,1.0,0.5294117647058824,1.0,0.3333333333333333,0.5294117647058824,0.5,0.5,0.5,0.6351351351351351,1.0,0.5,0.6625,1.0,0.6,0.4594594594594595,0.05,,0.16666666666666666,,20.85308056872038,0.5,,,0.1206896551724138,0.05357142857142857,0.14285714285714285,,0.12658227848101267,0.036585365853658534,,0.1111111111111111,0.045454545454545456,,,0.13636363636363635,0.11764705882352941,0.10526315789473684,0.125,0.2,,0.25,0.24324324324324326,0.7777777777777778,0.7777777777777778,0.5714285714285714,0.16216216216216217,0.16666666666666666,0.2,1.0,0.13513513513513514,0.4,0.4,1.0,0.1891891891891892,0.5714285714285714,0.5714285714285714,1.0,0.2702702702702703,0.5,0.5,1.0,0.25,,,0.5,1.0,1.0,0.125,1.0,0.25,,0.5,0.5,0.7027027027027027,0.5,0.5287851351351351,0.47907500000000003,0.5487062500000001,0.02631578947368421,0.047619047619047616,0.18867924528301888,0.22641509433962265,8.84,24.494117647058825,0.3989071038251366,2.0,,,,,,,,,,,,,,,,,,,,,True
201162,1610612746,Jared Dudley,Jared Dudley,201162,LAC,71267.0,1188.0,202.0,2351,2329,676,465,285.0,4680,22.0,35.0,,4.0,4.0,9.0,14.0,26.0,44.0,90.0,29.0,70.0,10.0,4.0,19.0,31.0,95.0,2.0,7.0,10.0,25.0,80.0,151.0,60.0,165.0,22.0,362.0,2433,7.0,15.0,6.0,17.0,5.0,37.0,12.0,26.0,14.0,44.0,10.0,76.0,154.0,6.0,180.0,,4.0,,95.0,31.0,9.0,48.0,23.0,71.0,16.0,7.0,32.0,3.0,13.0,165.0,7.0,13.0,,22.0,41.0,9.0,72.0,20.0,92.0,4.0,33.0,20.0,13.0,23.0,3.0,19.0,16.0,2.0,4.0,1.0,1.0,39.0,8.0,7.0,43.0,3.0,101.0,1.0,11.0,7.0,37.0,2.0,4.0,5.0,,33.0,3.0,,10.0,7.0,6.0,4.0,7.0,1.0,1.0,74.0,670,7.0,6.0,0.9625,0.9871794871794872,1.0,0.36363636363636365,0.35294117647058826,0.3181818181818182,0.36363636363636365,0.5298013245033113,0.4666666666666667,0.46153846153846156,0.5379746835443038,0.5,0.4714285714285714,0.5468277945619335,0.5285714285714286,0.48717948717948717,0.5221518987341772,0.059602649006622516,0.11428571428571428,0.15384615384615385,0.011111111111111112,13.915005641218503,0.5897435897435898,0.13043478260869565,,0.05150753768844221,0.01859799713876967,0.07166123778501629,0.01928374655647383,0.057116953762466005,0.018832391713747645,0.02030456852791878,0.023255813953488372,0.015151515151515152,0.01568627450980392,0.027777777777777776,0.05508474576271186,0.050359712230215826,0.04964539007092199,0.0653061224489796,0.0967741935483871,0.024096385542168676,0.14285714285714285,0.11075949367088607,0.6285714285714286,0.7096774193548387,0.9545454545454546,0.08227848101265822,0.5384615384615384,0.6363636363636364,1.0,0.2848101265822785,0.4888888888888889,0.4943820224719101,0.9545454545454546,0.22151898734177214,0.4142857142857143,0.4142857142857143,1.0,0.30063291139240506,0.3263157894736842,0.3263157894736842,1.0,0.125,,0.3125,0.21875,0.2857142857142857,1.0,0.12857142857142856,0.4444444444444444,0.2714285714285714,0.21052631578947367,0.35714285714285715,0.4,0.6329113924050633,0.3263157894736842,0.5132363492063492,0.5103113636363636,0.5163,0.033950617283950615,0.06329113924050633,0.10220994475138122,0.20994475138121546,13.158940397350998,24.712727272727275,0.28753721820501915,2.0,4.0,1.0,1.0,1.0,0.4,1.0,0.006024096385542169,,,,,,,,,,,,,,True
201933,1610612746,Blake Griffin,Blake Griffin,201933,LAC,171819.0,2864.0,572.0,5704,5675,1811,1486,666.0,11379,461.0,648.0,85.0,133.0,136.0,191.0,95.0,248.0,150.0,419.0,8.0,18.0,2.0,3.0,6.0,4.0,26.0,,,2.0,17.0,706.0,1315.0,12.0,44.0,482.0,1930.0,5960,103.0,175.0,,2.0,59.0,265.0,194.0,348.0,5.0,23.0,220.0,623.0,916.0,496.0,30.0,6.0,118.0,1.0,25.0,4.0,67.0,214.0,95.0,309.0,50.0,45.0,139.0,21.0,54.0,713.0,48.0,136.0,8.0,147.0,357.0,61.0,565.0,192.0,757.0,57.0,92.0,61.0,31.0,104.0,16.0,61.0,120.0,18.0,43.0,2.0,22.0,224.0,12.0,65.0,123.0,4.0,265.0,8.0,30.0,38.0,580.0,19.0,46.0,24.0,9.0,674.0,71.0,,282.0,93.0,51.0,32.0,51.0,24.0,8.0,622.0,1791,29.0,72.0,0.6487252124645893,0.7078825347758887,0.8333333333333334,0.2727272727272727,,0.21739130434782608,0.27906976744186046,0.5368821292775665,0.5885714285714285,0.5574712643678161,0.5327446651949963,0.5819209039548022,0.5431266846361186,0.5802766085387854,0.6191588785046729,0.6025145067698259,0.03237674760853569,0.05095057034220532,0.06172839506172839,0.10080645161290322,0.00477326968973747,29.113727920669348,0.4642857142857143,0.3407821229050279,0.034482758620689655,0.1853582554517134,0.08302808302808302,0.18397997496871088,0.05790108564535585,0.18495412844036696,0.07458451560599919,0.16666666666666666,0.0763888888888889,0.03168044077134986,0.05792163543441227,0.05785123966942149,0.15206611570247933,0.1975867269984917,0.20364741641337386,0.17892976588628762,0.19900497512437812,0.10070671378091872,0.47058823529411764,0.4768211920529801,0.7114197530864198,0.7582236842105263,0.6420824295010846,0.18248712288447388,0.38306451612903225,0.4260089686098655,0.37894736842105264,0.3083149374540103,0.35799522673031026,0.3597122302158273,0.84,0.013245033112582781,0.4444444444444444,0.4444444444444444,0.875,0.01913171449595291,0.15384615384615385,0.15384615384615385,0.75,0.751412429378531,0.6390977443609023,0.011299435028248588,,,,0.5148247978436657,0.7120418848167539,0.016172506738544475,0.5,0.04582210242587601,0.11764705882352941,0.5091979396615158,0.16,0.4994186809137802,0.524423404255319,0.5134772357723578,0.17961783439490445,0.18479685452162517,0.13730569948186527,0.3227979274611399,8.241520912547527,25.836363636363636,0.3174964936886395,18.0,,,,,,,,1.0,1.0,3.0,1.0,6.0,0.21176470588235294,,,,,,,,True
2037,1610612746,Jamal Crawford,Jamal Crawford,2037,LAC,86226.0,1437.0,283.0,2900,2863,1164,968,336.0,5763,43.0,75.0,4.0,7.0,20.0,36.0,36.0,91.0,77.0,166.0,34.0,87.0,13.0,19.0,39.0,79.0,234.0,7.0,20.0,26.0,84.0,156.0,332.0,113.0,321.0,167.0,818.0,3021,11.0,26.0,16.0,33.0,14.0,84.0,60.0,124.0,45.0,123.0,91.0,346.0,138.0,174.0,267.0,72.0,2.0,5.0,228.0,78.0,6.0,103.0,32.0,135.0,14.0,18.0,69.0,8.0,26.0,302.0,7.0,13.0,3.0,39.0,37.0,2.0,78.0,23.0,101.0,7.0,44.0,32.0,12.0,48.0,8.0,33.0,32.0,5.0,15.0,3.0,9.0,80.0,7.0,31.0,36.0,3.0,87.0,3.0,3.0,2.0,119.0,,2.0,6.0,4.0,194.0,10.0,9.0,47.0,22.0,7.0,4.0,7.0,4.0,,342.0,1154,14.0,18.0,0.4423076923076923,0.44516129032258067,0.7876106194690266,0.35202492211838005,0.48484848484848486,0.36585365853658536,0.35443037974683544,0.46987951807228917,0.4230769230769231,0.4838709677419355,0.498468606431853,0.5932203389830508,0.5161943319838057,0.5554794520547945,0.6384615384615384,0.5873287671232876,0.49157733537519144,0.018072289156626505,0.02666666666666667,0.02197802197802198,0.012048192771084338,24.656698199572777,0.6,0.017699115044247787,0.023622047244094488,0.03898840885142255,0.016414141414141416,0.09582309582309582,0.015283842794759825,0.05604719764011799,0.016,0.01568627450980392,0.0196078431372549,0.015015015015015015,0.015337423312883436,0.015151515151515152,0.02564102564102564,0.033112582781456956,0.056716417910447764,0.1032258064516129,0.07216494845360824,0.019230769230769232,0.5714285714285714,0.11485451761102604,0.5733333333333334,0.589041095890411,0.5581395348837209,0.13935681470137826,0.3956043956043956,0.4044943820224719,0.4444444444444444,0.2542113323124043,0.463855421686747,0.4695121951219512,0.37662337662337664,0.1332312404287902,0.39080459770114945,0.3953488372093023,0.9411764705882353,0.35834609494640124,0.33760683760683763,0.33905579399141633,0.7215189873417721,0.11864406779661017,0.5714285714285714,0.22033898305084745,0.3389830508474576,0.35,0.7142857142857143,0.145748987854251,0.5555555555555556,0.15789473684210525,0.48717948717948717,0.340080971659919,0.30952380952380953,0.6064318529862175,0.34210526315789475,0.49117857142857146,0.505725641025641,0.48495905349794216,0.096045197740113,0.12737127371273713,0.10268948655256724,0.4229828850855746,11.968674698795178,25.62928348909658,0.4013793103448276,1.0,9.0,21.0,,,0.6923076923076923,0.7777777777777778,0.061946902654867256,,2.0,,,,0.5,1.0,2.0,3.0,0.006230529595015576,0.011494252873563218,0.004273504273504274,,True
2440,1610612746,Matt Barnes,Matt Barnes,2440,LAC,79389.0,1323.0,356.0,2657,2638,817,727,310.0,5295,84.0,117.0,13.0,18.0,19.0,31.0,14.0,35.0,7.0,26.0,36.0,83.0,4.0,9.0,24.0,41.0,120.0,3.0,9.0,11.0,33.0,105.0,178.0,77.0,203.0,43.0,484.0,2804,16.0,26.0,5.0,13.0,11.0,58.0,22.0,44.0,20.0,57.0,16.0,120.0,160.0,50.0,222.0,9.0,20.0,,120.0,41.0,17.0,73.0,20.0,93.0,13.0,7.0,53.0,9.0,11.0,206.0,11.0,22.0,4.0,49.0,104.0,10.0,163.0,37.0,200.0,5.0,45.0,33.0,12.0,42.0,8.0,36.0,26.0,3.0,6.0,3.0,6.0,68.0,8.0,18.0,73.0,2.0,137.0,1.0,3.0,3.0,45.0,,5.0,2.0,3.0,61.0,4.0,,26.0,5.0,20.0,11.0,21.0,9.0,2.0,118.0,800,14.0,2.0,0.7619047619047619,0.8421052631578947,0.961038961038961,0.3793103448275862,0.38461538461538464,0.3508771929824561,0.3793103448275862,0.5898876404494382,0.6153846153846154,0.5,0.5787401574803149,0.6025641025641025,0.5148514851485149,0.5916870415647921,0.6304347826086957,0.5405405405405406,0.5328083989501312,0.09550561797752809,0.10256410256410256,0.14285714285714285,,15.815649867374006,0.6176470588235294,0.1282051282051282,0.03361344537815126,0.11926605504587157,0.029609690444145357,0.1198044009779951,0.03142857142857143,0.11943793911007025,0.03019213174748399,0.05555555555555555,0.03317535545023697,0.00949367088607595,0.035856573705179286,0.020202020202020204,0.08532423208191127,0.11724137931034483,0.15570934256055363,0.1054421768707483,0.1565217391304348,0.027777777777777776,0.42857142857142855,0.30708661417322836,0.717948717948718,0.8,0.7857142857142857,0.09186351706036745,0.4,0.4666666666666667,0.5,0.06824146981627296,0.2692307692307692,0.2692307692307692,1.0,0.2178477690288714,0.43373493975903615,0.43373493975903615,0.9722222222222222,0.31496062992125984,0.3416666666666667,0.3445378151260504,0.9512195121951219,0.46153846153846156,0.7222222222222222,0.10256410256410256,0.23076923076923078,0.3333333333333333,1.0,0.3069306930693069,0.6129032258064516,0.2376237623762376,0.375,0.32673267326732675,0.3333333333333333,0.8398950131233596,0.3416666666666667,0.5512614473684212,0.531971875,0.5395519801980198,0.06683168316831684,0.13,0.11983471074380166,0.24793388429752067,5.47247191011236,24.80295566502463,0.3074896499811818,7.0,2.0,1.0,1.0,,0.5,1.0,0.004901960784313725,,2.0,,,,0.3076923076923077,,1.0,,0.0049261083743842365,,0.008333333333333333,1.0,True
201175,1610612746,Glen Davis,Glen Davis,201175,LAC,6023.0,100.0,5.0,202,201,75,97,25.0,403,7.0,11.0,1.0,2.0,4.0,7.0,1.0,1.0,4.0,9.0,,,,,,,,,,,,12.0,21.0,,,2.0,26.0,221,2.0,3.0,,,,4.0,6.0,11.0,,,,12.0,22.0,2.0,,,2.0,,,,1.0,1.0,1.0,2.0,1.0,,1.0,,,5.0,2.0,3.0,,3.0,9.0,1.0,13.0,5.0,18.0,,5.0,2.0,3.0,,,,3.0,,,,,3.0,1.0,1.0,5.0,1.0,14.0,,1.0,3.0,2.0,1.0,,,,2.0,,,1.0,,1.0,1.0,1.0,,,12.0,75,1.0,,0.9166666666666666,1.0,,,,,,0.5714285714285714,0.6666666666666666,0.5454545454545454,0.5714285714285714,0.6666666666666666,0.5454545454545454,0.5909090909090909,0.6666666666666666,0.5454545454545454,,0.047619047619047616,0.09090909090909091,,,10.869565217391305,,0.16666666666666666,,0.16071428571428573,0.04411764705882353,0.125,0.08695652173913043,0.15,0.054945054945054944,0.11764705882352941,,0.03333333333333333,0.13333333333333333,,0.25,0.07142857142857142,0.13636363636363635,0.15,,,,0.5238095238095238,0.6363636363636364,0.7,0.8571428571428571,0.047619047619047616,1.0,1.0,1.0,0.42857142857142855,0.4444444444444444,0.4444444444444444,1.0,,,,,,,,,0.6666666666666666,0.5,,,,,0.6363636363636364,0.5714285714285714,,,,,0.5238095238095238,,0.48502857142857136,0.641,0.4717727272727272,0.045454545454545456,0.045454545454545456,0.15384615384615385,0.46153846153846156,9.504761904761905,,0.3712871287128713,,,,,,,,,,,,,,,,,,,,,,True
201954,1610612746,Darren Collison,Darren Collison,201954,LAC,78084.0,1301.0,220.0,2537,2535,828,679,321.0,5072,76.0,119.0,9.0,14.0,19.0,31.0,13.0,37.0,41.0,110.0,24.0,51.0,5.0,10.0,23.0,21.0,73.0,2.0,8.0,5.0,24.0,130.0,266.0,45.0,124.0,102.0,497.0,2712,9.0,21.0,4.0,13.0,5.0,35.0,31.0,65.0,15.0,47.0,42.0,149.0,106.0,154.0,123.0,12.0,4.0,1.0,72.0,21.0,24.0,124.0,51.0,175.0,29.0,22.0,76.0,12.0,36.0,401.0,10.0,11.0,1.0,30.0,46.0,1.0,77.0,22.0,99.0,3.0,57.0,36.0,21.0,36.0,13.0,24.0,36.0,5.0,12.0,5.0,4.0,72.0,3.0,27.0,41.0,1.0,90.0,3.0,2.0,3.0,80.0,,1.0,9.0,2.0,114.0,10.0,5.0,49.0,9.0,9.0,3.0,9.0,7.0,,147.0,817,6.0,8.0,0.4076923076923077,0.4140625,0.9111111111111111,0.3629032258064516,0.3076923076923077,0.3191489361702128,0.36585365853658536,0.48872180451127817,0.42857142857142855,0.47692307692307695,0.5064102564102564,0.4411764705882353,0.47767857142857145,0.5603644646924829,0.47297297297297297,0.5568181818181818,0.31794871794871793,0.09022556390977443,0.16806722689075632,0.08108108108108109,0.00909090909090909,17.584308327598073,0.5,0.012048192771084338,0.01,0.05355064027939464,0.014588859416445624,0.08130081300813008,0.027548209366391185,0.06188925081433225,0.018800358102059087,0.012605042016806723,0.021164021164021163,0.012232415902140673,0.024291497975708502,0.034482758620689655,0.06299212598425197,0.04697986577181208,0.05211726384364821,0.09505703422053231,0.04716981132075472,0.015957446808510637,0.7777777777777778,0.30512820512820515,0.6386554621848739,0.7676767676767676,0.47368421052631576,0.09487179487179487,0.35135135135135137,0.38235294117647056,0.23076923076923078,0.28205128205128205,0.37272727272727274,0.3761467889908257,0.34146341463414637,0.13076923076923078,0.47058823529411764,0.47058823529411764,1.0,0.18717948717948718,0.2876712328767123,0.2876712328767123,0.8095238095238095,0.4117647058823529,0.6428571428571429,0.14705882352941177,0.23529411764705882,0.25,1.0,0.2767857142857143,0.6129032258064516,0.20535714285714285,0.43478260869565216,0.21428571428571427,0.20833333333333334,0.6230769230769231,0.2916666666666667,0.5159327319587629,0.4983454545454547,0.5119472972972972,0.11627906976744186,0.16065573770491803,0.07042253521126761,0.29979879275653926,9.46015037593985,24.990322580645156,0.3263697280252266,6.0,2.0,1.0,,,0.4,1.0,0.008,,,,,,0.4444444444444444,,,,,,,,True
203493,1610612746,Reggie Bullock,Reggie Bullock,203493,LAC,7272.0,121.0,-24.0,245,249,120,81,27.0,494,4.0,6.0,1.0,2.0,2.0,4.0,,1.0,5.0,8.0,3.0,6.0,,,3.0,1.0,15.0,,1.0,,6.0,9.0,15.0,4.0,21.0,,30.0,253,1.0,2.0,,1.0,,2.0,5.0,8.0,,9.0,,10.0,14.0,4.0,12.0,,2.0,,15.0,1.0,1.0,,,,,,,,,,1.0,2.0,,1.0,8.0,1.0,10.0,3.0,13.0,2.0,4.0,4.0,,3.0,,2.0,1.0,,1.0,,,4.0,,3.0,6.0,,10.0,1.0,,,3.0,,1.0,1.0,,,,,,,,,,,,10.0,120,,,0.7777777777777778,0.875,1.0,0.19047619047619047,,,0.19047619047619047,0.6,0.5,0.625,0.4166666666666667,0.3333333333333333,0.29411764705882354,0.4166666666666667,0.3333333333333333,0.29411764705882354,0.5833333333333334,0.06666666666666667,0.16666666666666666,,,14.652014652014651,0.75,0.1,,0.09411764705882353,0.02666666666666667,0.024390243902439025,0.022727272727272728,0.07142857142857142,0.025210084033613446,0.08333333333333333,,,0.02857142857142857,,0.1388888888888889,0.034482758620689655,0.1,0.03333333333333333,,0.09523809523809523,,0.16666666666666666,0.6666666666666666,0.8,0.75,0.027777777777777776,,,,0.2222222222222222,0.625,0.625,0.8,0.16666666666666666,0.5,0.5,1.0,0.4166666666666667,0.06666666666666667,0.06666666666666667,1.0,0.6666666666666666,0.5,,0.3333333333333333,,,0.23529411764705882,0.5,0.17647058823529413,,0.35294117647058826,,0.75,0.06666666666666667,0.5376685714285714,0.5334500000000001,0.51363125,,,0.06666666666666667,0.3333333333333333,10.879999999999999,25.05714285714286,0.4897959183673469,,,,,,,,,,,,,,,,,,,,,,True
2584,1610612746,Willie Green,Willie Green,2584,LAC,26136.0,436.0,83.0,860,852,275,198,94.0,1712,11.0,18.0,1.0,3.0,5.0,7.0,4.0,13.0,8.0,33.0,10.0,31.0,1.0,2.0,8.0,11.0,38.0,,2.0,3.0,9.0,23.0,64.0,21.0,69.0,14.0,123.0,845,2.0,5.0,1.0,3.0,2.0,9.0,7.0,16.0,5.0,17.0,6.0,35.0,36.0,10.0,60.0,3.0,,,38.0,11.0,2.0,14.0,9.0,23.0,7.0,2.0,5.0,,9.0,55.0,3.0,3.0,,6.0,20.0,,26.0,6.0,32.0,,9.0,6.0,3.0,8.0,2.0,5.0,8.0,,3.0,1.0,1.0,16.0,1.0,5.0,19.0,1.0,48.0,1.0,3.0,1.0,17.0,2.0,,2.0,,18.0,,,6.0,3.0,6.0,4.0,7.0,3.0,1.0,33.0,273,5.0,2.0,0.782608695652174,0.782608695652174,0.9523809523809523,0.30434782608695654,0.3333333333333333,0.29411764705882354,0.30434782608695654,0.359375,0.4,0.4375,0.40977443609022557,0.4375,0.4393939393939394,0.43309859154929575,0.45,0.47297297297297297,0.518796992481203,0.03125,0.05555555555555555,,0.030303030303030304,16.49269311064718,0.5,,,0.06711409395973154,0.012096774193548387,0.05357142857142857,0.024,0.06341463414634146,0.0160857908847185,0.03333333333333333,,0.008064516129032258,0.03529411764705882,,0.07142857142857142,0.05357142857142857,0.07954545454545454,0.0379746835443038,0.09090909090909091,,0.42857142857142855,0.13533834586466165,0.6111111111111112,0.6470588235294118,0.8181818181818182,0.09774436090225563,0.3076923076923077,0.3076923076923077,0.75,0.24812030075187969,0.24242424242424243,0.25,0.75,0.23308270676691728,0.3225806451612903,0.3225806451612903,1.0,0.2857142857142857,0.2894736842105263,0.2894736842105263,0.9090909090909091,0.375,0.3333333333333333,0.125,0.25,,,0.21212121212121213,0.7142857142857143,0.24242424242424243,0.25,0.2727272727272727,0.3333333333333333,0.6541353383458647,0.2894736842105263,0.5122049242424241,0.5135428571428572,0.5154484375,0.04316546762589928,0.08571428571428572,0.07317073170731707,0.2845528455284553,11.640625000000002,24.75507246376812,0.31976744186046513,2.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,True
