EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,BadPassSteals,BadPassTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyTsPct,FG3APct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyPointsPct,Avg3ptShotDistance,PenaltyAtRimFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG3M,PtsUnassisted3s,Fg3aBlocked,Corner3Assists,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,BlockingFouls,Charge Fouls,Clear Path Fouls,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,DefCorner3ReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,BlockedShortMidRange,OffFTReboundPct,OffCorner3ReboundPct,DefensiveGoaltends,Corner3PctBlocked,3SecondViolations,Defensive 3 Seconds Violations,BlockedLongMidRange,OffensiveGoaltends,on,Blocked3s,BlockedArc3,BlockedCorner3,HeaveMakes
101131,1610612753,Jason Maxiell,Jason Maxiell,101131,ORL,5602.0,93,-7.0,169,168,12.0,20.0,24.0,337,3.0,7.0,1.0,2.0,1.0,7.0,10.0,1.0,4.0,11.0,21.0,2.0,24.0,179,2.0,3.0,1.0,5.0,1.0,14.0,8.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,7.0,8.0,6.0,14.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,5.0,1.0,1.0,8.0,6.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,12.0,0.6363636363636364,0.7,0.5238095238095238,0.6666666666666666,0.5238095238095238,0.6666666666666666,0.5714285714285714,0.8333333333333334,0.0476190476190476,0.1428571428571428,12.371134020618555,0.3333333333333333,0.1044776119402985,0.0694444444444444,0.0357142857142857,0.05,0.0842105263157894,0.0652173913043478,0.1111111111111111,0.0454545454545454,0.0625,0.0625,0.0909090909090909,0.1052631578947368,0.1153846153846153,0.0476190476190476,1.0,0.3333333333333333,0.4285714285714285,0.5,0.6666666666666666,0.4761904761904761,0.7,0.7,0.5714285714285714,0.1904761904761904,0.25,0.25,1.0,0.6666666666666666,0.5,1.0,0.3333333333333333,0.4647761904761904,0.4852,0.3835,0.0952380952380952,0.0952380952380952,0.2083333333333333,7.833333333333333,0.0710059171597633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
101179,1610612753,Ronnie Price,Ronnie Price,101179,ORL,5146.0,86,-18.0,161,158,24.0,27.0,13.0,319,1.0,5.0,,1.0,,1.0,1.0,,3.0,2.0,9.0,1.0,14.0,165,,1.0,,,,4.0,,,2.0,11.0,13.0,4.0,28.0,,2.0,3.0,5.0,8.0,2.0,10.0,8.0,5.0,4.0,,,,4.0,,,4.0,10.0,1.0,,4.0,,2.0,,,1.0,1.0,1.0,,24.0,1.0,1.0,0.2222222222222222,,0.3611111111111111,,0.3684210526315789,,0.2222222222222222,0.4,13.218390804597702,1.0,0.1111111111111111,0.0357142857142857,0.1304347826086956,,0.1176470588235294,0.0259740259740259,0.0625,,0.0384615384615384,,,0.125,0.1666666666666666,0.1428571428571428,,0.2777777777777778,0.2,0.3333333333333333,1.0,0.0555555555555555,1.0,1.0,1.0,0.1666666666666666,,,,1.0,,,0.7777777777777778,0.5183470588235294,0.5192,0.54825,,,,8.666666666666666,0.1490683229813664,2.0,3.0,7.0,2.0,3.0,9.0,2.0,1.0,1.0,9.0,1.0,6.0,3.0,2.0,2.0,1.0,6.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.375,0.1666666666666666,0.5,0.1111111111111111,0.3888888888888889,0.4285714285714285,0.4285714285714285,1.0,1.0,0.5,0.0714285714285714,31.58888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201167,1610612753,Arron Afflalo,Arron Afflalo,201167,ORL,63701.0,1062,-100.0,2043,2027,418.0,405.0,207.0,4070,40.0,75.0,5.0,8.0,17.0,27.0,65.0,64.0,148.0,131.0,288.0,113.0,516.0,2204,12.0,23.0,9.0,48.0,54.0,150.0,112.0,4.0,27.0,61.0,98.0,27.0,233.0,6.0,7.0,29.0,58.0,90.0,13.0,103.0,15.0,4.0,28.0,26.0,10.0,7.0,54.0,2.0,14.0,25.0,52.0,3.0,3.0,98.0,1.0,137.0,11.0,45.0,1.0,1.0,1.0,,410.0,0.5725190839694656,0.5813953488372093,0.4548611111111111,0.5217391304347826,0.4975308641975308,0.5571428571428572,0.5534934497816594,0.6153846153846154,0.09375,0.2133333333333333,22.416812609457093,0.5185185185185185,0.0863095238095238,0.0095890410958904,0.0993150684931506,0.0233463035019455,0.0902489626556016,0.0131712259371833,0.018018018018018,,0.0098684210526315,0.0307692307692307,0.0436893203883495,0.0785340314136125,0.1236363636363636,0.1095890410958904,,0.1851851851851851,0.5333333333333333,0.6779661016949152,0.575,0.1604938271604938,0.4153846153846154,0.4655172413793103,0.2592592592592592,0.3654320987654321,0.4324324324324324,0.4444444444444444,0.703125,0.2285714285714285,0.625,0.2179487179487179,0.4740740740740741,0.480225925925926,0.4760788461538462,0.4700903846153847,0.1168539325842696,0.139751552795031,0.0930232558139534,12.283680555555556,0.2046010768477728,33.0,29.0,84.0,18.0,47.0,117.0,24.0,43.0,115.0,129.0,,84.0,29.0,37.0,28.0,13.0,21.0,11.0,18.0,,5.0,13.0,111.0,10.0,0.9148936170212766,0.4017094017094017,0.4017094017094017,0.5757575757575758,0.2888888888888888,0.0814814814814814,0.2074074074074074,0.3452380952380952,0.3493975903614458,0.8620689655172413,0.2307692307692307,0.3452380952380952,0.2228682170542635,24.958119658119656,10.0,18.0,4.0,6.0,3.0,6.0,1.0,6.0,5.0,5.0,12.0,24.0,8.0,12.0,1.0,9.0,3.0,2.0,6.0,5.0,1.0,1.0,3.0,1.0,3.0,1.0,13.0,7.0,7.0,0.4166666666666667,0.3333333333333333,0.4444444444444444,0.4615384615384615,0.0085470085470085,0.1076923076923077,0.027027027027027,0.0119047619047619,0.0652173913043478,0.0684931506849315,0.0101522842639593,0.5454545454545454,0.5454545454545454,1.0,0.2,0.1714285714285714,0.6666666666666666,1.0,0.1714285714285714,0.1666666666666666,1.0,0.5882352941176471,0.0769230769230769,0.5,0.2777777777777778,0.056910569105691,,,,,,,,,,,True,,,,
201175,1610612753,Glen Davis,Glen Davis,201175,ORL,81261.0,1354,-123.0,2598,2581,531.0,474.0,265.0,5179,85.0,147.0,23.0,30.0,27.0,42.0,125.0,101.0,230.0,228.0,502.0,77.0,545.0,2772,37.0,59.0,13.0,87.0,83.0,306.0,150.0,36.0,40.0,53.0,70.0,32.0,157.0,26.0,58.0,54.0,128.0,195.0,87.0,282.0,46.0,23.0,30.0,29.0,15.0,5.0,59.0,6.0,10.0,45.0,111.0,9.0,11.0,119.0,10.0,114.0,14.0,57.0,22.0,14.0,22.0,14.0,523.0,0.6710526315789473,0.7285714285714285,0.4541832669322709,0.6271186440677966,0.45703125,0.6271186440677966,0.4848754448398576,0.6492537313432836,0.0796812749003984,0.1700680272108843,21.41379310344828,0.5084745762711864,0.148664343786295,0.0631808278867102,0.1428571428571428,0.0764705882352941,0.1468926553672316,0.0667726550079491,0.0744680851063829,0.0753968253968253,0.046875,0.0743801652892562,0.1603053435114503,0.1610169491525423,0.1322314049586777,0.1418685121107266,0.6363636363636364,0.287109375,0.5782312925170068,0.6967213114754098,0.611764705882353,0.244140625,0.336,0.3783783783783784,0.3095238095238095,0.44921875,0.4391304347826087,0.4410480349344978,0.8712871287128713,0.5084745762711864,0.7666666666666667,0.2967032967032967,0.306640625,0.4464894324853227,0.496795918367347,0.4442483333333333,0.1027027027027027,0.1045871559633027,0.1596330275229358,10.859362549800789,0.2043879907621247,1.0,3.0,9.0,8.0,4.0,10.0,8.0,25.0,115.0,9.0,1.0,8.0,3.0,17.0,12.0,6.0,15.0,23.0,15.0,10.0,5.0,7.0,115.0,6.0,0.75,0.4,0.4444444444444444,0.5373831775700935,0.01953125,0.001953125,0.017578125,0.3333333333333333,0.375,0.6666666666666666,0.0879120879120879,0.375,0.2110091743119266,30.25,14.0,1.0,,,,,,,2.0,,,42.0,2.0,3.0,1.0,5.0,13.0,16.0,6.0,2.0,,3.0,5.0,,3.0,,,,8.0,,0.25,0.5060240963855421,0.4945054945054945,0.1,0.112,0.0043478260869565,0.1111111111111111,0.2407407407407407,0.146067415730337,0.0683760683760683,1.0,1.0,1.0,0.1304347826086956,,,,,,,0.5185185185185185,,,0.25,,3.0,8.0,0.0454545454545454,0.0816326530612244,,,,,,,True,,,,
203090,1610612753,Maurice Harkless,Maurice Harkless,203090,ORL,20221.0,337,-30.0,645,648,149.0,142.0,68.0,1293,25.0,46.0,6.0,10.0,14.0,,2.0,1.0,5.0,26.0,53.0,13.0,92.0,700,6.0,12.0,,12.0,16.0,30.0,22.0,10.0,8.0,10.0,12.0,4.0,26.0,5.0,5.0,16.0,16.0,33.0,10.0,43.0,20.0,5.0,5.0,6.0,2.0,1.0,11.0,1.0,4.0,15.0,29.0,1.0,,13.0,,17.0,1.0,9.0,6.0,4.0,6.0,4.0,149.0,0.5769230769230769,0.7142857142857143,0.490566037735849,0.5,0.5197368421052632,0.5,0.5476190476190477,0.5,0.1509433962264151,0.1521739130434782,13.194444444444445,0.4545454545454545,0.0842105263157894,0.0239234449760765,0.1649484536082474,0.057471264367816,0.1114982578397212,0.0337837837837837,0.0303030303030303,0.0392156862745098,0.0108695652173913,0.0769230769230769,0.081967213114754,0.0909090909090909,0.0823529411764705,0.175,0.6666666666666666,0.6052631578947368,0.5434782608695652,0.6410256410256411,0.6,0.0263157894736842,,,,0.0657894736842105,0.2,0.2,,0.8333333333333334,0.6,0.6086956521739131,0.9078947368421052,0.5826967105263158,0.5244875,0.5879717391304348,0.1071428571428571,0.1475409836065573,0.1304347826086956,3.3716981132075468,0.2310077519379845,16.0,4.0,7.0,1.0,9.0,23.0,7.0,2.0,29.0,27.0,,7.0,4.0,2.0,1.0,,6.0,15.0,3.0,,2.0,,29.0,,1.0,0.391304347826087,0.391304347826087,0.6041666666666666,0.3026315789473684,0.2105263157894736,0.0921052631578947,0.5714285714285714,0.5714285714285714,1.0,0.0434782608695652,0.5714285714285714,0.3152173913043478,23.94782608695652,9.0,5.0,,,2.0,6.0,,,1.0,,,9.0,3.0,,,1.0,1.0,,1.0,1.0,1.0,,2.0,,,,,,3.0,,0.4285714285714285,0.5625,0.5869565217391305,,0.5,,,0.1,0.1176470588235294,,0.3125,0.3125,1.0,0.1666666666666666,,,,,,,0.6428571428571429,0.2608695652173913,0.3333333333333333,1.0,,,2.0,,0.0285714285714285,1.0,,,,,,True,,,,
203506,1610612753,Victor Oladipo,Victor Oladipo,203506,ORL,55362.0,923,-85.0,1788,1778,363.0,382.0,167.0,3566,66.0,120.0,5.0,7.0,24.0,11.0,35.0,26.0,67.0,103.0,222.0,88.0,366.0,1896,9.0,13.0,8.0,26.0,39.0,52.0,154.0,6.0,29.0,85.0,114.0,34.0,257.0,3.0,14.0,34.0,69.0,104.0,18.0,122.0,45.0,17.0,48.0,25.0,20.0,3.0,73.0,5.0,16.0,40.0,73.0,1.0,1.0,89.0,2.0,114.0,6.0,53.0,14.0,14.0,14.0,5.0,355.0,0.2524271844660194,0.26,0.4639639639639639,0.6923076923076923,0.4483870967741935,0.5294117647058824,0.5027472527472527,0.65,0.1306306306306306,0.2,22.075949367088608,0.6575342465753424,0.1197916666666666,0.0227272727272727,0.126865671641791,0.0129310344827586,0.1220379146919431,0.0200471698113207,0.0414507772020725,0.0119760479041916,0.015625,0.0116279069767441,0.0904255319148936,0.1333333333333333,0.134453781512605,0.135,0.3571428571428571,0.3870967741935484,0.55,0.6875,0.3181818181818182,0.1129032258064516,0.3142857142857143,0.3666666666666666,0.1818181818181818,0.2161290322580645,0.3880597014925373,0.3880597014925373,0.1153846153846153,0.4117647058823529,0.7142857142857143,0.5,0.6709677419354839,0.5198907766990291,0.4916033333333333,0.5347521276595745,0.1484593837535014,0.1970260223048327,0.0710382513661202,8.075675675675674,0.2030201342281879,11.0,22.0,77.0,7.0,24.0,88.0,9.0,26.0,64.0,57.0,1.0,76.0,22.0,29.0,22.0,8.0,43.0,28.0,28.0,,9.0,7.0,63.0,5.0,0.7916666666666666,0.2727272727272727,0.2758620689655172,0.4848484848484848,0.2838709677419355,0.0354838709677419,0.2483870967741935,0.2857142857142857,0.2894736842105263,0.7727272727272727,0.1458333333333333,0.2894736842105263,0.174863387978142,25.50454545454545,13.0,2.0,,1.0,,2.0,,3.0,,,4.0,19.0,,15.0,2.0,7.0,1.0,6.0,10.0,5.0,1.0,2.0,3.0,,5.0,,,,7.0,,,0.4871794871794871,0.3958333333333333,0.0227272727272727,0.1428571428571428,,0.0129870129870129,0.025,0.1029411764705882,0.0402684563758389,0.1818181818181818,0.2,1.0,0.2,0.0588235294117647,,,0.1764705882352941,,,0.5416666666666666,0.0416666666666666,,,,1.0,,0.0208333333333333,0.0166666666666666,,0.0909090909090909,,,,,True,,,,
202699,1610612753,Tobias Harris,Tobias Harris,202699,ORL,45677.0,761,-101.0,1443,1433,312.0,237.0,151.0,2876,52.0,81.0,10.0,17.0,13.0,20.0,54.0,33.0,65.0,105.0,200.0,59.0,311.0,1587,12.0,23.0,7.0,31.0,27.0,120.0,90.0,14.0,24.0,23.0,30.0,12.0,67.0,4.0,23.0,31.0,92.0,133.0,27.0,160.0,12.0,5.0,10.0,17.0,8.0,,27.0,4.0,9.0,30.0,63.0,4.0,3.0,54.0,4.0,79.0,12.0,39.0,8.0,6.0,8.0,7.0,310.0,0.5714285714285714,0.6122448979591837,0.525,0.5217391304347826,0.4809160305343511,0.4444444444444444,0.5271186440677966,0.4696969696969697,0.12,0.1975308641975308,19.901112484548825,0.3703703703703703,0.1920668058455114,0.0446601941747572,0.1415525114155251,0.0199004975124378,0.1762177650429799,0.0377094972067039,0.0925925925925925,0.0349650349650349,0.0142857142857142,0.0212765957446808,0.1564625850340136,0.1904761904761904,0.2184466019417475,0.1403508771929824,0.875,0.3091603053435114,0.6419753086419753,0.8,0.7307692307692307,0.2061068702290076,0.3703703703703703,0.425531914893617,0.25,0.2480916030534351,0.5076923076923077,0.515625,0.5151515151515151,0.6296296296296297,0.5882352941176471,0.3714285714285714,0.5458015267175572,0.5126608778625955,0.5193086956521739,0.5089114285714285,0.1349480968858131,0.171806167400881,0.0996784565916398,8.608999999999998,0.2162162162162162,32.0,8.0,30.0,4.0,14.0,62.0,8.0,21.0,50.0,36.0,,30.0,8.0,7.0,3.0,,11.0,7.0,2.0,,2.0,6.0,50.0,6.0,0.8571428571428571,0.2258064516129032,0.2258064516129032,0.5319148936170213,0.2366412213740458,0.1221374045801526,0.1145038167938931,0.2666666666666666,0.2666666666666666,0.75,0.1142857142857142,0.2666666666666666,0.1607717041800643,24.49677419354839,8.0,6.0,,1.0,1.0,4.0,,3.0,,,4.0,13.0,1.0,6.0,1.0,4.0,10.0,4.0,3.0,5.0,,,5.0,,1.0,,1.0,,7.0,,0.125,0.4814814814814814,0.4142857142857143,0.0161290322580645,0.1296296296296296,0.0153846153846153,,0.3333333333333333,0.1458333333333333,0.0338983050847457,0.1875,0.1935483870967742,1.0,0.1,0.037037037037037,,,0.1111111111111111,,,0.6153846153846154,0.1142857142857142,0.25,,,,2.0,,0.0166666666666666,,0.03125,1.0,1.0,,,True,,,,
2749,1610612753,Jameer Nelson,Jameer Nelson,2749,ORL,58490.0,975,-102.0,1875,1859,438.0,364.0,193.0,3734,31.0,56.0,,1.0,14.0,11.0,38.0,11.0,42.0,53.0,136.0,51.0,361.0,2019,2.0,6.0,3.0,19.0,37.0,34.0,72.0,,18.0,155.0,195.0,71.0,430.0,1.0,6.0,32.0,57.0,94.0,7.0,101.0,25.0,13.0,39.0,22.0,13.0,7.0,61.0,1.0,19.0,25.0,65.0,4.0,,72.0,1.0,55.0,5.0,19.0,2.0,,2.0,2.0,432.0,0.320754716981132,0.320754716981132,0.3897058823529412,0.3333333333333333,0.5098684210526315,0.4705882352941176,0.5489296636085627,0.5277777777777778,0.1323529411764706,0.1785714285714285,18.46739647786768,0.639344262295082,0.0906200317965023,0.009188361408882,0.1155234657039711,0.003731343283582,0.0982339955849889,0.007600434310532,0.0093896713615023,0.0056818181818181,0.0113636363636363,,0.0597826086956521,0.0459770114942528,0.1402214022140221,0.1111111111111111,1.0,0.1842105263157894,0.5535714285714286,0.6739130434782609,0.4193548387096774,0.125,0.2894736842105263,0.3235294117647059,0.2727272727272727,0.1381578947368421,0.2619047619047619,0.2894736842105263,0.0909090909090909,0.0588235294117647,,0.1728395061728395,0.7368421052631579,0.5000286184210527,0.44341875,0.4732685185185185,0.065625,0.1266666666666666,0.0526315789473684,9.301470588235292,0.2336,17.0,63.0,151.0,39.0,68.0,168.0,44.0,27.0,94.0,111.0,,151.0,63.0,40.0,24.0,19.0,65.0,12.0,26.0,2.0,10.0,7.0,90.0,5.0,0.5441176470588235,0.4047619047619047,0.4047619047619047,0.4946808510638298,0.5526315789473685,0.0559210526315789,0.4967105263157895,0.4172185430463576,0.4172185430463576,0.5238095238095238,0.4814814814814814,0.4172185430463576,0.260387811634349,25.476190476190474,7.0,5.0,,1.0,1.0,5.0,4.0,10.0,14.0,4.0,11.0,11.0,15.0,93.0,,16.0,5.0,1.0,10.0,2.0,2.0,1.0,,,3.0,,2.0,2.0,9.0,0.3636363636363636,0.3409090909090909,0.2972972972972973,0.4135802469135802,,0.1052631578947368,0.0952380952380952,,0.119047619047619,0.1285714285714285,0.00625,0.2941176470588235,0.2941176470588235,0.8,,0.0588235294117647,,,0.5882352941176471,0.4,0.25,0.5,0.0617283950617283,0.2,0.358974358974359,0.0117647058823529,,2.0,,0.0136986301369863,,,,,,,True,,,,
202734,1610612753,E'Twaun Moore,E'Twaun Moore,202734,ORL,17012.0,284,-45.0,553,551,87.0,67.0,56.0,1104,12.0,18.0,1.0,1.0,2.0,4.0,11.0,3.0,16.0,19.0,45.0,6.0,74.0,564,3.0,4.0,,9.0,6.0,18.0,20.0,2.0,4.0,17.0,19.0,2.0,40.0,,4.0,6.0,11.0,19.0,4.0,23.0,13.0,6.0,3.0,9.0,1.0,1.0,12.0,,1.0,13.0,22.0,,1.0,13.0,,10.0,1.0,3.0,2.0,1.0,2.0,1.0,84.0,0.4736842105263157,0.5,0.4222222222222222,0.75,0.419753086419753,0.6428571428571429,0.4294117647058823,0.6428571428571429,0.0888888888888888,0.1666666666666666,15.823817292006526,0.25,0.0558375634517766,0.0202020202020202,0.0845070422535211,,0.0634328358208955,0.0148148148148148,0.0408163265306122,0.0163934426229508,0.0113636363636363,,0.0307692307692307,0.0980392156862745,0.0493827160493827,0.0714285714285714,0.5,0.2222222222222222,0.6666666666666666,0.8,0.5833333333333334,0.1358024691358024,0.3636363636363636,0.3636363636363636,0.5,0.1975308641975308,0.1875,0.2,,0.1428571428571428,1.0,0.125,0.6666666666666666,0.5255203703703702,0.5258200000000001,0.5280906249999999,0.036144578313253,0.0638297872340425,0.1216216216216216,9.45111111111111,0.1573236889692585,13.0,8.0,23.0,5.0,10.0,36.0,10.0,2.0,13.0,30.0,,23.0,8.0,2.0,1.0,3.0,12.0,7.0,2.0,,3.0,2.0,11.0,,1.0,0.2777777777777778,0.2777777777777778,0.3611111111111111,0.4444444444444444,0.1604938271604938,0.2839506172839506,0.3478260869565217,0.3478260869565217,1.0,0.3125,0.3478260869565217,0.1756756756756756,24.61666666666666,1.0,2.0,,,1.0,5.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,,1.0,1.0,2.0,2.0,4.0,2.0,,,,,,,1.0,,1.0,0.3333333333333333,0.3,0.1666666666666666,0.34375,0.0277777777777777,,0.0625,,0.25,0.1333333333333333,0.0434782608695652,0.1538461538461538,0.1666666666666666,1.0,,,,,0.4285714285714285,0.3333333333333333,1.0,0.5,0.3125,0.2,0.4,,,1.0,,,,0.0769230769230769,,,,,True,,,,
200780,1610612753,Solomon Jones,Solomon Jones,200780,ORL,102.0,2,,2,2,,,1.0,4,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
