EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimPctAssisted,PenaltyCorner3FGM,HeaveAttempts,StepOutOfBoundsTurnovers,Travels,Clear Path Fouls,Charge Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Arc3PctBlocked,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,Offensive Fouls,Blocked3s,BlockedArc3,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,on,HeaveMakes,BlockedCorner3
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,31875.0,531,156.0,1087,1076,347,331,121.0,2163,18.0,29.0,1.0,3.0,6.0,13.0,27.0,48.0,35.0,65.0,1.0,4.0,1.0,3.0,20.0,62.0,2.0,5.0,6.0,23.0,80.0,142.0,21.0,66.0,70.0,293.0,1132,6.0,10.0,2.0,6.0,2.0,20.0,26.0,49.0,6.0,26.0,58.0,128.0,18.0,142.0,33.0,30.0,2.0,62.0,20.0,7.0,1.0,143.0,41.0,184.0,26.0,15.0,80.0,12.0,51.0,409.0,3.0,6.0,1.0,13.0,43.0,2.0,58.0,10.0,68,3.0,29.0,17.0,12.0,26.0,9.0,16.0,13.0,2.0,10.0,39.0,1.0,13.0,8.0,1.0,40,2.0,1.0,74.0,2.0,5.0,4.0,80.0,8.0,19.0,25.0,127.0,343,11.0,24.0,0.1125,0.11392405063291139,0.5238095238095238,0.3181818181818182,0.3333333333333333,0.23076923076923078,0.3181818181818182,0.5633802816901409,0.6,0.5306122448979592,0.5360576923076923,0.5625,0.4666666666666667,0.6004098360655737,0.625,0.5981308411214953,0.3173076923076923,0.015151515151515152,0.04929577464788732,0.13793103448275862,0.0625,0.25,23.177723177723177,0.6666666666666666,0.05128205128205128,0.022222222222222223,0.12146892655367232,0.02097902097902098,0.09285714285714286,0.017857142857142856,0.11336032388663968,0.019823788546255508,0.01282051282051282,0.05,0.0078125,0.015503875968992248,0.02564102564102564,0.09375,0.10948905109489052,0.15702479338842976,0.09565217391304348,0.08,0.031578947368421054,0.13942307692307693,0.6206896551724138,0.72,0.23076923076923078,0.5625,0.6,0.18518518518518517,0.3125,0.5384615384615384,0.5384615384615384,0.11428571428571428,0.019230769230769232,0.25,0.3333333333333333,1.0,0.2980769230769231,0.3225806451612903,0.3225806451612903,0.5,0.1875,0.3333333333333333,0.0625,0.3125,0.4,0.5,0.17333333333333334,0.46153846153846156,0.04,0.30666666666666664,0.2608695652173913,0.4567307692307692,0.3225806451612903,0.4564247596153845,0.42551111111111106,0.43763533333333327,0.0867579908675799,0.12418300653594772,0.06825938566552901,0.43686006825938567,11.654929577464786,25.548484848484847,0.31922723091076355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1712,1610612746,Antawn Jamison,Antawn Jamison,1712,LAC,535.0,9,21.0,16,17,5,4,2.0,33,2.0,3.0,,1.0,,,,,,,,,,,,,,,,,2.0,3.0,,,,4.0,10,,1.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1,,1.0,,1.0,,,,,,,,,,,,1,,,,,,,,,,,,5,,,1.0,1.0,,,,,,0.6666666666666666,,,0.6666666666666666,,,0.6666666666666666,,,,,,,,,15.789473684210526,,,,,0.5,,,,0.3333333333333333,,,1.0,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,0.5356333333333333,0.4145,,,,,,2.6666666666666665,,0.3125,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
200755,1610612746,JJ Redick,JJ Redick,200755,LAC,59231.0,987,212.0,1983,1973,578,509,228.0,3956,32.0,47.0,4.0,4.0,9.0,12.0,6.0,34.0,70.0,132.0,26.0,53.0,,11.0,47.0,132.0,6.0,11.0,10.0,37.0,108.0,213.0,73.0,185.0,97.0,532.0,2112,8.0,12.0,6.0,11.0,8.0,42.0,16.0,32.0,13.0,48.0,31.0,102.0,180.0,36.0,201.0,18.0,,131.0,47.0,2.0,6.0,54.0,24.0,78.0,13.0,11.0,39.0,6.0,9.0,180.0,4.0,5.0,,23.0,37.0,5.0,65.0,9.0,74,1.0,28.0,22.0,6.0,23.0,7.0,17.0,19.0,6.0,6.0,42.0,2.0,8.0,43.0,3.0,65,1.0,1.0,77.0,4.0,11.0,2.0,106.0,1.0,28.0,10.0,98.0,574,3.0,6.0,0.8333333333333334,0.8333333333333334,0.9178082191780822,0.3945945945945946,0.5454545454545454,0.2708333333333333,0.3967391304347826,0.5070422535211268,0.6666666666666666,0.5,0.5464824120603015,0.7391304347826086,0.44375,0.5878995433789954,0.7692307692307693,0.5053763440860215,0.4648241206030151,0.032432432432432434,0.009389671361502348,0.02127659574468085,0.029411764705882353,0.018867924528301886,21.36181575433912,0.5476190476190477,0.07352941176470588,,0.05514157973174367,0.008849557522123894,0.08846153846153847,0.013651877133105802,0.0644468313641246,0.01048951048951049,0.016853932584269662,0.006578947368421052,0.00425531914893617,0.01809954751131222,,0.06282722513089005,0.032388663967611336,0.07296137339055794,0.09223300970873786,0.07407407407407407,0.004878048780487805,0.11809045226130653,0.6808510638297872,0.6956521739130435,0.08542713567839195,0.17647058823529413,0.18181818181818182,0.6666666666666666,0.3316582914572864,0.5303030303030303,0.5303030303030303,0.8428571428571429,0.13316582914572864,0.49056603773584906,0.5,1.0,0.3316582914572864,0.3560606060606061,0.3700787401574803,0.8723404255319149,0.17391304347826086,1.0,,0.4782608695652174,0.5454545454545454,0.8333333333333334,0.15,0.75,0.1375,0.4625,0.2702702702702703,0.5829145728643216,0.35877862595419846,0.504262090680101,0.49377777777777776,0.5081810126582279,0.0794392523364486,0.11666666666666667,0.07894736842105263,0.19172932330827067,13.565727699530516,24.978918918918914,0.2914775592536561,0.84375,3.0,1.0,1.0,3.0,1.0,3.0,3.0,19.0,6.0,3.0,1.0,2.0,3.0,1.0,0.03787878787878788,0.3333333333333333,1.0,0.2727272727272727,0.031914893617021274,,,,,,,,,,,,,True,,
201162,1610612746,Jared Dudley,Jared Dudley,201162,LAC,29843.0,497,116.0,982,981,236,155,122.0,1963,8.0,11.0,2.0,2.0,1.0,1.0,3.0,10.0,21.0,41.0,13.0,24.0,4.0,5.0,12.0,44.0,,4.0,5.0,9.0,32.0,62.0,25.0,68.0,5.0,144.0,1036,5.0,8.0,3.0,8.0,,19.0,4.0,8.0,7.0,14.0,2.0,31.0,60.0,4.0,75.0,,2.0,44.0,12.0,6.0,,24.0,9.0,33.0,6.0,3.0,14.0,3.0,7.0,75.0,6.0,5.0,,5.0,18.0,,23.0,11.0,34,3.0,13.0,7.0,6.0,7.0,,7.0,10.0,2.0,,17.0,4.0,1.0,19.0,1.0,49,1.0,4.0,13.0,2.0,2.0,,8.0,1.0,4.0,1.0,31.0,236,4.0,1.0,0.9375,0.967741935483871,1.0,0.36764705882352944,0.375,0.5,0.36764705882352944,0.5161290322580645,0.625,0.5,0.5346153846153846,0.59375,0.6590909090909091,0.5373134328358209,0.59375,0.6739130434782609,0.5230769230769231,,0.0967741935483871,0.18181818181818182,0.2,,13.5183527305282,0.4117647058823529,,,0.05504587155963303,0.017123287671232876,0.03875968992248062,0.039473684210526314,0.05043859649122807,0.024774774774774775,0.024390243902439025,0.02531645569620253,0.007633587786259542,0.03389830508474576,0.058823529411764705,0.0963855421686747,0.05555555555555555,0.025423728813559324,0.028846153846153848,0.08,0.04477611940298507,0.08461538461538462,0.7272727272727273,0.8888888888888888,0.07692307692307693,0.3,0.375,1.0,0.3153846153846154,0.5121951219512195,0.5384615384615384,1.0,0.18461538461538463,0.5416666666666666,0.5416666666666666,1.0,0.3384615384615385,0.2727272727272727,0.2727272727272727,1.0,0.125,1.0,0.25,0.25,,,0.045454545454545456,1.0,0.22727272727272727,0.4090909090909091,0.5555555555555556,0.6076923076923076,0.2727272727272727,0.5164038759689924,0.532140909090909,0.5199750000000001,0.03007518796992481,0.06153846153846154,0.13194444444444445,0.2152777777777778,13.93709677419355,25.020588235294117,0.24032586558044808,0.75,2.0,,,2.0,,2.0,,,,1.0,1.0,,2.0,,,,,0.4,,3.0,4.0,1.0,1.0,0.04878048780487805,0.75,1.0,,,,,,True,,
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,52404.0,873,159.0,1737,1748,447,394,196.0,3485,103.0,148.0,35.0,57.0,25.0,37.0,5.0,22.0,,,,,,,,,,,,,108.0,170.0,,,40.0,256.0,1881,35.0,61.0,,,9.0,79.0,25.0,39.0,,,29.0,79.0,150.0,66.0,,,58.0,,,8.0,,20.0,6.0,26.0,5.0,1.0,11.0,1.0,8.0,58.0,30.0,68.0,5.0,70.0,146.0,17.0,233.0,103.0,336,8.0,30.0,23.0,7.0,17.0,2.0,11.0,24.0,3.0,6.0,41.0,7.0,7.0,50.0,2.0,79,,6.0,89.0,21.0,2.0,1.0,102.0,8.0,27.0,28.0,79.0,444,5.0,14.0,0.6944444444444444,0.9493670886075949,,,,,,0.6352941176470588,0.5737704918032787,0.6410256410256411,0.6352941176470588,0.5737704918032787,0.6410256410256411,0.5898617511520737,0.5486111111111112,0.5337837837837838,,,0.047058823529411764,0.0472972972972973,0.045454545454545456,,13.058943089430894,0.4146341463414634,0.32075471698113206,0.06944444444444445,0.23778501628664495,0.13572854291417166,0.2978723404255319,0.12396694214876033,0.254416961130742,0.13189771197846567,0.08974358974358974,0.21323529411764705,0.11961722488038277,0.10989010989010989,0.16666666666666666,0.24,0.2149122807017544,0.26066350710900477,0.3027027027027027,0.28,0.14814814814814814,0.8705882352941177,0.6959459459459459,0.7304964539007093,0.12941176470588237,0.22727272727272727,0.23809523809523808,1.0,,,,,,,,,,,,,0.9344262295081968,0.6140350877192983,,,,,0.9487179487179487,0.6756756756756757,,,,0.8705882352941177,,0.5688211764705883,0.56458,0.589328205128205,0.14285714285714285,0.14285714285714285,0.30859375,0.30859375,2.2335294117647053,,0.25734024179620035,0.6796116504854369,,,,2.0,,,,,,59.0,23.0,32.0,62.0,32.0,,0.5161290322580645,0.17142857142857143,,,,9.0,3.0,3.0,,,,4.0,4.0,3.0,5.0,1.0,True,,
200797,1610612746,Ryan Hollins,Ryan Hollins,200797,LAC,1978.0,33,6.0,68,70,24,39,6.0,138,2.0,3.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,2.0,4.0,,,2.0,6.0,63,1.0,1.0,,,,2.0,,,,,1.0,1.0,4.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,4.0,,5.0,,5,,,,,,,,,,,,,,3.0,1.0,7,,,6.0,1.0,2.0,,4.0,,1.0,1.0,1.0,24,,,1.0,1.0,,,,,,0.5,1.0,,0.5,1.0,,0.5,1.0,0.5,,,0.25,0.3333333333333333,,,8.0,,,,0.18181818181818182,,0.1111111111111111,,0.16129032258064516,,,,,,,0.16666666666666666,0.14285714285714285,0.2222222222222222,0.125,,,0.75,0.6666666666666666,1.0,0.25,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,0.75,,0.5851999999999999,0.7122,,0.2,0.2,0.3333333333333333,0.16666666666666666,2.8249999999999997,,0.35294117647058826,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,,True,,
201933,1610612746,Blake Griffin,Blake Griffin,201933,LAC,52206.0,870,204.0,1745,1735,498,434,192.0,3480,147.0,203.0,27.0,44.0,40.0,54.0,25.0,78.0,54.0,131.0,1.0,4.0,1.0,2.0,1.0,5.0,,,,2.0,226.0,412.0,2.0,9.0,138.0,596.0,1846,32.0,56.0,,1.0,11.0,75.0,53.0,89.0,1.0,4.0,65.0,174.0,300.0,152.0,3.0,3.0,32.0,5.0,1.0,21.0,,62.0,26.0,88.0,14.0,12.0,37.0,3.0,22.0,202.0,15.0,40.0,2.0,35.0,110.0,24.0,169.0,57.0,226,15.0,36.0,24.0,12.0,29.0,9.0,19.0,37.0,4.0,10.0,66.0,1.0,17.0,44.0,1.0,92,3.0,11.0,162.0,15.0,7.0,4.0,196.0,22.0,84.0,26.0,174.0,494,13.0,21.0,0.6637168141592921,0.7142857142857143,0.5,0.2222222222222222,,0.25,0.2222222222222222,0.5485436893203883,0.5714285714285714,0.5955056179775281,0.5439429928741093,0.5614035087719298,0.5860215053763441,0.5854616895874263,0.5681818181818182,0.6397058823529411,0.021377672209026127,,0.050970873786407765,0.04926108374384237,0.14102564102564102,,29.065040650406505,0.4393939393939394,0.42857142857142855,0.029411764705882353,0.18518518518518517,0.08113590263691683,0.15555555555555556,0.058823529411764705,0.17704517704517705,0.07352941176470588,0.1476510067114094,0.07692307692307693,0.037383177570093455,0.05235602094240838,0.078125,0.13095238095238096,0.21658986175115208,0.19617224880382775,0.14204545454545456,0.20408163265306123,0.08823529411764706,0.4821852731591449,0.7241379310344828,0.7616580310880829,0.18527315914489312,0.32051282051282054,0.373134328358209,0.36,0.31116389548693585,0.4122137404580153,0.4122137404580153,0.7777777777777778,0.009501187648456057,0.25,0.25,1.0,0.011876484560570071,0.2,0.2,,0.7719298245614035,0.6136363636363636,0.017543859649122806,,,,0.5806451612903226,0.7407407407407407,0.021505376344086023,0.021505376344086023,,0.503562945368171,0.2,0.5037600950118766,0.5273234042553191,0.5364392473118279,0.17391304347826086,0.17721518987341772,0.12583892617449666,0.29194630872483224,8.241504854368934,24.6,0.28538681948424066,0.673469387755102,1.0,,,7.0,,6.0,,,,16.0,10.0,6.0,16.0,10.0,,0.625,0.25925925925925924,0.5,,,10.0,,,,,,,1.0,1.0,1.0,1.0,True,,
2037,1610612746,Jamal Crawford,Jamal Crawford,2037,LAC,16507.0,275,85.0,568,554,281,261,68.0,1122,9.0,19.0,4.0,5.0,6.0,11.0,7.0,18.0,20.0,35.0,6.0,16.0,3.0,10.0,15.0,40.0,1.0,2.0,5.0,21.0,36.0,72.0,21.0,56.0,37.0,172.0,591,5.0,7.0,4.0,5.0,3.0,25.0,20.0,35.0,9.0,31.0,23.0,90.0,18.0,54.0,39.0,24.0,4.0,39.0,15.0,1.0,,28.0,6.0,34.0,3.0,3.0,14.0,4.0,10.0,74.0,3.0,4.0,,5.0,14.0,,19.0,7.0,26,1.0,5.0,4.0,1.0,12.0,3.0,9.0,4.0,,3.0,16.0,1.0,6.0,5.0,,20,,,23.0,1.0,1.0,1.0,40.0,2.0,10.0,5.0,90.0,280,6.0,5.0,0.25,0.2647058823529412,0.6190476190476191,0.375,0.8,0.2903225806451613,0.38181818181818183,0.5,0.7142857142857143,0.5714285714285714,0.52734375,0.9166666666666666,0.5075757575757576,0.593103448275862,0.9615384615384616,0.5844155844155844,0.4375,,0.013888888888888888,0.05263157894736842,,,24.922600619195048,0.75,,,0.08139534883720931,0.027210884353741496,0.07936507936507936,0.030303030303030304,0.08085106382978724,0.028455284552845527,0.03389830508474576,0.025,0.020833333333333332,0.0273972602739726,0.038461538461538464,0.041666666666666664,0.06779661016949153,0.12307692307692308,0.1,,0.014925373134328358,0.1484375,0.47368421052631576,0.5,0.140625,0.3888888888888889,0.3888888888888889,0.14285714285714285,0.2734375,0.5714285714285714,0.5714285714285714,0.15,0.125,0.375,0.375,1.0,0.3125,0.375,0.375,0.4666666666666667,0.4166666666666667,0.8,0.25,0.16666666666666666,0.5,,0.16666666666666666,0.5454545454545454,0.15151515151515152,0.3181818181818182,0.23809523809523808,0.5859375,0.38461538461538464,0.47751309523809526,0.53706875,0.4649192307692308,0.1,0.125,0.14534883720930233,0.5232558139534884,11.620833333333332,25.576785714285712,0.49471830985915494,0.5555555555555556,4.0,1.0,,,,,,,4.0,1.0,,1.0,2.0,1.0,,0.5,0.25,0.4,0.06666666666666667,3.0,,1.0,1.0,,1.0,1.0,,,,,,True,,
203493,1610612746,Reggie Bullock,Reggie Bullock,203493,LAC,1546.0,26,10.0,55,54,26,17,5.0,109,1.0,1.0,,,,,,,,,,1.0,,1.0,,6.0,,1.0,,2.0,1.0,1.0,,7.0,,2.0,49,,,,1.0,,,,,,3.0,,,2.0,,,,,5.0,,,,,,,,,,,,,1.0,,,,3.0,2.0,5.0,1.0,6,1.0,,,,,,,,,,,,,2.0,,4,,,1.0,,1.0,,,,,,,26,,,1.0,1.0,,,,,,1.0,,,0.125,,,0.125,,,0.875,,,,,,12.903225806451614,,0.3333333333333333,,0.14285714285714285,,,0.06666666666666667,0.125,0.041666666666666664,,,,0.07692307692307693,,0.125,,0.3333333333333333,,,0.16666666666666666,0.125,1.0,1.0,,,,,,,,,0.125,,,,0.75,,,,,,,1.0,,,,,0.3333333333333333,0.6666666666666666,,1.0,,0.5911214285714286,0.6078,0.573,,,,,1.9,28.657142857142862,0.4727272727272727,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2440,1610612746,Matt Barnes,Matt Barnes,2440,LAC,21857.0,364,43.0,731,723,198,201,85.0,1454,18.0,33.0,1.0,6.0,3.0,8.0,4.0,9.0,1.0,7.0,8.0,21.0,1.0,6.0,9.0,23.0,2.0,3.0,3.0,8.0,23.0,49.0,17.0,44.0,13.0,110.0,813,1.0,6.0,2.0,4.0,5.0,13.0,4.0,11.0,5.0,14.0,,23.0,42.0,4.0,48.0,3.0,,23.0,9.0,5.0,,25.0,6.0,31.0,5.0,1.0,20.0,2.0,3.0,68.0,1.0,6.0,1.0,13.0,30.0,5.0,48.0,8.0,56,,8.0,7.0,1.0,9.0,,6.0,8.0,2.0,3.0,17.0,2.0,1.0,21.0,1.0,35,1.0,1.0,16.0,1.0,1.0,,20.0,1.0,9.0,,23.0,197,3.0,,0.9130434782608695,0.9130434782608695,0.9411764705882353,0.38636363636363635,0.5,0.35714285714285715,0.38636363636363635,0.46938775510204084,0.16666666666666666,0.36363636363636365,0.521505376344086,0.4,0.46,0.5392156862745098,0.5,0.46,0.4731182795698925,,0.10204081632653061,0.12121212121212122,0.1111111111111111,,14.251497005988025,0.5294117647058824,0.20833333333333334,0.02857142857142857,0.11904761904761904,0.02666666666666667,0.12380952380952381,0.010869565217391304,0.12044817927170869,0.022082018927444796,0.04878048780487805,0.031746031746031744,,0.014925373134328358,,0.12987012987012986,0.14444444444444443,0.08235294117647059,0.12048192771084337,0.13636363636363635,,0.3548387096774194,0.5454545454545454,0.6206896551724138,0.0967741935483871,0.4444444444444444,0.5,0.75,0.07526881720430108,0.14285714285714285,0.14285714285714285,1.0,0.22580645161290322,0.38095238095238093,0.38095238095238093,1.0,0.24731182795698925,0.391304347826087,0.391304347826087,0.8888888888888888,0.6,0.16666666666666666,0.1,0.3,0.6666666666666666,1.0,0.32,0.375,0.24,0.32,0.375,0.8279569892473119,0.391304347826087,0.5496037634408601,0.5364388888888889,0.553362,0.09803921568627451,0.15789473684210525,0.11818181818181818,0.20909090909090908,5.395918367346939,24.6,0.2708618331053352,0.9444444444444444,2.0,,2.0,3.0,,,,,1.0,4.0,3.0,,4.0,1.0,,0.25,1.0,0.3333333333333333,0.022222222222222223,,,,,,,,1.0,,,,1.0,True,,
