EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,FG3A,FtPoints,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,Fg3aBlocked,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyCorner3Accuracy,SecondChanceArc3FGM,BlockingFoulsDrawn,Technical Free Throw Trips,Corner3PctBlocked,SecondChanceArc3Accuracy,StepOutOfBoundsTurnovers,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,BlockedCorner3,on,Clear Path Fouls,SecondChanceCorner3PctAssisted
200811,1610612740,Lou Amundson,Lou Amundson,200811,NOP,292.0,5,6.0,9,11,2.0,4.0,2.0,20,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,9.090909090909092,0.3333333333333333,0.25,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6054,0.6054,1.0,1.6,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201582,1610612740,Alexis Ajinca,Alexis Ajinca,201582,NOP,57030.0,950,-101.0,1804,1801,409.0,488.0,208.0,3605,81.0,128.0,34.0,57.0,136.0,248.0,328.0,2003,40.0,66.0,91.0,80.0,60.0,79.0,94.0,277.0,89.0,187,46.0,30.0,46.0,405.0,0.5483870967741935,0.6060606060606061,0.5461847389558233,0.5970149253731343,0.5878136200716846,0.6232876712328768,16.740088105726873,0.11755952380952381,0.11286407766990292,0.1553784860557769,0.5140562248995983,0.6328125,0.6982758620689655,0.8507462686567164,0.5964912280701754,0.5180722891566265,0.5013933734939758,0.553910655737705,0.2774390243902439,6.6709677419354865,0.22671840354767184,23.0,32.0,34.0,75.0,21.0,45.0,1.0,1.0,1.0,56.0,1.0,11.0,29.0,51.0,19.0,77.0,192.0,1.0,15.0,32.0,8.0,40.0,6.0,2.0,18.0,6.0,8.0,88.0,14.0,1.0,48.0,109.0,26.0,183.0,12.0,23.0,12.0,11.0,28.0,3.0,14.0,35.0,3.0,14.0,5.0,63.0,6.0,10.0,8.0,3.0,18.0,16.0,64.0,5.0,4.0,5.0,67.0,7.0,31.0,6.0,2.0,14.0,26.0,1.0,3.0,1.0,3.0,76.0,19.0,4.0,0.7058823529411765,0.9056603773584906,0.5686274509803921,0.5686274509803921,0.6209677419354839,0.004016064257028112,0.06048387096774194,0.09375,0.02666666666666667,0.022222222222222223,0.4444444444444444,0.3880597014925373,0.025,0.19326241134751773,0.18181818181818182,0.09210526315789473,0.18961352657004832,0.12385321100917432,0.06403940886699508,0.09649122807017543,0.07894736842105263,0.20952380952380953,0.20786516853932585,0.1590909090909091,0.19704433497536947,0.13114754098360656,0.12244897959183673,0.5652173913043478,0.6049382716049383,0.30120481927710846,0.4533333333333333,0.4657534246575342,0.8235294117647058,0.18072289156626506,0.4666666666666667,0.4772727272727273,0.9047619047619048,0.004016064257028112,0.14705882352941177,0.014925373134328358,0.6274509803921569,0.71875,0.5354686274509802,0.11355311355311355,0.11397058823529412,0.2347560975609756,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201936,1610612740,Tyreke Evans,Tyreke Evans,201936,NOP,27207.0,453,-65.0,859,861,205.0,263.0,108.0,1720,63.0,124.0,5.0,14.0,83.0,179.0,231.0,984,5.0,18.0,14.0,110.0,6.0,18.0,19.0,67.0,12.0,28,3.0,3.0,3.0,201.0,0.46368715083798884,0.2777777777777778,0.4444444444444444,0.25,0.4957081545064378,0.30434782608695654,27.466937945066125,0.05625,0.0472636815920398,0.08270676691729323,0.5990338164251208,0.5080645161290323,0.6176470588235294,0.7,0.35714285714285715,0.7342995169082126,0.5192325980392156,0.5427588235294118,0.06060606060606061,4.73687150837989,0.23864959254947612,17.0,32.0,14.0,37.0,6.0,18.0,21.0,2.0,28.0,47.0,2.0,4.0,22.0,45.0,18.0,65.0,56.0,19.0,29.0,59.0,23.0,82.0,18.0,5.0,22.0,18.0,19.0,187.0,1.0,,20.0,24.0,4.0,48.0,10.0,14.0,8.0,6.0,14.0,3.0,11.0,23.0,3.0,3.0,9.0,37.0,5.0,9.0,,4.0,1.0,1.0,57.0,,,4.0,62.0,9.0,30.0,5.0,,,3.0,,,,1.0,64.0,4.0,3.0,0.3373493975903614,0.35,0.4888888888888889,0.4519230769230769,0.5158730158730159,0.13526570048309178,0.16201117318435754,0.1774193548387097,0.1891891891891892,,0.3783783783783784,0.10810810810810811,,0.09448818897637795,0.15267175572519084,0.012195121951219513,0.11428571428571428,0.036036036036036036,0.039473684210526314,0.017241379310344827,,0.06741573033707865,0.07058823529411765,0.15,0.14563106796116504,0.17857142857142858,0.12345679012345678,1.0,0.2857142857142857,0.178743961352657,0.3783783783783784,0.4666666666666667,0.5,0.08695652173913043,0.3333333333333333,0.3333333333333333,0.5,0.10144927536231885,0.2,0.1,0.6153846153846154,0.53125,0.48701960784313725,0.13596491228070176,0.15,0.2813852813852814,27.721428571428568,1.0,7.0,2.0,5.0,1.0,5.0,6.0,1.0,7.0,15.0,3.0,2.0,5.0,1.0,1.0,0.8333333333333334,0.21428571428571427,0.14285714285714285,0.23076923076923078,0.033816425120772944,0.14285714285714285,0.14285714285714285,1.0,0.23809523809523808,0.23809523809523808,0.8,0.038461538461538464,0.09615384615384616,0.2,0.2631578947368421,0.03571428571428571,,,,,,,,,,,,,,,,,,,,,,True,,
203121,1610612740,Darius Miller,Darius Miller,203121,NOP,14464.0,241,-2.0,452,451,131.0,172.0,58.0,903,2.0,7.0,,1.0,18.0,37.0,69.0,486,,3.0,3.0,16.0,,2.0,3.0,16.0,12.0,28,2.0,1.0,2.0,128.0,0.4864864864864865,,0.5338983050847458,0.375,0.5564516129032258,0.375,13.398058252427184,0.011695906432748537,0.014150943396226415,0.015873015873015872,0.11864406779661017,0.2857142857142857,0.3333333333333333,0.25,,0.4915254237288136,0.45171551724137937,0.396425,0.043478260869565216,12.999999999999998,0.28982300884955753,1.0,1.0,5.0,12.0,11.0,18.0,16.0,,22.0,6.0,1.0,,4.0,5.0,4.0,21.0,20.0,15.0,2.0,11.0,2.0,13.0,2.0,,4.0,4.0,3.0,28.0,1.0,,4.0,6.0,3.0,13.0,1.0,7.0,1.0,6.0,4.0,1.0,1.0,3.0,,3.0,1.0,7.0,1.0,1.0,1.0,,2.0,,9.0,,,1.0,8.0,,1.0,2.0,,1.0,1.0,,,,,21.0,8.0,2.0,0.5555555555555556,0.5555555555555556,0.8,0.7727272727272727,0.8076923076923077,0.3728813559322034,0.05405405405405406,0.14285714285714285,0.08333333333333333,,0.5714285714285714,0.13636363636363635,,0.04285714285714286,0.05555555555555555,0.024390243902439025,0.04716981132075472,0.015384615384615385,,0.029411764705882353,,0.01818181818181818,0.046511627906976744,0.07142857142857142,0.0625,0.041666666666666664,0.037037037037037035,0.5,,0.2033898305084746,0.4166666666666667,0.45454545454545453,0.2,0.3050847457627119,0.6111111111111112,0.6111111111111112,0.8181818181818182,0.2711864406779661,,,0.09090909090909091,1.0,0.4686,0.05,0.02631578947368421,0.30434782608695654,26.0590909090909,3.0,6.0,1.0,6.0,2.0,5.0,9.0,3.0,6.0,21.0,6.0,1.0,6.0,2.0,2.0,0.7777777777777778,0.4090909090909091,0.5,0.42857142857142855,0.1016949152542373,0.5,0.5,0.6666666666666666,0.375,0.4,0.8333333333333334,0.09090909090909091,0.45454545454545453,0.4,0.4,0.09090909090909091,1.0,1.0,1.0,1.0,1.0,1.0,0.045454545454545456,0.0625,0.25,1.0,1.0,,,,,,,,,,,True,,
203148,1610612740,Brian Roberts,Brian Roberts,203148,NOP,29338.0,489,-81.0,935,924,165.0,210.0,95.0,1859,5.0,21.0,,,50.0,124.0,181.0,1044,2.0,8.0,7.0,74.0,,3.0,4.0,36.0,14.0,24,2.0,1.0,2.0,165.0,0.4032258064516129,0.25,0.4327485380116959,0.35,0.4783783783783784,0.35,19.980787704130645,0.008645533141210375,0.009501187648456057,0.015873015873015872,0.12280701754385964,0.23809523809523808,0.4166666666666667,,,0.39766081871345027,0.468385,0.44077777777777777,0.03867403314917127,12.125806451612902,0.17647058823529413,,4.0,18.0,47.0,27.0,56.0,36.0,2.0,47.0,33.0,2.0,,5.0,17.0,9.0,25.0,26.0,35.0,10.0,51.0,12.0,63.0,10.0,2.0,26.0,12.0,13.0,138.0,1.0,,14.0,18.0,,32.0,1.0,12.0,10.0,2.0,19.0,3.0,14.0,5.0,1.0,5.0,1.0,24.0,1.0,6.0,1.0,,,,37.0,,,4.0,35.0,2.0,11.0,4.0,,1.0,,,,,,25.0,2.0,3.0,0.26,0.26,0.29411764705882354,0.2857142857142857,0.375,0.27485380116959063,0.08064516129032258,0.42857142857142855,0.02127659574468085,,0.7916666666666666,,,0.06060606060606061,0.11864406779661017,0.013513513513513514,0.07710843373493977,,0.008,0.01818181818181818,,0.05555555555555555,0.030303030303030304,0.1,0.14285714285714285,0.037037037037037035,0.010752688172043012,,,0.27485380116959063,0.3829787234042553,0.391304347826087,0.16666666666666666,0.32748538011695905,0.48214285714285715,0.48214285714285715,0.37037037037037035,0.21052631578947367,,0.2,0.14285714285714285,,0.4736277777777777,0.06629834254143646,0.08270676691729323,0.13812154696132597,25.455319148936166,2.0,11.0,3.0,14.0,2.0,8.0,16.0,2.0,11.0,33.0,15.0,1.0,14.0,,1.0,0.6875,0.3404255319148936,0.18181818181818182,0.34782608695652173,0.06432748538011696,0.18181818181818182,0.2,1.0,0.3888888888888889,0.3888888888888889,0.6428571428571429,0.10714285714285714,0.2857142857142857,0.25,0.4,0.020833333333333332,,,,1.0,1.0,0.5,0.02127659574468085,,,,,1.0,1.0,4.0,0.09090909090909091,0.5,,,,,,True,,
201160,1610612740,Jason Smith,Jason Smith,201160,NOP,145.0,2,-2.0,4,6,,,,10,,,,,,1.0,,6,,,,,,,,,1.0,1,,,,,,,,,,,25.0,,,,,,,,,,0.411,,,17.3,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201569,1610612740,Eric Gordon,Eric Gordon,201569,NOP,27977.0,466,-106.0,897,891,148.0,183.0,94.0,1788,39.0,63.0,3.0,6.0,62.0,125.0,228.0,1004,3.0,8.0,22.0,84.0,2.0,4.0,5.0,39.0,11.0,25,2.0,2.0,2.0,148.0,0.496,0.375,0.5244565217391305,0.625,0.5588235294117647,0.6875,24.04809619238477,0.012269938650306749,0.01272264631043257,,0.3423913043478261,0.6190476190476191,0.6964285714285714,0.5,0.5,0.6630434782608695,0.5180728260869565,0.500595,0.09649122807017543,7.7703999999999995,0.16499442586399107,7.0,10.0,10.0,28.0,13.0,34.0,49.0,4.0,59.0,35.0,4.0,7.0,8.0,16.0,12.0,40.0,40.0,49.0,11.0,53.0,6.0,59.0,5.0,1.0,19.0,11.0,23.0,124.0,1.0,,13.0,17.0,4.0,34.0,2.0,13.0,7.0,6.0,23.0,4.0,13.0,13.0,2.0,10.0,4.0,36.0,1.0,9.0,1.0,1.0,,,38.0,,,,43.0,3.0,21.0,2.0,,,1.0,,,,,40.0,3.0,2.0,0.3225806451612903,0.32786885245901637,0.5,0.56,0.6451612903225806,0.32065217391304346,0.088,0.1111111111111111,0.10714285714285714,0.029411764705882353,0.6388888888888888,0.12903225806451613,,0.060714285714285714,0.10655737704918032,0.014925373134328358,0.07462686567164178,0.03125,0.008333333333333333,0.018867924528301886,,0.02912621359223301,0.09195402298850575,0.06666666666666667,0.1111111111111111,0.08695652173913043,0.022988505747126436,0.5,0.3333333333333333,0.15217391304347827,0.35714285714285715,0.4,0.2,0.18478260869565216,0.38235294117647056,0.3939393939393939,0.38461538461538464,0.266304347826087,0.3333333333333333,0.3333333333333333,0.4,0.7,0.5699,0.10396039603960396,0.14685314685314685,0.17543859649122806,25.096610169491527,2.0,10.0,,21.0,4.0,9.0,23.0,4.0,9.0,54.0,15.0,,21.0,,,0.782608695652174,0.3898305084745763,0.4444444444444444,0.3898305084745763,0.05434782608695652,0.2,0.2,1.0,0.42857142857142855,0.4375,0.7619047619047619,,0.36,0.4444444444444444,0.42857142857142855,,,,,3.0,1.0,0.75,0.01694915254237288,0.02040816326530612,,,,3.0,2.0,,,0.75,1.0,1.0,,,,True,,
201950,1610612740,Jrue Holiday,Jrue Holiday,201950,NOP,5385.0,90,4.0,168,172,36.0,45.0,17.0,340,2.0,6.0,,,12.0,28.0,33.0,185,,1.0,,18.0,,1.0,1.0,10.0,3.0,7,,,,36.0,0.42857142857142855,,0.4838709677419355,,0.4852941176470588,,23.118279569892472,0.017543859649122806,0.015151515151515152,0.05555555555555555,0.1935483870967742,0.3333333333333333,0.3333333333333333,,,0.2903225806451613,0.4738048387096775,,,12.060714285714285,0.21428571428571427,,,3.0,8.0,7.0,14.0,3.0,,3.0,3.0,,,4.0,6.0,,8.0,6.0,3.0,,14.0,5.0,19.0,5.0,,9.0,3.0,2.0,43.0,,,4.0,5.0,,9.0,1.0,6.0,3.0,3.0,5.0,1.0,3.0,4.0,,2.0,1.0,9.0,,1.0,1.0,1.0,,,9.0,,,1.0,6.0,,3.0,,,,,,,,,8.0,1.0,,0.25,0.25,0.6666666666666666,0.5714285714285714,0.5,0.0967741935483871,,,,,0.5555555555555556,,,0.09090909090909091,0.12903225806451613,,0.10465116279069768,,,,,,0.2857142857142857,0.047619047619047616,0.15384615384615385,,0.058823529411764705,,0.5,0.25806451612903225,0.375,0.375,0.3333333333333333,0.45161290322580644,0.5,0.5,0.14285714285714285,0.0967741935483871,,,,,0.4212285714285714,0.08823529411764706,0.0967741935483871,0.24242424242424243,24.933333333333334,,,,2.0,,1.0,2.0,,1.0,,6.0,,2.0,,,,0.6666666666666666,,0.6666666666666666,,,,,0.6666666666666666,0.6666666666666666,,,0.14285714285714285,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,True,,
202329,1610612740,Al-Farouq Aminu,Al-Farouq Aminu,202329,NOP,31401.0,523,-52.0,994,996,187.0,225.0,105.0,1990,35.0,62.0,5.0,11.0,55.0,115.0,131.0,1091,5.0,11.0,14.0,34.0,6.0,15.0,20.0,114.0,25.0,38,6.0,3.0,6.0,183.0,0.4782608695652174,0.45454545454545453,0.4583333333333333,0.45454545454545453,0.5,0.5384615384615384,13.237924865831843,0.04065040650406504,0.04328018223234624,0.05673758865248227,0.5166666666666667,0.5645161290322581,0.6363636363636364,1.0,0.45454545454545453,0.5583333333333333,0.5099016666666668,0.57049,0.10687022900763359,7.63391304347826,0.1881287726358149,8.0,15.0,7.0,21.0,13.0,32.0,2.0,,5.0,21.0,,4.0,11.0,26.0,7.0,29.0,76.0,2.0,11.0,32.0,3.0,35.0,3.0,,20.0,5.0,7.0,73.0,4.0,1.0,27.0,65.0,2.0,94.0,4.0,17.0,12.0,5.0,12.0,1.0,9.0,5.0,,3.0,1.0,17.0,3.0,3.0,3.0,2.0,3.0,,25.0,,3.0,,29.0,7.0,17.0,1.0,,3.0,5.0,,,,,27.0,,,0.6909090909090909,0.7307692307692307,0.4230769230769231,0.39285714285714285,0.48333333333333334,0.041666666666666664,0.09565217391304348,0.11290322580645161,0.19047619047619047,,0.7058823529411765,0.0625,0.05555555555555555,0.2006172839506173,0.18120805369127516,0.05714285714285714,0.1945031712473573,0.029411764705882353,0.031746031746031744,0.019230769230769232,0.16666666666666666,0.19166666666666668,0.12037037037037036,0.3020833333333333,0.1810344827586207,0.18181818181818182,0.07407407407407407,0.8333333333333334,0.6571428571428571,0.175,0.3333333333333333,0.4117647058823529,0.42857142857142855,0.26666666666666666,0.40625,0.40625,0.9230769230769231,0.016666666666666666,0.2,,0.5357142857142857,0.5333333333333333,0.5259607142857143,0.13076923076923078,0.136,0.22137404580152673,24.080000000000002,,3.0,1.0,,,1.0,,,2.0,,,,,,,,,,,0.025,,,,,,,0.03571428571428571,0.03571428571428571,,,,,,,,,,,,,,,,3.0,,,,1.0,,,,,True,,
201583,1610612740,Ryan Anderson,Ryan Anderson,201583,NOP,2111.0,35,13.0,74,72,23.0,31.0,10.0,146,4.0,5.0,3.0,4.0,4.0,10.0,26.0,75,3.0,6.0,6.0,6.0,6.0,6.0,6.0,9.0,1.0,1,,,,23.0,0.4,0.5,0.6052631578947368,0.5,0.625,0.5,24.137931034482758,0.20689655172413793,0.17142857142857143,0.3333333333333333,0.2631578947368421,0.8,0.8,0.6666666666666666,0.75,0.7368421052631579,0.5273315789473685,0.52675,0.23076923076923078,8.14,0.3108108108108108,,,,2.0,,3.0,9.0,,9.0,3.0,,,,1.0,1.0,4.0,2.0,9.0,,2.0,,2.0,,,2.0,,,4.0,,,1.0,2.0,,3.0,1.0,,,,1.0,,,,,1.0,,1.0,,1.0,,,,,2.0,,1.0,,3.0,,1.0,,,,,,,,,4.0,,,0.25,1.0,,0.375,0.375,0.47368421052631576,,,,,1.0,,,0.08333333333333333,0.09090909090909091,,0.08571428571428572,,0.14285714285714285,,,0.1,0.16666666666666666,,0.1111111111111111,,0.1,,0.25,0.10526315789473684,,,,0.15789473684210525,,,,0.47368421052631576,,,,,0.5048375,0.05,0.09090909090909091,0.15384615384615385,25.244444444444444,,,,5.0,1.0,3.0,5.0,1.0,3.0,15.0,,,5.0,,,1.0,0.5555555555555556,0.3333333333333333,0.5555555555555556,,,,,0.5555555555555556,0.5555555555555556,1.0,,0.75,0.3333333333333333,0.5555555555555556,,,,,,,,,,,,,,,1.0,,,,,,,,True,,
