EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,OpponentPoints,PenaltyFG3A,NonHeaveArc3FGA,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG2M,FG2A,FG3M,FtPoints,Points,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,PtsUnassisted2s,PtsPutbacks,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,DefTwoPtRebounds,FTDefRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,BlockingFouls,Charge Fouls Drawn,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,Fg2aBlocked,OffThreePtRebounds,FTOffRebounds,Travels,SecondChanceTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,FG2APctBlocked,AtRimPctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,Loose Ball Fouls,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,StepOutOfBoundsTurnovers,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,LostBallSteals,ShortMidRangeAssists,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,LongMidRangePctBlocked,ShortMidRangePctBlocked,ShortMidRangePctAssisted,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,on,PtsUnassisted3s,SelfOReb,LostBallOutOfBoundsTurnovers,Charge Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,Fg3aBlocked,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked
101112,1610612756,Channing Frye,Channing Frye,101112,PHX,62.0,1.0,-2.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,0.41505,0.41505,25.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202091,1610612756,Dionte Christmas,Dionte Christmas,202091,PHX,2123.0,35.0,-25.0,76.0,77.0,35.0,63.0,153.0,7.0,2.0,9.0,86.0,3.0,7.0,35.0,0.75,16.091954022988507,0.5833333333333334,0.4,0.75,0.499975,0.4854900000000001,25.144444444444446,0.4605263157894737,9.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,12.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,6.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3,0.42857142857142855,1.0,0.4166666666666667,0.043478260869565216,0.1111111111111111,0.04,0.02564102564102564,0.09090909090909091,0.14285714285714285,0.25,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.5,0.5,1.0,0.14285714285714285,0.14285714285714285,1.0,0.2,0.5,0.14285714285714285,0.07692307692307693,0.25,0.16666666666666666,0.4166666666666667,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202397,1610612756,Ish Smith,Ish Smith,202397,PHX,2452.0,41.0,-30.0,87.0,89.0,39.0,71.0,176.0,1.0,,2.0,97.0,1.0,1.0,39.0,0.125,20.2020202020202,0.0625,,0.5625,0.44434062500000004,0.42585555555555554,24.5,0.4482758620689655,10.0,1.0,3.0,,1.0,1.0,,,6.0,14.0,,,12.0,,2.0,8.0,,,4.0,,,,5.0,7.0,2.0,16.0,2.0,,2.0,2.0,4.0,3.0,4.0,2.0,,,,4.0,,,,,,,,0.42857142857142855,0.375,0.2222222222222222,0.375,0.5,0.2222222222222222,0.07407407407407407,,0.03571428571428571,0.045454545454545456,0.15384615384615385,,0.1875,0.3333333333333333,0.3333333333333333,,0.0625,,,,,,,0.1111111111111111,,,,,0.16666666666666666,0.3333333333333333,7.75,4.0,7.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,2.0,2.0,12.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.5,0.25,0.5,0.5,0.25,0.05263157894736842,0.14285714285714285,0.4375,0.5714285714285714,0.5714285714285714,0.25,0.25,0.25,1.0,0.5,0.3333333333333333,0.3333333333333333,0.56475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203139,1610612756,Viacheslav Kravtsov,Viacheslav Kravtsov,203139,PHX,3568.0,59.0,-46.0,125.0,127.0,56.0,88.0,252.0,,,,149.0,,,56.0,,16.901408450704228,,,1.0,0.5835733333333334,0.5636749999999999,,0.448,14.0,,,,,,,,8.0,15.0,,3.0,19.0,,6.0,8.0,,1.0,7.0,10.0,,,,1.0,,3.0,7.0,4.0,8.0,9.0,17.0,5.0,7.0,4.0,6.0,2.0,1.0,7.0,,0.625,1.0,,,,,0.5333333333333333,0.5333333333333333,0.375,0.5277777777777778,0.42857142857142855,0.3888888888888889,0.1794871794871795,0.3333333333333333,0.15555555555555556,0.13333333333333333,0.23529411764705882,0.3333333333333333,,,,,,,,,,,,,,,0.11764705882352941,0.11764705882352941,0.3157894736842105,0.3684210526315789,1.6866666666666668,8.0,15.0,3.0,7.0,3.0,8.0,,,3.0,7.0,3.0,6.0,6.0,1.0,1.0,,,3.0,1.0,,,2.0,1.0,,4.0,2.0,6.0,2.0,,,,1.0,0.42857142857142855,0.375,0.42857142857142855,0.3333333333333333,0.16666666666666666,0.09090909090909091,,1.0,0.5333333333333333,0.6666666666666666,,,,1.0,0.42857142857142855,1.0,0.375,0.5529428571428571,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.16666666666666666,0.047619047619047616,0.125,0.14285714285714285,0.05555555555555555,0.07692307692307693,0.18181818181818182,0.3333333333333333,0.625,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203458,1610612756,Alex Len,Alex Len,203458,PHX,543.0,9.0,-8.0,19.0,20.0,19.0,20.0,39.0,,,,23.0,,,19.0,,8.695652173913043,,,,0.39225,0.39225,,1.0,3.0,,1.0,,,,,,1.0,2.0,,,2.0,,,2.0,,,2.0,,,,,,,,,,1.0,,1.0,1.0,2.0,,,,,2.0,,,,,,,,0.5,0.5,0.5,0.5,,0.5,,,0.2,,,,0.5,,,,,,,,,,,,,,,,,1.0,13.9,,,,,,,1.0,1.0,,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,0.5,,,,0.5,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101123,1610612756,Gerald Green,Gerald Green,101123,PHX,1549.0,26.0,-12.0,55.0,53.0,19.0,32.0,108.0,4.0,1.0,4.0,60.0,1.0,4.0,19.0,0.5714285714285714,12.5,0.5714285714285714,0.5,0.5714285714285714,0.4457428571428571,0.445,24.95,0.34545454545454546,6.0,1.0,3.0,,,,1.0,,1.0,3.0,1.0,,5.0,,3.0,1.0,,,,2.0,3.0,1.0,1.0,1.0,,2.0,,,2.0,,2.0,3.0,4.0,1.0,,,,,,1.0,1.0,1.0,0.25,,0.25,0.3333333333333333,0.35714285714285715,,0.35714285714285715,1.5,,,,0.1111111111111111,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,,,0.25,0.25,1.0,,,0.25,,,0.6,,19.233333333333334,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,1.0,,1.0,,,,1.0,1.0,,,1.5,,,0.13333333333333333,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,0.2857142857142857,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200782,1610612756,PJ Tucker,PJ Tucker,200782,PHX,368.0,6.0,-13.0,14.0,13.0,9.0,7.0,27.0,,,,24.0,,,9.0,,14.285714285714285,,,,0.3893,0.3893,,0.6428571428571429,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202339,1610612756,Eric Bledsoe,Eric Bledsoe,202339,PHX,490.0,8.0,-21.0,17.0,19.0,9.0,8.0,36.0,1.0,1.0,1.0,31.0,1.0,1.0,9.0,0.5,29.41176470588235,0.5,1.0,1.0,0.63385,0.549,25.4,0.5294117647058824,,,,,,,,,1.0,1.0,,2.0,4.0,,,,,2.0,2.0,,,,1.0,1.0,1.0,2.0,,,,,,1.0,1.0,1.0,2.0,1.0,,2.0,,,,,,,,1.0,0.5,,0.6666666666666666,,0.5,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.5,,0.5,1.1,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,2.0,,1.0,,1.0,2.0,2.0,,,,,,,,1.0,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202693,1610612756,Markieff Morris,Markieff Morris,202693,PHX,1656.0,28.0,-27.0,56.0,58.0,28.0,33.0,114.0,2.0,1.0,2.0,77.0,1.0,1.0,28.0,0.15384615384615385,26.984126984126984,0.15384615384615385,0.1111111111111111,0.6153846153846154,0.5795375,0.5725250000000001,46.3,0.5,6.0,1.0,5.0,,,,,,5.0,11.0,,3.0,13.0,,2.0,8.0,,1.0,9.0,6.0,,,,2.0,,6.0,1.0,,5.0,2.0,7.0,,,4.0,8.0,2.0,2.0,9.0,2.0,0.6,0.75,,,,,0.45454545454545453,0.38461538461538464,0.4444444444444444,0.38235294117647056,0.5,0.4090909090909091,0.05555555555555555,,0.18181818181818182,0.09090909090909091,,,0.38461538461538464,0.2,0.2,1.0,,,,,,,,,,,0.13333333333333333,0.15384615384615385,0.15384615384615385,0.6923076923076923,8.027272727272726,4.0,6.0,1.0,1.0,3.0,4.0,,,1.0,1.0,4.0,4.0,2.0,2.0,1.0,1.0,,4.0,1.0,2.0,1.0,,,,,,,,,,,,1.0,0.5,1.0,,0.25,0.2222222222222222,0.25,0.46153846153846156,0.6666666666666666,0.8,,,,1.0,1.0,0.4444444444444444,0.75,0.6702,1.0,1.0,,,,,2.0,,,,0.09090909090909091,0.16666666666666666,,0.25,,0.1,0.25,,0.5,,0.5,,,,,,,,,,,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201609,1610612756,Goran Dragic,Goran Dragic,201609,PHX,821.0,14.0,-5.0,27.0,28.0,9.0,13.0,55.0,1.0,,1.0,33.0,,1.0,9.0,0.1111111111111111,34.375,0.1111111111111111,,0.4444444444444444,0.5382888888888888,0.40805,24.8,0.3333333333333333,4.0,1.0,4.0,,,,,,4.0,8.0,,5.0,13.0,,,2.0,,2.0,4.0,,,,2.0,2.0,1.0,4.0,,,,,,,1.0,3.0,5.0,2.0,1.0,4.0,1.0,,,,,,,0.5,0.4444444444444444,0.5,0.5909090909090909,,0.6666666666666666,,,,,,,0.4444444444444444,0.25,0.3333333333333333,,,,,,,,,,,,0.2,0.2222222222222222,,0.3076923076923077,10.475,2.0,3.0,,1.0,,,1.0,1.0,,1.0,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.1111111111111111,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.25,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
