EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PtsPutbacks,FTOffRebounds,FTDefRebounds,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Corner3PctBlocked,Blocked3s,BlockedArc3,BlockedCorner3,on
101114,1610612751,Deron Williams,Deron Williams,101114,BKN,94067.0,1568,164,2998,2992,800,854,252,5990,73.0,116.0,3.0,20.0,29.0,35.0,96.0,66.0,128.0,17.0,39.0,1.0,4.0,4.0,7.0,59.0,170.0,1.0,7.0,12.0,47.0,174.0,340,76.0,209.0,125.0,701.0,3175,3.0,11.0,2.0,11.0,4.0,16.0,50.0,99.0,16.0,54.0,64.0,212.0,96.0,252.0,180.0,48.0,3.0,167.0,59.0,26.0,1.0,181.0,103.0,284.0,75.0,28.0,92.0,37.0,52.0,671.0,6.0,5.0,40.0,76.0,116.0,11.0,127.0,5.0,71.0,46.0,25.0,63.0,16.0,37.0,40.0,6.0,26.0,3.0,1.0,103,4.0,29.0,48,1.0,110,5.0,3.0,6.0,142.0,8.0,2.0,12.0,10.0,156.0,16.0,1.0,11.0,55.0,3.0,22.0,11.0,8.0,1.0,2.0,11.0,6.0,208.0,790,15.0,19.0,0.27586206896551724,0.27586206896551724,0.7894736842105263,0.36363636363636365,0.18181818181818182,0.2962962962962963,0.36893203883495146,0.5117647058823529,0.2727272727272727,0.5050505050505051,0.5245901639344263,0.2727272727272727,0.48366013071895425,0.565359477124183,0.3333333333333333,0.5621621621621622,0.3806921675774135,0.004784688995215311,0.07647058823529412,0.1206896551724138,0.10416666666666667,0.015625,0.0058823529411764705,21.70613236187007,0.6116504854368932,0.0794979079497908,0.006242197253433208,0.09501187648456057,0.012422360248447204,0.08424110384894698,0.008566978193146417,0.01048951048951049,0.007692307692307693,0.016304347826086956,0.06774193548387097,0.08013937282229965,0.08913649025069638,0.08,0.14583333333333334,0.01893939393939394,0.5454545454545454,0.21129326047358835,0.6293103448275862,0.7156862745098039,0.2876712328767123,0.17486338797814208,0.3645833333333333,0.4069767441860465,0.14285714285714285,0.2331511839708561,0.515625,0.5238095238095238,0.3333333333333333,0.07103825136612021,0.4358974358974359,0.4358974358974359,1.0,0.30965391621129323,0.34705882352941175,0.34911242603550297,0.7288135593220338,0.13636363636363635,0.18181818181818182,0.25,1.0,0.3181818181818182,0.14285714285714285,1.0,0.1895424836601307,0.6896551724137931,0.0457516339869281,0.5714285714285714,0.30718954248366015,0.2553191489361702,0.5919854280510018,0.3532934131736527,0.493756513761468,0.48626764705882347,0.45588599999999985,0.09830508474576272,0.14511873350923482,0.014218009478672985,0.02282453637660485,0.3024251069900143,10.002352941176472,25.353110047846886,0.266844563042028,,,,,,,,,,,,,,,,,,,True
101154,1610612751,Andray Blatche,Andray Blatche,101154,BKN,59432.0,991,66,1905,1886,654,628,199,3791,111.0,179.0,59.0,31.0,46.0,28.0,73.0,44.0,124.0,3.0,9.0,1.0,2.0,,2.0,3.0,21.0,,2.0,3.0,14.0,183.0,376,6.0,30.0,93.0,477.0,2003,40.0,72.0,1.0,4.0,8.0,91.0,51.0,105.0,3.0,16.0,44.0,155.0,200.0,166.0,18.0,,4.0,17.0,3.0,27.0,,30.0,28.0,58.0,17.0,11.0,20.0,5.0,5.0,144.0,17.0,56.0,35.0,109.0,160.0,74.0,234.0,12.0,37.0,24.0,13.0,28.0,4.0,13.0,38.0,4.0,15.0,1.0,16.0,66,4.0,22.0,48,3.0,106,,10.0,9.0,109.0,6.0,8.0,2.0,3.0,133.0,11.0,,,60.0,,12.0,23.0,16.0,1.0,6.0,23.0,11.0,152.0,649,20.0,9.0,0.546448087431694,0.6289308176100629,1.0,0.2,0.25,0.1875,0.23076923076923078,0.4867021276595745,0.5555555555555556,0.4857142857142857,0.4729064039408867,0.5460526315789473,0.45867768595041325,0.5107066381156317,0.5548780487804879,0.5166666666666667,0.07389162561576355,,0.07180851063829788,0.1340782122905028,0.0410958904109589,,,24.95318352059925,0.42424242424242425,0.18257956448911222,0.09475465313028765,0.12195121951219512,0.06439393939393939,0.16289592760180996,0.08538011695906433,0.11374407582938388,0.0625,0.05641025641025641,0.17766497461928935,0.21505376344086022,0.1588785046728972,0.1306532663316583,0.10227272727272728,0.06557377049180328,0.4782608695652174,0.4408866995073892,0.6201117318435754,0.7161290322580646,0.5405405405405406,0.17980295566502463,0.3835616438356164,0.4,0.2857142857142857,0.3054187192118227,0.3548387096774194,0.3548387096774194,0.7272727272727273,0.022167487684729065,0.3333333333333333,0.3333333333333333,1.0,0.05172413793103448,0.14285714285714285,0.14285714285714285,1.0,0.7763157894736842,0.02631578947368421,0.5,1.0,0.02631578947368421,,,0.38016528925619836,0.6739130434782609,0.01652892561983471,,0.11570247933884298,0.21428571428571427,0.5147783251231527,0.17647058823529413,0.49443059701492537,0.5604061538461538,0.4772911016949153,0.13186813186813187,0.1411764705882353,,0.19077568134171907,0.3249475890985325,8.559042553191485,28.679999999999996,0.34330708661417325,34.0,48.0,1.0,16.0,5.0,1.0,1.0,1.0,0.25806451612903225,0.017241379310344827,0.10638297872340426,0.08695652173913043,0.576271186440678,0.14705882352941177,,,,,True
101187,1610612751,Alan Anderson,Alan Anderson,101187,BKN,50355.0,839,-10,1571,1569,487,480,167,3140,22.0,42.0,8.0,5.0,10.0,3.0,22.0,13.0,34.0,13.0,45.0,,4.0,2.0,8.0,23.0,67.0,4.0,8.0,3.0,16.0,38.0,98,36.0,112.0,41.0,225.0,1716,5.0,15.0,4.0,12.0,1.0,23.0,8.0,23.0,5.0,24.0,18.0,49.0,42.0,34.0,102.0,6.0,1.0,66.0,23.0,9.0,4.0,28.0,15.0,43.0,6.0,9.0,14.0,2.0,12.0,101.0,3.0,10.0,32.0,33.0,67.0,13.0,80.0,2.0,22.0,12.0,10.0,16.0,2.0,12.0,11.0,3.0,4.0,,2.0,27,3.0,6.0,30,2.0,67,1.0,3.0,1.0,60.0,,,16.0,,53.0,2.0,2.0,,18.0,3.0,7.0,6.0,2.0,1.0,3.0,6.0,4.0,49.0,487,6.0,7.0,0.5526315789473685,0.5833333333333334,0.9444444444444444,0.32142857142857145,0.3333333333333333,0.20833333333333334,0.32432432432432434,0.3877551020408163,0.3333333333333333,0.34782608695652173,0.4380952380952381,0.4074074074074074,0.32978723404255317,0.4807692307692308,0.4107142857142857,0.4224137931034483,0.5333333333333333,0.03571428571428571,0.09183673469387756,0.11904761904761904,0.18181818181818182,,0.04477611940298507,14.81271282633371,0.5925925925925926,0.06395348837209303,0.02053388090349076,0.1285140562248996,0.01282051282051282,0.08496732026143791,0.018030513176144243,0.023391812865497075,0.011834319526627219,0.011976047904191617,0.047872340425531915,0.05660377358490566,0.08875739644970414,0.13186813186813187,0.11940298507462686,0.01694915254237288,0.6666666666666666,0.2,0.5238095238095238,0.5945945945945946,0.5,0.10476190476190476,0.13636363636363635,0.16666666666666666,0.3333333333333333,0.1619047619047619,0.38235294117647056,0.38235294117647056,0.6923076923076923,0.21428571428571427,0.28888888888888886,0.29545454545454547,0.9230769230769231,0.319047619047619,0.34328358208955223,0.359375,0.9565217391304348,0.2962962962962963,0.14814814814814814,,,0.2962962962962963,0.5,1.0,0.2127659574468085,0.5,0.1702127659574468,0.25,0.3404255319148936,0.1875,0.7333333333333333,0.3484848484848485,0.5230120192307692,0.4925647058823529,0.5026688888888887,0.09251101321585903,0.15789473684210525,0.02654867256637168,0.10222222222222223,0.21777777777777776,8.924489795918364,24.84107142857143,0.3099936346276257,4.0,4.0,,2.0,,,,,0.04,,0.027210884353741496,0.014925373134328358,0.5,0.5,0.022222222222222223,,,,True
1718,1610612751,Paul Pierce,Paul Pierce,1718,BKN,99560.0,1659,80,3155,3142,784,824,290,6297,89.0,148.0,14.0,20.0,33.0,34.0,79.0,42.0,99.0,7.0,16.0,,1.0,2.0,5.0,83.0,226.0,7.0,16.0,17.0,43.0,165.0,326,90.0,242.0,189.0,789.0,3270,13.0,26.0,7.0,17.0,18.0,65.0,36.0,83.0,19.0,48.0,57.0,186.0,156.0,174.0,255.0,15.0,,226.0,83.0,34.0,1.0,83.0,55.0,138.0,31.0,24.0,42.0,13.0,28.0,331.0,6.0,14.0,91.0,166.0,272.0,20.0,292.0,1.0,68.0,44.0,24.0,49.0,22.0,32.0,61.0,5.0,17.0,1.0,15.0,110,5.0,29.0,77,3.0,152,2.0,8.0,13.0,176.0,9.0,9.0,9.0,3.0,225.0,19.0,,13.0,93.0,4.0,17.0,19.0,12.0,3.0,4.0,21.0,11.0,183.0,777,11.0,14.0,0.4727272727272727,0.48148148148148145,0.9444444444444444,0.371900826446281,0.4117647058823529,0.3958333333333333,0.371900826446281,0.5061349693251533,0.5,0.43373493975903615,0.528169014084507,0.5465116279069767,0.49236641221374045,0.5874811463046757,0.6132075471698113,0.5545454545454546,0.426056338028169,0.004132231404958678,0.10429447852760736,0.17567567567567569,0.05063291139240506,0.04040404040404041,0.004424778761061947,22.13631156930126,0.44545454545454544,0.1645193260654113,0.015069967707212056,0.1932059447983015,0.012170385395537525,0.17364864864864865,0.014064697609001406,0.015527950310559006,0.012738853503184714,0.01098901098901099,0.16216216216216217,0.15210355987055016,0.1771117166212534,0.1928374655647383,0.19444444444444445,0.003663003663003663,0.5238095238095238,0.2605633802816901,0.6013513513513513,0.7295081967213115,0.5842696629213483,0.13908450704225353,0.43037974683544306,0.4533333333333333,0.29411764705882354,0.1742957746478873,0.42424242424242425,0.4421052631578947,0.38095238095238093,0.028169014084507043,0.4375,0.4375,1.0,0.397887323943662,0.3672566371681416,0.3688888888888889,0.9397590361445783,0.32558139534883723,0.023255813953488372,,,0.37209302325581395,0.4375,1.0,0.25190839694656486,0.6060606060606061,0.03816793893129771,0.4,0.3282442748091603,0.3953488372093023,0.6866197183098591,0.3672566371681416,0.5149023767605633,0.5334548387096775,0.4867259541984732,0.15015479876160992,0.2325,0.016260162601626018,0.08238276299112801,0.23574144486692014,8.534049079754604,25.18471074380165,0.24849445324881142,10.0,6.0,,15.0,,1.0,,4.0,0.21739130434782608,,0.017064846416382253,0.015503875968992248,0.7142857142857143,0.4,,2.0,1.0,1.0,True
2207,1610612751,Joe Johnson,Joe Johnson,2207,BKN,154484.0,2575,56,4876,4857,1400,1403,481,9733,65.0,98.0,23.0,14.0,25.0,164.0,328.0,71.0,188.0,76.0,170.0,4.0,10.0,27.0,49.0,86.0,234.0,7.0,17.0,26.0,84.0,300.0,614,162.0,404.0,159.0,1245.0,5218,22.0,50.0,11.0,27.0,11.0,88.0,77.0,181.0,53.0,133.0,85.0,398.0,150.0,450.0,411.0,75.0,5.0,229.0,86.0,15.0,2.0,133.0,83.0,216.0,62.0,21.0,77.0,23.0,33.0,515.0,13.0,33.0,88.0,115.0,222.0,48.0,270.0,19.0,47.0,27.0,20.0,67.0,20.0,42.0,53.0,5.0,25.0,2.0,6.0,120,10.0,37.0,47,,129,3.0,6.0,14.0,157.0,,5.0,2.0,3.0,195.0,16.0,1.0,11.0,64.0,1.0,36.0,10.0,7.0,1.0,2.0,10.0,2.0,394.0,1390,17.0,31.0,0.25,0.2568493150684932,0.845679012345679,0.400990099009901,0.4074074074074074,0.39849624060150374,0.40601503759398494,0.48859934853420195,0.44,0.425414364640884,0.5333988212180747,0.5,0.4984076433121019,0.5607985480943739,0.5180722891566265,0.5470914127423823,0.3968565815324165,0.0049504950495049506,0.024429967426710098,0.05102040816326531,0.024390243902439025,0.010638297872340425,0.008547008547008548,22.457237447121575,0.5583333333333333,0.0740979381443299,0.022618231665524333,0.12188365650969529,0.017591339648173207,0.08927000879507475,0.020928116469517744,0.03488372093023256,0.00819672131147541,0.012727272727272728,0.044573643410852716,0.06302521008403361,0.11071428571428571,0.13148148148148148,0.09340659340659341,0.036468330134357005,0.2,0.0962671905697446,0.6632653061224489,0.6989247311827957,0.36923076923076925,0.32220039292730845,0.5,0.5125,0.18902439024390244,0.18467583497053044,0.3776595744680851,0.3817204301075269,0.28169014084507044,0.16699410609037327,0.4470588235294118,0.4470588235294118,0.9736842105263158,0.22986247544204322,0.36752136752136755,0.3706896551724138,0.7325581395348837,0.2987012987012987,0.12987012987012986,0.4,1.0,0.22077922077922077,0.4117647058823529,0.7142857142857143,0.07961783439490445,0.56,0.15605095541401273,0.5510204081632653,0.267515923566879,0.30952380952380953,0.4931237721021611,0.37554585152838427,0.4705118694362018,0.5019268518518518,0.45510570032573294,0.06097560975609756,0.09667673716012085,0.0024752475247524753,0.07068273092369477,0.3196787148594378,10.323941368078179,24.981435643564357,0.2871205906480722,11.0,16.0,2.0,19.0,,,1.0,,0.1417910447761194,0.015748031496062992,0.024175824175824177,0.031746031746031744,0.4782608695652174,0.18181818181818182,,,,,True
1905,1610612751,Andrei Kirilenko,Andrei Kirilenko,1905,BKN,20666.0,344,-31,659,662,234,252,85,1321,29.0,42.0,12.0,7.0,12.0,3.0,6.0,1.0,5.0,,,,,,,1.0,2.0,,1.0,1.0,2.0,33.0,53,1.0,2.0,26.0,95.0,747,8.0,15.0,,1.0,4.0,20.0,9.0,16.0,1.0,2.0,15.0,36.0,50.0,16.0,3.0,,,2.0,1.0,7.0,,28.0,2.0,30.0,2.0,,19.0,6.0,3.0,62.0,7.0,17.0,11.0,15.0,31.0,24.0,55.0,2.0,10.0,6.0,4.0,6.0,8.0,6.0,15.0,,,,4.0,21,2.0,6.0,8,,22,1.0,2.0,2.0,38.0,,6.0,3.0,1.0,49.0,3.0,,,16.0,,10.0,8.0,4.0,,4.0,8.0,4.0,34.0,230,1.0,8.0,0.7575757575757576,0.8620689655172413,1.0,0.5,,0.5,0.5,0.6226415094339622,0.5333333333333333,0.5625,0.6272727272727273,0.5,0.5833333333333334,0.6089743589743589,0.5263157894736842,0.6,0.03636363636363636,,0.1320754716981132,0.14285714285714285,0.16666666666666666,,,12.980132450331126,0.2857142857142857,0.08241758241758242,0.08808290155440414,0.1111111111111111,0.0707070707070707,0.09252669039145907,0.0821917808219178,0.09090909090909091,0.0625,0.06172839506172839,0.07462686567164178,0.12727272727272726,0.05,0.1038961038961039,0.13636363636363635,0.14285714285714285,0.5,0.7636363636363637,0.6904761904761905,0.8055555555555556,0.7586206896551724,0.10909090909090909,0.5,0.6,0.6666666666666666,0.09090909090909091,0.2,0.2,1.0,,,,,0.03636363636363636,0.5,0.5,1.0,0.75,,,,0.0625,,,0.6666666666666666,0.5833333333333334,,,0.1111111111111111,0.5,0.8,0.5,0.5312572727272727,0.5311041666666667,0.5545527777777777,0.23529411764705882,0.24242424242424243,,0.21052631578947367,0.37894736842105264,4.043396226415094,24.95,0.3550834597875569,7.0,8.0,,5.0,,,,,0.2631578947368421,,0.1111111111111111,0.1111111111111111,0.5833333333333334,0.2857142857142857,,,,,True
201572,1610612751,Brook Lopez,Brook Lopez,201572,BKN,25762.0,429,-27,814,811,188,191,78,1625,49.0,77.0,26.0,13.0,19.0,36.0,70.0,17.0,35.0,,1.0,,,,1.0,,,,,,,102.0,182,,1.0,74.0,278.0,870,15.0,33.0,,,3.0,33.0,20.0,34.0,,1.0,16.0,56.0,118.0,86.0,,,,,,12.0,,7.0,9.0,16.0,5.0,4.0,4.0,1.0,2.0,41.0,5.0,27.0,14.0,28.0,50.0,34.0,84.0,6.0,7.0,5.0,2.0,11.0,1.0,4.0,10.0,,7.0,,4.0,21,3.0,5.0,23,1.0,40,,3.0,5.0,67.0,1.0,3.0,,2.0,90.0,8.0,,,44.0,,5.0,24.0,14.0,1.0,9.0,24.0,18.0,56.0,188,2.0,5.0,0.5784313725490197,0.6483516483516484,,,,,,0.5604395604395604,0.45454545454545453,0.5882352941176471,0.5573770491803278,0.45454545454545453,0.5714285714285714,0.6205357142857143,0.4714285714285714,0.6363636363636364,0.00546448087431694,,0.06593406593406594,0.09090909090909091,0.07142857142857142,,,26.893523600439078,0.5238095238095238,0.09210526315789473,0.09473684210526316,0.13592233009708737,0.054945054945054944,0.10319410319410319,0.0851063829787234,0.1320754716981132,0.04040404040404041,0.046875,0.08421052631578947,0.10752688172043011,0.08620689655172414,0.14473684210526316,0.1111111111111111,0.08823529411764706,0.75,0.4207650273224044,0.6363636363636364,0.7,0.5918367346938775,0.3825136612021858,0.5142857142857142,0.5538461538461539,0.4444444444444444,0.1912568306010929,0.4857142857142857,0.4857142857142857,0.8235294117647058,0.00546448087431694,,,,,,,,0.7878787878787878,,,,,,,0.5428571428571428,0.6842105263157895,0.02857142857142857,,,,0.4262295081967213,,0.4652576502732242,0.5183448275862069,0.49124999999999996,0.2009132420091324,0.2018348623853211,,0.11870503597122302,0.2014388489208633,7.263736263736264,23.1,0.23095823095823095,13.0,22.0,2.0,8.0,,,,6.0,0.24242424242424243,0.1,0.1125,0.07407407407407407,0.5,0.07692307692307693,,,,,True
203141,1610612751,Mirza Teletovic,Mirza Teletovic,203141,BKN,32363.0,539,32,1033,1029,398,389,112,2062,19.0,35.0,14.0,7.0,10.0,9.0,18.0,5.0,10.0,11.0,20.0,2.0,2.0,2.0,8.0,48.0,125.0,2.0,4.0,19.0,40.0,33.0,63,59.0,145.0,17.0,260.0,1126,7.0,17.0,4.0,6.0,2.0,28.0,10.0,18.0,21.0,48.0,12.0,95.0,40.0,26.0,171.0,6.0,2.0,123.0,48.0,8.0,1.0,11.0,9.0,20.0,3.0,6.0,8.0,1.0,2.0,49.0,10.0,11.0,11.0,52.0,77.0,22.0,99.0,3.0,9.0,3.0,6.0,10.0,2.0,7.0,10.0,1.0,3.0,1.0,1.0,20,1.0,9.0,30,1.0,61,1.0,2.0,4.0,20.0,1.0,2.0,,,25.0,1.0,,1.0,8.0,1.0,3.0,11.0,8.0,1.0,2.0,11.0,6.0,95.0,395,13.0,3.0,0.6060606060606061,0.6896551724137931,0.9661016949152542,0.4068965517241379,0.6666666666666666,0.4375,0.4125874125874126,0.5238095238095238,0.4117647058823529,0.5555555555555556,0.5841346153846154,0.5652173913043478,0.6287878787878788,0.593607305936073,0.5833333333333334,0.6506849315068494,0.6971153846153846,0.006896551724137931,0.12698412698412698,0.2,0.05555555555555555,,0.008,20.567986230636834,0.5,0.16199376947040497,0.038869257950530034,0.07586206896551724,0.05291005291005291,0.1351931330472103,0.04449152542372881,0.03571428571428571,0.03488372093023256,0.05673758865248227,0.1826086956521739,0.10309278350515463,0.1926605504587156,0.07920792079207921,0.06818181818181818,0.02912621359223301,0.5454545454545454,0.16826923076923078,0.5428571428571428,0.6785714285714286,0.5789473684210527,0.08653846153846154,0.5,0.5294117647058824,0.5555555555555556,0.04807692307692308,0.5,0.5,0.8,0.09615384615384616,0.55,0.55,0.9090909090909091,0.6009615384615384,0.384,0.3870967741935484,0.9791666666666666,0.6086956521739131,0.08695652173913043,1.0,0.5,0.17391304347826086,0.5,1.0,0.15151515151515152,0.7,0.12121212121212122,0.25,0.6060606060606061,0.475,0.8653846153846154,0.3902439024390244,0.5200487804878051,0.5380166666666667,0.5057315384615385,0.041666666666666664,0.11428571428571428,0.00684931506849315,0.1076923076923077,0.36538461538461536,6.173015873015872,25.688275862068952,0.38528557599225555,6.0,8.0,1.0,14.0,,,,,0.3783783783783784,0.02857142857142857,0.047058823529411764,0.041666666666666664,0.42857142857142855,0.16666666666666666,,,,,True
203486,1610612751,Mason Plumlee,Mason Plumlee,203486,BKN,45880.0,765,-26,1433,1440,437,386,150,2873,106.0,145.0,28.0,32.0,42.0,3.0,11.0,,,,,,,,,,,,,,,109.0,156,,,67.0,285.0,1634,19.0,29.0,,,17.0,55.0,32.0,43.0,,,14.0,78.0,184.0,34.0,,,,,,21.0,,26.0,15.0,41.0,12.0,3.0,16.0,5.0,5.0,97.0,17.0,53.0,22.0,82.0,113.0,72.0,185.0,6.0,27.0,8.0,19.0,25.0,4.0,15.0,20.0,2.0,10.0,1.0,2.0,45,5.0,12.0,54,1.0,102,3.0,8.0,4.0,78.0,,2.0,2.0,,103.0,10.0,,,51.0,,6.0,36.0,26.0,2.0,8.0,37.0,15.0,78.0,434,11.0,5.0,0.8440366972477065,0.968421052631579,,,,,,0.6987179487179487,0.6551724137931034,0.7441860465116279,0.6987179487179487,0.6551724137931034,0.7441860465116279,0.7019704433497537,0.6875,0.7090909090909091,,,0.1346153846153846,0.1310344827586207,0.18181818181818182,,,15.470991890205863,0.5555555555555556,0.18385650224215247,0.13624678663239073,0.1111111111111111,0.07112970711297072,0.16149068322981366,0.11146496815286625,0.09859154929577464,0.07017543859649122,0.059782608695652176,0.1610738255033557,0.20689655172413793,0.18421052631578946,0.11258278145695365,0.10638297872340426,0.23076923076923078,0.40540540540540543,0.9294871794871795,0.7310344827586207,0.8412698412698413,0.8490566037735849,0.07051282051282051,0.2727272727272727,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,0.9655172413793104,,,,,,,0.9767441860465116,0.7619047619047619,,,,,0.9294871794871795,,0.5985576923076923,0.5681416666666667,0.5904116279069765,0.25888324873096447,0.25888324873096447,,0.19298245614035087,0.2736842105263158,2.0006410256410256,,0.30495464061409633,19.0,28.0,2.0,9.0,6.0,1.0,3.0,3.0,0.2571428571428571,0.045454545454545456,0.23308270676691728,0.10909090909090909,0.6785714285714286,0.2631578947368421,,1.0,,1.0,True
2501,1610612751,Reggie Evans,Reggie Evans,2501,BKN,14515.0,242,-58,450,448,165,150,61,898,11.0,28.0,9.0,5.0,14.0,1.0,5.0,,,,,,,,,,,,,,,12.0,33,,,14.0,38.0,519,1.0,12.0,,,3.0,5.0,5.0,16.0,,,5.0,15.0,20.0,4.0,,,,,,10.0,,3.0,1.0,4.0,,1.0,1.0,,2.0,9.0,4.0,27.0,19.0,37.0,63.0,33.0,96.0,1.0,9.0,1.0,8.0,4.0,1.0,3.0,14.0,,1.0,,1.0,18,3.0,8.0,9,,32,,8.0,6.0,26.0,,6.0,1.0,,28.0,2.0,,,12.0,,3.0,1.0,1.0,,,1.0,1.0,15.0,165,6.0,3.0,0.8333333333333334,0.9090909090909091,,,,,,0.36363636363636365,0.08333333333333333,0.3125,0.36363636363636365,0.08333333333333333,0.3125,0.41304347826086957,0.15625,0.35714285714285715,,,0.30303030303030304,0.25,0.6,,,12.284069097888676,0.2222222222222222,0.24666666666666667,0.1569767441860465,0.30158730158730157,0.07407407407407407,0.26291079812206575,0.13716814159292035,0.14035087719298245,0.11666666666666667,0.10526315789473684,0.25,0.23255813953488372,0.25396825396825395,0.3111111111111111,0.2777777777777778,0.09090909090909091,1.0,0.8484848484848485,0.39285714285714285,0.5238095238095238,0.8181818181818182,0.15151515151515152,0.2,0.5,1.0,,,,,,,,,,,,,0.75,,,,,,,0.875,0.35714285714285715,,,,,0.8484848484848485,,0.5291545454545453,0.4853166666666667,0.46712500000000007,0.27906976744186046,0.27906976744186046,,0.13157894736842105,0.39473684210526316,2.66060606060606,,0.36666666666666664,1.0,2.0,2.0,7.0,,,6.0,,0.5,0.125,0.21818181818181817,,0.1111111111111111,,,,,,True
