EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,3pt And 1 Free Throw Trips,BlockedShortMidRange,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,BlockingFouls,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes,Blocked3s,BlockedArc3,BlockedLongMidRange,Arc3PctBlocked,SecondChanceAtRimPctAssisted,Clear Path Fouls,DefensiveGoaltends,3SecondViolations,OffensiveGoaltends,BlockedCorner3,on
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,58472.0,975.0,225.0,1996,1969.0,767,721.0,225.0,3965,35.0,59.0,4.0,5.0,13.0,27.0,55.0,104.0,57.0,139.0,5.0,12.0,2.0,1.0,4.0,31.0,86.0,4.0,10.0,16.0,39.0,147.0,302.0,36.0,98.0,165.0,567.0,2065.0,9.0,15.0,4.0,12.0,8.0,38.0,53.0,123.0,17.0,43.0,121.0,278.0,46.0,248.0,51.0,57.0,2.0,1.0,85.0,31.0,19.0,1.0,224.0,79.0,303.0,49.0,30.0,148.0,23.0,53.0,685.0,8.0,9.0,1.0,31.0,77.0,4.0,112.0,18.0,130.0,6.0,85.0,48.0,37.0,40.0,10.0,31.0,22.0,2.0,9.0,4.0,62.0,3.0,25.0,22.0,70.0,4.0,3.0,1.0,134.0,1.0,3.0,7.0,3.0,192.0,8.0,19.0,37.0,1.0,52.0,2.0,2.0,2.0,1.0,1.0,268.0,759,20.0,43.0,0.1564625850340136,0.15753424657534246,0.4722222222222222,0.3673469387755102,0.3333333333333333,0.3953488372093023,0.3711340206185567,0.4867549668874172,0.6,0.43089430894308944,0.5025,0.5555555555555556,0.47289156626506024,0.5715767634854771,0.5967741935483871,0.5862068965517241,0.245,0.01020408163265306,0.06291390728476821,0.1864406779661017,0.07692307692307693,0.08333333333333333,24.153297682709447,0.6451612903225806,0.05194805194805195,0.012658227848101266,0.1173780487804878,0.016666666666666666,0.11567164179104478,0.025477707006369428,0.11688311688311688,0.01990632318501171,0.006024096385542169,0.0273972602739726,0.017543859649122806,0.013888888888888888,0.05102040816326531,0.11261261261261261,0.09813084112149532,0.1409090909090909,0.10849056603773585,0.14285714285714285,0.031746031746031744,0.5,0.1475,0.5932203389830508,0.7291666666666666,0.2,0.26,0.5288461538461539,0.5729166666666666,0.18181818181818182,0.3475,0.41007194244604317,0.41007194244604317,0.10526315789473684,0.03,0.4166666666666667,0.45454545454545453,1.0,0.215,0.36046511627906974,0.36046511627906974,0.3870967741935484,0.18518518518518517,0.8,0.07407407407407407,0.37037037037037035,0.4,0.5,0.16265060240963855,0.48148148148148145,0.024096385542168676,0.25,0.23493975903614459,0.41025641025641024,0.3925,0.36470588235294116,0.45381077694235583,0.454235294117647,0.444150606060606,0.08837209302325581,0.11178247734138973,0.010101010101010102,0.06701940035273368,0.49029982363315694,11.629470198675497,25.77755102040816,0.3842685370741483,,,,,,,,,,,,,,,,,,,,True
101122,1610612746,Danny Granger,Danny Granger,101122,LAC,3658.0,61.0,-30.0,115,114.0,33,28.0,12.0,229,3.0,3.0,1.0,1.0,,,,3.0,1.0,6.0,1.0,4.0,,,2.0,3.0,4.0,,,,1.0,4.0,12.0,4.0,8.0,5.0,25.0,153.0,1.0,1.0,,,,2.0,,,,3.0,2.0,2.0,6.0,2.0,12.0,,2.0,,4.0,3.0,1.0,,2.0,1.0,3.0,,1.0,1.0,1.0,,7.0,1.0,1.0,,1.0,4.0,1.0,6.0,2.0,8.0,,,,,,,,,,,,,,,5.0,7.0,,,,5.0,,,,,5.0,,,1.0,1.0,1.0,2.0,1.0,2.0,,,2.0,33,,1.0,0.75,1.0,1.0,0.5,,,0.5,0.3333333333333333,1.0,,0.5,1.0,,0.5681818181818182,1.0,0.25,0.4,,0.08333333333333333,,0.3333333333333333,,17.322834645669293,,0.16666666666666666,,0.10526315789473684,0.027777777777777776,0.09090909090909091,0.05555555555555555,0.10204081632653061,0.037037037037037035,,0.125,,0.07692307692307693,,0.1875,0.1,,,0.25,,,0.15,1.0,1.0,0.6666666666666666,0.15,,,,0.3,0.16666666666666666,0.16666666666666666,1.0,0.2,0.25,0.25,1.0,0.2,0.75,0.75,1.0,1.0,1.0,,,,,,,0.6666666666666666,,0.3333333333333333,,0.55,0.75,0.50589,,0.5749,0.09523809523809523,0.07692307692307693,0.125,0.08,0.08,11.35,24.625,0.28695652173913044,1.0,1.0,,,,,,,,,,,,,,,,,,True
201162,1610612746,Jared Dudley,Jared Dudley,201162,LAC,55589.0,926.0,81.0,1839,1819.0,589,471.0,221.0,3658,16.0,30.0,2.0,5.0,2.0,7.0,10.0,17.0,37.0,66.0,19.0,46.0,7.0,4.0,14.0,25.0,72.0,5.0,10.0,8.0,22.0,63.0,113.0,44.0,118.0,17.0,275.0,1964.0,6.0,11.0,8.0,17.0,6.0,42.0,12.0,23.0,12.0,36.0,8.0,68.0,112.0,14.0,132.0,,4.0,,72.0,25.0,12.0,,28.0,18.0,46.0,11.0,7.0,17.0,,11.0,110.0,10.0,11.0,1.0,24.0,36.0,10.0,70.0,22.0,92.0,3.0,22.0,11.0,11.0,17.0,4.0,14.0,10.0,,3.0,1.0,27.0,2.0,5.0,38.0,78.0,,6.0,3.0,31.0,2.0,3.0,2.0,,33.0,3.0,,13.0,,5.0,7.0,4.0,7.0,1.0,1.0,68.0,583,7.0,5.0,0.8888888888888888,0.9180327868852459,1.0,0.3728813559322034,0.47058823529411764,0.3333333333333333,0.3728813559322034,0.5575221238938053,0.5454545454545454,0.5217391304347826,0.5584415584415584,0.6428571428571429,0.5084745762711864,0.5589430894308943,0.65625,0.5151515151515151,0.5108225108225108,,0.10619469026548672,0.3,0.11764705882352941,,13.093525179856114,0.6296296296296297,0.15384615384615385,0.014705882352941176,0.06070826306913996,0.020072992700729927,0.09411764705882353,0.033444816053511704,0.07075471698113207,0.024793388429752067,0.023952095808383235,0.028368794326241134,0.0125,0.027906976744186046,0.047619047619047616,0.06598984771573604,0.07692307692307693,0.04205607476635514,0.09047619047619047,0.1111111111111111,0.026785714285714284,0.14285714285714285,0.12987012987012986,0.5333333333333333,0.7619047619047619,0.8125,0.0735930735930736,0.5882352941176471,0.6666666666666666,0.9,0.2857142857142857,0.5606060606060606,0.5692307692307692,0.918918918918919,0.19913419913419914,0.41304347826086957,0.41304347826086957,1.0,0.3116883116883117,0.3472222222222222,0.3472222222222222,1.0,0.17857142857142858,0.4,0.25,0.35714285714285715,0.5,1.0,0.11864406779661017,0.2857142857142857,0.23728813559322035,0.2857142857142857,0.3728813559322034,0.36363636363636365,0.6406926406926406,0.3472222222222222,0.5022556277056277,0.5141973684210527,0.4933254237288136,0.05394190871369295,0.10569105691056911,,0.15272727272727274,0.24727272727272728,12.695575221238942,24.620338983050846,0.32028276237085374,,3.0,3.0,2.0,1.0,0.015151515151515152,0.42857142857142855,1.0,,,,,,,,,,,,True
201175,1610612746,Glen Davis,Glen Davis,201175,LAC,6272.0,105.0,-29.0,208,206.0,50,54.0,16.0,414,10.0,17.0,,2.0,3.0,6.0,1.0,4.0,4.0,13.0,,,,,,,,,,,,15.0,34.0,,,5.0,35.0,253.0,,4.0,,,,,6.0,11.0,,,1.0,13.0,28.0,2.0,,,,,,,5.0,,,,,,,,,,,2.0,3.0,,4.0,12.0,1.0,17.0,5.0,22.0,1.0,5.0,4.0,1.0,4.0,,2.0,2.0,,2.0,,6.0,1.0,2.0,5.0,11.0,,,2.0,8.0,3.0,,,,7.0,1.0,,4.0,,,1.0,1.0,1.0,1.0,,13.0,50,1.0,,0.9333333333333333,0.9333333333333333,,,,,,0.4411764705882353,,0.5454545454545454,0.4411764705882353,,0.5454545454545454,0.47297297297297297,,0.5909090909090909,,,0.14705882352941177,0.23529411764705882,0.25,,19.19642857142857,0.6666666666666666,0.14285714285714285,,0.17142857142857143,0.04411764705882353,0.15384615384615385,0.0625,0.16666666666666666,0.05,0.0625,,0.05714285714285714,0.07692307692307693,,0.15384615384615385,0.21052631578947367,0.16,0.17647058823529413,0.1111111111111111,0.07142857142857142,1.0,0.5,0.5882352941176471,0.7692307692307693,0.9,0.11764705882352941,0.25,0.3333333333333333,1.0,0.38235294117647056,0.3076923076923077,0.3076923076923077,1.0,,,,,,,,,0.5,,,,,,0.5454545454545454,0.5,,,,,0.5,,0.5034323529411765,0.5368666666666666,0.4566363636363637,0.10810810810810811,0.10810810810810811,,,0.37142857142857144,8.549999999999999,,0.2403846153846154,,,,,,,,,,,,,,,,,,,,True
2037,1610612746,Jamal Crawford,Jamal Crawford,2037,LAC,125659.0,2094.0,272.0,4194,4163.0,1486,1350.0,483.0,8357,77.0,130.0,9.0,16.0,31.0,53.0,57.0,154.0,126.0,281.0,37.0,97.0,14.0,20.0,43.0,124.0,349.0,11.0,30.0,31.0,104.0,260.0,565.0,161.0,446.0,279.0,1282.0,4438.0,21.0,46.0,20.0,44.0,32.0,134.0,78.0,172.0,51.0,147.0,114.0,423.0,188.0,332.0,363.0,120.0,6.0,5.0,343.0,123.0,14.0,3.0,173.0,50.0,223.0,26.0,24.0,106.0,22.0,45.0,496.0,10.0,21.0,3.0,49.0,68.0,7.0,124.0,34.0,158.0,12.0,59.0,43.0,16.0,82.0,16.0,51.0,53.0,11.0,31.0,10.0,135.0,8.0,48.0,48.0,120.0,4.0,6.0,3.0,202.0,,5.0,7.0,4.0,322.0,21.0,12.0,95.0,31.0,29.0,11.0,7.0,12.0,7.0,1.0,419.0,1474,19.0,23.0,0.36153846153846153,0.3657587548638132,0.7515527950310559,0.3609865470852018,0.45454545454545453,0.3469387755102041,0.36281179138321995,0.46017699115044247,0.45652173913043476,0.45348837209302323,0.4960435212660732,0.5666666666666667,0.4843260188087774,0.5583333333333333,0.6346153846153846,0.5585106382978723,0.4411473788328388,0.006726457399103139,0.024778761061946902,0.023076923076923078,0.045454545454545456,0.010309278350515464,26.846770789362598,0.6074074074074074,0.04430379746835443,0.017045454545454544,0.04927536231884058,0.018010291595197257,0.08112582781456953,0.014598540145985401,0.05897177419354839,0.016747703943814155,0.016853932584269662,0.02572347266881029,0.014028056112224449,0.01606425702811245,0.0106951871657754,0.03728070175438596,0.03908045977011494,0.06952965235173825,0.08565310492505353,0.06569343065693431,0.021660649819494584,0.5833333333333334,0.12858555885262116,0.5923076923076923,0.6062992125984252,0.5064935064935064,0.152324431256182,0.37012987012987014,0.3877551020408163,0.2982456140350877,0.27794263105835804,0.4483985765124555,0.4548736462093863,0.30158730158730157,0.09594460929772503,0.38144329896907214,0.3854166666666667,0.9459459459459459,0.34520276953511375,0.3553008595988539,0.3573487031700288,0.6935483870967742,0.17777777777777778,0.5625,0.15555555555555556,0.3333333333333333,0.36666666666666664,0.8181818181818182,0.16614420062695925,0.5849056603773585,0.13479623824451412,0.46511627906976744,0.32601880877742945,0.2980769230769231,0.56973293768546,0.358600583090379,0.48264740259740246,0.49654919354838717,0.4776242038216562,0.11341134113411341,0.1486697965571205,0.06567796610169492,0.10452418096723869,0.3299531981279251,11.947256637168142,25.655381165919284,0.35431568907963756,5.0,2.0,9.0,4.0,4.0,0.014234875444839857,0.6428571428571429,0.7777777777777778,1.0,1.0,1.0,2.0,0.0057306590257879654,0.4444444444444444,,,,,,True
201933,1610612746,Blake Griffin,Blake Griffin,201933,LAC,86226.0,1437.0,283.0,2900,2863.0,1164,968.0,336.0,5763,246.0,356.0,39.0,65.0,89.0,134.0,38.0,103.0,67.0,178.0,6.0,11.0,,2.0,4.0,3.0,20.0,,,2.0,13.0,351.0,637.0,9.0,31.0,257.0,986.0,3021.0,49.0,85.0,,,37.0,135.0,120.0,220.0,4.0,17.0,148.0,400.0,460.0,242.0,27.0,,60.0,,20.0,3.0,39.0,,95.0,53.0,148.0,31.0,22.0,61.0,10.0,24.0,349.0,23.0,72.0,3.0,85.0,175.0,35.0,295.0,98.0,393.0,29.0,43.0,28.0,15.0,47.0,6.0,24.0,54.0,8.0,23.0,10.0,101.0,7.0,35.0,69.0,135.0,4.0,17.0,13.0,300.0,11.0,23.0,12.0,2.0,364.0,29.0,,140.0,,58.0,22.0,17.0,22.0,8.0,3.0,400.0,1154,17.0,48.0,0.6552706552706553,0.7165109034267912,1.0,0.2903225806451613,,0.23529411764705882,0.2903225806451613,0.5510204081632653,0.5764705882352941,0.5454545454545454,0.5456586826347305,0.5764705882352941,0.5316455696202531,0.5890083632019116,0.6308411214953271,0.6024096385542169,0.04640718562874251,,0.061224489795918366,0.07303370786516854,0.10679611650485436,,28.50167836435764,0.46534653465346537,0.30973451327433627,0.023622047244094488,0.18440463645943098,0.09090909090909091,0.20884520884520885,0.05021834061135371,0.19174041297935104,0.076,0.16470588235294117,0.08333333333333333,0.03903903903903904,0.05214723926380368,0.045454545454545456,0.16025641025641027,0.18211920529801323,0.208955223880597,0.21935483870967742,0.17525773195876287,0.10984848484848485,0.36363636363636365,0.5329341317365269,0.6910112359550562,0.7454545454545455,0.6504065040650406,0.15419161676646706,0.36893203883495146,0.41304347826086957,0.3157894736842105,0.26646706586826346,0.37640449438202245,0.3806818181818182,0.8656716417910447,0.016467065868263474,0.5454545454545454,0.5454545454545454,1.0,0.029940119760479042,0.15,0.15,1.0,0.7647058823529411,0.6,,,,,0.5654008438818565,0.664179104477612,0.016877637130801686,0.5,0.05485232067510549,0.15384615384615385,0.5793413173652695,0.15,0.509018515742129,0.5186923076923078,0.5199593220338982,0.1797175866495507,0.18716577540106952,,0.13691683569979715,0.4056795131845842,7.409890109890109,25.39354838709677,0.4013793103448276,,4.0,,2.0,2.0,0.011235955056179775,,,,,,1.0,,0.15384615384615385,1.0,1.0,3.0,,,True
2045,1610612746,Hedo Turkoglu,Hedo Turkoglu,2045,LAC,12439.0,207.0,-7.0,397,400.0,83,62.0,32.0,797,4.0,10.0,,1.0,,,2.0,7.0,7.0,15.0,3.0,7.0,1.0,,1.0,4.0,14.0,,1.0,2.0,4.0,13.0,32.0,7.0,21.0,7.0,54.0,448.0,,1.0,,2.0,,,,2.0,2.0,5.0,3.0,9.0,18.0,8.0,15.0,6.0,,,14.0,4.0,2.0,1.0,14.0,4.0,18.0,3.0,1.0,8.0,1.0,5.0,40.0,2.0,3.0,,11.0,27.0,5.0,43.0,5.0,48.0,1.0,8.0,4.0,4.0,1.0,1.0,1.0,2.0,,,,3.0,1.0,,18.0,29.0,,,1.0,10.0,,2.0,1.0,,14.0,1.0,,4.0,1.0,2.0,3.0,,3.0,1.0,,9.0,83,1.0,2.0,0.6923076923076923,0.6923076923076923,0.7142857142857143,0.3333333333333333,,0.4,0.3333333333333333,0.40625,,,0.44339622641509435,,0.42857142857142855,0.4576271186440678,,0.45,0.39622641509433965,0.047619047619047616,0.0625,0.2,,0.14285714285714285,14.318706697459584,0.3333333333333333,0.5,,0.2125984251968504,0.0297029702970297,0.16417910447761194,0.02857142857142857,0.1958762886597938,0.029239766081871343,,0.041666666666666664,0.0425531914893617,0.03773584905660377,,0.29545454545454547,0.12121212121212122,0.2,0.13725490196078433,0.25,0.034482758620689655,0.3333333333333333,0.18867924528301888,0.4,0.5,1.0,0.1320754716981132,0.2857142857142857,0.2857142857142857,,0.2830188679245283,0.4666666666666667,0.4666666666666667,0.7142857142857143,0.1320754716981132,0.42857142857142855,0.5,1.0,0.2641509433962264,0.2857142857142857,0.2857142857142857,0.5,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,,,0.14285714285714285,,0.5714285714285714,0.5,0.5849056603773585,0.2857142857142857,0.4993330188679245,0.6300833333333333,0.47087142857142866,0.08771929824561403,0.11428571428571428,0.045454545454545456,,0.16666666666666666,10.625,24.914285714285718,0.20906801007556675,,3.0,,,2.0,,,,,,,,,,,,,,,True
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,85881.0,1431.0,205.0,2839,2842.0,929,809.0,342.0,5681,163.0,227.0,45.0,78.0,54.0,72.0,7.0,20.0,1.0,1.0,,,,,,,,,,,,171.0,248.0,,,102.0,444.0,3044.0,47.0,84.0,,,18.0,112.0,55.0,74.0,,,61.0,171.0,260.0,82.0,,,74.0,,,,17.0,,29.0,9.0,38.0,6.0,3.0,19.0,2.0,8.0,85.0,61.0,101.0,3.0,99.0,253.0,38.0,390.0,165.0,555.0,9.0,38.0,29.0,9.0,18.0,2.0,13.0,39.0,5.0,5.0,2.0,57.0,9.0,11.0,90.0,139.0,3.0,10.0,11.0,165.0,1.0,22.0,4.0,2.0,210.0,16.0,,65.0,,48.0,104.0,58.0,105.0,66.0,,170.0,923,4.0,18.0,0.7602339181286549,0.9701492537313433,,,,,,0.6895161290322581,0.5595238095238095,0.7432432432432432,0.6895161290322581,0.5595238095238095,0.7432432432432432,0.6434782608695652,0.5544554455445545,0.6380597014925373,,,0.06854838709677419,0.07048458149779736,0.05,,12.391841779975278,0.3157894736842105,0.4318181818181818,0.02459016393442623,0.26055612770339853,0.12212817412333736,0.24146341463414633,0.13863636363636364,0.2548877624909486,0.12786108918705605,0.1111111111111111,0.14545454545454545,0.11560693641618497,0.15064102564102563,0.109375,0.22611464968152867,0.30218068535825543,0.25297619047619047,0.24610591900311526,0.2247191011235955,0.15,0.6285714285714286,0.9153225806451613,0.7180616740088106,0.7725118483412322,0.7668711656441718,0.08064516129032258,0.35,0.3684210526315789,0.5714285714285714,0.004032258064516129,1.0,1.0,1.0,,,,,,,,,0.9285714285714286,0.5769230769230769,,,,,0.972972972972973,0.75,,,,,0.9153225806451613,,0.5987040322580646,0.5690469696969698,0.6079675675675678,0.21885521885521886,0.21885521885521886,,0.25225225225225223,0.38513513513513514,2.0326612903225807,,0.3272278971468827,,38.0,,,2.0,,,,,1.0,1.0,8.0,,0.2,,2.0,11.0,2.0,,True
201954,1610612746,Darren Collison,Darren Collison,201954,LAC,59904.0,998.0,58.0,1976,1959.0,725,681.0,246.0,3935,55.0,94.0,5.0,10.0,19.0,29.0,16.0,43.0,39.0,84.0,18.0,36.0,5.0,6.0,14.0,10.0,50.0,3.0,7.0,6.0,26.0,110.0,221.0,28.0,86.0,80.0,384.0,2117.0,8.0,20.0,7.0,12.0,3.0,40.0,36.0,72.0,12.0,40.0,39.0,147.0,80.0,140.0,78.0,6.0,2.0,3.0,47.0,10.0,18.0,,83.0,43.0,126.0,30.0,13.0,52.0,7.0,24.0,295.0,11.0,18.0,,33.0,51.0,1.0,85.0,29.0,114.0,2.0,47.0,28.0,19.0,37.0,8.0,25.0,31.0,5.0,12.0,6.0,68.0,6.0,23.0,41.0,89.0,4.0,4.0,2.0,71.0,1.0,,3.0,1.0,97.0,8.0,5.0,40.0,,10.0,9.0,6.0,10.0,6.0,,145.0,721,7.0,9.0,0.36363636363636365,0.3669724770642202,0.9285714285714286,0.32558139534883723,0.5833333333333334,0.3,0.3373493975903614,0.497737556561086,0.4,0.5,0.495114006514658,0.578125,0.48214285714285715,0.5444126074498568,0.5882352941176471,0.5451127819548872,0.28013029315960913,,0.08144796380090498,0.1702127659574468,0.046511627906976744,,18.443166740380363,0.5441176470588235,0.011494252873563218,,0.07919254658385093,0.03076923076923077,0.1111111111111111,0.033846153846153845,0.08926673751328375,0.031868131868131866,0.01675977653631285,0.030864197530864196,0.040983606557377046,0.038135593220338986,0.02247191011235955,0.06372549019607843,0.08415841584158416,0.08823529411764706,0.11013215859030837,0.11428571428571428,0.014084507042253521,0.6,0.30618892508143325,0.5851063829787234,0.7051282051282052,0.41818181818181815,0.14006514657980457,0.37209302325581395,0.3902439024390244,0.5625,0.2736156351791531,0.4642857142857143,0.4642857142857143,0.20512820512820512,0.11726384364820847,0.5,0.5,1.0,0.16286644951140064,0.2,0.2,0.8,0.3125,0.5,0.15625,0.21875,0.42857142857142855,1.0,0.25892857142857145,0.6551724137931034,0.125,0.42857142857142855,0.23214285714285715,0.23076923076923078,0.5863192182410424,0.2127659574468085,0.5029397350993375,0.5092547619047619,0.4869356481481481,0.11799410029498525,0.15810276679841898,,0.10416666666666667,0.3828125,9.62081447963801,25.73488372093023,0.36690283400809715,,3.0,4.0,3.0,,,0.8,1.0,,1.0,1.0,,,0.4,,,,,,True
1536,1610612746,Stephen Jackson,Stephen Jackson,1536,LAC,3401.0,57.0,-5.0,113,113.0,44,48.0,11.0,226,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,,2.0,,,,,5.0,,,,2.0,2.0,6.0,,7.0,1.0,5.0,112.0,1.0,1.0,,,,2.0,1.0,1.0,,2.0,1.0,3.0,,4.0,,,2.0,,5.0,,,,3.0,,3.0,,,3.0,,,6.0,,,1.0,1.0,3.0,,4.0,1.0,5.0,,2.0,,2.0,,2.0,,2.0,,,,2.0,,,1.0,4.0,,,,4.0,,,2.0,,2.0,,,,,1.0,,,,,,3.0,44,,1.0,,,,,,,,0.3333333333333333,1.0,1.0,0.15384615384615385,1.0,0.3333333333333333,0.17857142857142858,1.0,0.375,0.5384615384615384,,,,,,12.598425196850393,,,0.16666666666666666,0.1,,0.0625,,0.08695652173913043,,,,,,,0.08333333333333333,0.09090909090909091,0.14285714285714285,0.07142857142857142,,,,0.23076923076923078,0.3333333333333333,0.3333333333333333,,0.07692307692307693,1.0,1.0,,0.15384615384615385,,,,0.15384615384615385,,,,0.38461538461538464,,,,1.0,1.0,,,,,0.3333333333333333,1.0,,,0.6666666666666666,,0.7692307692307693,,0.49598076923076917,0.5231,0.5098166666666667,,,,0.4,0.6,8.133333333333333,24.642857142857142,0.3893805309734513,,,,,,,,,,,,,,,,,,,,True
