EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFtPoints,PtsUnassisted3s,Corner3Assists,SecondChanceFg3Pct,AtRimPctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,Charge Fouls,BlockedLongMidRange,HeaveMakes,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,on,Clear Path Fouls,DefensiveGoaltends,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,Corner3PctBlocked
202349,1610612761,Greivis Vasquez,Greivis Vasquez,202349,TOR,12561.0,209.0,66.0,395.0,388.0,126.0,111.0,47.0,783.0,11.0,18.0,,,1.0,2.0,9.0,26.0,3.0,8.0,3.0,1.0,11.0,28.0,1.0,8.0,23.0,52.0,12.0,31.0,19.0,101.0,388.0,1.0,3.0,4.0,6.0,3.0,10.0,1.0,9.0,19.0,6.0,40.0,27.0,,27.0,11.0,6.0,25.0,14.0,39.0,11.0,19.0,2.0,92.0,1.0,2.0,,6.0,15.0,,21.0,3.0,24.0,1.0,3.0,1.0,2.0,16.0,1.0,12.0,7.0,4.0,2.0,23.0,,9.0,5.0,,18.0,1.0,3.0,18.0,,1.0,1.0,20.0,2.0,7.0,,,,,,19.0,126.0,3.0,0.13043478260869565,0.13043478260869565,0.75,0.3870967741935484,0.1111111111111111,0.4,0.4423076923076923,0.3333333333333333,0.3,0.4939759036144578,0.25,0.23684210526315788,0.5489130434782609,0.5,0.3958333333333333,0.37349397590361444,0.11538461538461539,0.038461538461538464,25.669642857142854,0.6956521739130435,,,0.11194029850746269,0.017857142857142856,0.11320754716981132,0.017241379310344827,0.11229946524064172,0.01764705882352941,0.03225806451612903,0.0196078431372549,,0.02127659574468085,,0.07894736842105263,0.12727272727272726,0.12195121951219512,0.13157894736842105,0.06666666666666667,0.025,,0.21686746987951808,0.6111111111111112,0.8461538461538461,0.18181818181818182,0.3132530120481928,0.34615384615384615,0.36,0.1111111111111111,0.0963855421686747,0.375,0.375,0.03614457831325301,0.3373493975903614,0.39285714285714285,0.39285714285714285,0.7272727272727273,,,,0.10526315789473684,0.5,0.05263157894736842,0.42105263157894735,0.125,0.5903614457831325,0.4074074074074074,0.4690701219512195,0.3320666666666667,0.43119166666666664,0.07954545454545454,0.12280701754385964,0.0594059405940594,0.18811881188118812,7.244230769230769,26.222580645161287,0.3189873417721519,,1.0,,1.0,10.0,9.0,3.0,,0.2777777777777778,0.25,,,1.0,4.0,,,,,4.0,4.0,,,1.0,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,1.0,,,,,,,,,True,,,,,,,
202685,1610612761,Jonas Valanciunas,Jonas Valanciunas,202685,TOR,9364.0,156.0,1.0,309.0,298.0,117.0,99.0,38.0,607.0,17.0,29.0,5.0,12.0,8.0,13.0,10.0,13.0,2.0,7.0,,,,,,,29.0,49.0,,,20.0,78.0,331.0,8.0,15.0,2.0,18.0,10.0,18.0,,,32.0,42.0,16.0,,10.0,,,2.0,4.0,1.0,5.0,1.0,3.0,1.0,11.0,5.0,13.0,1.0,10.0,16.0,4.0,30.0,19.0,49.0,2.0,4.0,4.0,,2.0,,2.0,10.0,,,12.0,2.0,4.0,7.0,1.0,19.0,3.0,4.0,21.0,4.0,,1.0,26.0,2.0,12.0,4.0,3.0,1.0,4.0,3.0,32.0,117.0,,0.7241379310344828,0.875,,,,,0.5918367346938775,0.5333333333333333,0.5555555555555556,0.5918367346938775,0.5333333333333333,0.5555555555555556,0.639344262295082,0.5625,0.6153846153846154,,0.04081632653061224,,20.50561797752809,0.16666666666666666,0.36363636363636365,0.1,0.20253164556962025,0.15294117647058825,0.20408163265306123,0.08620689655172414,0.203125,0.1258741258741259,0.20689655172413793,0.13793103448275862,0.1111111111111111,0.06818181818181818,0.14285714285714285,0.16666666666666666,0.35,0.13043478260869565,0.24324324324324326,0.08333333333333333,0.1111111111111111,0.75,0.5918367346938775,0.5862068965517241,0.6296296296296297,0.7647058823529411,0.2653061224489796,0.7692307692307693,0.7692307692307693,0.6,0.14285714285714285,0.2857142857142857,0.2857142857142857,,,,,,0.8,0.4166666666666667,0.2,0.7222222222222222,0.6153846153846154,,,,0.5918367346938775,,0.495557142857143,0.48015454545454544,0.5237388888888889,0.2033898305084746,0.2033898305084746,0.23076923076923078,0.41025641025641024,5.740816326530611,,0.3786407766990291,,,,,12.0,,,,0.06896551724137931,,,,,,1.0,,,,2.0,2.0,,,,,,,1.0,,,,,,,,,2.0,,,,,,2.0,1.0,1.0,True,,,,,,,
2422,1610612761,John Salmons,John Salmons,2422,TOR,11574.0,193.0,7.0,383.0,369.0,107.0,111.0,41.0,752.0,3.0,9.0,1.0,1.0,2.0,2.0,1.0,5.0,6.0,18.0,4.0,2.0,1.0,8.0,,3.0,10.0,32.0,3.0,12.0,6.0,35.0,399.0,1.0,2.0,,2.0,2.0,2.0,1.0,5.0,9.0,6.0,14.0,9.0,,8.0,1.0,4.0,10.0,6.0,16.0,2.0,5.0,3.0,38.0,,2.0,1.0,9.0,9.0,,18.0,3.0,21.0,,4.0,3.0,1.0,4.0,,2.0,4.0,2.0,2.0,8.0,,3.0,3.0,,9.0,1.0,,5.0,1.0,,,6.0,,2.0,1.0,1.0,,1.0,1.0,9.0,107.0,1.0,0.3,0.3,1.0,0.25,0.2,0.25,0.3125,0.5,1.0,0.32954545454545453,0.25,0.5,0.3723404255319149,0.25,0.5625,0.2727272727272727,0.125,0.2,12.702078521939953,0.5,,0.1111111111111111,0.08823529411764706,0.01652892561983471,0.17307692307692307,,0.11688311688311688,0.0111731843575419,0.02564102564102564,0.023255813953488372,,,,0.0625,0.07894736842105263,0.125,0.14285714285714285,0.23529411764705882,,1.0,0.20454545454545456,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.11363636363636363,0.2,0.25,,0.4090909090909091,0.3333333333333333,0.35294117647058826,0.09090909090909091,0.18181818181818182,0.125,0.14285714285714285,1.0,0.25,1.0,1.0,0.2857142857142857,1.0,0.2857142857142857,0.42857142857142855,,0.4772727272727273,0.125,0.4537954545454546,0.48133750000000003,0.5272571428571429,0.043478260869565216,0.058823529411764705,0.05714285714285714,0.2571428571428571,12.15,24.791666666666668,0.2793733681462141,,2.0,,2.0,2.0,,4.0,,0.2222222222222222,0.5,,,,2.0,2.0,,,,1.0,1.0,0.05555555555555555,,2.0,,,1.0,0.16666666666666666,0.5,0.5,1.0,,,,0.5,,,,,1.0,0.08333333333333333,0.125,,,,True,,,,,,,
201986,1610612761,Nando De Colo,Nando De Colo,201986,TOR,2830.0,47.0,5.0,85.0,85.0,42.0,10.0,13.0,170.0,4.0,6.0,1.0,1.0,3.0,5.0,3.0,4.0,,4.0,1.0,,1.0,4.0,1.0,3.0,7.0,14.0,1.0,5.0,4.0,21.0,88.0,1.0,3.0,2.0,4.0,4.0,9.0,1.0,3.0,13.0,2.0,12.0,3.0,,4.0,1.0,1.0,4.0,1.0,5.0,1.0,3.0,1.0,11.0,1.0,,,,6.0,1.0,7.0,1.0,8.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,,1.0,5.0,,8.0,,,4.0,,1.0,,4.0,,2.0,1.0,1.0,,1.0,1.0,13.0,42.0,,0.14285714285714285,0.14285714285714285,1.0,0.2,0.3333333333333333,0.2,0.5,0.3333333333333333,0.4444444444444444,0.4473684210526316,0.3333333333333333,0.4583333333333333,0.5,0.5,0.5,0.2631578947368421,0.07142857142857142,,22.549019607843135,0.5,0.25,,0.2608695652173913,,,0.05555555555555555,0.16666666666666666,0.022727272727272728,,,,0.07692307692307693,,0.4,0.18181818181818182,0.2857142857142857,,,,1.0,0.3157894736842105,0.6666666666666666,0.8,0.25,0.21052631578947367,0.75,0.75,,0.21052631578947367,,,0.05263157894736842,0.21052631578947367,0.25,0.25,1.0,0.3333333333333333,1.0,,0.4166666666666667,0.6,,0.25,0.3333333333333333,0.5789473684210527,0.25,0.48520263157894744,0.44576666666666664,0.5063625,0.09523809523809523,0.125,0.19047619047619047,0.6190476190476191,8.878571428571428,24.880000000000003,0.49411764705882355,,,,,2.0,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
202779,1610612761,Dwight Buycks,Dwight Buycks,202779,TOR,2929.0,49.0,-3.0,91.0,90.0,42.0,15.0,16.0,181.0,4.0,5.0,,,3.0,4.0,,6.0,,4.0,1.0,,2.0,7.0,,2.0,4.0,15.0,3.0,8.0,2.0,19.0,103.0,,,,,3.0,10.0,,2.0,7.0,6.0,2.0,9.0,,7.0,2.0,1.0,2.0,4.0,6.0,3.0,1.0,1.0,16.0,,,,5.0,5.0,,10.0,,10.0,,3.0,,3.0,,,,1.0,,1.0,1.0,1.0,1.0,3.0,1.0,4.0,,,3.0,,,,2.0,2.0,2.0,,,,,,7.0,42.0,,0.75,0.75,1.0,0.375,,0.375,0.26666666666666666,,0.3,0.3695652173913043,,0.25,0.41304347826086957,,0.2916666666666667,0.34782608695652173,0.06666666666666667,,21.428571428571427,,,,0.2,,0.45454545454545453,,0.2777777777777778,,,,,,,0.25,0.2,0.14285714285714285,0.375,0.6666666666666666,,,0.21739130434782608,0.8,1.0,0.75,0.2608695652173913,,,,0.17391304347826086,,,0.043478260869565216,0.30434782608695654,0.2857142857142857,0.2857142857142857,1.0,,,,0.3333333333333333,0.75,,0.16666666666666666,,0.5652173913043478,0.2857142857142857,0.47180434782608704,0.50295,0.4498708333333334,0.08695652173913043,0.13333333333333333,,0.3684210526315789,8.966666666666667,25.85,0.46153846153846156,,1.0,,1.0,1.0,,1.0,,0.2,1.0,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,
101236,1610612761,Chuck Hayes,Chuck Hayes,101236,TOR,4959.0,83.0,-3.0,162.0,161.0,67.0,66.0,22.0,323.0,6.0,12.0,4.0,5.0,,1.0,2.0,5.0,,,,,,,,,8.0,17.0,,,4.0,20.0,177.0,5.0,6.0,1.0,11.0,1.0,3.0,,,3.0,4.0,12.0,,10.0,,,2.0,,2.0,2.0,1.0,,,6.0,,9.0,,4.0,7.0,4.0,15.0,9.0,24.0,2.0,4.0,3.0,1.0,4.0,,3.0,1.0,1.0,1.0,5.0,2.0,3.0,9.0,,10.0,,,3.0,,,,5.0,1.0,3.0,1.0,,1.0,1.0,1.0,3.0,67.0,,0.25,0.6666666666666666,,,,,0.47058823529411764,0.8333333333333334,0.3333333333333333,0.47058823529411764,0.8333333333333334,0.3333333333333333,0.5263157894736842,0.7857142857142857,0.375,,0.11764705882352941,,12.972972972972972,0.8,0.4444444444444444,,0.16666666666666666,0.17647058823529413,0.2222222222222222,,0.18333333333333332,0.10975609756097561,0.35714285714285715,0.13043478260869565,0.07142857142857142,,,0.1111111111111111,0.08333333333333333,0.23809523809523808,0.08333333333333333,0.5,0.2857142857142857,1.0,0.7058823529411765,0.5,0.6,0.3333333333333333,0.29411764705882354,0.4,0.4,,,,,,,,,,0.8333333333333334,0.8,,0.3333333333333333,,,,,0.7058823529411765,,0.510070588235294,0.5563000000000001,0.3878333333333333,0.15789473684210525,0.15789473684210525,0.55,0.15,3.035294117647059,,0.41358024691358025,,,,,1.0,,1.0,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
202335,1610612761,Patrick Patterson,Patrick Patterson,202335,TOR,1957.0,33.0,38.0,70.0,62.0,18.0,29.0,6.0,132.0,3.0,3.0,2.0,2.0,,,3.0,4.0,4.0,7.0,,,,2.0,,,10.0,14.0,,2.0,2.0,22.0,51.0,2.0,2.0,,4.0,3.0,4.0,,,6.0,16.0,4.0,,4.0,2.0,,,1.0,1.0,2.0,,,1.0,5.0,2.0,1.0,,,2.0,2.0,4.0,3.0,7.0,,4.0,3.0,1.0,,,,,,,,,,2.0,,3.0,,,2.0,,,,2.0,,1.0,2.0,1.0,,2.0,2.0,6.0,18.0,,0.8,1.0,,,,,0.7142857142857143,1.0,0.75,0.625,1.0,0.75,0.6470588235294118,1.0,0.75,0.125,,,22.36842105263158,,0.6666666666666666,,0.1,0.06666666666666667,,0.16666666666666666,0.07407407407407407,0.1111111111111111,0.2,,,0.14285714285714285,0.2,0.2,0.16666666666666666,,,,,1.0,0.1875,1.0,1.0,0.3333333333333333,0.25,0.75,0.75,1.0,0.4375,0.5714285714285714,0.5714285714285714,,0.125,,,,1.0,1.0,,,,,,,0.3125,,0.43235937500000005,0.4519,0.36872499999999997,0.058823529411764705,0.06666666666666667,0.18181818181818182,0.2727272727272727,11.114285714285716,26.1,0.2571428571428571,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,True,,,,,,,
201189,1610612761,Aaron Gray,Aaron Gray,201189,TOR,114.0,2.0,3.0,4.0,5.0,3.0,1.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
203112,1610612761,Quincy Acy,Quincy Acy,203112,TOR,633.0,11.0,-12.0,20.0,19.0,5.0,,2.0,39.0,1.0,2.0,1.0,2.0,,,,,,1.0,1.0,,,1.0,,,1.0,3.0,,2.0,1.0,3.0,24.0,1.0,2.0,1.0,3.0,,,,,,,2.0,,2.0,1.0,,,,,,,,,,,3.0,,1.0,1.0,1.0,3.0,3.0,6.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,2.0,,1.0,,,,,,,5.0,,,,,,,,0.3333333333333333,0.5,,0.2,0.5,,0.25,0.5,,0.4,,,26.08695652173913,,1.0,,0.25,0.3333333333333333,0.3333333333333333,,0.2857142857142857,0.21428571428571427,1.0,,0.2,,,,,0.5,1.0,,0.25,,0.4,0.5,0.5,,,,,,0.2,,,0.2,0.2,,,,1.0,0.5,,,,,,,0.8,,0.52024,0.5296,,0.16666666666666666,0.25,1.0,,7.7,24.1,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
201948,1610612761,Austin Daye,Austin Daye,201948,TOR,734.0,12.0,-1.0,26.0,26.0,25.0,2.0,2.0,52.0,2.0,2.0,,,2.0,2.0,,,,1.0,,,,,,,2.0,3.0,,,2.0,6.0,26.0,,,,,2.0,3.0,,,6.0,2.0,2.0,,,,,,,1.0,1.0,1.0,,,3.0,,1.0,,,2.0,,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,2.0,,,,3.0,1.0,2.0,,,,,,6.0,25.0,,0.5,0.5,,,,,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.75,,0.75,,,,14.285714285714285,,,,0.3333333333333333,0.125,,,0.2222222222222222,0.125,,0.3333333333333333,,,,,,0.5,,,,,0.6666666666666666,1.0,1.0,0.5,,,,,0.3333333333333333,,,,,,,,,,,0.6666666666666666,1.0,,,,0.6666666666666666,,0.47583333333333333,,0.47583333333333333,0.5,0.5,,1.0,7.3999999999999995,,0.9615384615384616,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
101161,1610612761,Amir Johnson,Amir Johnson,101161,TOR,122575.0,2043.0,148.0,3856.0,3865.0,813.0,907.0,487.0,7721.0,185.0,276.0,67.0,109.0,38.0,51.0,66.0,143.0,38.0,79.0,15.0,3.0,16.0,49.0,2.0,9.0,289.0,498.0,19.0,64.0,76.0,711.0,4071.0,77.0,129.0,15.0,175.0,57.0,88.0,3.0,12.0,144.0,408.0,170.0,54.0,90.0,49.0,16.0,35.0,81.0,28.0,109.0,22.0,39.0,24.0,246.0,27.0,119.0,6.0,83.0,210.0,21.0,314.0,152.0,466.0,22.0,53.0,32.0,21.0,49.0,12.0,29.0,62.0,20.0,6.0,111.0,10.0,21.0,104.0,6.0,245.0,23.0,27.0,133.0,19.0,12.0,4.0,120.0,18.0,56.0,80.0,54.0,25.0,80.0,43.0,144.0,803.0,22.0,0.7058823529411765,0.8360655737704918,0.9473684210526315,0.296875,0.25,0.296875,0.5803212851405622,0.5968992248062015,0.6477272727272727,0.5649466192170819,0.5925925925925926,0.615,0.5799347471451876,0.6118881118881119,0.6206896551724138,0.11387900355871886,0.07028112449799197,0.06293706293706294,16.372682044323835,0.44144144144144143,0.16153846153846155,0.049586776859504134,0.15418502202643172,0.09347996857816182,0.16938775510204082,0.05065666041275797,0.15820734341252699,0.08084163898117387,0.0955223880597015,0.11510791366906475,0.07485604606525911,0.05141388174807198,0.04861111111111111,0.1331923890063425,0.14565217391304347,0.1864801864801865,0.16442048517520216,0.18487394957983194,0.10138248847926268,0.5375,0.49110320284697506,0.6702898550724637,0.74,0.6486486486486487,0.25444839857651247,0.46153846153846156,0.4925373134328358,0.7727272727272727,0.14056939501779359,0.4810126582278481,0.4810126582278481,0.026690391459074734,0.08718861209964412,0.32653061224489793,0.3333333333333333,0.9375,0.8074074074074075,0.6146788990825688,0.16417910447761194,0.51,0.7450980392156863,0.03,0.09,0.2222222222222222,0.604982206405694,0.32653061224489793,0.5083419039145906,0.552193103448276,0.4962329999999999,0.09333333333333334,0.1044776119402985,0.24613220815752462,0.20253164556962025,5.964457831325303,24.899999999999995,0.2108402489626556,1.0,3.0,2.0,6.0,21.0,3.0,6.0,0.3333333333333333,0.09420289855072464,0.022222222222222223,0.3333333333333333,,,18.0,3.0,7.0,,,13.0,10.0,,,3.0,1.0,3.0,1.0,0.868421052631579,0.2,0.2,1.0,0.022222222222222223,0.3333333333333333,1.0,0.3333333333333333,1.0,2.0,1.0,,1.0,0.015625,0.02040816326530612,,7.0,7.0,False,1.0,2.0,,,,,
101236,1610612761,Chuck Hayes,Chuck Hayes,101236,TOR,29513.0,492.0,60.0,920.0,934.0,279.0,383.0,131.0,1854.0,23.0,40.0,7.0,14.0,6.0,10.0,11.0,40.0,,,,,,1.0,,1.0,34.0,80.0,,1.0,11.0,79.0,947.0,7.0,18.0,6.0,20.0,7.0,23.0,,1.0,17.0,46.0,22.0,,10.0,,,7.0,18.0,9.0,27.0,7.0,9.0,5.0,63.0,6.0,34.0,,22.0,61.0,16.0,99.0,40.0,139.0,7.0,19.0,7.0,12.0,10.0,,5.0,11.0,5.0,2.0,21.0,2.0,7.0,38.0,4.0,67.0,2.0,5.0,20.0,2.0,1.0,,13.0,2.0,5.0,9.0,7.0,2.0,9.0,4.0,17.0,278.0,11.0,0.6764705882352942,0.7931034482758621,,,,,0.425,0.3888888888888889,0.30434782608695654,0.41975308641975306,0.3888888888888889,0.2916666666666667,0.4540229885057471,0.45454545454545453,0.3148148148148148,0.012345679012345678,0.0875,0.125,10.018552875695734,0.47619047619047616,0.36363636363636365,,0.21554770318021202,0.10397553516819572,0.176,0.04477611940298507,0.2034313725490196,0.08676789587852494,0.14285714285714285,0.07964601769911504,0.09482758620689655,0.031914893617021274,0.075,0.2159090909090909,0.18556701030927836,0.24489795918367346,0.1702127659574468,0.1935483870967742,0.1794871794871795,0.4444444444444444,0.49382716049382713,0.575,0.6052631578947368,0.6086956521739131,0.49382716049382713,0.275,0.3142857142857143,0.8181818181818182,,,,,0.012345679012345678,,,,0.7777777777777778,0.5,0.14285714285714285,0.4166666666666667,0.6,,0.041666666666666664,,0.5061728395061729,,0.46859624999999994,0.5231666666666667,0.46391304347826084,0.05952380952380952,0.060240963855421686,0.25316455696202533,0.21518987341772153,4.36625,61.1,0.3032608695652174,,,,,3.0,,2.0,,0.05,,,,1.0,4.0,1.0,5.0,,,3.0,3.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,False,,,,,,,
200768,1610612761,Kyle Lowry,Kyle Lowry,200768,TOR,155814.0,2597.0,166.0,4994.0,5020.0,1385.0,1541.0,628.0,10014.0,122.0,206.0,15.0,25.0,53.0,84.0,56.0,141.0,53.0,150.0,55.0,13.0,156.0,398.0,48.0,121.0,231.0,497.0,177.0,453.0,268.0,1261.0,5324.0,23.0,46.0,22.0,128.0,88.0,184.0,53.0,134.0,472.0,140.0,322.0,345.0,12.0,395.0,155.0,41.0,399.0,122.0,521.0,71.0,188.0,116.0,1164.0,22.0,46.0,5.0,91.0,158.0,3.0,252.0,73.0,325.0,8.0,109.0,53.0,56.0,108.0,22.0,80.0,60.0,28.0,7.0,168.0,12.0,56.0,86.0,13.0,236.0,17.0,17.0,342.0,8.0,43.0,17.0,330.0,19.0,95.0,11.0,8.0,2.0,11.0,4.0,466.0,1375.0,44.0,0.30303030303030304,0.3111111111111111,0.6497175141242938,0.39072847682119205,0.39552238805970147,0.3902439024390244,0.4647887323943662,0.5,0.4782608695652174,0.5226315789473684,0.6162790697674418,0.5267295597484277,0.5730593607305936,0.6530612244897959,0.5936708860759494,0.4768421052631579,0.08249496981891348,0.0851063829787234,22.049581005586592,0.6428571428571429,0.015789473684210527,0.029940119760479042,0.09376854599406528,0.028412600370599134,0.1482084690553746,0.030513176144244106,0.10830795998260113,0.02905982905982906,0.026607538802660754,0.033582089552238806,0.02531645569620253,0.020872865275142316,0.05670103092783505,0.07308377896613191,0.08347826086956522,0.12568306010928962,0.15869565217391304,0.11688311688311688,0.01680672268907563,0.36363636363636365,0.2168421052631579,0.5922330097087378,0.6703296703296703,0.39344262295081966,0.14842105263157895,0.3971631205673759,0.43410852713178294,0.23214285714285715,0.15789473684210525,0.35333333333333333,0.36551724137931035,0.05789473684210526,0.4189473684210526,0.39195979899497485,0.3949367088607595,0.6217948717948718,0.29069767441860467,0.6,0.26666666666666666,0.2641509433962264,0.6309523809523809,0.040880503144654086,0.3805031446540881,0.39669421487603307,0.6936842105263158,0.3924050632911392,0.49301326638477794,0.49625147058823543,0.46810557324840757,0.10404624277456648,0.16579406631762653,0.10150674068199841,0.37430610626486915,8.72414486921529,25.505960264900665,0.27733279935923105,17.0,31.0,20.0,40.0,137.0,186.0,51.0,0.5,0.11650485436893204,0.36046511627906974,0.5483870967741935,0.8235294117647058,2.0,95.0,5.0,31.0,9.0,13.0,57.0,49.0,0.03333333333333333,0.02795698924731183,21.0,3.0,9.0,5.0,0.16981132075471697,0.38181818181818183,0.38181818181818183,0.8571428571428571,0.10465116279069768,0.3333333333333333,1.0,0.38461538461538464,3.0,2.0,1.0,1.0,3.0,0.006622516556291391,0.007537688442211055,,,1.0,False,,,1.0,,,,
