EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTDefRebounds,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefFTReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsPutbacks,FTOffRebounds,StepOutOfBoundsTurnovers,BlockingFouls,Charge Fouls Drawn,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,SecondChanceFg2Pct,AtRimPctBlocked,OffFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3PctAssisted,SecondChanceFtPoints,Charge Fouls,Loose Ball Fouls,BlockingFoulsDrawn,Technical Free Throw Trips,BlockedLongMidRange,Clear Path Fouls,BlockedShortMidRange,OffensiveGoaltends,3SecondViolations,Corner3PctBlocked,SecondChanceAtRimPctAssisted,LongMidRangePctBlocked,HeaveAttempts,DefensiveGoaltends,on,HeaveMakes,Blocked3s,BlockedArc3,BlockedCorner3
101150,1610612737,Lou Williams,Lou Williams,101150,ATL,11985.0,200,-1.0,401,391,114.0,85.0,39.0,792,6.0,7.0,3.0,4.0,5.0,12.0,5.0,11.0,4.0,10.0,1.0,2.0,1.0,6.0,8.0,26.0,1.0,2.0,3.0,9.0,16.0,30.0,12.0,36.0,20.0,88.0,425,2.0,2.0,4.0,6.0,5.0,8.0,4.0,15.0,9.0,31.0,14.0,18.0,18.0,18.0,26.0,8.0,1.0,1.0,21.0,10.0,31.0,9.0,1.0,15.0,4.0,2.0,72.0,1.0,1.0,4.0,11.0,15.0,2.0,17.0,1.0,13.0,11.0,2.0,7.0,2.0,2.0,6.0,2.0,5.0,1.0,13.0,1.0,3.0,7.0,10.0,1.0,18.0,1.0,21.0,1.0,5.0,1.0,5.0,31.0,110.0,1.0,3.0,0.4375,0.4375,0.5,0.3333333333333333,0.5,0.26666666666666666,0.3333333333333333,0.5333333333333333,0.625,0.5151515151515151,0.5,0.4782608695652174,0.5789473684210527,0.5,0.5740740740740741,0.5454545454545454,0.027777777777777776,0.03333333333333333,0.08333333333333333,0.038461538461538464,19.954648526077097,0.5384615384615384,0.09401709401709402,0.010752688172043012,0.07272727272727272,0.0125,0.0872093023255814,0.011560693641618497,0.025,0.05263157894736842,0.06818181818181818,0.08,0.125,0.0975609756097561,0.027777777777777776,0.10606060606060606,0.8571428571428571,0.8571428571428571,0.3333333333333333,0.18181818181818182,0.4166666666666667,0.45454545454545453,0.4,0.16666666666666666,0.45454545454545453,0.45454545454545453,0.6,0.15151515151515152,0.4,0.4,1.0,0.3939393939393939,0.3076923076923077,0.32,0.25,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,0.17391304347826086,0.75,0.2608695652173913,0.16666666666666666,0.391304347826087,0.3333333333333333,0.6515151515151515,0.3076923076923077,0.49360757575757586,0.4264,0.5088978260869567,0.08450704225352113,0.14705882352941177,0.02702702702702703,0.06818181818181818,0.3522727272727273,11.226666666666667,24.972222222222225,0.28428927680798005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1882,1610612737,Elton Brand,Elton Brand,1882,ATL,1519.0,25,10.0,58,54,20.0,30.0,4.0,112,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,2.0,4.0,,,1.0,5.0,54,,,,,2.0,2.0,,,1.0,5.0,4.0,,,,,,,,1.0,1.0,2.0,1.0,,,,1.0,5.0,,,1.0,3.0,7.0,,7.0,,,,,2.0,,,,,2.0,,2.0,,1.0,1.0,2.0,,3.0,1.0,2.0,,1.0,,,5.0,20.0,1.0,,1.0,1.0,,,,,,0.5,1.0,0.5,,1.0,0.5,,0.8333333333333334,,,,,,11.11111111111111,1.0,0.1875,,0.125,,0.16666666666666666,,,,0.25,,0.25,,,,,,,0.5,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.364325,,0.3308,0.2,0.2,,,1.0,13.100000000000001,,0.3448275862068966,3.0,4.0,4.0,4.0,1.0,0.6,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201858,1610612737,Cartier Martin,Cartier Martin,201858,ATL,11739.0,196,35.0,375,373,101.0,91.0,58.0,748,8.0,13.0,4.0,4.0,2.0,9.0,3.0,10.0,3.0,13.0,,1.0,1.0,4.0,8.0,24.0,1.0,1.0,4.0,8.0,13.0,32.0,11.0,37.0,10.0,69.0,364,5.0,1.0,2.0,7.0,5.0,9.0,5.0,12.0,7.0,32.0,20.0,6.0,30.0,3.0,24.0,8.0,2.0,,4.0,4.0,8.0,1.0,3.0,2.0,,2.0,20.0,1.0,4.0,6.0,9.0,20.0,6.0,26.0,1.0,13.0,9.0,4.0,4.0,1.0,2.0,4.0,1.0,2.0,,8.0,,3.0,7.0,12.0,,16.0,2.0,11.0,2.0,4.0,1.0,2.0,32.0,101.0,2.0,2.0,0.7692307692307693,0.9090909090909091,0.9090909090909091,0.2972972972972973,0.5,0.4166666666666667,0.2972972972972973,0.40625,0.5555555555555556,0.427536231884058,0.5,0.5952380952380952,0.4726027397260274,0.5,0.6666666666666666,0.5362318840579711,,0.0625,0.1111111111111111,,18.53546910755149,0.5,0.07692307692307693,0.038834951456310676,0.1111111111111111,0.011363636363636364,0.08771929824561403,0.02617801047120419,,,0.05555555555555555,0.038461538461538464,0.10909090909090909,0.12195121951219512,0.025,0.18840579710144928,0.6153846153846154,0.6666666666666666,0.75,0.13043478260869565,0.2222222222222222,0.25,0.5,0.14492753623188406,0.3,0.3,1.0,0.18840579710144928,0.23076923076923078,0.23076923076923078,1.0,0.34782608695652173,0.3333333333333333,0.3333333333333333,0.875,0.14285714285714285,,,0.14285714285714285,1.0,0.19047619047619047,1.0,0.19047619047619047,0.25,0.38095238095238093,0.5,0.7246376811594203,0.3333333333333333,0.5195159420289854,0.5637300000000001,0.48407142857142865,0.07042253521126761,0.11764705882352941,0.02702702702702703,0.10144927536231885,0.463768115942029,8.759375,24.85135135135135,0.2693333333333333,5.0,2.0,2.0,2.0,1.0,0.3125,0.07692307692307693,0.5,1.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,0.4,0.07692307692307693,0.125,0.07142857142857142,0.058823529411764705,0.01639344262295082,0.42857142857142855,0.3333333333333333,1.0,,,,,,,,,,,,,,,,True,,,,
201952,1610612737,Jeff Teague,Jeff Teague,201952,ATL,39987.0,666,99.0,1339,1297,338.0,268.0,157.0,2636,53.0,84.0,18.0,26.0,20.0,70.0,10.0,31.0,6.0,9.0,1.0,1.0,,,22.0,65.0,4.0,6.0,8.0,22.0,83.0,185.0,28.0,74.0,87.0,337.0,1329,20.0,5.0,7.0,34.0,27.0,46.0,8.0,22.0,55.0,133.0,26.0,140.0,60.0,24.0,65.0,22.0,16.0,,68.0,56.0,124.0,35.0,21.0,41.0,11.0,16.0,304.0,5.0,5.0,14.0,29.0,44.0,10.0,54.0,2.0,20.0,9.0,11.0,41.0,7.0,24.0,16.0,,17.0,3.0,57.0,5.0,15.0,21.0,40.0,1.0,88.0,1.0,96.0,9.0,32.0,,19.0,129.0,329.0,1.0,17.0,0.1566265060240964,0.1566265060240964,0.7142857142857143,0.3783783783783784,0.7142857142857143,0.36363636363636365,0.3783783783783784,0.4486486486486487,0.5869565217391305,0.4826254826254826,0.5370370370370371,0.5735294117647058,0.5564784053156147,0.5862068965517241,0.6875,0.2857142857142857,,0.08648648648648649,0.11428571428571428,,23.63036303630363,0.7192982456140351,0.07160493827160494,0.014367816091954023,0.07368421052631578,0.016722408026755852,0.07226890756302522,0.015455950540958269,0.023622047244094488,,0.06293706293706294,0.05660377358490566,0.08974358974358974,0.0684931506849315,0.015748031496062992,0.32432432432432434,0.6309523809523809,0.6973684210526315,0.1509433962264151,0.2702702702702703,0.2857142857142857,0.3225806451612903,0.2,0.11969111969111969,0.3225806451612903,0.3225806451612903,0.1,0.03474903474903475,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25096525096525096,0.3384615384615385,0.3384615384615385,0.7272727272727273,0.037037037037037035,1.0,,0.2222222222222222,0.6666666666666666,0.38235294117647056,0.6923076923076923,,,0.3235294117647059,0.36363636363636365,0.61003861003861,0.3384615384615385,0.5026215116279069,0.47771875,0.4841161764705882,0.11347517730496454,0.15384615384615385,,0.10089020771513353,0.39465875370919884,6.67837837837838,25.262162162162163,0.2524271844660194,1.0,3.0,1.0,3.0,3.0,0.025,0.09090909090909091,1.0,5.0,9.0,7.0,,,2.0,,,4.0,,,0.35,0.09523809523809523,,0.008,0.010416666666666666,0.02252252252252252,0.3333333333333333,0.5555555555555556,0.75,5.0,2.0,1.0,4.0,3.0,2.0,,,,,,,,,,True,,,,
203544,1610612737,Pero Antic,Pero Antic,203544,ATL,55484.0,925,131.0,1838,1792,471.0,370.0,216.0,3630,46.0,72.0,11.0,17.0,5.0,23.0,16.0,28.0,16.0,32.0,1.0,2.0,3.0,7.0,40.0,139.0,1.0,12.0,5.0,26.0,67.0,123.0,56.0,171.0,50.0,352.0,1851,33.0,2.0,14.0,57.0,14.0,27.0,8.0,33.0,19.0,71.0,72.0,62.0,165.0,3.0,139.0,40.0,9.0,3.0,38.0,20.0,58.0,16.0,4.0,21.0,11.0,6.0,136.0,19.0,35.0,49.0,96.0,152.0,57.0,209.0,6.0,19.0,16.0,3.0,23.0,6.0,15.0,32.0,1.0,8.0,6.0,55.0,9.0,15.0,67.0,126.0,11.0,88.0,23.0,66.0,3.0,23.0,1.0,10.0,71.0,461.0,9.0,9.0,0.5373134328358209,0.7346938775510204,0.9821428571428571,0.32748538011695905,0.14285714285714285,0.24242424242424243,0.32748538011695905,0.5447154471544715,0.5185185185185185,0.5136054421768708,0.48936170212765956,0.43333333333333335,0.5415384615384615,0.5277777777777778,0.4797297297297297,0.5816326530612245,0.017543859649122806,0.07317073170731707,,0.014388489208633094,18.32208293153327,0.41818181818181815,0.1705150976909414,0.07510729613733906,0.18421052631578946,0.0472636815920398,0.17490952955367914,0.06221198156682028,0.10714285714285714,0.06315789473684211,0.20202020202020202,0.11029411764705882,0.17903930131004367,0.17647058823529413,0.03896103896103896,0.24489795918367346,0.6388888888888888,0.7301587301587301,0.5217391304347826,0.0782312925170068,0.21739130434782608,0.21739130434782608,0.2,0.09523809523809523,0.5714285714285714,0.5714285714285714,0.6875,0.10884353741496598,0.5,0.5161290322580645,1.0,0.47278911564625853,0.28776978417266186,0.291970802919708,0.975,0.0425531914893617,0.5,1.0,0.2553191489361702,0.08333333333333333,0.2833333333333333,0.6470588235294118,0.11666666666666667,0.42857142857142855,0.43333333333333335,0.19230769230769232,0.826530612244898,0.28776978417266186,0.5317171768707484,0.5406472222222223,0.502445,0.0761904761904762,0.16083916083916083,0.005813953488372093,0.16193181818181818,0.20170454545454544,6.873170731707318,24.956140350877202,0.25625680087051145,7.0,12.0,6.0,12.0,6.0,0.125,0.20967741935483872,0.5,19.0,26.0,20.0,36.0,3.0,2.0,11.0,1.0,3.0,,2.0,0.6060606060606061,0.125,0.09090909090909091,0.08484848484848485,0.022556390977443608,0.04234527687296417,0.5531914893617021,0.7307692307692307,1.0,11.0,1.0,3.0,3.0,,,1.0,6.0,1.0,3.0,0.03125,0.05263157894736842,,,,True,,,,
202714,1610612737,Shelvin Mack,Shelvin Mack,202714,ATL,22156.0,369,56.0,722,712,206.0,149.0,90.0,1434,21.0,41.0,6.0,10.0,6.0,22.0,7.0,13.0,5.0,15.0,,,1.0,2.0,12.0,36.0,1.0,5.0,5.0,11.0,34.0,76.0,17.0,51.0,18.0,137.0,749,6.0,1.0,5.0,6.0,7.0,13.0,6.0,13.0,4.0,36.0,30.0,38.0,42.0,9.0,36.0,12.0,9.0,,37.0,27.0,64.0,20.0,7.0,19.0,7.0,11.0,155.0,2.0,6.0,12.0,25.0,39.0,8.0,47.0,3.0,10.0,5.0,5.0,13.0,2.0,9.0,5.0,1.0,4.0,1.0,18.0,2.0,3.0,9.0,22.0,,18.0,,18.0,2.0,9.0,,,36.0,205.0,2.0,,0.4411764705882353,0.4411764705882353,0.8235294117647058,0.3333333333333333,0.2,0.46153846153846156,0.3333333333333333,0.4473684210526316,0.5384615384615384,0.468503937007874,0.22727272727272727,0.6153846153846154,0.503731343283582,0.22727272727272727,0.6428571428571429,0.4015748031496063,,0.11842105263157894,0.09090909090909091,,18.514007308160778,0.7222222222222222,0.11210762331838565,0.03409090909090909,0.11320754716981132,0.012422360248447204,0.11246200607902736,0.02373887240356083,0.017857142857142856,,0.05194805194805195,0.047619047619047616,0.18269230769230768,0.10126582278481013,0.046153846153846156,0.3228346456692913,0.5121951219512195,0.6176470588235294,0.5238095238095238,0.1732283464566929,0.2727272727272727,0.3,0.3333333333333333,0.10236220472440945,0.5384615384615384,0.5384615384615384,0.2857142857142857,0.11811023622047244,0.3333333333333333,0.3333333333333333,1.0,0.28346456692913385,0.3333333333333333,0.3333333333333333,0.75,,,,0.45454545454545453,0.2,0.38461538461538464,0.6,0.07692307692307693,0.5,0.4230769230769231,0.45454545454545453,0.7244094488188977,0.3333333333333333,0.5284452755905512,0.5244357142857143,0.5612019230769232,0.06716417910447761,0.10843373493975904,,0.043795620437956206,0.26277372262773724,6.3657894736842096,24.664705882352937,0.2853185595567867,2.0,1.0,1.0,1.0,1.0,0.125,0.14814814814814814,1.0,,3.0,1.0,,,,,2.0,1.0,,,0.16666666666666666,0.17073170731707318,,0.0684931506849315,,0.01652892561983471,0.2727272727272727,,1.0,1.0,,3.0,,2.0,,,,,,,,,,,True,,,,
201960,1610612737,DeMarre Carroll,DeMarre Carroll,201960,ATL,35608.0,593,46.0,1162,1151,280.0,223.0,131.0,2313,31.0,48.0,5.0,9.0,9.0,23.0,4.0,15.0,9.0,31.0,2.0,6.0,1.0,7.0,14.0,46.0,2.0,3.0,3.0,12.0,44.0,86.0,23.0,77.0,23.0,180.0,1203,17.0,4.0,9.0,33.0,6.0,19.0,4.0,19.0,7.0,31.0,66.0,22.0,69.0,,46.0,14.0,5.0,1.0,15.0,16.0,31.0,13.0,3.0,10.0,1.0,4.0,78.0,8.0,19.0,19.0,41.0,70.0,27.0,97.0,4.0,33.0,20.0,13.0,16.0,,8.0,6.0,2.0,8.0,2.0,22.0,2.0,7.0,14.0,40.0,2.0,26.0,1.0,26.0,4.0,13.0,2.0,,31.0,274.0,5.0,,0.75,0.8461538461538461,1.0,0.2987012987012987,0.4444444444444444,0.21052631578947367,0.2987012987012987,0.5116279069767442,0.3157894736842105,0.4815950920245399,0.5769230769230769,0.3157894736842105,0.5202312138728323,0.6111111111111112,0.3780487804878049,0.4723926380368098,0.012987012987012988,0.05813953488372093,0.08695652173913043,0.021739130434782608,14.908256880733944,0.7272727272727273,0.11171662125340599,0.0625,0.11176470588235295,0.03162055335968379,0.11173184357541899,0.04847396768402154,0.057692307692307696,,0.07874015748031496,0.10416666666666667,0.14583333333333334,0.12213740458015267,0.04597701149425287,0.294478527607362,0.6458333333333334,0.6888888888888889,0.7419354838709677,0.1411042944785276,0.391304347826087,0.42857142857142855,0.6666666666666666,0.09202453987730061,0.26666666666666666,0.26666666666666666,1.0,0.1901840490797546,0.2903225806451613,0.2903225806451613,1.0,0.2822085889570552,0.30434782608695654,0.3111111111111111,1.0,0.23076923076923078,0.3333333333333333,1.0,0.11538461538461539,0.6666666666666666,0.23684210526315788,0.5555555555555556,0.18421052631578946,0.14285714285714285,0.3157894736842105,0.25,0.7668711656441718,0.30434782608695654,0.531411656441718,0.5095138888888888,0.5098947368421052,0.08670520231213873,0.1368421052631579,0.02564102564102564,0.18333333333333332,0.17222222222222222,6.195348837209302,24.64285714285714,0.24096385542168675,10.0,5.0,3.0,5.0,3.0,0.3225806451612903,0.07692307692307693,0.6,6.0,11.0,9.0,10.0,,,,1.0,1.0,1.0,,0.5294117647058824,0.0625,,0.07758620689655173,0.047619047619047616,0.04060913705583756,0.4230769230769231,0.5454545454545454,1.0,3.0,,2.0,1.0,,2.0,,,,,,0.3333333333333333,,,,True,,,,
2594,1610612737,Kyle Korver,Kyle Korver,2594,ATL,34430.0,574,89.0,1148,1103,261.0,187.0,132.0,2251,2.0,4.0,,1.0,4.0,9.0,22.0,45.0,20.0,34.0,1.0,3.0,4.0,5.0,29.0,72.0,5.0,10.0,6.0,14.0,28.0,58.0,49.0,106.0,27.0,230.0,1127,5.0,6.0,13.0,27.0,3.0,9.0,10.0,19.0,15.0,51.0,52.0,4.0,138.0,9.0,72.0,29.0,3.0,,38.0,20.0,58.0,12.0,8.0,24.0,7.0,7.0,136.0,5.0,2.0,24.0,39.0,67.0,7.0,74.0,1.0,17.0,10.0,7.0,10.0,1.0,5.0,7.0,1.0,5.0,3.0,17.0,1.0,2.0,17.0,31.0,2.0,25.0,,30.0,1.0,3.0,4.0,8.0,41.0,251.0,,2.0,0.9285714285714286,0.9285714285714286,0.9387755102040817,0.46226415094339623,0.46153846153846156,0.5263157894736842,0.46226415094339623,0.4827586206896552,0.3333333333333333,0.6189024390243902,0.6666666666666666,0.6428571428571429,0.6485714285714286,0.7105263157894737,0.7142857142857143,0.6463414634146342,,0.05172413793103448,0.1111111111111111,,14.794732765298217,0.5882352941176471,0.11370262390670553,0.00684931506849315,0.1411764705882353,0.019157088122605363,0.12280701754385964,0.012658227848101266,,,0.08396946564885496,0.15476190476190477,0.1171875,0.13636363636363635,0.011904761904761904,0.024390243902439025,0.5,0.5,1.0,0.054878048780487805,0.4444444444444444,0.5,0.5,0.27439024390243905,0.4888888888888889,0.5116279069767442,1.0,0.2073170731707317,0.5882352941176471,0.5882352941176471,1.0,0.43902439024390244,0.4027777777777778,0.4027777777777778,0.896551724137931,0.16666666666666666,0.3333333333333333,1.0,0.5555555555555556,0.5,0.03571428571428571,,0.17857142857142858,0.8,0.5,0.42857142857142855,0.6707317073170732,0.4027777777777778,0.505412804878049,0.49830500000000005,0.48033571428571425,0.041916167664670656,0.05,0.037383177570093455,0.11739130434782609,0.2217391304347826,16.079310344827586,24.78679245283019,0.2273519163763066,4.0,8.0,6.0,8.0,1.0,0.12121212121212122,0.15789473684210525,0.125,,,3.0,,,,,3.0,1.0,3.0,,0.6,,,0.009900990099009901,0.011764705882352941,0.024752475247524754,,,0.8,3.0,,1.0,,4.0,,,2.0,,,,,0.044444444444444446,,,True,,,,
200794,1610612737,Paul Millsap,Paul Millsap,200794,ATL,37576.0,626,109.0,1239,1198,326.0,198.0,153.0,2437,68.0,118.0,16.0,24.0,30.0,64.0,11.0,46.0,2.0,11.0,,,,4.0,15.0,41.0,2.0,4.0,3.0,7.0,109.0,228.0,17.0,52.0,93.0,362.0,1227,23.0,2.0,4.0,44.0,23.0,47.0,3.0,11.0,40.0,95.0,140.0,78.0,51.0,,41.0,15.0,23.0,,23.0,31.0,54.0,18.0,13.0,14.0,1.0,8.0,139.0,22.0,24.0,37.0,76.0,122.0,46.0,168.0,12.0,27.0,14.0,13.0,26.0,5.0,15.0,24.0,4.0,11.0,7.0,50.0,4.0,12.0,32.0,53.0,1.0,109.0,8.0,116.0,8.0,50.0,2.0,9.0,91.0,316.0,4.0,7.0,0.6422018348623854,0.7,1.0,0.3269230769230769,0.5,0.2727272727272727,0.3269230769230769,0.4780701754385965,0.48936170212765956,0.48035714285714287,0.6296296296296297,0.47413793103448276,0.5435435435435435,0.6875,0.6012658227848101,0.18571428571428572,,0.10087719298245613,0.140625,,27.124645892351275,0.52,0.2,0.075,0.19473684210526315,0.08029197080291971,0.19824561403508772,0.07744107744107744,0.09259259259259259,0.09375,0.15602836879432624,0.23529411764705882,0.21897810218978103,0.21232876712328766,0.09448818897637795,0.42142857142857143,0.576271186440678,0.6538461538461539,0.7205882352941176,0.22857142857142856,0.46875,0.5454545454545454,0.43333333333333335,0.16428571428571428,0.2391304347826087,0.2391304347826087,0.7272727272727273,0.039285714285714285,0.18181818181818182,0.18181818181818182,1.0,0.14642857142857144,0.36585365853658536,0.36585365853658536,1.0,,,,0.14814814814814814,0.5,0.41379310344827586,0.6666666666666666,0.06896551724137931,,0.1206896551724138,0.42857142857142855,0.6071428571428571,0.36585365853658536,0.4918078853046595,0.5466928571428572,0.46103421052631577,0.16049382716049382,0.18518518518518517,0.037037037037037035,0.12154696132596685,0.26243093922651933,6.6350877192982445,25.203846153846158,0.26311541565778856,9.0,29.0,24.0,29.0,21.0,0.2647058823529412,0.13636363636363635,0.7241379310344828,12.0,18.0,14.0,18.0,,,1.0,4.0,4.0,,1.0,0.6086956521739131,0.11864406779661017,,0.088,0.034482758620689655,0.0761904761904762,0.6666666666666666,0.6666666666666666,1.0,10.0,4.0,1.0,1.0,,,1.0,5.0,,,,0.25,,,,True,,,,
203471,1610612737,Dennis Schroder,Dennis Schroder,203471,ATL,6972.0,116,-6.0,232,225,78.0,68.0,29.0,457,9.0,14.0,3.0,5.0,3.0,7.0,3.0,10.0,1.0,2.0,,,1.0,1.0,,5.0,,1.0,,3.0,15.0,31.0,1.0,7.0,6.0,39.0,254,5.0,,1.0,4.0,3.0,10.0,1.0,4.0,4.0,13.0,8.0,22.0,3.0,,4.0,,1.0,,16.0,7.0,23.0,4.0,3.0,8.0,2.0,6.0,53.0,,,3.0,10.0,13.0,,13.0,,2.0,2.0,,4.0,1.0,4.0,6.0,2.0,,1.0,10.0,3.0,3.0,1.0,12.0,,10.0,2.0,9.0,1.0,5.0,,,13.0,78.0,,,0.26666666666666666,0.26666666666666666,1.0,0.14285714285714285,,0.25,0.16666666666666666,0.4838709677419355,0.3,0.4342105263157895,0.3333333333333333,0.32142857142857145,0.4642857142857143,0.3333333333333333,0.38235294117647056,0.18421052631578946,,0.03225806451612903,,,19.771863117870723,0.4,0.15151515151515152,,0.09375,,0.1326530612244898,,,,0.13636363636363635,0.15384615384615385,0.16129032258064516,0.11538461538461539,,0.3684210526315789,0.6428571428571429,0.6428571428571429,0.3333333333333333,0.18421052631578946,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.2631578947368421,0.3,0.3333333333333333,,0.05263157894736842,0.5,0.5,1.0,0.13157894736842105,,,,,,,0.16666666666666666,,0.35714285714285715,0.6,0.07142857142857142,1.0,0.21428571428571427,,0.5526315789473685,,0.5029648648648648,0.4156583333333333,0.495,0.11904761904761904,0.14285714285714285,,0.10256410256410256,0.3333333333333333,8.425806451612903,28.814285714285713,0.33620689655172414,,,,,,,,,,,2.0,,,,1.0,1.0,1.0,,,0.4,,,,,,,,,,1.0,,,,,,,,,,,0.1,1.0,,True,,,,
