EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyArc3FGM,PtsUnassisted3s,ShortMidRangeAssists,SelfOReb,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,NonShootingPenaltyNonTakeFoulsDrawn,SelfORebPct,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,SecondChanceFtPoints,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,FTOffRebounds,BlockedCorner3,BlockedLongMidRange,Defensive 3 Seconds Violations,OffFTReboundPct,OffensiveGoaltends,HeaveAttempts,on
200761,1610612747,Shawne Williams,Shawne Williams,200761,LAL,18786.0,313,16,634,616,127,151,56,1250,8.0,17.0,3.0,6.0,3.0,1.0,4.0,8.0,12.0,12.0,27.0,1.0,1.0,2.0,5.0,4.0,25.0,1.0,1.0,2.0,17.0,33,16.0,52.0,3.0,85.0,649,4.0,8.0,2.0,2.0,14.0,1.0,6.0,2.0,7.0,2.0,10.0,26.0,8.0,48.0,4.0,25.0,4.0,5.0,4.0,7.0,11.0,5.0,2.0,2.0,2.0,29.0,6.0,8.0,24.0,34.0,8.0,66.0,14.0,80.0,6,4.0,2.0,5.0,1.0,3.0,5.0,2.0,10.0,1.0,17.0,2.0,44.0,4.0,3.0,8,3.0,1.0,6.0,3.0,18.0,15.0,3.0,18.0,9.0,1.0,1.0,10.0,126,5.0,0.7647058823529411,0.8666666666666667,1.0,0.3076923076923077,1.0,0.2857142857142857,0.3076923076923077,0.5151515151515151,0.5,0.16666666666666666,0.4823529411764706,0.7,0.3076923076923077,0.48295454545454547,0.7,0.35714285714285715,0.611764705882353,0.15151515151515152,0.23529411764705882,0.25,14.080459770114942,0.5,0.3333333333333333,0.14977973568281938,0.041666666666666664,0.24489795918367346,0.05555555555555555,0.17846153846153845,0.04666666666666667,0.03333333333333333,0.05263157894736842,0.04,0.06493506493506493,0.03225806451612903,0.15789473684210525,0.15517241379310345,0.13513513513513514,0.25,0.23333333333333334,0.5,0.2,0.47058823529411764,0.6153846153846154,0.5,0.047058823529411764,0.25,0.3333333333333333,1.0,0.1411764705882353,0.6666666666666666,0.6666666666666666,1.0,0.3176470588235294,0.4444444444444444,0.4444444444444444,1.0,0.29411764705882354,0.16,0.16,1.0,0.6,0.5,0.1,1.0,1.0,0.1,1.0,1.0,0.23076923076923078,0.38461538461538464,0.4,0.15384615384615385,0.8117647058823529,0.16,0.5587958333333334,0.5365900000000001,0.5431692307692307,0.03409090909090909,0.08333333333333333,0.16470588235294117,0.11764705882352941,8.43030303030303,24.417307692307688,0.20031545741324921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
200770,1610612747,Jordan Farmar,Jordan Farmar,200770,LAL,13626.0,227,-15,466,456,132,167,36,922,9.0,18.0,1.0,2.0,6.0,4.0,10.0,7.0,15.0,7.0,11.0,,1.0,1.0,1.0,15.0,38.0,,3.0,14.0,20.0,43,22.0,49.0,9.0,115.0,530,1.0,3.0,,4.0,2.0,6.0,10.0,6.0,15.0,3.0,33.0,10.0,30.0,48.0,,38.0,15.0,2.0,33.0,13.0,46.0,7.0,6.0,20.0,7.0,105.0,1.0,4.0,3.0,14.0,,17.0,5.0,22.0,8,4.0,4.0,13.0,2.0,10.0,7.0,3.0,20.0,6.0,13.0,2.0,27.0,1.0,1.0,13,,,13.0,3.0,3.0,,3.0,4.0,1.0,,,33.0,132,2.0,0.25,0.25,0.7272727272727273,0.4489795918367347,,0.4,0.4489795918367347,0.46511627906976744,0.3333333333333333,0.6,0.5760869565217391,0.14285714285714285,0.6,0.5876288659793815,0.14285714285714285,0.5892857142857143,0.532608695652174,0.046511627906976744,0.1111111111111111,,22.612085769980506,0.65,,0.1044776119402985,0.030534351145038167,0.047619047619047616,0.012987012987012988,0.08629441624365482,0.02403846153846154,0.07142857142857142,,0.022222222222222223,0.017241379310344827,,0.125,0.125,0.07407407407407407,0.07142857142857142,,0.25,0.1956521739130435,0.5,0.5625,,0.10869565217391304,0.4,0.4,0.25,0.16304347826086957,0.4666666666666667,0.4666666666666667,0.5714285714285714,0.11956521739130435,0.6363636363636364,0.6363636363636364,0.8571428571428571,0.41304347826086957,0.39473684210526316,0.39473684210526316,0.6666666666666666,0.2857142857142857,0.5,0.14285714285714285,,,0.42857142857142855,,,0.24,0.04,1.0,0.56,0.7282608695652174,0.39473684210526316,0.5022815217391304,0.525325,0.47046800000000005,0.03225806451612903,0.06818181818181818,0.017391304347826087,0.28695652173913044,9.111627906976743,25.253061224489798,0.2832618025751073,3.0,5.0,18.0,6.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0425531914893617,0.5,0.35714285714285715,,,,,,,,,,,,,,,,,,,,True
201156,1610612747,Nick Young,Nick Young,201156,LAL,46303.0,772,3,1566,1561,437,444,152,3127,50.0,76.0,7.0,12.0,13.0,17.0,40.0,43.0,104.0,16.0,39.0,,2.0,4.0,11.0,27.0,77.0,3.0,8.0,23.0,110.0,220,43.0,116.0,98.0,447.0,1694,11.0,22.0,3.0,10.0,36.0,18.0,44.0,10.0,34.0,47.0,113.0,128.0,92.0,96.0,4.0,77.0,27.0,11.0,17.0,12.0,29.0,7.0,5.0,6.0,9.0,70.0,5.0,12.0,16.0,33.0,6.0,55.0,17.0,72.0,16,11.0,5.0,22.0,2.0,16.0,14.0,6.0,36.0,8.0,28.0,1.0,76.0,3.0,2.0,83,3.0,,116.0,39.0,4.0,3.0,1.0,4.0,1.0,,,108.0,430,13.0,0.5818181818181818,0.5925925925925926,0.7441860465116279,0.3706896551724138,0.3,0.29411764705882354,0.3706896551724138,0.5,0.5,0.4090909090909091,0.5193452380952381,0.484375,0.4230769230769231,0.5842105263157895,0.5294117647058824,0.5388349514563107,0.34523809523809523,0.05,0.06578947368421052,0.075,23.744292237442924,0.6111111111111112,0.1111111111111111,0.06077348066298342,0.024793388429752067,0.07048458149779736,0.021739130434782608,0.06363636363636363,0.023809523809523808,0.05405405405405406,0.006493506493506494,0.016483516483516484,0.017964071856287425,0.031746031746031744,0.03225806451612903,0.06040268456375839,0.08653846153846154,0.0718954248366013,0.06756756756756757,0.25,0.2261904761904762,0.6578947368421053,0.704225352112676,0.7,0.11904761904761904,0.425,0.4594594594594595,0.47058823529411764,0.30952380952380953,0.41346153846153844,0.42574257425742573,0.4883720930232558,0.11607142857142858,0.41025641025641024,0.41025641025641024,1.0,0.22916666666666666,0.35064935064935066,0.35526315789473684,0.5925925925925926,0.375,0.5833333333333334,0.0625,,,0.25,0.375,1.0,0.16666666666666666,0.14102564102564102,0.36363636363636365,0.2948717948717949,0.5714285714285714,0.35064935064935066,0.501436011904762,0.5238660714285713,0.4874935897435897,0.1331521739130435,0.1598360655737705,0.08053691275167785,0.25279642058165547,10.82181818181818,24.987068965517242,0.2790549169859515,10.0,6.0,33.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,3.0,15.0,3.0,12.0,,,7.0,0.01764705882352941,0.7692307692307693,0.2608695652173913,5.0,1.0,2.0,1.0,2.0,10.0,0.008620689655172414,0.028846153846153848,0.012987012987012988,0.42857142857142855,0.08064516129032258,,,,,,,,,True
201975,1610612747,Jodie Meeks,Jodie Meeks,201975,LAL,85875.0,1431,-330,2958,2963,601,645,261,5921,98.0,161.0,8.0,13.0,31.0,14.0,49.0,23.0,54.0,21.0,60.0,2.0,4.0,2.0,7.0,70.0,170.0,9.0,14.0,42.0,135.0,264,91.0,230.0,122.0,665.0,3386,9.0,19.0,11.0,18.0,56.0,23.0,45.0,22.0,49.0,32.0,144.0,204.0,66.0,252.0,6.0,170.0,70.0,31.0,44.0,24.0,68.0,15.0,9.0,26.0,11.0,160.0,5.0,15.0,35.0,49.0,2.0,86.0,20.0,106.0,61,41.0,20.0,38.0,6.0,22.0,20.0,16.0,58.0,10.0,34.0,1.0,77.0,6.0,1.0,103,2.0,7.0,142.0,60.0,3.0,3.0,,3.0,1.0,,,142.0,592,7.0,0.7555555555555555,0.7727272727272727,0.9230769230769231,0.39565217391304347,0.6111111111111112,0.4489795918367347,0.39565217391304347,0.5113636363636364,0.47368421052631576,0.5111111111111111,0.5495951417004049,0.6891891891891891,0.5957446808510638,0.593128390596745,0.7051282051282052,0.6454545454545455,0.46558704453441296,0.11742424242424243,0.12422360248447205,0.20408163265306123,18.658088235294116,0.6551724137931034,0.0196078431372549,0.04944500504540868,0.01611170784103115,0.09090909090909091,0.01160092807424594,0.061046511627906974,0.014684287812041116,0.03508771929824561,0.009433962264150943,0.006097560975609756,0.009375,0.018018018018018018,0.04678362573099415,0.036101083032490974,0.06182795698924731,0.08949416342412451,0.09375,0.3333333333333333,0.3259109311740891,0.6086956521739131,0.6950354609929078,0.7959183673469388,0.09919028340080972,0.2857142857142857,0.358974358974359,0.5714285714285714,0.10931174089068826,0.42592592592592593,0.4339622641509434,0.6956521739130435,0.1214574898785425,0.35,0.3559322033898305,1.0,0.3441295546558704,0.4117647058823529,0.4117647058823529,0.9,0.35135135135135137,0.6153846153846154,0.10810810810810811,0.5,1.0,0.3783783783783784,0.6428571428571429,0.8888888888888888,0.32978723404255317,0.07446808510638298,0.2857142857142857,0.44680851063829785,0.791497975708502,0.4117647058823529,0.5555105263157896,0.5474846153846153,0.5508297872340424,0.11254612546125461,0.19292604501607716,0.08421052631578947,0.21654135338345865,6.320454545454547,25.063043478260866,0.20317782285327923,19.0,20.0,21.0,7.0,10.0,3.0,3.0,1.0,4.0,,6.0,13.0,10.0,11.0,,,7.0,0.04291845493562232,0.6129032258064516,0.47619047619047616,5.0,1.0,2.0,1.0,,1.0,0.004347826086956522,0.018518518518518517,,0.5,0.004329004329004329,0.016666666666666666,,,,,,,,True
2200,1610612747,Pau Gasol,Pau Gasol,2200,LAL,113054.0,1884,-354,3878,3877,843,885,353,7755,175.0,271.0,40.0,60.0,76.0,148.0,355.0,98.0,245.0,1.0,1.0,,,,,3.0,13.0,,,1.0,421.0,871,4.0,14.0,187.0,1041.0,4374,52.0,89.0,,,126.0,92.0,163.0,,1.0,69.0,253.0,496.0,346.0,9.0,64.0,13.0,3.0,57.0,118.0,83.0,201.0,68.0,15.0,65.0,39.0,485.0,33.0,86.0,112.0,296.0,48.0,456.0,124.0,580.0,27,18.0,9.0,111.0,15.0,57.0,30.0,54.0,141.0,35.0,72.0,5.0,124.0,5.0,5.0,231,29.0,1.0,254.0,113.0,88.0,63.0,22.0,92.0,50.0,,,249.0,833,12.0,0.5890736342042755,0.6375321336760925,0.75,0.2857142857142857,,,0.2857142857142857,0.4833524684270953,0.5842696629213483,0.5644171779141104,0.4824858757062147,0.5842696629213483,0.5609756097560976,0.5220661985957874,0.6176470588235294,0.6023809523809524,0.015819209039548022,0.06544202066590127,0.1070110701107011,0.0676056338028169,26.483593204561323,0.7872340425531915,0.36923076923076925,0.22509505703422053,0.06991869918699187,0.21579961464354527,0.0584070796460177,0.22246455834242093,0.06629526462395544,0.10027855153203342,0.05339805825242718,0.06100217864923747,0.0671462829736211,0.033783783783783786,0.20495495495495494,0.2283464566929134,0.24081632653061225,0.1954674220963173,0.25903614457831325,0.5434782608695652,0.30621468926553674,0.6457564575645757,0.7231404958677686,0.6285714285714286,0.4011299435028249,0.4169014084507042,0.4471299093655589,0.41216216216216217,0.2768361581920904,0.4,0.4066390041493776,0.7857142857142857,0.0011299435028248588,1.0,1.0,,0.014689265536723164,0.23076923076923078,0.23076923076923078,1.0,0.6741573033707865,0.6666666666666666,,,,,,,0.4634146341463415,,,0.006097560975609756,0.3220338983050847,0.23076923076923078,0.4566653107344632,0.5237013698630137,0.48579420731707323,0.11673553719008264,0.11844863731656184,0.12103746397694524,0.2430355427473583,8.873938002296214,25.54285714285714,0.21738009283135637,50.0,,3.0,14.0,11.0,,4.0,11.0,,2.0,5.0,30.0,,29.0,4.0,2.0,24.0,0.02736318407960199,0.6578947368421053,,22.0,,5.0,,,,,0.0163265306122449,,0.175,,,5.0,2.0,3.0,2.0,0.049019607843137254,,,True
202325,1610612747,Wesley Johnson,Wesley Johnson,202325,LAL,66082.0,1101,-296,2275,2287,391,414,186,4562,56.0,84.0,7.0,15.0,11.0,5.0,13.0,24.0,69.0,18.0,53.0,2.0,4.0,4.0,8.0,33.0,87.0,3.0,7.0,12.0,85.0,166,51.0,140.0,25.0,348.0,2604,7.0,19.0,5.0,11.0,30.0,12.0,22.0,9.0,20.0,7.0,58.0,146.0,24.0,144.0,4.0,87.0,33.0,6.0,46.0,18.0,64.0,8.0,10.0,29.0,12.0,146.0,10.0,25.0,28.0,88.0,15.0,131.0,35.0,166.0,42,26.0,16.0,33.0,7.0,24.0,19.0,9.0,52.0,6.0,68.0,6.0,106.0,1.0,1.0,27,1.0,1.0,32.0,17.0,40.0,26.0,8.0,42.0,26.0,5.0,,58.0,386,5.0,0.8588235294117647,0.8795180722891566,0.9411764705882353,0.36428571428571427,0.45454545454545453,0.45,0.36428571428571427,0.5120481927710844,0.3684210526315789,0.5454545454545454,0.5277777777777778,0.48333333333333334,0.6071428571428571,0.54375,0.4838709677419355,0.6304347826086957,0.45751633986928103,0.03614457831325301,0.05952380952380952,0.07692307692307693,14.89191353082466,0.6346153846153846,0.20833333333333334,0.11296534017971759,0.03506311360448808,0.09929078014184398,0.029498525073746312,0.10933081998114987,0.03326996197718631,0.024509803921568627,0.0425531914893617,0.0364963503649635,0.02390438247011952,0.045454545454545456,0.06349206349206349,0.0954356846473029,0.17132867132867133,0.11827956989247312,0.0625,0.6190476190476191,0.27450980392156865,0.6666666666666666,0.7088607594936709,0.875,0.042483660130718956,0.38461538461538464,0.4166666666666667,1.0,0.22549019607843138,0.34782608695652173,0.34782608695652173,0.7916666666666666,0.17320261437908496,0.33962264150943394,0.34615384615384615,0.9444444444444444,0.28431372549019607,0.3793103448275862,0.3793103448275862,0.9393939393939394,0.5,0.4666666666666667,0.13333333333333333,0.5,1.0,0.23333333333333334,0.42857142857142855,1.0,0.2619047619047619,0.19047619047619047,0.5,0.2857142857142857,0.7320261437908496,0.3793103448275862,0.5424004918032785,0.5520704545454547,0.5397107142857143,0.05329153605015674,0.09497206703910614,0.08620689655172414,0.16666666666666666,9.387951807228914,24.86214285714285,0.17186813186813188,7.0,5.0,9.0,5.0,6.0,2.0,2.0,6.0,2.0,2.0,2.0,4.0,,1.0,2.0,2.0,1.0,0.037267080745341616,0.6363636363636364,0.4166666666666667,1.0,1.0,4.0,,,,0.007142857142857143,,,0.7142857142857143,,0.018867924528301886,,,6.0,,,1.0,,True
202333,1610612747,Xavier Henry,Xavier Henry,202333,LAL,16744.0,279,-45,581,581,200,206,58,1162,25.0,42.0,1.0,5.0,13.0,4.0,13.0,10.0,29.0,4.0,10.0,,1.0,1.0,2.0,3.0,16.0,,,7.0,39.0,84,7.0,26.0,33.0,132.0,665,1.0,6.0,,1.0,4.0,13.0,26.0,1.0,9.0,12.0,41.0,50.0,28.0,21.0,,16.0,3.0,9.0,11.0,4.0,15.0,2.0,2.0,7.0,3.0,34.0,2.0,3.0,9.0,12.0,1.0,22.0,5.0,27.0,15,12.0,3.0,5.0,2.0,4.0,10.0,1.0,15.0,5.0,9.0,,18.0,,1.0,34,,3.0,44.0,23.0,2.0,,2.0,2.0,,,,41.0,199,2.0,0.6410256410256411,0.6410256410256411,1.0,0.2692307692307692,,0.1111111111111111,0.2692307692307692,0.4642857142857143,0.16666666666666666,0.5,0.45,0.14285714285714285,0.4142857142857143,0.5116279069767442,0.25,0.5,0.23636363636363636,0.10714285714285714,0.16666666666666666,0.15384615384615385,22.22222222222222,0.3333333333333333,0.045454545454545456,0.06,0.016216216216216217,0.10843373493975904,0.024390243902439025,0.07420494699646643,0.018726591760299626,0.018518518518518517,,0.0273972602739726,,0.07407407407407407,0.060240963855421686,0.06976744186046512,0.05405405405405406,0.11290322580645161,0.09523809523809523,,0.38181818181818183,0.5952380952380952,0.7142857142857143,0.72,0.11818181818181818,0.3076923076923077,0.36363636363636365,0.5,0.2636363636363636,0.3448275862068966,0.3448275862068966,0.5,0.09090909090909091,0.4,0.4,1.0,0.14545454545454545,0.1875,0.1875,1.0,0.7142857142857143,0.2,0.14285714285714285,,,,,,0.37142857142857144,0.05714285714285714,0.5,0.2,0.6181818181818182,0.1875,0.5115918181818184,0.5568250000000001,0.48845428571428573,0.18110236220472442,0.22772277227722773,0.030303030303030304,0.3106060606060606,8.382142857142858,24.80384615384616,0.3442340791738382,7.0,,,1.0,,,,,4.0,,3.0,6.0,,2.0,,,2.0,,0.5384615384615384,,2.0,,2.0,,,,,,,,,,,,,,,,,True
2581,1610612747,Steve Blake,Steve Blake,2581,LAL,34481.0,575,-144,1171,1166,255,310,112,2337,16.0,22.0,1.0,1.0,5.0,2.0,11.0,14.0,40.0,10.0,28.0,2.0,4.0,2.0,7.0,23.0,57.0,1.0,3.0,14.0,32.0,73,33.0,85.0,17.0,180.0,1299,2.0,4.0,3.0,7.0,13.0,8.0,15.0,8.0,21.0,8.0,48.0,14.0,50.0,90.0,,56.0,23.0,2.0,102.0,36.0,138.0,18.0,18.0,53.0,34.0,312.0,1.0,2.0,16.0,40.0,1.0,57.0,3.0,60.0,15,5.0,10.0,38.0,6.0,36.0,9.0,2.0,47.0,13.0,8.0,3.0,32.0,2.0,,32,1.0,2.0,22.0,4.0,1.0,,1.0,1.0,,,,45.0,251,3.0,0.21875,0.21875,0.9090909090909091,0.38823529411764707,0.42857142857142855,0.38095238095238093,0.39285714285714285,0.4383561643835616,0.5,0.5333333333333333,0.5158227848101266,0.5909090909090909,0.5555555555555556,0.5357142857142857,0.5909090909090909,0.5853658536585366,0.5379746835443038,0.0273972602739726,0.09090909090909091,,16.34689178818112,0.8085106382978723,0.023809523809523808,0.09732360097323602,0.0049504950495049506,0.10884353741496598,0.005813953488372093,0.1003584229390681,0.005208333333333333,,,0.011695906432748537,0.008620689655172414,,0.087248322147651,0.07936507936507936,0.125,0.1262135922330097,0.06818181818181818,,0.13924050632911392,0.7272727272727273,0.8,0.125,0.06962025316455696,0.18181818181818182,0.18181818181818182,,0.25316455696202533,0.35,0.35,0.35714285714285715,0.17721518987341772,0.35714285714285715,0.37037037037037035,1.0,0.36075949367088606,0.40350877192982454,0.40350877192982454,0.8695652173913043,0.09090909090909091,1.0,0.36363636363636365,0.5,1.0,0.2727272727272727,0.3333333333333333,1.0,0.1388888888888889,0.19444444444444445,0.2857142857142857,0.3888888888888889,0.6772151898734177,0.4107142857142857,0.5085939490445859,0.50141,0.4938671428571428,0.024844720496894408,0.05263157894736842,0.07222222222222222,0.26666666666666666,12.178082191780822,25.13764705882353,0.21776259607173357,4.0,6.0,9.0,15.0,,1.0,1.0,2.0,,,3.0,1.0,1.0,7.0,,,3.0,,0.8,0.42857142857142855,,1.0,,,,,0.011764705882352941,,,,,0.03571428571428571,,,,1.0,,,1.0,True
203088,1610612747,Kendall Marshall,Kendall Marshall,203088,LAL,50665.0,844,-174,1758,1762,353,322,152,3520,29.0,58.0,4.0,6.0,16.0,6.0,20.0,15.0,48.0,2.0,3.0,,,1.0,1.0,36.0,92.0,2.0,10.0,23.0,50.0,126,38.0,95.0,9.0,223.0,2013,5.0,10.0,2.0,10.0,16.0,10.0,28.0,9.0,24.0,2.0,49.0,18.0,82.0,99.0,2.0,92.0,36.0,13.0,195.0,57.0,252.0,42.0,15.0,112.0,40.0,561.0,3.0,6.0,28.0,55.0,,83.0,10.0,93.0,20,14.0,6.0,57.0,15.0,51.0,25.0,6.0,82.0,16.0,12.0,,45.0,3.0,5.0,23,1.0,,18.0,9.0,1.0,1.0,,1.0,,,,49.0,348,1.0,0.18,0.1836734693877551,0.868421052631579,0.4,0.2,0.375,0.4,0.3968253968253968,0.5,0.35714285714285715,0.4841628959276018,0.4,0.4519230769230769,0.48903508771929827,0.4,0.4537037037037037,0.4298642533936652,0.10317460317460317,0.15517241379310345,0.15,15.98762248581743,0.6951219512195121,,0.0929054054054054,0.01107011070110701,0.11570247933884298,0.012048192771084338,0.09952038369304557,0.011378002528445006,0.011627906976744186,0.010582010582010581,0.011049723756906077,0.0051813471502590676,0.03571428571428571,0.11173184357541899,0.08287292817679558,0.08620689655172414,0.12804878048780488,0.08974358974358974,,0.26244343891402716,0.5,0.5918367346938775,0.1724137931034483,0.09049773755656108,0.3,0.35294117647058826,0.16666666666666666,0.2171945701357466,0.3125,0.3191489361702128,0.2,0.013574660633484163,0.6666666666666666,0.6666666666666666,1.0,0.416289592760181,0.391304347826087,0.391304347826087,0.8611111111111112,0.3,0.6666666666666666,,,,0.5,0.2,0.5,0.3076923076923077,0.019230769230769232,1.0,0.4423076923076923,0.6923076923076923,0.391304347826087,0.5007536199095023,0.4719,0.4906173076923076,0.03982300884955752,0.06870229007633588,0.07174887892376682,0.21973094170403587,9.371428571428572,26.485263157894725,0.20079635949943117,9.0,8.0,15.0,43.0,2.0,,3.0,2.0,2.0,1.0,,4.0,,2.0,,,1.0,0.017094017094017096,0.5625,0.34782608695652173,,,,1.0,,,,0.020833333333333332,,,,,1.0,,,,0.017857142857142856,,,True
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,10199.0,170,-28,342,339,78,36,37,681,9.0,12.0,2.0,2.0,2.0,8.0,18.0,11.0,26.0,,2.0,,,,1.0,3.0,12.0,,,4.0,28.0,56,3.0,14.0,14.0,79.0,369,3.0,6.0,,,7.0,8.0,11.0,2.0,5.0,4.0,26.0,14.0,42.0,6.0,2.0,12.0,3.0,5.0,31.0,7.0,38.0,2.0,5.0,18.0,6.0,83.0,2.0,,1.0,23.0,,24.0,2.0,26.0,6,2.0,4.0,24.0,6.0,22.0,8.0,2.0,32.0,6.0,5.0,1.0,9.0,,1.0,14,,,16.0,7.0,1.0,1.0,,1.0,,,,26.0,77,1.0,0.25,0.25925925925925924,0.6666666666666666,0.21428571428571427,,0.4,0.21428571428571427,0.5,0.5,0.7272727272727273,0.4642857142857143,0.5,0.6875,0.5064935064935064,0.5,0.7222222222222222,0.2,0.08928571428571429,0.16666666666666666,,28.608923884514436,0.75,,0.19827586206896552,,0.01818181818181818,0.043478260869565216,0.14035087719298245,0.013422818791946308,,,,0.0625,,0.16666666666666666,0.23076923076923078,0.20833333333333334,0.02631578947368421,,,0.17142857142857143,0.75,0.9,0.4444444444444444,0.2571428571428571,0.4444444444444444,0.4444444444444444,0.125,0.37142857142857144,0.4230769230769231,0.4782608695652174,0.18181818181818182,0.02857142857142857,,,,0.17142857142857143,0.25,0.25,0.6666666666666666,0.3333333333333333,1.0,,,,,,,0.125,0.0625,,0.25,0.37142857142857144,0.25,0.4651,0.39546666666666663,0.47727812500000005,0.09090909090909091,0.1111111111111111,0.08860759493670886,0.3291139240506329,11.703571428571427,25.607142857142858,0.22807017543859648,2.0,2.0,3.0,7.0,,,,3.0,,,,,2.0,,,,,,1.0,0.5,1.0,,1.0,,,,,0.11538461538461539,,0.5,,,,,,,,,,True
