EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,FTOffRebounds,Travels,BlockingFouls,Charge Fouls Drawn,Technical Free Throw Trips,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceFtPoints,BlockedLongMidRange,Defensive 3 Seconds Violations,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Charge Fouls,OffensiveGoaltends,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,Clear Path Fouls,Corner3PctBlocked,BlockedCorner3,on,3pt And 1 Free Throw Trips
101107,1610612762,Marvin Williams,Marvin Williams,101107,UTA,39197.0,653,-83.0,1254,1242,404,377,157,2496,34.0,44.0,12.0,16.0,11.0,15.0,8.0,29.0,14.0,36.0,7.0,25.0,2.0,1.0,6.0,26.0,64.0,1.0,3.0,5.0,25.0,56.0,109.0,33.0,89.0,28.0,239.0,1419,14.0,24.0,1.0,5.0,31.0,15.0,29.0,6.0,31.0,16.0,64.0,66.0,46.0,96.0,3.0,22.0,4.0,60.0,26.0,3.0,17.0,10.0,27.0,4.0,6.0,10.0,2.0,5.0,64.0,9.0,23.0,21.0,50,12.0,83,32.0,115,4.0,29.0,20.0,9.0,11.0,2.0,6.0,11.0,5.0,1.0,22.0,4.0,9.0,25.0,69,3.0,6.0,37.0,2.0,3.0,1.0,35.0,5.0,14.0,2.0,3.0,13.0,1.0,1.0,7.0,6.0,14.0,8.0,1.0,62.0,398,11.0,2.0,0.5892857142857143,0.7333333333333333,0.9696969696969697,0.3707865168539326,0.2,0.1935483870967742,0.38823529411764707,0.5137614678899083,0.5833333333333334,0.5172413793103449,0.5328282828282829,0.5344827586206896,0.4,0.5636792452830188,0.5344827586206896,0.47058823529411764,0.4494949494949495,0.027522935779816515,0.045454545454545456,0.034482758620689655,16.329378925331472,0.5,0.32432432432432434,0.1282051282051282,0.05336426914153132,0.1320754716981132,0.05421686746987952,0.12932604735883424,0.05360134003350084,0.0873015873015873,0.05714285714285714,0.024242424242424242,0.059322033898305086,0.041666666666666664,0.06716417910447761,0.19827586206896552,0.12857142857142856,0.10833333333333334,0.20512820512820512,0.0392156862745098,0.5714285714285714,0.2222222222222222,0.7727272727272727,0.8095238095238095,0.47058823529411764,0.14646464646464646,0.27586206896551724,0.2857142857142857,0.625,0.18181818181818182,0.3888888888888889,0.3888888888888889,0.8571428571428571,0.12626262626262627,0.28,0.28,0.8571428571428571,0.32323232323232326,0.40625,0.40625,1.0,0.5517241379310345,0.75,0.06896551724137931,0.10344827586206896,0.3333333333333333,1.0,0.25,0.7333333333333333,0.1,0.16666666666666666,0.4166666666666667,0.2,0.6717171717171717,0.43333333333333335,0.5072780927835052,0.5009895833333333,0.5094105263157894,0.07655502392344497,0.11864406779661017,0.02197802197802198,0.1297071129707113,0.26778242677824265,9.593577981651379,25.524719101123594,0.32216905901116427,,,,,,,,,,,,,,,,,,,,,,,,,True,
101249,1610612762,John Lucas III,John Lucas III,101249,UTA,19863.0,331,-82.0,632,635,208,220,101,1267,8.0,13.0,1.0,3.0,4.0,8.0,4.0,23.0,11.0,27.0,4.0,12.0,2.0,,,8.0,30.0,2.0,5.0,2.0,10.0,23.0,63.0,12.0,42.0,5.0,87.0,687,2.0,6.0,3.0,7.0,13.0,8.0,27.0,2.0,10.0,,22.0,14.0,32.0,36.0,,2.0,,30.0,8.0,3.0,18.0,7.0,25.0,6.0,1.0,11.0,5.0,2.0,57.0,6.0,1.0,2.0,12,1.0,15,8.0,23,2.0,8.0,1.0,7.0,5.0,,4.0,5.0,1.0,1.0,10.0,,6.0,9.0,25,1.0,1.0,14.0,,4.0,,5.0,,,,1.0,,,,,,,,,22.0,208,6.0,,0.30434782608695654,0.3181818181818182,1.0,0.2857142857142857,0.42857142857142855,0.2,0.2857142857142857,0.36507936507936506,0.3333333333333333,0.2962962962962963,0.3904761904761905,0.5,0.2972972972972973,0.39622641509433965,0.5,0.2972972972972973,0.4,0.047619047619047616,,0.08695652173913043,15.333333333333334,0.5,0.037037037037037035,0.061224489795918366,0.0041841004184100415,0.029850746268656716,0.07142857142857142,0.053231939163498096,0.021671826625386997,,0.0125,,0.07272727272727272,0.06896551724137931,0.05454545454545454,0.07575757575757576,0.05333333333333334,0.037037037037037035,,0.029850746268656716,,0.12380952380952381,0.6153846153846154,0.6153846153846154,0.375,0.21904761904761905,0.17391304347826086,0.19047619047619047,,0.2571428571428571,0.4074074074074074,0.4230769230769231,0.36363636363636365,0.11428571428571428,0.3333333333333333,0.3333333333333333,1.0,0.2857142857142857,0.26666666666666666,0.26666666666666666,1.0,0.23076923076923078,0.3333333333333333,0.15384615384615385,0.38461538461538464,0.4,1.0,0.21621621621621623,0.5,,,0.2702702702702703,0.2,0.5238095238095238,0.26666666666666666,0.47408557692307696,0.51104375,0.4553041666666667,,,,0.14942528735632185,0.25287356321839083,11.438095238095238,25.13095238095238,0.3291139240506329,1.0,1.0,1.0,3.0,3.0,3.0,0.037037037037037035,0.05,0.5,1.0,,,,,,,,,,,,,,,True,
200839,1610612762,Mike Harris,Mike Harris,200839,UTA,11089.0,185,35.0,357,357,107,103,66,714,9.0,13.0,4.0,5.0,3.0,3.0,4.0,9.0,6.0,22.0,,1.0,,,,,1.0,,,,,19.0,44.0,,2.0,24.0,62.0,349,5.0,9.0,,,12.0,6.0,13.0,,,8.0,20.0,24.0,14.0,,,8.0,,1.0,,4.0,2.0,3.0,5.0,3.0,,2.0,,,13.0,3.0,10.0,6.0,10,1.0,17,13.0,30,,13.0,6.0,7.0,4.0,,2.0,5.0,2.0,,9.0,,1.0,6.0,32,1.0,4.0,19.0,2.0,2.0,,25.0,,8.0,1.0,3.0,6.0,,,2.0,2.0,6.0,5.0,,20.0,107,3.0,3.0,0.631578947368421,0.8,,,,,,0.4318181818181818,0.5555555555555556,0.46153846153846156,0.41304347826086957,0.5555555555555556,0.46153846153846156,0.5344827586206896,0.6,0.5882352941176471,0.043478260869565216,0.09090909090909091,0.15384615384615385,0.2222222222222222,15.617715617715618,0.4444444444444444,0.07692307692307693,0.08620689655172414,0.07633587786259542,0.1111111111111111,0.06818181818181818,0.09411764705882353,0.07428571428571429,0.07894736842105263,0.07692307692307693,0.07407407407407407,0.1,,0.06060606060606061,0.15151515151515152,0.06,0.1388888888888889,0.05555555555555555,,0.8333333333333334,0.2826086956521739,0.6923076923076923,0.8181818181818182,0.5555555555555556,0.1956521739130435,0.4444444444444444,0.5714285714285714,0.5,0.4782608695652174,0.2727272727272727,0.2727272727272727,0.8333333333333334,0.021739130434782608,,,,0.021739130434782608,,,,0.5555555555555556,0.8,,,,,0.23076923076923078,1.0,,,,,0.32608695652173914,,0.4471467391304348,0.49382857142857145,0.42276923076923073,0.16363636363636364,0.15384615384615385,0.3333333333333333,0.1935483870967742,0.3225806451612903,11.622727272727273,23.95,0.29971988795518206,,,,1.0,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,True,
202324,1610612762,Derrick Favors,Derrick Favors,202324,UTA,57293.0,955,-156.0,1824,1812,562,539,223,3636,120.0,170.0,42.0,62.0,33.0,46.0,50.0,111.0,13.0,56.0,,,,,,,1.0,,,,1.0,183.0,337.0,,1.0,85.0,451.0,2047,46.0,75.0,,,112.0,48.0,86.0,,1.0,24.0,120.0,220.0,146.0,,,58.0,,1.0,,24.0,24.0,11.0,35.0,8.0,3.0,17.0,2.0,5.0,81.0,18.0,74.0,46.0,120,25.0,191,93.0,284,10.0,25.0,16.0,9.0,30.0,6.0,16.0,31.0,14.0,1.0,61.0,2.0,16.0,68.0,111,10.0,7.0,109.0,5.0,,4.0,144.0,22.0,73.0,,10.0,46.0,,,32.0,14.0,46.0,21.0,2.0,120.0,562,13.0,10.0,0.6010928961748634,0.7142857142857143,,,,,,0.543026706231454,0.6133333333333333,0.5581395348837209,0.5414201183431953,0.6133333333333333,0.5517241379310345,0.5651629072681704,0.6363636363636364,0.5769230769230769,0.0029585798816568047,0.0712166172106825,0.08823529411764706,0.06306306306306306,22.03065134099617,0.4918032786885246,0.3787878787878788,0.20512820512820512,0.11419753086419752,0.2081447963800905,0.08181818181818182,0.20595533498759305,0.10599078341013825,0.1683673469387755,0.10101010101010101,0.08267716535433071,0.07228915662650602,0.1111111111111111,0.20418848167539266,0.2247191011235955,0.18981481481481483,0.21176470588235294,0.19607843137254902,0.07692307692307693,0.45652173913043476,0.5029585798816568,0.7058823529411765,0.7741935483870968,0.6333333333333333,0.32840236686390534,0.45045045045045046,0.4807692307692308,0.46,0.16568047337278108,0.23214285714285715,0.24074074074074073,0.8461538461538461,,,,,0.0029585798816568047,,,,0.8266666666666667,0.6774193548387096,,,,,0.5287356321839081,0.717391304347826,,,0.011494252873563218,,0.5059171597633136,,0.5037143491124259,0.565544927536232,0.5050316091954024,0.18766066838046272,0.18814432989690721,,0.24833702882483372,0.2660753880266075,6.288427299703263,25.7,0.3081140350877193,,1.0,9.0,1.0,,,0.03571428571428571,0.013513513513513514,,,20.0,,,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.19047619047619047,,,,True,
202692,1610612762,Alec Burks,Alec Burks,202692,UTA,131587.0,2193,-286.0,4178,4190,1319,1272,546,8368,200.0,336.0,27.0,37.0,64.0,107.0,52.0,136.0,78.0,216.0,15.0,38.0,3.0,7.0,13.0,35.0,105.0,2.0,8.0,8.0,29.0,330.0,688.0,50.0,143.0,279.0,1089.0,4628,33.0,59.0,3.0,11.0,110.0,98.0,198.0,15.0,42.0,117.0,358.0,216.0,444.0,123.0,27.0,28.0,10.0,95.0,35.0,65.0,155.0,57.0,212.0,44.0,13.0,78.0,35.0,42.0,481.0,15.0,41.0,59.0,135,4.0,198,59.0,257,12.0,69.0,43.0,26.0,83.0,14.0,50.0,66.0,33.0,5.0,149.0,13.0,45.0,91.0,190,6.0,11.0,310.0,6.0,20.0,5.0,373.0,37.0,156.0,2.0,44.0,13.0,1.0,1.0,11.0,2.0,14.0,7.0,,357.0,1312,22.0,39.0,0.32727272727272727,0.34177215189873417,0.82,0.34965034965034963,0.2727272727272727,0.35714285714285715,0.37593984962406013,0.4796511627906977,0.559322033898305,0.494949494949495,0.48736462093862815,0.5357142857142857,0.5020833333333333,0.5456827309236948,0.6111111111111112,0.5666666666666667,0.17208182912154033,0.09447674418604651,0.125,0.13970588235294118,23.71369294605809,0.5570469798657718,0.028985507246376812,0.1016566265060241,0.02706270627062706,0.10649819494584838,0.03164556962025317,0.1030818278427205,0.02815485168426345,0.042826552462526764,0.027083333333333334,0.014084507042253521,0.031161473087818695,0.03305785123966942,0.08616780045351474,0.07017543859649122,0.1413934426229508,0.10526315789473684,0.11029411764705882,0.033426183844011144,0.5,0.4043321299638989,0.5952380952380952,0.6802721088435374,0.345,0.16365824308062576,0.38235294117647056,0.4444444444444444,0.3269230769230769,0.259927797833935,0.3611111111111111,0.36792452830188677,0.28205128205128205,0.0457280385078219,0.39473684210526316,0.40540540540540543,1.0,0.1263537906137184,0.3333333333333333,0.33653846153846156,0.7428571428571429,0.5285714285714286,0.7297297297297297,0.04285714285714286,0.11428571428571428,0.25,1.0,0.44583333333333336,0.5981308411214953,0.05416666666666667,0.5384615384615384,0.12083333333333333,0.27586206896551724,0.5764139590854392,0.3684210526315789,0.4973634146341463,0.5108981481481482,0.5090999999999999,0.16596638655462184,0.19330855018587362,0.013793103448275862,0.10101010101010101,0.3287419651056015,8.258430232558139,26.88741258741258,0.31570129248444234,1.0,3.0,9.0,,1.0,5.0,0.018518518518518517,0.02,0.3333333333333333,1.0,35.0,,,2.0,9.0,7.0,,,0.013986013986013986,0.009523809523809525,0.18518518518518517,1.0,0.02631578947368421,,True,
202683,1610612762,Enes Kanter,Enes Kanter,202683,UTA,79967.0,1333,-237.0,2520,2532,768,770,351,5052,136.0,227.0,53.0,92.0,39.0,68.0,72.0,180.0,50.0,122.0,,,,,,,1.0,,,,,258.0,529.0,,1.0,97.0,613.0,2865,68.0,127.0,,,164.0,66.0,132.0,,,36.0,168.0,276.0,240.0,,,96.0,,1.0,,45.0,25.0,18.0,43.0,16.0,2.0,13.0,2.0,10.0,104.0,30.0,111.0,60.0,145,24.0,229,145.0,374,20.0,15.0,9.0,6.0,33.0,5.0,9.0,48.0,24.0,1.0,81.0,7.0,16.0,87.0,149,9.0,23.0,132.0,24.0,2.0,4.0,130.0,12.0,56.0,,15.0,25.0,,,14.0,10.0,25.0,14.0,1.0,168.0,767,9.0,14.0,0.5348837209302325,0.6571428571428571,,,,,,0.4877126654064272,0.5354330708661418,0.5,0.4867924528301887,0.5354330708661418,0.5,0.5203735144312394,0.5734265734265734,0.5316455696202531,0.0018867924528301887,0.08506616257088846,0.13656387665198239,0.06111111111111111,22.827938671209537,0.4074074074074074,0.3380281690140845,0.18494897959183673,0.11598746081504702,0.17804154302670624,0.1111111111111111,0.18287243532560213,0.11491442542787286,0.15333333333333332,0.12251655629139073,0.07887323943661972,0.10476190476190476,0.13333333333333333,0.16483516483516483,0.16379310344827586,0.2222222222222222,0.1746031746031746,0.18823529411764706,0.0881057268722467,0.56,0.42830188679245285,0.5991189427312775,0.6938775510204082,0.4264705882352941,0.33962264150943394,0.4,0.4260355029585799,0.5138888888888888,0.23018867924528302,0.4098360655737705,0.42016806722689076,0.86,,,,,0.0018867924528301887,,,,0.7244094488188977,0.5760869565217391,,,,,0.5151515151515151,0.5735294117647058,,,,,0.43018867924528303,,0.47938698113207534,0.5291343137254902,0.4784848484848484,0.0975609756097561,0.09773123909249563,,0.26753670473083196,0.2740619902120718,7.367296786389414,25.2,0.3047619047619048,,4.0,8.0,10.0,,,0.02459016393442623,0.05194805194805195,,,28.0,1.0,5.0,,4.0,2.0,,3.0,,,0.1320754716981132,,,,True,
203197,1610612762,Diante Garrett,Diante Garrett,203197,UTA,41967.0,699,-92.0,1296,1314,364,310,162,2610,15.0,30.0,,,5.0,9.0,24.0,60.0,3.0,21.0,7.0,13.0,3.0,2.0,4.0,18.0,46.0,2.0,5.0,6.0,15.0,42.0,111.0,25.0,59.0,6.0,165.0,1404,1.0,6.0,3.0,8.0,11.0,14.0,31.0,8.0,19.0,4.0,56.0,26.0,58.0,69.0,6.0,,4.0,42.0,18.0,9.0,55.0,20.0,75.0,11.0,9.0,29.0,12.0,14.0,170.0,,7.0,23.0,29,,52,7.0,59,2.0,28.0,13.0,15.0,28.0,9.0,22.0,19.0,6.0,,47.0,7.0,15.0,24.0,47,,1.0,11.0,1.0,1.0,,6.0,,2.0,,1.0,3.0,,,3.0,,3.0,1.0,,56.0,364,3.0,1.0,0.30952380952380953,0.30952380952380953,0.92,0.423728813559322,0.375,0.42105263157894735,0.45454545454545453,0.3783783783783784,0.16666666666666666,0.45161290322580644,0.4676470588235294,0.39285714285714285,0.52,0.476878612716763,0.39285714285714285,0.5384615384615384,0.34705882352941175,0.08108108108108109,0.16666666666666666,0.06666666666666667,14.755197853789403,0.5957446808510638,,0.06636155606407322,0.014028056112224449,0.12994350282485875,,0.08469055374592833,0.011041009463722398,0.012578616352201259,0.017241379310344827,0.012048192771084338,,,0.05063291139240506,0.06837606837606838,0.08024691358024691,0.13533834586466165,0.11363636363636363,0.022988505747126436,0.3333333333333333,0.17647058823529413,0.5,0.6,0.3333333333333333,0.35294117647058826,0.4,0.42857142857142855,0.2916666666666667,0.12352941176470589,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.07647058823529412,0.5384615384615384,0.5384615384615384,1.0,0.27058823529411763,0.391304347826087,0.391304347826087,0.8888888888888888,,,0.21428571428571427,0.35714285714285715,0.4,1.0,0.18,0.5555555555555556,0.08,0.5,0.3,0.4,0.5235294117647059,0.42857142857142855,0.4781484939759035,0.47913636363636364,0.48341702127659564,0.011627906976744186,0.017699115044247787,,0.06666666666666667,0.3393939393939394,8.492792792792793,26.501694915254244,0.2808641975308642,1.0,,3.0,,,,,,0.3333333333333333,1.0,,,1.0,,,1.0,,,,,,,,,True,
201575,1610612762,Brandon Rush,Brandon Rush,201575,UTA,17621.0,294,-57.0,547,554,152,122,76,1101,2.0,8.0,,1.0,,1.0,1.0,5.0,5.0,15.0,6.0,11.0,,3.0,3.0,5.0,19.0,,1.0,1.0,6.0,8.0,28.0,11.0,30.0,2.0,51.0,623,1.0,2.0,,1.0,2.0,1.0,6.0,4.0,9.0,,14.0,6.0,10.0,27.0,6.0,,,19.0,5.0,3.0,11.0,2.0,13.0,,2.0,7.0,2.0,2.0,28.0,,2.0,8.0,15,3.0,26,2.0,28,,3.0,2.0,1.0,7.0,2.0,7.0,6.0,,1.0,13.0,1.0,2.0,13.0,25,,,6.0,,,,3.0,1.0,2.0,,,5.0,,,2.0,3.0,5.0,3.0,,14.0,152,3.0,,0.375,0.375,0.8181818181818182,0.36666666666666664,,0.4444444444444444,0.36666666666666664,0.2857142857142857,0.5,0.16666666666666666,0.4224137931034483,0.3333333333333333,0.4666666666666667,0.4322033898305085,0.3333333333333333,0.4666666666666667,0.5172413793103449,0.10714285714285714,0.375,,11.25,0.5384615384615384,0.16666666666666666,0.08108108108108109,0.008438818565400843,0.11428571428571428,,0.09019607843137255,0.0071174377224199285,0.0125,0.013157894736842105,,,,0.06451612903225806,0.12727272727272726,0.058823529411764705,0.12244897959183673,0.09523809523809523,,0.6,0.13793103448275862,0.25,0.4,,0.08620689655172414,0.2,0.2,1.0,0.25862068965517243,0.3333333333333333,0.3333333333333333,0.4,0.1896551724137931,0.5454545454545454,0.5454545454545454,1.0,0.3275862068965517,0.2631578947368421,0.2631578947368421,0.6,0.3333333333333333,,,0.3333333333333333,,,0.06666666666666667,,0.2,1.0,0.4,0.16666666666666666,0.6551724137931034,0.2631578947368421,0.5084758620689656,0.5426000000000001,0.48377666666666663,0.03389830508474576,0.06896551724137931,,0.0392156862745098,0.27450980392156865,12.167857142857143,24.490000000000002,0.27787934186471663,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,True,
202330,1610612762,Gordon Hayward,Gordon Hayward,202330,UTA,73594.0,1227,-130.0,2367,2370,854,901,317,4737,68.0,110.0,7.0,14.0,16.0,32.0,21.0,73.0,56.0,134.0,9.0,41.0,9.0,1.0,16.0,28.0,104.0,1.0,6.0,10.0,38.0,145.0,317.0,37.0,145.0,136.0,537.0,2627,12.0,28.0,2.0,15.0,38.0,46.0,105.0,11.0,54.0,85.0,210.0,102.0,188.0,96.0,15.0,16.0,1.0,103.0,28.0,23.0,119.0,49.0,168.0,35.0,14.0,61.0,27.0,31.0,385.0,7.0,24.0,62.0,83,9.0,154,34.0,188,7.0,52.0,40.0,12.0,61.0,13.0,39.0,39.0,22.0,3.0,100.0,7.0,38.0,18.0,58,2.0,1.0,155.0,3.0,9.0,7.0,171.0,20.0,63.0,,31.0,16.0,1.0,1.0,11.0,4.0,17.0,4.0,,204.0,847,8.0,25.0,0.35172413793103446,0.3722627737226277,0.8648648648648649,0.25517241379310346,0.13333333333333333,0.2037037037037037,0.2569444444444444,0.45741324921135645,0.42857142857142855,0.4380952380952381,0.43398268398268397,0.3488372093023256,0.39308176100628933,0.49906716417910446,0.3958333333333333,0.5072815533980582,0.31385281385281383,0.07255520504731862,0.11818181818181818,0.136986301369863,23.121808898614148,0.61,0.11842105263157894,0.11690140845070422,0.02981366459627329,0.19435736677115986,0.023890784982935155,0.14091350826044705,0.028233151183970857,0.023622047244094488,0.03937007874015748,0.026936026936026935,0.031818181818181815,,0.0944206008583691,0.1050228310502283,0.14728682170542637,0.18218623481781376,0.2361111111111111,0.02834008097165992,0.23529411764705882,0.23809523809523808,0.6181818181818182,0.7010309278350515,0.36764705882352944,0.15800865800865802,0.2876712328767123,0.3333333333333333,0.14285714285714285,0.29004329004329005,0.417910447761194,0.417910447761194,0.4107142857142857,0.08874458874458875,0.21951219512195122,0.23076923076923078,1.0,0.22510822510822512,0.2692307692307692,0.2692307692307692,0.8214285714285714,0.32558139534883723,0.5,0.20930232558139536,0.13953488372093023,0.16666666666666666,1.0,0.20125786163522014,0.5,0.10062893081761007,0.0625,0.2389937106918239,0.2631578947368421,0.551948051948052,0.27184466019417475,0.4953818478260871,0.5026984375000001,0.4869022151898734,0.12475247524752475,0.175,,0.07076350093109869,0.39106145251396646,10.800946372239745,24.767586206896546,0.360794254330376,1.0,3.0,5.0,,2.0,3.0,,0.03896103896103896,0.1111111111111111,1.0,8.0,1.0,,2.0,2.0,8.0,,,0.013793103448275862,,,,0.04878048780487805,,True,
2210,1610612762,Richard Jefferson,Richard Jefferson,2210,UTA,40145.0,669,-171.0,1279,1274,325,300,139,2553,27.0,42.0,1.0,2.0,6.0,11.0,9.0,25.0,12.0,37.0,9.0,26.0,,1.0,6.0,19.0,54.0,2.0,7.0,2.0,13.0,48.0,104.0,28.0,80.0,39.0,219.0,1432,2.0,5.0,2.0,7.0,13.0,12.0,25.0,3.0,19.0,10.0,43.0,56.0,40.0,81.0,3.0,,,54.0,19.0,8.0,24.0,5.0,29.0,4.0,1.0,15.0,3.0,6.0,63.0,2.0,4.0,16.0,43,10.0,69,6.0,75,1.0,17.0,13.0,4.0,16.0,3.0,10.0,12.0,6.0,1.0,28.0,3.0,8.0,31.0,54,2.0,1.0,53.0,1.0,5.0,,59.0,4.0,26.0,3.0,1.0,3.0,,,2.0,1.0,3.0,1.0,,43.0,321,4.0,1.0,0.5833333333333334,0.5833333333333334,0.9642857142857143,0.35,0.2857142857142857,0.15789473684210525,0.35,0.46153846153846156,0.4,0.48,0.4891304347826087,0.4166666666666667,0.375,0.5214285714285715,0.43333333333333335,0.43,0.43478260869565216,0.07692307692307693,0.09523809523809523,0.04,16.562282533054976,0.5714285714285714,0.24390243902439024,0.10141509433962265,0.008350730688935281,0.09580838323353294,0.014492753623188406,0.09983079526226735,0.009724473257698542,0.0070921985815602835,,0.015384615384615385,,0.05555555555555555,0.061224489795918366,0.06956521739130435,0.16049382716049382,0.09917355371900827,0.08695652173913043,0.010526315789473684,0.3333333333333333,0.22826086956521738,0.6428571428571429,0.7105263157894737,0.6296296296296297,0.1358695652173913,0.36,0.375,0.2222222222222222,0.20108695652173914,0.32432432432432434,0.35294117647058826,0.75,0.14130434782608695,0.34615384615384615,0.375,1.0,0.29347826086956524,0.35185185185185186,0.3584905660377358,0.9473684210526315,0.16666666666666666,0.5,,0.5833333333333334,0.2857142857142857,1.0,0.25,0.5454545454545454,0.13636363636363635,0.16666666666666666,0.29545454545454547,0.15384615384615385,0.6630434782608695,0.35185185185185186,0.5253624999999998,0.53186,0.5167613636363636,0.13875598086124402,0.20634920634920634,0.03614457831325301,0.0593607305936073,0.1963470319634703,9.225,24.311249999999994,0.2541047693510555,,,3.0,1.0,,,0.08108108108108109,,,,3.0,,,3.0,,3.0,,,0.0375,0.018518518518518517,1.0,,0.07692307692307693,,True,
