EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,TwoPtShootingFoulsDrawn,SecondChanceAtRimPctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGA,FtPoints,SecondChanceFtPoints,PenaltyFG2M,PenaltyFtPoints,HeaveAttempts,Fg3aBlocked,LongMidRangeAssists,FTOffRebounds,FTDefRebounds,Clear Path Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,BlockingFouls,Offensive Fouls,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctBlocked,Corner3PctBlocked,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,OffensiveGoaltends,on,HeaveMakes
101128,1610612745,Francisco Garcia,Francisco Garcia,101128,HOU,20714.0,345,-50,682,684,202,181.0,79,1366,5.0,8.0,1.0,3.0,2.0,8.0,3.0,8.0,5.0,16.0,1.0,6.0,11.0,37.0,2.0,4.0,3.0,7.0,10.0,24.0,16.0,53.0,68,766,2.0,5.0,2.0,4.0,10.0,2.0,4.0,13.0,12.0,10.0,10.0,45.0,3.0,2.0,37.0,11.0,4.0,15.0,11.0,26.0,5.0,6.0,8.0,7.0,63.0,3.0,5.0,5.0,24.0,29.0,8.0,37.0,1.0,7.0,5.0,2.0,4.0,3.0,2.0,6.0,2.0,2.0,10.0,2.0,2.0,18.0,30.0,1.0,2.0,7.0,2.0,1.0,1.0,8.0,6.0,2.0,8.0,4.0,1.0,12.0,201,0.5,0.5555555555555556,0.9375,0.3018867924528302,0.5,0.3076923076923077,0.3018867924528302,0.4166666666666667,0.4,0.44155844155844154,0.5555555555555556,0.4,0.44155844155844154,0.5555555555555556,0.4,0.6883116883116883,0.16666666666666666,0.25,0.25,11.225806451612904,0.4,0.09523809523809523,0.026881720430107527,0.058823529411764705,0.02459016393442623,0.08605341246290801,0.025974025974025976,0.02247191011235955,0.041666666666666664,0.030303030303030304,0.07692307692307693,0.10526315789473684,0.10204081632653061,0.06153846153846154,0.05,0.02127659574468085,0.5,0.1038961038961039,0.625,0.8333333333333334,0.4,0.1038961038961039,0.25,0.3333333333333333,0.1038961038961039,0.375,0.375,1.0,0.2077922077922078,0.3125,0.3125,1.0,0.4805194805194805,0.2972972972972973,0.2972972972972973,0.9090909090909091,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.5,1.0,0.4,0.16666666666666666,0.4666666666666667,0.42857142857142855,0.7922077922077922,0.2972972972972973,0.5269558441558441,0.5464428571428571,0.5466366666666667,0.14705882352941177,0.17647058823529413,10.695833333333335,24.684905660377357,0.2961876832844575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
200758,1610612745,Ronnie Brewer,Ronnie Brewer,200758,HOU,4884.0,81,-9,161,163,36,17.0,16,324,1.0,2.0,1.0,1.0,,,,1.0,,3.0,,1.0,,1.0,,,,1.0,1.0,3.0,,4.0,2,184,1.0,1.0,,,2.0,,,2.0,,2.0,,,,,1.0,,,1.0,3.0,4.0,1.0,2.0,,1.0,11.0,1.0,,3.0,4.0,7.0,1.0,8.0,,4.0,3.0,1.0,2.0,,2.0,,,,2.0,,,1.0,2.0,,,1.0,,2.0,,,,,,,,,33,1.0,1.0,,,,,,0.3333333333333333,1.0,0.14285714285714285,1.0,,0.125,1.0,,0.5714285714285714,,,,5.649717514124294,1.0,0.07017543859649122,,0.11538461538461539,0.05,0.08433734939759036,0.014705882352941176,,,0.07692307692307693,0.09523809523809523,,0.1,0.1,0.16666666666666666,,,0.2857142857142857,0.5,0.5,1.0,,,,0.14285714285714285,,,,0.42857142857142855,,,,0.14285714285714285,,,,1.0,1.0,,,,0.5,,0.5,,0.8571428571428571,,0.5778785714285714,0.6972,0.49860000000000004,1.0,,6.333333333333333,23.65,0.2236024844720497,1.0,1.0,0.125,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201166,1610612745,Aaron Brooks,Aaron Brooks,201166,HOU,15749.0,262,-26,503,500,176,117.0,55,1003,9.0,20.0,,1.0,9.0,21.0,1.0,3.0,5.0,8.0,1.0,2.0,18.0,40.0,,1.0,8.0,16.0,19.0,44.0,23.0,48.0,124,582,,2.0,,2.0,2.0,12.0,9.0,18.0,47.0,2.0,36.0,57.0,12.0,,38.0,18.0,5.0,12.0,12.0,24.0,7.0,5.0,9.0,2.0,60.0,2.0,6.0,1.0,7.0,9.0,9.0,18.0,3.0,5.0,4.0,1.0,12.0,3.0,12.0,4.0,,1.0,16.0,1.0,4.0,8.0,19.0,,,22.0,4.0,17.0,,2.0,1.0,1.0,2.0,,,45.0,172,0.05263157894736842,0.05263157894736842,0.8260869565217391,0.4791666666666667,,0.5,0.5,0.4318181818181818,,0.5815217391304348,,0.6833333333333333,0.62,0.2,0.7121212121212122,0.5217391304347826,0.11363636363636363,0.25,,20.567375886524825,0.75,0.04,0.05084745762711865,0.01639344262295082,0.023255813953488372,0.03389830508474576,0.0392156862745098,0.058823529411764705,0.06,0.016129032258064516,0.05172413793103448,0.0392156862745098,0.030303030303030304,0.02127659574468085,,0.075,,0.21739130434782608,0.45,0.6,0.1111111111111111,0.22826086956521738,0.42857142857142855,0.42857142857142855,0.03260869565217391,0.3333333333333333,0.3333333333333333,,0.08695652173913043,0.625,0.625,1.0,0.43478260869565216,0.45,0.46153846153846156,0.7777777777777778,0.25,,0.25,,,0.06666666666666667,0.5,0.5333333333333333,0.5,0.7391304347826086,0.47368421052631576,0.5033716666666668,0.5094,0.46767499999999995,0.016129032258064516,0.3790322580645161,6.045454545454546,26.22083333333333,0.3499005964214712,6.0,,0.0707070707070707,0.12,3.0,4.0,1.0,17.0,2.0,7.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.5833333333333334,0.020833333333333332,0.025,0.05555555555555555,0.037037037037037035,0.041666666666666664,0.25,0.13333333333333333,0.75,0.02040816326530612,,,,,,,,,,,,,,,,,,,,,,,True,
201935,1610612745,James Harden,James Harden,201935,HOU,94697.0,1578,168,3145,3147,824,630.0,374,6292,122.0,199.0,12.0,18.0,31.0,75.0,47.0,119.0,7.0,19.0,1.0,4.0,86.0,229.0,10.0,20.0,27.0,74.0,200.0,393.0,93.0,248.0,989,3428,18.0,32.0,13.0,26.0,91.0,133.0,28.0,78.0,331.0,82.0,318.0,174.0,105.0,14.0,228.0,86.0,32.0,195.0,79.0,274.0,52.0,27.0,156.0,25.0,627.0,10.0,19.0,55.0,101.0,160.0,31.0,191.0,13.0,56.0,42.0,14.0,82.0,15.0,50.0,52.0,32.0,10.0,134.0,9.0,37.0,34.0,97.0,6.0,4.0,222.0,7.0,358.0,21.0,8.0,3.0,5.0,12.0,10.0,2.0,328.0,818,0.205,0.21243523316062177,0.6236559139784946,0.375,0.5,0.358974358974359,0.3765182186234818,0.5089058524173028,0.5625,0.5296411856474259,0.646551724137931,0.5118483412322274,0.6092964824120602,0.6594202898550725,0.6011029411764706,0.3868954758190328,0.08142493638676845,0.1306532663316583,0.06666666666666667,25.93006993006993,0.6119402985074627,0.09017857142857143,0.02243211334120425,0.11904761904761904,0.020618556701030927,0.0986093552465234,0.02177177177177177,0.02557544757033248,0.025806451612903226,0.0215633423180593,0.07803468208092486,0.07945205479452055,0.1100244498777506,0.115625,0.1267605633802817,0.042071197411003236,0.8333333333333334,0.31045241809672386,0.6130653266331658,0.7052023121387283,0.29508196721311475,0.11700468018720749,0.41333333333333333,0.44285714285714284,0.1856474258970359,0.3949579831932773,0.3983050847457627,0.06382978723404255,0.029641185647425898,0.3684210526315789,0.3888888888888889,0.42857142857142855,0.35725429017160687,0.37554585152838427,0.3788546255506608,0.6395348837209303,0.3103448275862069,0.6666666666666666,0.3448275862068966,0.5,0.7,0.018957345971563982,0.25,0.35071090047393366,0.36486486486486486,0.6973478939157566,0.37719298245614036,0.530455,0.5320702702702702,0.5084716666666667,0.09201213346814964,0.3346814964610718,7.832569974554708,25.506854838709682,0.26200317965023845,141.0,0.08333333333333333,0.19716494845360824,0.2727272727272727,37.0,59.0,6.0,310.0,16.0,66.0,115.0,1.0,3.0,14.0,2.0,4.0,,4.0,2.0,12.0,20.0,10.0,0.49624060150375937,0.012096774193548387,0.008733624454148471,0.058823529411764705,0.013245033112582781,0.017543859649122806,0.10344827586206896,0.2796208530805687,0.6271186440677966,0.04633204633204633,3.0,5.0,1.0,4.0,13.0,13.0,17.0,1.0,4.0,1.0,3.0,11.0,0.008403361344537815,0.05263157894736842,0.00684931506849315,0.06451612903225806,0.5,0.3333333333333333,,,,,True,
203093,1610612745,Terrence Jones,Terrence Jones,203093,HOU,124682.0,2078,123,4119,4126,1058,819.0,485,8245,279.0,405.0,62.0,102.0,63.0,164.0,13.0,42.0,11.0,33.0,1.0,3.0,20.0,68.0,,5.0,5.0,15.0,355.0,611.0,31.0,101.0,921,4504,71.0,126.0,,8.0,151.0,120.0,6.0,18.0,186.0,460.0,250.0,84.0,9.0,88.0,68.0,20.0,64.0,53.0,34.0,87.0,27.0,7.0,47.0,2.0,208.0,41.0,110.0,88.0,256.0,366.0,162.0,528.0,11.0,53.0,36.0,17.0,44.0,3.0,23.0,27.0,21.0,6.0,71.0,7.0,14.0,67.0,139.0,3.0,11.0,154.0,5.0,195.0,,84.0,52.0,23.0,99.0,56.0,4.0,181.0,1049,0.647887323943662,0.7395498392282959,0.9032258064516129,0.3069306930693069,,0.3333333333333333,0.3069306930693069,0.5810147299509002,0.5634920634920635,0.5639044943820225,0.5298507462686567,0.5507246376811594,0.5799748110831234,0.5206896551724138,0.5740740740740741,0.14185393258426968,0.10474631751227496,0.11851851851851852,0.0975609756097561,18.486856165847403,0.6197183098591549,0.17146684527796383,0.0993676603432701,0.15575221238938053,0.06366459627329192,0.16715257531584063,0.08623643632210165,0.11175337186897881,0.10268948655256724,0.061601642710472276,0.13877551020408163,0.1891891891891892,0.18582375478927204,0.1564102564102564,0.15428571428571428,0.04296875,0.5656565656565656,0.5688202247191011,0.6888888888888889,0.7815126050420168,0.6810035842293907,0.2303370786516854,0.38414634146341464,0.42567567567567566,0.05898876404494382,0.30952380952380953,0.30952380952380953,0.7692307692307693,0.046348314606741575,0.3333333333333333,0.3333333333333333,1.0,0.09550561797752809,0.29411764705882354,0.29411764705882354,0.85,0.7611940298507462,0.6078431372549019,0.03731343283582089,,,0.021739130434782608,0.3333333333333333,0.10869565217391304,0.3333333333333333,0.7106741573033708,0.29411764705882354,0.544107805907173,0.5298947619047619,0.5393934306569342,0.16395222584147665,0.20195439739413681,4.121112929623568,24.89306930693069,0.25685846079145425,102.0,0.1774193548387097,0.13026819923371646,0.1495601173020528,54.0,82.0,3.0,118.0,9.0,67.0,34.0,,,4.0,11.0,22.0,,5.0,7.0,,11.0,14.0,0.5583333333333333,,,0.2268041237113402,0.05851063829787234,0.07006369426751592,0.022388059701492536,0.5942028985507246,0.6585365853658537,,,6.0,2.0,2.0,3.0,3.0,31.0,,15.0,13.0,2.0,8.0,,,0.055865921787709494,0.47619047619047616,,,9.0,5.0,2.0,,True,
201956,1610612745,Omri Casspi,Omri Casspi,201956,HOU,17867.0,298,19,583,586,156,120.0,71,1169,17.0,33.0,4.0,6.0,8.0,21.0,1.0,4.0,4.0,11.0,,,8.0,23.0,1.0,2.0,1.0,7.0,26.0,58.0,12.0,34.0,103,628,5.0,7.0,2.0,4.0,16.0,11.0,1.0,7.0,20.0,40.0,12.0,36.0,,4.0,23.0,8.0,6.0,13.0,8.0,21.0,8.0,,10.0,2.0,50.0,5.0,6.0,9.0,37.0,52.0,12.0,64.0,3.0,9.0,5.0,4.0,8.0,3.0,4.0,10.0,4.0,2.0,18.0,1.0,5.0,10.0,20.0,1.0,2.0,28.0,2.0,28.0,2.0,3.0,,3.0,4.0,2.0,,20.0,156,0.7692307692307693,0.8333333333333334,1.0,0.35294117647058826,0.5,0.14285714285714285,0.35294117647058826,0.4482758620689655,0.7142857142857143,0.4782608695652174,0.7272727272727273,0.4722222222222222,0.49029126213592233,0.7272727272727273,0.5,0.3695652173913043,0.10344827586206896,0.15151515151515152,0.047619047619047616,18.333333333333336,0.4444444444444444,0.15611814345991562,0.04285714285714286,0.13432835820895522,0.04672897196261682,0.1513157894736842,0.044534412955465584,0.04411764705882353,0.03636363636363636,0.05813953488372093,0.14423076923076922,0.19298245614035087,0.14473684210526316,0.16326530612244897,0.05555555555555555,0.0625,0.5,0.358695652173913,0.5151515151515151,0.6071428571428571,0.7647058823529411,0.22826086956521738,0.38095238095238093,0.4,0.043478260869565216,0.25,0.25,,0.11956521739130435,0.36363636363636365,0.36363636363636365,1.0,0.25,0.34782608695652173,0.34782608695652173,1.0,0.5454545454545454,0.6666666666666666,0.18181818181818182,0.5,1.0,,,0.3888888888888889,0.14285714285714285,0.7282608695652174,0.34782608695652173,0.5126945652173912,0.53901,0.5278333333333334,0.1553398058252427,0.1941747572815534,5.027586206896552,24.591176470588238,0.26758147512864494,14.0,0.5,0.13725490196078433,0.20588235294117646,5.0,7.0,2.0,15.0,,7.0,3.0,,,1.0,1.0,6.0,,,3.0,,1.0,1.0,0.6363636363636364,,,0.2857142857142857,0.038461538461538464,,0.18181818181818182,0.3888888888888889,0.7142857142857143,,1.0,1.0,,1.0,1.0,2.0,4.0,,1.0,1.0,,1.0,,,0.058823529411764705,0.875,0.5,1.0,,,,,True,
202391,1610612745,Jeremy Lin,Jeremy Lin,202391,HOU,56987.0,950,30,1926,1933,565,418.0,212,3859,64.0,96.0,3.0,7.0,14.0,53.0,19.0,40.0,9.0,21.0,4.0,6.0,27.0,88.0,1.0,5.0,6.0,25.0,97.0,189.0,36.0,109.0,381,2088,5.0,12.0,1.0,5.0,20.0,57.0,10.0,31.0,113.0,68.0,126.0,99.0,9.0,2.0,88.0,27.0,12.0,102.0,41.0,143.0,31.0,10.0,88.0,10.0,327.0,7.0,6.0,19.0,41.0,61.0,15.0,76.0,3.0,34.0,25.0,9.0,49.0,14.0,36.0,30.0,13.0,2.0,79.0,4.0,22.0,39.0,68.0,3.0,1.0,89.0,5.0,97.0,2.0,11.0,11.0,,12.0,4.0,,110.0,560,0.35051546391752575,0.3541666666666667,0.9166666666666666,0.3302752293577982,0.2,0.3225806451612903,0.3302752293577982,0.5132275132275133,0.4166666666666667,0.5067114093959731,0.38235294117647056,0.48863636363636365,0.5557184750733137,0.475,0.5330188679245284,0.36577181208053694,0.06349206349206349,0.0625,0.11320754716981132,19.200734956361966,0.620253164556962,0.05890804597701149,0.011385199240986717,0.06713780918727916,0.023890784982935155,0.06128702757916241,0.015853658536585366,0.020161290322580645,,0.030973451327433628,0.04721030042918455,0.05217391304347826,0.07725321888412018,0.06091370558375635,0.08139534883720931,0.02027027027027027,0.3333333333333333,0.3221476510067114,0.6666666666666666,0.7111111111111111,0.40625,0.17785234899328858,0.2641509433962264,0.2978723404255319,0.1342281879194631,0.475,0.475,0.3157894736842105,0.07046979865771812,0.42857142857142855,0.42857142857142855,1.0,0.2953020134228188,0.3068181818181818,0.3068181818181818,0.8888888888888888,0.4117647058823529,0.42857142857142855,0.29411764705882354,0.2,1.0,0.06818181818181818,0.6666666666666666,0.2840909090909091,0.24,0.6879194630872483,0.3068181818181818,0.5166739932885906,0.46165909090909096,0.49772045454545455,0.05249343832020997,0.29658792650918636,7.119047619047618,25.06880733944955,0.29335410176531673,32.0,0.3333333333333333,0.10493827160493827,0.14953271028037382,20.0,30.0,,79.0,7.0,28.0,27.0,,,4.0,2.0,1.0,,3.0,2.0,2.0,17.0,6.0,0.49122807017543857,,,0.023809523809523808,0.02247191011235955,,,0.3409090909090909,0.6666666666666666,0.01818181818181818,,5.0,2.0,3.0,3.0,8.0,7.0,1.0,1.0,1.0,,13.0,,,0.01098901098901099,0.14285714285714285,,,,,,,True,
202718,1610612745,Chandler Parsons,Chandler Parsons,202718,HOU,96410.0,1607,112,3172,3186,741,596.0,365,6358,110.0,191.0,10.0,15.0,39.0,91.0,23.0,56.0,22.0,47.0,3.0,8.0,59.0,167.0,3.0,6.0,17.0,38.0,172.0,338.0,81.0,214.0,654,3482,13.0,23.0,3.0,9.0,38.0,68.0,20.0,46.0,147.0,186.0,158.0,228.0,15.0,18.0,167.0,59.0,38.0,127.0,58.0,185.0,39.0,19.0,102.0,17.0,428.0,7.0,23.0,54.0,119.0,184.0,34.0,218.0,11.0,42.0,31.0,11.0,52.0,8.0,33.0,23.0,19.0,6.0,75.0,5.0,8.0,33.0,80.0,2.0,5.0,87.0,5.0,96.0,,16.0,11.0,5.0,16.0,10.0,,147.0,737,0.5406976744186046,0.5705521472392638,0.9382716049382716,0.37850467289719625,0.3333333333333333,0.43478260869565216,0.37850467289719625,0.5088757396449705,0.5652173913043478,0.5317028985507246,0.546875,0.5526315789473685,0.551433389544688,0.5588235294117647,0.57421875,0.38768115942028986,0.11242603550295859,0.14136125654450263,0.10989010989010989,18.61761426978818,0.6933333333333334,0.10466138962181179,0.026963657678780773,0.12413793103448276,0.014644351464435146,0.11005089058524173,0.022539444027047332,0.020671834625323,0.03048780487804878,0.014044943820224719,0.0881542699724518,0.08870967741935484,0.13432835820895522,0.1095890410958904,0.15384615384615385,0.04230769230769231,0.625,0.34601449275362317,0.5759162303664922,0.6707317073170732,0.5909090909090909,0.16485507246376813,0.42857142857142855,0.48148148148148145,0.10144927536231885,0.4107142857142857,0.41818181818181815,0.6521739130434783,0.08514492753623189,0.46808510638297873,0.4782608695652174,1.0,0.302536231884058,0.3532934131736527,0.3532934131736527,0.9152542372881356,0.46875,0.6666666666666666,0.1875,0.5,1.0,0.07017543859649122,0.375,0.3333333333333333,0.4473684210526316,0.7336956521739131,0.3532934131736527,0.532231909090909,0.5075407407407408,0.5200646017699115,0.0581039755351682,0.22477064220183487,6.106508875739645,25.053271028037383,0.2336065573770492,49.0,,0.08488964346349745,0.13101604278074866,22.0,36.0,3.0,67.0,3.0,33.0,21.0,,1.0,8.0,4.0,11.0,,4.0,,1.0,4.0,7.0,0.4852941176470588,0.004672897196261682,,0.1527777777777778,0.027777777777777776,0.01639344262295082,0.09375,0.3157894736842105,0.6111111111111112,0.004651162790697674,,4.0,,7.0,3.0,5.0,13.0,,,,,4.0,0.017857142857142856,0.02127659574468085,0.036231884057971016,0.3333333333333333,,,,1.0,,,True,
201976,1610612745,Patrick Beverley,Patrick Beverley,201976,HOU,65482.0,1091,141,2120,2131,385,331.0,269,4251,38.0,72.0,7.0,13.0,21.0,54.0,6.0,15.0,27.0,78.0,3.0,11.0,34.0,85.0,2.0,4.0,4.0,14.0,65.0,141.0,61.0,163.0,362,2274,8.0,20.0,3.0,14.0,32.0,21.0,7.0,25.0,67.0,30.0,100.0,174.0,9.0,8.0,85.0,34.0,18.0,59.0,31.0,90.0,23.0,8.0,45.0,8.0,211.0,24.0,15.0,23.0,54.0,79.0,39.0,118.0,5.0,46.0,30.0,16.0,28.0,5.0,21.0,20.0,7.0,4.0,48.0,3.0,9.0,36.0,105.0,2.0,3.0,63.0,12.0,59.0,4.0,14.0,6.0,4.0,14.0,9.0,,66.0,382,0.23076923076923078,0.2459016393442623,0.9508196721311475,0.37423312883435583,0.21428571428571427,0.28,0.37423312883435583,0.46099290780141844,0.4,0.5148026315789473,0.36764705882352944,0.4673913043478261,0.5440729483282675,0.4305555555555556,0.559322033898305,0.5361842105263158,0.1276595744680851,0.19444444444444445,0.05555555555555555,15.435139573070607,0.5833333333333334,0.06683168316831684,0.02586206896551724,0.08745247148288973,0.07058823529411765,0.0718954248366013,0.042391304347826085,0.021897810218978103,0.01809954751131222,0.08130081300813008,0.0683453237410072,0.045112781954887216,0.08712121212121213,0.07909604519774012,0.10465116279069768,0.03289473684210526,0.6428571428571429,0.23684210526315788,0.5277777777777778,0.6551724137931034,0.2894736842105263,0.17763157894736842,0.3888888888888889,0.4117647058823529,0.049342105263157895,0.4,0.42857142857142855,0.5,0.2565789473684211,0.34615384615384615,0.36486486486486486,1.0,0.27960526315789475,0.4,0.40476190476190477,0.9117647058823529,0.38235294117647056,0.5384615384615384,0.11764705882352941,0.5,0.5,0.2391304347826087,0.2727272727272727,0.30434782608695654,0.2857142857142857,0.7730263157894737,0.4,0.541493585526316,0.5427130434782608,0.504504347826087,0.08839779005524862,0.1850828729281768,5.931205673758865,24.329447852760737,0.18160377358490565,15.0,0.2857142857142857,0.05345911949685535,0.09803921568627451,6.0,10.0,10.0,49.0,7.0,11.0,24.0,,5.0,6.0,,2.0,,4.0,3.0,2.0,11.0,7.0,0.5238095238095238,0.03067484662576687,0.011764705882352941,0.05,,0.0425531914893617,0.29411764705882354,0.21739130434782608,0.6,0.012121212121212121,1.0,4.0,1.0,4.0,3.0,,3.0,,,,,8.0,0.06666666666666667,0.05128205128205128,0.058823529411764705,0.047619047619047616,0.1,1.0,4.0,,,,True,
201600,1610612745,Omer Asik,Omer Asik,201600,HOU,14515.0,242,37,490,497,90,107.0,55,987,24.0,47.0,8.0,18.0,2.0,5.0,,2.0,,,,,,,,,,,26.0,54.0,,,73,527,8.0,18.0,,,18.0,3.0,,,10.0,36.0,16.0,,,10.0,,,9.0,1.0,6.0,7.0,5.0,1.0,1.0,,20.0,4.0,15.0,26.0,50.0,80.0,19.0,99.0,2.0,2.0,2.0,,4.0,,1.0,12.0,3.0,2.0,16.0,,3.0,10.0,20.0,,1.0,20.0,,28.0,,11.0,7.0,4.0,11.0,7.0,1.0,10.0,90,0.6923076923076923,0.8571428571428571,,,,,,0.48148148148148145,0.4444444444444444,0.48148148148148145,0.4444444444444444,0.6666666666666666,0.5447761194029851,0.45,0.7142857142857143,,0.16666666666666666,0.14893617021276595,0.4,14.874551971326165,0.25,0.28735632183908044,0.10273972602739725,0.34210526315789475,0.05,0.304,0.084070796460177,0.11538461538461539,0.1111111111111111,0.03076923076923077,0.31746031746031744,0.2903225806451613,0.24489795918367346,0.35294117647058826,0.32,0.10526315789473684,0.6363636363636364,0.8703703703703703,0.5106382978723404,0.6,0.7083333333333334,0.09259259259259259,0.4,0.6666666666666666,0.037037037037037035,,,,,,,,,,,,1.0,0.4444444444444444,,,,,,,,0.8703703703703703,,0.5636888888888889,0.5679928571428572,0.585,0.2465753424657534,0.136986301369863,2.7944444444444447,,0.1836734693877551,14.0,0.375,0.21212121212121213,0.21212121212121213,2.0,3.0,,21.0,2.0,2.0,6.0,,,,,4.0,,,1.0,,1.0,,0.6666666666666666,,,0.5,,0.13333333333333333,,1.0,0.6666666666666666,,,,,,6.0,3.0,2.0,,,,,,,,0.0625,0.5,,,,,2.0,1.0,True,
