EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,PtsAssisted3s,Steals,BadPassSteals,BadPassTurnovers,ShootingFouls,Fouls,NonShootingFoulsDrawn,Assisted3sPct,PenaltyFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PtsAssisted2s,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,LostBallSteals,DeadBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctAssisted,PtsPutbacks,NonShootingPenaltyNonTakeFouls,PenaltyArc3FGM,Corner3Assists,LostBallOutOfBoundsTurnovers,Charge Fouls,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,DefCorner3ReboundPct,LongMidRangePctAssisted,Arc3PctAssisted,PenaltyArc3Accuracy,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceArc3PctAssisted,BadPassOutOfBoundsTurnovers,BlockingFoulsDrawn,Loose Ball Fouls Drawn,OffCorner3ReboundPct,BlockedLongMidRange,on,Fg3aBlocked,StepOutOfBoundsTurnovers,BlockingFouls,Charge Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,HeaveMakes,Clear Path Fouls,DefensiveGoaltends,OffensiveGoaltends,SecondChanceCorner3FGM,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,BlockedArc3
201144,1610612763,Mike Conley,Mike Conley,201144,MEM,2093.0,35,12.0,66,65,21.0,33.0,10.0,131,7.0,8.0,1.0,1.0,3.0,4.0,1.0,3.0,1.0,3.0,1.0,6.0,1.0,2.0,1.0,9.0,14.0,1.0,6.0,5.0,26.0,72,2.0,2.0,1.0,2.0,1.0,8.0,4.0,8.0,1.0,1.0,9.0,18.0,3.0,1.0,5.0,1.0,1.0,8.0,1.0,9.0,1.0,5.0,2.0,1.0,19.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,7.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0,9.0,21.0,0.16666666666666666,0.5,0.2,0.6428571428571429,1.0,0.5,0.525,0.875,0.4444444444444444,0.5909090909090909,1.0,0.5,0.3,0.07142857142857142,0.125,29.487179487179485,1.0,0.5,0.05,0.03333333333333333,0.14285714285714285,0.4,0.875,1.0,0.15,0.3333333333333333,0.3333333333333333,0.15,0.3333333333333333,0.3333333333333333,0.3,0.16666666666666666,0.16666666666666666,0.25,1.0,0.5,0.5,0.4444444444444444,0.75,0.1111111111111111,0.7,0.2,0.5143263157894737,0.5287166666666666,0.47326111111111113,0.13636363636363635,0.1875,0.3076923076923077,0.34615384615384615,7.142857142857144,29.76666666666667,0.3181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
201573,1610612763,Jerryd Bayless,Jerryd Bayless,201573,MEM,2018.0,34,-11.0,66,63,34.0,28.0,5.0,129,1.0,1.0,,,,,1.0,1.0,2.0,6.0,,2.0,,1.0,2.0,4.0,8.0,1.0,3.0,3.0,14.0,76,,,,1.0,,,1.0,3.0,3.0,2.0,7.0,8.0,,,2.0,,,2.0,2.0,4.0,2.0,,,2.0,10.0,,,,,3.0,1.0,3.0,4.0,,4.0,2.0,2.0,,,,6.0,33.0,0.3333333333333333,,0.3333333333333333,0.5,,0.3333333333333333,0.5,,0.4166666666666667,0.5833333333333334,,0.5,0.2727272727272727,,,20.833333333333336,1.0,,,,,0.09090909090909091,1.0,1.0,0.09090909090909091,1.0,1.0,0.5454545454545454,0.3333333333333333,0.3333333333333333,0.18181818181818182,,,,,1.0,,,,0.3333333333333333,0.36363636363636365,,0.44684545454545455,0.5115,0.44134999999999996,0.18181818181818182,0.25,,0.5,15.450000000000001,24.53333333333333,0.5151515151515151,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.09090909090909091,1.0,1.0,1.0,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
201585,1610612763,Kosta Koufos,Kosta Koufos,201585,MEM,4929.0,82,8.0,156,161,50.0,64.0,16.0,317,10.0,18.0,,3.0,,4.0,2.0,8.0,,3.0,,,,,,12.0,29.0,,,8.0,32.0,155,,4.0,,,,,1.0,9.0,,6.0,8.0,2.0,,,,,1.0,1.0,1.0,2.0,1.0,1.0,,,5.0,10.0,3.0,17.0,26.0,1.0,1.0,5.0,6.0,,8.0,,2.0,4.0,3.0,4.0,8.0,50.0,,,,0.41379310344827586,,0.1111111111111111,0.41379310344827586,,0.1111111111111111,0.48484848484848486,,0.3333333333333333,,0.034482758620689655,0.05555555555555555,21.34831460674157,0.2,0.6,0.17857142857142858,0.175,0.05,0.6206896551724138,0.5555555555555556,0.5882352941176471,0.27586206896551724,0.25,0.25,0.10344827586206896,,,,,,0.75,,,,0.4444444444444444,,,0.6206896551724138,,0.535651724137931,0.5902333333333334,0.5198666666666667,0.06451612903225806,0.06451612903225806,,0.25,4.382758620689655,,0.32051282051282054,,,,,,,2.0,1.0,,3.0,7.0,2.0,,,,,,,,,22.0,1.0,7.0,1.0,4.0,9.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,0.9166666666666666,0.9166666666666666,0.25,0.11666666666666667,0.16666666666666666,0.16666666666666666,0.12121212121212122,0.15,0.058823529411764705,0.13043478260869565,0.16666666666666666,0.2857142857142857,0.22727272727272727,0.18181818181818182,0.0625,1.0,0.9,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
202334,1610612763,Ed Davis,Ed Davis,202334,MEM,4480.0,75,20.0,146,146,47.0,70.0,14.0,292,14.0,17.0,5.0,7.0,2.0,4.0,4.0,8.0,1.0,5.0,,,,,,19.0,30.0,,,2.0,40.0,143,5.0,7.0,,,,10.0,3.0,6.0,,1.0,7.0,18.0,,,,,,3.0,,3.0,,2.0,,1.0,6.0,7.0,,7.0,15.0,4.0,3.0,5.0,5.0,,9.0,1.0,5.0,,,,7.0,46.0,,,,0.6333333333333333,0.7142857142857143,0.5,0.6333333333333333,0.7142857142857143,0.5,0.5882352941176471,0.625,0.4375,,,,23.636363636363637,0.8,,0.15217391304347827,0.1,0.2222222222222222,0.5666666666666667,0.8235294117647058,0.8235294117647058,0.26666666666666666,0.5,0.5,0.16666666666666666,0.2,0.2,,,,1.0,0.7142857142857143,,,0.6666666666666666,0.5,,0.5666666666666667,,0.52894,0.6242833333333333,0.5521333333333333,0.14705882352941177,0.14705882352941177,0.25,0.175,5.873333333333334,,0.3219178082191781,,,,,,,1.0,1.0,1.0,,3.0,,,,,,,,,,20.0,1.0,7.0,,,8.0,3.0,,1.0,,1.0,1.0,1.0,1.0,,,,,0.5263157894736842,0.7142857142857143,,0.1590909090909091,,0.07692307692307693,0.14035087719298245,0.2857142857142857,0.125,0.07142857142857142,0.07692307692307693,0.07692307692307693,0.13333333333333333,,0.2727272727272727,,0.5714285714285714,0.5,10.0,2.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
203479,1610612763,Jamaal Franklin,Jamaal Franklin,203479,MEM,9689.0,161,13.0,311,315,101.0,133.0,39.0,626,7.0,12.0,2.0,3.0,4.0,6.0,,3.0,4.0,13.0,3.0,9.0,,,2.0,11.0,28.0,5.0,11.0,2.0,39.0,315,2.0,4.0,,,,4.0,6.0,13.0,4.0,2.0,23.0,8.0,,,9.0,3.0,3.0,3.0,3.0,6.0,2.0,1.0,2.0,,15.0,9.0,2.0,19.0,23.0,5.0,,11.0,8.0,1.0,2.0,,1.0,2.0,2.0,2.0,23.0,100.0,0.45454545454545453,,0.45454545454545453,0.39285714285714285,0.5,0.46153846153846156,0.47435897435897434,0.5,0.6176470588235294,0.4875,0.5,0.6388888888888888,0.28205128205128205,0.10714285714285714,0.08333333333333333,14.127423822714682,0.45454545454545453,0.25,0.09574468085106383,0.11888111888111888,0.09375,0.3076923076923077,0.5833333333333334,0.6363636363636364,0.07692307692307693,,,0.3333333333333333,0.3076923076923077,0.3076923076923077,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.75,0.6666666666666666,,,0.35294117647058826,0.6666666666666666,0.11764705882352941,0.5897435897435898,0.3333333333333333,0.4986589743589744,0.5720500000000001,0.48871176470588235,0.025,0.034482758620689655,0.10256410256410256,0.5897435897435898,10.007142857142856,25.136363636363637,0.3247588424437299,2.0,2.0,2.0,2.0,3.0,15.0,4.0,1.0,5.0,10.0,23.0,,1.0,0.75,0.05128205128205128,1.0,1.0,1.0,0.11764705882352941,1.0,14.0,1.0,3.0,,8.0,4.0,1.0,3.0,6.0,2.0,,3.0,2.0,,,,,,0.6363636363636364,0.7,,0.026785714285714284,0.16326530612244897,0.03571428571428571,0.02857142857142857,0.02702702702702703,0.03125,0.023255813953488372,0.037037037037037035,,0.17142857142857143,0.1590909090909091,0.05,,0.42857142857142855,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.2,1.0,1.0,0.5,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
202720,1610612763,Jon Leuer,Jon Leuer,202720,MEM,5859.0,98,-2.0,193,196,63.0,79.0,26.0,389,2.0,6.0,1.0,1.0,2.0,5.0,4.0,10.0,5.0,11.0,4.0,6.0,1.0,1.0,,11.0,27.0,4.0,7.0,7.0,41.0,198,1.0,2.0,1.0,2.0,3.0,8.0,6.0,11.0,,4.0,16.0,8.0,,,6.0,4.0,2.0,6.0,,6.0,,4.0,1.0,1.0,12.0,9.0,,17.0,23.0,5.0,3.0,9.0,7.0,1.0,9.0,1.0,5.0,,,,16.0,63.0,0.5714285714285714,0.5,0.5714285714285714,0.4074074074074074,0.5,0.5454545454545454,0.5,0.625,0.5454545454545454,0.5394736842105263,0.8,0.6153846153846154,0.20588235294117646,0.07407407407407407,0.3333333333333333,21.266968325791854,0.5555555555555556,,0.19148936170212766,0.2125,0.23076923076923078,0.17647058823529413,0.3333333333333333,0.5,0.29411764705882354,0.4,0.4,0.3235294117647059,0.45454545454545453,0.45454545454545453,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.25,1.0,0.25,1.0,0.45454545454545453,0.4,,0.38235294117647056,0.6666666666666666,0.4777867647058823,0.5405000000000001,0.5342818181818182,0.13157894736842105,0.16129032258064516,0.1951219512195122,0.3902439024390244,11.011111111111113,25.17142857142857,0.32642487046632124,,1.0,,,,12.0,3.0,1.0,2.0,6.0,10.0,,1.0,,0.029411764705882353,,,,,,14.0,1.0,5.0,,8.0,6.0,,2.0,4.0,2.0,,2.0,,1.0,,,,,0.6363636363636364,0.7,,0.07462686567164178,0.24242424242424243,0.05,0.06896551724137931,0.058823529411764705,0.04,0.12,0.05263157894736842,0.17647058823529413,0.17647058823529413,0.2413793103448276,,,,0.5,2.0,1.0,,,,1.0,,,0.25,1.0,1.0,,1.0,0.25,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
201979,1610612763,Nick Calathes,Nick Calathes,201979,MEM,6190.0,103,23.0,197,204,73.0,93.0,25.0,401,6.0,9.0,,,2.0,4.0,2.0,6.0,,3.0,1.0,4.0,,,1.0,8.0,18.0,1.0,4.0,6.0,25.0,183,,2.0,,,,,2.0,5.0,1.0,1.0,5.0,12.0,,,4.0,1.0,,13.0,10.0,23.0,7.0,5.0,1.0,7.0,56.0,4.0,,9.0,10.0,9.0,2.0,11.0,9.0,1.0,10.0,2.0,4.0,,,,5.0,73.0,0.25,,0.25,0.4444444444444444,,0.4,0.4318181818181818,,0.3333333333333333,0.4807692307692308,,0.3125,0.18181818181818182,,,16.157205240174672,0.8181818181818182,,0.06557377049180328,0.09375,0.058823529411764705,0.4090909090909091,0.6666666666666666,0.6666666666666666,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.13636363636363635,,,0.18181818181818182,0.25,0.25,,,,,0.6666666666666666,0.5,0.16666666666666666,0.5909090909090909,0.25,0.5257136363636363,0.37395,0.6095,0.16666666666666666,0.2,,0.2,6.427777777777779,26.0,0.37055837563451777,,,,,,3.0,3.0,,7.0,3.0,8.0,2.0,1.0,,,,,,,,4.0,,1.0,,5.0,1.0,,3.0,2.0,,,5.0,,,,,,2.0,0.25,0.25,,0.014084507042253521,0.14285714285714285,,0.011235955056179775,,,0.038461538461538464,,,0.11538461538461539,0.16129032258064516,,,0.16666666666666666,0.5,,1.0,,3.0,,,,,,,1.0,,,,,2.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,
2216,1610612763,Zach Randolph,Zach Randolph,2216,MEM,2712.0,45,-6.0,85,84,32.0,33.0,16.0,169,7.0,13.0,4.0,6.0,1.0,4.0,4.0,9.0,1.0,4.0,,,,,,12.0,26.0,,,8.0,32.0,94,4.0,9.0,,,4.0,12.0,2.0,6.0,,2.0,6.0,12.0,,,,,3.0,1.0,,1.0,,1.0,,,2.0,9.0,,10.0,19.0,,,2.0,8.0,,10.0,2.0,5.0,,,,6.0,31.0,,,,0.46153846153846156,0.4444444444444444,0.3333333333333333,0.46153846153846156,0.4444444444444444,0.3333333333333333,0.5333333333333333,0.5454545454545454,0.42857142857142855,,0.11538461538461539,0.15384615384615385,30.476190476190474,,,0.391304347826087,0.29411764705882354,0.5,0.5,0.5384615384615384,0.6363636363636364,0.34615384615384615,0.4444444444444444,0.5,0.15384615384615385,0.25,0.25,,,,0.6666666666666666,0.6666666666666666,,,0.6666666666666666,0.25,,0.5,,0.48575384615384615,0.5267111111111111,0.5447333333333334,0.1724137931034483,0.1724137931034483,0.375,0.1875,5.403846153846152,,0.3764705882352941,,,,,,,3.0,2.0,,,4.0,1.0,,,,,,,,,12.0,1.0,8.0,,1.0,9.0,3.0,1.0,2.0,,,,,1.0,,,,1.0,0.5,0.75,,0.21052631578947367,0.09090909090909091,0.14285714285714285,0.2,0.25,0.125,0.21428571428571427,,0.5,0.2222222222222222,0.09090909090909091,0.2727272727272727,,0.42857142857142855,0.5,8.0,2.0,,,,,1.0,0.1111111111111111,,1.0,,,,,,1.0,,3.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,
2034,1610612763,Mike Miller,Mike Miller,2034,MEM,5599.0,93,19.0,180,185,31.0,43.0,24.0,365,3.0,7.0,,1.0,1.0,1.0,1.0,3.0,5.0,7.0,7.0,18.0,1.0,2.0,6.0,9.0,17.0,8.0,19.0,1.0,43.0,174,1.0,2.0,1.0,2.0,,5.0,2.0,2.0,6.0,,7.0,8.0,,,18.0,7.0,1.0,7.0,2.0,9.0,2.0,5.0,1.0,1.0,20.0,14.0,1.0,19.0,22.0,4.0,,5.0,1.0,,1.0,1.0,1.0,,,,7.0,30.0,0.42105263157894735,0.5,0.42105263157894735,0.5294117647058824,0.5,1.0,0.5833333333333334,0.625,0.4375,0.5972222222222222,0.625,0.4375,0.5277777777777778,0.058823529411764705,0.14285714285714285,19.248826291079812,0.8,0.3333333333333333,0.21212121212121213,0.1956521739130435,0.125,0.19444444444444445,0.42857142857142855,0.5,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.19444444444444445,0.7142857142857143,0.7142857142857143,0.5,0.3888888888888889,0.3888888888888889,0.25,,0.5,0.5,0.125,1.0,0.75,0.7222222222222222,0.3888888888888889,0.5082541666666667,0.53975,0.51948125,0.027777777777777776,0.058823529411764705,0.11627906976744186,0.16279069767441862,10.247058823529413,25.642105263157895,0.17222222222222222,1.0,1.0,,,1.0,24.0,3.0,1.0,4.0,3.0,6.0,,1.0,0.16666666666666666,0.027777777777777776,1.0,1.0,1.0,,,10.0,,3.0,,4.0,3.0,1.0,2.0,1.0,,1.0,1.0,,1.0,,,,,0.5555555555555556,0.5555555555555556,,0.046153846153846156,0.15384615384615385,,0.03488372093023256,0.045454545454545456,0.05555555555555555,0.04,,0.26666666666666666,0.25925925925925924,0.17391304347826086,0.05555555555555555,,0.3333333333333333,,,,1.0,,,,,,,0.8,1.0,0.16666666666666666,,,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2419,1610612763,Tayshaun Prince,Tayshaun Prince,2419,MEM,527.0,9,-11.0,17,19,3.0,8.0,1.0,36,,1.0,,1.0,,,,,,2.0,,,,,,,3.0,,,,,27,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,15.789473684210526,,,,,,0.3333333333333333,,,,,,0.6666666666666666,,,,,,1.0,,,,,,,0.3333333333333333,,0.4728666666666667,0.6297,,,,,,12.166666666666666,,0.17647058823529413,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,0.14285714285714285,,,0.125,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
