EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,FG3A,NonHeaveArc3FGA,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,FG3APct,Arc3Frequency,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,BlockedCorner3,on,Corner3PctBlocked,HeaveMakes
101106,1610612744,Andrew Bogut,Andrew Bogut,101106,GSW,73746.0,1229,337.0,2450,2465,334,449,271.0,4915,136.0,196.0,40.0,77.0,16.0,24.0,26.0,63.0,3.0,6.0,165.0,265.0,17.0,347.0,2438.0,41.0,83.0,3.0,85.0,20.0,32.0,5.0,45.0,238.0,92.0,60.0,9.0,54.0,35.0,89.0,27.0,8.0,29.0,8.0,17.0,213.0,16.0,103.0,1.0,63.0,250.0,15.0,328.0,120.0,448.0,8.0,38.0,20.0,18.0,27.0,8.0,24.0,39.0,3.0,1.0,1.0,66.0,4.0,8.0,77.0,2.0,145.0,2.0,9.0,18.0,63.0,6.0,10.0,10.0,2.0,45.0,3.0,16.0,8.0,79.0,2.0,2.0,56.0,23.0,81.0,58.0,1.0,2.0,3.0,6.0,45.0,334,10.0,7.0,0.7212121212121212,0.8814814814814815,0.6226415094339622,0.4939759036144578,0.625,0.6226415094339622,0.4939759036144578,0.625,0.6066433566433567,0.5,0.5487804878048781,0.033962264150943396,0.02040816326530612,0.07936507936507936,12.716763005780347,0.4090909090909091,0.3,0.01694915254237288,0.27056277056277056,0.13994565217391305,0.21428571428571427,0.0463768115942029,0.2569786535303777,0.11008325624421832,0.13147410358565736,0.16532258064516128,0.12236286919831224,0.05,0.03529411764705882,0.2168141592920354,0.3021148036253776,0.27520435967302453,0.2301255230125523,0.14545454545454545,0.08791208791208792,0.7160493827160493,0.7396226415094339,0.6938775510204082,0.7083333333333334,0.7426470588235294,0.23773584905660378,0.4126984126984127,0.4482758620689655,0.6538461538461539,0.022641509433962263,0.5,0.5,0.3333333333333333,0.927710843373494,0.5194805194805194,0.225,0.75,0.6666666666666666,0.7396226415094339,0.5769267924528304,0.576295,0.567459375,0.05755395683453238,0.05755395683453238,0.24495677233429394,0.12968299711815562,3.03811320754717,0.1363265306122449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101135,1610612744,David Lee,David Lee,101135,GSW,84151.0,1403,460.0,2807,2798,556,612,315.0,5605,205.0,326.0,48.0,73.0,41.0,67.0,98.0,222.0,28.0,75.0,331.0,623.0,127.0,789.0,2719.0,54.0,90.0,16.0,124.0,55.0,106.0,33.0,143.0,438.0,224.0,74.0,59.0,62.0,38.0,100.0,21.0,17.0,44.0,8.0,10.0,238.0,29.0,75.0,4.0,67.0,207.0,21.0,295.0,108.0,403.0,18.0,26.0,20.0,6.0,61.0,12.0,33.0,46.0,28.0,,5.0,107.0,7.0,16.0,58.0,3.0,135.0,6.0,15.0,14.0,124.0,,7.0,2.0,1.0,168.0,18.0,86.0,7.0,15.0,1.0,1.0,9.0,5.0,16.0,10.0,,,,3.0,141.0,551,7.0,6.0,0.6616314199395771,0.7448979591836735,0.5313001605136437,0.6,0.5188679245283019,0.530448717948718,0.6,0.5188679245283019,0.5643776824034334,0.6138613861386139,0.562992125984252,0.09470304975922954,0.11349693251533742,0.0990990990990991,25.385826771653544,0.5700934579439252,0.29577464788732394,0.05405405405405406,0.20097087378640777,0.08844339622641509,0.18559556786703602,0.0728643216080402,0.196980589503954,0.08346709470304976,0.12186379928315412,0.08881578947368421,0.052830188679245285,0.07432432432432433,0.06862745098039216,0.18382352941176472,0.21899736147757257,0.19525065963060687,0.17708333333333334,0.2191780821917808,0.07758620689655173,0.625,0.5224358974358975,0.6288343558282209,0.7093425605536332,0.7219512195121951,0.3557692307692308,0.44144144144144143,0.49,0.46938775510204084,0.1201923076923077,0.37333333333333335,0.37333333333333335,0.8928571428571429,0.8111111111111111,0.6575342465753424,0.25,0.6320754716981132,0.6119402985074627,0.5240384615384616,0.5010384615384618,0.5596391891891891,0.5131679245283018,0.12427745664739884,0.12445730824891461,0.15716096324461343,0.18124207858048164,5.825682182985554,0.19807623797648735,1.0,1.0,1.0,3.0,1.0,0.0016025641025641025,0.0016025641025641025,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,103158.0,1719,564.0,3459,3434,678,793,381.0,6893,88.0,136.0,4.0,5.0,16.0,25.0,42.0,99.0,106.0,225.0,236.0,460.0,173.0,1143.0,3431.0,12.0,28.0,10.0,70.0,41.0,89.0,72.0,253.0,114.0,358.0,,21.0,316.0,90.0,406.0,66.0,24.0,207.0,55.0,54.0,902.0,9.0,20.0,,52.0,118.0,2.0,172.0,29.0,201.0,9.0,74.0,46.0,28.0,114.0,15.0,85.0,47.0,29.0,3.0,10.0,161.0,12.0,35.0,58.0,,120.0,3.0,4.0,7.0,195.0,4.0,3.0,21.0,2.0,201.0,19.0,57.0,30.0,6.0,1.0,1.0,2.0,4.0,7.0,3.0,,,,1.0,249.0,673,13.0,24.0,0.24152542372881355,0.24152542372881355,0.5130434782608696,0.42857142857142855,0.4606741573033708,0.5794504181600956,0.5660377358490566,0.5355029585798816,0.6187089715536105,0.603448275862069,0.6,0.04565217391304348,0.09558823529411764,0.0707070707070707,27.470558115719406,0.7080745341614907,0.021739130434782608,,0.09379968203497616,0.019417475728155338,0.12064965197215777,0.01768172888015717,0.10065127294256956,0.018843404808317088,0.020172910662824207,0.02535211267605634,0.012195121951219513,0.015584415584415584,0.024193548387096774,0.09523809523809523,0.08733624454148471,0.09913793103448276,0.12181303116147309,0.11538461538461539,0.022443890274314215,0.42857142857142855,0.16248506571087215,0.6470588235294118,0.7154471544715447,0.29545454545454547,0.11827956989247312,0.42424242424242425,0.45652173913043476,0.19047619047619047,0.26881720430107525,0.4711111111111111,0.4732142857142857,0.2169811320754717,0.09433962264150944,0.8,,0.14792899408284024,0.64,0.6129032258064516,0.5008041366906476,0.4965743902439025,0.48019131736526927,0.08031674208144797,0.1144578313253012,0.06124234470691164,0.22134733158355205,11.697608695652173,0.19601040763226366,332.0,377.0,330.0,4.0,,0.45041816009557945,0.3966547192353644,25.920689655172424,19.0,45.0,4.0,10.0,6.0,10.0,147.0,8.0,15.0,27.0,70.0,166.0,12.0,25.0,33.0,80.0,231.0,267.0,2.0,147.0,1.0,5.0,14.0,14.0,0.463855421686747,0.4403183023872679,0.48,0.4125,0.44266666666666665,0.002652519893899204,0.0044444444444444444,0.0030120481927710845,0.053763440860215055,0.4222222222222222,0.4222222222222222,0.8947368421052632,0.4427710843373494,0.44410876132930516,0.40816326530612246,0.18867924528301888,0.4,1.0,0.2830188679245283,0.5333333333333333,0.625,0.05917159763313609,0.6,0.41420118343195267,0.38571428571428573,0.44545454545454544,0.03626943005181347,,,True,,
202348,1610612744,Jordan Crawford,Jordan Crawford,202348,GSW,6183.0,103,6.0,199,198,49,52,20.0,397,5.0,8.0,1.0,1.0,2.0,2.0,2.0,15.0,6.0,12.0,13.0,35.0,3.0,44.0,203.0,1.0,2.0,,8.0,3.0,10.0,,6.0,4.0,22.0,,1.0,3.0,3.0,6.0,3.0,,2.0,1.0,,15.0,,1.0,,4.0,4.0,,8.0,1.0,9.0,,4.0,3.0,1.0,4.0,1.0,4.0,2.0,,,,6.0,1.0,3.0,5.0,,9.0,,,1.0,6.0,,,1.0,,5.0,1.0,3.0,,,,,,,,,,,,,6.0,49,1.0,,0.15384615384615385,0.15384615384615385,0.37142857142857144,0.5,0.3,0.4019607843137255,1.0,0.2727272727272727,0.41509433962264153,1.0,0.2727272727272727,0.02857142857142857,,0.06666666666666667,26.10619469026549,0.6666666666666666,,,0.07142857142857142,0.013888888888888888,0.14814814814814814,,0.0963855421686747,0.009708737864077669,,0.030303030303030304,,,,0.047619047619047616,0.058823529411764705,0.1111111111111111,0.13636363636363635,0.2,,,0.1568627450980392,0.625,0.625,0.2,0.29411764705882354,0.13333333333333333,0.14285714285714285,,0.23529411764705882,0.5,0.5,0.16666666666666666,0.25,1.0,,0.18181818181818182,1.0,0.47058823529411764,0.477345,0.47314999999999996,0.461559090909091,0.05660377358490566,0.08108108108108109,0.18181818181818182,0.13636363636363635,10.677142857142856,0.24623115577889448,13.0,16.0,12.0,,,0.3137254901960784,0.2549019607843137,27.36875,1.0,3.0,1.0,1.0,,,4.0,1.0,1.0,,1.0,5.0,2.0,2.0,,1.0,12.0,3.0,1.0,4.0,,,,,0.8,0.3125,1.0,,0.3333333333333333,,,,0.058823529411764705,0.3333333333333333,0.3333333333333333,1.0,0.3076923076923077,0.3076923076923077,0.75,0.25,1.0,1.0,0.25,1.0,,,,0.09090909090909091,,0.3333333333333333,,,,True,,
2738,1610612744,Andre Iguodala,Andre Iguodala,2738,GSW,122385.0,2040,567.0,4063,4069,842,987,440.0,8132,103.0,147.0,8.0,16.0,21.0,33.0,24.0,60.0,31.0,76.0,158.0,283.0,86.0,588.0,4030.0,11.0,20.0,3.0,46.0,37.0,69.0,37.0,150.0,160.0,156.0,8.0,21.0,163.0,100.0,263.0,64.0,36.0,96.0,25.0,42.0,626.0,18.0,35.0,,62.0,159.0,19.0,240.0,53.0,293.0,6.0,95.0,63.0,32.0,58.0,12.0,41.0,42.0,17.0,2.0,10.0,100.0,7.0,20.0,55.0,,103.0,1.0,3.0,6.0,130.0,,7.0,13.0,1.0,132.0,9.0,50.0,17.0,18.0,,,10.0,6.0,18.0,10.0,2.0,,,,148.0,836,7.0,15.0,0.5063291139240507,0.5194805194805194,0.558303886925795,0.55,0.5362318840579711,0.5480349344978166,0.524390243902439,0.5380952380952381,0.5675675675675675,0.5111111111111111,0.5639097744360902,0.07420494699646643,0.08843537414965986,0.13333333333333333,13.508196721311476,0.58,0.15966386554621848,,0.10772357723577236,0.028854080791426217,0.11946050096339114,0.03076923076923077,0.11077694235588972,0.029477196885428252,0.025380710659898477,0.03211009174311927,0.028720626631853787,0.03424657534246575,0.02040816326530612,0.09743589743589744,0.08888888888888889,0.1336996336996337,0.10476190476190476,0.18181818181818182,0.02857142857142857,0.5555555555555556,0.32096069868995636,0.7006802721088435,0.7686567164179104,0.6699029126213593,0.13100436681222707,0.4,0.46153846153846156,0.20833333333333334,0.16593886462882096,0.40789473684210525,0.40789473684210525,0.1935483870967742,0.3902439024390244,0.5,0.375,0.3142857142857143,0.6363636363636364,0.7030567685589519,0.5420441885964912,0.5453177419354839,0.5271169902912622,0.10578842315369262,0.15432098765432098,0.0782312925170068,0.25510204081632654,7.495053003533564,0.20723603248830913,104.0,175.0,102.0,4.0,2.0,0.38209606986899564,0.22707423580786026,25.046285714285712,27.0,71.0,4.0,8.0,3.0,11.0,35.0,3.0,13.0,10.0,25.0,62.0,7.0,21.0,13.0,36.0,168.0,18.0,2.0,35.0,,1.0,,3.0,0.9032258064516129,0.35428571428571426,0.3333333333333333,0.3611111111111111,0.3583815028901734,,,,0.15502183406113537,0.38028169014084506,0.38028169014084506,1.0,0.33653846153846156,0.33653846153846156,0.8285714285714286,0.1951219512195122,0.5,1.0,0.3170731707317073,0.23076923076923078,0.6666666666666666,0.10476190476190476,0.2727272727272727,0.23809523809523808,0.4,0.3431372549019608,0.01694915254237288,,,True,,
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,101683.0,1695,520.0,3364,3358,659,762,372.0,6722,67.0,112.0,9.0,15.0,7.0,11.0,59.0,129.0,86.0,196.0,212.0,437.0,77.0,942.0,3352.0,19.0,37.0,11.0,109.0,31.0,59.0,23.0,148.0,274.0,150.0,2.0,23.0,74.0,22.0,96.0,14.0,8.0,50.0,12.0,12.0,214.0,7.0,13.0,2.0,40.0,80.0,,120.0,22.0,142.0,7.0,47.0,31.0,16.0,31.0,10.0,14.0,36.0,17.0,1.0,8.0,67.0,5.0,17.0,62.0,3.0,137.0,6.0,1.0,3.0,97.0,2.0,1.0,5.0,3.0,99.0,9.0,45.0,8.0,23.0,,,8.0,13.0,23.0,13.0,,,,,148.0,653,10.0,7.0,0.6462264150943396,0.6492890995260664,0.4851258581235698,0.5135135135135135,0.5254237288135594,0.5595084087968952,0.620253164556962,0.5787037037037037,0.5758873929008568,0.6488095238095238,0.6115702479338843,0.05263157894736842,0.125,0.046511627906976744,23.281538056360287,0.4626865671641791,,0.024096385542168676,0.0642570281124498,0.01282051282051282,0.09615384615384616,0.014314928425357873,0.07224563515954245,0.01330671989354624,0.024390243902439025,0.0028011204481792717,0.0121580547112462,0.013774104683195593,0.015873015873015872,0.06687898089171974,0.0511727078891258,0.07575757575757576,0.09198813056379822,0.11392405063291139,0.018134715025906734,0.5652173913043478,0.1448900388098318,0.5982142857142857,0.6836734693877551,0.7164179104477612,0.16688227684346701,0.4573643410852713,0.4796747967479675,0.3559322033898305,0.2535575679172057,0.4387755102040816,0.44559585492227977,0.7906976744186046,0.189873417721519,0.6,0.6666666666666666,0.10185185185185185,0.6363636363636364,0.5795601552393272,0.5043154993514914,0.5109709677419355,0.4796439252336449,0.05686032138442522,0.09513742071881606,0.11571125265392782,0.15711252653927812,11.46224256292906,0.19589774078478003,235.0,336.0,233.0,3.0,2.0,0.4346701164294955,0.3040103492884864,25.18184523809524,44.0,101.0,9.0,17.0,5.0,14.0,103.0,11.0,25.0,16.0,35.0,147.0,20.0,42.0,21.0,49.0,420.0,21.0,2.0,103.0,3.0,1.0,1.0,1.0,0.9523809523809523,0.4375,0.47619047619047616,0.42857142857142855,0.44011976047904194,0.008928571428571428,0.015306122448979591,0.01276595744680851,0.13065976714100905,0.43564356435643564,0.43564356435643564,0.9772727272727273,0.43829787234042555,0.44396551724137934,0.941747572815534,0.21518987341772153,0.5294117647058824,0.8888888888888888,0.31645569620253167,0.44,1.0,0.12962962962962962,0.35714285714285715,0.32407407407407407,0.45714285714285713,0.44206008583690987,0.002976190476190476,1.0,,True,,
203084,1610612744,Harrison Barnes,Harrison Barnes,203084,GSW,38513.0,642,127.0,1273,1286,402,424,127.0,2559,25.0,45.0,3.0,8.0,9.0,17.0,21.0,57.0,13.0,39.0,59.0,141.0,41.0,234.0,1260.0,6.0,16.0,8.0,26.0,14.0,41.0,18.0,67.0,64.0,54.0,2.0,12.0,26.0,10.0,36.0,7.0,3.0,14.0,4.0,8.0,82.0,4.0,12.0,1.0,16.0,64.0,7.0,87.0,17.0,104.0,4.0,17.0,12.0,5.0,9.0,2.0,1.0,18.0,8.0,1.0,3.0,27.0,2.0,5.0,27.0,,59.0,4.0,4.0,6.0,49.0,1.0,1.0,7.0,2.0,58.0,2.0,26.0,4.0,4.0,1.0,,3.0,1.0,5.0,2.0,,,,,67.0,399,9.0,4.0,0.5423728813559322,0.5517241379310345,0.41843971631205673,0.375,0.34146341463414637,0.4948717948717949,0.42857142857142855,0.44545454545454544,0.5246636771300448,0.5,0.5075757575757576,0.0851063829787234,0.15555555555555556,0.08771929824561403,17.568517217146873,0.3333333333333333,0.14893617021276595,0.02564102564102564,0.1391304347826087,0.03183023872679045,0.09411764705882353,0.022857142857142857,0.12698412698412698,0.028985507246376812,0.05128205128205128,0.020833333333333332,0.02586206896551724,0.031746031746031744,,0.11811023622047244,0.10909090909090909,0.18452380952380953,0.0916030534351145,0.10256410256410256,0.041237113402061855,0.4,0.23076923076923078,0.5555555555555556,0.6578947368421053,0.76,0.2923076923076923,0.3684210526315789,0.40384615384615385,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.46153846153846156,0.38095238095238093,0.375,0.3333333333333333,0.3090909090909091,0.5294117647058824,0.5076923076923077,0.49275358974358985,0.5078454545454546,0.49903272727272735,0.1187214611872146,0.15757575757575756,0.1111111111111111,0.2863247863247863,8.766666666666666,0.3157894736842105,35.0,54.0,35.0,1.0,,0.27692307692307694,0.1794871794871795,24.92407407407407,9.0,19.0,,1.0,1.0,4.0,16.0,2.0,4.0,6.0,10.0,25.0,2.0,5.0,7.0,14.0,72.0,3.0,,16.0,,,,,0.96,0.46296296296296297,0.4,0.5,0.46296296296296297,,,,0.09743589743589744,0.47368421052631576,0.47368421052631576,1.0,0.45714285714285713,0.45714285714285713,0.9375,0.047619047619047616,,,0.19047619047619047,0.5,1.0,0.07272727272727272,0.25,0.18181818181818182,0.6,0.45714285714285713,,,1.0,True,,
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,36536.0,609,223.0,1208,1225,301,418,130.0,2433,39.0,65.0,7.0,19.0,2.0,9.0,7.0,25.0,10.0,20.0,56.0,110.0,42.0,205.0,1173.0,9.0,24.0,2.0,23.0,4.0,15.0,19.0,42.0,82.0,30.0,14.0,6.0,30.0,19.0,49.0,14.0,5.0,22.0,4.0,4.0,117.0,8.0,21.0,2.0,30.0,58.0,16.0,104.0,31.0,135.0,4.0,35.0,17.0,18.0,15.0,4.0,14.0,15.0,1.0,,2.0,30.0,1.0,6.0,29.0,2.0,72.0,,5.0,7.0,59.0,5.0,6.0,3.0,1.0,60.0,2.0,20.0,11.0,24.0,1.0,1.0,12.0,11.0,25.0,21.0,,,,1.0,42.0,298,10.0,11.0,0.7321428571428571,0.8367346938775511,0.509090909090909,0.375,0.26666666666666666,0.5158227848101266,0.3888888888888889,0.4791666666666667,0.5481283422459893,0.4107142857142857,0.5526315789473685,0.05454545454545454,0.09230769230769231,,16.08598962194218,0.5,0.32653061224489793,0.058823529411764705,0.13842482100238662,0.0660377358490566,0.17142857142857143,0.04,0.14814814814814814,0.055984555984555984,0.07142857142857142,0.044642857142857144,0.0851063829787234,0.04697986577181208,0.0196078431372549,0.12931034482758622,0.11949685534591195,0.16666666666666666,0.1793103448275862,0.13333333333333333,0.05063291139240506,0.84,0.41139240506329117,0.6,0.6610169491525424,0.7435897435897436,0.15822784810126583,0.28,0.28,0.2857142857142857,0.12658227848101267,0.5,0.5,1.0,0.7037037037037037,0.3684210526315789,0.14285714285714285,0.375,0.2222222222222222,0.7151898734177216,0.5340417721518987,0.5236421052631579,0.50291875,0.11363636363636363,0.15625,0.11219512195121951,0.2048780487804878,5.927272727272728,0.24917218543046357,39.0,48.0,39.0,1.0,1.0,0.3037974683544304,0.2468354430379747,25.089583333333326,4.0,9.0,1.0,1.0,1.0,1.0,13.0,,2.0,4.0,8.0,17.0,1.0,3.0,5.0,9.0,51.0,,,13.0,,,,,1.0,0.3541666666666667,0.3333333333333333,0.5555555555555556,0.3541666666666667,,,,0.056962025316455694,0.4444444444444444,0.4444444444444444,1.0,0.3333333333333333,0.3333333333333333,1.0,0.037037037037037035,1.0,1.0,0.07407407407407407,,,0.041666666666666664,1.0,0.3333333333333333,0.5,0.3333333333333333,,,,True,,
2581,1610612744,Steve Blake,Steve Blake,2581,GSW,4206.0,70,-15.0,130,139,32,39,12.0,269,,,,,,,,,,2.0,,2.0,,15.0,151.0,,,,,,,,3.0,,,,,8.0,5.0,13.0,5.0,,3.0,3.0,2.0,31.0,,,,2.0,5.0,,7.0,,7.0,,2.0,1.0,1.0,1.0,1.0,,2.0,1.0,,,3.0,,,1.0,,2.0,,,,3.0,,,1.0,,2.0,,,1.0,1.0,,,,1.0,1.0,,,,,,3.0,30,,,,,,,,0.625,,0.5,0.5769230769230769,,0.375,,,,11.347517730496454,0.3333333333333333,,,0.11627906976744186,,0.09090909090909091,,0.1076923076923077,,,,,,,,0.1111111111111111,0.21428571428571427,0.13333333333333333,,,,,,,,,,,,0.16666666666666666,,,,,,,,,0.8333333333333334,0.466725,0.45345,0.39775,,,,0.2,19.75,0.24615384615384617,9.0,10.0,9.0,,,0.8333333333333334,0.75,26.590000000000003,,1.0,,,,,5.0,,1.0,1.0,3.0,5.0,,1.0,1.0,3.0,12.0,3.0,,5.0,,,,,0.8,0.5,,0.3333333333333333,0.5,,,,0.08333333333333333,,,,0.5555555555555556,0.5555555555555556,0.8,,,,1.0,,,,,1.0,0.3333333333333333,0.5555555555555556,,,,True,,
201962,1610612744,Toney Douglas,Toney Douglas,201962,GSW,3796.0,63,-2.0,129,130,35,39,10.0,259,,1.0,,,,,,2.0,4.0,4.0,4.0,7.0,,29.0,131.0,,,,3.0,,1.0,,,4.0,4.0,,1.0,4.0,1.0,5.0,1.0,,1.0,,3.0,11.0,,1.0,,3.0,2.0,1.0,6.0,1.0,7.0,,1.0,,1.0,3.0,1.0,3.0,1.0,,,,4.0,,2.0,4.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,35,3.0,,0.5,0.5,0.5714285714285714,,,0.58,0.75,,0.58,0.75,,0.14285714285714285,1.0,,21.01449275362319,0.75,0.3333333333333333,,0.05714285714285714,0.03225806451612903,0.125,,0.0847457627118644,0.02040816326530612,,,0.1111111111111111,,,,0.07692307692307693,0.08333333333333333,0.16666666666666666,,,,0.04,,,,0.08,,,,0.16,1.0,1.0,0.5,,,,,,0.76,0.5206270833333333,0.5148,0.474775,,,0.10344827586206896,,12.9,0.2713178294573643,13.0,18.0,12.0,,,0.72,0.52,26.999999999999996,3.0,5.0,1.0,2.0,,,4.0,,,,2.0,7.0,1.0,2.0,,2.0,18.0,3.0,1.0,4.0,,,,,0.8571428571428571,0.3888888888888889,0.5,,0.4117647058823529,,,,0.2,0.6,0.6,1.0,0.3076923076923077,0.3076923076923077,0.75,1.0,0.5,1.0,,,,,,0.6666666666666666,,0.3333333333333333,,,,True,,
