EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFtPoints,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Loose Ball Fouls Drawn,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,Corner3PctBlocked,3SecondViolations,Defensive 3 Seconds Violations,BlockedCorner3,on
200761,1610612747,Shawne Williams,Shawne Williams,200761,LAL,17766.0,296.0,-9.0,600.0,594.0,126.0,121.0,63.0,1194.0,9.0,18.0,2.0,5.0,2.0,3.0,5.0,12.0,10.0,25.0,1.0,1.0,1.0,3.0,8.0,30.0,1.0,3.0,14.0,30.0,18.0,55.0,10.0,92.0,629.0,2.0,7.0,1.0,2.0,7.0,2.0,4.0,1.0,6.0,5.0,12.0,22.0,6.0,48.0,6.0,4.0,1.0,29.0,8.0,5.0,4.0,11.0,15.0,8.0,3.0,1.0,1.0,2.0,41.0,3.0,4.0,1.0,16.0,27.0,5.0,48.0,8.0,56.0,1.0,11.0,7.0,4.0,5.0,2.0,3.0,3.0,2.0,8.0,1.0,14.0,1.0,29.0,2.0,1.0,8.0,1.0,12.0,4.0,2.0,8.0,5.0,3.0,8.0,6.0,12.0,126.0,3.0,2.0,0.7857142857142857,0.9166666666666666,0.8888888888888888,0.32727272727272727,0.5,0.16666666666666666,0.3333333333333333,0.4666666666666667,0.2857142857142857,0.5,0.4823529411764706,0.3888888888888889,0.35,0.5054945054945055,0.3888888888888889,0.46153846153846156,0.6470588235294118,0.16666666666666666,0.2777777777777778,14.798206278026905,0.625,0.3125,0.07142857142857142,0.12442396313364056,0.020512820512820513,0.2222222222222222,0.028846153846153848,0.14878892733564014,0.023411371237458192,0.013513513513513514,0.021739130434782608,0.02666666666666667,0.025,0.041666666666666664,0.1282051282051282,0.11267605633802817,0.1323529411764706,0.20754716981132076,0.2631578947368421,0.021739130434782608,0.75,0.21176470588235294,0.5,0.6923076923076923,0.6666666666666666,0.1411764705882353,0.4166666666666667,0.4166666666666667,1.0,0.29411764705882354,0.4,0.4,1.0,0.35294117647058826,0.26666666666666666,0.26666666666666666,0.75,0.5555555555555556,0.4,0.1111111111111111,1.0,1.0,0.1111111111111111,0.3,0.6666666666666666,0.3,0.3333333333333333,0.3,0.8588235294117647,0.27586206896551724,0.5508421686746987,0.539525,0.49566499999999997,0.0449438202247191,0.11764705882352941,0.07608695652173914,0.13043478260869565,8.766666666666667,25.047272727272727,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
200770,1610612747,Jordan Farmar,Jordan Farmar,200770,LAL,29820.0,497.0,-76.0,1041.0,1033.0,269.0,324.0,104.0,2074.0,24.0,50.0,4.0,6.0,8.0,13.0,18.0,45.0,10.0,15.0,1.0,2.0,2.0,3.0,32.0,74.0,6.0,19.0,47.0,113.0,42.0,89.0,26.0,246.0,1162.0,8.0,12.0,3.0,8.0,26.0,13.0,24.0,9.0,22.0,14.0,67.0,26.0,68.0,81.0,45.0,4.0,,74.0,32.0,6.0,60.0,38.0,98.0,29.0,9.0,29.0,13.0,18.0,234.0,3.0,11.0,1.0,16.0,26.0,1.0,43.0,15.0,58.0,4.0,17.0,8.0,9.0,38.0,6.0,31.0,17.0,7.0,55.0,15.0,15.0,2.0,36.0,2.0,3.0,32.0,2.0,36.0,11.0,8.0,2.0,,2.0,3.0,,67.0,269.0,3.0,6.0,0.2765957446808511,0.28888888888888886,0.6428571428571429,0.47191011235955055,0.375,0.4090909090909091,0.47191011235955055,0.415929203539823,0.6666666666666666,0.5416666666666666,0.5445544554455446,0.625,0.5760869565217391,0.5622119815668203,0.625,0.5892857142857143,0.4405940594059406,0.05309734513274336,0.12,23.422644770959376,0.6909090909090909,0.02702702702702703,0.03125,0.07344632768361582,0.03503184713375796,0.12307692307692308,0.01694915254237288,0.08677685950413223,0.028513238289205704,0.0761904761904762,,0.025210084033613446,0.0072992700729927005,0.05,0.06557377049180328,0.075,0.08035714285714286,0.13541666666666666,0.08823529411764706,0.038834951456310676,,0.24752475247524752,0.48,0.5454545454545454,0.20833333333333334,0.22277227722772278,0.4,0.4,0.3888888888888889,0.07425742574257425,0.6666666666666666,0.6666666666666666,0.7,0.36633663366336633,0.43243243243243246,0.43243243243243246,0.625,0.3,0.6666666666666666,0.1,0.5,,0.3,0.2826086956521739,0.6153846153846154,0.06521739130434782,0.6666666666666666,0.41304347826086957,0.6881188118811881,0.43243243243243246,0.5062239999999999,0.4850552631578947,0.4973454545454546,0.05263157894736842,0.09166666666666666,0.10569105691056911,0.27235772357723576,9.569026548672564,25.537078651685395,0.2584053794428434,5.0,18.0,2.0,7.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,5.0,4.0,2.0,1.0,1.0,0.0891089108910891,0.2777777777777778,0.2777777777777778,0.2,0.3333333333333333,0.5,0.3684210526315789,,,,,,,,,,,,,,,,,,,True
201156,1610612747,Nick Young,Nick Young,201156,LAL,39104.0,652.0,-16.0,1349.0,1341.0,391.0,420.0,114.0,2690.0,34.0,55.0,1.0,3.0,11.0,18.0,35.0,93.0,17.0,38.0,,3.0,3.0,12.0,35.0,98.0,11.0,39.0,84.0,189.0,52.0,136.0,107.0,431.0,1469.0,2.0,9.0,3.0,14.0,19.0,19.0,51.0,17.0,51.0,40.0,129.0,68.0,100.0,126.0,30.0,,1.0,97.0,35.0,18.0,35.0,14.0,49.0,12.0,2.0,20.0,3.0,12.0,112.0,4.0,8.0,,20.0,29.0,2.0,51.0,12.0,63.0,6.0,14.0,11.0,3.0,20.0,2.0,12.0,13.0,8.0,33.0,9.0,24.0,1.0,52.0,3.0,2.0,77.0,1.0,125.0,38.0,9.0,4.0,3.0,1.0,4.0,,129.0,389.0,5.0,8.0,0.40476190476190477,0.40476190476190477,0.8076923076923077,0.38235294117647056,0.21428571428571427,0.3333333333333333,0.3851851851851852,0.4444444444444444,0.2222222222222222,0.37254901960784315,0.49846153846153846,0.2826086956521739,0.4362745098039216,0.5706666666666667,0.36538461538461536,0.5378151260504201,0.41846153846153844,0.09523809523809523,0.14545454545454545,27.530364372469634,0.6060606060606061,0.047619047619047616,,0.06487695749440715,0.020151133501259445,0.11428571428571428,0.0182648401826484,0.07877813504823152,0.01948051948051948,0.034782608695652174,0.008264462809917356,0.018633540372670808,0.011764705882352941,0.04081632653061224,0.04225352112676056,0.06164383561643835,0.0880503144654088,0.1171875,0.10638297872340426,0.03592814371257485,,0.16923076923076924,0.6181818181818182,0.723404255319149,0.5,0.28615384615384615,0.3763440860215054,0.38461538461538464,0.2857142857142857,0.11692307692307692,0.4473684210526316,0.4473684210526316,0.9411764705882353,0.30153846153846153,0.35714285714285715,0.36082474226804123,0.7428571428571429,0.13043478260869565,0.3333333333333333,0.13043478260869565,,,0.4782608695652174,0.17647058823529413,0.6111111111111112,0.11764705882352941,0.25,0.38235294117647056,0.5876923076923077,0.36082474226804123,0.48712027863777074,0.4959133333333334,0.4873790000000001,0.14207650273224043,0.1735159817351598,0.04408352668213457,0.29930394431554525,11.637037037037036,25.38088235294117,0.28984432913269087,15.0,41.0,3.0,14.0,6.0,2.0,,3.0,1.0,1.0,4.0,4.0,8.0,3.0,,,0.12615384615384614,0.36585365853658536,0.45454545454545453,0.4666666666666667,0.2727272727272727,1.0,0.358974358974359,1.0,3.0,14.0,0.007352941176470588,0.1951219512195122,0.021505376344086023,0.01020408163265306,1.0,0.09523809523809523,,,,,,,,,,True
202325,1610612747,Wesley Johnson,Wesley Johnson,202325,LAL,134397.0,2240.0,-374.0,4633.0,4635.0,1014.0,1035.0,426.0,9268.0,111.0,177.0,19.0,34.0,18.0,31.0,51.0,157.0,35.0,98.0,2.0,4.0,8.0,15.0,65.0,173.0,11.0,30.0,177.0,380.0,100.0,271.0,59.0,713.0,5150.0,23.0,52.0,6.0,15.0,67.0,31.0,69.0,18.0,45.0,18.0,134.0,280.0,74.0,288.0,12.0,24.0,,173.0,65.0,21.0,89.0,35.0,124.0,17.0,18.0,57.0,11.0,21.0,283.0,23.0,46.0,1.0,69.0,172.0,37.0,278.0,70.0,348.0,8.0,86.0,57.0,29.0,55.0,13.0,43.0,35.0,12.0,90.0,17.0,123.0,10.0,207.0,1.0,2.0,61.0,2.0,75.0,35.0,7.0,75.0,47.0,22.0,77.0,52.0,134.0,1009.0,16.0,6.0,0.7909604519774012,0.8484848484848485,0.96,0.36900369003690037,0.4,0.4,0.36900369003690037,0.46578947368421053,0.4423076923076923,0.4492753623188406,0.5023041474654378,0.47761194029850745,0.5087719298245614,0.5211988304093568,0.4855072463768116,0.5403225806451613,0.4162826420890937,0.05526315789473684,0.10734463276836158,15.099492781896217,0.6111111111111112,0.2569444444444444,0.008130081300813009,0.11004478566858605,0.031571722717913524,0.11274509803921569,0.03221288515406162,0.11080459770114942,0.03178258866881621,0.04090909090909091,0.031446540880503145,0.024074074074074074,0.03290676416819013,0.029940119760479042,0.0675422138836773,0.09355509355509356,0.1657559198542805,0.11954022988505747,0.096045197740113,0.022988505747126436,0.6753246753246753,0.271889400921659,0.6271186440677966,0.7025316455696202,0.8108108108108109,0.2411674347158218,0.3248407643312102,0.3248407643312102,0.7058823529411765,0.15053763440860216,0.35714285714285715,0.3645833333333333,0.9714285714285714,0.26574500768049153,0.37572254335260113,0.37572254335260113,0.9538461538461539,0.5074626865671642,0.5588235294117647,0.05970149253731343,0.5,1.0,0.16417910447761194,0.2719298245614035,0.5806451612903226,0.13157894736842105,0.5333333333333333,0.2631578947368421,0.6881720430107527,0.37572254335260113,0.5285455315870571,0.5250704081632653,0.5062947368421054,0.051698670605613,0.08620689655172414,0.09396914446002805,0.1879382889200561,9.83552631578947,24.904428044280436,0.21886466652277142,15.0,46.0,4.0,10.0,3.0,5.0,3.0,7.0,11.0,3.0,2.0,5.0,9.0,,2.0,2.0,0.0706605222734255,0.32608695652173914,0.3409090909090909,0.9333333333333333,0.36363636363636365,1.0,0.3333333333333333,2.0,,,0.007380073800738007,0.043478260869565216,,,0.3684210526315789,,1.0,3.0,6.0,6.0,2.0,0.02040816326530612,,,,True
203135,1610612747,Robert Sacre,Robert Sacre,203135,LAL,32716.0,545.0,-107.0,1128.0,1139.0,261.0,291.0,91.0,2267.0,35.0,50.0,6.0,10.0,10.0,11.0,13.0,32.0,,,,,,,,,,,77.0,160.0,,,38.0,192.0,1259.0,8.0,18.0,,,22.0,18.0,32.0,,,12.0,48.0,128.0,26.0,,,14.0,,,,15.0,9.0,18.0,27.0,18.0,,4.0,1.0,4.0,72.0,8.0,30.0,1.0,23.0,53.0,5.0,81.0,39.0,120.0,1.0,13.0,9.0,4.0,13.0,,6.0,12.0,7.0,25.0,6.0,52.0,4.0,72.0,5.0,6.0,54.0,,55.0,24.0,5.0,23.0,15.0,7.0,23.0,8.0,48.0,261.0,1.0,4.0,0.8311688311688312,0.9142857142857143,,,,,,0.48125,0.4444444444444444,0.5625,0.48125,0.4444444444444444,0.5625,0.5161290322580645,0.5,0.6153846153846154,,0.09375,0.16,17.08502024291498,0.52,0.15151515151515152,0.034482758620689655,0.14285714285714285,0.08426966292134831,0.1464968152866242,0.0449438202247191,0.14393939393939395,0.07116104868913857,0.10309278350515463,0.109375,0.04580152671755725,0.050724637681159424,0.025,0.16393442622950818,0.17647058823529413,0.10204081632653061,0.18032786885245902,0.02857142857142857,0.014705882352941176,0.34782608695652173,0.3125,0.7,0.8333333333333334,0.8285714285714286,0.2,0.40625,0.41935483870967744,0.8461538461538461,,,,,,,,,0.5555555555555556,0.6,,,,,0.34375,0.9090909090909091,,,,0.3125,,0.4614962499999999,0.5260142857142858,0.46230000000000004,0.13259668508287292,0.13259668508287292,0.11458333333333333,0.25,7.603124999999999,,0.23138297872340424,29.0,78.0,,,6.0,2.0,,1.0,1.0,2.0,5.0,3.0,3.0,,,,0.4875,0.3717948717948718,0.4027777777777778,0.8275862068965517,,,,,,,,0.07692307692307693,0.03125,,,,,7.0,1.0,,,,1.0,1.0,,True
2200,1610612747,Pau Gasol,Pau Gasol,2200,LAL,66082.0,1101.0,-296.0,2275.0,2287.0,391.0,414.0,186.0,4562.0,103.0,155.0,23.0,29.0,26.0,40.0,59.0,160.0,,,,,,,,4.0,,,253.0,537.0,,4.0,100.0,606.0,2604.0,29.0,45.0,,,70.0,42.0,79.0,,,32.0,116.0,294.0,212.0,,,36.0,,4.0,,32.0,68.0,48.0,116.0,39.0,9.0,37.0,9.0,22.0,280.0,16.0,44.0,2.0,60.0,165.0,30.0,255.0,62.0,317.0,4.0,17.0,11.0,6.0,66.0,11.0,32.0,18.0,34.0,84.0,19.0,41.0,4.0,70.0,3.0,1.0,129.0,,136.0,63.0,12.0,52.0,36.0,15.0,54.0,27.0,112.0,386.0,6.0,9.0,0.5810276679841897,0.625531914893617,,,,,,0.47113594040968343,0.6444444444444445,0.5316455696202531,0.4676524953789279,0.6444444444444445,0.5316455696202531,0.5033222591362126,0.6730769230769231,0.5742574257425742,0.0073937153419593345,0.0595903165735568,0.11612903225806452,27.46196957566053,0.7857142857142857,0.4166666666666667,0.03571428571428571,0.21181001283697048,0.061711079943899017,0.2127659574468085,0.0471976401179941,0.21206409048067862,0.057034220532319393,0.09313725490196079,0.05106382978723404,0.04744525547445255,0.055776892430278883,0.022727272727272728,0.19444444444444445,0.21991701244813278,0.2202797202797203,0.1774193548387097,0.28125,0.015625,0.5,0.28650646950092423,0.6645161290322581,0.7518248175182481,0.6407766990291263,0.2957486136783734,0.36875,0.37341772151898733,0.7288135593220338,,,,,0.0073937153419593345,,,,0.6444444444444445,0.7931034482758621,,,,,0.5063291139240507,0.65,,,,0.29390018484288355,,0.45194574861367837,0.5114473684210525,0.5069734177215189,0.10677966101694915,0.1075085324232082,0.11551155115511551,0.19141914191419143,9.190502793296089,25.125,0.17186813186813188,91.0,222.0,,,12.0,3.0,,3.0,8.0,,2.0,3.0,14.0,,2.0,1.0,0.41035120147874304,0.4099099099099099,0.43333333333333335,0.4175824175824176,,,,,,,,0.05405405405405406,0.0125,,0.17391304347826086,,,17.0,1.0,,,,,1.0,1.0,True
201941,1610612747,Jordan Hill,Jordan Hill,201941,LAL,50103.0,835.0,-167.0,1684.0,1679.0,291.0,279.0,194.0,3363.0,100.0,146.0,34.0,58.0,17.0,22.0,21.0,52.0,,,,,,,,,,,171.0,306.0,,,64.0,406.0,1852.0,42.0,80.0,,,107.0,34.0,51.0,,,22.0,90.0,216.0,126.0,,,60.0,,,,20.0,16.0,15.0,31.0,13.0,2.0,8.0,4.0,4.0,77.0,34.0,71.0,2.0,46.0,133.0,15.0,194.0,107.0,301.0,6.0,21.0,13.0,8.0,24.0,1.0,8.0,19.0,16.0,43.0,7.0,63.0,,100.0,17.0,5.0,83.0,,92.0,47.0,5.0,33.0,25.0,8.0,33.0,23.0,90.0,291.0,6.0,5.0,0.631578947368421,0.7659574468085106,,,,,,0.5588235294117647,0.525,0.6666666666666666,0.5588235294117647,0.525,0.6666666666666666,0.5867052023121387,0.5631578947368421,0.703125,,0.06535947712418301,0.1095890410958904,20.3239289446186,0.5581395348837209,0.30612244897959184,0.043478260869565216,0.22166666666666668,0.12136752136752137,0.2081447963800905,0.1452991452991453,0.21802679658952498,0.1282051282051282,0.13872832369942195,0.11956521739130435,0.10964912280701754,0.14857142857142858,0.13559322033898305,0.19665271966527198,0.25748502994011974,0.22164948453608246,0.20606060606060606,0.21428571428571427,0.05263157894736842,0.696969696969697,0.477124183006536,0.684931506849315,0.7692307692307693,0.61,0.16993464052287582,0.40384615384615385,0.4117647058823529,0.9523809523809523,,,,,,,,,0.725,0.5862068965517241,,,,,0.43137254901960786,0.7727272727272727,,,,0.477124183006536,,0.4896189542483661,0.5381327586206897,0.45401568627450983,0.1378299120234604,0.1378299120234604,0.26354679802955666,0.22167487684729065,6.4228758169934625,,0.17280285035629453,50.0,108.0,,,23.0,1.0,,8.0,7.0,2.0,,2.0,12.0,,,,0.35294117647058826,0.46296296296296297,0.47619047619047616,0.54,,,,,,,,0.027777777777777776,0.019230769230769232,,0.08823529411764706,,,15.0,,1.0,,,1.0,3.0,,True
201975,1610612747,Jodie Meeks,Jodie Meeks,201975,LAL,92202.0,1537.0,-308.0,3188.0,3199.0,641.0,634.0,300.0,6387.0,123.0,198.0,8.0,14.0,21.0,36.0,18.0,54.0,22.0,56.0,1.0,2.0,2.0,6.0,75.0,192.0,14.0,51.0,160.0,315.0,97.0,248.0,122.0,733.0,3604.0,9.0,22.0,9.0,16.0,46.0,24.0,52.0,20.0,57.0,33.0,141.0,244.0,76.0,267.0,24.0,6.0,,192.0,75.0,37.0,55.0,30.0,85.0,19.0,11.0,29.0,12.0,14.0,200.0,5.0,11.0,,33.0,51.0,1.0,85.0,16.0,101.0,9.0,67.0,44.0,23.0,48.0,7.0,31.0,22.0,17.0,70.0,12.0,30.0,2.0,77.0,1.0,2.0,100.0,5.0,136.0,59.0,7.0,1.0,1.0,,1.0,1.0,141.0,636.0,7.0,5.0,0.7625,0.7770700636942676,0.9175257731958762,0.3911290322580645,0.5625,0.3508771929824561,0.3911290322580645,0.5079365079365079,0.4090909090909091,0.46153846153846156,0.5426287744227354,0.5921052631578947,0.4954128440366973,0.5880913539967374,0.5921052631578947,0.5609756097560976,0.4404973357015986,0.11746031746031746,0.12626262626262627,19.276427360090445,0.6857142857142857,0.00980392156862745,,0.048113207547169815,0.010848126232741617,0.08009708737864078,0.00998003992015968,0.057065217391304345,0.010561056105610561,0.01904761904761905,0.011940298507462687,0.0027472527472527475,0.0078125,0.017094017094017096,0.03968253968253968,0.036923076923076927,0.06722689075630252,0.08070175438596491,0.07874015748031496,0.034220532319391636,1.0,0.35168738898756663,0.6212121212121212,0.7109826589595376,0.7723577235772358,0.09591474245115453,0.3333333333333333,0.33962264150943394,0.7777777777777778,0.0994671403197158,0.39285714285714285,0.4,1.0,0.3410301953818828,0.390625,0.39473684210526316,0.8933333333333333,0.3684210526315789,0.5714285714285714,0.05263157894736842,0.5,1.0,0.3684210526315789,0.3302752293577982,0.5833333333333334,0.05504587155963303,0.3333333333333333,0.46788990825688076,0.7921847246891652,0.390625,0.5503250889679715,0.518198076923077,0.5394782407407406,0.10231023102310231,0.16619718309859155,0.06275579809004093,0.19236016371077763,6.034603174603174,25.15443548387097,0.20106649937264742,19.0,63.0,8.0,18.0,1.0,4.0,2.0,2.0,2.0,5.0,,5.0,19.0,14.0,,,0.11190053285968028,0.30158730158730157,0.36538461538461536,0.6842105263157895,0.5714285714285714,1.0,0.35294117647058826,3.0,,3.0,0.012096774193548387,0.1746031746031746,0.018518518518518517,0.010416666666666666,0.5,0.01195219123505976,1.0,1.0,,,,0.017857142857142856,,,,True
202333,1610612747,Xavier Henry,Xavier Henry,202333,LAL,19727.0,329.0,-110.0,680.0,685.0,208.0,183.0,81.0,1365.0,21.0,45.0,1.0,2.0,4.0,11.0,10.0,30.0,2.0,3.0,,,1.0,1.0,8.0,27.0,3.0,10.0,36.0,94.0,10.0,30.0,63.0,165.0,768.0,3.0,6.0,1.0,3.0,17.0,7.0,24.0,2.0,11.0,22.0,42.0,30.0,42.0,27.0,3.0,,,27.0,8.0,12.0,18.0,5.0,23.0,3.0,2.0,10.0,3.0,5.0,51.0,4.0,6.0,,10.0,32.0,3.0,45.0,10.0,55.0,2.0,11.0,9.0,2.0,10.0,1.0,7.0,11.0,3.0,21.0,2.0,15.0,1.0,32.0,3.0,2.0,65.0,4.0,97.0,44.0,6.0,3.0,2.0,1.0,3.0,2.0,42.0,208.0,2.0,5.0,0.4166666666666667,0.4166666666666667,0.9,0.3333333333333333,0.3333333333333333,0.18181818181818182,0.3333333333333333,0.3829787234042553,0.5,0.2916666666666667,0.4112903225806452,0.5,0.2857142857142857,0.49107142857142855,0.6071428571428571,0.4117647058823529,0.24193548387096775,0.1276595744680851,0.2,24.609375,0.47619047619047616,0.14285714285714285,,0.1415929203539823,0.02654867256637168,0.10309278350515463,0.03669724770642202,0.13003095975232198,0.029850746268656716,0.02666666666666667,0.014492753623188406,0.036585365853658534,0.0449438202247191,,0.14457831325301204,0.16216216216216217,0.11594202898550725,0.0958904109589041,0.125,0.031746031746031744,0.6666666666666666,0.3629032258064516,0.4666666666666667,0.5833333333333334,0.38095238095238093,0.24193548387096775,0.3333333333333333,0.3448275862068966,0.5,0.024193548387096774,0.6666666666666666,0.6666666666666666,1.0,0.21774193548387097,0.2962962962962963,0.2962962962962963,0.875,0.2222222222222222,0.5,,,,0.3333333333333333,0.3142857142857143,0.36363636363636365,0.02857142857142857,1.0,0.2857142857142857,0.6048387096774194,0.2962962962962963,0.49214717741935504,0.4388,0.4736528571428571,0.2839506172839506,0.33587786259541985,0.10303030303030303,0.2545454545454545,8.48936170212766,25.923333333333332,0.3058823529411765,5.0,19.0,1.0,1.0,8.0,2.0,,2.0,,2.0,,2.0,7.0,,,,0.1532258064516129,0.2631578947368421,0.29411764705882354,0.4,0.3333333333333333,1.0,0.1,,1.0,2.0,,0.10526315789473684,0.03333333333333333,,,0.06451612903225806,,2.0,,,,,,,,True
2549,1610612747,Chris Kaman,Chris Kaman,2549,LAL,22277.0,371.0,10.0,780.0,770.0,234.0,195.0,84.0,1550.0,43.0,62.0,11.0,17.0,11.0,19.0,26.0,50.0,,,,,,,,2.0,,2.0,91.0,174.0,,2.0,39.0,221.0,801.0,14.0,23.0,,,34.0,29.0,49.0,,2.0,17.0,75.0,122.0,60.0,,,16.0,,2.0,,10.0,20.0,12.0,32.0,8.0,4.0,13.0,1.0,6.0,76.0,4.0,20.0,1.0,21.0,56.0,10.0,87.0,25.0,112.0,2.0,4.0,2.0,2.0,19.0,3.0,6.0,14.0,13.0,33.0,7.0,33.0,,46.0,,1.0,31.0,,51.0,23.0,5.0,23.0,15.0,7.0,23.0,8.0,75.0,234.0,2.0,5.0,0.6703296703296703,0.7349397590361446,,,,,,0.5229885057471264,0.6086956521739131,0.5918367346938775,0.5170454545454546,0.6086956521739131,0.5686274509803921,0.5552763819095478,0.6296296296296297,0.5952380952380952,0.011363636363636364,0.05747126436781609,0.04838709677419355,26.54462242562929,0.5757575757575758,0.4,0.045454545454545456,0.20216606498194944,0.07905138339920949,0.1875,0.03636363636363636,0.19794344473007713,0.06611570247933884,0.13157894736842105,0.08045977011494253,0.03333333333333333,0.03488372093023256,0.041666666666666664,0.18888888888888888,0.24,0.1724137931034483,0.1411764705882353,0.3333333333333333,0.0273972602739726,0.34782608695652173,0.3522727272727273,0.6935483870967742,0.7288135593220338,0.6744186046511628,0.2840909090909091,0.52,0.52,0.8461538461538461,,,,,0.011363636363636364,,,,0.7391304347826086,0.6470588235294118,,,,,0.37254901960784315,0.5789473684210527,,,0.0392156862745098,0.36363636363636365,,0.45900880681818185,0.515785,0.4371852941176471,0.11855670103092783,0.11979166666666667,0.15384615384615385,0.3393665158371041,8.614942528735634,27.7,0.3,22.0,62.0,,,6.0,4.0,,4.0,2.0,2.0,,,5.0,,,,0.3522727272727273,0.3548387096774194,0.4,0.45454545454545453,,,,,,,,0.11290322580645161,,,0.09090909090909091,,,1.0,1.0,,,,,,,True
