EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Fg3aBlocked,LostBallSteals,StepOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,FTOffRebounds,OffFTReboundPct,Charge Fouls Drawn,Loose Ball Fouls Drawn,OffensiveGoaltends,LongMidRangePctBlocked,Defensive 3 Seconds Violations,HeaveAttempts,BlockingFouls,BlockedLongMidRange,DefensiveGoaltends,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Corner3PctBlocked,Clear Path Fouls,Blocked3s,BlockedCorner3,HeaveMakes,BlockedArc3
200752,1610612758,Rudy Gay,Rudy Gay,200752,SAC,22472.0,375,-13.0,730,721,240.0,149.0,105.0,1451,36.0,60.0,8.0,11.0,16.0,25.0,25.0,42.0,12.0,33.0,1.0,4.0,2.0,5.0,20.0,2.0,4.0,3.0,12.0,73.0,135,6.0,24.0,57.0,221.0,806,13.0,20.0,2.0,4.0,9.0,41.0,26.0,47.0,3.0,14.0,24.0,85.0,36.0,110.0,12.0,6.0,12.0,20.0,5.0,10.0,27.0,4.0,31.0,3.0,1.0,15.0,5.0,7.0,66.0,4.0,15.0,7.0,27.0,1.0,35.0,19.0,54.0,5.0,5.0,5.0,19.0,4.0,7.0,15.0,5.0,12.0,1.0,34.0,1.0,14.0,11.0,25.0,2.0,1.0,2.0,43.0,1.0,2.0,65.0,9.0,2.0,30.0,6.0,4.0,1.0,3.0,4.0,1.0,1.0,85.0,240.0,5.0,4.0,0.2465753424657534,0.2686567164179104,0.6666666666666666,0.25,0.5,0.2142857142857142,0.25,0.5407407407407407,0.65,0.5531914893617021,0.5157232704402516,0.6666666666666666,0.5,0.5887096774193549,0.7592592592592593,0.5821917808219178,0.1509433962264151,0.074074074074074,0.1,0.0952380952380952,25.97402597402597,0.5588235294117647,0.0434782608695652,0.1120331950207468,0.05859375,0.0853658536585365,0.0571428571428571,0.1052631578947368,0.058282208588957,0.0919540229885057,0.0649350649350649,0.0217391304347826,0.0517241379310344,0.0833333333333333,0.1746031746031746,0.0759493670886076,0.101010101010101,0.09375,0.0555555555555555,0.0735294117647058,0.25,0.3773584905660377,0.6,0.6666666666666666,0.3333333333333333,0.2641509433962264,0.5952380952380952,0.6578947368421053,0.16,0.2075471698113207,0.3636363636363636,0.3636363636363636,0.1666666666666666,0.0251572327044025,0.25,0.25,1.0,0.1257861635220125,0.25,0.25,0.6,0.4583333333333333,0.7272727272727273,0.125,0.1666666666666666,0.5,0.5,0.4098360655737705,0.64,0.0327868852459016,0.1967213114754098,0.25,0.5283018867924528,0.25,0.4848518987341772,0.5205833333333333,0.4947583333333332,0.1666666666666666,0.1923076923076923,0.1855203619909502,0.3846153846153846,7.910370370370369,25.79166666666666,0.3287671232876712,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201171,1610612758,Carl Landry,Carl Landry,201171,SAC,222.0,4,,8,7,,,1.0,15,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,2,,,,2.0,8,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,0.5,,,0.5,,,0.5,,,,,,,22.22222222222222,,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.35515,,,,,,,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
203463,1610612758,Ben McLemore,Ben McLemore,203463,SAC,21449.0,357,-51.0,693,693,199.0,116.0,103.0,1386,15.0,27.0,3.0,5.0,8.0,9.0,4.0,14.0,12.0,27.0,6.0,13.0,1.0,8.0,28.0,,1.0,3.0,8.0,31.0,68,14.0,41.0,20.0,124.0,757,3.0,7.0,1.0,2.0,2.0,11.0,12.0,17.0,4.0,9.0,17.0,53.0,38.0,24.0,36.0,6.0,2.0,28.0,8.0,9.0,8.0,,8.0,,,2.0,4.0,2.0,16.0,3.0,2.0,4.0,14.0,2.0,20.0,5.0,25.0,1.0,7.0,4.0,14.0,,7.0,8.0,,7.0,3.0,22.0,,9.0,15.0,31.0,,1.0,4.0,19.0,,1.0,23.0,2.0,1.0,10.0,2.0,2.0,2.0,,2.0,1.0,,53.0,199.0,1.0,2.0,0.6129032258064516,0.6333333333333333,0.8571428571428571,0.3414634146341463,0.5,0.4444444444444444,0.3414634146341463,0.4558823529411764,0.4285714285714285,0.7058823529411765,0.4770642201834862,0.5,0.6923076923076923,0.5168067226890757,0.55,0.7571428571428571,0.3761467889908257,0.1323529411764706,0.1111111111111111,0.4285714285714285,17.364532019704434,0.6363636363636364,0.1,0.0608695652173913,0.0075471698113207,0.0512820512820512,0.0483870967741935,0.0584415584415584,0.0152905198776758,0.0219780219780219,,,0.0576923076923076,,0.0333333333333333,0.0641025641025641,0.0760869565217391,0.0350877192982456,0.0952380952380952,0.0185185185185185,0.5,0.2477064220183486,0.5555555555555556,0.625,0.6666666666666666,0.128440366972477,0.2857142857142857,0.5,0.5,0.2477064220183486,0.4444444444444444,0.4444444444444444,0.5833333333333334,0.1192660550458715,0.4615384615384615,0.4615384615384615,1.0,0.2568807339449541,0.2857142857142857,0.2962962962962963,0.75,0.5555555555555556,0.6,0.3333333333333333,0.1111111111111111,,,0.3461538461538461,0.8888888888888888,0.0384615384615384,0.3076923076923077,0.375,0.6238532110091743,0.2857142857142857,0.5138536697247705,0.4962749999999999,0.5052173076923079,0.0854700854700854,0.131578947368421,0.0887096774193548,0.4274193548387097,9.554411764705884,24.795121951219507,0.2871572871572871,1.0,1.0,1.0,1.0,3.0,1.0,0.024390243902439,0.0357142857142857,0.1111111111111111,1.0,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,
203492,1610612758,Ray McCallum,Ray McCallum,203492,SAC,18854.0,314,-15.0,594,597,215.0,116.0,86.0,1191,16.0,29.0,1.0,3.0,8.0,11.0,3.0,12.0,9.0,35.0,4.0,7.0,,8.0,20.0,3.0,4.0,2.0,9.0,28.0,76,12.0,27.0,8.0,100.0,664,3.0,7.0,3.0,4.0,,15.0,13.0,24.0,2.0,9.0,5.0,37.0,26.0,30.0,33.0,3.0,,20.0,8.0,6.0,40.0,8.0,48.0,6.0,2.0,22.0,3.0,15.0,104.0,1.0,3.0,6.0,12.0,,18.0,5.0,23.0,,10.0,5.0,6.0,3.0,5.0,6.0,1.0,1.0,,12.0,1.0,2.0,10.0,16.0,,,1.0,13.0,,2.0,10.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,,37.0,215.0,2.0,3.0,0.4642857142857143,0.4642857142857143,0.9166666666666666,0.4444444444444444,0.75,0.2222222222222222,0.4444444444444444,0.3684210526315789,0.4285714285714285,0.5416666666666666,0.4466019417475728,0.6818181818181818,0.4848484848484848,0.4626168224299065,0.6818181818181818,0.5138888888888888,0.2621359223300971,0.0789473684210526,0.1379310344827586,0.1666666666666666,17.246376811594203,0.5,,0.0618556701030927,0.0144927536231884,0.088235294117647,0.0196078431372549,0.0687022900763358,0.0155038759689922,0.0149253731343283,0.0149253731343283,0.0136986301369863,0.0232558139534883,,0.037037037037037,0.0454545454545454,0.0945945945945946,0.1034482758620689,,,0.6666666666666666,0.2815533980582524,0.5517241379310345,0.64,0.5,0.116504854368932,0.25,0.3,0.3333333333333333,0.3398058252427184,0.2571428571428571,0.2571428571428571,0.4444444444444444,0.0679611650485436,0.5714285714285714,0.5714285714285714,1.0,0.1941747572815534,0.4,0.4,0.875,0.2727272727272727,0.3333333333333333,1.0,0.3636363636363636,0.75,1.0,0.3333333333333333,0.7272727272727273,,0.2727272727272727,0.2222222222222222,0.5436893203883495,0.4,0.4899720588235293,0.52432,0.4775593749999999,0.0192307692307692,0.0259740259740259,0.15,0.37,10.455263157894736,25.25185185185185,0.3619528619528619,,,,,5.0,,,,,,,,1.0,0.0303030303030303,,,,,,,,,,True,,,,,,,,,
2501,1610612758,Reggie Evans,Reggie Evans,2501,SAC,29982.0,500,-22.0,965,964,346.0,218.0,144.0,1929,39.0,60.0,14.0,27.0,12.0,18.0,9.0,27.0,,4.0,,,,,,,,,,48.0,91,,,37.0,133.0,1053,17.0,32.0,,,14.0,48.0,15.0,27.0,,,19.0,49.0,52.0,44.0,,,22.0,,,13.0,9.0,7.0,16.0,5.0,2.0,6.0,2.0,1.0,39.0,12.0,48.0,29.0,82.0,12.0,123.0,62.0,185.0,2.0,24.0,12.0,9.0,2.0,6.0,21.0,2.0,3.0,2.0,30.0,5.0,13.0,28.0,65.0,,9.0,7.0,49.0,,,65.0,1.0,,18.0,15.0,1.0,1.0,,1.0,1.0,5.0,49.0,346.0,8.0,13.0,0.5416666666666666,0.7027027027027027,,,,,,0.5274725274725275,0.53125,0.5555555555555556,0.5274725274725275,0.53125,0.5555555555555556,0.540650406504065,0.5333333333333333,0.5444444444444444,,0.1428571428571428,0.1333333333333333,0.1481481481481481,13.551815766164747,0.3,0.4137931034482758,0.2594936708860759,0.1367521367521367,0.2457627118644068,0.1318681318681318,0.2557603686635945,0.1357466063348416,0.1794871794871795,0.1363636363636363,0.0967741935483871,0.1052631578947368,0.2666666666666666,0.2560975609756097,0.2718446601941747,0.2519083969465648,0.2222222222222222,0.3214285714285714,0.0689655172413793,1.0,0.6593406593406593,0.65,0.75,0.5128205128205128,0.2967032967032967,0.3333333333333333,0.391304347826087,0.6666666666666666,0.0439560439560439,,,,,,,,,,,,0.84375,0.5185185185185185,0.1428571428571428,,,,0.6666666666666666,0.6666666666666666,,,,0.6593406593406593,,0.485934065934066,0.540825,0.4913037037037037,0.1666666666666666,0.1666666666666666,0.3609022556390977,0.3684210526315789,3.735164835164836,,0.3585492227979274,,,,,12.0,1.0,,,,,,,2.0,0.0425531914893617,1.0,12.0,1.0,0.25,,,,,,True,,,,,,,,,
201189,1610612758,Aaron Gray,Aaron Gray,201189,SAC,746.0,12,-20.0,25,25,,1.0,1.0,50,,,,,,,1.0,2.0,,,,,,,,,,,,1.0,2,,,,2.0,40,,,,,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,1.0,2.0,,3.0,,3.0,,1.0,1.0,,1.0,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,1.0,1.0,,,,,,0.5,,,0.5,,,0.5,,,,,,,11.538461538461538,,,0.4,,1.0,,0.5,,,,,,,0.5,,0.3333333333333333,,1.0,,1.0,,,,,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.411,,,,,,,9.05,,,,,,,,,,,,,,,,,,,,,1.0,,,,,True,,,,,,,,,
202738,1610612758,Isaiah Thomas,Isaiah Thomas,202738,SAC,14050.0,234,21.0,463,459,204.0,152.0,71.0,922,9.0,14.0,2.0,3.0,4.0,5.0,9.0,21.0,19.0,31.0,1.0,3.0,,7.0,33.0,3.0,5.0,2.0,17.0,37.0,66,8.0,36.0,31.0,129.0,495,5.0,8.0,3.0,5.0,3.0,22.0,15.0,30.0,2.0,17.0,23.0,59.0,12.0,62.0,21.0,3.0,,33.0,7.0,,35.0,3.0,38.0,1.0,2.0,16.0,7.0,12.0,79.0,2.0,3.0,4.0,10.0,,14.0,5.0,19.0,2.0,5.0,2.0,11.0,5.0,7.0,10.0,1.0,4.0,2.0,21.0,3.0,9.0,5.0,14.0,1.0,,,35.0,2.0,,39.0,5.0,2.0,17.0,4.0,2.0,2.0,,2.0,,,59.0,204.0,2.0,5.0,0.1621621621621621,0.1621621621621621,0.875,0.2222222222222222,0.6,0.1176470588235294,0.2222222222222222,0.5606060606060606,0.625,0.5,0.4803921568627451,0.7307692307692307,0.3829787234042553,0.5466101694915254,0.7857142857142857,0.5086206896551724,0.3529411764705882,,,,25.45787545787546,0.5238095238095238,,0.065359477124183,0.0193548387096774,0.0625,0.0344827586206896,0.064516129032258,0.0234741784037558,0.0192307692307692,0.0434782608695652,,0.0408163265306122,,0.0263157894736842,0.0212765957446808,0.1176470588235294,0.0666666666666666,0.0526315789473684,0.0357142857142857,,0.1372549019607843,0.6428571428571429,0.6428571428571429,0.2222222222222222,0.2058823529411764,0.4285714285714285,0.4285714285714285,0.1111111111111111,0.3039215686274509,0.6129032258064516,0.6129032258064516,0.1578947368421052,0.0294117647058823,0.3333333333333333,0.3333333333333333,1.0,0.3235294117647059,0.2121212121212121,0.2121212121212121,0.8571428571428571,0.2307692307692307,0.6666666666666666,0.5,0.3846153846153846,0.6,1.0,0.1063829787234042,0.8,,0.3617021276595745,0.1176470588235294,0.4901960784313725,0.2121212121212121,0.4806411764705881,0.5067863636363636,0.475268085106383,0.1491228070175438,0.2179487179487179,0.1705426356589147,0.4573643410852713,11.849999999999996,25.461111111111112,0.4406047516198704,,,,,3.0,1.0,,,,,,,,,1.0,,,,,,,,,True,,,,,,,,,
201574,1610612758,Jason Thompson,Jason Thompson,201574,SAC,4358.0,73,4.0,140,145,74.0,49.0,23.0,285,3.0,4.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,6.0,,,,,,,,,,8.0,14,,,6.0,22.0,153,3.0,3.0,,,1.0,7.0,4.0,6.0,,,2.0,10.0,8.0,8.0,,,4.0,,,1.0,1.0,1.0,2.0,,1.0,,,1.0,5.0,1.0,4.0,5.0,5.0,1.0,11.0,5.0,16.0,,1.0,1.0,1.0,,1.0,2.0,1.0,,,3.0,,,3.0,5.0,,1.0,,5.0,,,8.0,,,2.0,2.0,3.0,,3.0,3.0,3.0,1.0,10.0,74.0,1.0,1.0,0.5,0.6666666666666666,,,,,,0.5714285714285714,1.0,0.6666666666666666,0.5714285714285714,1.0,0.6666666666666666,0.6111111111111112,0.875,0.625,,0.0714285714285714,,0.25,12.5748502994012,0.3333333333333333,0.1428571428571428,0.1162790697674418,0.0869565217391304,0.2,0.0666666666666666,0.1470588235294117,0.081967213114754,0.0833333333333333,0.1764705882352941,,0.0666666666666666,,0.0833333333333333,0.0666666666666666,0.1875,0.2,0.2,,1.0,0.2857142857142857,0.75,0.75,0.3333333333333333,0.2857142857142857,0.75,1.0,0.3333333333333333,0.4285714285714285,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.6666666666666666,1.0,,,,,0.3333333333333333,1.0,,,,0.2857142857142857,,0.4426,0.5097999999999999,0.40425,0.125,0.125,0.3181818181818182,0.4545454545454545,10.642857142857142,,0.5285714285714286,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,True,,,,,,,,,
202682,1610612758,Derrick Williams,Derrick Williams,202682,SAC,7438.0,124,6.0,238,240,107.0,63.0,45.0,478,6.0,14.0,3.0,4.0,2.0,5.0,2.0,11.0,,4.0,,,,1.0,4.0,1.0,1.0,1.0,3.0,8.0,29,1.0,4.0,11.0,30.0,249,3.0,7.0,1.0,1.0,1.0,10.0,2.0,9.0,1.0,3.0,2.0,9.0,6.0,10.0,3.0,,6.0,3.0,1.0,6.0,3.0,,3.0,,,3.0,,,6.0,1.0,4.0,4.0,10.0,2.0,16.0,5.0,21.0,1.0,1.0,1.0,1.0,,1.0,2.0,,,1.0,3.0,,,5.0,7.0,1.0,1.0,,14.0,1.0,1.0,18.0,6.0,,12.0,,1.0,,1.0,1.0,1.0,,9.0,107.0,,,0.375,0.6,1.0,0.25,1.0,0.3333333333333333,0.3333333333333333,0.2758620689655172,0.4285714285714285,0.2222222222222222,0.2878787878787879,0.5625,0.2916666666666667,0.3846153846153846,0.625,0.3461538461538461,0.1212121212121212,0.2068965517241379,0.2857142857142857,0.1818181818181818,14.432989690721648,0.3333333333333333,0.4,0.1408450704225352,0.043010752688172,0.1052631578947368,0.0454545454545454,0.128440366972477,0.0434782608695652,0.0333333333333333,0.09375,,0.0555555555555555,,0.0555555555555555,0.0869565217391304,0.2333333333333333,0.1428571428571428,,0.0625,1.0,0.4242424242424242,0.4285714285714285,0.6,0.5,0.3333333333333333,0.1818181818181818,0.2222222222222222,,0.1212121212121212,,,,,,,,0.1212121212121212,0.25,0.25,1.0,0.5,0.75,,0.125,1.0,1.0,0.4166666666666667,0.4,,0.25,0.3333333333333333,0.5454545454545454,0.3333333333333333,0.474890625,0.5235666666666666,0.4472772727272727,0.3076923076923077,0.3428571428571428,0.3333333333333333,0.3,5.541379310344827,28.575,0.4495798319327731,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,True,,,,,,,,,
203111,1610612758,Orlando Johnson,Orlando Johnson,203111,SAC,2110.0,35,,67,67,19.0,19.0,11.0,134,1.0,4.0,1.0,1.0,,1.0,,3.0,1.0,3.0,,1.0,,1.0,2.0,,,1.0,1.0,2.0,10,1.0,3.0,1.0,8.0,67,1.0,2.0,,,,2.0,,3.0,1.0,1.0,,3.0,,4.0,3.0,,2.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,,,1.0,,8.0,,2.0,,1.0,,1.0,2.0,3.0,1.0,,,,1.0,,1.0,,,,1.0,,,2.0,3.0,,,,2.0,,,2.0,,,1.0,,1.0,,,1.0,,,3.0,19.0,1.0,,,,1.0,0.3333333333333333,,1.0,0.3333333333333333,0.2,0.5,,0.2692307692307692,0.5,0.375,0.2857142857142857,0.5,0.375,0.2307692307692307,0.2,0.5,,18.987341772151897,,,0.0434782608695652,0.0666666666666666,,,0.0303030303030303,0.0555555555555555,,0.125,0.0909090909090909,,,,,0.0833333333333333,,,0.1428571428571428,,0.3076923076923077,0.25,0.5,,0.2307692307692307,,,,0.2307692307692307,0.3333333333333333,0.3333333333333333,,0.0769230769230769,,,,0.1538461538461538,0.5,0.5,1.0,0.5,1.0,,,,,0.25,,,0.25,1.0,0.5384615384615384,0.5,0.4050038461538462,0.4269,0.3650875,0.0714285714285714,0.0909090909090909,0.25,0.375,9.02,24.53333333333333,0.2835820895522388,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,True,,,,,,,,,
