EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,Charge Fouls,Blocked3s,BlockedArc3,PtsPutbacks,HeaveAttempts,FTOffRebounds,BlockingFouls,BlockedLongMidRange,BlockedShortMidRange,Corner3PctBlocked,OffFTReboundPct,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,DefensiveGoaltends,Defensive 3 Seconds Violations,Clear Path Fouls,OffensiveGoaltends,3SecondViolations,HeaveMakes,on,BlockedCorner3
101126,1610612743,Nate Robinson,Nate Robinson,101126,DEN,19859.0,331,-13,679,679,254.0,292,91,1358,19,28,2,3,8.0,12.0,3.0,14,14.0,36.0,8.0,19.0,2.0,2.0,4.0,7.0,10.0,45.0,1.0,4.0,5.0,19.0,36,78,18.0,64.0,24.0,150,751,7,10,3.0,6.0,23,15.0,30.0,9.0,26.0,8.0,65.0,24,48,36.0,18.0,45.0,10.0,6.0,1.0,27.0,10.0,37.0,9.0,1.0,8.0,8.0,11.0,84.0,3.0,7,6.0,13.0,3.0,22.0,10,32,2.0,10.0,6.0,4.0,14,3.0,10.0,9.0,1.0,4.0,1.0,23,3.0,6.0,14.0,37,1.0,2.0,28,1.0,2.0,1.0,3.0,31.0,1.0,3.0,11.0,1.0,2.0,1,1.0,1,1.0,64.0,243.0,7.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.28125,0.5,0.34615384615384615,0.28125,0.46153846153846156,0.7,0.5,0.44366197183098594,0.71875,0.5089285714285714,0.4774193548387097,0.71875,0.5245901639344263,0.4507042253521127,0.015625,0.07692307692307693,0.14285714285714285,0.07142857142857142,0.027777777777777776,0.022222222222222223,22.87917737789203,0.6086956521739131,0.15,0.05327868852459016,0.03398058252427184,0.06741573033707865,0.028846153846153848,0.057057057057057055,0.03225806451612903,0.015384615384615385,0.05714285714285714,0.028169014084507043,0.02564102564102564,0.038461538461538464,0.05263157894736842,0.0759493670886076,0.033707865168539325,0.08064516129032258,0.037037037037037035,0.025974025974025976,1.0,0.19718309859154928,0.6785714285714286,0.7916666666666666,0.47368421052631576,0.09859154929577464,0.21428571428571427,0.23076923076923078,0.3333333333333333,0.2535211267605634,0.3888888888888889,0.4,0.14285714285714285,0.13380281690140844,0.42105263157894735,0.42105263157894735,0.75,0.31690140845070425,0.2222222222222222,0.22727272727272727,0.6,0.1875,0.6666666666666666,0.5,0.125,1.0,1.0,0.25,0.25,0.21428571428571427,0.6666666666666666,0.125,0.5714285714285714,0.3392857142857143,0.2631578947368421,0.647887323943662,0.2222222222222222,0.5036823943661971,0.47108214285714284,0.5075767857142858,0.0784313725490196,0.125,0.015384615384615385,0.15333333333333332,0.43333333333333335,10.806410256410253,25.082812500000003,0.374079528718704,,,,,,,,,,,,,,,,,,,,,,True,
1889,1610612743,Andre Miller,Andre Miller,1889,DEN,10135.0,169,-22,333,340,117.0,145,43,673,10,15,1,1,3.0,4.0,7.0,23,5.0,12.0,1.0,1.0,,,,,4.0,6.0,,,1.0,1.0,22,50,5.0,7.0,14.0,73,355,4,4,,,10,6.0,12.0,1.0,1.0,7.0,22.0,8,36,15.0,,6.0,4.0,3.0,,23.0,3.0,26.0,2.0,1.0,13.0,4.0,6.0,55.0,,4,3.0,11.0,,14.0,4,18,,6.0,1.0,5.0,3,1.0,1.0,3.0,,2.0,1.0,6,,2.0,7.0,11,,,16,,2.0,,2.0,18.0,1.0,1.0,6.0,,3.0,1,1.0,2,1.0,22.0,111.0,1.0,3.0,0.18181818181818182,0.18181818181818182,1.0,0.7142857142857143,,1.0,0.7142857142857143,0.44,1.0,0.5,0.5175438596491229,1.0,0.5769230769230769,0.5538461538461539,1.0,0.6111111111111112,0.12280701754385964,,0.06,0.06666666666666667,0.08695652173913043,,,18.783068783068785,0.5,,0.07971014492753623,0.03361344537815126,0.061224489795918366,,0.0748663101604278,0.025,0.024390243902439025,0.025,0.05263157894736842,,,0.045454545454545456,0.10526315789473684,0.08928571428571429,0.05714285714285714,0.07142857142857142,,0.5,0.2631578947368421,0.6666666666666666,0.7142857142857143,0.4,0.40350877192982454,0.30434782608695654,0.3333333333333333,,0.21052631578947367,0.4166666666666667,0.4166666666666667,,0.017543859649122806,1.0,1.0,1.0,0.10526315789473684,0.6666666666666666,0.6666666666666666,1.0,0.25,1.0,,,,,,,0.3076923076923077,0.75,,,0.07692307692307693,1.0,0.38596491228070173,0.6666666666666666,0.45211140350877177,0.418175,0.45687692307692307,0.0967741935483871,0.10909090909090909,,0.136986301369863,0.3013698630136986,8.697999999999999,25.08571428571429,0.35135135135135137,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,True,
200751,1610612743,Randy Foye,Randy Foye,200751,DEN,91081.0,1518,36,3146,3131,836.0,876,410,6277,48,76,4,5,16.0,26.0,9.0,35,35.0,86.0,27.0,65.0,3.0,6.0,3.0,12.0,93.0,249.0,8.0,20.0,18.0,61.0,92,197,120.0,314.0,76.0,620,3448,8,17,11.0,26.0,59,28.0,50.0,21.0,73.0,33.0,152.0,60,124,303.0,57.0,247.0,93.0,17.0,5.0,111.0,30.0,141.0,19.0,11.0,75.0,16.0,20.0,312.0,3.0,13,35.0,85.0,6.0,126.0,19,145,2.0,39.0,22.0,17.0,45,17.0,33.0,29.0,5.0,12.0,,74,7.0,14.0,60.0,136,4.0,4.0,67,1.0,3.0,10.0,4.0,89.0,3.0,14.0,28.0,,11.0,27,17.0,28,19.0,150.0,821.0,13.0,8.0,0.32608695652173914,0.3333333333333333,0.8416666666666667,0.3821656050955414,0.4230769230769231,0.2876712328767123,0.38461538461538464,0.467005076142132,0.47058823529411764,0.56,0.5322896281800391,0.5697674418604651,0.483739837398374,0.5557586837294333,0.6063829787234043,0.5321428571428571,0.6144814090019569,0.01592356687898089,0.08629441624365482,0.11842105263157894,0.17142857142857143,0.023255813953488372,0.01606425702811245,17.160254636036534,0.6081081081081081,0.06060606060606061,0.08034026465028356,0.013278855975485188,0.09162303664921466,0.0063025210084033615,0.08333333333333333,0.010996563573883162,0.020114942528735632,0.016181229773462782,0.003105590062111801,0.005698005698005698,0.008,0.06818181818181818,0.057971014492753624,0.11357340720221606,0.09929078014184398,0.07,0.007352941176470588,0.6785714285714286,0.1487279843444227,0.631578947368421,0.7164179104477612,0.3541666666666667,0.0684931506849315,0.2571428571428571,0.3103448275862069,0.3333333333333333,0.16829745596868884,0.4069767441860465,0.4166666666666667,0.2857142857142857,0.12720156555772993,0.4153846153846154,0.421875,0.9629629629629629,0.487279843444227,0.37349397590361444,0.3795918367346939,0.8064516129032258,0.11627906976744186,0.8,0.25,0.13953488372093023,0.5,1.0,0.46511627906976744,0.4,0.21138211382113822,0.6153846153846154,0.0975609756097561,0.25,0.4959349593495935,0.29508196721311475,0.7632093933463796,0.3765182186234818,0.5220691552062867,0.4875734375,0.510934297520661,0.05223880597014925,0.12612612612612611,,0.09516129032258064,0.24516129032258063,10.374111675126905,25.428662420382157,0.26573426573426573,10.0,,1.0,1.0,4.0,2.0,3.0,6.0,3.0,7.0,0.015384615384615385,0.025423728813559324,0.75,,,,,,,,,True,
201163,1610612743,Wilson Chandler,Wilson Chandler,201163,DEN,79388.0,1323,-64,2729,2713,715.0,756,352,5442,87,143,12,27,20.0,38.0,24.0,63,36.0,82.0,34.0,94.0,4.0,5.0,8.0,21.0,51.0,160.0,5.0,10.0,5.0,37.0,147,288,85.0,254.0,78.0,627,3027,15,36,9.0,15.0,61,31.0,66.0,13.0,58.0,37.0,138.0,154,140,246.0,9.0,158.0,51.0,22.0,1.0,46.0,26.0,72.0,23.0,3.0,29.0,11.0,6.0,170.0,8.0,23,45.0,107.0,12.0,164.0,36,200,11.0,35.0,22.0,13.0,26,4.0,17.0,31.0,3.0,9.0,7.0,57,4.0,12.0,65.0,136,4.0,7.0,76,,3.0,1.0,2.0,110.0,11.0,,46.0,3.0,12.0,22,16.0,22,12.0,131.0,701.0,10.0,8.0,0.5238095238095238,0.5347222222222222,0.9647058823529412,0.3346456692913386,0.6,0.22413793103448276,0.3373015873015873,0.5104166666666666,0.4166666666666667,0.4696969696969697,0.5064575645756457,0.5588235294117647,0.40725806451612906,0.5313559322033898,0.5648148148148148,0.46308724832214765,0.46863468634686345,0.003937007874015748,0.0763888888888889,0.1258741258741259,0.031746031746031744,0.024390243902439025,0.00625,20.618228170809434,0.45614035087719296,0.1348314606741573,0.11630434782608695,0.027315914489311165,0.12893982808022922,0.018604651162790697,0.11977935382190702,0.02437106918238994,0.041811846689895474,0.014336917562724014,0.025362318840579712,0.01910828025477707,0.017241379310344827,0.08253968253968254,0.08843537414965986,0.17684887459807075,0.1346153846153846,0.11235955056179775,0.03873239436619718,0.5454545454545454,0.26383763837638374,0.6083916083916084,0.696,0.5632183908045977,0.11623616236162361,0.38095238095238093,0.39344262295081966,0.16666666666666666,0.15129151291512916,0.43902439024390244,0.45,0.6666666666666666,0.17343173431734318,0.3617021276595745,0.3617021276595745,0.9705882352941176,0.2952029520295203,0.31875,0.32075471698113206,0.9607843137254902,0.5294117647058824,0.4444444444444444,0.4166666666666667,0.09803921568627451,0.8,0.75,0.19607843137254902,0.5,0.3064516129032258,0.5263157894736842,0.1693548387096774,0.38095238095238093,0.29838709677419356,0.13513513513513514,0.7324723247232472,0.3227848101265823,0.527478333333333,0.5406,0.536113524590164,0.0847750865051903,0.14241486068111456,0.011764705882352941,0.09728867623604466,0.22009569377990432,7.655902777777778,24.91181102362205,0.26200073286918285,4.0,6.0,,,6.0,2.0,5.0,3.0,,6.0,,0.052083333333333336,1.0,2.0,2.0,1.0,2.0,,,,,True,
201951,1610612743,Ty Lawson,Ty Lawson,201951,DEN,133300.0,2222,-49,4580,4565,1319.0,1417,581,9145,139,242,11,13,52.0,84.0,47.0,115,89.0,247.0,9.0,23.0,1.0,2.0,,8.0,63.0,179.0,9.0,25.0,8.0,44.0,275,604,72.0,202.0,324.0,1090,5047,15,32,10.0,27.0,85,88.0,187.0,8.0,52.0,167.0,367.0,66,484,132.0,84.0,177.0,63.0,55.0,3.0,373.0,170.0,543.0,121.0,49.0,244.0,64.0,65.0,1256.0,20.0,20,51.0,121.0,3.0,175.0,40,215,7.0,100.0,73.0,27.0,135,36.0,103.0,65.0,5.0,32.0,13.0,200,9.0,53.0,42.0,113,,1.0,309,,5.0,19.0,10.0,406.0,30.0,2.0,160.0,4.0,54.0,9,6.0,10,6.0,355.0,1302.0,19.0,41.0,0.12,0.12,0.6111111111111112,0.3564356435643564,0.37037037037037035,0.15384615384615385,0.36,0.4552980132450331,0.46875,0.47058823529411764,0.47518610421836227,0.5084745762711864,0.41841004184100417,0.5494450050454087,0.5821917808219178,0.5428994082840237,0.2506203473945409,0.01485148514851485,0.09105960264900662,0.16942148760330578,0.10434782608695652,0.008097165991902834,0.01675977653631285,22.677856189204654,0.675,0.01948051948051948,0.07786357786357787,0.014035087719298246,0.09074733096085409,0.028985507246376812,0.08128544423440454,0.018912529550827423,0.011787819253438114,0.017897091722595078,0.01279317697228145,0.033073929961089495,0.017045454545454544,0.08,0.07312252964426877,0.08030592734225621,0.07766990291262135,0.12666666666666668,0.017948717948717947,0.6,0.3002481389578164,0.5743801652892562,0.6915422885572139,0.12949640287769784,0.14267990074441686,0.40869565217391307,0.4563106796116505,0.0425531914893617,0.3064516129032258,0.3603238866396761,0.363265306122449,0.14606741573033707,0.028535980148883373,0.391304347826087,0.391304347826087,0.6666666666666666,0.22208436724565755,0.35195530726256985,0.35795454545454547,0.6031746031746031,0.22033898305084745,0.8461538461538461,0.18181818181818182,0.03389830508474576,0.5,1.0,0.423728813559322,0.36,0.3514644351464435,0.6190476190476191,0.03347280334728033,,0.18410041841004185,0.18181818181818182,0.5508684863523573,0.3559322033898305,0.5012613947696142,0.4930297619047618,0.4857101694915257,0.17502668089647813,0.21798365122615804,0.019704433497536946,0.0779816513761468,0.336697247706422,9.877980132450329,25.523267326732686,0.28799126637554584,25.0,4.0,1.0,1.0,,2.0,,1.0,,3.0,,,0.5555555555555556,1.0,3.0,,,1.0,,,,True,
201589,1610612743,Darrell Arthur,Darrell Arthur,201589,DEN,31135.0,519,54,1086,1075,431.0,489,110,2161,12,26,4,13,4.0,9.0,3.0,14,46.0,111.0,2.0,8.0,,,1.0,5.0,6.0,21.0,,2.0,2.0,9.0,61,151,8.0,29.0,30.0,176,1092,7,25,,2.0,19,16.0,53.0,3.0,14.0,8.0,49.0,106,16,24.0,,20.0,6.0,6.0,,22.0,4.0,26.0,1.0,3.0,13.0,5.0,4.0,56.0,10.0,15,19.0,48.0,5.0,72.0,27,99,3.0,22.0,16.0,6.0,12,4.0,10.0,13.0,1.0,2.0,1.0,25,2.0,8.0,44.0,76,6.0,3.0,29,2.0,1.0,4.0,,32.0,2.0,,11.0,2.0,3.0,21,14.0,22,13.0,49.0,430.0,10.0,3.0,0.8688524590163934,0.8983050847457628,1.0,0.27586206896551724,,0.21428571428571427,0.2857142857142857,0.40397350993377484,0.28,0.3018867924528302,0.40555555555555556,0.25925925925925924,0.30597014925373134,0.4536082474226804,0.31666666666666665,0.34507042253521125,0.16111111111111112,,0.039735099337748346,0.11538461538461539,0.14285714285714285,0.009009009009009009,,18.06930693069307,0.48,0.09803921568627451,0.13675213675213677,0.04672897196261682,0.13768115942028986,0.06289308176100629,0.13701431492842536,0.052083333333333336,0.07272727272727272,0.013157894736842105,0.044444444444444446,0.058333333333333334,0.07692307692307693,0.16101694915254236,0.1092436974789916,0.14035087719298245,0.14432989690721648,0.12195121951219512,0.02912621359223301,0.5909090909090909,0.14444444444444443,0.46153846153846156,0.5217391304347826,0.6666666666666666,0.07777777777777778,0.21428571428571427,0.25,1.0,0.6166666666666667,0.4144144144144144,0.41818181818181815,0.9130434782608695,0.044444444444444446,0.25,0.25,1.0,0.11666666666666667,0.2857142857142857,0.2857142857142857,1.0,0.48148148148148145,0.3076923076923077,0.5,,,,0.07407407407407407,,0.13432835820895522,0.4444444444444444,0.07462686567164178,0.2,0.13432835820895522,0.2222222222222222,0.3055555555555556,0.3,0.44506508379888277,0.459128947368421,0.4414810606060606,0.06806282722513089,0.06875,0.06451612903225806,0.10795454545454546,0.2784090909090909,14.730463576158936,25.851724137931036,0.39686924493554326,5.0,2.0,1.0,1.0,4.0,1.0,2.0,7.0,,7.0,,0.05555555555555555,,,,2.0,,,1.0,1.0,,True,
202702,1610612743,Kenneth Faried,Kenneth Faried,202702,DEN,82057.0,1368,-32,2801,2795,684.0,632,372,5596,195,287,61,86,44.0,64.0,65.0,156,17.0,49.0,,,,,,,,2.0,,,,2.0,277,492,,2.0,137.0,691,3157,71,116,,,163,60.0,92.0,,2.0,56.0,176.0,372,182,,,2.0,,35.0,,34.0,26.0,60.0,14.0,12.0,29.0,2.0,3.0,146.0,43.0,105,68.0,195.0,26.0,289.0,153,442,21.0,48.0,37.0,11.0,38,4.0,27.0,30.0,5.0,11.0,2.0,68,14.0,19.0,58.0,121,13.0,9.0,181,8.0,22.0,8.0,5.0,212.0,24.0,,96.0,,22.0,49,39.0,49,29.0,174.0,679.0,10.0,18.0,0.6714801444043321,0.7982832618025751,,,,,,0.5630081300813008,0.6120689655172413,0.6521739130434783,0.5607287449392713,0.6120689655172413,0.6382978723404256,0.5875850340136054,0.6317829457364341,0.6518518518518519,0.004048582995951417,,0.07113821138211382,0.06968641114982578,0.08333333333333333,0.04081632653061224,,20.32268073223705,0.5588235294117647,0.325,0.20990312163616792,0.11877828054298642,0.2054380664652568,0.10311750599520383,0.20873015873015874,0.1137586471944658,0.14968152866242038,0.1237785016286645,0.07604562737642585,0.10862619808306709,0.08653846153846154,0.16878980891719744,0.24149659863945577,0.22118380062305296,0.20717131474103587,0.2,0.11666666666666667,0.5918367346938775,0.5809716599190283,0.6794425087108014,0.7303370786516854,0.6615384615384615,0.3157894736842105,0.4166666666666667,0.45454545454545453,0.6153846153846154,0.09919028340080972,0.3469387755102041,0.3617021276595745,1.0,,,,,0.004048582995951417,,,,0.7413793103448276,0.7093023255813954,0.19672131147540983,,,,,,0.6808510638297872,0.6875,,,0.02127659574468085,,0.5850202429149798,,0.5209708502024294,0.529754347826087,0.5262297872340427,0.1696113074204947,0.1702127659574468,,0.23589001447178004,0.25470332850940663,4.851016260162605,30.55,0.24419850053552303,21.0,3.0,,,88.0,,5.0,7.0,2.0,8.0,,0.04504504504504504,,,,2.0,,,3.0,4.0,,True,
203095,1610612743,Evan Fournier,Evan Fournier,203095,DEN,27958.0,466,57,993,979,385.0,442,125,1972,33,52,4,6,11.0,17.0,4.0,20,8.0,16.0,10.0,23.0,,1.0,7.0,12.0,24.0,56.0,,3.0,9.0,21.0,45,88,34.0,79.0,20.0,212,1048,4,10,,4.0,11,12.0,26.0,16.0,33.0,16.0,88.0,40,50,93.0,9.0,53.0,23.0,8.0,,17.0,11.0,28.0,5.0,6.0,8.0,1.0,8.0,67.0,,5,21.0,28.0,8.0,57.0,7,64,,8.0,7.0,1.0,14,1.0,10.0,16.0,1.0,4.0,8.0,30,2.0,15.0,28.0,67,2.0,4.0,30,,3.0,3.0,4.0,32.0,6.0,,13.0,,6.0,3,1.0,3,1.0,88.0,383.0,12.0,6.0,0.4444444444444444,0.4444444444444444,0.9117647058823529,0.43037974683544306,,0.48484848484848486,0.42857142857142855,0.5113636363636364,0.4,0.46153846153846156,0.5748502994011976,0.2857142857142857,0.6101694915254238,0.5888888888888889,0.34375,0.6285714285714286,0.47305389221556887,,0.09090909090909091,0.07692307692307693,0.2,,,18.502202643171806,0.4666666666666667,0.17391304347826086,0.09180327868852459,0.017605633802816902,0.1826086956521739,,0.11666666666666667,0.011286681715575621,0.009174311926605505,,0.04395604395604396,,,0.05102040816326531,0.1111111111111111,0.1111111111111111,0.16091954022988506,0.25,,0.3333333333333333,0.31137724550898205,0.6346153846153846,0.6875,0.48484848484848486,0.11976047904191617,0.2,0.25,0.25,0.09580838323353294,0.5,0.5,0.375,0.1377245508982036,0.43478260869565216,0.43478260869565216,1.0,0.33532934131736525,0.42857142857142855,0.42857142857142855,0.875,0.42857142857142855,0.6666666666666666,0.25,0.07142857142857142,,,0.21428571428571427,,0.288135593220339,0.6470588235294118,0.2033898305084746,0.5833333333333334,0.3559322033898305,0.42857142857142855,0.7844311377245509,0.4339622641509434,0.5425933333333333,0.48042499999999994,0.5244824561403509,0.07471264367816093,0.1368421052631579,,0.05188679245283019,0.41509433962264153,6.1375,25.403797468354433,0.3877139979859013,3.0,,,,,2.0,2.0,1.0,1.0,1.0,,0.0392156862745098,,1.0,,,,,,,1.0,True,
201581,1610612743,JJ Hickson,JJ Hickson,201581,DEN,76482.0,1275,-105,2600,2588,646.0,709,357,5188,155,235,45,72,46.0,62.0,52.0,140,22.0,62.0,,1.0,,1.0,,,,5.0,,1.0,,3.0,229,437,,6.0,102.0,560,2912,51,94,,2.0,119,59.0,95.0,,3.0,38.0,156.0,318,140,,,4.0,,40.0,1.0,35.0,23.0,58.0,15.0,8.0,27.0,2.0,6.0,139.0,38.0,84,74.0,173.0,41.0,288.0,128,416,10.0,32.0,16.0,16.0,25,9.0,10.0,49.0,5.0,15.0,9.0,74,11.0,20.0,47.0,116,16.0,13.0,140,3.0,13.0,5.0,4.0,193.0,19.0,,94.0,,12.0,29,22.0,30,18.0,155.0,635.0,16.0,9.0,0.6943231441048034,0.8071065989847716,,,,,,0.5240274599542334,0.5425531914893617,0.6210526315789474,0.5169300225733634,0.53125,0.6020408163265306,0.5283018867924528,0.5409090909090909,0.609375,0.013544018058690745,0.16666666666666666,0.09153318077803203,0.11914893617021277,0.08571428571428572,,0.2,20.113220113220112,0.33783783783783783,0.4939759036144578,0.19308035714285715,0.10281517747858017,0.2182890855457227,0.095,0.2,0.10024650780608052,0.137546468401487,0.08108108108108109,0.08996539792387544,0.09473684210526316,0.09565217391304348,0.1482758620689655,0.22112211221122113,0.2079207920792079,0.212,0.23595505617977527,0.05917159763313609,0.6,0.5304740406320542,0.6595744680851063,0.748792270531401,0.6838709677419355,0.3160270880361174,0.37142857142857144,0.40625,0.7115384615384616,0.1399548532731377,0.3548387096774194,0.3548387096774194,0.7272727272727273,0.002257336343115124,,,,0.011286681715575621,,,,0.75,0.625,0.17777777777777778,0.010416666666666666,,,0.010416666666666666,,0.6326530612244898,0.7419354838709677,,,0.030612244897959183,,0.5440180586907449,,0.5103686651583708,0.5237652777777779,0.5475731958762887,0.18146718146718147,0.18359375,,0.2125,0.2785714285714286,5.991533180778029,31.166666666666668,0.24846153846153846,17.0,3.0,1.0,1.0,64.0,1.0,6.0,1.0,,7.0,,0.05714285714285714,,1.0,,4.0,6.0,,2.0,7.0,,True,
202389,1610612743,Timofey Mozgov,Timofey Mozgov,202389,DEN,51782.0,863,68,1775,1779,539.0,577,215,3554,109,166,25,41,31.0,41.0,22.0,69,8.0,18.0,,2.0,,,,1.0,3.0,9.0,,,1.0,3.0,139,253,3.0,11.0,100.0,387,1919,27,47,,,81,39.0,59.0,1.0,4.0,45.0,126.0,220,58,9.0,,9.0,3.0,29.0,,13.0,9.0,22.0,6.0,3.0,8.0,,5.0,53.0,16.0,55,37.0,110.0,19.0,166.0,75,241,5.0,13.0,13.0,,18,5.0,6.0,34.0,2.0,12.0,8.0,52,4.0,11.0,66.0,106,12.0,11.0,103,,13.0,3.0,2.0,133.0,9.0,,49.0,,22.0,50,43.0,50,35.0,126.0,539.0,12.0,20.0,0.7913669064748201,0.8870967741935484,1.0,0.2727272727272727,,0.25,0.2727272727272727,0.549407114624506,0.574468085106383,0.6610169491525424,0.5435606060606061,0.574468085106383,0.6428571428571429,0.593558282208589,0.6328125,0.6923076923076923,0.041666666666666664,,0.11462450592885376,0.12048192771084337,0.13043478260869565,,,18.59891465219536,0.34615384615384615,0.2835820895522388,0.171875,0.0990990990990991,0.17209302325581396,0.06611570247933884,0.17192982456140352,0.0890840652446675,0.14018691588785046,0.08187134502923976,0.06470588235294118,0.04371584699453552,0.13559322033898305,0.19213973799126638,0.1507537688442211,0.16981132075471697,0.1643835616438356,0.18840579710144928,0.05434782608695652,0.7,0.6287878787878788,0.6566265060240963,0.7465753424657534,0.7798165137614679,0.26136363636363635,0.3188405797101449,0.36666666666666664,0.7727272727272727,0.06818181818181818,0.4444444444444444,0.4444444444444444,1.0,0.007575757575757576,,,,0.03409090909090909,0.3333333333333333,0.3333333333333333,1.0,0.8723404255319149,0.6097560975609756,0.28,,,,,,0.6507936507936508,0.7560975609756098,0.015873015873015872,,0.047619047619047616,0.3333333333333333,0.6704545454545454,0.3333333333333333,0.5286331439393941,0.5664136363636363,0.5468722222222222,0.1611842105263158,0.16723549488054607,,0.20930232558139536,0.32558139534883723,4.2138339920948615,25.318181818181817,0.3036619718309859,27.0,2.0,,,30.0,,4.0,2.0,,7.0,,0.06349206349206349,,,,5.0,2.0,,2.0,3.0,,True,
