EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,HeaveAttempts,FTOffRebounds,BlockingFouls,OffFTReboundPct,OffLongMidRangeReboundPct,SecondChanceArc3FGM,Fg3aBlocked,SelfOReb,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,Blocked3s,BlockedArc3,BlockedShortMidRange,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SelfORebPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsPutbacks,Clear Path Fouls,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,3SecondViolations,3pt And 1 Free Throw Trips,BlockedCorner3,HeaveMakes,on
101126,1610612743,Nate Robinson,Nate Robinson,101126,DEN,17846.0,297,-44,595,597,160,227,76,1192,22.0,30,2.0,2.0,5.0,8.0,1.0,17,11.0,35,6.0,14.0,2.0,2.0,1.0,4.0,8.0,33.0,3.0,2.0,8.0,34,82,14.0,47.0,18.0,128,636,7.0,8.0,2.0,5.0,20.0,8.0,19.0,3.0,12.0,5.0,30.0,20,48,27.0,15.0,33.0,8.0,6.0,24.0,10.0,34.0,8.0,2.0,11.0,8.0,5.0,78.0,1.0,2,5.0,14,3.0,22,3,25,6.0,4.0,2.0,16.0,4.0,13.0,13,3.0,3.0,2.0,1.0,29,3.0,3.0,10,31,1.0,22,1.0,2.0,1.0,25.0,2.0,3.0,11.0,1.0,2,1.0,1.0,2,1.0,30.0,154,5.0,1.0,0.29411764705882354,0.29411764705882354,0.6428571428571429,0.2978723404255319,0.4,0.25,0.2978723404255319,0.4146341463414634,0.875,0.42105263157894735,0.4263565891472868,0.7692307692307693,0.4032258064516129,0.45323741007194246,0.7692307692307693,0.4264705882352941,0.3643410852713178,0.07317073170731707,0.06666666666666667,0.17647058823529413,0.02857142857142857,24.56140350877193,0.5517241379310345,0.12,0.06635071090047394,0.009950248756218905,0.06578947368421052,0.0136986301369863,0.06620209059233449,0.010948905109489052,0.014925373134328358,0.014925373134328358,0.017857142857142856,0.07936507936507936,0.056338028169014086,0.06493506493506493,0.07142857142857142,0.05,0.5,0.23255813953488372,0.7333333333333333,0.7857142857142857,0.36363636363636365,0.13178294573643412,0.058823529411764705,0.07142857142857142,1.0,0.2713178294573643,0.3142857142857143,0.3235294117647059,0.09090909090909091,0.10852713178294573,0.42857142857142855,0.42857142857142855,1.0,0.2558139534883721,0.24242424242424243,0.24242424242424243,0.375,0.15384615384615385,1.0,0.5,0.15384615384615385,1.0,1.0,0.23076923076923078,0.25806451612903225,0.625,0.12903225806451613,0.25,0.25806451612903225,0.25,0.5968992248062015,0.24242424242424243,0.505455426356589,0.4783590909090909,0.49018709677419353,0.07971014492753623,0.12087912087912088,0.15625,0.234375,10.584146341463416,24.78510638297873,0.2689075630252101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1889,1610612743,Andre Miller,Andre Miller,1889,DEN,12034.0,201,-42,381,387,69,128,56,768,7.0,18,1.0,2.0,1.0,3.0,6.0,22,3.0,8,,,,,,,3.0,8.0,,,1.0,16,48,3.0,8.0,14.0,55,401,3.0,5.0,,,8.0,2.0,6.0,,1.0,5.0,9.0,8,24,9.0,,7.0,3.0,4.0,23.0,8.0,31.0,3.0,5.0,14.0,3.0,6.0,70.0,2.0,4,6.0,10,1.0,17,7,24,4.0,,4.0,6.0,,3.0,3,1.0,3.0,1.0,1.0,9,2.0,1.0,6,14,,17,1.0,,1.0,18.0,,,6.0,3.0,1,1.0,,1,,9.0,67,1.0,3.0,0.25,0.25,1.0,0.375,,,0.42857142857142855,0.3333333333333333,0.6,0.3333333333333333,0.36607142857142855,0.6,0.2857142857142857,0.4230769230769231,0.6666666666666666,0.45,0.14285714285714285,0.08333333333333333,0.1111111111111111,0.09090909090909091,,16.666666666666664,0.6666666666666666,0.09090909090909091,0.06622516556291391,0.02702702702702703,0.09836065573770492,0.046511627906976744,0.07547169811320754,0.031413612565445025,0.018518518518518517,0.020833333333333332,0.05,0.05555555555555555,0.06818181818181818,0.07547169811320754,0.10638297872340426,0.07142857142857142,,0.32142857142857145,0.3888888888888889,0.4375,0.42857142857142855,0.39285714285714285,0.2727272727272727,0.3,,0.14285714285714285,0.375,0.375,0.3333333333333333,,,,,0.14285714285714285,0.375,0.375,1.0,0.4,0.5,,,,,,0.42857142857142855,0.3333333333333333,,,0.14285714285714285,,0.4642857142857143,0.42857142857142855,0.4758927272727272,0.452275,0.47869999999999996,0.0967741935483871,0.1111111111111111,0.14545454545454545,0.16363636363636364,7.362499999999998,28.300000000000004,0.18110236220472442,2.0,1.0,1.0,1.0,0.07142857142857142,0.043478260869565216,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
200751,1610612743,Randy Foye,Randy Foye,200751,DEN,77719.0,1295,-63,2647,2634,620,675,377,5281,41.0,71,2.0,3.0,12.0,18.0,12.0,36,34.0,84,20.0,49.0,1.0,4.0,2.0,7.0,88.0,234.0,20.0,19.0,53.0,87,191,108.0,283.0,67.0,565,2860,8.0,15.0,9.0,24.0,50.0,24.0,40.0,21.0,60.0,29.0,140.0,48,126,267.0,57.0,232.0,88.0,17.0,102.0,30.0,132.0,18.0,12.0,64.0,21.0,17.0,294.0,3.0,7,36.0,61,4.0,101,14,115,35.0,19.0,16.0,51.0,19.0,40.0,33,7.0,11.0,,1.0,84,10.0,17.0,54,114,2.0,60,3.0,8.0,2.0,76.0,2.0,12.0,24.0,9.0,27,17.0,2.0,28,17.0,138.0,609,8.0,5.0,0.27586206896551724,0.27586206896551724,0.8240740740740741,0.38162544169611307,0.375,0.35,0.38434163701067614,0.45549738219895286,0.5333333333333333,0.6,0.5253164556962026,0.5512820512820513,0.555,0.5495049504950495,0.5833333333333334,0.6008771929824561,0.5970464135021097,0.08900523560209424,0.14084507042253522,0.1388888888888889,0.023809523809523808,19.103313840155945,0.6071428571428571,0.05714285714285714,0.06800445930880714,0.008363201911589008,0.09863013698630137,0.007075471698113208,0.0768621236133122,0.007930214115781126,0.013651877133105802,0.007407407407407408,0.0064516129032258064,0.07432432432432433,0.03571428571428571,0.09034267912772585,0.1070110701107011,0.07446808510638298,0.6071428571428571,0.14978902953586498,0.5774647887323944,0.6721311475409836,0.2926829268292683,0.0759493670886076,0.3333333333333333,0.3870967741935484,0.16666666666666666,0.17721518987341772,0.40476190476190477,0.4146341463414634,0.29411764705882354,0.10337552742616034,0.40816326530612246,0.4166666666666667,1.0,0.4936708860759494,0.37606837606837606,0.3793103448275862,0.7840909090909091,0.07692307692307693,0.6666666666666666,0.5,0.10256410256410256,0.25,1.0,0.5128205128205128,0.18,0.6666666666666666,0.07,0.2857142857142857,0.53,0.3584905660377358,0.7468354430379747,0.3793103448275862,0.5161054025423729,0.47400192307692307,0.4957877551020407,0.04838709677419355,0.11267605633802817,0.08849557522123894,0.24778761061946902,10.432984293193723,25.46925795053003,0.2342274272761617,7.0,2.0,4.0,6.0,0.038461538461538464,0.0036496350364963502,8.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,8.0,1.0,0.01060070671378092,0.02040816326530612,0.008547008547008548,0.008771929824561403,0.011764705882352941,0.4,0.75,,,,,,,,,,,True
201163,1610612743,Wilson Chandler,Wilson Chandler,201163,DEN,72616.0,1210,-230,2460,2447,547,595,337,4907,64.0,111,11.0,21.0,14.0,24.0,21.0,58,25.0,72,36.0,89.0,3.0,5.0,7.0,17.0,47.0,142.0,13.0,4.0,30.0,110,241,83.0,231.0,66.0,535,2792,13.0,28.0,9.0,18.0,58.0,22.0,49.0,11.0,47.0,34.0,111.0,102,118,240.0,9.0,140.0,47.0,19.0,44.0,17.0,61.0,15.0,2.0,24.0,10.0,10.0,139.0,7.0,20,43.0,90,10.0,143,32,175,24.0,13.0,11.0,27.0,3.0,17.0,26,2.0,10.0,1.0,8.0,53,5.0,9.0,64,123,4.0,62,4.0,1.0,1.0,96.0,4.0,,39.0,8.0,17,12.0,,17,10.0,104.0,534,10.0,4.0,0.4636363636363636,0.4766355140186916,0.963855421686747,0.3593073593073593,0.5,0.23404255319148937,0.3624454148471616,0.45643153526970953,0.4642857142857143,0.4489795918367347,0.4968220338983051,0.5760869565217391,0.4010416666666667,0.5174081237911026,0.58,0.4625,0.4894067796610169,0.07883817427385892,0.15315315315315314,0.034482758620689655,,20.056298381421534,0.5094339622641509,0.15151515151515152,0.11097410604192355,0.02574002574002574,0.13271604938271606,0.0175,0.1171806167400881,0.022939677145284623,0.045454545454545456,0.018867924528301886,0.01694915254237288,0.09090909090909091,0.06719367588932806,0.1696113074204947,0.13306451612903225,0.13157894736842105,0.5882352941176471,0.23516949152542374,0.5765765765765766,0.6808510638297872,0.53125,0.1228813559322034,0.3620689655172414,0.375,0.14285714285714285,0.15254237288135594,0.3472222222222222,0.3472222222222222,0.56,0.1885593220338983,0.4044943820224719,0.4044943820224719,0.9722222222222222,0.3008474576271186,0.33098591549295775,0.33098591549295775,0.9574468085106383,0.45652173913043476,0.5238095238095238,0.2727272727272727,0.10869565217391304,0.6,0.6666666666666666,0.2826086956521739,0.25,0.5833333333333334,0.17708333333333334,0.4117647058823529,0.3125,0.13333333333333333,0.7245762711864406,0.3357142857142857,0.5235115957446806,0.5593012500000001,0.522316489361702,0.08055009823182711,0.14130434782608695,0.10841121495327102,0.20747663551401868,8.036929460580913,24.999567099567102,0.22235772357723577,5.0,2.0,5.0,4.0,0.04950495049504951,0.012096774193548387,6.0,,11.0,6.0,5.0,,,,5.0,1.0,,,,0.01904761904761905,0.04296875,0.46153846153846156,1.0,6.0,1.0,2.0,3.0,0.008583690987124463,,,,,,True
201581,1610612743,JJ Hickson,JJ Hickson,201581,DEN,111570.0,1860,-189,3775,3768,907,1030,520,7543,233.0,356,66.0,108.0,61.0,85.0,73.0,200,26.0,90,,1.0,,1.0,,,,7.0,1.0,,4.0,332,646,,8.0,150.0,814,4128,75.0,144.0,,2.0,175.0,77.0,136.0,,4.0,51.0,205.0,460,204,,,5.0,,62.0,56.0,40.0,96.0,26.0,14.0,42.0,3.0,11.0,232.0,57.0,142,111.0,266,49.0,426,206,632,47.0,25.0,22.0,43.0,18.0,18.0,85,5.0,25.0,1.0,14.0,128,18.0,28.0,67,177,26.0,218,19.0,8.0,8.0,290.0,28.0,,143.0,16.0,50,39.0,,51,29.0,204.0,894,27.0,13.0,0.6927710843373494,0.7986111111111112,,,,,,0.5139318885448917,0.5208333333333334,0.5661764705882353,0.5076452599388379,0.5136986301369864,0.55,0.5184713375796178,0.5239520958083832,0.5570652173913043,0.012232415902140673,0.09597523219814241,0.12359550561797752,0.085,0.011111111111111112,20.878115710038877,0.3359375,0.44545454545454544,0.208955223880597,0.11658456486042693,0.21183206106870228,0.09878682842287695,0.20979410127991097,0.11086350974930362,0.15046296296296297,0.09043927648578812,0.102803738317757,0.162227602905569,0.2469733656174334,0.21700223713646533,0.21298701298701297,0.20863309352517986,0.5686274509803921,0.5443425076452599,0.6544943820224719,0.7467948717948718,0.6866952789699571,0.3058103975535168,0.365,0.3989071038251366,0.684931506849315,0.13761467889908258,0.28888888888888886,0.29213483146067415,0.7692307692307693,0.0015290519877675841,,,,0.010703363914373088,,,,0.7397260273972602,0.6111111111111112,0.19696969696969696,0.00684931506849315,,,0.00684931506849315,0.6071428571428571,0.7176470588235294,,,0.02857142857142857,,0.5565749235474006,,0.5125292944785277,0.5259166666666667,0.5329967625899281,0.1859557867360208,0.18791064388961892,0.214987714987715,0.25184275184275184,5.8512383900928775,31.6625,0.24026490066225165,25.0,2.0,7.0,5.0,0.04516129032258064,0.10526315789473684,,1.0,15.0,7.0,23.0,6.0,1.0,1.0,11.0,6.0,0.125,,0.14285714285714285,0.087248322147651,0.05905511811023622,,,88.0,,,7.0,,2.0,13.0,,,,True
201576,1610612743,Anthony Randolph,Anthony Randolph,201576,DEN,12577.0,210,-27,429,426,133,144,50,855,10.0,19,2.0,4.0,2.0,4.0,2.0,5,5.0,17,4.0,12.0,,,1.0,4.0,3.0,12.0,1.0,2.0,6.0,17,41,7.0,24.0,13.0,68,462,2.0,5.0,,1.0,5.0,2.0,9.0,3.0,10.0,3.0,16.0,18,16,21.0,,12.0,3.0,4.0,3.0,6.0,9.0,5.0,1.0,1.0,1.0,1.0,24.0,2.0,5,7.0,30,4.0,41,7,48,11.0,9.0,2.0,4.0,3.0,3.0,8,,1.0,,1.0,12,1.0,3.0,4,22,2.0,14,2.0,,2.0,20.0,1.0,,8.0,2.0,9,7.0,1.0,9,4.0,16.0,133,4.0,1.0,0.5294117647058824,0.5625,1.0,0.2916666666666667,,0.3,0.2916666666666667,0.4146341463414634,0.4,0.2222222222222222,0.4230769230769231,0.3333333333333333,0.34210526315789475,0.4594594594594595,0.35714285714285715,0.4,0.36923076923076925,0.0975609756097561,0.10526315789473684,0.2,0.058823529411764705,17.805383022774325,0.3333333333333333,0.36363636363636365,0.2,0.042735042735042736,0.1206896551724138,0.028985507246376812,0.1778846153846154,0.03763440860215054,0.045454545454545456,0.06896551724137931,0.018867924528301886,0.19298245614035087,0.2631578947368421,0.16363636363636364,0.15,0.05555555555555555,0.4444444444444444,0.2923076923076923,0.5263157894736842,0.5882352941176471,0.4,0.07692307692307693,0.4,0.5,0.5,0.26153846153846155,0.29411764705882354,0.3125,0.8,0.18461538461538463,0.3333333333333333,0.3333333333333333,1.0,0.18461538461538463,0.25,0.25,1.0,0.6666666666666666,0.5,0.5,,,,0.16666666666666666,0.21052631578947367,0.5,0.21052631578947367,0.25,0.3157894736842105,0.3333333333333333,0.6615384615384615,0.25,0.5364784615384615,0.56928,0.5576631578947369,0.125,0.16666666666666666,0.07352941176470588,0.23529411764705882,9.212195121951218,24.27083333333334,0.31002331002331,1.0,,,2.0,,0.022727272727272728,,,,1.0,2.0,,,,1.0,,,,,0.0625,,,,2.0,,1.0,1.0,0.041666666666666664,,,1.0,,,True
201580,1610612743,JaVale McGee,JaVale McGee,201580,DEN,1166.0,19,6,39,39,1,9,7,78,,3,,,,,3.0,3,,2,,,,,,,,,,,,3,8,,,,6,39,,,,,,,,,,,,2,4,,,,,1.0,,,,,,,,,,1.0,1,,1,,1,2,3,1.0,1.0,,,,,1,,,,,1,,,2,4,,1,,1.0,,,,,,,3,1.0,,3,2.0,,1,,,0.3333333333333333,0.3333333333333333,,,,,,0.375,,,0.375,,,0.375,,,,0.125,0.3333333333333333,,,19.565217391304348,,,0.058823529411764705,0.05555555555555555,,0.5,0.045454545454545456,0.1,,0.5,1.0,0.2,,,,,0.6666666666666666,0.375,,,,0.375,1.0,1.0,0.3333333333333333,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.375,,0.4423,,,,,,,10.4375,,0.02564102564102564,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,True
201589,1610612743,Darrell Arthur,Darrell Arthur,201589,DEN,20934.0,349,-52,699,699,178,227,91,1398,14.0,26,4.0,12.0,3.0,3.0,3.0,12,30.0,69,1.0,4.0,,,,2.0,6.0,13.0,1.0,1.0,1.0,47,107,7.0,17.0,20.0,135,729,5.0,18.0,1.0,1.0,19.0,8.0,20.0,1.0,3.0,3.0,22.0,72,22,21.0,,13.0,6.0,7.0,16.0,5.0,21.0,5.0,,11.0,3.0,2.0,47.0,4.0,14,15.0,23,1.0,39,20,59,12.0,8.0,4.0,6.0,2.0,4.0,11,3.0,2.0,,,17,2.0,7.0,30,52,4.0,20,2.0,4.0,,21.0,2.0,,8.0,2.0,15,10.0,1.0,15,8.0,22.0,178,7.0,1.0,0.7659574468085106,0.8372093023255814,1.0,0.4117647058823529,1.0,0.3333333333333333,0.4117647058823529,0.4392523364485981,0.2777777777777778,0.4,0.4637096774193548,0.34210526315789475,0.41304347826086957,0.5075187969924813,0.4318181818181818,0.4583333333333333,0.13709677419354838,0.06542056074766354,0.15384615384615385,0.25,,18.65671641791045,0.35294117647058826,0.045454545454545456,0.09956709956709957,0.059574468085106386,0.12605042016806722,0.03773584905660377,0.10857142857142857,0.05278592375366569,0.08860759493670886,0.05357142857142857,0.03571428571428571,0.11594202898550725,0.07317073170731707,0.1125,0.12048192771084337,0.1388888888888889,0.5333333333333333,0.20967741935483872,0.5384615384615384,0.6363636363636364,0.5714285714285714,0.0967741935483871,0.25,0.3333333333333333,1.0,0.5564516129032258,0.43478260869565216,0.43478260869565216,0.8333333333333334,0.03225806451612903,0.25,0.25,1.0,0.10483870967741936,0.46153846153846156,0.46153846153846156,1.0,0.631578947368421,0.3333333333333333,,,,,0.05263157894736842,0.13043478260869565,1.0,0.08695652173913043,,0.043478260869565216,1.0,0.3467741935483871,0.46153846153846156,0.46652701612903213,0.49705,0.4455260869565216,0.06870229007633588,0.07079646017699115,0.14074074074074075,0.16296296296296298,13.16635514018692,24.917647058823526,0.25464949928469244,6.0,,2.0,4.0,0.08,0.04,1.0,,3.0,,4.0,,,,4.0,1.0,,,,0.045454545454545456,0.047619047619047616,1.0,1.0,8.0,,1.0,,0.05555555555555555,1.0,,,,,True
202702,1610612743,Kenneth Faried,Kenneth Faried,202702,DEN,61650.0,1028,-136,2063,2069,396,377,296,4132,137.0,200,41.0,61.0,22.0,32.0,45.0,107,11.0,32,,,,,,,,2.0,,,1.0,193,339,,2.0,76.0,462,2351,50.0,85.0,,,107.0,33.0,53.0,,1.0,29.0,95.0,256,130,,,2.0,,23.0,26.0,15.0,41.0,11.0,4.0,21.0,3.0,2.0,97.0,38.0,73,43.0,136,7.0,186,114,300,29.0,21.0,8.0,32.0,3.0,20.0,28,5.0,12.0,,1.0,60,12.0,12.0,45,94,7.0,111,14.0,9.0,2.0,122.0,12.0,,53.0,14.0,38,32.0,1.0,38,21.0,92.0,390,2.0,11.0,0.6632124352331606,0.7852760736196319,,,,,,0.5693215339233039,0.5882352941176471,0.6226415094339622,0.5659824046920822,0.5882352941176471,0.6111111111111112,0.5833333333333334,0.5879120879120879,0.6333333333333333,0.005865102639296188,0.06784660766961652,0.07,0.07476635514018691,0.03125,19.047619047619047,0.5333333333333333,0.14893617021276595,0.19825072886297376,0.11077389984825493,0.16475095785440613,0.11764705882352941,0.1890179514255544,0.11303462321792261,0.12719298245614036,0.12017167381974249,0.11814345991561181,0.14666666666666667,0.22897196261682243,0.21862348178137653,0.15,0.21311475409836064,0.5526315789473685,0.5865102639296188,0.685,0.7365591397849462,0.656934306569343,0.31378299120234604,0.4205607476635514,0.45454545454545453,0.6444444444444445,0.093841642228739,0.34375,0.3548387096774194,0.8181818181818182,,,,,0.005865102639296188,,,,0.7176470588235294,0.6721311475409836,0.07317073170731707,,,,,0.5925925925925926,0.6875,,,0.018518518518518517,,0.592375366568915,,0.5196060117302055,0.5137805970149253,0.501025,0.1387434554973822,0.1394736842105263,0.23160173160173161,0.20562770562770563,4.77728613569322,29.25,0.1919534658264663,7.0,,3.0,5.0,0.03571428571428571,0.08080808080808081,,,8.0,2.0,10.0,7.0,,,5.0,1.0,,,,0.11627906976744186,0.06504065040650407,,,60.0,,,1.0,,4.0,2.0,,,,True
201951,1610612743,Ty Lawson,Ty Lawson,201951,DEN,76482.0,1275,-105,2600,2588,646,709,357,5188,79.0,132,6.0,7.0,26.0,41.0,20.0,56,49.0,152,4.0,12.0,,,,2.0,32.0,98.0,12.0,2.0,21.0,148,340,36.0,110.0,166.0,570,2912,8.0,17.0,4.0,12.0,44.0,39.0,93.0,2.0,23.0,77.0,161.0,26,270,69.0,39.0,97.0,32.0,29.0,222.0,100.0,322.0,68.0,32.0,146.0,43.0,33.0,744.0,12.0,8,24.0,66,,90,20,110,52.0,38.0,14.0,76.0,22.0,58.0,44,2.0,18.0,,10.0,120,4.0,29.0,26,69,,158,4.0,9.0,5.0,205.0,15.0,2.0,81.0,28.0,7,4.0,,7,3.0,153.0,635,11.0,21.0,0.08783783783783784,0.08783783783783784,0.6388888888888888,0.32727272727272727,0.3333333333333333,0.08695652173913043,0.3302752293577982,0.43529411764705883,0.47058823529411764,0.41935483870967744,0.4488888888888889,0.4827586206896552,0.3620689655172414,0.5229779411764706,0.5641025641025641,0.5,0.24444444444444444,0.08529411764705883,0.15151515151515152,0.125,0.013157894736842105,22.07792207792208,0.6333333333333333,,0.07366071428571429,0.009791921664626682,0.07079646017699115,0.03,0.0728744939271255,0.016433853738701727,0.007434944237918215,0.011583011583011582,0.03508771929824561,0.07241379310344828,0.07920792079207921,0.06930693069306931,0.056,0.11235955056179775,0.42857142857142855,0.29333333333333333,0.5984848484848485,0.7053571428571429,0.11392405063291139,0.12444444444444444,0.35714285714285715,0.40816326530612246,0.05,0.3377777777777778,0.3223684210526316,0.32666666666666666,0.061224489795918366,0.02666666666666667,0.3333333333333333,0.3333333333333333,0.5,0.21777777777777776,0.32653061224489793,0.3333333333333333,0.65625,0.2413793103448276,0.8571428571428571,0.3333333333333333,,,,0.41379310344827586,0.35344827586206895,0.6341463414634146,0.017241379310344827,,0.1810344827586207,0.09523809523809523,0.5377777777777778,0.32989690721649484,0.49511692650334077,0.48638157894736844,0.4769473913043478,0.1569767441860465,0.19950738916256158,0.07719298245614035,0.2824561403508772,10.469411764705882,25.56090909090909,0.24846153846153846,16.0,1.0,,1.0,,0.010380622837370242,4.0,2.0,3.0,4.0,1.0,,,,3.0,,0.01818181818181818,,0.02040816326530612,0.017391304347826087,0.013100436681222707,0.3333333333333333,0.75,,,,,,,,,,,True
