EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,PenaltyTurnovers,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,Avg3ptShotDistance,BlockingFoulsDrawn,Arc3PctAssisted,PtsPutbacks,FTOffRebounds,SelfOReb,LostBallTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,OffFTReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,SelfORebPct,AtRimPctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,BadPassSteals,BlockingFouls,Charge Fouls Drawn,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,Corner3Assists,LostBallOutOfBoundsTurnovers,DefensiveGoaltends,AtRimPctBlocked,Loose Ball Fouls Drawn,ShortMidRangePctAssisted,Technical Free Throw Trips,Charge Fouls,Loose Ball Fouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,OffCorner3ReboundPct,BlocksRecoveredPct,on,HeaveAttempts,StepOutOfBoundsTurnovers,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,3SecondViolations,SecondChanceCorner3FGA,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,OffensiveGoaltends,Corner3PctBlocked,BlockedCorner3
101138,1610612738,Brandon Bass,Brandon Bass,101138,BOS,2004.0,33,-39.0,64,68,25,28,8,132,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,6.0,5.0,13,85,2.0,2.0,2.0,3.0,1.0,5.0,2.0,6.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2,1.0,5,3.0,8,2.0,1.0,2.0,1.0,3.0,4.0,1.0,4,6.0,1.0,2.0,1.0,5.0,25,1.0,0.25,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7222222222222222,1.0,0.625,15.277777777777779,0.5,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.06666666666666667,0.16666666666666666,0.09090909090909091,0.14285714285714285,0.125,0.08333333333333333,0.2857142857142857,0.2222222222222222,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,1.0,1.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0.4981333333333334,0.4942333333333333,0.14285714285714285,0.14285714285714285,0.15384615384615385,0.38461538461538464,9.266666666666666,0.390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,2126.0,35,,71,71,17,19,11,142,6.0,7.0,,,,3.0,,1.0,6.0,11.0,1.0,22,67,,2.0,,,1.0,1.0,,12.0,6.0,9.0,,21.0,,,2.0,2,,4,,4,1.0,,3.0,,3.0,4.0,,3,4.0,2.0,,,1.0,17,,,,0.5454545454545454,,0.5833333333333334,,0.55,0.5,0.1,27.380952380952383,,0.10526315789473684,,0.15384615384615385,,0.125,,,,,0.16666666666666666,0.1,0.3888888888888889,0.8571428571428571,0.8571428571428571,0.16666666666666666,,,0.05555555555555555,,,,,,0.7777777777777778,0.48783888888888893,0.44659999999999994,0.1,0.15384615384615385,0.09090909090909091,0.045454545454545456,6.1,0.23943661971830985,1.0,1.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,7.0,1.0,1.0,1.0,3.0,3.0,6.0,6.0,2.0,1.0,3.0,3.0,5.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,0.3333333333333333,0.42857142857142855,0.42857142857142855,1.0,0.5,0.3888888888888889,0.09090909090909091,0.3333333333333333,0.6666666666666666,0.1,0.3333333333333333,0.05555555555555555,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,1.0,0.5,1.0,0.3333333333333333,0.36555,25.042857142857144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
201145,1610612738,Jeff Green,Jeff Green,201145,BOS,1089.0,18,-21.0,36,36,20,17,3,72,,,,,,2.0,,1.0,,3.0,4.0,7,46,,,,1.0,2.0,2.0,,,,,,,,,,1,1.0,2,,2,2.0,,2.0,,2.0,3.0,1.0,2,4.0,1.0,1.0,,2.0,20,1.0,,,,,0.1875,,0.35,,0.25,30.769230769230766,0.5,0.25,,,,0.1111111111111111,,,,,,,,,,0.25,,,0.125,,,,,,0.625,0.464975,0.47695,0.1111111111111111,0.25,,0.2857142857142857,12.666666666666666,0.5555555555555556,,,,1.0,1.0,4.0,,2.0,1.0,5.0,,,,2.0,3.0,,4.0,1.0,,,,,,,,,1.0,,1.0,1.0,0.2,0.2,,,0.625,,,,1.0,,0.125,,,,0.5,0.25,0.25,,,,0.6666666666666666,0.25,,25.660000000000004,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
203096,1610612738,Jared Sullinger,Jared Sullinger,203096,BOS,3969.0,66,19.0,129,129,26,21,23,258,8.0,12.0,1.0,1.0,1.0,5.0,2.0,5.0,11.0,22.0,8.0,33,126,,10.0,2.0,4.0,1.0,5.0,8.0,14.0,2.0,5.0,,13.0,4.0,5.0,5.0,9,,14,10.0,24,3.0,,5.0,1.0,7.0,11.0,3.0,10,11.0,6.0,,,5.0,26,,0.36363636363636365,0.6666666666666666,0.5,0.5,0.43103448275862066,0.4,0.4852941176470588,0.5555555555555556,0.4166666666666667,25.161290322580644,,0.225,0.13157894736842105,0.2631578947368421,0.14285714285714285,0.23728813559322035,0.13636363636363635,0.09090909090909091,0.07142857142857142,0.16666666666666666,0.06666666666666667,0.2,0.41379310344827586,0.6666666666666666,0.6666666666666666,0.1724137931034483,0.2,0.2,0.1724137931034483,0.4,0.4,0.5,0.2,1.0,0.6551724137931034,0.5115724137931035,0.45821000000000006,0.17647058823529413,0.2222222222222222,0.30303030303030304,0.15151515151515152,6.940909090909091,0.20155038759689922,5.0,7.0,,1.0,1.0,6.0,,1.0,1.0,7.0,5.0,9.0,,1.0,3.0,,6.0,1.0,,3.0,3.0,2.0,,2.0,2.0,2.0,,1.0,,1.0,0.14285714285714285,0.14285714285714285,0.5555555555555556,0.5555555555555556,0.2413793103448276,,,0.4,0.23529411764705882,0.5,0.034482758620689655,,,,0.20689655172413793,0.16666666666666666,0.16666666666666666,0.7777777777777778,0.7142857142857143,,0.2,0.16666666666666666,0.57614,26.014285714285712,1.0,1.0,10.0,1.0,2.0,1.0,1.0,1.0,0.1111111111111111,0.23076923076923078,0.5,0.11764705882352941,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
203569,1610612738,Chris Babb,Chris Babb,203569,BOS,7939.0,132,-17.0,260,261,84,68,34,521,2.0,2.0,,,,,,1.0,2.0,3.0,,22,272,,5.0,,,,9.0,4.0,,3.0,3.0,1.0,6.0,2.0,1.0,4.0,9,,13,4.0,17,1.0,,3.0,,7.0,13.0,,4,,,,,9.0,84,,1.0,1.0,0.6666666666666666,,0.36666666666666664,0.5625,0.36666666666666664,0.8333333333333334,0.5625,11.036789297658862,,0.11538461538461539,0.0136986301369863,0.09523809523809523,0.034482758620689655,0.10833333333333334,0.022900763358778626,,,0.04081632653061224,0.09375,0.13333333333333333,0.06666666666666667,1.0,1.0,,,,0.03333333333333333,,,,,,0.9666666666666667,0.5391749999999998,0.5513999999999999,,,0.22727272727272727,0.4090909090909091,8.1,0.3230769230769231,1.0,1.0,1.0,6.0,5.0,21.0,2.0,5.0,6.0,27.0,1.0,1.0,2.0,8.0,18.0,,21.0,5.0,,,,1.0,1.0,6.0,4.0,2.0,,2.0,1.0,1.0,0.2222222222222222,0.2222222222222222,1.0,0.8333333333333334,0.9,,,0.6666666666666666,0.15625,,0.2,0.16666666666666666,0.16666666666666666,1.0,0.7,0.23809523809523808,0.23809523809523808,0.3333333333333333,1.0,0.6666666666666666,0.625,0.23809523809523808,0.6516,25.21111111111111,,1.0,,1.0,,,,,0.08333333333333333,0.041666666666666664,0.07142857142857142,,1.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,0.5,0.375,1.0,0.5,1.0,0.375,0.3333333333333333,0.4,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
203187,1610612738,Chris Johnson,Chris Johnson,203187,BOS,4361.0,73,-9.0,147,149,61,44,16,296,2.0,5.0,,1.0,,1.0,1.0,3.0,3.0,9.0,1.0,13,154,,2.0,1.0,3.0,,5.0,4.0,2.0,3.0,6.0,2.0,15.0,2.0,,2.0,4,,6,2.0,8,1.0,,1.0,,1.0,1.0,,2,2.0,1.0,,,5.0,61,,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.2777777777777778,0.29545454545454547,0.5,0.2777777777777778,13.93939393939394,,0.10256410256410256,,0.08333333333333333,0.05263157894736842,0.09523809523809523,0.029850746268656716,,,0.058823529411764705,0.07142857142857142,0.10526315789473684,0.23809523809523808,0.4,0.6666666666666666,0.047619047619047616,,,0.14285714285714285,0.3333333333333333,0.3333333333333333,,0.1111111111111111,,0.8095238095238095,0.5254428571428571,0.5038055555555556,0.045454545454545456,0.1,0.15384615384615385,0.38461538461538464,7.533333333333333,0.41496598639455784,1.0,1.0,,3.0,2.0,9.0,1.0,4.0,2.0,12.0,1.0,1.0,1.0,6.0,6.0,,9.0,2.0,2.0,3.0,2.0,,1.0,4.0,1.0,,,,,1.0,0.16666666666666666,0.16666666666666666,1.0,0.5,0.5714285714285714,0.2222222222222222,,,0.15,,0.14285714285714285,,,,0.42857142857142855,0.2222222222222222,0.2222222222222222,0.5,1.0,0.5,0.4444444444444444,0.2222222222222222,,25.066666666666666,,1.0,,,,,,,,,,,1.0,,2.0,,1.0,,1.0,3.0,,,,0.16666666666666666,1.0,,,0.2222222222222222,,0.25,1.0,1.0,1.0,0.4,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
2743,1610612738,Kris Humphries,Kris Humphries,2743,BOS,1422.0,24,-7.0,42,43,11,10,6,85,1.0,2.0,,,1.0,1.0,3.0,5.0,5.0,8.0,2.0,12,36,,2.0,1.0,1.0,,2.0,10.0,,1.0,1.0,,2.0,,1.0,2.0,2,,4,1.0,5,,,2.0,,,,,3,4.0,2.0,,1.0,2.0,11,,1.0,1.0,0.625,1.0,0.625,1.0,0.6,0.3333333333333333,1.0,24.0,,0.125,0.09090909090909091,0.2222222222222222,,0.16,0.041666666666666664,0.3333333333333333,,,,0.4,0.25,0.5,1.0,0.125,1.0,1.0,0.625,0.6,0.6,1.0,,,0.25,0.460775,0.3662,0.2,0.2,0.16666666666666666,0.16666666666666666,12.7875,0.2619047619047619,,1.0,,,,,,,,,1.0,3.0,,,,,,,1.0,,,1.0,,1.0,,2.0,,2.0,1.0,,,,0.3333333333333333,0.3333333333333333,,0.125,,1.0,,,,,,,,,,0.3333333333333333,,,,,0.4676666666666667,,,,,,,,,,,,0.4,,1.0,,,,,,,1.0,,,,,,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
201573,1610612738,Jerryd Bayless,Jerryd Bayless,201573,BOS,2438.0,41,9.0,72,73,4,10,15,145,4.0,6.0,,1.0,1.0,3.0,3.0,6.0,8.0,15.0,2.0,24,64,,7.0,,1.0,,,8.0,8.0,2.0,4.0,1.0,10.0,,2.0,4.0,1,,5,2.0,7,,,1.0,,,,,3,3.0,1.0,,,,4,,0.5,0.5,0.5333333333333333,,0.5789473684210527,,0.5789473684210527,1.1666666666666667,,22.22222222222222,,0.034482758620689655,0.07407407407407407,0.2222222222222222,,0.10638297872340426,0.04878048780487805,,0.09090909090909091,,,0.3,0.3157894736842105,0.6666666666666666,0.6666666666666666,0.15789473684210525,0.3333333333333333,0.3333333333333333,0.3157894736842105,0.5,0.5,,1.0,,0.5263157894736842,0.5056763157894736,0.6888,0.05263157894736842,0.06666666666666667,0.2916666666666667,,9.680000000000001,0.05555555555555555,,,,,2.0,4.0,1.0,,2.0,4.0,2.0,2.0,1.0,,3.0,3.0,4.0,2.0,,2.0,2.0,1.0,,,,1.0,,1.0,,0.5,0.5,0.5,1.0,1.1666666666666667,0.21052631578947367,,,1.0,0.1111111111111111,0.125,,,,,0.21052631578947367,0.5,0.5,,,0.3333333333333333,,0.5,0.4765166666666667,25.35,,0.5,,,1.0,,,1.0,,0.09090909090909091,,0.125,1.0,,,1.0,,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
202340,1610612738,Avery Bradley,Avery Bradley,202340,BOS,1225.0,20,-17.0,42,42,25,10,4,84,2.0,4.0,2.0,3.0,,,1.0,6.0,3.0,10.0,3.0,15,53,,2.0,3.0,6.0,3.0,12.0,2.0,4.0,,,,,,1.0,2.0,2,,4,1.0,5,,,1.0,,,,,2,4.0,1.0,1.0,,12.0,25,1.0,0.3333333333333333,0.5,0.3,0.5,0.42857142857142855,0.5625,0.46875,1.0,0.6,36.95652173913043,,0.16666666666666666,0.058823529411764705,0.3333333333333333,,0.2222222222222222,0.041666666666666664,0.16666666666666666,,,,0.2,0.2857142857142857,0.5,0.5,,,,0.42857142857142855,0.16666666666666666,0.16666666666666666,1.0,0.375,0.6666666666666666,0.5714285714285714,0.5129428571428571,0.54055625,0.06666666666666667,0.09090909090909091,0.13333333333333333,0.8,11.48,0.5952380952380952,1.0,1.0,,,2.0,4.0,,2.0,2.0,4.0,1.0,1.0,,2.0,6.0,,4.0,2.0,,,,,,,,1.0,,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.2857142857142857,,,1.0,0.3333333333333333,1.0,,,,,0.2857142857142857,0.5,0.5,1.0,1.0,,0.25,0.5,0.6321,25.75,1.0,1.0,2.0,,,,,,,,0.5,,,,,,1.0,,1.0,,,,,0.5,,,,,,0.5,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
203482,1610612738,Kelly Olynyk,Kelly Olynyk,203482,BOS,6146.0,102,1.0,205,203,61,50,27,408,16.0,24.0,6.0,8.0,2.0,9.0,2.0,7.0,20.0,40.0,12.0,67,212,2.0,10.0,8.0,14.0,3.0,22.0,26.0,14.0,2.0,5.0,1.0,13.0,5.0,4.0,3.0,9,1.0,13,9.0,22,4.0,,10.0,1.0,7.0,19.0,2.0,20,17.0,8.0,1.0,1.0,22.0,61,1.0,0.65,0.7647058823529411,0.5,0.5714285714285714,0.5612244897959183,0.5588235294117647,0.5877192982456141,0.625,0.55,28.270042194092827,0.25,0.140625,0.06896551724137931,0.09090909090909091,0.10869565217391304,0.12371134020618557,0.08653846153846154,0.05555555555555555,0.05555555555555555,0.07317073170731707,0.14814814814814814,0.08695652173913043,0.4897959183673469,0.6666666666666666,0.8421052631578947,0.1836734693877551,0.2222222222222222,0.2222222222222222,0.14285714285714285,0.2857142857142857,0.2857142857142857,1.0,0.47058823529411764,0.75,0.673469387755102,0.5268530612244898,0.5189264705882353,0.14285714285714285,0.1702127659574468,0.14925373134328357,0.3283582089552239,6.2575,0.2975609756097561,4.0,7.0,,,5.0,9.0,,3.0,5.0,9.0,4.0,7.0,,3.0,15.0,,9.0,5.0,5.0,3.0,2.0,1.0,,3.0,1.0,6.0,,2.0,5.0,1.0,0.5555555555555556,0.5555555555555556,0.5714285714285714,0.5714285714285714,0.1836734693877551,0.125,,0.6,0.18518518518518517,0.1,,,,,0.1836734693877551,0.5555555555555556,0.5555555555555556,1.0,0.5714285714285714,,0.17647058823529413,0.5555555555555556,0.564075,24.88888888888889,,1.0,6.0,,,4.0,3.0,1.0,,0.09090909090909091,,,0.625,,,,1.0,,1.0,2.0,1.0,2.0,,0.3333333333333333,0.25,,,,,0.3333333333333333,1.0,,,0.20833333333333334,1.0,0.5,,2.0,4.0,1.0,1.0,1.0,1.0,3.0,0.4,1.0,True,,,,,,,,,,,,,,,,,,,,,,,
