EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2A,PtsAssisted2s,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG3A,SecondChancePoints,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ShortMidRangeAssists,FTDefRebounds,SelfOReb,LiveBallTurnovers,LostBallTurnovers,Travels,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,DefFTReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,SecondChancePointsPct,Fg2aBlocked,Corner3Assists,AtRimAssists,LongMidRangeAssists,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,OffLongMidRangeReboundPct,DefCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,PenaltyFG3M,PenaltyFG3A,LostBallSteals,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,SecondChanceFg3Pct,PenaltyFg3Pct,DefShortMidRangeReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,PenaltyCorner3FGA,PenaltyCorner3Frequency,Corner3FGM,PenaltyCorner3FGM,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Loose Ball Fouls Drawn,on,SecondChanceFtPoints,Fg3aBlocked,FTOffRebounds,BadPassTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,3SecondViolations,Defensive 3 Seconds Violations,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,BlockingFouls,OffensiveGoaltends,HeaveAttempts,StepOutOfBoundsTurnovers,Charge Fouls Drawn,DefensiveGoaltends,PtsUnassisted3s,Clear Path Fouls,BlockedLongMidRange,LongMidRangePctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,HeaveMakes,BlockedCorner3
1740,1610612748,Rashard Lewis,Rashard Lewis,1740,MIA,1006.0,17.0,6.0,30.0,32.0,15.0,12.0,4.0,62.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,5.0,29.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,1.0,1.0,4.0,15.0,0.5,1.0,0.3333333333333333,1.0,0.5,1.0,0.3333333333333333,13.88888888888889,0.2857142857142857,0.1538461538461538,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4606833333333333,0.3865,0.25,0.3333333333333333,0.8,12.2,24.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201202,1610612748,Joel Anthony,Joel Anthony,201202,MIA,2236.0,37.0,2.0,72.0,72.0,34.0,37.0,6.0,144.0,1.0,3.0,1.0,,2.0,6.0,,,4.0,74.0,1.0,4.0,,2.0,2.0,,,,,2.0,5.0,7.0,,,1.0,4.0,1.0,,,,2.0,34.0,0.3333333333333333,0.25,0.3333333333333333,0.25,0.3333333333333333,0.25,,8.75,0.0952380952380952,0.1428571428571428,0.2,0.125,0.5,0.3333333333333333,0.3333333333333333,0.1666666666666666,,0.3333333333333333,0.4371333333333333,0.4062,,,0.5,8.366666666666665,,0.4722222222222222,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,4.0,2.0,1.0,0.5,0.5,0.0416666666666666,0.2142857142857142,0.1,0.0588235294117647,0.1,0.1428571428571428,0.2727272727272727,0.5,0.3333333333333333,0.5,0.5,1.0,0.25,1.0,0.3793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201563,1610612748,Michael Beasley,Michael Beasley,201563,MIA,1383.0,23.0,4.0,42.0,43.0,19.0,23.0,5.0,85.0,1.0,2.0,4.0,1.0,5.0,10.0,5.0,1.0,20.0,44.0,,3.0,,,8.0,,1.0,,2.0,2.0,5.0,6.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,,,19.0,0.5,,0.6333333333333333,,0.625,,0.3333333333333333,36.734693877551024,0.1538461538461538,0.15,,0.5,0.1333333333333333,0.5,0.5,0.2666666666666666,0.0666666666666666,0.6,0.5138066666666667,0.5048666666666667,0.0625,0.0909090909090909,,8.59,24.32,0.4523809523809524,2.0,4.0,,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,2.0,1.0,,,1.0,1.0,,1.0,,1.0,0.2,0.25,0.0625,0.1428571428571428,,0.0476190476190476,0.125,,0.1666666666666666,,0.2666666666666666,0.5,0.5,,0.3333333333333333,,0.58725,1.0,1.0,2.0,1.0,3.0,4.0,1.0,3.0,1.0,2.0,2.0,9.0,2.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,0.1428571428571428,1.0,0.5,0.5,0.2666666666666666,0.75,0.75,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.75,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,456.0,8.0,3.0,15.0,15.0,3.0,9.0,1.0,30.0,1.0,1.0,,,2.0,2.0,,,4.0,16.0,1.0,1.0,,2.0,2.0,,,,,1.0,1.0,2.0,1.0,1.0,,,,,,,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,18.75,0.1666666666666666,0.1111111111111111,,0.5,0.5,1.0,1.0,,,0.5,0.4065,0.3897,,,0.5,5.75,,0.2,1.0,1.0,,,,2.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,0.5,0.5,,,0.5,0.1666666666666666,,0.5,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202708,1610612748,Norris Cole,Norris Cole,202708,MIA,1190.0,20.0,-1.0,38.0,37.0,20.0,22.0,3.0,75.0,,,2.0,,5.0,8.0,,,10.0,45.0,3.0,5.0,,6.0,6.0,1.0,4.0,,9.0,,2.0,4.0,1.0,1.0,,,1.0,,,,6.0,20.0,0.625,0.6,0.625,0.6,0.625,0.6,,18.6046511627907,,0.1111111111111111,,,,,,0.25,,0.75,0.57045,0.5526,,,0.6,5.9,,0.5263157894736842,3.0,6.0,2.0,4.0,2.0,4.0,,2.0,2.0,2.0,,,,,,,,,,,,0.4,0.5,0.1428571428571428,0.25,,0.125,0.2,,0.1666666666666666,,0.75,0.5,0.6,0.3333333333333333,0.8,0.5,0.5144,1.0,2.0,2.0,,,,,,1.0,,2.0,,2.0,,,3.0,,,1.0,,,,,,,0.5,0.5,0.5,,,0.5,,1.0,1.0,,,,,1.0,0.5,,,,0.2,1.0,1.0,1.0,2.0,1.0,0.125,0.1666666666666666,0.2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2427,1610612748,Roger Mason Jr.,Roger Mason Jr.,2427,MIA,1376.0,23.0,5.0,46.0,46.0,28.0,22.0,4.0,92.0,,,2.0,,1.0,2.0,2.0,1.0,6.0,39.0,1.0,2.0,,5.0,,1.0,4.0,,9.0,3.0,5.0,5.0,1.0,,3.0,3.0,,1.0,,,5.0,28.0,0.5,0.5,0.625,0.8333333333333334,0.625,0.8333333333333334,0.5,9.615384615384617,0.3333333333333333,0.2941176470588235,,0.2,,,,0.5,,0.5,0.4710625,0.4367833333333333,,,0.8333333333333334,19.25,25.3,0.6086956521739131,,,,,,2.0,,,2.0,,1.0,1.0,,,,,,,,,,1.0,1.0,,0.25,,,,,0.25,,,,,,,,0.53805,,,1.0,,1.0,2.0,1.0,1.0,,1.0,3.0,3.0,,2.0,1.0,3.0,1.0,,,,,,1.0,0.5,0.5,,1.5,1.5,,,,,0.5,0.5,0.5,0.5,0.5,1.0,,,,1.0,0.5,0.5,,1.0,2.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544,1610612748,LeBron James,LeBron James,2544,MIA,702.0,12.0,-7.0,21.0,22.0,5.0,11.0,2.0,43.0,,,2.0,,1.0,5.0,,5.0,7.0,30.0,1.0,4.0,1.0,3.0,,2.0,3.0,1.0,8.0,1.0,2.0,2.0,,,,,2.0,5.0,2.0,,3.0,5.0,0.2,0.25,0.2,0.25,0.4285714285714285,0.25,,30.43478260869565,0.0909090909090909,0.0666666666666666,,0.5,,,,0.4,,0.6,0.55802,0.5423,0.2857142857142857,0.2857142857142857,0.4285714285714285,8.059999999999999,,0.238095238095238,1.0,3.0,1.0,2.0,,2.0,,,,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,952.0,16.0,-7.0,27.0,29.0,6.0,7.0,3.0,56.0,1.0,2.0,1.0,,1.0,5.0,1.0,3.0,5.0,34.0,,1.0,1.0,1.0,,2.0,2.0,2.0,6.0,2.0,2.0,2.0,,,,,4.0,5.0,3.0,,1.0,6.0,0.2,,0.1666666666666666,,0.3125,0.25,0.1666666666666666,26.666666666666668,0.1538461538461538,0.1176470588235294,,0.25,0.3333333333333333,0.5,0.5,0.1666666666666666,,0.5,0.519425,0.7368,0.375,0.4285714285714285,0.2,8.08,24.8,0.2222222222222222,,2.0,,1.0,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.3333333333333333,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,0.1666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1666666666666666,,,,,,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,1610612748,Ray Allen,Ray Allen,951,MIA,517.0,9.0,3.0,19.0,18.0,8.0,16.0,1.0,37.0,,,,1.0,,,5.0,,3.0,14.0,,,,,,,,,,,,,,,,,,,,,,8.0,,,0.3,,0.3,,1.0,30.0,,,,,,,,,0.2,1.0,0.5747099999999999,0.56935,,,,,25.06,0.4210526315789473,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,,1.0,,,,3.0,,4.0,1.0,,,,,,,,1.0,0.2,0.2,,,,,,,,,,0.8,0.25,0.25,1.0,,,,,0.25,,,,,,,,,,,,,,2.0,,,3.0,,1.0,,,,,,,0.6666666666666666,,,,1.0,0.3333333333333333,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2592,1610612748,James Jones,James Jones,2592,MIA,630.0,10.0,3.0,24.0,21.0,17.0,14.0,,45.0,,,1.0,2.0,,1.0,3.0,1.0,7.0,19.0,,1.0,1.0,4.0,,,,,,,,,,,,,1.0,2.0,,1.0,4.0,17.0,,,0.75,0.75,0.7,0.6666666666666666,0.75,20.833333333333336,,,,,,,,0.25,0.5,0.75,0.4869,0.46845,,,0.5714285714285714,19.3,24.03333333333333,0.7083333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,6.0,,1.0,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,,,,,,,,,,0.25,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
