EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFtPoints,HeaveAttempts,SelfOReb,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,AtRimPctBlocked,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockingFouls,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffensiveGoaltends,3pt And 1 Free Throw Trips,BlockedCorner3,on,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Clear Path Fouls
101155,1610612760,Ryan Gomes,Ryan Gomes,101155,OKC,1521.0,25,7.0,54,51,30.0,43.0,6.0,105,1.0,2.0,1.0,3.0,2.0,1.0,2.0,5,2.0,4.0,39,1.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1,2.0,30.0,1.0,1.0,0.4,0.3333333333333333,0.2857142857142857,0.25,0.2857142857142857,0.25,0.2857142857142857,0.2,0.3333333333333333,11.11111111111111,0.3,0.17647058823529413,0.3333333333333333,0.25,0.2857142857142857,0.5,0.5,1.0,0.42857142857142855,0.3333333333333333,0.5,1.0,0.2857142857142857,0.25,0.2857142857142857,0.4253857142857143,0.3993375,0.5,13.8,22.8,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
200757,1610612760,Thabo Sefolosha,Thabo Sefolosha,200757,OKC,11713.0,195,20.0,381,386,129.0,167.0,49.0,767,1.0,8.0,5.0,10.0,4.0,2.0,12.0,28,13.0,50.0,417,4.0,10.0,7.0,19.0,16.0,2.0,2.0,11.0,1.0,24.0,3.0,19.0,31.0,7.0,16,19.0,128.0,0.6666666666666666,0.7272727272727273,0.42857142857142855,0.4,0.5487804878048781,0.5,0.5681818181818182,0.5277777777777778,0.3170731707317073,0.07142857142857142,,11.564625850340136,0.05660377358490566,0.09036144578313253,0.046511627906976744,0.1,0.1951219512195122,0.125,0.16666666666666666,,0.24390243902439024,0.5,0.5,1.0,0.0975609756097561,0.11764705882352941,0.5609756097560976,0.515789024390244,0.5290676470588235,0.38,9.417857142857144,24.16923076923077,0.33858267716535434,6.0,10.0,1.0,2.0,3.0,4.0,2.0,1.0,3.0,1.0,5.0,9.0,2.0,5.0,7.0,5.0,2.0,4.0,1.0,3.0,7.0,3.0,2.0,8.0,18.0,3.0,2.0,9.0,5.0,9.0,1.0,3.0,2.0,4.0,4.0,6.0,2.0,12.0,4.0,12.0,9.0,3.0,6.0,1.0,2.0,1.0,6.0,2.0,7.0,2.0,1.0,1.0,1.0,4.0,1.0,6.0,3.0,1.0,1.0,1.0,2.0,0.8571428571428571,0.5384615384615384,0.3333333333333333,0.42857142857142855,0.5384615384615384,0.5,0.5,0.5,0.25,0.14285714285714285,0.19047619047619047,0.2222222222222222,0.10619469026548672,0.04838709677419355,0.07407407407407407,0.056179775280898875,0.05714285714285714,0.023255813953488372,0.06521739130434782,0.10256410256410256,0.1111111111111111,0.13636363636363635,0.06060606060606061,0.24390243902439024,0.6,0.6,0.5,0.5,0.5,1.0,0.21951219512195122,0.5555555555555556,0.5555555555555556,0.8,0.2857142857142857,0.5,0.42857142857142855,0.3333333333333333,1.0,0.23529411764705882,0.75,0.5,0.29411764705882354,0.4,0.5555555555555556,0.5582800000000001,0.06818181818181818,0.0967741935483871,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
202704,1610612760,Reggie Jackson,Reggie Jackson,202704,OKC,52018.0,867,110.0,1703,1707,545.0,654.0,214.0,3410,49.0,118.0,30.0,77.0,8.0,4.0,146.0,327,95.0,456.0,1752,33.0,80.0,39.0,121.0,50.0,26.0,42.0,133.0,27.0,308.0,27.0,117.0,141.0,20.0,54,121.0,544.0,0.17123287671232876,0.176056338028169,0.44648318042813456,0.4125,0.4490521327014218,0.40336134453781514,0.4891540130151844,0.45149253731343286,0.22511848341232227,0.07951070336391437,,27.64765784114053,0.1062992125984252,0.13642052565707133,0.10824742268041238,0.1,0.2796208530805687,0.4152542372881356,0.44545454545454544,0.12244897959183673,0.18246445497630331,0.38961038961038963,0.38961038961038963,0.13333333333333333,0.018957345971563982,0.03361344537815126,0.5379146919431279,0.4923605582524272,0.4842245535714285,0.26535087719298245,7.885626911314985,28.322105263157894,0.32002348796241925,67.0,132.0,4.0,11.0,15.0,31.0,3.0,1.0,3.0,3.0,26.0,87.0,7.0,35.0,29.0,77.0,9.0,25.0,6.0,12.0,40.0,10.0,25.0,242.0,51.0,36.0,8.0,78.0,26.0,91.0,15.0,47.0,14.0,30.0,6.0,18.0,,82.0,8.0,24.0,35.0,24.0,11.0,52.0,13.0,34.0,30.0,3.0,82.0,27.0,1.0,2.0,6.0,76.0,5.0,88.0,34.0,3.0,,3.0,9.0,0.5862068965517241,0.30526315789473685,0.5,0.2564102564102564,0.3372093023255814,0.36,0.4864864864864865,0.5,0.06779661016949153,0.6341463414634146,0.11428571428571428,,0.15045871559633028,0.03278688524590164,0.023529411764705882,0.029850746268656716,0.046242774566473986,0.026595744680851064,0.026595744680851064,0.02617801047120419,0.09644670050761421,0.16265060240963855,0.1978021978021978,0.3127962085308057,0.5075757575757576,0.5877192982456141,0.22388059701492538,0.375,0.375,0.6666666666666666,0.20616113744075829,0.2988505747126437,0.2988505747126437,0.5769230769230769,0.2972972972972973,0.36363636363636365,0.08108108108108109,0.3333333333333333,1.0,0.2605042016806723,0.4838709677419355,0.75,0.29411764705882354,0.2,0.3333333333333333,0.5000266666666666,0.07538802660753881,0.09550561797752809,0.08771929824561403,5.0,9.0,4.0,9.0,9.0,4.0,18.0,2.0,5.0,1.0,2.0,4.0,5.0,5.0,10.0,2.0,1.0,2.0,7.0,0.13636363636363635,0.015625,0.04411764705882353,0.6666666666666666,0.25,0.24324324324324326,0.5555555555555556,0.8,,,,,,,,,,,,True,,,,,
203087,1610612760,Jeremy Lamb,Jeremy Lamb,203087,OKC,92269.0,1538,215.0,3011,3027,935.0,1139.0,370.0,6038,48.0,121.0,46.0,114.0,68.0,19.0,175.0,362,247.0,665.0,3099,43.0,90.0,74.0,166.0,198.0,19.0,35.0,115.0,31.0,265.0,54.0,162.0,189.0,81.0,143,166.0,934.0,0.5657142857142857,0.592814371257485,0.48342541436464087,0.4777777777777778,0.5041050903119869,0.4817073170731707,0.521978021978022,0.4911242603550296,0.40558292282430214,0.052486187845303865,,20.208756161206146,0.12053571428571429,0.11327561327561328,0.10479041916167664,0.16666666666666666,0.1986863711001642,0.39669421487603307,0.4247787610619469,0.4166666666666667,0.18719211822660098,0.40350877192982454,0.40350877192982454,0.5869565217391305,0.1116584564860427,0.11585365853658537,0.6141215106732348,0.5110317656765676,0.49355465838509316,0.24962406015037594,9.122375690607734,25.21497975708501,0.31052806376619063,81.0,127.0,12.0,15.0,20.0,26.0,23.0,1.0,4.0,4.0,65.0,179.0,20.0,55.0,88.0,51.0,24.0,42.0,7.0,20.0,71.0,24.0,8.0,152.0,237.0,27.0,16.0,176.0,65.0,80.0,4.0,41.0,13.0,26.0,3.0,24.0,,103.0,5.0,27.0,56.0,33.0,23.0,40.0,7.0,20.0,21.0,5.0,61.0,16.0,1.0,4.0,1.0,69.0,1.0,64.0,30.0,20.0,10.0,26.0,20.0,0.8977272727272727,0.3562753036437247,0.35,0.32432432432432434,0.36065573770491804,0.5714285714285714,0.5564516129032258,0.5546875,0.06611570247933884,0.6557377049180327,0.03968253968253968,,0.10980810234541578,0.02528977871443625,0.00683371298405467,0.019452449567723344,0.03754266211604096,0.028481012658227847,0.011764705882352941,0.006060606060606061,0.06853582554517133,0.08934707903780069,0.1687116564417178,0.20853858784893267,0.6377952755905512,0.6982758620689655,0.6419753086419753,0.3382352941176471,0.3382352941176471,0.9565217391304348,0.2939244663382594,0.36312849162011174,0.36312849162011174,0.8769230769230769,0.24193548387096775,0.8,0.06451612903225806,0.25,1.0,0.15853658536585366,0.7692307692307693,0.21052631578947367,0.3353658536585366,0.36363636363636365,0.3693181818181818,0.4849076923076923,0.0490506329113924,0.078125,0.10676691729323308,6.0,16.0,2.0,3.0,11.0,5.0,20.0,,2.0,,6.0,10.0,8.0,,5.0,4.0,6.0,14.0,4.0,0.08661417322834646,0.009174311926605505,0.03426791277258567,0.5384615384615384,0.4166666666666667,0.25806451612903225,0.375,1.0,1.0,1.0,6.0,6.0,0.004032258064516129,,,,,,,True,,,,,
203500,1610612760,Steven Adams,Steven Adams,203500,OKC,40224.0,670,6.0,1292,1304,388.0,439.0,175.0,2596,8.0,32.0,2.0,4.0,,,53.0,117,,159.0,1368,21.0,37.0,,62.0,68.0,9.0,8.0,35.0,8.0,78.0,27.0,101.0,187.0,35.0,113,62.0,388.0,0.6415094339622641,0.8717948717948718,0.452991452991453,0.5675675675675675,0.452991452991453,0.5675675675675675,0.5031645569620253,0.5961538461538461,,0.07692307692307693,,13.470471134704711,0.13917525773195877,0.14333333333333334,0.14388489208633093,0.12727272727272726,0.27350427350427353,0.25,0.25806451612903225,0.875,0.03418803418803419,0.5,0.5,1.0,,,0.6923076923076923,0.5389153846153846,0.5523999999999999,0.389937106918239,3.3914529914529914,,0.30030959752321984,43.0,81.0,17.0,39.0,17.0,26.0,,,,,,,,,,53.0,17.0,44.0,,,61.0,,20.0,38.0,,,28.0,,,27.0,,11.0,4.0,12.0,17.0,69.0,,59.0,15.0,86.0,26.0,16.0,10.0,17.0,3.0,6.0,29.0,,46.0,9.0,3.0,22.0,18.0,79.0,,83.0,31.0,34.0,23.0,34.0,16.0,,,,,,0.38636363636363635,0.38636363636363635,0.49193548387096775,0.03125,0.3695652173913043,0.3333333333333333,,0.14532019704433496,0.15401785714285715,0.096045197740113,0.1376,0.2138364779874214,0.1056338028169014,0.1360544217687075,0.09701492537313433,0.16666666666666666,0.12142857142857143,0.1506849315068493,0.6923076923076923,0.5308641975308642,0.589041095890411,0.5813953488372093,,,,,,,,0.8863636363636364,0.4358974358974359,,,,0.7027027027027027,0.6538461538461539,,,,,0.572672972972973,0.21232876712328766,0.21232876712328766,0.3836477987421384,,,27.0,,12.0,2.0,11.0,,8.0,,15.0,1.0,2.0,,12.0,2.0,9.0,21.0,9.0,0.09876543209876543,0.09302325581395349,0.21818181818181817,0.6176470588235294,0.17647058823529413,,,,1.0,,,,,2.0,3.0,2.0,,,,True,,,,,
203103,1610612760,Perry Jones III,Perry Jones III,203103,OKC,29640.0,494,-22.0,955,969,347.0,343.0,109.0,1924,15.0,29.0,7.0,23.0,21.0,7.0,48.0,92,35.0,161.0,1008,17.0,38.0,11.0,56.0,68.0,5.0,5.0,16.0,4.0,37.0,22.0,59.0,79.0,19.0,38,56.0,347.0,0.7083333333333334,0.7906976744186046,0.5217391304347826,0.4473684210526316,0.5433070866141733,0.5,0.5551724137931034,0.5,0.2755905511811024,0.05434782608695652,,15.03690036900369,0.14193548387096774,0.10804597701149425,0.1322314049586777,0.17647058823529413,0.2283464566929134,0.5172413793103449,0.5357142857142857,0.5333333333333333,0.18110236220472442,0.30434782608695654,0.30434782608695654,0.8571428571428571,0.16535433070866143,0.14285714285714285,0.5905511811023622,0.5188186507936507,0.5277770833333333,0.34782608695652173,7.870652173913043,24.597142857142856,0.3633507853403141,26.0,40.0,5.0,9.0,12.0,18.0,10.0,1.0,2.0,4.0,4.0,14.0,1.0,4.0,14.0,23.0,8.0,14.0,1.0,3.0,25.0,5.0,7.0,28.0,42.0,,10.0,13.0,4.0,11.0,1.0,5.0,3.0,3.0,5.0,14.0,1.0,25.0,12.0,20.0,10.0,7.0,3.0,9.0,,5.0,9.0,2.0,18.0,9.0,1.0,1.0,2.0,28.0,1.0,37.0,19.0,12.0,5.0,13.0,4.0,1.0,0.4,0.3333333333333333,0.45454545454545453,0.4117647058823529,0.5714285714285714,0.5588235294117647,0.5952380952380952,0.034482758620689655,0.5,0.2926829268292683,0.029411764705882353,0.08928571428571429,0.046822742474916385,0.03731343283582089,0.04387990762124711,0.044444444444444446,0.06796116504854369,0.02830188679245283,0.04040404040404041,0.07368421052631578,0.10588235294117647,0.09,0.31496062992125984,0.65,0.7222222222222222,0.7692307692307693,0.47619047619047616,0.47619047619047616,1.0,0.11023622047244094,0.2857142857142857,0.2857142857142857,1.0,0.5294117647058824,0.5555555555555556,0.11764705882352941,0.5,1.0,0.3673469387755102,0.6666666666666666,0.5714285714285714,0.08163265306122448,0.25,0.3076923076923077,0.524925,0.1310344827586207,0.17272727272727273,0.15527950310559005,,1.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,,1.0,1.0,1.0,,,3.0,4.0,10.0,,0.1,0.02857142857142857,0.01694915254237288,0.7692307692307693,0.4,0.058823529411764705,,,1.0,,1.0,1.0,,1.0,,1.0,,,,True,,,,,
203460,1610612760,Andre Roberson,Andre Roberson,203460,OKC,8724.0,145,-15.0,291,292,185.0,193.0,34.0,583,,1.0,,2.0,,,12.0,24,2.0,26.0,277,9.0,15.0,1.0,20.0,6.0,2.0,,9.0,,18.0,5.0,23.0,38.0,15.0,31,20.0,185.0,0.25,0.42857142857142855,0.5,0.6,0.46153846153846156,0.5625,0.4642857142857143,0.5555555555555556,0.07692307692307693,0.08333333333333333,,10.90909090909091,0.09615384615384616,0.1721311475409836,0.12195121951219512,,0.038461538461538464,,,,0.07692307692307693,,,,,,0.8846153846153846,0.5729634615384616,0.582378125,0.7692307692307693,3.2416666666666667,25.15,0.6357388316151202,12.0,21.0,5.0,7.0,9.0,14.0,,,,,,2.0,,1.0,,2.0,5.0,8.0,,,10.0,,2.0,18.0,,,10.0,2.0,,9.0,,4.0,3.0,2.0,6.0,8.0,1.0,16.0,2.0,15.0,7.0,4.0,3.0,4.0,,1.0,4.0,,8.0,4.0,1.0,1.0,2.0,5.0,1.0,4.0,,4.0,1.0,4.0,6.0,,,,,,0.625,0.625,0.625,,0.5,0.08695652173913043,0.1111111111111111,0.22857142857142856,0.08791208791208792,0.15384615384615385,0.1076923076923077,0.07692307692307693,0.06666666666666667,0.11428571428571428,0.2,0.21052631578947367,0.24,0.23076923076923078,0.8076923076923077,0.5714285714285714,0.631578947368421,0.25,,,,0.07692307692307693,,,,0.875,0.7142857142857143,,,,0.875,0.6428571428571429,,0.0625,,,0.6063666666666666,,,0.38461538461538464,,,,,,,3.0,,1.0,,,2.0,,,2.0,,3.0,,2.0,0.09523809523809523,,,,,,,,,,,,,1.0,,,1.0,,,True,,,,,
201142,1610612760,Kevin Durant,Kevin Durant,201142,OKC,48442.0,807,253.0,1609,1623,542.0,727.0,200.0,3232,44.0,106.0,44.0,99.0,6.0,1.0,173.0,317,136.0,757.0,1657,48.0,98.0,43.0,270.0,122.0,10.0,41.0,111.0,23.0,263.0,57.0,171.0,186.0,30.0,55,268.0,541.0,0.35260115606936415,0.3630952380952381,0.5457413249211357,0.4897959183673469,0.5772626931567328,0.5531914893617021,0.6601769911504425,0.6625,0.30022075055187636,0.031545741324921134,,34.74484256243213,0.2425531914893617,0.1959731543624161,0.22941176470588234,0.27692307692307694,0.23399558498896247,0.41509433962264153,0.44,0.18181818181818182,0.2185430463576159,0.4444444444444444,0.4444444444444444,0.45454545454545453,0.013245033112582781,0.0070921985815602835,0.5474613686534217,0.5029303097345132,0.49527214285714294,0.35667107001321,8.92018927444795,25.17058823529412,0.3368551895587321,85.0,112.0,12.0,18.0,27.0,37.0,4.0,1.0,1.0,1.0,55.0,130.0,19.0,42.0,59.0,234.0,15.0,32.0,7.0,10.0,74.0,20.0,114.0,224.0,93.0,84.0,10.0,130.0,55.0,70.0,18.0,46.0,9.0,15.0,5.0,9.0,1.0,89.0,25.0,15.0,26.0,18.0,8.0,49.0,3.0,23.0,27.0,2.0,76.0,28.0,2.0,1.0,7.0,184.0,1.0,268.0,93.0,17.0,12.0,18.0,5.0,0.5254237288135594,0.4338235294117647,0.7,0.46511627906976744,0.4338235294117647,0.46875,0.6071428571428571,0.7019230769230769,0.05660377358490566,0.6447368421052632,0.373134328358209,0.021739130434782608,0.17450980392156862,0.019823788546255508,0.0205761316872428,0.020086083213773313,0.037037037037037035,0.018404907975460124,0.00641025641025641,0.016666666666666666,0.13966480446927373,0.19480519480519481,0.192090395480226,0.24724061810154527,0.7589285714285714,0.7870370370370371,0.38823529411764707,0.6666666666666666,0.6666666666666666,1.0,0.2869757174392936,0.4230769230769231,0.4230769230769231,0.4909090909090909,0.42857142857142855,0.6666666666666666,0.023809523809523808,1.0,1.0,0.2624113475177305,0.7297297297297297,1.0,0.2978723404255319,0.4523809523809524,0.4230769230769231,0.516746875,0.19092627599243855,0.24093264248704663,0.0977542932628798,6.0,9.0,23.0,,2.0,6.0,26.0,1.0,3.0,,3.0,4.0,24.0,12.0,36.0,2.0,3.0,8.0,33.0,0.03571428571428571,0.031746031746031744,0.00975609756097561,0.4444444444444444,0.3333333333333333,0.21428571428571427,0.6666666666666666,0.6666666666666666,1.0,8.0,1.0,,0.055944055944055944,,,,,1.0,1.0,True,,,,,
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,11338.0,189,26.0,374,389,144.0,203.0,54.0,763,3.0,12.0,11.0,27.0,1.0,1.0,35.0,81,24.0,137.0,427,17.0,37.0,10.0,55.0,24.0,5.0,17.0,42.0,10.0,101.0,11.0,32.0,37.0,5.0,14,55.0,144.0,0.34285714285714286,0.35294117647058826,0.43209876543209874,0.4594594594594595,0.47619047619047616,0.48936170212765956,0.53515625,0.5288461538461539,0.22857142857142856,0.06172839506172839,,35.84474885844749,0.21568627450980393,0.17391304347826086,0.18421052631578946,0.3076923076923077,0.11428571428571428,0.25,0.3333333333333333,,0.2571428571428571,0.4074074074074074,0.4074074074074074,0.2727272727272727,0.009523809523809525,0.02127659574468085,0.6285714285714286,0.5258880952380953,0.5115851063829788,0.40145985401459855,8.269135802469133,25.291666666666668,0.3850267379679144,21.0,42.0,4.0,6.0,10.0,20.0,1.0,1.0,1.0,1.0,9.0,23.0,3.0,9.0,10.0,37.0,4.0,6.0,2.0,2.0,17.0,4.0,9.0,46.0,6.0,24.0,2.0,23.0,9.0,25.0,7.0,17.0,3.0,5.0,2.0,3.0,,21.0,,5.0,8.0,7.0,1.0,20.0,5.0,13.0,9.0,,29.0,11.0,2.0,,2.0,33.0,1.0,50.0,22.0,,,,,0.2,0.4166666666666667,1.0,0.4,0.4166666666666667,0.6666666666666666,0.875,0.9444444444444444,0.25,0.6896551724137931,,,0.15789473684210525,0.025423728813559324,0.038461538461538464,0.029411764705882353,0.023255813953488372,0.02857142857142857,0.025,0.025,0.05660377358490566,0.10256410256410256,0.34146341463414637,0.4,0.5,0.525,0.42857142857142855,1.0,1.0,,0.21904761904761905,0.391304347826087,0.391304347826087,0.2222222222222222,0.75,0.6666666666666666,0.125,1.0,,0.425531914893617,0.5,1.0,0.19148936170212766,0.3333333333333333,0.391304347826087,0.6043285714285714,0.1889763779527559,0.21782178217821782,0.12408759124087591,1.0,1.0,3.0,,,,7.0,,2.0,1.0,1.0,,2.0,,1.0,,,,1.0,0.047619047619047616,0.08333333333333333,,,0.75,0.125,1.0,,1.0,2.0,,,0.07692307692307693,,,,,,,True,,,,,
201586,1610612760,Serge Ibaka,Serge Ibaka,201586,OKC,33591.0,560,112.0,1111,1114,310.0,441.0,136.0,2225,15.0,39.0,35.0,86.0,5.0,3.0,107.0,201,7.0,262.0,1144,28.0,54.0,4.0,71.0,158.0,5.0,14.0,25.0,10.0,64.0,21.0,89.0,152.0,35.0,57,71.0,310.0,0.7383177570093458,0.8777777777777778,0.5323383084577115,0.5185185185185185,0.5288461538461539,0.5086206896551724,0.5622317596566524,0.5461538461538461,0.03365384615384615,0.024875621890547265,0.011627906976744186,20.41139240506329,0.13043478260869565,0.1539961013645224,0.1440677966101695,0.09302325581395349,0.1875,0.38461538461538464,0.39473684210526316,0.6666666666666666,0.41346153846153844,0.4069767441860465,0.4117647058823529,0.9428571428571428,0.02403846153846154,0.05172413793103448,0.39903846153846156,0.49555889423076926,0.501418103448276,0.27099236641221375,9.508457711442784,23.2,0.279027902790279,57.0,76.0,18.0,25.0,16.0,21.0,,,1.0,,2.0,2.0,1.0,1.0,2.0,42.0,25.0,44.0,,1.0,72.0,1.0,12.0,56.0,3.0,3.0,34.0,2.0,2.0,11.0,4.0,5.0,1.0,5.0,19.0,43.0,1.0,58.0,10.0,63.0,13.0,10.0,3.0,8.0,2.0,2.0,17.0,3.0,25.0,5.0,1.0,8.0,2.0,43.0,,53.0,25.0,35.0,31.0,35.0,7.0,0.5,0.2857142857142857,,0.25,0.2857142857142857,0.5681818181818182,0.5555555555555556,0.6206896551724138,0.02564102564102564,0.32,0.2127659574468085,0.041666666666666664,0.16477272727272727,0.12684365781710916,0.12179487179487179,0.12525252525252525,0.14130434782608695,0.12396694214876033,0.11904761904761904,0.1440677966101695,0.18181818181818182,0.19230769230769232,0.1206896551724138,0.36538461538461536,0.75,0.7808219178082192,0.631578947368421,,,,0.009615384615384616,1.0,1.0,0.5,0.5555555555555556,0.72,0.022222222222222223,,,0.3620689655172414,0.7619047619047619,,0.017241379310344827,1.0,1.0,0.5495500000000001,0.10869565217391304,0.11210762331838565,0.2748091603053435,,,22.0,,6.0,1.0,6.0,,2.0,,8.0,1.0,3.0,,3.0,,4.0,24.0,2.0,0.039473684210526314,0.05263157894736842,0.06451612903225806,0.6857142857142857,0.1111111111111111,,,,2.0,,,,,9.0,5.0,3.0,3.0,,,True,,,,,
