EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFtPoints,PenaltyFtPoints,ShortMidRangeAssists,LostBallTurnovers,BlockingFouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,BlockedShortMidRange,LongMidRangePctBlocked,OffLongMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,LongMidRangeAssists,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,OffCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,PenaltyCorner3FGM,PtsUnassisted3s,Fg3aBlocked,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls Drawn,FG3APctBlocked,Corner3PctBlocked,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,FTOffRebounds,Travels,BlockedLongMidRange,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,Charge Fouls,Blocked3s,BlockedCorner3,Defensive 3 Seconds Violations,DefensiveGoaltends,3SecondViolations,SecondChanceAtRimPctAssisted,HeaveAttempts,on,3pt And 1 Free Throw Trips,Arc3PctBlocked,Clear Path Fouls,HeaveMakes,BlockedArc3,OffensiveGoaltends
101236,1610612758,Chuck Hayes,Chuck Hayes,101236,SAC,4673.0,78.0,-2.0,152,155,60.0,78,17.0,307,6.0,9.0,3.0,5.0,1.0,1.0,1.0,5.0,7.0,14.0,3.0,17.0,163.0,3.0,5.0,6.0,2.0,4.0,4.0,8.0,6.0,6.0,3.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,7.0,2.0,9.0,2.0,13.0,8.0,21.0,1.0,5.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,4.0,6.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,60.0,1.0,0.5714285714285714,1.0,0.5,0.6,0.5,0.5,0.6,0.5,0.53125,0.6,0.5,0.2142857142857142,0.2222222222222222,0.2,10.857142857142858,0.6666666666666666,0.3333333333333333,0.1956521739130435,0.1296296296296296,0.1111111111111111,0.0454545454545454,0.171875,0.1052631578947368,0.2142857142857142,0.1904761904761904,0.0625,0.1818181818181818,0.2,0.2,0.0769230769230769,0.2,0.25,1.0,0.6428571428571429,0.6666666666666666,0.8571428571428571,0.5,0.3571428571428571,0.2,0.25,1.0,1.0,0.6,0.25,1.0,0.6428571428571429,0.5037071428571428,0.5517399999999999,0.4101,0.125,0.125,0.3529411764705882,0.2352941176470588,3.735714285714285,0.3947368421052631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201574,1610612758,Jason Thompson,Jason Thompson,201574,SAC,6461.0,108.0,-3.0,199,205,35.0,68,27.0,404,4.0,8.0,3.0,6.0,,2.0,5.0,11.0,14.0,35.0,5.0,33.0,210.0,5.0,9.0,12.0,1.0,5.0,3.0,20.0,8.0,6.0,2.0,2.0,2.0,4.0,2.0,1.0,10.0,2.0,7.0,7.0,17.0,2.0,26.0,9.0,35.0,1.0,1.0,,1.0,2.0,,1.0,2.0,4.0,1.0,5.0,14.0,14.0,8.0,5.0,3.0,2.0,3.0,1.0,3.0,35.0,3.0,0.7142857142857143,0.9090909090909092,0.4,0.5555555555555556,0.2,0.4,0.5555555555555556,0.2,0.4342105263157895,0.6666666666666666,0.3,0.0571428571428571,0.125,,18.025751072961373,0.5,0.1666666666666666,0.2266666666666666,0.0886075949367088,0.28,0.0666666666666666,0.24,0.0825688073394495,0.1333333333333333,0.1111111111111111,0.0769230769230769,0.3157894736842105,0.1923076923076923,0.2,0.3888888888888889,,0.0526315789473684,0.3333333333333333,0.2285714285714285,0.5,0.5714285714285714,0.25,0.3142857142857143,0.4545454545454545,0.4545454545454545,0.8,0.6666666666666666,0.5,0.4,,0.2285714285714285,0.4437171428571428,0.5264166666666666,0.43494,0.131578947368421,0.131578947368421,0.3636363636363636,0.0909090909090909,11.2,0.1758793969849246,5.0,16.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,0.0625,0.0357142857142857,0.4571428571428571,0.3125,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201977,1610612758,Marcus Thornton,Marcus Thornton,201977,SAC,15881.0,265.0,-34.0,502,505,116.0,133,59.0,1007,13.0,17.0,,2.0,1.0,1.0,2.0,12.0,24.0,47.0,9.0,99.0,541.0,1.0,5.0,8.0,3.0,6.0,23.0,34.0,14.0,,3.0,10.0,3.0,13.0,2.0,6.0,29.0,6.0,2.0,6.0,12.0,1.0,19.0,8.0,27.0,,10.0,7.0,3.0,3.0,1.0,2.0,2.0,5.0,,4.0,16.0,13.0,12.0,4.0,2.0,,2.0,1.0,23.0,116.0,1.0,0.7083333333333334,0.7083333333333334,0.5106382978723404,0.2,0.5,0.4455445544554455,0.3636363636363636,0.4772727272727273,0.4714285714285714,0.3636363636363636,0.5,0.0638297872340425,0.0588235294117647,0.0833333333333333,18.932874354561104,0.6,0.0416666666666666,0.0839160839160839,0.0114285714285714,0.1071428571428571,0.0571428571428571,0.0904522613065326,0.0285714285714285,0.0434782608695652,,0.0641025641025641,,0.0625,0.1267605633802817,0.073170731707317,0.2,,0.5,0.1683168316831683,0.7647058823529411,0.8125,0.8461538461538461,0.1188118811881188,0.1666666666666666,0.1818181818181818,0.5,0.1818181818181818,,0.0454545454545454,1.0,0.7029702970297029,0.5177128712871288,0.4693285714285715,0.5140431818181819,0.048076923076923,0.0816326530612244,0.0808080808080808,0.2323232323232323,10.1,0.2310756972111553,9.0,18.0,,2.0,,1.0,,1.0,1.0,,1.0,,2.0,2.0,0.0555555555555555,,0.1782178217821782,0.5,0.5294117647058824,0.5555555555555556,2.0,10.0,1.0,1.0,12.0,44.0,2.0,5.0,5.0,15.0,14.0,54.0,2.0,6.0,5.0,16.0,42.0,44.0,12.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.2592592592592592,0.3333333333333333,0.3125,0.2592592592592592,0.5346534653465347,0.037037037037037,0.099009900990099,0.2,0.2,1.0,0.4356435643564356,0.2727272727272727,0.2727272727272727,1.0,0.0909090909090909,0.4545454545454545,0.4,1.0,0.0454545454545454,0.6818181818181818,0.3333333333333333,0.2727272727272727,0.0181818181818181,24.87407407407408,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
202738,1610612758,Isaiah Thomas,Isaiah Thomas,202738,SAC,16259.0,271.0,9.0,526,527,203.0,219,69.0,1053,20.0,37.0,1.0,3.0,12.0,19.0,10.0,29.0,39.0,90.0,47.0,167.0,556.0,2.0,9.0,18.0,23.0,47.0,96.0,22.0,56.0,,11.0,31.0,17.0,48.0,11.0,14.0,113.0,4.0,6.0,4.0,8.0,3.0,15.0,10.0,25.0,3.0,19.0,9.0,10.0,12.0,3.0,9.0,7.0,19.0,8.0,9.0,21.0,46.0,53.0,12.0,,,,,94.0,201.0,2.0,0.282051282051282,0.282051282051282,0.4333333333333333,0.2222222222222222,0.4893617021276595,0.4580152671755725,0.5416666666666666,0.4841269841269841,0.5290322580645161,0.6,0.5802469135802469,0.1222222222222222,0.2162162162162162,0.1034482758620689,28.246753246753247,0.631578947368421,0.09375,0.054054054054054,0.0326086956521739,0.064516129032258,0.043010752688172,0.0571428571428571,0.0361010830324909,0.0188679245283018,0.0422535211267605,0.027027027027027,0.0606060606060606,0.0425531914893617,0.0588235294117647,0.0238095238095238,0.15,0.0483870967741935,,0.2824427480916031,0.5405405405405406,0.6896551724137931,0.35,0.2213740458015267,0.3448275862068966,0.3846153846153846,0.3,0.25,0.3333333333333333,0.3015873015873015,0.631578947368421,0.5954198473282443,0.488607251908397,0.4426249999999999,0.4803531746031746,0.0851063829787234,0.12,0.1077844311377245,0.5748502994011976,7.883333333333332,0.3859315589353612,9.0,24.0,5.0,35.0,5.0,3.0,,,2.0,1.0,3.0,5.0,2.0,,,0.0333333333333333,0.183206106870229,0.375,0.375,0.1111111111111111,2.0,5.0,,1.0,12.0,36.0,3.0,3.0,4.0,15.0,14.0,41.0,3.0,3.0,5.0,16.0,24.0,36.0,12.0,6.0,12.0,3.0,,14.0,12.0,0.5714285714285714,0.3414634146341463,1.0,0.3125,0.3414634146341463,0.3129770992366412,0.1052631578947368,0.0381679389312977,0.4,0.5,1.0,0.2748091603053435,0.3333333333333333,0.3333333333333333,0.5,,0.25,1.0,,0.0158730158730158,0.238095238095238,0.2666666666666666,0.3333333333333333,,24.865853658536587,1.0,18.0,1.0,1.0,1.0,1.0,0.024390243902439,0.2,1.0,,,,,,,,,,,,,,,,,True,,,,,,
2422,1610612758,John Salmons,John Salmons,2422,SAC,26711.0,445.0,-58.0,855,865,238.0,283,104.0,1720,7.0,15.0,,,3.0,3.0,7.0,29.0,25.0,75.0,7.0,105.0,928.0,1.0,4.0,11.0,10.0,16.0,45.0,24.0,26.0,,7.0,29.0,15.0,44.0,11.0,12.0,103.0,,7.0,9.0,25.0,4.0,38.0,8.0,46.0,,12.0,4.0,8.0,10.0,1.0,8.0,4.0,14.0,8.0,18.0,32.0,8.0,7.0,2.0,8.0,3.0,8.0,6.0,45.0,236.0,5.0,0.48,0.48,0.3333333333333333,0.25,0.625,0.4188034188034188,0.6111111111111112,0.7592592592592593,0.4375,0.6111111111111112,0.7758620689655172,0.0933333333333333,0.3333333333333333,0.0689655172413793,13.590263691683573,0.7142857142857143,0.0952380952380952,0.0954198473282442,0.0230263157894736,0.0825688073394495,,0.091644204851752,0.0152838427947598,0.0375,0.0245901639344262,,0.1052631578947368,0.0555555555555555,0.1217391304347826,0.1038961038961039,0.03125,,0.75,0.1282051282051282,0.4666666666666667,0.7,0.8571428571428571,0.2478632478632478,0.2413793103448276,0.2592592592592592,0.2857142857142857,,,0.1111111111111111,1.0,0.4871794871794871,0.4703679487179486,0.5019071428571429,0.4786333333333332,0.0169491525423728,0.0263157894736842,0.1047619047619047,0.4285714285714285,11.418666666666669,0.2783625730994152,11.0,31.0,,4.0,7.0,2.0,,1.0,1.0,,1.0,,1.0,4.0,,0.0098039215686274,0.2649572649572649,0.3548387096774194,0.3548387096774194,0.3636363636363636,8.0,18.0,2.0,7.0,8.0,24.0,2.0,3.0,1.0,4.0,16.0,42.0,3.0,5.0,7.0,11.0,45.0,24.0,8.0,4.0,10.0,,,2.0,2.0,0.9375,0.3809523809523809,0.6,0.6363636363636364,0.3809523809523809,0.358974358974359,,0.1538461538461538,0.4444444444444444,0.4444444444444444,1.0,0.2051282051282051,0.3333333333333333,0.3333333333333333,0.875,0.2222222222222222,0.3333333333333333,0.6666666666666666,0.5,0.2592592592592592,0.1481481481481481,0.25,0.3333333333333333,,24.32619047619048,6.0,3.0,,,2.0,,,,0.8571428571428571,1.0,1.0,2.0,1.0,0.0588235294117647,0.5,1.0,,,,,,,,,,True,,,,,,
203463,1610612758,Ben McLemore,Ben McLemore,203463,SAC,6179.0,103.0,-20.0,199,204,62.0,81,26.0,403,6.0,12.0,1.0,2.0,,3.0,,2.0,7.0,22.0,,41.0,218.0,1.0,3.0,2.0,1.0,6.0,8.0,12.0,2.0,2.0,3.0,5.0,,5.0,,2.0,10.0,,3.0,5.0,7.0,,12.0,3.0,15.0,,2.0,1.0,1.0,4.0,,1.0,3.0,7.0,1.0,3.0,9.0,2.0,,,1.0,1.0,1.0,1.0,8.0,62.0,3.0,0.8571428571428571,1.0,0.3181818181818182,0.3333333333333333,0.1666666666666666,0.4659090909090909,0.25,0.3076923076923077,0.4659090909090909,0.25,0.3076923076923077,0.1363636363636363,0.0833333333333333,0.5,22.17391304347826,0.5714285714285714,,0.0985915492957746,0.0384615384615384,0.1851851851851851,,0.1224489795918367,0.02803738317757,0.0476190476190476,,,0.1578947368421052,0.074074074074074,0.08,0.2,0.1428571428571428,,1.0,0.2727272727272727,0.5,0.5454545454545454,0.8333333333333334,0.0454545454545454,,,,0.5,0.5,0.2307692307692307,,0.7727272727272727,0.5337829545454545,0.5292,0.5258653846153846,,,0.048780487804878,0.1951219512195122,8.304545454545455,0.3115577889447236,1.0,8.0,,,1.0,3.0,,,1.0,,,1.0,,,0.125,0.074074074074074,0.1818181818181818,0.125,0.1428571428571428,1.0,3.0,6.0,1.0,3.0,6.0,16.0,,,2.0,4.0,9.0,22.0,,1.0,2.0,7.0,27.0,16.0,6.0,,2.0,,,,,1.0,0.4090909090909091,,0.2857142857142857,0.4090909090909091,0.5,,0.1363636363636363,0.5,0.5,1.0,0.3636363636363636,0.375,0.375,1.0,0.25,,,,0.2307692307692307,0.3076923076923077,0.5,0.375,,24.718181818181822,,,,,,,,,,,,,,,,,1.0,,,,,,,,,True,,,,,,
201601,1610612758,Luc Mbah a Moute,Luc Mbah a Moute,201601,SAC,2120.0,35.0,6.0,67,69,34.0,23,7.0,136,1.0,5.0,,1.0,1.0,2.0,,1.0,1.0,6.0,4.0,6.0,62.0,,1.0,2.0,1.0,3.0,3.0,2.0,,,3.0,2.0,3.0,5.0,2.0,2.0,13.0,,2.0,2.0,3.0,,5.0,2.0,7.0,,,,,,,,1.0,1.0,,3.0,6.0,4.0,8.0,3.0,3.0,,3.0,2.0,3.0,34.0,1.0,1.0,1.0,0.1666666666666666,,0.3333333333333333,0.1666666666666666,,0.3333333333333333,0.3,0.5,0.375,0.5,0.6,,14.285714285714285,,,0.1153846153846153,0.0869565217391304,0.25,,0.1470588235294117,0.0571428571428571,,0.2857142857142857,,,0.125,0.1428571428571428,0.3333333333333333,,,0.6666666666666666,0.8333333333333334,0.2,0.5,1.0,0.1666666666666666,,,,1.0,,0.6666666666666666,0.5,0.8333333333333334,0.5381,0.4808,0.5085666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,2.8166666666666664,0.5074626865671642,,,2.0,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,True,,,,,,
2566,1610612758,Travis Outlaw,Travis Outlaw,2566,SAC,4502.0,75.0,-3.0,147,150,31.0,52,16.0,297,2.0,4.0,,1.0,,,3.0,6.0,10.0,20.0,5.0,43.0,153.0,1.0,2.0,2.0,1.0,1.0,8.0,16.0,4.0,,,3.0,2.0,5.0,1.0,,12.0,1.0,3.0,6.0,5.0,1.0,12.0,5.0,17.0,,2.0,2.0,,,,,1.0,1.0,,5.0,11.0,5.0,6.0,2.0,1.0,1.0,2.0,1.0,8.0,31.0,1.0,0.8,0.8,0.5,0.5,1.0,0.59375,0.5,1.3333333333333333,0.6323529411764706,0.5,1.3333333333333333,,,,20.95808383233533,,0.0909090909090909,0.1724137931034483,0.0555555555555555,0.2608695652173913,0.0344827586206896,0.2115384615384615,0.0481927710843373,,0.15,0.0454545454545454,,0.3333333333333333,0.2,0.2142857142857142,0.3333333333333333,,0.5,0.125,0.5,0.5,0.5,0.1875,0.5,0.5,0.6666666666666666,0.5,,,,0.5,0.4714312499999999,0.41285,0.5296666666666666,0.088235294117647,0.0952380952380952,0.0465116279069767,0.1860465116279069,13.595,0.2108843537414966,5.0,10.0,,,3.0,,1.0,,,1.0,1.0,,1.0,,,,0.3125,0.5,0.5,1.0,3.0,6.0,,1.0,3.0,6.0,,,1.0,1.0,6.0,12.0,,,2.0,2.0,18.0,6.0,3.0,1.0,,,1.0,,,1.0,0.5,,1.0,0.5,0.375,,0.1875,0.5,0.5,1.0,0.1875,0.5,0.5,1.0,,,,,0.3333333333333333,0.3333333333333333,1.0,0.5,0.0769230769230769,24.291666666666668,1.0,,,,1.0,,,,1.0,,1.0,,,0.5,,,,,1.0,1.0,1.0,,,,,True,,,,,,
202326,1610612758,DeMarcus Cousins,DeMarcus Cousins,202326,SAC,15040.0,251.0,-21.0,486,490,106.0,132,60.0,976,34.0,56.0,7.0,14.0,7.0,12.0,17.0,46.0,66.0,138.0,35.0,167.0,526.0,10.0,19.0,32.0,12.0,24.0,38.0,72.0,60.0,12.0,18.0,12.0,9.0,21.0,6.0,9.0,51.0,7.0,17.0,17.0,39.0,15.0,71.0,24.0,95.0,7.0,10.0,8.0,2.0,12.0,4.0,2.0,16.0,28.0,7.0,11.0,32.0,57.0,50.0,20.0,13.0,4.0,13.0,7.0,38.0,106.0,6.0,0.5454545454545454,0.6,0.4782608695652174,0.5263157894736842,0.5,0.4680851063829787,0.5263157894736842,0.5,0.5122699386503068,0.6153846153846154,0.5428571428571428,0.1304347826086956,0.125,0.1956521739130435,34.229390681003586,0.4285714285714285,0.6521739130434783,0.2549019607843137,0.0977011494252873,0.2786885245901639,0.0921052631578947,0.2616822429906542,0.096,0.0869565217391304,0.1447368421052631,0.109090909090909,0.15625,0.2413793103448276,0.3174603174603174,0.2916666666666667,0.2307692307692307,0.125,0.5384615384615384,0.3971631205673759,0.6071428571428571,0.6938775510204082,0.5294117647058824,0.3262411347517731,0.3695652173913043,0.4594594594594595,0.3529411764705882,0.7368421052631579,0.5,0.5,0.5833333333333334,0.4184397163120567,0.4499297872340426,0.5269142857142858,0.4443208333333334,0.1290322580645161,0.131578947368421,0.1916167664670658,0.2275449101796407,7.880434782608695,0.2181069958847736,15.0,36.0,12.0,14.0,2.0,10.0,3.0,5.0,3.0,4.0,1.0,1.0,6.0,9.0,0.0555555555555555,0.0384615384615384,0.2553191489361702,0.4166666666666667,0.4411764705882353,0.8,,,,,,3.0,,,,,,3.0,,,,,,3.0,,3.0,1.0,,,8.0,8.0,,,,,,0.0212765957446808,0.0476190476190476,,,,,0.0212765957446808,,,,,,,,,,,,,25.5,,,,2.0,3.0,5.0,,,,,,5.0,,,,,,1.0,,,1.0,2.0,1.0,0.1428571428571428,,True,,,,,,
202335,1610612758,Patrick Patterson,Patrick Patterson,202335,SAC,18899.0,315.0,-29.0,605,606,193.0,197,76.0,1211,12.0,20.0,6.0,12.0,4.0,8.0,10.0,21.0,29.0,59.0,7.0,86.0,652.0,11.0,21.0,32.0,8.0,16.0,26.0,46.0,12.0,10.0,4.0,6.0,5.0,11.0,4.0,5.0,27.0,8.0,17.0,12.0,27.0,7.0,46.0,25.0,71.0,2.0,11.0,8.0,3.0,3.0,1.0,2.0,10.0,13.0,3.0,12.0,31.0,14.0,11.0,5.0,3.0,,3.0,2.0,26.0,191.0,2.0,0.7931034482758621,0.9583333333333334,0.4915254237288136,0.5238095238095238,0.5,0.4438202247191011,0.56,0.4782608695652174,0.4574468085106383,0.5925925925925926,0.52,0.0677966101694915,0.1,0.0952380952380952,15.263908701854492,0.2307692307692307,0.25,0.1451612903225806,0.0821256038647343,0.1538461538461538,0.0701754385964912,0.1477272727272727,0.0778816199376947,0.1509433962264151,0.0833333333333333,0.0476190476190476,0.1025641025641025,0.1666666666666666,0.1481481481481481,0.109090909090909,0.2608695652173913,0.0408163265306122,0.6666666666666666,0.2247191011235955,0.6,0.6666666666666666,0.75,0.2359550561797752,0.4761904761904761,0.5263157894736842,0.7,0.48,0.5,0.3478260869565217,0.5,0.5617977528089888,0.476714606741573,0.4603,0.4900804347826087,0.053763440860215,0.0793650793650793,0.3720930232558139,0.3023255813953488,9.261016949152545,0.3190082644628099,7.0,18.0,4.0,4.0,,1.0,,5.0,4.0,2.0,1.0,,1.0,3.0,,0.0285714285714285,0.2022471910112359,0.3888888888888889,0.3888888888888889,1.0,1.0,9.0,1.0,,6.0,21.0,2.0,3.0,2.0,7.0,7.0,30.0,2.0,4.0,2.0,7.0,21.0,21.0,6.0,1.0,1.0,,,1.0,1.0,1.0,0.2333333333333333,0.5,0.2857142857142857,0.2333333333333333,0.3370786516853932,0.1333333333333333,0.1011235955056179,0.1111111111111111,0.1111111111111111,1.0,0.2359550561797752,0.2857142857142857,0.2857142857142857,1.0,0.04,0.12,0.6666666666666666,1.0,,0.3043478260869565,0.2857142857142857,0.2857142857142857,,24.473333333333333,,,,1.0,1.0,,,,,,,1.0,,,,,1.0,2.0,,,,,,0.5,,True,,,,,,
