EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFtPoints,Fg2aBlocked,LostBallSteals,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,BlockedArc3,OffensiveGoaltends,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,FTOffRebounds,Clear Path Fouls,OffFTReboundPct,DefensiveGoaltends,LongMidRangePctBlocked,Corner3PctBlocked,on,HeaveMakes
101106,1610612744,Andrew Bogut,Andrew Bogut,101106,GSW,16456.0,274,94,552,563,119,188,57.0,1115,28.0,37.0,10.0,16.0,6.0,8.0,6.0,9.0,34.0,46.0,5.0,73.0,550,12.0,19.0,24.0,8.0,10.0,2.0,18.0,46.0,22.0,20.0,10.0,6.0,16.0,5.0,1.0,7.0,1.0,2.0,38.0,8.0,18.0,16.0,50.0,7.0,73.0,26.0,99.0,5.0,3.0,3.0,2.0,1.0,1.0,8.0,1.0,1.0,10.0,4.0,14.0,1.0,31.0,1.0,4.0,14.0,2.0,2.0,2.0,1.0,13.0,3.0,6.0,2.0,15.0,1.0,12.0,1.0,3.0,16.0,9.0,1.0,2.0,18.0,119,5.0,2.0,0.6764705882352942,0.9583333333333334,0.7391304347826086,0.631578947368421,0.8,0.7391304347826086,0.631578947368421,0.8,0.7156862745098039,0.631578947368421,0.6923076923076923,9.902597402597403,0.2,0.4666666666666667,0.24875621890547264,0.13953488372093023,0.24615384615384617,0.07920792079207921,0.24812030075187969,0.11304347826086956,0.15555555555555556,0.2,0.06818181818181818,0.07894736842105263,0.08,0.20634920634920634,0.2982456140350877,0.24691358024691357,0.27450980392156865,0.14285714285714285,0.4166666666666667,0.5625,0.8043478260869565,0.7567567567567568,0.7567567567567568,0.6071428571428571,0.1956521739130435,0.6666666666666666,0.6666666666666666,1.0,0.8421052631578947,0.625,0.8,0.75,0.8043478260869565,0.5895239130434783,0.5811625,0.58743,0.12244897959183673,0.12244897959183673,0.3287671232876712,0.2465753424657534,2.3347826086956522,0.21557971014492755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101135,1610612744,David Lee,David Lee,101135,GSW,33358.0,556,179,1113,1109,357,428,143.0,2222,88.0,130.0,20.0,29.0,24.0,38.0,30.0,69.0,126.0,219.0,65.0,317.0,1100,22.0,35.0,56.0,31.0,61.0,20.0,82.0,174.0,78.0,34.0,22.0,11.0,33.0,6.0,5.0,16.0,5.0,1.0,77.0,25.0,26.0,26.0,81.0,14.0,121.0,51.0,172.0,7.0,17.0,11.0,18.0,4.0,8.0,17.0,10.0,2.0,35.0,16.0,22.0,2.0,52.0,6.0,3.0,55.0,,2.0,2.0,1.0,79.0,5.0,40.0,2.0,8.0,1.0,4.0,,4.0,9.0,3.0,1.0,2.0,80.0,355,6.0,1.0,0.6904761904761905,0.7981651376146789,0.5753424657534246,0.6285714285714286,0.5081967213114754,0.5753424657534246,0.6285714285714286,0.5081967213114754,0.619140625,0.6829268292682927,0.5616438356164384,22.78778386844166,0.5142857142857142,0.32558139534883723,0.21951219512195122,0.08176100628930817,0.17333333333333334,0.12254901960784313,0.20616570327552985,0.09770114942528736,0.08130081300813008,0.09615384615384616,0.06593406593406594,0.10067114093959731,0.18181818181818182,0.23214285714285715,0.2366412213740458,0.19047619047619047,0.1724137931034483,0.17647058823529413,0.09722222222222222,0.3333333333333333,0.593607305936073,0.676923076923077,0.7457627118644068,0.7272727272727273,0.3150684931506849,0.43478260869565216,0.4918032786885246,0.5333333333333333,0.8285714285714286,0.6896551724137931,0.6229508196721312,0.631578947368421,0.593607305936073,0.5087123287671234,0.5492178571428571,0.5032622950819672,0.15748031496062992,0.15748031496062992,0.17665615141955837,0.2586750788643533,4.887214611872147,0.32075471698113206,8.0,20.0,12.0,20.0,6.0,3.0,2.0,2.0,1.0,1.0,0.091324200913242,0.09230769230769231,0.11594202898550725,0.091324200913242,0.4,0.4,0.875,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,62584.0,1043,286,2100,2085,556,679,217.0,4185,51.0,89.0,1.0,1.0,12.0,27.0,27.0,56.0,150.0,293.0,143.0,803.0,2130,5.0,10.0,41.0,38.0,80.0,80.0,258.0,50.0,250.0,,170.0,56.0,226.0,37.0,19.0,109.0,28.0,33.0,508.0,9.0,8.0,34.0,69.0,,103.0,17.0,120.0,5.0,57.0,35.0,72.0,21.0,53.0,40.0,19.0,8.0,112.0,29.0,30.0,,64.0,1.0,4.0,132.0,4.0,2.0,11.0,2.0,157.0,9.0,29.0,35.0,6.0,1.0,3.0,,2.0,7.0,4.0,,,250.0,551,8.0,26.0,0.16666666666666666,0.16666666666666666,0.5119453924914675,0.5,0.475,0.5945945945945946,0.6379310344827587,0.55625,0.6415857605177994,0.6612903225806451,0.6318407960199005,30.97872340425532,0.6428571428571429,,0.09517241379310344,0.014084507042253521,0.12781954887218044,0.024657534246575342,0.10393541876892028,0.01822079314040729,0.005025125628140704,0.01744186046511628,0.02030456852791878,0.021739130434782608,0.033707865168539325,0.06280193236714976,0.08914728682170543,0.12692307692307692,0.14285714285714285,0.07142857142857142,0.0196078431372549,0.5714285714285714,0.16036036036036036,0.5730337078651685,0.6219512195121951,0.27450980392156865,0.1009009009009009,0.48214285714285715,0.5094339622641509,0.14814814814814814,0.034482758620689655,1.0,0.16875,0.4444444444444444,0.6324324324324324,0.4867431818181818,0.44076764705882354,0.4698878205128204,0.07032590051457976,0.0926517571884984,0.05105853051058531,0.32129514321295144,11.953583617747435,0.26476190476190475,72.0,148.0,4.0,10.0,22.0,3.0,5.0,1.0,1.0,,0.034129692832764506,0.07865168539325842,0.05357142857142857,0.26666666666666666,0.4864864864864865,0.4864864864864865,0.09722222222222222,,16.0,30.0,3.0,5.0,4.0,10.0,104.0,232.0,6.0,14.0,30.0,70.0,120.0,262.0,9.0,19.0,34.0,80.0,147.0,213.0,5.0,227.0,104.0,1.0,2.0,4.0,10.0,12.0,1.0,0.4083333333333333,0.4580152671755725,0.47368421052631576,0.425,0.4669260700389105,0.4720720720720721,0.003816793893129771,0.004310344827586207,0.05405405405405406,0.5333333333333333,0.5333333333333333,0.8125,0.418018018018018,0.4482758620689655,0.45021645021645024,0.34615384615384615,0.1724137931034483,0.6,1.0,0.4827586206896552,0.42857142857142855,0.5,0.0625,0.4,0.4375,0.42857142857142855,0.4581497797356828,0.044444444444444446,26.272519083969463,,,,,,,True,
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,64742.0,1079,240,2151,2163,575,707,236.0,4314,41.0,74.0,8.0,11.0,11.0,18.0,30.0,85.0,117.0,254.0,67.0,556.0,2193,12.0,19.0,61.0,28.0,57.0,22.0,135.0,144.0,90.0,2.0,41.0,23.0,64.0,15.0,8.0,26.0,5.0,10.0,151.0,4.0,8.0,28.0,57.0,1.0,86.0,13.0,99.0,3.0,24.0,18.0,19.0,7.0,13.0,23.0,6.0,4.0,42.0,14.0,37.0,,84.0,3.0,3.0,62.0,1.0,3.0,1.0,2.0,80.0,5.0,35.0,5.0,18.0,,8.0,,9.0,18.0,11.0,,,135.0,569,9.0,5.0,0.6153846153846154,0.6206896551724138,0.46062992125984253,0.631578947368421,0.49122807017543857,0.5292207792207793,0.6219512195121951,0.5231481481481481,0.5562248995983936,0.6777777777777778,0.5583333333333333,22.20394736842105,0.4523809523809524,0.012345679012345678,0.07480314960629922,0.013050570962479609,0.09621993127147767,0.011049723756906077,0.08072174738841406,0.012307692307692308,0.019417475728155338,0.01990049751243781,,0.014925373134328358,,0.049019607843137254,0.08185053380782918,0.08664259927797834,0.10043668122270742,0.08064516129032258,0.012658227848101266,0.6111111111111112,0.16017316017316016,0.5540540540540541,0.640625,0.7073170731707317,0.18398268398268397,0.35294117647058826,0.38961038961038963,0.36666666666666664,0.2682926829268293,0.7272727272727273,0.16666666666666666,0.6111111111111112,0.6103896103896104,0.4983237472766885,0.5371172413793103,0.4822216981132075,0.07302231237322515,0.12323943661971831,0.10971223021582734,0.24280575539568344,10.321259842519684,0.2673175267317527,46.0,95.0,10.0,18.0,6.0,1.0,4.0,3.0,,,0.07086614173228346,0.13513513513513514,0.09411764705882353,0.20562770562770563,0.4842105263157895,0.4842105263157895,0.6956521739130435,0.875,29.0,63.0,4.0,8.0,3.0,13.0,56.0,145.0,5.0,14.0,16.0,38.0,85.0,208.0,9.0,22.0,19.0,51.0,240.0,15.0,2.0,143.0,56.0,2.0,4.0,,2.0,1.0,1.0,0.9411764705882353,0.40865384615384615,0.4090909090909091,0.37254901960784315,0.41262135922330095,0.45021645021645024,0.009615384615384616,0.013793103448275862,0.13636363636363635,0.4603174603174603,0.4603174603174603,0.9655172413793104,0.31385281385281383,0.38620689655172413,0.3916083916083916,0.9285714285714286,0.1951219512195122,0.5,0.75,0.34146341463414637,0.35714285714285715,1.0,0.12037037037037036,0.23076923076923078,0.35185185185185186,0.42105263157894735,0.3916083916083916,0.004784688995215311,25.395673076923078,1.0,1.0,0.01818181818181818,,,,True,
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,107786.0,1796,143,3592,3617,962,1158,402.0,7209,87.0,154.0,27.0,54.0,18.0,39.0,17.0,69.0,132.0,294.0,82.0,511.0,3671,29.0,66.0,77.0,24.0,65.0,28.0,109.0,168.0,96.0,46.0,98.0,54.0,152.0,38.0,16.0,67.0,15.0,16.0,358.0,18.0,63.0,85.0,190.0,48.0,323.0,86.0,409.0,12.0,102.0,51.0,38.0,15.0,31.0,53.0,7.0,4.0,91.0,24.0,98.0,4.0,231.0,14.0,22.0,138.0,8.0,12.0,19.0,3.0,123.0,2.0,45.0,16.0,68.0,4.0,34.0,1.0,27.0,72.0,50.0,2.0,2.0,109.0,955,30.0,15.0,0.6363636363636364,0.7706422018348624,0.4489795918367347,0.4393939393939394,0.36923076923076925,0.4673202614379085,0.4430379746835443,0.400990099009901,0.49229287090558765,0.463855421686747,0.436,14.981549815498155,0.4175824175824176,0.38095238095238093,0.1589958158995816,0.05855018587360595,0.17,0.029315960912052116,0.16224188790560473,0.04792899408284024,0.06376811594202898,0.057692307692307696,0.05449591280653951,0.03253796095444685,0.0196078431372549,0.15406976744186046,0.1411764705882353,0.1807511737089202,0.163727959697733,0.1941747572815534,0.05,0.6944444444444444,0.3355119825708061,0.564935064935065,0.6170212765957447,0.6206896551724138,0.1503267973856209,0.2463768115942029,0.2786885245901639,0.29411764705882354,0.6835443037974683,0.5,0.38613861386138615,0.46153846153846156,0.6949891067538126,0.5174236842105262,0.5407943548387096,0.5080454081632652,0.09145129224652088,0.13353115727002968,0.1506849315068493,0.21330724070450097,7.095918367346938,0.2678173719376392,28.0,71.0,7.0,23.0,51.0,2.0,8.0,4.0,3.0,,0.0782312925170068,0.08441558441558442,0.11594202898550725,0.15468409586056645,0.39436619718309857,0.4057971014492754,0.8928571428571429,0.18518518518518517,14.0,36.0,3.0,4.0,2.0,4.0,41.0,129.0,1.0,9.0,9.0,32.0,55.0,165.0,4.0,13.0,11.0,36.0,156.0,9.0,3.0,126.0,41.0,2.0,,,,1.0,7.0,0.9454545454545454,0.3333333333333333,0.3076923076923077,0.3055555555555556,0.3395061728395062,0.35947712418300654,0.012121212121212121,0.015503875968992248,0.0784313725490196,0.3888888888888889,0.3888888888888889,0.9285714285714286,0.28104575163398693,0.3178294573643411,0.3228346456692913,0.9512195121951219,0.05063291139240506,0.75,0.6666666666666666,0.11392405063291139,0.1111111111111111,1.0,0.039603960396039604,0.5,0.31683168316831684,0.28125,0.3253968253968254,0.006024096385542169,25.69454545454545,5.0,,0.049019607843137254,1.0,0.028169014084507043,,True,
203084,1610612744,Harrison Barnes,Harrison Barnes,203084,GSW,65402.0,1090,-87,2188,2215,572,641,246.0,4403,50.0,97.0,9.0,22.0,7.0,22.0,29.0,93.0,95.0,245.0,67.0,341.0,2310,10.0,34.0,36.0,21.0,56.0,19.0,88.0,86.0,104.0,10.0,28.0,26.0,54.0,19.0,7.0,19.0,3.0,6.0,134.0,18.0,25.0,33.0,82.0,7.0,122.0,43.0,165.0,7.0,38.0,27.0,25.0,2.0,9.0,20.0,16.0,7.0,45.0,7.0,36.0,,78.0,9.0,4.0,86.0,1.0,2.0,10.0,1.0,92.0,6.0,44.0,5.0,9.0,2.0,5.0,1.0,2.0,11.0,4.0,,,87.0,568,11.0,4.0,0.45263157894736844,0.4777777777777778,0.3877551020408163,0.29411764705882354,0.375,0.40294117647058825,0.31521739130434784,0.44805194805194803,0.4451697127937337,0.34615384615384615,0.4835164835164835,17.23027375201288,0.5555555555555556,0.109375,0.11533052039381153,0.0361794500723589,0.11379310344827587,0.04774535809018567,0.11488511488511488,0.040262172284644196,0.06422018348623854,0.030303030303030304,0.01652892561983471,0.055944055944055944,0.02197802197802198,0.08080808080808081,0.0967741935483871,0.15849056603773584,0.11504424778761062,0.109375,0.03571428571428571,0.36363636363636365,0.2852941176470588,0.5154639175257731,0.5882352941176471,0.56,0.2735294117647059,0.3118279569892473,0.3411764705882353,0.20689655172413793,0.4782608695652174,0.4090909090909091,0.2857142857142857,0.3181818181818182,0.5647058823529412,0.5018798529411763,0.5226116666666666,0.4855870129870129,0.1164021164021164,0.15547703180212014,0.10557184750733138,0.25806451612903225,7.832244897959182,0.26142595978062155,16.0,55.0,7.0,20.0,11.0,,2.0,3.0,1.0,,0.08163265306122448,0.12371134020618557,0.08602150537634409,0.16176470588235295,0.2909090909090909,0.2909090909090909,0.5625,0.2222222222222222,13.0,41.0,,3.0,5.0,8.0,15.0,54.0,3.0,9.0,4.0,13.0,28.0,95.0,3.0,12.0,9.0,21.0,81.0,3.0,,54.0,15.0,1.0,1.0,,,,2.0,0.9642857142857143,0.29473684210526313,0.25,0.42857142857142855,0.29473684210526313,0.27941176470588236,0.010526315789473684,,0.12058823529411765,0.3170731707317073,0.325,1.0,0.1588235294117647,0.2777777777777778,0.2777777777777778,0.9333333333333333,0.06521739130434782,,,0.1956521739130435,0.3333333333333333,1.0,0.1038961038961039,0.625,0.16883116883116883,0.3076923076923077,0.2777777777777778,,24.706315789473674,,,,,,0.024390243902439025,True,
203145,1610612744,Kent Bazemore,Kent Bazemore,203145,GSW,12392.0,207,-68,415,421,131,154,53.0,836,11.0,19.0,2.0,3.0,2.0,6.0,2.0,9.0,20.0,45.0,13.0,77.0,412,2.0,5.0,7.0,5.0,13.0,8.0,24.0,12.0,28.0,2.0,11.0,4.0,15.0,2.0,2.0,4.0,1.0,6.0,34.0,,3.0,12.0,14.0,,26.0,3.0,29.0,,9.0,7.0,11.0,,8.0,14.0,3.0,1.0,25.0,8.0,15.0,1.0,31.0,,,20.0,,1.0,1.0,,26.0,,12.0,1.0,6.0,,6.0,,,6.0,2.0,,,24.0,131,2.0,1.0,0.3,0.3157894736842105,0.4444444444444444,0.4,0.38461538461538464,0.4155844155844156,0.5,0.34782608695652173,0.42777777777777776,0.5,0.4,23.858921161825723,0.44,,0.11965811965811966,0.02040816326530612,0.17391304347826086,,0.13978494623655913,0.014492753623188406,0.022222222222222223,,0.043478260869565216,,,0.023255813953488372,0.21621621621621623,0.13513513513513514,0.1724137931034483,0.18181818181818182,,0.3333333333333333,0.24675324675324675,0.5789473684210527,0.6111111111111112,0.2727272727272727,0.11688311688311688,0.2222222222222222,0.25,,0.42857142857142855,0.6666666666666666,0.2608695652173913,0.3333333333333333,0.6623376623376623,0.4827608108108107,0.5260357142857143,0.43355,0.1348314606741573,0.21052631578947367,0.09090909090909091,0.3116883116883117,9.74222222222222,0.3156626506024096,7.0,17.0,,2.0,2.0,2.0,1.0,1.0,,,0.044444444444444446,0.05263157894736842,0.1111111111111111,0.22077922077922077,0.4117647058823529,0.4117647058823529,0.42857142857142855,0.5,1.0,7.0,,1.0,1.0,1.0,7.0,25.0,1.0,1.0,1.0,9.0,8.0,32.0,1.0,2.0,2.0,10.0,9.0,15.0,3.0,22.0,7.0,,4.0,,,,,0.375,0.25,0.5,0.2,0.27586206896551724,0.4155844155844156,,,0.09090909090909091,0.14285714285714285,0.14285714285714285,1.0,0.3246753246753247,0.28,0.28,0.2857142857142857,0.14285714285714285,,,0.14285714285714285,1.0,1.0,0.043478260869565216,1.0,0.391304347826087,0.1111111111111111,0.3181818181818182,,29.190625,,,,,,,True,
2581,1610612744,Steve Blake,Steve Blake,2581,GSW,23009.0,383,-49,761,766,196,217,83.0,1527,,1.0,,,,,2.0,3.0,13.0,26.0,5.0,91.0,803,2.0,3.0,5.0,3.0,6.0,2.0,26.0,10.0,16.0,,38.0,19.0,57.0,13.0,6.0,16.0,7.0,15.0,133.0,2.0,2.0,14.0,18.0,1.0,33.0,4.0,37.0,1.0,10.0,4.0,8.0,4.0,6.0,9.0,2.0,1.0,17.0,4.0,10.0,,27.0,1.0,1.0,19.0,1.0,1.0,3.0,,6.0,1.0,1.0,1.0,6.0,,1.0,,5.0,6.0,5.0,,,25.0,193,8.0,,0.38461538461538464,0.38461538461538464,0.5,0.6666666666666666,0.5,0.4942528735632184,0.2857142857142857,0.5454545454545454,0.5112359550561798,0.35714285714285715,0.5652173913043478,12.354312354312354,0.47058823529411764,0.041666666666666664,0.07468879668049792,0.00851063829787234,0.12173913043478261,0.012987012987012988,0.0898876404494382,0.010282776349614395,0.01694915254237288,,0.010869565217391304,0.017241379310344827,,0.078125,0.0625,0.08641975308641975,0.16279069767441862,,0.02,0.8333333333333334,0.011494252873563218,,,,0.034482758620689655,0.6666666666666666,0.6666666666666666,0.5,,,,,0.7126436781609196,0.49769529411764696,0.4525125,0.469285,0.022727272727272728,0.038461538461538464,0.054945054945054944,0.2857142857142857,17.934615384615384,0.2575558475689882,11.0,22.0,1.0,,6.0,,,,,,,,,0.25287356321839083,0.5,0.5,0.36363636363636365,,6.0,14.0,,1.0,2.0,4.0,14.0,47.0,,3.0,4.0,12.0,20.0,61.0,,4.0,6.0,16.0,51.0,9.0,2.0,45.0,14.0,,1.0,,,1.0,,0.85,0.32786885245901637,,0.375,0.3389830508474576,0.7011494252873564,,,0.16091954022988506,0.42857142857142855,0.42857142857142855,1.0,0.5402298850574713,0.2978723404255319,0.2978723404255319,0.7857142857142857,0.14285714285714285,,,0.42857142857142855,,,0.18181818181818182,0.5,0.5454545454545454,0.3333333333333333,0.3111111111111111,0.016129032258064516,26.48032786885246,,,,,,,True,
2738,1610612744,Andre Iguodala,Andre Iguodala,2738,GSW,36536.0,609,223,1208,1225,301,418,130.0,2433,41.0,50.0,1.0,3.0,8.0,10.0,6.0,15.0,55.0,86.0,29.0,181.0,1173,1.0,3.0,9.0,14.0,22.0,13.0,50.0,56.0,54.0,2.0,42.0,39.0,81.0,25.0,14.0,25.0,4.0,13.0,201.0,6.0,8.0,24.0,49.0,5.0,78.0,14.0,92.0,2.0,38.0,23.0,13.0,6.0,8.0,10.0,5.0,2.0,23.0,7.0,15.0,,34.0,1.0,2.0,47.0,,3.0,4.0,1.0,37.0,6.0,15.0,5.0,4.0,,3.0,,1.0,4.0,2.0,,,50.0,298,2.0,5.0,0.509090909090909,0.5185185185185185,0.6395348837209303,0.3333333333333333,0.6363636363636364,0.5428571428571428,0.5,0.5138888888888888,0.5838709677419355,0.5,0.5813953488372093,13.194959229058561,0.5652173913043478,0.10204081632653061,0.11694510739856802,0.025157232704402517,0.13714285714285715,0.03,0.12289562289562289,0.02702702702702703,0.026785714285714284,0.026785714285714284,0.02127659574468085,0.03355704697986577,0.0196078431372549,0.1206896551724138,0.10062893081761007,0.13194444444444445,0.1103448275862069,0.26666666666666666,0.03125,0.5,0.35714285714285715,0.82,0.8367346938775511,0.6341463414634146,0.10714285714285714,0.4,0.46153846153846156,0.16666666666666666,0.375,0.3333333333333333,0.2777777777777778,0.8,0.7428571428571429,0.555702536231884,0.5793999999999999,0.531470588235294,0.10666666666666667,0.15789473684210525,0.049723756906077346,0.27624309392265195,6.711627906976747,0.24917218543046357,8.0,21.0,1.0,3.0,15.0,,2.0,,,,0.03488372093023256,0.02,0.13333333333333333,0.15,0.38095238095238093,0.38095238095238093,0.125,,5.0,24.0,2.0,3.0,,3.0,9.0,30.0,,2.0,3.0,11.0,14.0,54.0,2.0,5.0,3.0,14.0,36.0,6.0,2.0,28.0,9.0,,,,,1.0,,0.8571428571428571,0.25925925925925924,0.4,0.21428571428571427,0.2692307692307692,0.38571428571428573,,,0.17142857142857143,0.20833333333333334,0.20833333333333334,1.0,0.21428571428571427,0.3,0.3,0.7777777777777778,0.375,0.6666666666666666,1.0,0.25,,,0.08333333333333333,,0.3055555555555556,0.2727272727272727,0.32142857142857145,0.01818181818181818,25.479629629629628,,,,,,,True,
201962,1610612744,Toney Douglas,Toney Douglas,201962,GSW,11923.0,199,-62,402,414,104,126,48.0,816,3.0,6.0,,,,,,3.0,7.0,20.0,5.0,52.0,420,,1.0,3.0,1.0,4.0,,5.0,12.0,2.0,,12.0,2.0,14.0,1.0,1.0,3.0,1.0,8.0,30.0,,2.0,6.0,13.0,1.0,20.0,2.0,22.0,,5.0,3.0,10.0,1.0,9.0,1.0,1.0,,11.0,5.0,10.0,,28.0,,,6.0,1.0,,,1.0,6.0,,2.0,,2.0,,,,1.0,2.0,,,,5.0,104,8.0,,0.8571428571428571,0.8571428571428571,0.35,,0.25,0.38524590163934425,0.3,0.22727272727272727,0.40476190476190477,0.3,0.22727272727272727,16.086956521739133,0.9090909090909091,0.07142857142857142,0.10569105691056911,0.014705882352941176,0.09230769230769231,,0.10106382978723404,0.00980392156862745,,0.02,0.023809523809523808,,,0.16666666666666666,0.05263157894736842,0.08108108108108109,0.10909090909090909,,,,0.09836065573770492,0.5,0.6,1.0,0.04918032786885246,,,,,,,,0.7704918032786885,0.5132796610169491,0.514775,0.3989954545454545,0.047619047619047616,0.09090909090909091,0.057692307692307696,0.09615384615384616,11.115,0.25870646766169153,4.0,11.0,,3.0,2.0,,1.0,,,,0.15,0.16666666666666666,0.6666666666666666,0.18032786885245902,0.36363636363636365,0.36363636363636365,0.75,,3.0,12.0,1.0,2.0,,,8.0,29.0,,2.0,1.0,7.0,11.0,41.0,1.0,4.0,1.0,7.0,24.0,9.0,2.0,27.0,8.0,,,1.0,1.0,1.0,1.0,0.7272727272727273,0.2682926829268293,0.25,0.14285714285714285,0.28205128205128205,0.6721311475409836,,,0.19672131147540983,0.25,0.25,1.0,0.47540983606557374,0.27586206896551724,0.27586206896551724,0.625,0.4,0.5,1.0,0.4,,,,,0.6363636363636364,0.14285714285714285,0.2962962962962963,0.024390243902439025,26.45853658536586,,,,,,,True,
