EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveMakes,FTDefRebounds,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,DefFTReboundPct,OffCorner3ReboundPct,LongMidRangePctBlocked,SecondChanceCorner3FGM,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedArc3,Arc3PctBlocked,on
201144,1610612763,Mike Conley,Mike Conley,201144,MEM,83901.0,1398,92.0,2585,2569,524.0,538.0,311.0,5154,93.0,154.0,8.0,10.0,10.0,18.0,51.0,119.0,63.0,132.0,11.0,32.0,2.0,3.0,5.0,50.0,135.0,4.0,13.0,10.0,31.0,207.0,405.0,61.0,167.0,127.0,724.0,2708,19.0,28.0,4.0,15.0,12.0,62.0,25.0,57.0,13.0,36.0,49.0,138.0,118.0,296.0,138.0,45.0,8.0,1.0,134.0,50.0,29.0,201.0,33.0,234.0,18.0,15.0,80.0,51.0,70.0,501.0,2.0,22.0,1.0,33.0,65.0,98.0,25.0,123.0,8.0,62.0,30.0,32.0,57.0,12.0,36.0,26.0,7.0,21.0,2.0,2.0,83.0,7.0,21.0,47.0,2.0,87.0,3.0,141.0,5.0,1.0,17.0,2.0,158.0,10.0,10.0,57.0,2.0,19.0,5.0,2.0,3.0,2.0,2.0,7.0,3.0,133.0,508.0,5.0,12.0,0.28502415458937197,0.29064039408866993,0.7540983606557377,0.3652694610778443,0.26666666666666666,0.3611111111111111,0.3674698795180723,0.5111111111111111,0.6785714285714286,0.43859649122807015,0.5218531468531469,0.5813953488372093,0.478494623655914,0.559375,0.62,0.5619834710743802,0.291958041958042,0.07160493827160494,0.11038961038961038,0.10084033613445378,24.408384043272484,0.6867469879518072,0.014285714285714285,0.07593457943925233,0.022380467955239063,0.09401709401709402,0.008733624454148471,0.0811930405965203,0.019801980198019802,0.021660649819494584,0.027624309392265192,0.01744186046511628,0.013888888888888888,0.050387596899224806,0.06115107913669065,0.109375,0.09022556390977443,0.10588235294117647,0.02952029520295203,0.42857142857142855,0.2692307692307692,0.6038961038961039,0.6788321167883211,0.3763440860215054,0.20804195804195805,0.42857142857142855,0.4766355140186916,0.13725490196078433,0.23076923076923078,0.4772727272727273,0.4772727272727273,0.2698412698412698,0.055944055944055944,0.34375,0.34375,0.9090909090909091,0.23601398601398602,0.37037037037037035,0.37037037037037035,0.72,0.23255813953488372,0.8,0.25,0.046511627906976744,0.3023255813953488,0.3076923076923077,0.75,0.1935483870967742,0.5555555555555556,0.053763440860215055,0.6,0.3333333333333333,0.3225806451612903,0.5611888111888111,0.373134328358209,0.49459921190893175,0.48193947368421064,0.46253172043010754,0.09500805152979067,0.1261061946902655,0.011834319526627219,0.0856353591160221,0.19060773480662985,8.988641975308644,25.201197604790426,0.20270793036750484,,,,,,,,,,,,,,,,,,,,,,True
201188,1610612763,Marc Gasol,Marc Gasol,201188,MEM,118222.0,1970,15.0,3645,3649,814.0,839.0,425.0,7294,110.0,153.0,18.0,28.0,19.0,29.0,136.0,314.0,88.0,233.0,,,,,,2.0,11.0,1.0,1.0,1.0,6.0,334.0,700.0,2.0,11.0,185.0,859.0,3829,37.0,70.0,1.0,1.0,12.0,89.0,63.0,130.0,1.0,6.0,75.0,204.0,464.0,204.0,3.0,3.0,24.0,5.0,5.0,1.0,27.0,167.0,48.0,215.0,27.0,21.0,104.0,20.0,43.0,478.0,13.0,67.0,4.0,86.0,229.0,340.0,84.0,424.0,12.0,59.0,37.0,22.0,52.0,14.0,27.0,59.0,10.0,25.0,1.0,6.0,111.0,10.0,28.0,75.0,2.0,150.0,3.0,279.0,7.0,26.0,9.0,3.0,241.0,29.0,,103.0,,32.0,76.0,,53.0,,20.0,76.0,43.0,200.0,791.0,15.0,27.0,0.6946107784431138,0.7204968944099379,0.5,0.18181818181818182,1.0,0.16666666666666666,0.16666666666666666,0.47714285714285715,0.5285714285714286,0.4846153846153846,0.4739803094233474,0.5422535211267606,0.4742647058823529,0.5257037943696451,0.5705128205128205,0.5543478260869565,0.015471167369901548,0.03857142857142857,0.13071895424836602,0.022292993630573247,22.393822393822393,0.46846846846846846,0.041237113402061855,0.1886326194398682,0.04933726067746686,0.17234468937875752,0.038922155688622756,0.18388791593695272,0.04728132387706856,0.06593406593406594,0.049019607843137254,0.0371900826446281,0.035555555555555556,0.22038567493112948,0.19023136246786632,0.16233766233766234,0.1711229946524064,0.176,0.03508771929824561,0.5657894736842105,0.21518987341772153,0.7189542483660131,0.8270676691729323,0.6272727272727273,0.44163150492264414,0.43312101910828027,0.44299674267100975,0.6397058823529411,0.32770745428973275,0.3776824034334764,0.3776824034334764,0.8636363636363636,,,,,0.015471167369901548,0.18181818181818182,0.18181818181818182,0.5,0.39436619718309857,0.6428571428571429,0.3333333333333333,,0.014084507042253521,1.0,1.0,0.21323529411764705,0.6551724137931034,,,0.04411764705882353,0.16666666666666666,0.23066104078762306,0.2,0.4409449008498583,0.47941846153846146,0.4322820895522388,0.13121019108280255,0.1330749354005168,,0.10360884749708964,0.23748544819557627,10.160571428571425,40.599999999999994,0.2233196159122085,1.0,25.0,2.0,14.0,19.0,3.0,1.0,1.0,1.0,2.0,0.3048780487804878,0.045871559633027525,,,,,,,,,,True
201573,1610612763,Jerryd Bayless,Jerryd Bayless,201573,MEM,6091.0,102,2.0,193,197,47.0,55.0,24.0,390,2.0,4.0,,,2.0,2.0,,3.0,4.0,13.0,2.0,4.0,,,,,9.0,,1.0,,5.0,6.0,20.0,2.0,13.0,10.0,28.0,197,,1.0,,1.0,1.0,1.0,2.0,6.0,,5.0,5.0,9.0,4.0,8.0,6.0,,,,9.0,,2.0,11.0,1.0,12.0,1.0,,7.0,1.0,3.0,25.0,,3.0,,3.0,7.0,10.0,3.0,13.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,4.0,,1.0,,,7.0,3.0,,3.0,,10.0,,6.0,1.0,,,,12.0,,2.0,2.0,,3.0,,,,,,,,5.0,43.0,2.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.15384615384615385,,,0.15384615384615385,0.3,,0.3333333333333333,0.2727272727272727,,0.18181818181818182,0.34210526315789475,0.16666666666666666,0.32142857142857145,0.3939393939393939,0.1,0.25,,20.179372197309416,0.42857142857142855,,0.1,0.043478260869565216,0.1111111111111111,,0.10309278350515463,0.03296703296703297,,0.08333333333333333,0.038461538461538464,,0.12,,0.15384615384615385,0.05,0.2857142857142857,0.14285714285714285,,0.12121212121212122,0.5,0.6666666666666666,,0.09090909090909091,,,,0.3939393939393939,0.3076923076923077,0.3333333333333333,0.5,0.12121212121212122,0.5,0.5,1.0,0.2727272727272727,,,,,,,,0.5,,,0.18181818181818182,1.0,,,0.45454545454545453,,0.5151515151515151,,0.4786828125,0.448925,0.5078799999999999,0.05714285714285714,0.09090909090909091,,0.03571428571428571,0.32142857142857145,14.1,25.353846153846156,0.24352331606217617,,,,,,,,,,,,,0.07692307692307693,,,,,,,,,True
201585,1610612763,Kosta Koufos,Kosta Koufos,201585,MEM,8595.0,143,-23.0,255,259,45.0,47.0,35.0,514,12.0,22.0,3.0,9.0,1.0,1.0,7.0,13.0,2.0,5.0,,,,,,,,,,,,21.0,40.0,,,4.0,46.0,265,3.0,11.0,,,,6.0,3.0,3.0,,,2.0,8.0,36.0,6.0,,,4.0,,,,3.0,3.0,1.0,4.0,1.0,,1.0,1.0,1.0,9.0,3.0,15.0,,8.0,16.0,28.0,18.0,46.0,2.0,8.0,6.0,2.0,3.0,,1.0,8.0,,2.0,,4.0,11.0,1.0,2.0,13.0,,29.0,,8.0,1.0,1.0,,,6.0,,,3.0,,,6.0,,5.0,,1.0,6.0,4.0,8.0,45.0,2.0,,0.8571428571428571,0.9473684210526315,,,,,,0.525,0.2727272727272727,1.0,0.525,0.2727272727272727,1.0,0.5348837209302325,0.2727272727272727,1.0,,0.075,0.045454545454545456,0.15384615384615385,18.06020066889632,0.2727272727272727,,0.1797752808988764,0.14018691588785046,0.22857142857142856,0.10714285714285714,0.1935483870967742,0.13333333333333333,0.08,0.20512820512820512,0.11627906976744186,0.1111111111111111,0.34615384615384615,0.13333333333333333,0.09090909090909091,0.21428571428571427,0.2857142857142857,0.125,0.6666666666666666,0.55,0.5454545454545454,0.5714285714285714,0.8333333333333334,0.325,0.5384615384615384,0.6363636363636364,0.8571428571428571,0.125,0.4,0.4,1.0,,,,,,,,,0.8181818181818182,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,1.0,,,,,0.55,,0.5069975,0.519625,0.5109333333333334,0.06976744186046512,0.06976744186046512,,0.13043478260869565,0.17391304347826086,5.550000000000001,,0.17647058823529413,,4.0,,6.0,4.0,,,,,,0.5,0.1,,,,,,,,,,True
202347,1610612763,Quincy Pondexter,Quincy Pondexter,202347,MEM,7232.0,121,-73.0,220,225,51.0,61.0,22.0,445,5.0,9.0,1.0,1.0,1.0,2.0,2.0,6.0,,2.0,3.0,6.0,1.0,,2.0,2.0,5.0,,,,,7.0,17.0,5.0,11.0,4.0,33.0,287,2.0,3.0,1.0,1.0,1.0,8.0,1.0,4.0,,2.0,2.0,4.0,8.0,6.0,15.0,,2.0,,5.0,2.0,2.0,3.0,,3.0,,,2.0,,1.0,6.0,,2.0,,1.0,4.0,6.0,2.0,8.0,,2.0,1.0,1.0,1.0,,1.0,3.0,,,1.0,,4.0,1.0,1.0,4.0,1.0,8.0,,5.0,1.0,,1.0,,6.0,,,2.0,,1.0,1.0,,1.0,,,1.0,,4.0,50.0,1.0,1.0,0.5714285714285714,0.6666666666666666,1.0,0.45454545454545453,1.0,,0.45454545454545453,0.4117647058823529,0.6666666666666666,0.25,0.5178571428571429,0.875,0.16666666666666666,0.532258064516129,0.8,0.25,0.39285714285714285,0.11764705882352941,0.2222222222222222,,14.285714285714285,0.25,,0.056338028169014086,0.025,0.045454545454545456,,0.053763440860215055,0.02,,0.03225806451612903,0.027777777777777776,,0.1,,0.07142857142857142,0.0625,,,,0.32142857142857145,0.5555555555555556,0.7142857142857143,0.8,0.21428571428571427,0.3333333333333333,0.3333333333333333,,0.07142857142857142,,,,0.21428571428571427,0.5,0.6,1.0,0.17857142857142858,0.4,0.4,1.0,0.25,1.0,,0.25,,,,0.3333333333333333,0.5,0.3333333333333333,,,,0.7142857142857143,0.4,0.5329750000000001,0.4567125,0.5170833333333333,0.06666666666666667,0.10526315789473684,,0.24242424242424243,0.12121212121212122,6.588235294117648,24.672727272727276,0.2318181818181818,,1.0,,1.0,1.0,,,,,,0.125,,,1.0,1.0,0.09090909090909091,0.16666666666666666,1.0,1.0,,,True
2034,1610612763,Mike Miller,Mike Miller,2034,MEM,35491.0,592,-44.0,1122,1106,338.0,341.0,129.0,2228,5.0,8.0,,,2.0,4.0,6.0,13.0,24.0,44.0,10.0,18.0,2.0,2.0,4.0,33.0,67.0,1.0,3.0,5.0,14.0,35.0,65.0,43.0,85.0,14.0,213.0,1231,3.0,6.0,3.0,5.0,2.0,17.0,7.0,18.0,7.0,18.0,7.0,42.0,56.0,14.0,126.0,3.0,,,67.0,33.0,3.0,34.0,10.0,44.0,6.0,4.0,11.0,14.0,9.0,98.0,1.0,4.0,,23.0,46.0,71.0,5.0,76.0,1.0,6.0,5.0,1.0,14.0,5.0,11.0,13.0,,3.0,,2.0,27.0,2.0,5.0,15.0,,32.0,2.0,16.0,1.0,,3.0,,18.0,1.0,5.0,4.0,,3.0,3.0,1.0,3.0,,,4.0,,40.0,324.0,2.0,2.0,0.8,0.8,0.9767441860465116,0.5058823529411764,0.6,0.3888888888888889,0.5058823529411764,0.5384615384615384,0.5,0.3888888888888889,0.6633333333333333,0.6818181818181818,0.4861111111111111,0.6698717948717948,0.7083333333333334,0.5128205128205128,0.5666666666666667,0.046153846153846156,,0.23076923076923078,14.398111723052713,0.5185185185185185,,0.13690476190476192,0.010723860589812333,0.14375,0.0078125,0.13911290322580644,0.00998003992015968,0.0196078431372549,0.013245033112582781,,,0.06481481481481481,0.14414414414414414,0.19658119658119658,0.15833333333333333,0.1,0.014705882352941176,,0.05333333333333334,0.625,0.625,0.8,0.08666666666666667,0.46153846153846156,0.6,0.5,0.29333333333333333,0.5454545454545454,0.5454545454545454,0.875,0.12,0.5555555555555556,0.5555555555555556,1.0,0.44666666666666666,0.4925373134328358,0.4925373134328358,0.9696969696969697,,,,0.18181818181818182,0.2727272727272727,0.3333333333333333,1.0,0.1111111111111111,0.5,0.1111111111111111,0.5,0.3888888888888889,0.35714285714285715,0.62,0.4925373134328358,0.4867720000000001,0.42469,0.48587777777777785,0.026143790849673203,0.058823529411764705,,0.07981220657276995,0.19718309859154928,14.66153846153846,25.04117647058823,0.30124777183600715,,2.0,,1.0,4.0,,,,,,0.06896551724137931,0.02857142857142857,,2.0,,,,1.0,1.0,1.0,,True
2754,1610612763,Tony Allen,Tony Allen,2754,MEM,33153.0,553,23.0,1035,1052,260.0,245.0,125.0,2087,73.0,114.0,11.0,21.0,15.0,21.0,4.0,12.0,6.0,22.0,3.0,15.0,2.0,1.0,6.0,1.0,8.0,,,,3.0,83.0,148.0,4.0,23.0,30.0,208.0,1092,13.0,25.0,,2.0,2.0,28.0,17.0,28.0,1.0,9.0,11.0,48.0,100.0,66.0,12.0,,14.0,1.0,7.0,1.0,11.0,34.0,7.0,41.0,3.0,4.0,18.0,8.0,8.0,89.0,6.0,28.0,1.0,15.0,36.0,57.0,35.0,92.0,3.0,35.0,24.0,11.0,23.0,4.0,14.0,17.0,1.0,9.0,2.0,3.0,40.0,6.0,12.0,21.0,,58.0,3.0,37.0,,,3.0,,50.0,6.0,,25.0,,3.0,3.0,5.0,2.0,3.0,1.0,8.0,4.0,48.0,251.0,7.0,2.0,0.6024096385542169,0.6578947368421053,1.0,0.17391304347826086,,0.1111111111111111,0.18181818181818182,0.5608108108108109,0.52,0.6071428571428571,0.52046783625731,0.48148148148148145,0.5,0.538860103626943,0.4827586206896552,0.5333333333333333,0.13450292397660818,0.07432432432432433,0.08771929824561403,0.08333333333333333,19.612794612794612,0.575,0.034482758620689655,0.10778443113772455,0.07427055702917772,0.10344827586206896,0.06818181818181818,0.10647181628392484,0.07311827956989247,0.08771929824561403,0.08870967741935484,0.050359712230215826,0.06349206349206349,0.03,0.12380952380952381,0.15503875968992248,0.1111111111111111,0.08695652173913043,0.04285714285714286,0.5,0.6666666666666666,0.6403508771929824,0.7019230769230769,0.5753424657534246,0.07017543859649122,0.3333333333333333,0.36363636363636365,0.75,0.1286549707602339,0.2727272727272727,0.2727272727272727,0.8333333333333334,0.08771929824561403,0.2,0.2,1.0,0.04678362573099415,0.125,0.14285714285714285,1.0,0.7777777777777778,0.5238095238095238,0.2727272727272727,0.07407407407407407,,,,0.5675675675675675,0.7142857142857143,0.16216216216216217,0.16666666666666666,0.08108108108108109,,0.8011695906432749,0.14285714285714285,0.593319411764706,0.5661309523809523,0.5960444444444444,0.13157894736842105,0.1497005988023952,,0.1346153846153846,0.23076923076923078,4.673648648648649,26.395652173913046,0.25120772946859904,,6.0,,5.0,3.0,,,,,1.0,0.23076923076923078,0.08,,,1.0,0.043478260869565216,,,,2.0,0.125,True
202334,1610612763,Ed Davis,Ed Davis,202334,MEM,10065.0,168,-84.0,306,308,62.0,109.0,40.0,614,9.0,18.0,4.0,11.0,2.0,2.0,4.0,15.0,1.0,2.0,,,,,,,,,,,,14.0,35.0,,,4.0,32.0,353,4.0,12.0,,,2.0,10.0,4.0,8.0,,,,8.0,22.0,6.0,,,6.0,,,,3.0,4.0,1.0,5.0,1.0,,3.0,,1.0,11.0,2.0,14.0,,7.0,16.0,24.0,16.0,40.0,3.0,1.0,1.0,,3.0,1.0,3.0,6.0,2.0,,,,9.0,1.0,2.0,15.0,,21.0,1.0,11.0,,2.0,,,10.0,2.0,,6.0,,,9.0,,8.0,,,9.0,6.0,8.0,62.0,2.0,,0.7857142857142857,1.0,,,,,,0.4,0.3333333333333333,0.5,0.4,0.3333333333333333,0.5,0.41025641025641024,0.3333333333333333,0.5,,0.08571428571428572,0.1111111111111111,0.06666666666666667,13.48314606741573,0.3333333333333333,,0.16666666666666666,0.109375,0.1590909090909091,0.06451612903225806,0.16428571428571428,0.10062893081761007,0.25,0.06382978723404255,0.061224489795918366,0.08,0.14705882352941177,0.17142857142857143,0.18518518518518517,0.15625,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.5142857142857142,0.5,0.5625,0.6666666666666666,0.42857142857142855,0.26666666666666666,0.2857142857142857,1.0,0.05714285714285714,0.5,0.5,1.0,,,,,,,,,0.9166666666666666,0.36363636363636365,0.25,,,,,0.25,1.0,,,,,0.5142857142857142,,0.5037885714285715,0.5843166666666667,0.4583875,0.15384615384615385,0.15384615384615385,,0.3125,0.25,4.982857142857142,,0.20261437908496732,,1.0,,2.0,1.0,1.0,2.0,,,1.0,0.1111111111111111,,,,,,,,,,,True
202720,1610612763,Jon Leuer,Jon Leuer,202720,MEM,2847.0,47,-23.0,87,84,17.0,17.0,4.0,171,2.0,2.0,,,2.0,2.0,,,1.0,3.0,,,,,,2.0,3.0,,,,,3.0,5.0,2.0,3.0,4.0,16.0,115,,,,,,,2.0,2.0,,,2.0,6.0,6.0,,6.0,,,,3.0,2.0,1.0,1.0,,1.0,,,,1.0,,2.0,,,,2.0,7.0,9.0,,9.0,,1.0,1.0,,3.0,,3.0,,,,,,3.0,,,3.0,1.0,8.0,,2.0,,,,,4.0,,,1.0,,1.0,,,,,,,,6.0,17.0,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,,,0.6666666666666666,0.6,,1.0,0.75,,1.0,0.8,,1.0,0.375,0.2,,,14.285714285714285,1.0,,0.30434782608695654,,0.18181818181818182,,0.2647058823529412,,,,,,0.16666666666666666,0.2222222222222222,0.5,0.16666666666666666,0.2,,,0.25,1.0,1.0,1.0,,,,,0.375,0.3333333333333333,0.5,1.0,,,,,0.375,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,1.0,1.0,,,,,0.625,0.6666666666666666,0.53496875,,0.72355,0.1111111111111111,0.16666666666666666,,,0.375,11.559999999999999,25.366666666666664,0.19540229885057472,,,,1.0,,,,,,,,,0.3333333333333333,,,,,,,,,True
2419,1610612763,Tayshaun Prince,Tayshaun Prince,2419,MEM,74904.0,1248,49.0,2284,2280,387.0,392.0,258.0,4564,46.0,65.0,6.0,8.0,6.0,10.0,21.0,73.0,44.0,127.0,11.0,37.0,4.0,2.0,5.0,1.0,11.0,1.0,3.0,,2.0,111.0,265.0,12.0,48.0,17.0,275.0,2338,13.0,28.0,2.0,7.0,1.0,33.0,19.0,44.0,2.0,7.0,4.0,48.0,162.0,60.0,36.0,,6.0,,11.0,1.0,10.0,61.0,14.0,75.0,10.0,4.0,20.0,24.0,17.0,164.0,8.0,10.0,,46.0,82.0,136.0,18.0,154.0,3.0,25.0,17.0,8.0,16.0,7.0,12.0,11.0,2.0,4.0,,1.0,27.0,,2.0,30.0,,38.0,,36.0,3.0,3.0,4.0,,31.0,3.0,,12.0,,5.0,13.0,,9.0,,4.0,13.0,7.0,47.0,375.0,1.0,3.0,0.7297297297297297,0.75,1.0,0.25,0.2857142857142857,0.2857142857142857,0.25,0.4188679245283019,0.4642857142857143,0.4318181818181818,0.41214057507987223,0.45714285714285713,0.43137254901960786,0.42048929663608564,0.44594594594594594,0.43636363636363634,0.15335463258785942,0.03773584905660377,0.09230769230769231,0.0410958904109589,13.71561410306083,0.5925925925925926,,0.10314465408805032,0.011210762331838564,0.14790996784565916,0.041025641025641026,0.11573236889692586,0.01655933762649494,0.009569377990430622,0.01466275659824047,0.008771929824561403,0.05,0.1111111111111111,0.084,0.11258278145695365,0.16317991631799164,0.09722222222222222,0.01675977653631285,0.5384615384615384,0.20766773162939298,0.7076923076923077,0.7796610169491526,0.782608695652174,0.23322683706070288,0.2876712328767123,0.3,0.42857142857142855,0.4057507987220447,0.3464566929133858,0.3492063492063492,0.8181818181818182,0.1182108626198083,0.2972972972972973,0.2972972972972973,1.0,0.03514376996805112,0.09090909090909091,0.09090909090909091,1.0,0.22857142857142856,0.75,0.5,0.11428571428571428,0.08571428571428572,0.3333333333333333,1.0,0.19607843137254902,0.6,0.09803921568627451,0.4,0.0392156862745098,,0.3610223642172524,0.09090909090909091,0.4737735576923077,0.481175,0.457494,0.037267080745341616,0.043795620437956206,,0.12,0.17454545454545456,11.935094339622642,24.047916666666676,0.16943957968476359,,8.0,,1.0,1.0,,,,,,0.18604651162790697,0.02666666666666667,0.007874015748031496,1.0,,,,0.25,1.0,,,True
