EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,TotalPoss,Arc3FGA,FG3A,OpponentPoints,NonHeaveArc3FGA,FG3APct,Usage,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PlusMinus,PenaltyOffPoss,PenaltyDefPoss,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,ShootingFouls,Fouls,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,PtsAssisted2s,ThreePtAssists,Assists,Corner3Assists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,BlockingFouls,Assisted2sPct,NonPutbacksAssisted2sPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFGM,AtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,FtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,DefTwoPtRebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefTwoPtReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,TwoPtAssists,AtRimAssists,LongMidRangeAssists,PenaltyAtRimFGM,PenaltyAtRimFGA,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyFtPoints,PenaltyArc3FGA,FTDefRebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Offensive Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,PenaltyArc3Frequency,on,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,OffRebounds,SelfOReb,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,Defensive 3 Seconds Violations,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,HeaveMakes,BlockedLongMidRange,Arc3PctBlocked,SecondChanceAtRimPctAssisted,Clear Path Fouls,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,BlockedCorner3
1712,1610612746,Antawn Jamison,Antawn Jamison,1712,LAC,130.0,2.0,3,4.0,7,1.0,1.0,2.0,1.0,1.0,33.333333333333336,1.0,1.0,0.5649,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200797,1610612746,Ryan Hollins,Ryan Hollins,200797,LAC,544.0,9.0,19,22.0,41,,,24.0,,,5.2631578947368425,,,0.467,,-5.0,13.0,17.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,13.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.467,1.0,4.7,0.6842105263157895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203146,1610612746,Maalik Wayns,Maalik Wayns,203146,LAC,561.0,9.0,20,24.0,44,,,29.0,,,10.0,,,0.35295,,-10.0,14.0,19.0,,,1.0,2.0,2.0,1.0,1.0,2.0,,3.0,4.0,,,,2.0,14.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,,,,0.3511,1.0,19.0,0.7,1.0,2.0,2.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.6666666666666666,0.2222222222222222,0.6666666666666666,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440,1610612746,Matt Barnes,Matt Barnes,2440,LAC,290.0,5.0,10,14.0,24,1.0,2.0,17.0,1.0,0.6666666666666666,40.0,0.3333333333333333,1.0,0.61045,23.450000000000003,-5.0,4.0,9.0,,,1.0,1.0,6.0,,,3.0,2.0,,,,,,3.0,4.0,,1.0,,0.8333333333333334,1.5,0.75,1.5,,,,0.5583,0.5,2.3,0.4,,,,,,,,,1.0,1.0,,,,,,,0.25,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.25,0.5,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2584,1610612746,Willie Green,Willie Green,2584,LAC,556.0,9.0,19,23.0,42,,1.0,29.0,,0.3333333333333333,15.789473684210526,,0.3333333333333333,0.4767666666666666,25.1,-10.0,13.0,18.0,,,1.0,2.0,5.0,,1.0,3.0,2.0,,,,,,3.0,13.0,,0.5,,0.8333333333333334,0.75,0.8333333333333334,0.75,,,,0.5021,0.6,18.75,0.6842105263157895,1.0,2.0,,,2.0,,4.0,1.0,1.0,1.0,,,,,,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.5,0.5,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,3.0,,,,,1.0,1.0,1.0,1.0,,,,,,0.3333333333333333,1.0,1.0,1.0,0.5,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201162,1610612746,Jared Dudley,Jared Dudley,201162,LAC,17.0,,1,3.0,4,,,5.0,,,,,,,,-5.0,1.0,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202721,1610612746,Darius Morris,Darius Morris,202721,LAC,276.0,5.0,11,11.0,22,,,12.0,,,9.090909090909092,,1.0,0.7772,,-5.0,11.0,11.0,,,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,2.0,11.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,0.7772,1.0,1.2,1.0,,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201933,1610612746,Blake Griffin,Blake Griffin,201933,LAC,62.0,1.0,2,4.0,6,,,8.0,,,50.0,,,,,-4.0,2.0,4.0,,,,,1.0,,,1.0,,,,,,,1.0,2.0,,,,,,0.5,0.5,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201957,1610612746,Byron Mullens,Byron Mullens,201957,LAC,364.0,6.0,14,15.0,29,1.0,1.0,19.0,1.0,0.3333333333333333,35.71428571428571,0.3333333333333333,0.3333333333333333,0.3925,26.4,-6.0,11.0,14.0,,2.0,,2.0,1.0,,2.0,1.0,,,1.0,,,,1.0,11.0,,,,,,0.125,0.125,0.6666666666666666,,,0.3925,1.0,8.25,0.7857142857142857,,,,,,,,,2.0,2.0,,,,,,,0.16666666666666666,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,1610612746,Jamal Crawford,Jamal Crawford,2037,LAC,5.0,,1,,1,1.0,1.0,,1.0,1.0,100.0,1.0,1.0,0.1662,28.6,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.1662,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
