EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyCorner3FGM,Charge Fouls,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,BlockingFouls,BlockedLongMidRange,LongMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,Blocked3s,BlockedCorner3,3pt And 1 Free Throw Trips,DefensiveGoaltends,Defensive 3 Seconds Violations,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,Clear Path Fouls,BlockedArc3,Corner3PctBlocked
101115,1610612754,Andrew Bynum,Andrew Bynum,101115,IND,1511.0,25,-9,50,51,8,19,8,101,3,6,1.0,2.0,1.0,7,1.0,4,14,5.0,13,58,2,4,4,1,4.0,4,2.0,1.0,1.0,1,1.0,2,3,2,4,6,3,9,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2,1.0,3,6,3.0,1.0,1.0,1.0,8,0.5,0.6666666666666666,0.2857142857142857,0.5,0.2857142857142857,0.5,0.38235294117647056,0.5,0.07142857142857142,0.16666666666666666,33.333333333333336,0.3333333333333333,0.23529411764705882,0.13636363636363635,0.25,0.24,0.11538461538461539,0.125,0.2,0.2,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.42857142857142855,0.5,0.6,0.6666666666666666,0.5,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.5,0.5,0.42857142857142855,0.5046857142857143,0.5119,0.3772,0.17647058823529413,0.17647058823529413,0.3076923076923077,5.464285714285714,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201588,1610612754,George Hill,George Hill,201588,IND,25300.0,422,2,797,792,208,173,105,1589,10,13,,,12.0,19,33.0,32,65,22.0,125,818,2,6,12,11,20.0,44,,3.0,42.0,50,12.0,108,5,10,22,37,9,46,3.0,13.0,9.0,10.0,1.0,23.0,1.0,31,2.0,42,29,6.0,3.0,,3.0,205,0.3125,0.3125,0.49230769230769234,0.3333333333333333,0.5,0.5555555555555556,0.5391304347826087,0.6,0.046153846153846156,0.07692307692307693,14.983713355048858,0.5652173913043478,0.07913669064748201,0.017482517482517484,0.09433962264150944,0.08333333333333333,0.020671834625323,0.013333333333333334,0.023255813953488372,0.06818181818181818,0.0784313725490196,0.09090909090909091,0.08235294117647059,0.05555555555555555,0.1262135922330097,0.7692307692307693,0.8333333333333334,0.4,0.18446601941747573,0.631578947368421,0.7058823529411765,0.32038834951456313,,,0.49514563106796117,0.47722524271844663,0.43884999999999996,0.4774045454545455,0.06542056074766354,0.08823529411764706,0.096,12.40153846153846,0.26097867001254704,2.0,2.0,10.0,1.0,6.0,2.0,12.0,32.0,2.0,3.0,5.0,9.0,13.0,38.0,2.0,3.0,2.0,7.0,5.0,11.0,14.0,43.0,36.0,3.0,32.0,12.0,8.0,5.0,3.0,5.0,25.0,3.0,1.0,5.0,12.0,10.0,2.0,5.0,1.0,4.0,1.0,7.0,21.0,1.0,2.0,2.0,10.0,2.0,3.0,1.0,1.0,8.0,3.0,1.0,41.0,1.0,7.0,0.9230769230769231,0.34210526315789475,0.6666666666666666,0.45454545454545453,0.34210526315789475,0.6363636363636364,0.6590909090909091,0.6935483870967742,0.36893203883495146,0.10526315789473684,0.23809523809523808,0.058823529411764705,0.0297029702970297,0.016,0.039473684210526314,0.14285714285714285,0.3333333333333333,0.25,0.30303030303030304,0.30303030303030304,0.3,0.05825242718446602,0.16666666666666666,0.16666666666666666,1.0,0.3106796116504854,0.375,0.375,0.9166666666666666,0.3333333333333333,0.6666666666666666,1.0,0.09090909090909091,1.0,0.09090909090909091,0.4090909090909091,0.5555555555555556,0.375,0.02564102564102564,0.344,25.3578947368421,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
202323,1610612754,Evan Turner,Evan Turner,202323,IND,20238.0,337,-26,624,635,99,116,68,1259,18,32,4.0,6.0,20.0,52,23.0,45,107,15.0,120,669,6,11,13,12,26.0,64,2.0,15.0,35.0,40,16.0,85,5,12,31,45,7,52,3.0,16.0,9.0,5.0,2.0,21.0,2.0,25,,21,23,14.0,1.0,,1.0,98,0.28888888888888886,0.29545454545454547,0.4205607476635514,0.5454545454545454,0.43388429752066116,0.5454545454545454,0.4576923076923077,0.5416666666666666,0.14018691588785046,0.28125,21.50997150997151,0.7619047619047619,0.13478260869565217,0.02304147465437788,0.13953488372093023,0.1360759493670886,0.02527075812274368,0.018518518518518517,0.046153846153846156,0.08536585365853659,0.18421052631578946,0.1388888888888889,0.14492753623188406,0.05357142857142857,0.2644628099173554,0.5625,0.782608695652174,0.2222222222222222,0.4297520661157025,0.38461538461538464,0.43478260869565216,0.19008264462809918,0.5454545454545454,0.6666666666666666,0.38016528925619836,0.46981818181818186,0.46585555555555547,0.46523999999999993,0.1076923076923077,0.1206896551724138,0.10833333333333334,8.98504672897196,0.15865384615384615,1.0,2.0,7.0,4.0,9.0,1.0,1.0,5.0,,,,2.0,5.0,14.0,,,1.0,5.0,1.0,3.0,2.0,15.0,15.0,,5.0,1.0,5.0,4.0,1.0,2.0,17.0,2.0,,2.0,7.0,4.0,3.0,,,7.0,1.0,2.0,12.0,2.0,,,,3.0,5.0,1.0,,,1.0,1.0,15.0,1.0,,1.0,0.35714285714285715,,0.3333333333333333,0.35714285714285715,0.4166666666666667,0.43333333333333335,0.46875,0.11570247933884298,0.11538461538461539,0.14285714285714285,,0.03333333333333333,0.01020408163265306,0.05,0.11764705882352941,1.0,0.25,0.30434782608695654,0.30434782608695654,0.5714285714285714,0.0743801652892562,0.4444444444444444,0.4444444444444444,1.0,0.04132231404958678,0.2,0.2,1.0,,,,0.13333333333333333,0.5,0.06666666666666667,0.13333333333333333,,0.2,,0.125,24.264285714285712,1.0,1.0,0.25,1.0,,,,,,,,,,,,,,,,,,,,,True,,,
202331,1610612754,Paul George,Paul George,202331,IND,40205.0,670,46,1292,1293,360,268,157,2585,50,81,7.0,10.0,26.0,57,99.0,112,237,106.0,417,1287,11,17,38,62,74.0,150,6.0,19.0,48.0,67,21.0,153,11,24,69,107,17,124,4.0,25.0,18.0,26.0,1.0,51.0,1.0,35,5.0,105,121,43.0,6.0,,6.0,356,0.33035714285714285,0.3394495412844037,0.47257383966244726,0.6470588235294118,0.4468390804597701,0.5666666666666667,0.5151898734177215,0.59375,0.08016877637130802,0.20987654320987653,30.006743088334456,0.49019607843137253,0.14967462039045554,0.024608501118568233,0.14545454545454545,0.1485623003194888,0.02773246329526917,0.038461538461538464,0.022222222222222223,0.12949640287769784,0.13380281690140844,0.17777777777777778,0.16666666666666666,0.023529411764705882,0.23275862068965517,0.6172839506172839,0.78125,0.4,0.16379310344827586,0.45614035087719296,0.4642857142857143,0.28448275862068967,0.3333333333333333,0.7,0.5517241379310345,0.49154636627906984,0.5383924999999999,0.45503659793814427,0.11873350923482849,0.16165413533834586,0.09112709832134293,10.22573839662447,0.2786377708978328,9.0,19.0,36.0,10.0,21.0,5.0,19.0,90.0,1.0,5.0,7.0,33.0,29.0,111.0,4.0,13.0,4.0,27.0,10.0,38.0,48.0,132.0,72.0,15.0,87.0,19.0,19.0,12.0,7.0,10.0,17.0,6.0,,14.0,33.0,21.0,12.0,13.0,2.0,7.0,,15.0,9.0,,6.0,1.0,1.0,5.0,14.0,12.0,2.0,16.0,5.0,4.0,129.0,4.0,13.0,0.8275862068965517,0.26126126126126126,0.3076923076923077,0.2631578947368421,0.26851851851851855,0.43548387096774194,0.42,0.516,0.31896551724137934,0.017543859649122806,0.3783783783783784,,0.03614457831325301,0.016483516483516484,0.023809523809523808,0.08888888888888889,0.6666666666666666,0.15384615384615385,0.36363636363636365,0.3673469387755102,0.3611111111111111,0.0603448275862069,0.47619047619047616,0.47619047619047616,0.9,0.25862068965517243,0.2111111111111111,0.2111111111111111,0.7894736842105263,0.16666666666666666,0.2,1.0,0.19,0.47368421052631576,0.05,0.33,0.21212121212121213,0.21839080459770116,0.017699115044247787,0.31654676258992803,26.156756756756753,3.0,3.0,0.42857142857142855,0.6,3.0,8.0,3.0,3.0,1.0,0.010101010101010102,0.075,0.26666666666666666,0.375,1.0,,,,,,,,,,,True,,,
2449,1610612754,Luis Scola,Luis Scola,2449,IND,83937.0,1399,4,2683,2691,519,433,319,5374,88,156,28.0,53.0,37.0,93,304.0,262,553,99.0,626,2710,41,85,100,77,400.0,124,42.0,30.0,50.0,81,28.0,193,60,69,217,305,86,391,9.0,55.0,29.0,53.0,6.0,108.0,7.0,164,15.0,123,136,63.0,16.0,3.0,16.0,515,0.7633587786259542,0.8298755186721992,0.47377938517179025,0.4823529411764706,0.4705357142857143,0.47126436781609193,0.49920255183413076,0.49504950495049505,0.054249547920433995,0.11538461538461539,23.98560209424084,0.5092592592592593,0.2223360655737705,0.06437768240343347,0.20175438596491227,0.21699544764795145,0.06535433070866142,0.08664259927797834,0.06390977443609022,0.21103896103896103,0.24149659863945577,0.21657754010695188,0.18846153846153846,0.03409090909090909,0.2785714285714286,0.5641025641025641,0.6376811594202898,0.5681818181818182,0.16607142857142856,0.3978494623655914,0.4457831325301205,0.5428571428571428,0.6091954022988506,0.5283018867924528,0.2910714285714286,0.45091511627906994,0.5075080882352941,0.454586075949367,0.10177705977382875,0.10294117647058823,0.1597444089456869,11.94376130198916,0.1934401789042117,14.0,24.0,137.0,1.0,4.0,2.0,,3.0,,1.0,,1.0,1.0,7.0,,2.0,18.0,37.0,,3.0,20.0,94.0,3.0,,2.0,,31.0,23.0,8.0,10.0,12.0,23.0,3.0,19.0,26.0,14.0,12.0,11.0,3.0,26.0,2.0,19.0,47.0,24.0,11.0,12.0,5.0,3.0,4.0,,,8.0,13.0,7.0,94.0,9.0,5.0,1.0,0.14285714285714285,,,0.16666666666666666,0.4805194805194805,0.4625,0.5164835164835165,0.0125,0.10752688172043011,0.27941176470588236,0.046153846153846156,0.06804733727810651,0.04884318766066838,0.0728744939271255,0.24390243902439024,0.4375,0.4594594594594595,0.4506578947368421,0.45364238410596025,0.9708029197080292,0.007142857142857143,0.25,0.25,1.0,0.005357142857142857,,,,0.011494252873563218,,,0.3,0.5833333333333334,0.025,0.0125,,,,0.1501597444089457,29.328571428571426,,8.0,0.21428571428571427,,,1.0,1.0,9.0,,0.006578947368421052,0.054945054945054944,0.011494252873563218,,,4.0,,,,,,,,,,True,,,
202362,1610612754,Lance Stephenson,Lance Stephenson,202362,IND,49203.0,820,-33,1572,1581,175,163,181,3153,80,114,19.0,24.0,14.0,48,45.0,112,207,51.0,356,1659,19,29,47,24,46.0,178,26.0,13.0,110.0,139,48.0,307,21,34,84,121,31,152,4.0,34.0,21.0,35.0,6.0,69.0,7.0,56,7.0,75,69,33.0,2.0,,2.0,174,0.20535714285714285,0.23232323232323232,0.5410628019323671,0.6551724137931034,0.5505415162454874,0.6666666666666666,0.5798045602605864,0.6714285714285714,0.06280193236714976,0.06140350877192982,20.88465845464726,0.4927536231884058,0.1518987341772152,0.03925233644859813,0.16585365853658537,0.15567282321899736,0.04252400548696845,0.048484848484848485,0.041379310344827586,0.08771929824561403,0.15822784810126583,0.19642857142857142,0.1592356687898089,0.03225806451612903,0.41155234657039713,0.7017543859649122,0.7476635514018691,0.2625,0.17328519855595667,0.2916666666666667,0.32558139534883723,0.1624548736462094,0.7272727272727273,0.7916666666666666,0.6642599277978339,0.5080386281588447,0.536222,0.5048347222222221,0.10963455149501661,0.14285714285714285,0.13202247191011235,7.028019323671497,0.11132315521628498,10.0,12.0,18.0,6.0,12.0,3.0,21.0,58.0,2.0,3.0,2.0,9.0,27.0,70.0,2.0,4.0,3.0,14.0,3.0,12.0,9.0,46.0,48.0,33.0,58.0,21.0,29.0,14.0,15.0,14.0,48.0,10.0,,3.0,20.0,15.0,5.0,9.0,3.0,13.0,1.0,3.0,14.0,4.0,3.0,2.0,7.0,2.0,9.0,1.0,,6.0,2.0,1.0,46.0,2.0,3.0,0.5925925925925926,0.38571428571428573,0.5,0.25,0.38571428571428573,0.5833333333333334,0.5138888888888888,0.575,0.2527075812274368,0.10416666666666667,0.07894736842105263,,0.05154639175257732,0.03111111111111111,0.06040268456375839,0.1875,0.5,0.07142857142857142,0.4,0.4090909090909091,0.05555555555555555,0.04332129963898917,0.5,0.5,0.8333333333333334,0.20938628158844766,0.3620689655172414,0.3620689655172414,0.5238095238095238,0.09090909090909091,0.6666666666666666,1.0,0.3333333333333333,0.8333333333333334,0.08333333333333333,0.25,0.2222222222222222,0.3620689655172414,,0.12921348314606743,25.702857142857148,1.0,5.0,0.21052631578947367,0.3333333333333333,,1.0,,2.0,,0.022222222222222223,0.022222222222222223,0.030303030303030304,,,,,,,,,,,,,True,,,
202388,1610612754,Donald Sloan,Donald Sloan,202388,IND,13128.0,219,-57,419,414,73,60,43,833,8,16,1.0,1.0,6.0,10,13.0,21,39,5.0,62,437,3,3,6,10,8.0,34,2.0,2.0,21.0,27,5.0,60,2,7,17,25,2,27,2.0,9.0,6.0,3.0,1.0,12.0,1.0,10,,15,9,4.0,1.0,1.0,1.0,73,0.19047619047619047,0.2,0.5384615384615384,1.0,0.4830508474576271,0.75,0.49206349206349204,0.75,0.05128205128205128,0.0625,16.059957173447536,0.75,0.11724137931034483,0.013605442176870748,0.125,0.11940298507462686,0.01020408163265306,0.023255813953488372,0.024390243902439025,0.07547169811320754,0.07692307692307693,0.18867924528301888,0.16666666666666666,0.06666666666666667,0.2711864406779661,0.5,0.5333333333333333,0.25,0.1694915254237288,0.6,0.6666666666666666,0.22033898305084745,0.25,1.0,0.6101694915254238,0.5001543103448276,0.46223333333333333,0.4747,0.06451612903225806,0.09523809523809523,0.0967741935483871,8.310256410256411,0.17422434367541767,2.0,5.0,7.0,2.0,6.0,1.0,3.0,14.0,,,1.0,5.0,5.0,20.0,,1.0,,6.0,1.0,6.0,,15.0,15.0,,14.0,3.0,6.0,5.0,1.0,2.0,14.0,,,1.0,4.0,3.0,1.0,1.0,,3.0,,3.0,7.0,,1.0,,3.0,,1.0,,,1.0,,,15.0,,1.0,1.0,0.25,,0.16666666666666666,0.25,0.6,0.46875,0.4411764705882353,0.3389830508474576,0.1,0.08333333333333333,,,,,,,,0.5384615384615384,0.5384615384615384,0.2857142857142857,0.1016949152542373,0.3333333333333333,0.3333333333333333,1.0,0.23728813559322035,0.21428571428571427,0.21428571428571427,1.0,,,,0.3125,0.4,0.0625,0.3125,0.2,0.21428571428571427,,0.24193548387096775,25.639999999999997,,,,,,1.0,,,,,,0.25,,,,,,,,,,,,,True,,,
2446,1610612754,Rasual Butler,Rasual Butler,2446,IND,13229.0,220,-17,415,420,82,94,58,835,5,6,3.0,4.0,1.0,4,16.0,14,26,3.0,70,455,3,5,15,6,14.0,14,6.0,,9.0,12,5.0,27,3,3,15,20,4,24,1.0,5.0,4.0,3.0,,8.0,,15,,7,8,4.0,7.0,2.0,8.0,82,0.5,0.6363636363636364,0.5384615384615384,0.6,0.5583333333333333,0.9375,0.546875,0.9375,,,15.06276150627615,0.625,0.1048951048951049,0.02027027027027027,0.057692307692307696,0.09230769230769231,0.020100502512562814,0.025,,0.12244897959183673,0.046511627906976744,0.13725490196078433,0.046511627906976744,0.030303030303030304,0.1,0.8333333333333334,0.8333333333333334,0.4,0.06666666666666667,0.25,0.25,0.26666666666666666,0.5,0.75,0.6666666666666666,0.51109,0.5679,0.4440181818181818,0.0625,0.13333333333333333,0.21428571428571427,13.123076923076924,0.19759036144578312,1.0,1.0,8.0,7.0,20.0,2.0,6.0,14.0,,,2.0,3.0,13.0,34.0,3.0,3.0,,3.0,2.0,5.0,3.0,15.0,36.0,3.0,14.0,6.0,3.0,2.0,1.0,1.0,3.0,1.0,,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,10.0,2.0,,,,1.0,,,,,3.0,6.0,15.0,,,0.9230769230769231,0.38235294117647056,1.0,0.4,0.38235294117647056,0.5,0.5454545454545454,0.5357142857142857,0.5666666666666667,,0.18181818181818182,,0.0196078431372549,0.03076923076923077,,0.1111111111111111,0.75,,0.5,0.5,0.625,0.3333333333333333,0.35,0.35,0.8571428571428571,0.23333333333333334,0.42857142857142855,0.42857142857142855,1.0,,,,0.09090909090909091,1.0,0.18181818181818182,0.2727272727272727,0.6666666666666666,0.42857142857142855,,0.21428571428571427,24.629411764705882,,,,,3.0,3.0,,,2.0,,0.05263157894736842,0.375,1.0,0.6666666666666666,,1.0,1.0,,,,,,,,True,,,
101122,1610612754,Danny Granger,Danny Granger,101122,IND,22965.0,383,60,760,756,129,83,85,1516,15,31,2.0,5.0,7.0,20,28.0,33,79,30.0,153,702,4,11,13,8,22.0,44,2.0,9.0,11.0,17,5.0,40,7,19,25,45,11,56,2.0,15.0,10.0,7.0,1.0,22.0,4.0,23,,25,31,12.0,5.0,1.0,5.0,129,0.3333333333333333,0.34375,0.4177215189873418,0.36363636363636365,0.45555555555555555,0.4230769230769231,0.5168918918918919,0.4642857142857143,0.11392405063291139,0.16129032258064516,19.88304093567251,0.6818181818181818,0.08992805755395683,0.02564102564102564,0.20212765957446807,0.11827956989247312,0.027548209366391185,0.02631578947368421,0.013333333333333334,0.05747126436781609,0.05063291139240506,0.14285714285714285,0.19718309859154928,0.0273972602739726,0.22962962962962963,0.4838709677419355,0.5769230769230769,0.2,0.14814814814814814,0.35,0.4117647058823529,0.2074074074074074,0.38461538461538464,0.4,0.6444444444444445,0.5158244444444445,0.4580285714285714,0.49629375000000003,0.09027777777777778,0.13636363636363635,0.08496732026143791,9.716455696202532,0.16973684210526316,1.0,1.0,11.0,7.0,16.0,1.0,12.0,40.0,1.0,2.0,1.0,7.0,19.0,56.0,1.0,2.0,2.0,5.0,2.0,8.0,8.0,24.0,57.0,,40.0,12.0,6.0,4.0,2.0,,6.0,3.0,1.0,1.0,7.0,2.0,5.0,3.0,1.0,5.0,,1.0,13.0,2.0,,1.0,2.0,2.0,3.0,1.0,1.0,4.0,4.0,4.0,24.0,2.0,2.0,1.0,0.3392857142857143,0.5,0.25,0.3392857142857143,0.625,0.5,0.6,0.4148148148148148,0.15,0.05555555555555555,0.05555555555555555,0.03333333333333333,0.03278688524590164,0.015384615384615385,0.21739130434782608,0.8,0.2857142857142857,0.39285714285714285,0.4074074074074074,0.5454545454545454,0.11851851851851852,0.4375,0.4375,1.0,0.2962962962962963,0.3,0.3,1.0,0.15384615384615385,0.5,1.0,0.0625,1.0,0.0625,0.4375,0.14285714285714285,0.3,0.017857142857142856,0.1568627450980392,25.160714285714285,1.0,1.0,,1.0,,,,,,0.03571428571428571,0.08,,,,1.0,,,1.0,,,,,,,True,,,
101133,1610612754,Ian Mahinmi,Ian Mahinmi,101133,IND,42007.0,700,-8,1329,1341,114,83,151,2670,43,82,17.0,34.0,3.0,11,18.0,54,111,42.0,150,1318,18,36,46,8,70.0,38,28.0,16.0,8.0,12,6.0,28,46,16,66,85,59,144,4.0,8.0,4.0,24.0,1.0,32.0,5.0,113,15.0,65,64,33.0,41.0,10.0,41.0,114,0.6481481481481481,0.875,0.4864864864864865,0.5,0.4864864864864865,0.5,0.5357142857142857,0.5348837209302325,0.14414414414414414,0.15853658536585366,11.34704711347047,0.25,0.13953488372093023,0.09766454352441614,0.09411764705882353,0.12752721617418353,0.090625,0.11258278145695365,0.08771929824561403,0.17105263157894737,0.14393939393939395,0.1111111111111111,0.09701492537313433,0.0975609756097561,0.7387387387387387,0.524390243902439,0.6231884057971014,0.5813953488372093,0.0990990990990991,0.2727272727272727,0.375,0.16216216216216217,0.9444444444444444,0.5,0.7387387387387387,0.5388108108108107,0.57457,0.5339625,0.24087591240875914,0.24087591240875914,0.30666666666666664,4.76936936936937,0.08577878103837472,3.0,5.0,8.0,,,,,,,,,,,,,,10.0,3.0,,,6.0,12.0,,,,,4.0,2.0,2.0,1.0,1.0,12.0,1.0,3.0,27.0,14.0,13.0,,1.0,4.0,2.0,3.0,67.0,7.0,3.0,11.0,3.0,1.0,7.0,,,3.0,31.0,28.0,12.0,,1.0,,,,,,0.375,0.375,0.5,,0.2727272727272727,0.0967741935483871,0.025,0.07100591715976332,0.09223300970873786,0.08130081300813008,0.08333333333333333,0.6829268292682927,0.6666666666666666,0.4444444444444444,0.4444444444444444,1.0,,,,,,,,,,,,0.625,0.6,,,,,,0.08,,,2.0,0.058823529411764705,,,,,5.0,,,0.043478260869565216,,,,2.0,,,,1.0,1.0,,,,,True,,,
