EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,HeaveMakes,HeaveAttempts,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,OffArc3ReboundPct,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,BlockingFouls,BlockingFoulsDrawn,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked
201144,1610612763,Mike Conley,Mike Conley,201144,MEM,3333.0,56,33.0,108,104,46,48.0,16.0,212,2.0,5.0,2.0,4.0,1.0,4.0,2.0,2.0,1.0,3.0,4.0,9.0,3.0,1.0,3.0,5.0,11.0,5.0,12.0,4.0,29.0,94,1.0,3.0,4.0,8.0,1.0,3.0,2.0,13.0,2.0,8.0,6.0,9.0,9.0,4.0,2.0,9.0,3.0,12.0,2.0,1.0,4.0,5.0,27.0,1.0,3.0,2.0,5.0,1.0,6.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,5.0,3.0,1.0,1.0,1.0,1.0,11.0,44,0.2,0.2,0.4,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.45454545454545453,0.5,0.5434782608695652,0.5,0.5625,0.5416666666666666,0.5217391304347826,0.18181818181818182,0.5,20.634920634920636,0.5,0.08,0.030303030303030304,0.15,0.1111111111111111,0.020833333333333332,0.07692307692307693,0.16666666666666666,0.1,0.11764705882352941,0.3333333333333333,0.21739130434782608,0.4,0.4,0.17391304347826086,0.25,0.5,1.0,0.08695652173913043,1.0,1.0,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,0.391304347826087,0.4444444444444444,0.4444444444444444,0.25,0.75,0.36363636363636365,0.5,0.2727272727272727,0.3333333333333333,0.7391304347826086,0.4444444444444444,0.5107891304347827,0.4054875,0.47914545454545454,0.4482758620689655,6.963636363636365,25.03333333333333,0.42592592592592593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201188,1610612763,Marc Gasol,Marc Gasol,201188,MEM,28922.0,482,-70.0,900,915,240,285.0,87.0,1815,15.0,27.0,6.0,13.0,40.0,81.0,25.0,63.0,,,2.0,4.0,1.0,1.0,1.0,80.0,171.0,2.0,4.0,35.0,201.0,954,12.0,1.0,17.0,39.0,1.0,1.0,15.0,52.0,114.0,46.0,3.0,3.0,,1.0,8.0,39.0,11.0,50.0,7.0,4.0,25.0,5.0,111.0,12.0,12.0,52.0,76.0,15.0,91.0,20.0,13.0,7.0,14.0,9.0,17.0,4.0,31.0,19.0,40.0,57.0,46.0,,3.0,18.0,14.0,18.0,52.0,237,0.7125,0.7215189873417721,0.5,0.5,1.0,1.0,0.4678362573099415,0.4358974358974359,0.4742857142857143,0.4625,0.5153846153846153,0.5306122448979592,0.022857142857142857,0.04678362573099415,0.012345679012345678,22.71356783919598,0.45161290322580644,0.1750841750841751,0.038834951456310676,0.0975609756097561,0.1523809523809524,0.03535353535353535,0.023809523809523808,0.1368421052631579,0.17094017094017094,0.07526881720430108,0.16666666666666666,0.15428571428571428,0.5555555555555556,0.75,0.46285714285714286,0.49382716049382713,0.5,0.625,0.36,0.3968253968253968,0.3968253968253968,,,,,0.022857142857142857,0.5,0.5,0.5,0.07692307692307693,0.325,0.46153846153846156,0.025,1.0,0.17714285714285713,,0.4302732558139534,0.4415909090909091,0.45211500000000004,0.25870646766169153,10.774269005847954,56.425000000000004,0.26666666666666666,1.0,5.0,1.0,4.0,1.0,1.0,12.0,2.0,1.0,3.0,9.0,2.0,1.0,12.0,2.0,2.0,4.0,5.0,1.0,10.0,1.0,2.0,3.0,5.0,1.0,2.0,2.0,6.0,23.0,1.0,3.0,9.0,1.0,7.0,3.0,1.0,0.3333333333333333,0.4230769230769231,0.42857142857142855,0.25925925925925924,0.5217391304347826,0.047619047619047616,0.022988505747126436,0.05714285714285714,0.04424778761061947,0.09523809523809523,0.2235294117647059,0.024390243902439025,0.5,0.7333333333333333,0.84,0.38461538461538464,0.2,1.0,1.0,0.11979166666666667,0.12234042553191489,0.05970149253731343,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201584,1610612763,Courtney Lee,Courtney Lee,201584,MEM,26165.0,436,-10.0,806,813,209,243.0,94.0,1619,14.0,23.0,4.0,7.0,9.0,22.0,23.0,49.0,4.0,11.0,7.0,33.0,2.0,2.0,8.0,46.0,94.0,11.0,44.0,37.0,162.0,807,10.0,3.0,7.0,18.0,3.0,10.0,14.0,37.0,50.0,42.0,30.0,3.0,33.0,7.0,7.0,24.0,3.0,27.0,1.0,2.0,7.0,12.0,57.0,7.0,16.0,24.0,40.0,8.0,48.0,13.0,9.0,4.0,5.0,3.0,9.0,1.0,14.0,10.0,33.0,22.0,40.0,8.0,5.0,5.0,1.0,5.0,37.0,204,0.5434782608695652,0.5813953488372093,0.9090909090909091,0.25,0.3,0.25,0.48936170212765956,0.3888888888888889,0.4528985507246377,0.4107142857142857,0.5065359477124183,0.5142857142857142,0.3188405797101449,0.07446808510638298,0.09090909090909091,18.14207650273224,0.35714285714285715,0.08333333333333333,0.02258064516129032,0.12213740458015267,0.0954653937947494,0.02072538860103627,0.03278688524590164,0.05747126436781609,0.14678899082568808,0.16494845360824742,,0.16666666666666666,0.6086956521739131,0.7777777777777778,0.15942028985507245,0.4090909090909091,0.45,0.6666666666666666,0.35507246376811596,0.46938775510204084,0.46938775510204084,0.07971014492753623,0.36363636363636365,0.36363636363636365,1.0,0.2391304347826087,0.21212121212121213,0.21875,0.8571428571428571,0.15384615384615385,0.25,0.5714285714285714,0.2857142857142857,0.25,0.4855072463768116,0.21212121212121213,0.47344420289855066,0.461126923076923,0.4553482142857143,0.22839506172839505,12.057446808510637,25.161363636363635,0.25930521091811415,4.0,4.0,,7.0,,3.0,17.0,6.0,,,5.0,1.0,,,4.0,1.0,3.0,2.0,1.0,3.0,1.0,,,1.0,1.0,1.0,1.0,2.0,12.0,1.0,3.0,3.0,,4.0,4.0,,0.7,0.5384615384615384,0.5714285714285714,0.21739130434782608,,,0.013157894736842105,,0.027777777777777776,,0.03260869565217391,0.0547945205479452,0.6,0.21428571428571427,0.6956521739130435,0.3076923076923077,1.0,,,0.08108108108108109,0.11538461538461539,0.10493827160493827,1.0,1.0,2.0,1.0,1.0,0.022727272727272728,0.030303030303030304,0.017543859649122806,0.07692307692307693,0.07142857142857142,0.5,,,,,,,,,,,,,,True,,,
201979,1610612763,Nick Calathes,Nick Calathes,201979,MEM,70343.0,1172,20.0,2195,2215,596,624.0,261.0,4410,72.0,116.0,16.0,28.0,33.0,88.0,18.0,46.0,7.0,14.0,12.0,47.0,5.0,,8.0,123.0,250.0,19.0,61.0,44.0,347.0,2250,25.0,6.0,21.0,52.0,1.0,11.0,18.0,63.0,92.0,154.0,48.0,9.0,47.0,12.0,25.0,155.0,52.0,207.0,38.0,14.0,67.0,32.0,466.0,17.0,33.0,80.0,114.0,23.0,137.0,66.0,32.0,34.0,61.0,45.0,40.0,3.0,101.0,40.0,117.0,83.0,72.0,,9.0,7.0,3.0,8.0,63.0,591,0.37398373983739835,0.38016528925619836,0.8421052631578947,0.3114754098360656,0.09090909090909091,0.3114754098360656,0.492,0.40384615384615385,0.4871382636655949,0.35714285714285715,0.5087976539589443,0.4090909090909091,0.19614147909967847,0.1,0.11363636363636363,17.701241489787748,0.6039603960396039,0.10638297872340426,0.02207792207792208,0.10443037974683544,0.10580524344569288,0.023760330578512397,0.024054982817869417,0.11067193675889328,0.13011152416356878,0.10441767068273092,0.1044776119402985,0.3729903536977492,0.6206896551724138,0.7128712871287128,0.2829581993569132,0.375,0.4230769230769231,0.21212121212121213,0.14790996784565916,0.391304347826087,0.391304347826087,0.04501607717041801,0.5,0.5,1.0,0.15112540192926044,0.2553191489361702,0.2553191489361702,0.75,0.16129032258064516,0.4444444444444444,0.5714285714285714,0.12698412698412698,,0.5691318327974276,0.2553191489361702,0.5062527419354839,0.49197692307692303,0.48593387096774177,0.18155619596541786,7.1132,25.23934426229508,0.2715261958997722,6.0,9.0,2.0,11.0,3.0,4.0,35.0,4.0,,,56.0,6.0,,1.0,2.0,16.0,4.0,16.0,6.0,23.0,6.0,,7.0,5.0,1.0,2.0,7.0,12.0,33.0,1.0,3.0,6.0,,6.0,9.0,0.5,0.44,0.5,0.5303030303030303,0.12931034482758622,0.017543859649122806,,0.030303030303030304,0.022222222222222223,0.01968503937007874,0.046511627906976744,0.07391304347826087,0.014492753623188406,0.75,0.4722222222222222,0.2777777777777778,0.2903225806451613,0.6666666666666666,0.4,1.0,0.09939759036144578,0.12177121771217712,0.10086455331412104,1.0,1.0,3.0,,2.0,,,0.025806451612903226,0.03225806451612903,0.047619047619047616,0.3333333333333333,1.0,1.0,2.0,1.0,1.0,2.0,0.5,1.0,1.0,,,,,True,,,
2216,1610612763,Zach Randolph,Zach Randolph,2216,MEM,31890.0,532,17.0,989,991,297,301.0,128.0,1980,48.0,84.0,15.0,24.0,46.0,96.0,23.0,61.0,,1.0,,11.0,,,6.0,117.0,241.0,,12.0,59.0,293.0,1008,45.0,,36.0,66.0,,7.0,33.0,105.0,102.0,132.0,,,9.0,,20.0,36.0,5.0,41.0,5.0,,21.0,8.0,87.0,36.0,19.0,64.0,94.0,44.0,138.0,9.0,5.0,4.0,24.0,14.0,22.0,2.0,46.0,17.0,49.0,71.0,73.0,,16.0,7.0,5.0,7.0,100.0,292,0.4358974358974359,0.5151515151515151,,,,,0.4854771784232365,0.5454545454545454,0.4624505928853755,0.4931506849315068,0.5158450704225352,0.5706521739130435,0.04743083003952569,0.08298755186721991,0.125,29.1005291005291,0.5217391304347826,0.1871345029239766,0.10112359550561797,0.1417910447761194,0.17436974789915966,0.0963302752293578,0.08633093525179857,0.16831683168316833,0.2198581560283688,0.14678899082568808,0.12,0.33201581027667987,0.5714285714285714,0.6233766233766234,0.3794466403162055,0.4791666666666667,0.5476190476190477,0.391304347826087,0.24110671936758893,0.3770491803278688,0.38333333333333336,0.003952569169960474,,,,0.043478260869565216,,,,,0.3287671232876712,0.625,0.0821917808219178,,0.3794466403162055,,0.45294979999999985,0.5109461538461537,0.4440207142857143,0.3583617747440273,7.805394190871371,33.85833333333333,0.30030333670374115,15.0,32.0,,22.0,,9.0,53.0,36.0,,2.0,7.0,6.0,2.0,11.0,14.0,1.0,7.0,10.0,2.0,15.0,3.0,,10.0,4.0,,9.0,2.0,11.0,26.0,,2.0,4.0,3.0,7.0,13.0,,0.4888888888888889,0.4888888888888889,0.5408163265306123,0.08333333333333333,0.4230769230769231,0.08,0.075,0.21649484536082475,0.025,0.21052631578947367,0.16,0.1308411214953271,0.5714285714285714,0.4791666666666667,0.43478260869565216,0.7111111111111111,0.46875,,,0.09701492537313433,0.1015625,0.18088737201365188,,,1.0,,1.0,,,0.03278688524590164,,0.0136986301369863,,,,,,,3.0,,,,0.01639344262295082,,,,True,,,
2419,1610612763,Tayshaun Prince,Tayshaun Prince,2419,MEM,20736.0,346,-25.0,631,640,150,175.0,68.0,1271,12.0,15.0,1.0,3.0,8.0,19.0,10.0,33.0,2.0,11.0,,2.0,,,,30.0,67.0,2.0,13.0,6.0,72.0,627,8.0,1.0,7.0,14.0,,2.0,2.0,16.0,38.0,22.0,6.0,,2.0,,1.0,23.0,1.0,24.0,,1.0,3.0,10.0,49.0,3.0,15.0,24.0,39.0,4.0,43.0,3.0,3.0,,,,3.0,,3.0,8.0,11.0,10.0,13.0,,1.0,1.0,1.0,1.0,16.0,149,0.6333333333333333,0.6333333333333333,1.0,0.15384615384615385,,0.15384615384615385,0.44776119402985076,0.5,0.4125,0.4375,0.4186046511627907,0.4444444444444444,0.1625,0.014925373134328358,0.05263157894736842,12.642045454545455,,0.1038961038961039,0.012552301255230125,0.16483516483516483,0.12111801242236025,0.013559322033898305,0.02,0.09090909090909091,0.09090909090909091,0.1643835616438356,0.16666666666666666,0.1875,0.8,0.8,0.2375,0.42105263157894735,0.4444444444444444,0.25,0.4125,0.30303030303030304,0.30303030303030304,0.1375,0.18181818181818182,0.18181818181818182,1.0,0.025,,,,,0.1875,0.3333333333333333,,,0.35,,0.47915687500000004,0.46853333333333336,0.46187812500000003,0.2222222222222222,12.097014925373134,23.753846153846155,0.23771790808240886,1.0,1.0,,4.0,,,8.0,,,,10.0,1.0,,,1.0,1.0,1.0,,,2.0,,,1.0,1.0,,,,1.0,6.0,,,,,2.0,1.0,,0.5,0.4444444444444444,0.4,,,,0.017857142857142856,,0.01098901098901099,,0.13636363636363635,0.02127659574468085,,0.8333333333333334,0.7,0.1111111111111111,1.0,,,0.07058823529411765,0.08333333333333333,0.1111111111111111,1.0,,2.0,,,,,0.02702702702702703,0.1111111111111111,0.125,,,,,,,,,,,,,,,True,,,
201949,1610612763,James Johnson,James Johnson,201949,MEM,24586.0,410,19.0,773,787,208,261.0,88.0,1560,40.0,68.0,10.0,16.0,9.0,19.0,7.0,17.0,3.0,9.0,7.0,27.0,,1.0,9.0,56.0,104.0,10.0,36.0,46.0,188.0,819,14.0,,12.0,25.0,2.0,12.0,20.0,50.0,36.0,76.0,30.0,,27.0,7.0,13.0,44.0,9.0,53.0,5.0,4.0,22.0,14.0,115.0,14.0,11.0,26.0,38.0,18.0,56.0,13.0,9.0,4.0,19.0,12.0,13.0,3.0,32.0,21.0,45.0,43.0,53.0,,4.0,14.0,8.0,20.0,50.0,208,0.32142857142857145,0.35294117647058826,1.0,0.2777777777777778,0.16666666666666666,0.2777777777777778,0.5384615384615384,0.48,0.5071428571428571,0.40540540540540543,0.5696969696969697,0.5319148936170213,0.2571428571428571,0.125,0.21052631578947367,22.386363636363633,0.59375,0.0948905109489051,0.05907172995780591,0.09482758620689655,0.09487179487179487,0.05863192182410423,0.025,0.08,0.13253012048192772,0.11363636363636363,0.03571428571428571,0.4857142857142857,0.5882352941176471,0.6779661016949152,0.1357142857142857,0.47368421052631576,0.6,0.4444444444444444,0.12142857142857143,0.4117647058823529,0.4117647058823529,0.06428571428571428,0.3333333333333333,0.3333333333333333,1.0,0.19285714285714287,0.25925925925925924,0.25925925925925924,1.0,,0.43243243243243246,0.625,0.24324324324324326,0.1111111111111111,0.7428571428571429,0.25925925925925924,0.5320217857142857,0.600525,0.4807202702702702,0.26595744680851063,5.3403846153846155,25.18611111111111,0.2690815006468305,7.0,13.0,,8.0,,4.0,20.0,10.0,,,8.0,4.0,,1.0,3.0,2.0,3.0,7.0,4.0,7.0,2.0,,3.0,2.0,2.0,1.0,2.0,4.0,25.0,2.0,4.0,10.0,,4.0,4.0,,0.5714285714285714,0.5714285714285714,0.5882352941176471,0.1323529411764706,0.045454545454545456,,0.05714285714285714,0.08333333333333333,0.06557377049180328,0.08333333333333333,0.07692307692307693,0.05454545454545454,0.5,0.275,0.42857142857142855,0.9285714285714286,0.5384615384615384,,,0.15527950310559005,0.2,0.10638297872340426,,1.0,3.0,,,,,0.05172413793103448,,0.08108108108108109,0.3333333333333333,,1.0,3.0,6.0,4.0,,0.14285714285714285,,,,2.0,1.0,,True,,,
202334,1610612763,Ed Davis,Ed Davis,202334,MEM,22975.0,383,7.0,724,731,171,195.0,83.0,1455,37.0,55.0,10.0,13.0,15.0,45.0,5.0,12.0,,,,,,,,57.0,112.0,,,15.0,129.0,734,30.0,,13.0,24.0,,,1.0,27.0,72.0,42.0,,,,,7.0,8.0,1.0,9.0,1.0,,5.0,2.0,19.0,32.0,18.0,50.0,74.0,35.0,109.0,6.0,4.0,2.0,6.0,2.0,9.0,,15.0,21.0,43.0,24.0,28.0,,,17.0,14.0,17.0,27.0,171,0.631578947368421,0.8372093023255814,,,,,0.5089285714285714,0.5416666666666666,0.5089285714285714,0.5416666666666666,0.5201612903225806,0.5192307692307693,,0.0625,0.08888888888888889,16.909975669099754,0.4,0.1968503937007874,0.12648221343873517,0.16666666666666666,0.1878453038674033,0.1111111111111111,0.13043478260869565,0.21686746987951808,0.12941176470588237,0.1566265060240964,0.2,0.49107142857142855,0.6727272727272727,0.7115384615384616,0.4017857142857143,0.3333333333333333,0.36585365853658536,0.6,0.10714285714285714,0.4166666666666667,0.4166666666666667,,,,,,,,,,0.5416666666666666,0.7692307692307693,,,0.49107142857142855,,0.5087464285714286,0.568451724137931,0.5229666666666666,0.20930232558139536,5.783035714285714,,0.2361878453038674,14.0,23.0,,18.0,,2.0,38.0,28.0,,,1.0,3.0,,6.0,5.0,1.0,2.0,4.0,2.0,5.0,2.0,,9.0,4.0,,3.0,,4.0,16.0,1.0,2.0,10.0,,4.0,,,0.6,0.6,0.5757575757575758,0.05454545454545454,0.25,,0.04838709677419355,0.1375,0.1111111111111111,0.07142857142857142,0.2441860465116279,0.10416666666666667,0.5882352941176471,0.6216216216216216,0.8,0.7666666666666667,0.6086956521739131,,,0.12903225806451613,0.12903225806451613,0.29457364341085274,,,,,,,,0.041666666666666664,,,,,,1.0,,,1.0,0.07142857142857142,,,,,3.0,,True,,,
202720,1610612763,Jon Leuer,Jon Leuer,202720,MEM,18104.0,302,-19.0,570,570,188,147.0,68.0,1140,20.0,28.0,10.0,12.0,16.0,37.0,15.0,31.0,,1.0,9.0,20.0,1.0,3.0,8.0,51.0,96.0,9.0,21.0,23.0,152.0,607,12.0,1.0,21.0,25.0,3.0,9.0,9.0,60.0,70.0,32.0,27.0,,20.0,9.0,7.0,8.0,2.0,10.0,2.0,,4.0,4.0,22.0,15.0,18.0,37.0,60.0,19.0,79.0,8.0,5.0,3.0,5.0,2.0,7.0,3.0,12.0,19.0,33.0,23.0,31.0,,1.0,7.0,4.0,7.0,60.0,188,0.6862745098039216,0.7291666666666666,1.0,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.53125,0.84,0.5512820512820513,0.75,0.5801526717557252,0.7894736842105263,0.1794871794871795,0.07291666666666667,0.10810810810810811,22.102009273570324,0.4166666666666667,0.21264367816091953,0.07389162561576355,0.23076923076923078,0.21825396825396826,0.07058823529411765,0.09523809523809523,0.14705882352941177,0.27586206896551724,0.21311475409836064,0.29411764705882354,0.23931623931623933,0.7142857142857143,0.7692307692307693,0.3162393162393162,0.43243243243243246,0.48484848484848486,0.5,0.26495726495726496,0.4838709677419355,0.5,0.008547008547008548,,,,0.17094017094017094,0.45,0.45,1.0,0.07692307692307693,0.35294117647058826,0.8333333333333334,0.23529411764705882,0.375,0.4188034188034188,0.45,0.48674658119658115,0.47288499999999994,0.5350499999999999,0.39473684210526316,9.668750000000001,25.471428571428575,0.3298245614035088,4.0,6.0,1.0,6.0,1.0,5.0,20.0,6.0,,,,3.0,1.0,5.0,1.0,1.0,1.0,3.0,,4.0,1.0,,3.0,1.0,,2.0,1.0,3.0,16.0,,3.0,5.0,,2.0,1.0,1.0,0.5,0.5769230769230769,0.6666666666666666,0.07142857142857142,0.29411764705882354,0.058823529411764705,0.057692307692307696,0.05660377358490566,0.06060606060606061,,0.22916666666666666,0.02,0.7142857142857143,0.6,1.0,0.46153846153846156,0.6666666666666666,1.0,1.0,0.12307692307692308,0.14678899082568808,0.13157894736842105,,,1.0,,,,,0.06976744186046512,,0.029411764705882353,,,2.0,,,,,,,,0.03225806451612903,,,,True,,,
2034,1610612763,Mike Miller,Mike Miller,2034,MEM,37622.0,627,5.0,1186,1184,299,261.0,143.0,2370,9.0,17.0,2.0,3.0,6.0,14.0,35.0,59.0,7.0,10.0,34.0,83.0,7.0,6.0,23.0,50.0,90.0,41.0,93.0,17.0,240.0,1223,7.0,9.0,14.0,23.0,8.0,25.0,8.0,60.0,70.0,30.0,117.0,6.0,83.0,34.0,3.0,45.0,7.0,52.0,5.0,2.0,18.0,12.0,111.0,5.0,22.0,46.0,72.0,6.0,78.0,10.0,5.0,5.0,20.0,17.0,11.0,1.0,31.0,14.0,28.0,23.0,24.0,8.0,2.0,,,1.0,58.0,296,0.7,0.7,0.9512195121951219,0.44086021505376344,0.32,0.44086021505376344,0.5555555555555556,0.6086956521739131,0.6092896174863388,0.5416666666666666,0.6157894736842106,0.5490196078431373,0.5081967213114754,0.03333333333333333,0.07142857142857142,16.322008862629247,0.6451612903225806,0.11358024691358025,0.012165450121654502,0.14285714285714285,0.12164579606440072,0.011363636363636364,0.013422818791946308,0.11347517730496454,0.16296296296296298,0.15079365079365079,0.10714285714285714,0.09289617486338798,0.5294117647058824,0.6,0.07650273224043716,0.42857142857142855,0.46153846153846156,0.3333333333333333,0.3224043715846995,0.5932203389830508,0.5932203389830508,0.0546448087431694,0.7,0.7,1.0,0.453551912568306,0.40963855421686746,0.40963855421686746,0.9411764705882353,0.4375,0.0625,0.6666666666666666,0.4791666666666667,0.2608695652173913,0.6010928961748634,0.40963855421686746,0.4894918032786886,0.4853892857142857,0.4703916666666666,0.25,14.075555555555555,25.165591397849465,0.2521079258010118,,2.0,3.0,3.0,5.0,1.0,22.0,,,,15.0,1.0,,4.0,1.0,5.0,,3.0,4.0,8.0,,,1.0,5.0,,,2.0,2.0,7.0,,,,,1.0,1.0,0.5555555555555556,0.42857142857142855,0.65625,0.6470588235294118,0.11764705882352941,0.14285714285714285,,0.008547008547008548,0.015267175572519083,0.007633587786259542,,0.06201550387596899,0.011363636363636364,,0.3333333333333333,0.8571428571428571,0.125,,0.42857142857142855,1.0,0.03723404255319149,0.07368421052631578,0.09166666666666666,2.0,2.0,2.0,,,,,0.010526315789473684,0.125,0.041666666666666664,1.0,2.0,,1.0,1.0,1.0,,,1.0,1.0,,,,,True,,,
