EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3Assists,Charge Fouls Drawn,OffLongMidRangeReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,FTOffRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,BlockingFouls,Offensive Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,Loose Ball Fouls,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,OffensiveGoaltends,SecondChanceAtRimPctAssisted,DefensiveGoaltends,SecondChanceCorner3FGA,Corner3PctBlocked,SecondChanceCorner3Frequency,on,SecondChanceCorner3FGM,Blocked3s,BlockedArc3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,Clear Path Fouls,3SecondViolations
101145,1610612742,Monta Ellis,Monta Ellis,101145,DAL,8840.0,147,-14,288,290,71,73,31,578,16.0,20.0,1.0,1.0,3.0,4.0,4.0,16.0,6.0,18.0,1.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,26.0,54,2.0,8.0,18.0,76,325,2.0,2.0,2.0,6.0,5.0,13.0,2.0,2.0,9.0,25.0,12.0,40.0,6.0,2.0,6.0,1.0,1.0,17.0,9.0,26.0,9.0,9.0,5.0,3.0,61.0,1.0,5.0,6.0,5.0,2.0,13.0,6.0,19.0,1.0,9.0,1.0,8.0,5.0,4.0,6.0,1.0,1.0,11.0,1.0,2.0,4.0,8,2.0,19.0,1.0,1.0,25.0,1.0,8.0,5.0,2.0,1.0,1.0,2.0,25.0,70,4.0,0.23076923076923078,0.24,1.0,0.25,1.0,0.25,0.48148148148148145,1.0,0.38461538461538464,0.46774193548387094,1.0,0.5333333333333333,0.5135135135135135,1.0,0.5952380952380952,0.12903225806451613,0.018518518518518517,0.05,26.41509433962264,0.45454545454545453,0.25,0.07575757575757576,0.054945054945054944,0.15789473684210525,0.03333333333333333,0.10576923076923077,0.049586776859504134,0.17391304347826086,0.030303030303030304,0.04,0.08333333333333333,0.038461538461538464,0.10714285714285714,0.07407407407407407,0.36363636363636365,0.03125,0.3225806451612903,0.8,0.8421052631578947,0.1875,0.25806451612903225,0.25,0.25,0.25,0.2903225806451613,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.03225806451612903,0.5,0.5,1.0,0.0967741935483871,0.16666666666666666,0.16666666666666666,1.0,0.5,1.0,0.26666666666666666,0.75,0.06666666666666667,1.0,0.06666666666666667,1.0,0.45161290322580644,0.16666666666666666,0.47317983870967745,0.4652,0.42400000000000004,0.11594202898550725,0.13114754098360656,0.07894736842105263,0.32894736842105265,9.194444444444445,24.95,0.2465277777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
101181,1610612742,Jose Calderon,Jose Calderon,101181,DAL,656.0,11,-1,22,22,11,6,2,44,,,,,,,,,,2.0,,,,,1.0,3.0,,2.0,,2,1.0,3.0,2.0,5,26,,1.0,,,,,,2.0,2.0,2.0,,,3.0,,3.0,1.0,,1.0,2.0,3.0,1.0,,,1.0,8.0,,1.0,,1.0,,1.0,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,,,2.0,,1.0,1.0,1,,3.0,,,2.0,,,1.0,,,,,2.0,11,1.0,,,1.0,0.3333333333333333,,0.3333333333333333,,,,0.3,,,0.4166666666666667,,0.3333333333333333,0.6,,,33.333333333333336,0.5,,0.3333333333333333,0.14285714285714285,,,0.16666666666666666,0.1,,,,1.0,,,,,,,,,,,,,,0.4,,,,,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,,,,1.0,,0.6,0.3333333333333333,0.45091000000000003,0.404,0.42869999999999997,,,,0.4,19.35,25.166666666666668,0.5,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1713,1610612742,Vince Carter,Vince Carter,1713,DAL,17400.0,290,52,556,555,150,180,59,1111,14.0,23.0,2.0,3.0,5.0,8.0,6.0,16.0,6.0,31.0,2.0,3.0,2.0,3.0,28.0,59.0,12.0,22.0,26.0,70,30.0,62.0,25.0,167,542,3.0,6.0,,15.0,8.0,16.0,14.0,25.0,15.0,73.0,4.0,48.0,54.0,4.0,58.0,28.0,3.0,39.0,6.0,45.0,5.0,26.0,6.0,7.0,96.0,3.0,5.0,13.0,24.0,2.0,39.0,9.0,48.0,2.0,13.0,6.0,7.0,8.0,7.0,8.0,1.0,,16.0,1.0,5.0,16.0,24,1.0,33.0,1.0,,33.0,4.0,15.0,3.0,2.0,,2.0,2.0,73.0,149,3.0,0.07692307692307693,0.08333333333333333,0.6,0.4838709677419355,0.56,0.4918032786885246,0.37142857142857144,0.5,0.5,0.5378787878787878,0.8333333333333334,0.7073170731707317,0.5684931506849316,0.8333333333333334,0.7448979591836735,0.4696969696969697,0.04285714285714286,0.043478260869565216,25.878594249201278,0.5,0.1,0.15584415584415584,0.026455026455026454,0.15476190476190477,0.037037037037037035,0.15546218487394958,0.02962962962962963,0.02127659574468085,0.030303030303030304,0.029411764705882353,0.13636363636363635,0.2,0.13846153846153847,0.14545454545454545,0.1724137931034483,0.028169014084507043,0.17424242424242425,0.6086956521739131,0.6363636363636364,,0.12121212121212122,0.375,0.4,,0.23484848484848486,0.1935483870967742,0.2,0.3333333333333333,0.022727272727272728,0.6666666666666666,0.6666666666666666,1.0,0.44696969696969696,0.4745762711864407,0.4745762711864407,0.5714285714285714,0.3333333333333333,0.6666666666666666,0.1951219512195122,0.625,0.07317073170731707,0.6666666666666666,0.5365853658536586,0.5454545454545454,0.6439393939393939,0.4827586206896552,0.48317938931297705,0.49806428571428574,0.4867829268292683,0.1048951048951049,0.18518518518518517,0.08982035928143713,0.437125748502994,10.87142857142857,26.50161290322581,0.2697841726618705,1.0,1.0,0.02631578947368421,3.0,3.0,3.0,3.0,36.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,0.0625,0.03225806451612903,0.0625,0.07692307692307693,0.5,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,True,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,19992.0,333,75,632,630,115,135,79,1262,7.0,12.0,2.0,4.0,1.0,2.0,20.0,41.0,38.0,77.0,,1.0,,1.0,12.0,28.0,1.0,4.0,65.0,130,12.0,29.0,32.0,198,622,9.0,15.0,2.0,20.0,10.0,17.0,1.0,5.0,4.0,27.0,76.0,54.0,36.0,4.0,28.0,12.0,5.0,19.0,7.0,26.0,3.0,8.0,5.0,6.0,59.0,1.0,4.0,15.0,29.0,7.0,51.0,5.0,56.0,,7.0,4.0,3.0,10.0,5.0,2.0,5.0,,12.0,,2.0,14.0,19,,56.0,2.0,1.0,35.0,2.0,14.0,1.0,7.0,5.0,2.0,7.0,27.0,114,1.0,0.5846153846153846,0.6031746031746031,1.0,0.41379310344827586,0.2,0.41379310344827586,0.5,0.6,0.5882352941176471,0.5220125786163522,0.5294117647058824,0.5227272727272727,0.563953488372093,0.5555555555555556,0.5625,0.18238993710691823,0.038461538461538464,0.25,25.44951590594744,0.8333333333333334,0.3333333333333333,0.1695906432748538,0.017777777777777778,0.1595744680851064,0.012195121951219513,0.1660377358490566,0.016286644951140065,0.04918032786885246,0.013888888888888888,0.014285714285714285,0.2608695652173913,0.1568627450980392,0.12162162162162163,0.125,0.23333333333333334,,0.07547169811320754,0.5833333333333334,0.7777777777777778,0.5714285714285714,0.2578616352201258,0.4878048780487805,0.5,0.25,0.48427672955974843,0.4935064935064935,0.5,0.7631578947368421,0.006289308176100629,,,,0.1761006289308176,0.42857142857142855,0.42857142857142855,1.0,0.23529411764705882,0.5,0.09090909090909091,0.5,0.045454545454545456,,0.18181818181818182,0.25,0.2578616352201258,0.42857142857142855,0.43787672955974843,0.4480307692307693,0.4495704545454545,0.0935672514619883,0.09859154929577464,0.10101010101010101,0.13636363636363635,13.829230769230769,25.206896551724142,0.1819620253164557,4.0,,,,2.0,,2.0,,,,1.0,,2.0,,5.0,5.0,5.0,,,0.024390243902439025,0.012987012987012988,,,0.7142857142857143,0.11764705882352941,,,1.0,2.0,2.0,1.0,0.06896551724137931,,,,,,,,,,,,True,,,,,,,,
203499,1610612742,Shane Larkin,Shane Larkin,203499,DAL,29359.0,489,63,954,958,263,259,113,1912,18.0,31.0,1.0,1.0,6.0,8.0,10.0,32.0,12.0,36.0,3.0,6.0,3.0,4.0,9.0,32.0,2.0,6.0,40.0,99,12.0,38.0,16.0,132,969,3.0,6.0,2.0,11.0,11.0,20.0,5.0,10.0,6.0,43.0,18.0,62.0,30.0,2.0,32.0,9.0,11.0,48.0,23.0,71.0,18.0,16.0,9.0,23.0,165.0,4.0,7.0,13.0,18.0,,31.0,11.0,42.0,3.0,26.0,16.0,10.0,22.0,16.0,17.0,6.0,2.0,39.0,4.0,7.0,13.0,46,2.0,32.0,4.0,1.0,25.0,4.0,10.0,5.0,1.0,,,1.0,41.0,262,1.0,0.225,0.23076923076923078,0.8333333333333334,0.3157894736842105,0.5,0.3157894736842105,0.40404040404040403,0.5,0.55,0.4233576642335766,0.4090909090909091,0.6166666666666667,0.44594594594594594,0.4583333333333333,0.6515151515151515,0.2773722627737226,0.1111111111111111,0.1935483870967742,17.097966728280962,0.5641025641025641,,0.07058823529411765,0.022082018927444796,0.09154929577464789,0.03225806451612903,0.07808564231738035,0.024943310657596373,0.01282051282051282,0.027522935779816515,0.0392156862745098,0.06557377049180328,0.07692307692307693,0.06796116504854369,0.08163265306122448,0.11363636363636363,0.04285714285714286,0.22627737226277372,0.5806451612903226,0.72,0.2777777777777778,0.23357664233576642,0.3125,0.37037037037037035,0.3,0.26277372262773724,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.043795620437956206,0.5,0.5,1.0,0.23357664233576642,0.28125,0.2903225806451613,0.7777777777777778,0.09090909090909091,1.0,0.26666666666666666,0.75,0.13333333333333333,0.75,0.2,0.3333333333333333,0.5036496350364964,0.28125,0.469917518248175,0.456565,0.4829,0.06993006993006994,0.09523809523809523,0.08333333333333333,0.32575757575757575,10.041414141414139,25.03684210526316,0.27568134171907754,5.0,2.0,0.023076923076923078,1.0,5.0,1.0,5.0,6.0,,,5.0,5.0,2.0,,3.0,,,6.0,0.2,0.15625,,,,,0.45454545454545453,0.2,1.0,3.0,,,,,1.0,1.0,1.0,0.02631578947368421,0.03125,,,,,,,True,,,,,,,,
1890,1610612742,Shawn Marion,Shawn Marion,1890,DAL,4744.0,79,-28,151,162,34,45,9,313,5.0,7.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,2.0,6.0,,,2.0,2.0,,,8.0,14,4.0,8.0,2.0,30,176,1.0,2.0,1.0,3.0,2.0,3.0,,,,4.0,12.0,4.0,12.0,2.0,2.0,2.0,1.0,1.0,,1.0,,,,1.0,2.0,1.0,1.0,1.0,5.0,1.0,7.0,2.0,9.0,,1.0,1.0,,2.0,,,2.0,,2.0,,,1.0,4,,3.0,,,3.0,1.0,2.0,,1.0,1.0,,1.0,4.0,33,,0.75,0.8571428571428571,1.0,0.5,,0.5,0.5714285714285714,0.5,0.6666666666666666,0.6363636363636364,0.5,0.6666666666666666,0.6521739130434783,0.5,0.6666666666666666,0.36363636363636365,0.07142857142857142,0.14285714285714285,15.432098765432098,1.0,0.5,0.11627906976744186,0.023809523809523808,0.05555555555555555,0.05263157894736842,0.09836065573770492,0.03278688524590164,,,0.07142857142857142,,0.23529411764705882,0.05555555555555555,0.07692307692307693,,,0.3181818181818182,0.7142857142857143,0.8333333333333334,0.8,0.22727272727272727,0.2,0.2,1.0,0.09090909090909091,1.0,1.0,0.5,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.09090909090909091,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,1.0,,,,,0.6818181818181818,1.0,0.5502227272727273,0.4925,0.6207333333333334,0.08695652173913043,0.13333333333333333,0.1,0.13333333333333333,6.407142857142858,23.575000000000003,0.2251655629139073,,,0.05263157894736842,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
201148,1610612742,Brandan Wright,Brandan Wright,201148,DAL,10877.0,181,33,343,343,105,107,40,686,28.0,36.0,8.0,10.0,5.0,7.0,11.0,16.0,4.0,8.0,,,,,,,,,43.0,60,,,16.0,102,370,9.0,12.0,2.0,20.0,12.0,20.0,,,5.0,29.0,64.0,22.0,,8.0,,,2.0,1.0,4.0,5.0,4.0,1.0,,,14.0,2.0,12.0,9.0,8.0,3.0,20.0,14.0,34.0,4.0,4.0,4.0,,3.0,,4.0,3.0,,7.0,1.0,2.0,9.0,15,,17.0,,,23.0,5.0,14.0,,6.0,4.0,2.0,6.0,29.0,105,,0.7441860465116279,0.8205128205128205,,,,,0.7166666666666667,0.75,0.6,0.7166666666666667,0.75,0.6,0.7391304347826086,0.7692307692307693,0.6590909090909091,,0.03333333333333333,0.05555555555555555,19.791666666666668,0.42857142857142855,0.25,0.09302325581395349,0.12,0.16981132075471697,0.0392156862745098,0.1223021582733813,0.09271523178807947,0.2916666666666667,0.09375,0.045454545454545456,0.15384615384615385,0.04,0.08571428571428572,0.19047619047619047,0.09090909090909091,0.3076923076923077,0.6,0.7777777777777778,0.8235294117647058,0.8214285714285714,0.26666666666666666,0.6875,0.6875,0.45454545454545453,0.13333333333333333,0.5,0.5,1.0,,,,,,,,,0.8333333333333334,0.8,0.35,0.7142857142857143,,,,,0.6,,0.517085,0.53459,0.452195,0.2028985507246377,0.2028985507246377,0.19607843137254902,0.28431372549019607,5.346666666666667,,0.30612244897959184,,,0.045454545454545456,,,,,,,,,1.0,,1.0,1.0,,4.0,,,,,,,0.6666666666666666,,,,1.0,,,,,,1.0,,,,1.0,0.375,,,,,True,,,,,,,,
201971,1610612742,DeJuan Blair,DeJuan Blair,201971,DAL,13216.0,220,15,436,446,130,123,62,882,22.0,39.0,8.0,16.0,8.0,9.0,16.0,31.0,1.0,5.0,,,,,,1.0,,,39.0,75,,1.0,9.0,87,439,10.0,22.0,1.0,21.0,15.0,24.0,,,2.0,32.0,56.0,22.0,,12.0,,,15.0,4.0,4.0,8.0,4.0,2.0,,2.0,20.0,7.0,23.0,21.0,27.0,5.0,53.0,30.0,83.0,1.0,13.0,7.0,6.0,7.0,5.0,4.0,2.0,1.0,11.0,3.0,3.0,11.0,27,,14.0,,,15.0,5.0,10.0,,3.0,1.0,2.0,3.0,32.0,130,,0.717948717948718,0.8484848484848485,,,,,0.52,0.45454545454545453,0.625,0.5131578947368421,0.45454545454545453,0.625,0.5370370370370371,0.4772727272727273,0.64,0.013157894736842105,0.2,0.2564102564102564,18.181818181818183,0.6363636363636364,0.625,0.25,0.14743589743589744,0.29577464788732394,0.1206896551724138,0.2681564245810056,0.14018691588785046,0.1,0.17543859649122806,0.125,0.20833333333333334,0.325,0.20454545454545456,0.3111111111111111,0.2692307692307692,0.047619047619047616,0.5131578947368421,0.5641025641025641,0.7586206896551724,0.6363636363636364,0.40789473684210525,0.5161290322580645,0.6153846153846154,0.875,0.06578947368421052,0.2,0.2,,,,,,0.013157894736842105,,,,0.7272727272727273,0.5,0.375,0.8888888888888888,,,,,0.5263157894736842,,0.5013293333333334,0.5219894736842106,0.4836333333333334,0.12345679012345678,0.125,0.2413793103448276,0.367816091954023,5.161333333333333,50.3,0.2981651376146789,,1.0,0.15254237288135594,,,,,,1.0,,1.0,,3.0,2.0,3.0,,,2.0,,0.16129032258064516,,,0.1,,,,,,,,,,,7.0,,,,,0.25,,,,,True,,,,,,,,
2223,1610612742,Samuel Dalembert,Samuel Dalembert,2223,DAL,4670.0,78,6,150,149,33,22,12,299,2.0,7.0,,2.0,,2.0,2.0,5.0,,1.0,,,,,,1.0,,1.0,4.0,13,,1.0,7.0,15,141,,2.0,1.0,1.0,1.0,3.0,,1.0,3.0,5.0,8.0,,,,,,2.0,,,,,,,,,1.0,5.0,6.0,13.0,2.0,21.0,6.0,27.0,,3.0,1.0,2.0,,,3.0,,1.0,3.0,,1.0,7.0,11,,9.0,,,11.0,1.0,5.0,1.0,3.0,1.0,1.0,3.0,5.0,33,1.0,1.0,1.0,,,,,0.3076923076923077,,0.3333333333333333,0.2857142857142857,,0.25,0.39473684210526316,0.16666666666666666,0.4166666666666667,0.07142857142857142,0.15384615384615385,0.2857142857142857,13.253012048192772,,0.4,0.2653061224489796,0.10204081632653061,0.2857142857142857,0.058823529411764705,0.2714285714285714,0.09090909090909091,0.07692307692307693,0.11764705882352941,,0.1,0.2222222222222222,0.38095238095238093,0.2857142857142857,0.2857142857142857,,0.5,0.2857142857142857,0.4,1.0,0.35714285714285715,0.4,0.4,1.0,0.07142857142857142,,,,,,,,0.07142857142857142,,,,1.0,,0.5,,,,0.25,,0.5714285714285714,,0.47261538461538455,0.42110000000000003,0.48269999999999996,0.2777777777777778,0.29411764705882354,0.06666666666666667,0.3333333333333333,6.361538461538462,75.1,0.22,,,0.10526315789473684,,,,,,1.0,,,1.0,,1.0,2.0,,2.0,,,,,,0.25,0.6666666666666666,,,,,,,1.0,,,2.0,1.0,,,,,1.0,,,,True,,,,,,,,
203108,1610612742,Bernard James,Bernard James,203108,DAL,3880.0,65,5,139,135,68,57,17,274,6.0,8.0,3.0,4.0,4.0,4.0,,1.0,,,,,,,,,,,6.0,9,,,2.0,14,140,3.0,4.0,,6.0,4.0,4.0,,,,8.0,6.0,6.0,,6.0,,,1.0,1.0,1.0,2.0,1.0,,,1.0,5.0,4.0,7.0,1.0,9.0,,10.0,11.0,21.0,,2.0,,2.0,2.0,,3.0,2.0,,5.0,2.0,4.0,3.0,9,,7.0,1.0,,6.0,4.0,5.0,,4.0,3.0,1.0,4.0,8.0,68,,0.5,1.0,,,,,0.6666666666666666,0.75,1.0,0.6666666666666666,0.75,1.0,0.7,0.75,0.8,,0.1111111111111111,,9.433962264150942,0.4,,0.21951219512195122,0.1590909090909091,0.0625,0.25,0.17543859649122806,0.18333333333333332,0.14285714285714285,0.17647058823529413,0.3076923076923077,,0.18181818181818182,0.45454545454545453,,0.2,,0.8888888888888888,0.75,0.75,0.5,0.1111111111111111,,,,,,,,,,,,,,,,1.0,0.75,1.0,1.0,,,,,0.8888888888888888,,0.5803777777777778,0.5803666666666667,0.574675,0.5,0.5,0.42857142857142855,0.5714285714285714,1.8777777777777775,,0.4892086330935252,,,0.15,,,,,,,,,,,1.0,,,1.0,5.0,,1.0,,,,0.25,,,,1.0,,,,,,1.0,,,,,,,,,,True,,,,,,,,
