EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,FTA,TwoPtShootingFoulsDrawn,DefArc3ReboundPct,LongMidRangeFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,FtPoints,PenaltyFtPoints,PtsUnassisted3s,HeaveAttempts,OffTwoPtRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Clear Path Fouls,Loose Ball Fouls,Charge Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,LiveBallTurnoverPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,Corner3Assists,FTOffRebounds,FTDefRebounds,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,DefFTReboundPct,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsPutbacks,Offensive Fouls,Offensive Fouls Drawn,ShortMidRangePctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,LongMidRangeFGM,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Travels,BlockingFoulsDrawn,DefensiveGoaltends,on,SecondChanceCorner3FGM,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,BlockingFouls,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,Defensive 3 Seconds Violations,LongMidRangePctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,BlockedCorner3,Corner3PctBlocked
101128,1610612745,Francisco Garcia,Francisco Garcia,101128,HOU,3912.0,65,-11,134,130,38,43.0,19,264,2.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,5.0,1.0,2.0,4.0,8.0,1.0,2.0,4.0,7,6.0,13.0,26,148,1.0,1.0,2.0,1.0,1.0,2.0,4.0,8.0,2.0,6.0,18.0,8.0,4.0,1.0,4.0,1.0,5.0,1.0,3.0,1.0,11.0,3.0,1.0,4.0,5.0,3.0,8.0,1.0,3.0,2.0,1.0,6.0,8.0,1.0,2.0,1.0,1.0,2.0,1.0,8.0,38,0.25,0.25,1.0,0.46153846153846156,0.5,0.46153846153846156,0.5714285714285714,1.0,1.0,0.65,1.0,0.8,0.65,1.0,0.8,0.65,0.14285714285714285,0.25,12.903225806451612,0.12121212121212122,0.04,0.10344827586206896,0.08620689655172414,0.046153846153846156,0.047619047619047616,0.25,0.18181818181818182,0.07692307692307693,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.5,0.2,0.5,0.6666666666666666,0.5,0.15,0.6666666666666666,0.6666666666666666,0.25,0.4,0.4,1.0,0.4,0.5,0.5,1.0,1.0,1.0,1.0,0.2,1.0,0.4,0.5,0.4,0.5,0.85,0.5,0.5548875,0.6483,0.54921,0.07692307692307693,0.3076923076923077,5.342857142857143,24.43076923076923,0.2835820895522388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
200758,1610612745,Ronnie Brewer,Ronnie Brewer,200758,HOU,876.0,15,-13,28,30,20,13.0,2,58,1.0,1.0,,,,,,,,,,,,,,,1.0,2,,,2,43,,,,,,,,,2.0,,,,,,,1.0,1.0,1.0,,,3.0,,1.0,2.0,3.0,,3.0,,2.0,1.0,1.0,,,1.0,,,,,,,17,1.0,1.0,,,,,0.5,,,0.5,,,0.3333333333333333,,,,,,10.0,0.2222222222222222,0.3333333333333333,,0.25,,,,,,0.4,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,0.57065,,,,,9.9,,0.7142857142857143,1.0,2.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
201166,1610612745,Aaron Brooks,Aaron Brooks,201166,HOU,4741.0,79,-26,162,161,60,56.0,21,323,1.0,5.0,,1.0,,2.0,2.0,9.0,,2.0,,1.0,4.0,11.0,1.0,5.0,3.0,15,4.0,13.0,24,182,,1.0,,,5.0,1.0,6.0,7.0,,6.0,9.0,10.0,4.0,2.0,6.0,,6.0,,6.0,,12.0,,2.0,4.0,6.0,1.0,7.0,,2.0,2.0,,2.0,11.0,7.0,,,,,,5.0,57,,,0.75,0.3076923076923077,0.16666666666666666,0.3333333333333333,0.2,,,0.32142857142857145,,0.13636363636363635,0.375,,0.2692307692307692,0.4642857142857143,0.13333333333333333,0.4,20.43010752688172,0.08888888888888889,0.09090909090909091,,0.08955223880597014,0.012987012987012988,,,0.07692307692307693,0.2,,0.25,,,0.17857142857142858,0.2,0.3333333333333333,,0.32142857142857145,0.2222222222222222,0.2222222222222222,0.07142857142857142,,,,0.39285714285714285,0.36363636363636365,0.36363636363636365,0.75,1.0,,,0.18181818181818182,,0.09090909090909091,,0.45454545454545453,0.2,0.6428571428571429,0.4,0.4572259259259259,0.4015,0.4467199999999999,,0.2916666666666667,6.446666666666667,27.976923076923075,0.37037037037037035,1.0,8.0,3.0,0.05555555555555555,0.03571428571428571,0.0967741935483871,0.16666666666666666,6.0,4.0,3.0,1.0,1.0,5.0,1.0,2.0,1.0,3.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,0.8333333333333334,0.02127659574468085,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
201956,1610612745,Omri Casspi,Omri Casspi,201956,HOU,3721.0,62,-21,128,127,46,44.0,17,255,3.0,4.0,,,,1.0,1.0,4.0,1.0,4.0,,1.0,1.0,7.0,1.0,2.0,4.0,9,2.0,11.0,20,153,,,5.0,,1.0,1.0,3.0,6.0,6.0,2.0,6.0,7.0,1.0,1.0,1.0,3.0,4.0,2.0,1.0,,11.0,,3.0,2.0,6.0,2.0,8.0,,1.0,,1.0,5.0,8.0,4.0,,,,,,6.0,46,0.75,0.75,1.0,0.18181818181818182,0.3333333333333333,0.18181818181818182,0.4444444444444444,,,0.35,0.75,0.375,0.43478260869565216,0.8333333333333334,0.5,0.55,0.1111111111111111,0.25,17.56756756756757,0.06666666666666667,0.13043478260869565,,0.09433962264150944,,,,0.09090909090909091,0.1,,0.4,,,0.2,0.75,1.0,1.0,0.2,0.25,0.25,0.2,0.25,0.25,1.0,0.35,0.14285714285714285,0.14285714285714285,1.0,,,,0.25,,0.25,,0.5,0.5,0.75,0.14285714285714285,0.5512125,0.48255,0.5067125,0.25,0.3,6.277777777777778,24.636363636363637,0.359375,1.0,7.0,3.0,0.05555555555555555,0.05,0.13636363636363635,0.2727272727272727,6.0,3.0,,,,1.0,1.0,1.0,2.0,,3.0,2.0,,,,1.0,1.0,0.3333333333333333,,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.14285714285714285,0.2857142857142857,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
202962,1610612745,Greg Smith,Greg Smith,202962,HOU,6019.0,100,-16,204,202,82,78.0,28,406,16.0,23.0,9.0,9.0,4.0,6.0,2.0,5.0,,,,,,,,,18.0,28,,,38,230,9.0,10.0,18.0,5.0,9.0,,,12.0,16.0,20.0,,,,6.0,,,,,,,,3.0,5.0,8.0,16.0,11.0,27.0,1.0,1.0,,1.0,7.0,17.0,4.0,2.0,1.0,1.0,2.0,1.0,12.0,79,0.4444444444444444,0.7272727272727273,,,,,0.6428571428571429,0.9,0.5555555555555556,0.6428571428571429,0.9,0.5555555555555556,0.6333333333333333,0.9,0.6,,0.21428571428571427,0.21739130434782608,14.893617021276595,0.13793103448275862,0.15151515151515152,0.08571428571428572,0.14285714285714285,0.11956521739130435,0.07692307692307693,0.1111111111111111,0.11764705882352941,0.09523809523809523,0.2,,0.25,0.5,0.8214285714285714,0.6956521739130435,0.8888888888888888,0.4375,0.17857142857142858,0.4,0.5,,,,,,,,,0.9,1.0,,0.6666666666666666,0.6666666666666666,,,,,0.8214285714285714,,0.5480107142857144,0.6041,0.5435111111111111,0.47368421052631576,0.3157894736842105,2.375,,0.4019607843137255,,5.0,3.0,0.18518518518518517,,0.1,0.1,2.0,2.0,,,8.0,,,,5.0,,5.0,3.0,,4.0,,,3.0,,0.14035087719298245,0.08695652173913043,,,,,,,,,3.0,2.0,,,1.0,,,0.375,,,,,,14.0,3.0,1.0,0.2,0.21739130434782608,0.09090909090909091,0.5,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
201935,1610612745,James Harden,James Harden,201935,HOU,2964.0,49,12,99,96,39,54.0,18,195,2.0,5.0,,1.0,1.0,2.0,1.0,2.0,,,,,2.0,10.0,2.0,6.0,5.0,14,2.0,10.0,26,95,,1.0,,1.0,6.0,2.0,6.0,8.0,,10.0,3.0,10.0,2.0,1.0,6.0,2.0,8.0,1.0,5.0,1.0,18.0,1.0,4.0,4.0,9.0,2.0,11.0,,2.0,,2.0,2.0,3.0,8.0,,,,,,8.0,39,,,0.5,0.2,0.3333333333333333,0.2,0.35714285714285715,,0.16666666666666666,0.3333333333333333,,0.3333333333333333,0.43333333333333335,,0.3333333333333333,0.4166666666666667,0.07142857142857142,0.2,30.0,0.13333333333333333,0.19047619047619047,0.045454545454545456,0.1568627450980392,0.041666666666666664,0.06666666666666667,,0.125,0.13333333333333333,0.14285714285714285,,,,0.20833333333333334,0.4,0.5,,0.08333333333333333,0.5,0.5,,,,,0.4166666666666667,0.2,0.2,0.5,0.3333333333333333,,,0.16666666666666666,0.5,,,0.5,0.3333333333333333,0.625,0.2,0.5034166666666667,0.491775,0.514725,,0.3076923076923077,10.685714285714287,25.35,0.3939393939393939,7.0,13.0,7.0,0.23529411764705882,0.2916666666666667,0.23333333333333334,0.35,10.0,,3.0,,1.0,6.0,,4.0,,2.0,6.0,3.0,,,,,,1.0,0.038461538461538464,,,,2.0,,2.0,,1.0,,1.0,1.0,,,1.0,,,0.25,,,0.6666666666666666,,,,,,,0.1,,,2.0,0.2857142857142857,0.2857142857142857,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
202700,1610612745,Donatas Motiejunas,Donatas Motiejunas,202700,HOU,604.0,10,-14,22,23,19,13.0,2,45,,1.0,,,,1.0,,1.0,,,,,,1.0,,1.0,,2,,1.0,1,34,,,,,2.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,16,,,,,,,,,,,,,0.125,,0.125,0.3333333333333333,0.5,1.0,16.666666666666668,,,,,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,0.3333333333333333,,,,,,,0.3333333333333333,,,,0.3333333333333333,,0.6666666666666666,,0.37965000000000004,,0.37965000000000004,,1.0,5.550000000000001,56.9,0.8636363636363636,,2.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
202718,1610612745,Chandler Parsons,Chandler Parsons,202718,HOU,2594.0,43,9,88,87,30,38.0,11,175,9.0,9.0,2.0,2.0,2.0,2.0,3.0,5.0,,,,,,3.0,,1.0,12.0,15,,3.0,28,90,3.0,3.0,6.0,3.0,5.0,,1.0,6.0,8.0,16.0,,3.0,,,1.0,2.0,3.0,2.0,,1.0,8.0,1.0,1.0,4.0,5.0,3.0,8.0,,4.0,1.0,3.0,2.0,4.0,8.0,1.0,,1.0,1.0,,6.0,30,0.3333333333333333,0.36363636363636365,,,,,0.8,1.0,0.6,0.6666666666666666,1.0,0.5,0.7,1.0,0.5,0.16666666666666666,,,23.0,0.14814814814814814,0.09090909090909091,0.07142857142857142,0.13157894736842105,0.08333333333333333,0.09090909090909091,,0.2,0.08333333333333333,0.2,,,,0.5,1.0,1.0,0.3333333333333333,0.2777777777777778,0.6,0.6,,,,,0.16666666666666666,,,,0.6666666666666666,1.0,,0.3333333333333333,1.0,,,0.16666666666666666,,0.6666666666666666,,0.5000916666666667,0.59395,0.38924166666666665,0.21428571428571427,0.21428571428571427,4.226666666666667,25.36666666666667,0.3409090909090909,1.0,6.0,4.0,0.1,0.05555555555555555,0.2,0.23529411764705882,4.0,,,,2.0,1.0,1.0,1.0,2.0,,3.0,1.0,,,1.0,,1.0,0.3333333333333333,0.09090909090909091,,,,,,,,,,,,,,2.0,,,,,,,,,2.0,,1.0,,0.2,0.25,0.3333333333333333,,,,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,
203093,1610612745,Terrence Jones,Terrence Jones,203093,HOU,1211.0,20,-17,42,41,25,14.0,4,83,,1.0,,,,1.0,1.0,2.0,,,,,,,,,1.0,5,,,7,53,,,,,4.0,,,5.0,,2.0,,,,1.0,,,,,,,,,,2.0,2.0,,2.0,,,,,,1.0,4.0,,,,,,2.0,22,,,,,,,0.2,,,0.2,,,0.3888888888888889,,0.35714285714285715,,0.2,1.0,20.0,0.14285714285714285,,,0.10526315789473684,,,,0.2,,0.16666666666666666,,,,0.2,,,,0.4,0.5,0.5,,,,,,,,,,,,0.25,,,,,,0.2,,0.41434,,0.4305,,0.7142857142857143,9.459999999999999,,0.5952380952380952,2.0,8.0,2.0,,0.4,0.2857142857142857,0.2857142857142857,5.0,5.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2730,1610612745,Dwight Howard,Dwight Howard,2730,HOU,886.0,15,10,28,27,12,12.0,7,55,3.0,5.0,1.0,1.0,,,2.0,5.0,,,,,,,,,5.0,10,,,14,22,2.0,3.0,7.0,1.0,3.0,,,2.0,4.0,6.0,,,,2.0,1.0,,1.0,,1.0,,2.0,1.0,1.0,4.0,5.0,3.0,8.0,,,,,,,4.0,2.0,1.0,1.0,2.0,1.0,2.0,12,0.4,0.4,,,,,0.5,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.5833333333333334,0.875,0.3333333333333333,,0.2,0.2,33.333333333333336,0.4,0.25,0.3333333333333333,0.35714285714285715,0.17647058823529413,0.5,,,0.4,0.5,,,0.5,0.5,0.6,0.75,0.3333333333333333,0.5,0.4,0.5,,,,,,,,,0.3333333333333333,1.0,,,,,,,,0.5,,0.46202,0.3824,0.38599999999999995,0.5,0.14285714285714285,4.1899999999999995,,0.42857142857142855,,5.0,3.0,0.3333333333333333,,0.25,0.25,4.0,,,,2.0,,,,,,,,,,,,,,0.14285714285714285,,,,,,,3.0,,,,,,,1.0,,,,,,,,,,,,0.2,0.4,,0.5,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,
