EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Arc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFtPoints,PenaltyFG3A,HeaveAttempts,Fg2aBlocked,Arc3Assists,ShortMidRangeAssists,SelfOReb,BadPassTurnovers,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffCorner3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,HeaveMakes,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,BlockingFouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Corner3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Charge Fouls,BlockingFoulsDrawn,BlockedLongMidRange,SecondChanceFg3Pct,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,on,StepOutOfBoundsTurnovers,OffensiveGoaltends,BlockedCorner3
1737,1610612741,Nazr Mohammed,Nazr Mohammed,1737,CHI,6415.0,107,26.0,189,196,35,16,29.0,385,5.0,9.0,4.0,7.0,2.0,3.0,1.0,5.0,10.0,1.0,11.0,162,4.0,7.0,8.0,2.0,3.0,1.0,5.0,2.0,8.0,8.0,3.0,1.0,4.0,1.0,2.0,1.0,9.0,1.0,14.0,1.0,5.0,9.0,2.0,16.0,16.0,32.0,4.0,1.0,3.0,2.0,2.0,4.0,1.0,2.0,1.0,6.0,3.0,1.0,5.0,13.0,3.0,3.0,1.0,2.0,1.0,4.0,2.0,2.0,4.0,2.0,5.0,35,1.0,1.0,0.2,1.0,0.5,0.5714285714285714,0.6666666666666666,0.5,0.5714285714285714,0.6666666666666666,0.5,0.5714285714285714,0.625,7.657657657657657,0.3333333333333333,0.3333333333333333,0.1428571428571428,0.1184210526315789,0.1866666666666666,0.1785714285714285,0.0526315789473684,0.1346153846153846,0.1595744680851064,0.1724137931034483,0.3333333333333333,0.08,0.0625,0.1578947368421052,0.0454545454545454,0.1428571428571428,0.1666666666666666,0.25,0.5,0.9,0.5555555555555556,0.5555555555555556,0.2,0.1,1.0,0.5714285714285714,1.0,0.6666666666666666,0.9,0.55914,0.5857,0.5811000000000001,0.7272727272727273,0.4545454545454545,2.83,0.1851851851851851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201149,1610612741,Joakim Noah,Joakim Noah,201149,CHI,35627.0,594,-25.0,1121,1110,248,193,158.0,2231,49.0,100.0,21.0,44.0,6.0,20.0,16.0,69.0,151.0,49.0,187.0,1146,21.0,47.0,60.0,9.0,29.0,17.0,35.0,80.0,58.0,36.0,57.0,13.0,70.0,4.0,30.0,21.0,153.0,8.0,50.0,2.0,17.0,90.0,11.0,118.0,60.0,178.0,16.0,10.0,6.0,8.0,1.0,14.0,3.0,5.0,3.0,22.0,2.0,,20.0,59.0,2.0,57.0,14.0,71.0,9.0,19.0,9.0,10.0,19.0,12.0,35.0,247,3.0,9.0,0.5797101449275363,0.7843137254901961,0.4569536423841059,0.4468085106382978,0.3103448275862069,0.4539473684210526,0.4468085106382978,0.3,0.5026881720430108,0.5172413793103449,0.4166666666666667,15.853658536585368,0.3636363636363636,0.3793103448275862,0.0625,0.2004454342984409,0.1084598698481561,0.1317829457364341,0.0761904761904762,0.185121107266436,0.1024734982332155,0.1412429378531073,0.088,0.0880503144654088,0.0689655172413793,0.1764705882352941,0.183206106870229,0.2261306532663316,0.13,0.1379310344827586,0.631578947368421,0.6578947368421053,0.49,0.5568181818181818,0.5714285714285714,0.1052631578947368,0.9361702127659576,0.4772727272727273,0.6666666666666666,0.3,0.6644736842105263,0.5164794701986755,0.5862428571428572,0.4987241379310344,0.320855614973262,0.1871657754010695,4.740397350993377,0.2212310437109723,13.0,35.0,7.0,1.0,1.0,1.0,18.0,1.0,1.0,16.0,9.0,6.0,4.0,3.0,5.0,2.0,2.0,3.0,28.0,3.0,2.0,4.0,0.006578947368421,0.1059602649006622,0.12,0.1142857142857142,0.1111111111111111,0.0634920634920634,0.2302631578947368,0.3714285714285714,0.4193548387096774,0.6153846153846154,0.4375,0.4375,0.5714285714285714,0.006578947368421,0.1428571428571428,0.0333333333333333,0.1581920903954802,0.1590909090909091,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2399,1610612741,Mike Dunleavy,Mike Dunleavy,2399,CHI,22852.0,381,25.0,712,706,202,148,91.0,1418,11.0,16.0,2.0,3.0,1.0,1.0,32.0,27.0,53.0,17.0,137.0,705,3.0,7.0,6.0,7.0,14.0,8.0,34.0,44.0,10.0,2.0,24.0,4.0,28.0,4.0,17.0,3.0,60.0,1.0,2.0,,8.0,36.0,2.0,46.0,3.0,49.0,9.0,4.0,5.0,12.0,,4.0,1.0,2.0,1.0,16.0,,2.0,9.0,23.0,1.0,20.0,,19.0,4.0,2.0,1.0,1.0,2.0,1.0,34.0,202,3.0,4.0,0.8148148148148148,0.8461538461538461,0.5094339622641509,0.4285714285714285,0.5,0.5882352941176471,0.3,0.5,0.6136363636363636,0.3,0.55,15.384615384615383,0.75,0.074074074074074,,0.1348314606741573,0.0078740157480314,0.0975609756097561,0.0129870129870129,0.1260744985673352,0.0090634441087613,,0.0259740259740259,,0.015625,0.0789473684210526,0.1527777777777778,0.1596638655462184,0.0847457627118644,0.1304347826086956,0.5,0.1568627450980392,0.6875,0.7857142857142857,0.5454545454545454,0.3137254901960784,0.3,0.6666666666666666,0.0384615384615384,1.0,0.6372549019607843,0.5105801980198019,0.45600625,0.457612,0.0437956204379562,0.2481751824817518,13.056603773584904,0.2837078651685393,3.0,5.0,13.0,40.0,12.0,49.0,,12.0,1.0,2.0,,4.0,,10.0,1.0,2.0,4.0,,3.0,,,,0.4803921568627451,0.0377358490566037,0.125,,,,0.0490196078431372,0.6,0.6,1.0,0.40625,0.40625,1.0,0.392156862745098,,0.4615384615384615,0.0377358490566037,0.0535714285714285,25.351020408163265,4.0,9.0,1.0,18.0,2.0,4.0,22.0,3.0,4.0,66.0,1.0,38.0,17.0,1.0,1.0,2.0,1.0,1.0,0.4489795918367347,0.3333333333333333,0.4375,0.0204081632653061,0.1111111111111111,0.088235294117647,0.4444444444444444,0.5,1.0,0.45,0.45,1.0,0.1,0.2,0.3333333333333333,0.4473684210526316,0.02,,,,,,,,,,,,,,,,,,,,,,,True,,,
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,26810.0,447,28.0,844,836,226,178,108.0,1680,3.0,15.0,,,1.0,6.0,35.0,23.0,62.0,31.0,116.0,831,1.0,1.0,9.0,5.0,18.0,11.0,39.0,16.0,30.0,,55.0,16.0,71.0,6.0,14.0,31.0,158.0,1.0,3.0,,10.0,28.0,2.0,40.0,4.0,44.0,12.0,6.0,6.0,22.0,2.0,7.0,,5.0,2.0,29.0,1.0,8.0,18.0,42.0,,41.0,2.0,36.0,6.0,6.0,2.0,2.0,6.0,2.0,39.0,225,2.0,4.0,0.3478260869565217,0.3478260869565217,0.3709677419354839,1.0,0.2777777777777778,0.3863636363636363,0.5714285714285714,0.3684210526315789,0.4484126984126984,0.5625,0.4318181818181818,15.913757700205338,0.7586206896551724,0.0588235294117647,,0.0877742946708464,0.0094936708860759,0.0925925925925925,0.0116279069767441,0.0889929742388758,0.0099502487562189,,,0.024,0.0136986301369863,0.0777777777777777,0.0543478260869565,0.1167883211678832,0.1046511627906976,0.0454545454545454,0.3333333333333333,0.1363636363636363,0.2,0.3333333333333333,0.6666666666666666,0.3181818181818182,,,0.1578947368421052,0.1666666666666666,0.5727272727272728,0.4738541284403669,0.5200666666666668,0.4757445945945946,0.0775862068965517,0.3362068965517241,13.150000000000002,0.2677725118483412,3.0,12.0,17.0,41.0,18.0,48.0,1.0,20.0,,8.0,10.0,10.0,2.0,17.0,,4.0,10.0,1.0,11.0,,,,0.4363636363636363,0.1290322580645161,0.4,0.1666666666666666,,0.0333333333333333,0.109090909090909,0.25,0.3,,0.4857142857142857,0.4857142857142857,0.3529411764705882,0.3727272727272727,,0.4736842105263157,0.0916666666666666,0.1527777777777778,25.36666666666667,3.0,7.0,,10.0,6.0,5.0,13.0,6.0,6.0,30.0,,41.0,10.0,3.0,2.0,3.0,,0.7692307692307693,0.2708333333333333,0.3,0.2708333333333333,0.0625,,0.0636363636363636,0.4285714285714285,0.4285714285714285,1.0,0.2439024390243902,0.2631578947368421,0.7,,0.8571428571428571,0.2777777777777778,0.2439024390243902,,1.0,2.0,2.0,2.0,9.0,1.0,1.0,2.0,0.3333333333333333,0.073170731707317,0.3333333333333333,1.0,0.0526315789473684,0.5,,,,,,,,,True,,,
2736,1610612741,Luol Deng,Luol Deng,2736,CHI,51589.0,860,47.0,1618,1617,402,322,225.0,3235,76.0,114.0,23.0,34.0,18.0,29.0,112.0,143.0,292.0,101.0,438.0,1600,26.0,43.0,64.0,27.0,66.0,46.0,121.0,162.0,124.0,28.0,69.0,16.0,85.0,7.0,44.0,19.0,186.0,7.0,33.0,,27.0,84.0,7.0,118.0,40.0,158.0,24.0,22.0,2.0,30.0,5.0,29.0,4.0,8.0,10.0,59.0,6.0,13.0,25.0,53.0,,107.0,2.0,124.0,17.0,4.0,3.0,1.0,4.0,3.0,121.0,401,5.0,13.0,0.5664335664335665,0.627906976744186,0.4897260273972603,0.6046511627906976,0.4090909090909091,0.4759887005649718,0.5851063829787234,0.4411764705882353,0.5342298288508558,0.6037735849056604,0.545045045045045,24.840764331210192,0.5084745762711864,0.1489361702127659,,0.1316614420062695,0.0515625,0.1443850267379679,0.0443037974683544,0.1345454545454545,0.050125313283208,0.0723404255319148,0.0517241379310344,0.0303030303030303,0.053030303030303,0.1046511627906976,0.1304347826086956,0.1489361702127659,0.1438356164383561,0.1463414634146341,0.75,0.3220338983050847,0.6666666666666666,0.7102803738317757,0.5394736842105263,0.3163841807909605,0.723404255319149,0.6764705882352942,0.3411764705882353,0.6206896551724138,0.4971751412429379,0.4797191761363635,0.5239697674418605,0.4693897590361446,0.1461187214611872,0.2762557077625571,9.59623287671233,0.2484548825710754,27.0,66.0,40.0,46.0,16.0,62.0,9.0,19.0,2.0,15.0,9.0,6.0,13.0,22.0,4.0,2.0,5.0,13.0,51.0,,,,0.1751412429378531,0.0513698630136986,0.0614035087719298,0.106060606060606,,0.0751445086705202,0.1864406779661017,0.4090909090909091,0.4576271186440678,0.3703703703703703,0.3571428571428571,0.3603603603603603,0.75,0.1299435028248587,0.1739130434782608,0.188235294117647,0.1301020408163265,0.1545454545454545,25.601612903225814,6.0,16.0,1.0,11.0,3.0,5.0,17.0,4.0,7.0,45.0,1.0,43.0,10.0,,,1.0,,0.8823529411764706,0.2741935483870967,0.3684210526315789,0.2666666666666666,,,0.0451977401129943,0.375,0.375,1.0,0.2391304347826087,0.2391304347826087,0.8181818181818182,0.0212765957446808,0.0638297872340425,0.3125,0.2325581395348837,,2.0,3.0,,1.0,6.0,4.0,3.0,,0.25,,,,0.0352941176470588,0.6666666666666666,1.0,0.0089285714285714,1.0,1.0,,,,,True,,,
201565,1610612741,Derrick Rose,Derrick Rose,201565,CHI,13609.0,227,10.0,437,437,101,60,72.0,874,22.0,46.0,1.0,2.0,3.0,12.0,17.0,32.0,91.0,19.0,110.0,440,1.0,6.0,2.0,6.0,20.0,10.0,25.0,24.0,40.0,2.0,26.0,6.0,32.0,1.0,15.0,6.0,70.0,,5.0,,6.0,12.0,,18.0,5.0,23.0,4.0,3.0,1.0,14.0,4.0,8.0,3.0,7.0,,22.0,1.0,8.0,3.0,10.0,,17.0,,22.0,3.0,1.0,,,1.0,,24.0,100,2.0,2.0,0.375,0.3870967741935484,0.3516483516483517,0.1666666666666666,0.3,0.3791666666666666,0.0909090909090909,0.2884615384615384,0.4230769230769231,0.0909090909090909,0.390625,29.00763358778626,0.6363636363636364,,,0.064516129032258,0.0267379679144385,0.1224489795918367,,0.076595744680851,0.0218340611353711,0.0138888888888888,0.0655737704918032,,,0.0434782608695652,0.0545454545454545,0.0823529411764705,0.1282051282051282,0.1,,0.3833333333333333,0.4782608695652174,0.6111111111111112,0.3636363636363636,0.1416666666666666,0.1818181818181818,0.5,0.4615384615384615,0.25,0.625,0.5059235294117645,0.4531071428571429,0.4854557692307692,0.0181818181818181,0.2272727272727272,7.071428571428573,0.2311212814645309,8.0,28.0,2.0,25.0,5.0,29.0,,6.0,,13.0,5.0,5.0,3.0,7.0,,,3.0,2.0,9.0,,,,0.2416666666666666,0.1428571428571428,0.217391304347826,0.1071428571428571,,0.0476190476190476,0.2333333333333333,0.2857142857142857,0.32,0.25,0.1176470588235294,0.1176470588235294,1.0,0.2083333333333333,,0.1923076923076923,0.0708661417322834,0.0918367346938775,25.70344827586207,2.0,4.0,1.0,7.0,4.0,,9.0,5.0,1.0,24.0,,25.0,7.0,,,,,0.8888888888888888,0.3103448275862069,0.1666666666666666,0.3103448275862069,,,0.0333333333333333,0.5,0.5,1.0,0.28,0.28,0.8571428571428571,0.0909090909090909,0.3636363636363636,,0.28,,1.0,1.0,,,3.0,1.0,,1.0,,,,,0.0384615384615384,1.0,,,,,1.0,,,,True,,,
201959,1610612741,Taj Gibson,Taj Gibson,201959,CHI,26170.0,436,39.0,813,824,264,223,111.0,1637,44.0,83.0,10.0,21.0,5.0,20.0,39.0,74.0,164.0,30.0,178.0,789,17.0,33.0,39.0,10.0,41.0,8.0,28.0,92.0,56.0,16.0,7.0,3.0,10.0,,3.0,3.0,23.0,5.0,29.0,3.0,13.0,38.0,11.0,62.0,37.0,99.0,6.0,5.0,1.0,10.0,2.0,14.0,,8.0,4.0,24.0,,9.0,21.0,42.0,6.0,54.0,5.0,44.0,6.0,23.0,15.0,6.0,24.0,10.0,28.0,263,2.0,5.0,0.6216216216216216,0.696969696969697,0.4512195121951219,0.5151515151515151,0.2439024390243902,0.4484848484848485,0.5151515151515151,0.238095238095238,0.483695652173913,0.5416666666666666,0.2857142857142857,22.010582010582013,0.4166666666666667,0.3333333333333333,0.09375,0.1210191082802547,0.0926517571884984,0.1287128712871287,0.0609756097560975,0.1228915662650602,0.0860759493670886,0.1009174311926605,0.072289156626506,0.0991735537190082,0.0597014925373134,0.1368421052631579,0.1477272727272727,0.0916030534351145,0.1298701298701298,0.125,0.4166666666666667,0.503030303030303,0.5301204819277109,0.6470588235294118,0.6363636363636364,0.2363636363636363,0.6363636363636364,0.4761904761904761,0.4761904761904761,0.25,0.509090909090909,0.4907079268292684,0.5154551724137931,0.4801999999999999,0.2191011235955056,0.1573033707865168,7.197560975609755,0.3247232472324723,17.0,42.0,13.0,1.0,1.0,1.0,5.0,1.0,1.0,19.0,3.0,1.0,5.0,2.0,6.0,,,7.0,20.0,,2.0,2.0,0.006060606060606,0.1158536585365853,0.180722891566265,0.0952380952380952,0.0666666666666666,0.0714285714285714,0.2545454545454545,0.4047619047619047,0.4473684210526316,0.3529411764705882,0.3333333333333333,0.3333333333333333,0.9230769230769232,0.006060606060606,0.1,0.0238095238095238,0.1123595505617977,0.1129943502824858,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,,True,,,
201571,1610612741,D.J. Augustin,D.J. Augustin,201571,CHI,6490.0,108,-16.0,207,209,60,54,26.0,416,4.0,9.0,,,,4.0,6.0,7.0,18.0,6.0,32.0,210,1.0,1.0,2.0,,5.0,2.0,5.0,4.0,10.0,,19.0,5.0,24.0,,10.0,8.0,53.0,,,,2.0,2.0,,4.0,,4.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,,,5.0,,1.0,5.0,11.0,,7.0,,6.0,,1.0,1.0,,1.0,1.0,5.0,60,,,0.2857142857142857,0.2857142857142857,0.3888888888888889,1.0,,0.3939393939393939,1.0,0.15,0.4444444444444444,1.0,0.2272727272727272,17.4468085106383,0.4,,,0.027027027027027,,0.08,,0.0404040404040404,,,,,,0.0588235294117647,0.0416666666666666,,0.0526315789473684,0.1666666666666666,1.0,0.2727272727272727,0.4444444444444444,0.5,0.25,0.1818181818181818,,,0.4,,0.7272727272727273,0.49946875,0.3944,0.4615055555555555,0.0625,0.15625,8.633333333333333,0.2898550724637681,,3.0,3.0,15.0,5.0,15.0,,5.0,1.0,1.0,5.0,1.0,,2.0,,,1.0,,3.0,,,,0.4545454545454545,0.0555555555555555,0.1111111111111111,,,,0.0909090909090909,,,,0.5,0.5,0.3333333333333333,0.4545454545454545,,0.5,0.0833333333333333,0.1428571428571428,26.91333333333333,,,,4.0,,1.0,4.0,,1.0,6.0,,14.0,4.0,2.0,,,,0.5,0.2666666666666666,0.2,0.2857142857142857,0.1333333333333333,,,,,,0.2666666666666666,0.3076923076923077,0.5,,,0.2,0.2857142857142857,,,,,,6.0,,,,,0.1333333333333333,,,,,,,,,,,,,True,,,
203503,1610612741,Tony Snell,Tony Snell,203503,CHI,7919.0,132,1.0,245,247,33,54,30.0,492,3.0,4.0,,,,,4.0,7.0,10.0,1.0,36.0,256,1.0,1.0,5.0,,2.0,,6.0,6.0,8.0,,7.0,,7.0,,3.0,2.0,14.0,,1.0,,1.0,5.0,,6.0,1.0,7.0,3.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,,7.0,1.0,2.0,5.0,6.0,,3.0,,4.0,,,,,,,6.0,33,,,0.4285714285714285,0.4285714285714285,0.7,1.0,,0.6730769230769231,1.25,0.6,0.6428571428571429,1.25,0.6,12.455516014234876,0.5714285714285714,,,0.0510204081632653,0.0116279069767441,0.0416666666666666,,0.0491803278688524,0.0089285714285714,0.0294117647058823,,,,0.12,,0.0476190476190476,0.0555555555555555,,,0.1538461538461538,0.75,1.0,0.3333333333333333,0.1538461538461538,,,,,0.7692307692307693,0.5173653846153846,0.49685,0.4333600000000001,0.1388888888888889,0.1666666666666666,9.69,0.1346938775510204,1.0,2.0,3.0,12.0,3.0,16.0,,3.0,,1.0,,2.0,,2.0,,,,,2.0,,,,0.6153846153846154,0.1,0.25,,,,0.0769230769230769,0.5,0.5,,0.75,0.75,0.6666666666666666,0.4615384615384615,,0.6,0.0714285714285714,0.1666666666666666,24.9625,2.0,4.0,,5.0,1.0,2.0,7.0,1.0,2.0,21.0,,12.0,5.0,,,,,1.0,0.4375,0.6666666666666666,0.4375,,,0.1538461538461538,0.5,0.5,1.0,0.4166666666666667,0.4166666666666667,1.0,,0.5,0.6666666666666666,0.4166666666666667,,,,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,True,,,
203104,1610612741,Marquis Teague,Marquis Teague,203104,CHI,6158.0,103,1.0,186,191,28,48,29.0,377,4.0,12.0,1.0,1.0,,2.0,6.0,5.0,21.0,2.0,12.0,172,2.0,2.0,4.0,,2.0,,,2.0,8.0,,4.0,2.0,6.0,,2.0,1.0,14.0,,1.0,,1.0,3.0,,4.0,1.0,5.0,2.0,2.0,,2.0,1.0,4.0,1.0,,,6.0,,,2.0,11.0,,7.0,1.0,5.0,,2.0,,2.0,2.0,1.0,,28,,,0.2,0.2,0.238095238095238,1.0,,0.2,1.0,,0.2222222222222222,1.0,,15.277777777777777,0.3333333333333333,,,0.036144578313253,0.0123456790123456,0.0588235294117647,,0.04,0.010752688172043,,,0.0357142857142857,,,,0.0697674418604651,0.0833333333333333,,0.5,0.48,0.3333333333333333,0.4444444444444444,0.25,0.24,0.5,1.0,1.0,,0.64,0.50696,0.4007,0.42195,0.3333333333333333,,6.823809523809523,0.1505376344086021,,3.0,1.0,4.0,,4.0,,,,5.0,2.0,1.0,,2.0,1.0,,1.0,1.0,3.0,,,,0.16,0.238095238095238,0.25,0.3333333333333333,,,0.12,,,,0.1666666666666666,0.2,,0.16,,,0.1111111111111111,0.1304347826086956,24.9,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.1666666666666666,,,,,,,True,,,
