EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGA,NonHeaveArc3FGA,Steals,BadPassSteals,FoulsDrawn,Offensive Fouls Drawn,Arc3Frequency,AtRimFGM,AtRimFGA,TwoPtAssists,LongMidRangeAssists,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,AtRimAssists,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,ShortMidRangePctBlocked,LiveBallTurnoverPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,ShortMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,PenaltyTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyArc3FGA,LostBallSteals,PenaltyArc3Frequency,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,2pt And 1 Free Throw Trips,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,PenaltyFG3M,LostBallOutOfBoundsTurnovers,PenaltyFg3Pct,SecondChanceArc3Frequency,PenaltyArc3Accuracy,OffThreePtRebounds,BlockingFoulsDrawn,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,on,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Fg3aBlocked,Corner3Assists,FTOffRebounds,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,SecondChanceFg3Pct,FG3APctBlocked,AtRimPctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Clear Path Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,OffensiveGoaltends,3SecondViolations
101155,1610612760,Ryan Gomes,Ryan Gomes,101155,OKC,2055.0,34,7,73,70,30.0,43.0,6.0,143,1.0,2.0,2.0,4.0,2.0,1.0,3.0,6.0,2.0,6.0,54,1.0,3.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,4.0,4.0,1.0,1.0,3.0,5.0,1.0,2.0,30.0,1.0,1.0,0.5,0.3333333333333333,0.375,0.25,0.375,0.25,0.25,0.16666666666666666,0.25,10.975609756097562,0.07142857142857142,0.25,0.15384615384615385,0.16666666666666666,0.2857142857142857,0.2,0.25,0.5,0.5,1.0,0.5,0.5,0.6666666666666666,1.0,0.25,0.25,0.25,0.41981250000000003,0.3993375,0.3333333333333333,14.883333333333333,22.8,0.410958904109589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200757,1610612760,Thabo Sefolosha,Thabo Sefolosha,200757,OKC,506.0,8,-9,19,17,5.0,4.0,1.0,36,,,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,18,1.0,1.0,,2.0,2.0,,,,,,,,,,1.0,1.0,,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.6666666666666666,,,19.047619047619047,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,0.6666666666666666,0.5064166666666666,0.3911,1.0,14.5,24.75,0.2631578947368421,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201142,1610612760,Kevin Durant,Kevin Durant,201142,OKC,358.0,6,-5,14,13,,,,27,,,,1.0,,,2.0,3.0,,4.0,12,,,,,4.0,,,1.0,,2.0,,2.0,2.0,2.0,,,,,,,,1.0,1.0,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,,,21.428571428571427,0.6666666666666666,,0.5,1.0,,,,,,,0.3333333333333333,,,,,,0.6666666666666666,0.3979,,,7.2,,,,,,,,,,2.0,2.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,358.0,6,-5,14,13,,,,27,,2.0,,,,,,3.0,,,12,,,,,,1.0,,2.0,,4.0,,,,,,2.0,,,,,,,,,,,,,,,0.3333333333333333,,35.71428571428571,,,,,,,0.6666666666666666,,,,,,,,,,0.3333333333333333,0.3917333333333333,,,8.333333333333334,,,,,1.0,1.0,,,,,1.0,2.0,,,0.3333333333333333,,,,2.0,2.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203500,1610612760,Steven Adams,Steven Adams,203500,OKC,1879.0,31,2,68,64,30.0,43.0,6.0,132,1.0,2.0,1.0,2.0,,,4.0,8.0,,13.0,51,3.0,5.0,,10.0,6.0,,,2.0,,4.0,3.0,1.0,8.0,11.0,,3.0,1.0,3.0,,10.0,30.0,0.75,1.0,0.5,0.6,0.5,0.6,0.5416666666666666,0.625,,,,19.48051948051948,0.1,0.2727272727272727,0.19047619047619047,,0.14285714285714285,0.5,0.25,0.5,0.5,1.0,0.25,0.5,0.5,1.0,,,0.5,0.4750625,0.47797999999999996,0.7692307692307693,5.8875,,0.4411764705882353,,,1.0,1.0,5.0,,,2.0,4.0,2.0,1.0,0.25,0.5,0.5,0.5,0.5,,3.0,1.0,2.0,,1.0,1.0,3.0,1.0,2.0,5.0,1.0,3.0,1.0,3.0,4.0,2.0,2.0,1.0,3.0,4.0,3.0,1.0,2.0,1.0,2.0,8.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0.3333333333333333,0.3333333333333333,0.375,0.4444444444444444,0.14285714285714285,0.09375,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.25,1.0,0.3333333333333333,0.4,0.5,0.5739333333333333,0.2,0.2,0.23076923076923078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202704,1610612760,Reggie Jackson,Reggie Jackson,202704,OKC,324.0,5,1,10,10,5.0,4.0,1.0,20,,1.0,1.0,1.0,,,1.0,2.0,1.0,2.0,9,,1.0,1.0,,2.0,,,2.0,,4.0,,,,,1.0,1.0,,1.0,,,5.0,1.0,1.0,0.5,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,33.333333333333336,,,,,,,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,1.0,,,0.3333333333333333,0.45355000000000006,0.443975,,13.350000000000001,26.6,0.5,1.0,1.0,1.0,,,,0.3333333333333333,,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203087,1610612760,Jeremy Lamb,Jeremy Lamb,203087,OKC,1521.0,25,7,54,51,30.0,43.0,6.0,105,2.0,4.0,2.0,3.0,2.0,1.0,7.0,10.0,5.0,18.0,39,1.0,2.0,2.0,2.0,6.0,1.0,1.0,6.0,1.0,13.0,1.0,,2.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,30.0,0.42857142857142855,0.42857142857142855,0.7,0.5,0.5666666666666667,0.25,0.6,0.25,0.3333333333333333,0.1,,28.571428571428573,,0.1,0.058823529411764705,,,0.25,0.26666666666666666,0.5,0.6666666666666666,0.5,0.2,0.6666666666666666,0.6666666666666666,1.0,0.13333333333333333,0.25,0.5333333333333333,0.46309,0.44184999999999997,0.1111111111111111,9.040000000000001,24.22,0.5555555555555556,3.0,3.0,3.0,1.0,4.0,1.0,0.2,3.0,3.0,5.0,2.0,,0.2,1.0,1.0,,1.0,2.0,2.0,,0.25,0.6666666666666666,1.0,1.0,,,1.0,1.0,1.0,,2.0,,8.0,,2.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.125,0.058823529411764705,0.038461538461538464,0.2,,,,1.0,1.0,,,,0.06666666666666667,0.1,0.1111111111111111,1.0,2.0,0.25,1.0,1.0,3.0,1.0,1.0,1.0,0.2,0.2,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201586,1610612760,Serge Ibaka,Serge Ibaka,201586,OKC,176.0,3,5,5,6,,,,11,,,,,,,1.0,1.0,,6.0,3,,,,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,,,,,60.0,,,,,,,,,,,,,,,,,1.0,0.9123,,,0.2,,,,,,,2.0,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2555,1610612760,Nick Collison,Nick Collison,2555,OKC,176.0,3,5,5,6,,,,11,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,1610612760,Derek Fisher,Derek Fisher,965,OKC,176.0,3,5,5,6,,,,11,,,,,,,,,,,3,,,,,,,,1.0,,2.0,1.0,2.0,3.0,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,0.5,1.0,0.6,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
