EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFtPoints,PtsUnassisted3s,PtsPutbacks,ShortMidRangeAssists,FTDefRebounds,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,FTOffRebounds,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Charge Fouls Drawn,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,ShortMidRangePctAssisted,SecondChanceArc3FGM,Fg3aBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,BlockingFoulsDrawn,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,NonShootingPenaltyNonTakeFouls,PenaltyCorner3FGA,DefensiveGoaltends,PenaltyCorner3Frequency,PenaltyCorner3FGM,PenaltyCorner3Accuracy,on,HeaveAttempts,Clear Path Fouls,3pt And 1 Free Throw Trips,OffensiveGoaltends,HeaveMakes,BlockedCorner3
101150,1610612737,Lou Williams,Lou Williams,101150,ATL,8440.0,141,-56.0,262,267,36.0,32.0,28.0,529,8.0,11.0,1.0,1.0,1.0,8.0,3.0,9.0,1.0,4.0,1.0,1.0,3.0,12.0,1.0,1.0,2.0,12.0,28.0,4.0,16.0,8.0,44.0,308,1.0,1.0,2.0,3.0,2.0,5.0,1.0,2.0,1.0,8.0,14.0,10.0,12.0,12.0,3.0,1.0,16.0,5.0,21.0,3.0,2.0,11.0,5.0,47.0,1.0,1.0,1.0,5.0,6.0,2.0,8.0,1.0,4.0,2.0,2.0,4.0,3.0,2.0,6.0,2.0,1.0,10.0,2.0,4.0,14.0,1.0,1.0,11.0,3.0,7.0,8.0,36.0,0.5833333333333334,0.5833333333333334,1.0,0.25,0.5,0.5,0.25,0.42857142857142855,0.4,0.4090909090909091,0.5,0.5,0.4583333333333333,0.5,0.5714285714285714,0.36363636363636365,0.03571428571428571,0.09090909090909091,19.528619528619526,0.4,0.056179775280898875,0.011363636363636364,0.027777777777777776,0.02631578947368421,0.048,0.015873015873015872,0.027777777777777776,0.07692307692307693,0.041666666666666664,0.041666666666666664,0.07317073170731707,0.037037037037037035,0.038461538461538464,0.25,0.7272727272727273,0.8,0.75,0.18181818181818182,0.125,0.125,0.20454545454545456,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.09090909090909091,0.25,0.25,1.0,0.2727272727272727,0.25,0.25,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.14285714285714285,1.0,0.2857142857142857,0.5,0.6136363636363636,0.25,0.5063045454545455,0.514425,0.47969285714285714,0.14583333333333334,0.21875,0.06818181818181818,0.18181818181818182,9.078571428571427,24.86875,0.13740458015267176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1882,1610612737,Elton Brand,Elton Brand,1882,ATL,311.0,5,,10,10,,8.0,,20,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,9,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,3.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,0.3333333333333333,,,,0.2,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3192,,,,,,,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201960,1610612737,DeMarre Carroll,DeMarre Carroll,201960,ATL,13421.0,224,58.0,439,439,34.0,44.0,56.0,878,21.0,32.0,,1.0,,10.0,6.0,11.0,5.0,10.0,,2.0,4.0,16.0,,,1.0,27.0,53.0,9.0,26.0,9.0,90.0,429,8.0,,2.0,11.0,,1.0,,1.0,3.0,3.0,40.0,14.0,24.0,16.0,4.0,6.0,13.0,4.0,17.0,2.0,2.0,7.0,4.0,38.0,4.0,8.0,14.0,19.0,34.0,12.0,46.0,2.0,9.0,8.0,1.0,2.0,1.0,2.0,3.0,,,5.0,7.0,18.0,12.0,3.0,3.0,12.0,,3.0,3.0,32.0,0.7407407407407407,0.7692307692307693,0.8888888888888888,0.34615384615384615,,,0.34615384615384615,0.5094339622641509,,0.5126582278481012,0.4,,0.5294117647058824,0.4583333333333333,0.375,0.3291139240506329,0.11320754716981132,0.0625,17.729083665338646,0.4,0.12179487179487179,0.05442176870748299,0.23728813559322035,0.07272727272727272,0.15348837209302327,0.0594059405940594,0.06557377049180328,,0.11475409836065574,0.1794871794871795,0.08928571428571429,0.21951219512195122,0.05555555555555555,0.4050632911392405,0.65625,0.7,0.7619047619047619,0.12658227848101267,,,0.13924050632911392,0.5454545454545454,0.5454545454545454,0.6666666666666666,0.12658227848101267,0.5,0.5,1.0,0.20253164556962025,0.25,0.25,0.75,0.2,,,,0.5,,0.5,,0.7341772151898734,0.25,0.5625493670886076,0.5175500000000001,0.457925,0.036585365853658534,0.05357142857142857,0.12222222222222222,0.03333333333333333,6.588679245283019,24.46923076923077,0.0774487471526196,4.0,6.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,0.5,0.4,0.3333333333333333,0.047619047619047616,0.045454545454545456,0.09302325581395349,0.2777777777777778,0.3333333333333333,0.6,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
202970,1610612737,Gustavo Ayon,Gustavo Ayon,202970,ATL,25755.0,429,-26.0,835,844,121.0,110.0,96.0,1679,39.0,77.0,4.0,5.0,8.0,15.0,5.0,10.0,,,,,,,,,,52.0,102.0,,,8.0,112.0,873,17.0,,,19.0,8.0,10.0,,,2.0,18.0,82.0,22.0,,,,14.0,19.0,9.0,28.0,7.0,2.0,12.0,2.0,65.0,10.0,31.0,16.0,63.0,83.0,42.0,125.0,1.0,25.0,20.0,5.0,12.0,3.0,7.0,17.0,5.0,1.0,29.0,21.0,47.0,28.0,8.0,3.0,20.0,,9.0,18.0,119.0,0.7884615384615384,0.8913043478260869,,,,,,0.5098039215686274,0.8,0.5098039215686274,0.5294117647058824,0.8,0.5,0.5277777777777778,0.75,,0.13725490196078433,0.18181818181818182,14.968152866242038,0.41379310344827586,0.2150170648464164,0.11439114391143912,0.1415929203539823,0.0847457627118644,0.19458128078817735,0.10539845758354756,0.14035087719298245,0.06060606060606061,0.23300970873786409,0.2727272727272727,0.1592920353982301,0.1511627906976744,0.027777777777777776,0.7549019607843137,0.5064935064935064,0.6190476190476191,0.8205128205128205,0.14705882352941177,0.5333333333333333,0.5333333333333333,0.09803921568627451,0.5,0.5,0.8,,,,,,,,,,,,,0.5,0.8,,,0.7549019607843137,,0.5640980392156864,0.58073125,0.49838000000000005,0.08108108108108109,0.08108108108108109,0.16964285714285715,0.16071428571428573,4.049019607843136,,0.14491017964071856,7.0,15.0,9.0,1.0,,12.0,5.0,4.0,,6.0,6.0,8.0,1.0,10.0,10.0,,,10.0,7.0,1.0,0.5294117647058824,,0.6666666666666666,0.13414634146341464,0.05333333333333334,0.09411764705882353,0.1111111111111111,0.7,0.8823529411764706,0.4666666666666667,0.14285714285714285,1.0,6.0,1.0,2.0,2.0,3.0,4.0,0.05,0.625,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2594,1610612737,Kyle Korver,Kyle Korver,2594,ATL,17190.0,286,15.0,566,564,34.0,41.0,70.0,1130,3.0,3.0,,,2.0,4.0,5.0,15.0,9.0,14.0,4.0,4.0,15.0,32.0,7.0,3.0,4.0,10.0,22.0,24.0,46.0,9.0,101.0,569,,9.0,11.0,30.0,,,3.0,4.0,2.0,11.0,20.0,,66.0,32.0,15.0,2.0,15.0,5.0,20.0,3.0,2.0,11.0,2.0,45.0,2.0,1.0,5.0,19.0,24.0,3.0,27.0,,6.0,5.0,1.0,8.0,2.0,7.0,4.0,1.0,,12.0,7.0,13.0,11.0,,1.0,10.0,,,9.0,32.0,1.0,1.0,0.9166666666666666,0.5217391304347826,0.8181818181818182,0.75,0.5217391304347826,0.45454545454545453,,0.6764705882352942,1.2272727272727273,1.125,0.6928571428571428,1.25,1.1,0.6764705882352942,0.09090909090909091,,12.752721617418352,0.6666666666666666,0.09693877551020408,0.005319148936170213,0.0641025641025641,0.024390243902439025,0.08759124087591241,0.011111111111111112,,0.09523809523809523,0.08,0.09803921568627451,0.11428571428571428,0.08620689655172414,,0.04411764705882353,1.0,1.0,1.0,0.058823529411764705,0.5,0.5,0.22058823529411764,0.3333333333333333,0.38461538461538464,1.0,0.20588235294117646,0.6428571428571429,0.6923076923076923,0.8888888888888888,0.47058823529411764,0.46875,0.4838709677419355,0.9333333333333333,0.36363636363636365,1.0,0.75,0.6363636363636364,,,1.0,0.75,0.7205882352941176,0.46875,0.5233477941176471,0.5587285714285714,0.5046375,0.014492753623188406,,0.297029702970297,0.10891089108910891,14.154545454545454,24.7,0.06007067137809187,,,,3.0,6.0,,2.0,,,,,2.0,1.0,4.0,2.0,,2.0,4.0,3.0,,,,,,0.016666666666666666,,,0.75,,,,,3.0,,,3.0,,,,1.0,5.0,2.0,5.0,1.0,0.043478260869565216,0.13333333333333333,0.07142857142857142,0.03125,0.7142857142857143,0.8,0.02127659574468085,,,,,,,,,,,True,,,,,,
200794,1610612737,Paul Millsap,Paul Millsap,200794,ATL,12579.0,210,-18.0,411,416,24.0,30.0,49.0,827,28.0,47.0,,2.0,8.0,22.0,4.0,17.0,1.0,3.0,,1.0,4.0,12.0,2.0,,1.0,40.0,86.0,5.0,15.0,18.0,113.0,432,10.0,,3.0,12.0,,3.0,,1.0,1.0,1.0,48.0,32.0,15.0,12.0,4.0,8.0,21.0,6.0,27.0,3.0,3.0,15.0,4.0,60.0,2.0,11.0,9.0,27.0,37.0,13.0,50.0,7.0,18.0,9.0,9.0,11.0,3.0,5.0,9.0,6.0,2.0,20.0,12.0,22.0,23.0,1.0,,27.0,3.0,14.0,1.0,24.0,0.6,0.6666666666666666,1.0,0.3333333333333333,,,0.3333333333333333,0.46511627906976744,,0.47029702970297027,0.46153846153846156,,0.5,0.42857142857142855,0.1,0.1485148514851485,0.09302325581395349,0.1276595744680851,28.54077253218884,0.55,0.19285714285714287,0.08029197080291971,0.18,0.03508771929824561,0.18947368421052632,0.06701030927835051,0.1206896551724138,,0.18,0.2558139534883721,0.14893617021276595,0.13157894736842105,0.14583333333333334,0.46534653465346537,0.5957446808510638,0.6829268292682927,0.5714285714285714,0.21782178217821782,0.36363636363636365,0.4,0.16831683168316833,0.23529411764705882,0.23529411764705882,0.75,0.0297029702970297,0.3333333333333333,0.3333333333333333,1.0,0.1188118811881188,0.3333333333333333,0.3333333333333333,1.0,0.07692307692307693,,,0.15384615384615385,0.5,,0.25,,0.6138613861386139,0.3333333333333333,0.5198856435643564,0.617125,0.416725,0.125,0.14432989690721648,0.10619469026548672,0.008849557522123894,6.682558139534884,24.780000000000005,0.058394160583941604,6.0,9.0,6.0,,,8.0,2.0,1.0,1.0,2.0,,1.0,1.0,6.0,5.0,,1.0,6.0,2.0,1.0,0.6,0.09090909090909091,0.2,0.08333333333333333,0.023255813953488372,0.047619047619047616,0.3333333333333333,0.3333333333333333,0.6923076923076923,0.6666666666666666,0.16666666666666666,,1.0,,2.0,,,,,0.625,,,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,
201858,1610612737,Cartier Martin,Cartier Martin,201858,ATL,4995.0,83,-37.0,159,162,25.0,21.0,17.0,321,3.0,8.0,,,1.0,1.0,4.0,7.0,,2.0,,1.0,5.0,12.0,,2.0,4.0,8.0,16.0,5.0,14.0,4.0,35.0,176,1.0,,1.0,2.0,,2.0,2.0,4.0,2.0,8.0,16.0,,15.0,12.0,5.0,4.0,1.0,,1.0,,,1.0,,2.0,,1.0,1.0,5.0,6.0,1.0,7.0,,2.0,1.0,1.0,5.0,1.0,4.0,1.0,1.0,,6.0,3.0,4.0,2.0,,,4.0,,1.0,8.0,25.0,1.0,1.0,1.0,0.35714285714285715,,0.5,0.35714285714285715,0.5,,0.5166666666666667,0.5,0.5,0.546875,0.5,0.5714285714285714,0.4666666666666667,0.25,0.5,21.468926553672315,0.8333333333333334,0.09615384615384616,0.017857142857142856,0.047619047619047616,,0.0821917808219178,0.012658227848101266,0.03571428571428571,,0.14285714285714285,,0.14285714285714285,0.0625,,0.26666666666666666,0.375,0.75,1.0,0.03333333333333333,1.0,1.0,0.23333333333333334,0.5714285714285714,0.5714285714285714,1.0,0.06666666666666667,,,,0.4,0.4166666666666667,0.4166666666666667,1.0,0.5,,,,,,0.6666666666666666,0.5,0.7333333333333333,0.4166666666666667,0.531835,0.461525,0.46745,0.03225806451612903,0.058823529411764705,0.05714285714285714,0.22857142857142856,9.1375,25.157142857142855,0.15723270440251572,,,1.0,,,,,,,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201952,1610612737,Jeff Teague,Jeff Teague,201952,ATL,13426.0,224,-37.0,444,450,40.0,68.0,49.0,894,23.0,38.0,4.0,5.0,9.0,27.0,5.0,15.0,1.0,4.0,,1.0,2.0,13.0,3.0,1.0,3.0,37.0,80.0,3.0,17.0,23.0,106.0,466,2.0,,4.0,2.0,5.0,9.0,1.0,3.0,4.0,17.0,18.0,56.0,6.0,13.0,2.0,3.0,31.0,18.0,49.0,14.0,4.0,19.0,3.0,116.0,,3.0,1.0,11.0,12.0,3.0,15.0,2.0,13.0,3.0,10.0,7.0,4.0,4.0,11.0,3.0,3.0,18.0,6.0,12.0,24.0,,1.0,27.0,1.0,12.0,15.0,38.0,0.24324324324324326,0.24324324324324326,0.6666666666666666,0.17647058823529413,,0.3333333333333333,0.17647058823529413,0.4625,0.5555555555555556,0.42783505154639173,0.16666666666666666,0.5416666666666666,0.4818181818181818,0.16666666666666666,0.6071428571428571,0.17525773195876287,0.0375,0.02631578947368421,25.651302605210418,0.3888888888888889,0.06962025316455696,0.02,0.017543859649122806,,0.05581395348837209,0.013953488372093023,0.015384615384615385,,0.05,0.023809523809523808,0.125,,0.03773584905660377,0.3917525773195876,0.6052631578947368,0.6216216216216216,0.30434782608695654,0.27835051546391754,0.3333333333333333,0.36,0.15463917525773196,0.3333333333333333,0.3333333333333333,0.2,0.041237113402061855,0.25,0.25,1.0,0.13402061855670103,0.15384615384615385,0.15384615384615385,0.5,0.16666666666666666,,,0.5,0.4166666666666667,0.8,0.25,0.3333333333333333,0.5670103092783505,0.15384615384615385,0.516031443298969,0.5556099999999999,0.5326875,0.1111111111111111,0.13186813186813187,0.018867924528301886,0.16037735849056603,7.168749999999998,25.00588235294118,0.09009009009009009,,,1.0,,3.0,,9.0,,2.0,,,,2.0,,,,,1.0,1.0,1.0,0.5,0.07407407407407407,,0.05,,,0.07692307692307693,1.0,,,,,1.0,,,,,,,0.1111111111111111,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,,True,,,,,,
202714,1610612737,Shelvin Mack,Shelvin Mack,202714,ATL,9222.0,154,-8.0,295,299,38.0,18.0,35.0,594,10.0,14.0,1.0,1.0,2.0,7.0,3.0,10.0,1.0,5.0,,,7.0,14.0,2.0,1.0,1.0,15.0,31.0,8.0,19.0,3.0,57.0,313,1.0,2.0,2.0,7.0,1.0,2.0,1.0,1.0,3.0,8.0,8.0,22.0,15.0,14.0,7.0,1.0,22.0,12.0,34.0,7.0,5.0,16.0,5.0,80.0,,1.0,5.0,7.0,12.0,1.0,13.0,,6.0,4.0,2.0,6.0,1.0,5.0,1.0,1.0,,7.0,3.0,5.0,5.0,1.0,,4.0,,1.0,8.0,38.0,0.26666666666666666,0.26666666666666666,0.625,0.42105263157894735,1.0,1.0,0.42105263157894735,0.4838709677419355,0.5,0.54,1.0,0.8333333333333334,0.5480769230769231,0.875,0.8,0.38,0.03225806451612903,,17.82477341389728,0.8571428571428571,0.07,0.011235955056179775,0.1282051282051282,,0.08633093525179857,0.007352941176470588,0.02857142857142857,,,0.041666666666666664,0.14285714285714285,0.03225806451612903,,0.28,0.7142857142857143,0.7142857142857143,0.4,0.14,0.2857142857142857,0.3333333333333333,0.2,0.3,0.3,,0.1,0.2,0.2,1.0,0.28,0.5,0.5,0.5714285714285714,,,,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,1.0,0.66,0.5,0.5469740000000001,0.6674,0.5317999999999999,0.0196078431372549,0.03125,0.12280701754385964,0.14035087719298245,8.816129032258063,24.563157894736847,0.1288135593220339,,1.0,,1.0,9.0,,1.0,,,1.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,0.14285714285714285,,,,,0.5,1.0,0.3333333333333333,,,,1.0,2.0,,,,,,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,True,,,,,,
203471,1610612737,Dennis Schroder,Dennis Schroder,203471,ATL,4515.0,75,-12.0,143,147,58.0,27.0,16.0,290,5.0,8.0,1.0,1.0,1.0,6.0,3.0,4.0,,,,,1.0,2.0,1.0,,1.0,9.0,18.0,1.0,2.0,6.0,27.0,157,,1.0,1.0,3.0,2.0,5.0,,1.0,6.0,10.0,10.0,8.0,,2.0,1.0,4.0,7.0,,7.0,,,3.0,3.0,14.0,,,2.0,2.0,4.0,,4.0,,5.0,3.0,2.0,2.0,2.0,2.0,3.0,,1.0,5.0,,1.0,5.0,,,6.0,,2.0,10.0,58.0,0.5555555555555556,0.5555555555555556,,0.5,1.0,,0.5,0.5,0.4,0.525,1.5,0.3333333333333333,0.5869565217391305,1.5,0.5555555555555556,0.1,0.2222222222222222,0.25,17.61006289308176,0.4,0.041666666666666664,,0.1,,0.058823529411764705,,,,,,0.09090909090909091,0.125,,0.4,0.625,0.8333333333333334,0.4,0.3,0.16666666666666666,0.25,0.2,0.75,0.75,1.0,,,,,0.1,0.5,0.5,,,,,1.0,0.16666666666666666,1.0,0.16666666666666666,,0.5,0.5,0.5262625,0.57255,0.4296333333333333,0.09090909090909091,0.1,0.1111111111111111,0.37037037037037035,8.05,24.35,0.40559440559440557,,,,,3.0,,1.0,,,3.0,,,1.0,,,,,,,1.0,,0.3333333333333333,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,True,,,,,,
